SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,8,0,0,0,0,27
SAL13701,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,5,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,18,6,6,0,0,7,53
SAL13702,116,0,0,0,0,0,0,0,117,246,0,0,0,0,0,0,21,272,397,9,0,0,0,0,0,26,438,330,68,12,5,0,0,0,30,447,174,86,71,13,0,0,0,17,367,107,57,91,15,3,0,0,13,297,99,72,83,27,4,0,0,9,293,89,43,62,15,10,0,0,7,232,71,40,71,15,3,0,0,10,208,46,41,53,20,6,0,0,3,173,43,18,46,14,4,0,0,4,144,35,20,44,15,9,3,0,10,130,18,11,26,19,5,0,0,4,73,9,9,16,11,8,0,0,4,58,5,8,19,16,18,11,3,11,95,1782,491,610,178,80,15,9,170,3340
SAL13703,13,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,3,4,3,0,0,0,0,10,0,0,3,3,0,0,0,0,7,4,0,0,0,0,0,0,0,8,0,0,7,3,0,0,0,0,12,0,0,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,27,24,4,0,0,0,98
SAL13704,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,10,3,0,0,5,34
SAL13705,60,0,0,0,0,0,0,7,66,47,9,3,0,0,0,0,3,56,30,14,14,6,0,0,0,6,65,14,16,19,8,0,0,0,5,60,12,16,21,10,6,0,0,0,65,9,13,25,13,9,6,4,4,73,4,8,37,19,11,0,3,6,91,13,10,35,18,9,6,0,12,99,14,12,39,20,0,3,0,5,100,8,5,36,31,17,0,0,0,108,7,13,30,33,7,0,0,3,102,9,11,49,27,10,3,0,4,105,4,4,24,18,9,0,0,10,77,0,4,8,9,5,0,4,4,39,0,0,8,6,3,0,0,4,34,235,125,354,230,86,20,17,77,1148
SAL13706,7,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,10,3,0,0,0,0,17,0,0,6,0,0,0,0,0,10,0,0,4,0,0,0,0,0,7,0,3,3,4,0,0,0,0,15,0,0,0,6,0,0,0,0,14,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,32,19,3,3,0,0,92
SAL13707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,10,6,3,3,0,7,43
SAL13708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,6,0,0,16
SAL13709,11,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,8,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,4,12,6,0,0,0,0,17,4,0,6,3,0,0,0,0,17,0,3,9,8,0,0,0,0,20,0,4,4,0,3,0,0,0,12,0,0,6,4,0,0,0,0,19,5,6,8,3,0,0,0,0,19,0,0,0,4,0,0,0,0,14,0,0,3,0,0,0,0,0,11,0,0,5,0,0,0,0,0,7,43,15,61,43,15,5,0,9,199
SAL13710,34,0,0,0,0,0,0,0,34,13,3,0,0,0,0,0,3,19,14,10,0,0,0,0,0,0,33,8,6,13,3,3,0,0,3,36,4,4,17,0,0,0,0,0,25,6,7,10,6,5,3,0,0,39,3,3,13,9,4,0,0,5,39,7,6,17,4,0,0,3,3,46,11,0,27,10,8,0,0,5,59,14,11,27,14,5,0,0,9,72,6,6,22,19,7,0,3,3,65,6,10,19,29,4,3,0,3,69,11,4,21,15,6,0,0,4,66,4,0,12,16,5,0,0,5,47,0,0,4,7,4,0,0,5,29,136,76,198,133,52,18,13,48,675
SAL13711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,11,3,0,0,0,24
SAL13712,36,0,0,0,0,0,0,0,44,24,4,4,0,0,0,0,0,30,15,0,0,0,0,0,0,6,26,17,8,7,3,0,0,0,3,41,10,13,16,3,3,0,0,11,49,9,5,25,10,0,0,0,5,53,10,5,16,19,5,0,0,0,59,11,14,13,3,7,3,0,8,70,5,6,19,20,10,4,0,6,59,6,12,34,21,13,7,0,5,95,10,9,33,30,9,0,0,10,94,9,13,36,17,11,5,0,8,96,9,4,30,19,6,3,0,6,75,4,0,11,9,4,0,0,6,36,4,0,0,3,4,5,0,0,26,172,103,235,164,74,23,6,83,860
SAL13713,33,0,0,0,0,0,0,3,33,17,3,0,0,0,0,0,0,26,13,7,12,0,4,0,0,4,34,10,9,19,4,5,0,0,3,46,4,4,20,10,0,0,0,0,32,0,4,9,9,3,0,0,3,35,3,4,19,8,5,0,4,0,45,6,9,19,9,5,3,0,0,46,4,9,9,10,6,0,0,3,48,3,6,18,20,6,5,0,4,61,0,6,23,15,10,0,0,10,69,7,3,25,20,0,0,0,3,61,4,5,21,11,4,0,0,0,39,0,0,0,3,3,0,0,0,15,0,0,3,0,0,0,0,0,12,111,59,183,112,52,14,5,55,599
SAL13714,97,0,0,0,0,0,0,14,112,598,5,0,0,0,0,0,65,666,1058,17,6,0,0,0,0,107,1187,920,66,12,3,3,0,0,74,1082,497,104,75,7,0,0,0,60,747,281,86,58,15,4,0,0,34,473,181,51,73,13,4,0,0,37,366,159,44,63,23,6,3,0,32,331,105,67,59,24,4,0,0,23,278,91,33,57,23,12,0,0,22,234,70,45,48,22,6,0,0,20,213,32,26,36,19,4,4,3,16,136,22,17,46,21,5,0,0,10,133,15,21,30,10,3,0,3,23,113,17,22,32,19,7,3,0,37,149,4147,603,594,209,68,20,10,580,6225
SAL13715,54,0,0,0,0,0,0,8,69,37,3,4,0,0,0,0,6,51,31,16,12,4,0,0,0,4,71,15,10,16,8,4,0,0,3,61,15,14,22,10,4,0,0,5,74,6,6,15,7,7,0,0,6,61,9,12,25,19,11,0,0,8,86,14,10,27,23,9,0,0,9,93,24,20,61,30,7,3,0,4,150,22,15,71,50,20,5,6,14,190,25,20,70,48,14,6,0,15,200,28,16,79,52,23,0,0,14,206,14,17,48,49,13,8,6,29,172,9,8,27,16,21,8,0,19,103,9,7,34,30,17,10,3,44,161,304,171,524,347,151,40,21,189,1751
SAL13716,191,0,0,0,0,0,0,20,202,309,14,0,0,0,0,0,13,341,443,54,27,0,0,0,0,28,554,347,182,76,9,4,0,0,25,655,199,127,145,40,3,0,0,27,547,109,95,150,43,5,0,0,11,414,108,72,138,49,17,0,0,12,400,99,76,95,39,6,0,0,14,344,69,58,109,42,20,0,3,14,309,55,58,97,50,18,3,5,9,300,32,42,75,47,18,5,0,14,240,21,22,103,54,9,7,0,21,234,16,17,88,63,20,9,0,14,221,11,14,49,42,17,9,3,11,153,26,20,54,50,31,9,3,25,206,2040,844,1209,530,167,50,16,250,5108
SAL13717,45,0,0,0,0,0,0,5,52,46,0,0,0,0,0,0,14,63,32,6,0,0,0,0,0,6,42,13,4,4,9,0,0,0,0,31,9,0,15,4,5,0,0,4,41,6,8,22,7,0,0,0,0,43,9,7,15,13,5,0,0,3,56,6,7,24,14,3,0,0,7,65,5,8,19,9,3,4,3,11,59,9,0,10,17,5,7,0,3,53,3,6,20,16,4,0,0,0,47,0,0,19,11,4,3,0,4,50,0,0,3,3,0,0,0,0,17,0,0,3,0,0,4,0,4,16,0,0,0,0,0,0,0,0,5,187,51,154,111,40,14,9,62,618
SAL13718,17,0,0,0,0,0,0,5,16,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,6,0,3,0,0,0,0,0,15,0,0,6,0,0,0,0,0,5,6,3,6,4,5,3,0,0,22,3,3,6,4,0,0,0,3,25,8,0,3,5,0,0,0,3,15,7,3,0,4,6,0,0,0,16,4,3,3,4,3,0,0,6,20,3,0,4,3,0,0,0,5,15,0,3,4,6,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,3,65,25,42,35,16,5,0,19,203
SAL13719,4,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,3,0,0,10,0,0,0,0,3,10,5,0,4,0,0,0,0,0,12,0,0,7,0,0,0,0,0,11,0,0,6,0,0,0,0,0,12,0,0,8,3,0,0,0,5,15,0,3,5,6,0,0,0,0,10,0,0,9,0,0,0,0,0,13,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,43,24,10,5,5,13,126
SAL13720,17,0,0,0,0,0,0,10,21,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,9,0,0,6,3,0,0,0,3,11,0,0,3,4,4,0,0,3,13,0,4,7,5,4,0,0,5,21,0,0,4,0,0,4,0,0,11,0,3,8,0,6,0,0,0,9,0,0,4,6,0,0,0,0,12,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,14,41,21,17,5,3,18,146
SAL13721,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,10,3,0,0,3,40
SAL13722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,15
SAL13723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL13724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,8,3,0,0,7,0,0,0,0,15,0,0,5,9,3,0,0,0,20,0,0,4,4,0,0,0,0,13,0,3,6,3,6,0,0,0,13,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,14,7,24,30,10,0,0,9,92
SAL13725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13726,96,0,0,0,0,0,0,10,105,76,0,3,0,0,0,0,6,93,56,22,17,7,0,0,0,4,115,32,20,28,16,3,0,0,4,108,18,20,37,17,9,5,3,5,110,17,14,51,22,9,0,0,3,116,21,24,50,22,10,0,0,10,137,23,23,77,40,17,4,0,8,187,16,20,83,41,13,7,0,10,189,32,19,85,39,16,4,0,18,208,11,17,68,53,15,4,0,14,184,12,14,73,55,21,4,9,13,208,13,19,47,51,21,6,3,9,182,8,3,53,42,11,11,0,19,145,18,13,25,32,22,10,5,19,149,456,237,696,442,174,53,31,159,2245
SAL13727,13,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,13,0,0,10,5,0,0,0,3,15,0,7,9,4,4,0,0,0,24,4,0,5,3,0,0,0,0,15,0,7,8,3,0,0,0,0,16,0,0,15,12,3,0,0,0,28,3,0,11,8,0,0,0,0,20,0,0,10,4,0,0,0,0,24,4,0,9,5,0,0,0,0,19,0,0,4,5,0,0,0,0,10,4,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,12,58,20,91,55,24,8,0,7,255
SAL13728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,4,0,0,0,20
SAL13729,13,0,0,0,0,0,0,0,13,34,0,0,0,0,0,0,9,35,62,5,0,0,0,0,0,4,73,42,9,7,0,0,0,0,3,63,24,7,11,0,0,0,0,0,47,14,8,14,0,4,0,0,0,41,10,3,9,0,0,0,0,0,27,13,4,9,0,0,0,0,0,27,5,7,0,4,0,0,0,0,22,9,4,7,7,0,0,0,0,24,8,9,10,3,0,0,0,0,29,3,0,5,0,0,0,0,0,21,0,0,3,5,0,0,3,0,17,0,0,3,3,0,0,0,5,11,0,0,3,0,0,0,4,0,8,242,67,80,33,7,3,3,21,459
SAL13730,127,0,0,0,0,0,0,13,144,801,4,0,0,0,0,0,122,930,1437,75,12,0,0,0,0,185,1717,1199,147,51,8,0,0,0,149,1554,665,170,75,11,5,0,0,94,1019,319,106,77,17,9,0,0,50,581,189,69,57,10,5,0,0,28,365,135,70,63,17,6,0,0,25,314,93,71,54,19,6,0,4,15,268,54,54,54,16,3,0,0,3,197,39,56,51,16,8,0,0,15,187,32,26,43,19,6,0,0,9,145,24,12,28,30,14,0,0,11,117,15,11,18,14,7,0,0,9,66,4,5,18,11,4,7,0,8,56,5149,880,603,192,78,11,10,738,7660
SAL13731,40,0,0,0,0,0,0,0,48,177,3,0,0,0,0,0,14,194,416,46,11,4,0,0,0,32,506,314,122,43,3,0,0,0,45,525,144,72,52,3,7,0,0,21,295,58,41,29,12,0,0,0,16,147,31,25,17,4,0,0,0,6,87,20,17,37,8,0,0,0,6,90,12,31,20,8,0,0,0,3,71,8,15,24,8,0,3,0,4,68,0,13,15,5,0,0,0,5,41,0,8,10,4,0,0,0,0,22,0,3,0,0,0,0,0,3,12,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4,1218,392,245,57,15,6,8,156,2098
SAL13732,302,0,0,0,0,0,0,17,322,228,4,0,0,0,0,0,10,238,164,27,16,3,0,0,0,11,208,103,54,64,12,4,0,0,11,249,66,59,144,50,12,0,0,17,343,43,57,141,62,17,5,0,16,347,59,47,167,71,23,0,0,16,384,53,66,165,70,25,0,0,7,388,59,62,132,58,11,9,4,9,331,37,42,144,66,17,5,0,8,316,24,45,130,59,23,6,0,12,296,25,37,155,76,23,0,3,14,339,24,33,129,100,23,8,0,26,346,20,17,101,64,33,7,4,22,262,31,29,100,82,41,17,13,23,345,1231,577,1578,770,256,52,29,214,4714
SAL13733,97,0,0,0,0,0,0,6,103,77,0,0,0,0,0,0,6,84,54,12,5,3,0,0,0,0,76,44,12,30,8,0,0,0,5,90,12,13,32,19,0,0,0,6,85,9,16,52,18,0,0,0,11,107,21,17,44,27,12,0,0,3,125,7,21,57,27,9,4,0,6,122,4,19,47,35,5,0,0,4,122,10,18,35,30,10,0,0,4,96,4,14,33,17,10,0,0,0,84,7,8,36,18,3,0,0,0,75,9,5,29,19,8,0,0,8,72,3,0,24,12,5,3,0,0,45,0,5,18,7,11,0,0,4,47,361,158,448,228,61,13,4,69,1341
SAL13734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,19
SAL13735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,13
SAL13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,3,0,0,0,24
