SSC_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SSC11093,0,0,6,0,0,0,0,5,0,14,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,9,0,3,8,0,0,0,3,0,0,24,4,3,3,0,0,0,3,0,0,16,0,0,7,0,0,0,7,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,29,3,5,3,13,9,0,80,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,3,0,0,4,10,0,0,0,0,16,5,4,0,3,4,0,3,3,0,16,0,3,0,3,9,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,14,19,3,3,9,0,72
SSC11094,0,0,3,3,0,8,0,3,0,13,0,0,8,0,0,0,0,8,0,15,0,0,9,3,3,0,7,6,0,33,0,0,13,3,0,0,7,3,0,36,0,7,9,10,3,0,7,7,3,42,9,5,3,3,0,3,14,7,4,49,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,44,22,7,19,41,35,8,201,0,0,0,3,0,12,0,3,0,21,0,3,0,3,0,0,0,0,0,7,0,5,0,5,4,12,0,0,0,25,0,11,5,7,6,11,0,0,3,42,3,9,0,8,8,4,0,0,0,31,0,3,3,17,3,3,3,4,0,40,3,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,9,43,26,48,6,12,4,182
SSC11095,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,15
SSC11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC11097,0,0,6,0,0,0,0,0,0,8,0,3,8,4,0,3,0,0,0,19,11,4,15,3,0,0,0,0,0,27,4,9,10,4,0,0,0,3,0,36,7,16,11,3,0,3,0,3,0,43,9,8,3,3,0,0,3,0,0,29,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,34,52,20,4,8,9,11,0,173,0,0,0,7,0,4,0,0,3,15,0,0,0,5,0,3,0,0,0,9,0,12,0,5,3,3,0,0,0,22,3,11,0,6,6,0,0,3,0,32,8,14,0,8,12,3,0,0,0,51,3,4,4,4,3,0,0,3,0,22,0,3,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,11,33,35,16,0,9,4,158
SSC11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,3,0,15
SSC11099,3,0,34,6,0,23,0,45,3,129,4,11,53,10,4,13,18,57,3,183,39,31,95,19,6,32,23,78,8,320,62,33,97,17,8,24,43,56,15,356,90,48,76,23,15,32,66,72,5,419,90,35,74,15,15,24,48,89,3,394,44,16,25,3,9,12,20,16,4,154,25,3,6,3,0,3,0,4,0,40,3,0,0,0,0,0,0,0,3,9,359,184,456,91,66,157,223,416,49,2006,5,4,4,18,8,69,0,24,0,138,16,27,10,47,24,32,0,17,0,178,16,74,10,71,44,27,3,23,3,279,35,69,20,62,88,49,3,24,7,356,62,84,20,76,78,52,8,50,5,439,36,87,14,50,78,28,3,30,4,336,19,19,5,11,14,3,0,6,3,82,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,199,363,80,339,344,276,23,170,30,1821
SSC11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8
SSC11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,5,10,8,0,0,0,3,5,0,27,0,0,4,0,0,0,3,0,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,18,0,0,4,10,9,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,3,3,0,0,0,10,0,4,0,0,0,0,0,0,0,9,3,8,0,3,3,0,0,3,0,21,0,4,0,4,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,3,10,7,3,0,8,0,64
SSC11103,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,8,0,0,0,0,3,0,15,3,0,4,0,0,0,0,0,0,6,3,3,0,3,0,0,0,3,0,15,3,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,16,13,0,3,8,9,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,4,4,0,3,8,0,0,0,0,17,0,0,0,0,3,7,0,0,0,12,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,8,7,9,0,0,0,44
SSC11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12
SSC11105,3,3,76,22,4,64,12,77,9,282,24,31,155,24,23,60,49,88,10,468,106,137,320,64,62,56,152,121,13,1046,117,110,221,41,62,63,162,80,11,880,133,99,174,50,74,34,169,77,19,833,98,90,119,25,53,30,116,58,15,603,8,13,22,11,14,8,22,4,0,103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,493,487,1092,247,300,331,682,505,73,4215,9,10,20,49,19,122,3,37,3,269,36,52,21,98,104,71,11,20,9,416,89,243,37,113,267,101,14,38,16,927,110,164,30,107,262,65,14,35,13,797,71,147,29,120,264,72,18,66,9,806,41,101,23,66,184,46,10,51,13,529,3,6,0,12,14,3,4,7,0,56,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,356,728,161,572,1114,486,78,251,54,3812
SSC11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11107,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,7,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,5,0,0,3,0,12
SSC11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,9
SSC11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC11112,0,0,3,11,0,19,0,12,0,50,16,37,22,24,13,17,3,7,4,146,182,395,117,47,62,71,6,25,9,927,239,346,64,23,47,47,20,17,14,807,196,215,39,19,35,39,11,14,7,576,106,152,31,3,20,19,14,7,12,362,43,88,11,4,12,14,11,8,7,205,7,15,0,0,3,0,3,0,0,30,0,0,0,0,0,0,0,0,0,3,784,1263,293,135,190,225,68,91,57,3102,0,3,0,15,0,18,0,5,5,56,20,46,10,44,31,31,0,4,3,184,183,507,29,85,164,77,3,13,11,1074,232,326,27,49,158,37,0,14,15,858,142,206,8,30,122,43,0,8,10,564,85,149,4,32,118,43,4,11,3,454,25,53,3,13,72,14,0,10,4,192,7,7,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,688,1304,82,268,676,261,7,60,43,3397
SSC11113,0,0,0,3,3,0,0,0,0,14,6,15,3,9,5,0,0,0,0,43,26,62,12,11,5,8,0,3,0,134,41,59,3,6,14,9,0,0,3,136,44,51,6,3,4,0,3,5,0,118,46,59,4,0,8,4,3,3,3,142,26,34,3,0,4,5,0,3,0,72,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,183,285,35,36,47,35,9,14,12,667,0,0,0,3,0,8,0,0,0,10,3,7,0,13,5,4,0,0,0,40,28,103,7,0,21,9,0,0,3,165,37,70,6,7,19,3,0,5,0,146,37,62,3,8,22,8,0,0,4,144,19,46,5,15,17,12,0,3,0,112,9,15,3,0,11,3,0,0,0,41,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,136,306,19,47,96,46,0,8,12,661
SSC11114,0,0,0,3,0,6,0,4,0,17,0,3,7,4,0,4,0,4,0,22,3,5,12,4,0,3,0,5,3,32,11,11,15,3,3,0,8,8,4,64,14,15,10,6,4,0,8,11,0,75,11,24,24,3,0,8,7,3,0,81,6,3,3,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,60,78,24,8,21,22,39,11,313,0,0,0,5,0,8,0,0,0,17,0,3,0,5,0,3,0,0,0,12,3,17,3,12,4,0,0,3,0,43,12,17,4,14,7,5,0,3,0,66,4,19,0,14,22,3,0,11,0,82,4,33,3,11,9,5,0,5,0,76,3,6,0,3,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,102,11,66,53,30,3,23,3,319
SSC11115,4,0,9,3,7,10,3,6,0,43,8,8,36,17,10,21,6,19,0,119,41,69,95,31,26,35,37,35,9,372,46,61,70,24,25,24,23,34,10,319,36,33,62,16,27,19,27,29,3,254,17,21,20,9,20,7,23,24,3,145,9,3,4,3,4,5,6,5,3,35,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,156,190,294,104,118,111,127,156,34,1290,0,0,0,14,3,24,0,3,0,44,7,16,5,38,33,21,0,5,8,136,38,79,19,54,83,24,0,16,14,321,20,63,8,41,69,19,0,13,9,258,19,36,14,25,62,27,0,16,7,203,16,27,0,16,48,7,0,20,0,138,0,5,0,0,11,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,238,55,188,306,119,3,76,33,1130
SSC11116,0,0,3,3,0,3,0,8,0,17,0,0,12,5,0,4,6,18,0,41,9,18,26,10,0,4,20,32,3,116,10,3,21,3,5,9,9,18,0,76,4,7,22,7,4,0,20,20,0,85,4,0,6,0,0,0,12,11,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,91,28,8,23,67,100,5,380,0,0,0,0,0,11,0,0,0,20,0,5,0,15,8,12,0,3,0,41,3,5,5,10,15,8,0,3,0,56,0,9,3,8,10,4,0,17,0,44,3,9,3,14,6,9,0,13,0,59,0,4,0,3,6,0,0,6,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,11,51,40,47,4,46,5,252
SSC11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5
SSC11118,3,8,24,13,3,33,0,36,0,113,10,11,68,17,6,13,6,20,0,161,36,56,70,14,16,12,10,16,3,247,126,115,106,19,35,21,16,26,8,473,123,108,118,21,35,30,35,27,6,503,68,66,60,11,17,17,36,24,3,306,14,21,20,3,9,12,19,15,0,96,0,6,3,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,380,379,468,107,122,139,134,167,24,1914,4,8,7,43,3,46,0,13,0,124,7,20,9,50,25,31,0,7,0,149,35,68,9,35,60,34,3,7,4,252,78,162,21,42,104,35,4,17,0,458,56,146,18,55,136,46,7,18,7,492,27,76,14,31,94,29,3,14,6,288,3,14,0,14,26,4,0,6,6,65,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,207,499,79,274,446,228,18,75,23,1841
SSC11119,0,3,47,29,3,19,10,38,4,156,21,53,159,63,32,52,32,47,7,472,215,342,452,155,94,92,88,88,24,1549,237,215,207,79,73,63,66,69,22,1020,239,168,176,67,57,61,75,69,10,922,210,224,124,53,72,53,75,62,10,874,74,83,24,7,20,24,22,24,3,277,8,14,3,3,4,0,0,7,4,36,0,0,0,0,0,0,0,0,0,0,1003,1104,1190,453,349,359,360,394,90,5306,3,7,6,62,19,47,0,13,0,161,22,93,11,115,99,77,3,11,4,436,188,587,61,238,315,114,8,23,10,1545,152,275,23,142,194,83,4,19,22,917,143,217,29,109,233,90,5,42,8,870,67,216,12,93,241,78,3,22,6,744,18,51,4,11,71,25,3,8,12,207,0,3,0,0,10,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,597,1441,157,777,1179,520,29,142,58,4895
