SSC_CODE_2016,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC12632,25,0,0,3,8,0,3,3,0,43
SSC12633,243,450,415,281,511,284,377,265,57,2876
SSC12634,19,6,8,7,8,0,3,8,0,48
SSC12635,7,0,0,0,0,0,0,0,0,7
SSC12636,8,8,13,14,10,3,5,12,0,77
SSC12637,3,0,3,0,0,4,0,0,0,21
SSC12638,24,42,76,44,47,26,41,40,7,366
SSC12639,42,81,49,42,46,32,19,19,3,323
SSC12640,7,11,11,13,7,7,6,9,0,74
SSC12641,16,11,19,3,11,8,4,8,0,78
SSC12642,377,753,686,652,756,512,783,650,109,5281
SSC12643,24,36,31,18,42,14,14,8,0,191
SSC12644,25,22,27,20,22,21,6,16,0,167
SSC12645,929,1621,969,811,1170,768,379,488,125,7261
SSC12646,9,3,3,0,0,0,8,7,0,41
SSC12647,28,70,62,32,42,23,23,41,6,323
SSC12648,18,4,3,0,4,0,0,3,0,37
SSC12649,15,17,6,11,12,4,10,7,0,85
SSC12650,11,18,11,96,15,43,13,32,4,244
SSC12651,10,14,29,6,16,9,10,15,0,113
SSC12652,35,31,23,12,22,21,10,28,3,176
SSC12653,315,555,401,256,256,238,99,239,36,2396
SSC12654,462,433,355,290,286,284,149,296,33,2584
SSC12655,29,55,37,26,30,22,17,38,3,263
SSC12656,0,6,0,3,0,6,3,0,0,22
SSC12657,11,15,9,12,8,4,8,7,4,77
SSC12658,11,0,0,0,0,0,0,7,0,22
SSC12659,11,9,0,3,7,3,3,6,3,39
SSC12660,19,18,21,15,19,13,11,14,3,120
SSC12661,0,0,0,0,0,0,0,0,0,0
SSC12662,0,0,0,0,0,0,0,0,0,0
SSC12663,4,0,0,3,0,0,0,0,0,15
SSC12664,3,0,4,0,3,0,0,3,0,16
SSC12665,10,8,15,7,9,4,4,5,0,57
SSC12666,11,3,0,0,3,0,6,4,3,32
SSC12667,0,7,0,0,0,0,3,0,0,14
SSC12668,14,4,0,0,0,0,0,0,0,17
SSC12669,73,83,51,42,53,40,13,44,6,403
SSC12670,97,173,155,136,102,93,30,81,7,886
SSC12671,192,174,165,110,140,87,72,126,19,1083
SSC12672,893,1321,672,499,797,531,192,284,100,5279
SSC12673,8,4,3,3,0,0,0,6,0,22
SSC12674,8,17,17,15,9,11,4,13,3,101
SSC12675,0,0,0,0,0,0,0,0,0,0
SSC12676,17,8,10,4,8,9,0,10,0,69
SSC12677,0,0,0,0,0,0,0,0,0,5
SSC12678,6,8,12,3,11,4,0,8,0,53
SSC12679,10,0,4,5,4,5,0,3,0,38
SSC12680,9,0,0,0,0,0,0,0,0,7
SSC12681,3,4,5,0,3,0,0,0,0,14
SSC12682,6,7,3,3,3,3,0,3,0,30
SSC12683,34,8,9,7,8,10,0,27,0,104
SSC12684,8,12,0,3,0,0,0,0,0,29
SSC12685,26,35,35,42,24,20,15,30,3,227
SSC12686,296,473,225,206,374,242,126,148,53,2147
SSC12687,17,9,13,6,6,7,5,11,3,71
SSC12688,33,18,16,3,6,0,4,13,3,96
SSC12689,0,0,0,0,0,0,0,0,0,0
SSC12690,3,0,0,0,0,0,0,0,0,3
SSC12691,3,0,0,0,3,0,0,4,0,15
SSC12692,3,0,0,0,0,0,3,0,0,6
SSC12693,0,0,0,0,0,0,0,0,0,0
SSC12694,0,0,0,0,0,0,0,0,0,3
SSC12695,5,0,0,0,0,0,0,0,0,9
SSC12696,8,0,0,0,0,0,0,3,0,17
SSC12697,17,7,10,3,6,6,0,12,0,59
SSC12698,55,49,48,26,31,37,14,31,6,307
SSC12699,50,57,82,38,53,42,52,68,5,438
SSC12700,0,0,0,0,0,0,0,0,0,3
SSC12701,7,9,3,3,5,0,0,5,0,36
SSC12702,0,0,0,0,0,0,0,0,0,0
SSC12703,96,187,135,104,124,85,53,57,13,863
SSC12704,26,36,31,18,21,13,9,15,0,174
SSC12705,4,0,3,0,0,0,0,0,0,14
SSC12706,0,0,0,0,0,0,0,0,0,4
SSC12707,0,7,7,3,0,3,3,8,0,26
SSC12708,0,0,0,0,0,0,0,0,0,0
SSC12709,11,10,10,11,10,5,9,10,0,85
SSC12710,159,245,186,109,176,134,79,96,22,1214
SSC12711,0,3,0,0,0,3,0,0,0,12
SSC12712,572,918,649,391,795,402,365,332,102,4524
SSC12713,9,0,0,3,0,3,3,0,0,18
SSC12714,22,14,21,20,21,19,18,33,3,175
SSC12715,14,26,8,6,12,3,4,3,0,76
SSC12716,6,11,0,0,3,0,0,0,0,23
SSC12717,0,3,4,3,4,3,0,8,0,33
SSC12718,9,0,0,0,0,0,0,3,0,10
SSC12719,12,3,0,0,0,0,0,0,0,15
SSC12720,12,3,0,0,0,0,0,3,0,25
SSC12721,15,0,0,0,3,0,0,3,0,26
SSC12722,601,630,533,425,518,352,355,433,71,3920
SSC12723,85,139,131,113,97,88,64,117,15,849
SSC12724,32,62,46,33,53,19,27,37,5,323
SSC12725,4,3,0,0,0,0,0,0,0,15
SSC12726,10,7,3,3,3,0,5,5,0,45
SSC12727,70,142,109,66,66,65,45,52,3,601
SSC12728,632,1384,613,533,923,504,300,434,85,5406
SSC12729,134,181,48,49,80,49,11,23,8,594
SSC12730,11,11,22,10,8,15,3,9,0,89
SSC12731,9,24,19,14,20,21,18,17,0,134
SSC12732,15,24,42,29,31,22,26,35,5,230
SSC12733,21,3,4,0,3,0,0,7,0,42
SSC12734,155,205,262,159,204,182,109,166,26,1480
SSC12735,50,88,46,67,56,29,18,42,3,405
SSC12736,0,0,0,0,0,0,0,0,0,0
SSC12737,24,12,3,6,7,0,0,16,0,74
SSC12738,3360,5530,622,1018,1686,1085,100,293,300,13999
SSC12739,404,602,651,431,427,381,284,458,62,3714
SSC12740,16,0,0,0,0,0,0,4,0,23
SSC12741,27,57,50,37,26,20,17,15,6,252
SSC12742,9,3,5,8,5,4,3,6,4,48
SSC12743,52,17,20,20,20,8,19,50,5,211
SSC12744,12,4,0,0,0,0,0,5,0,18
SSC12745,776,1089,901,683,1109,654,470,472,111,6261
SSC12746,0,0,0,0,0,0,0,0,0,0
SSC12747,18,16,10,9,7,3,8,4,4,68
SSC12748,97,179,266,205,157,172,103,256,25,1446
SSC12749,12,9,9,6,7,12,0,7,0,72
SSC12750,549,1090,531,373,587,312,139,235,68,3873
SSC12751,4,0,0,0,0,0,0,0,0,7
SSC12752,0,0,0,0,0,0,0,0,0,0
SSC12753,3,3,3,0,0,0,0,3,0,12
SSC12754,9,0,0,0,0,0,0,0,0,14
SSC12755,0,0,3,0,0,0,0,0,0,7
SSC12756,359,849,802,736,913,578,971,851,154,6202
SSC12757,14,34,15,8,8,14,3,5,0,85
SSC12758,19,16,21,7,17,8,0,8,4,105
SSC12759,0,0,0,0,0,0,0,0,0,0
SSC12760,21,11,6,6,8,3,3,8,0,64
SSC12761,18,9,9,8,10,7,8,18,0,98
SSC12762,10,0,0,0,3,0,0,0,0,12
SSC12763,8,0,0,0,0,0,4,0,0,13
SSC12764,8,0,0,0,0,0,0,6,0,16
SSC12765,55,67,64,35,66,30,43,23,9,381
SSC12766,144,258,227,175,231,177,112,152,23,1494
SSC12767,3,3,0,0,0,0,0,0,0,6
SSC12768,114,265,87,79,121,62,36,40,15,814
SSC12769,82,148,89,56,81,45,15,27,8,543
SSC12770,0,0,3,0,0,0,0,0,0,4
SSC12771,3,6,4,0,0,0,3,3,0,16
SSC12772,119,241,113,100,124,75,39,55,14,876
SSC12773,14,3,6,6,3,0,3,4,0,40
SSC12774,55,80,56,29,61,57,22,38,12,414
SSC12775,0,0,0,0,0,0,0,0,0,0
SSC12776,4,3,3,4,3,0,3,3,3,27
SSC12777,0,0,0,0,0,0,0,0,0,3
SSC12778,17,3,0,4,6,0,0,3,0,36
SSC12779,3,6,5,3,3,3,0,0,0,24
SSC12780,6,0,3,0,3,0,0,0,0,7
SSC12781,7,8,14,10,11,3,14,7,0,79
SSC12782,93,234,79,80,102,71,38,52,6,750
SSC12783,11,10,5,0,3,0,6,6,0,39
SSC12784,108,260,58,59,84,34,19,29,11,659
SSC12785,241,419,664,366,515,328,489,494,93,3609
SSC12786,33,31,36,20,35,14,11,16,5,200
SSC12787,7,7,0,0,4,0,0,7,0,24
SSC12788,188,442,199,138,242,105,54,102,23,1501
SSC12789,0,0,0,0,0,0,3,0,0,9
SSC12790,15,3,5,4,9,3,3,3,0,49
SSC12791,82,157,101,91,109,49,34,53,16,681
SSC12792,5,0,5,0,4,0,0,0,0,13
SSC12793,10,0,0,0,0,0,0,0,0,12
SSC12794,6,0,8,0,3,3,9,10,0,29
SSC12795,12,10,7,0,4,0,0,3,0,36
SSC12796,129,95,97,35,123,44,42,40,10,621
SSC12797,47,89,85,62,48,33,15,32,3,412
SSC12798,13,6,7,4,5,5,4,7,0,51
SSC12799,40,22,36,11,22,16,9,21,4,175
SSC12800,5,3,0,3,0,0,0,7,0,20
SSC12801,150,228,326,225,257,204,164,225,15,1790
SSC12802,0,0,0,0,0,0,0,0,0,0
SSC12803,13,12,15,9,11,8,9,18,5,97
SSC12804,4,5,8,0,0,3,0,3,0,21
SSC12805,15,3,0,5,0,3,0,0,0,32
SSC12806,11,4,4,3,0,0,0,5,0,35
SSC12807,14,5,3,0,0,0,0,4,0,26
SSC12808,8,12,14,10,7,0,6,6,0,65
SSC12809,12,3,0,5,3,0,3,8,0,31
SSC12810,7,5,3,6,7,3,6,3,0,37
SSC12811,13,3,5,0,0,0,0,0,0,19
SSC12812,483,682,844,490,462,500,583,538,59,4640
SSC12813,19,48,59,27,40,29,15,19,4,256
SSC12814,150,147,156,69,169,83,74,49,28,920
SSC12815,14,3,12,3,3,3,0,5,0,50
SSC12816,0,0,0,0,0,0,0,0,0,0
SSC12817,0,0,0,0,0,0,0,0,0,5
SSC12818,4,0,0,0,0,0,0,0,0,9
SSC12819,12,3,3,3,5,7,0,11,0,52
SSC12820,35,3,10,6,3,3,5,14,0,72
SSC12821,11,0,4,0,3,4,5,6,0,28
SSC12822,29,49,39,24,23,15,16,39,3,234
SSC12823,16,10,3,10,4,3,4,7,0,65
SSC12824,12,9,0,4,0,0,0,4,0,28
SSC12825,28,8,3,5,3,0,0,0,0,53
SSC12826,26,45,50,27,40,24,23,20,4,270
SSC12827,19,10,7,11,15,10,0,3,0,70
SSC12828,156,336,201,177,127,156,64,164,17,1398
SSC12829,24,48,28,16,30,25,10,30,4,211
SSC12830,150,89,164,103,90,78,63,118,17,863
SSC12831,14,5,3,0,4,0,3,3,0,29
SSC12832,17,10,12,13,3,3,8,13,6,83
SSC12833,8,3,0,0,3,0,0,0,0,14
SSC12834,0,0,0,0,0,0,0,0,0,0
SSC12835,13,4,9,11,7,3,3,3,0,56
SSC12836,20,0,0,3,3,0,3,7,0,42
SSC12837,4,3,8,0,9,3,0,5,0,29
SSC12838,12,4,3,3,4,0,0,3,0,34
SSC12839,15,5,0,0,0,0,0,3,0,28
SSC12840,15,25,14,16,13,7,14,8,3,116
SSC12841,7,0,7,6,3,3,3,3,0,35
SSC12842,0,0,0,0,0,0,0,0,0,0
SSC12843,66,29,11,29,26,11,36,37,4,242
SSC12844,0,0,0,0,0,0,0,0,0,0
SSC12845,0,0,0,0,0,0,0,0,0,0
SSC12846,4,3,0,0,0,0,0,3,0,9
SSC12847,17,3,0,0,3,0,0,3,0,24
SSC12848,9,5,5,6,0,0,0,3,0,33
SSC12849,7,4,0,0,3,3,0,8,0,24
SSC12850,39,13,11,9,8,6,8,18,3,114
SSC12851,3,0,0,0,0,0,0,0,0,3
SSC12852,31,24,8,13,24,11,5,14,0,135
SSC12853,0,0,0,0,0,0,0,0,0,0
SSC12854,50,88,30,21,49,19,12,10,3,278
SSC12855,14,16,10,9,6,3,0,11,3,69
SSC12856,0,0,0,0,0,0,0,0,0,0
SSC12857,0,0,0,0,0,0,0,0,0,0
SSC12858,44,18,17,12,18,13,6,34,0,164
SSC12859,18,0,3,0,5,0,0,3,0,23
SSC12860,363,440,195,153,309,106,52,103,29,1749
SSC12861,0,0,0,0,0,0,0,0,0,0
SSC12862,11,9,3,5,3,3,3,3,4,43
SSC12863,16,3,7,7,3,7,3,7,0,54
SSC12864,48,41,71,44,24,24,51,73,8,372
SSC12865,0,0,0,0,4,0,0,0,0,7
SSC12866,233,437,390,356,316,304,185,332,35,2584
SSC12867,20,22,42,8,22,13,29,19,3,174
SSC12868,351,565,1011,471,485,426,887,603,71,4860
SSC12869,11,0,0,0,0,0,0,6,0,23
SSC12870,17,9,4,0,5,0,0,10,0,59
SSC12871,16,0,0,0,3,0,0,5,0,22
SSC12872,0,0,0,0,0,0,0,0,0,0
SSC12873,24,14,12,5,15,7,8,8,0,94
SSC12874,0,0,0,0,0,0,0,0,0,0
SSC12875,12,18,15,23,19,20,8,25,0,140
SSC12876,3,0,0,5,3,4,3,3,0,29
SSC12877,75,102,54,52,44,49,14,34,16,432
SSC12878,4,6,3,0,0,4,3,0,0,24
SSC12879,9,0,5,3,4,0,4,9,0,37
SSC12880,6,7,4,8,5,0,0,3,0,26
SSC12881,9,3,0,0,0,0,0,9,0,26
SSC12882,18,7,3,6,3,0,3,3,0,40
SSC12883,5,13,8,3,6,7,4,9,0,60
SSC12884,3,0,0,0,0,0,0,0,0,4
SSC12885,53,52,77,51,52,48,59,60,8,462
SSC12886,0,0,0,0,0,0,0,0,0,0
SSC12887,184,241,235,251,180,149,100,272,46,1649
SSC12888,12,6,4,3,3,0,0,5,0,28
SSC12889,63,71,65,54,68,48,37,57,11,474
SSC12890,28,3,11,15,11,10,7,22,7,100
SSC12891,26,16,16,5,14,7,6,4,0,105
SSC12892,6,0,0,0,0,0,0,0,0,13
SSC12893,6,19,7,4,13,3,4,4,4,69
SSC12894,29,4,0,0,3,0,4,5,0,48
SSC12895,375,795,586,472,551,412,231,419,91,3926
SSC12896,178,251,302,175,239,211,214,176,30,1766
SSC12897,403,591,586,456,654,420,341,313,63,3840
SSC12898,699,1377,154,231,407,236,30,89,53,3266
SSC12899,0,3,3,0,3,0,0,0,0,13
SSC12900,111,125,139,102,96,83,46,116,15,828
SSC12901,3,0,0,0,0,0,0,3,0,4
SSC12902,638,1078,630,403,565,328,115,210,68,4044
SSC12903,427,546,544,322,389,322,369,424,62,3405
SSC12904,6,6,8,3,3,0,0,0,0,32
SSC12905,0,0,0,0,0,0,0,0,0,0
SSC12906,202,209,232,195,181,124,155,323,27,1650
SSC12907,3,0,0,0,0,3,0,3,0,9
SSC12908,21,4,3,4,0,3,0,13,0,56
SSC12909,52,93,73,57,63,56,24,49,3,472
SSC12910,418,586,459,320,424,299,143,293,48,2993
SSC12911,360,259,269,217,196,141,196,202,21,1866
SSC12912,240,497,323,242,338,216,186,241,52,2335
SSC12913,54,49,16,6,27,13,9,19,11,201
SSC12914,35,35,12,14,8,6,3,5,0,121
SSC12915,0,4,13,0,3,0,7,3,0,30
SSC12916,5,7,6,0,8,6,0,7,0,39
SSC12917,10,16,12,22,13,15,11,22,0,117
SSC12918,3,0,0,0,0,0,0,4,0,8
SSC12919,13,3,0,0,0,0,0,10,0,30
SSC12920,21,12,24,20,26,17,13,25,0,157
SSC12921,0,0,0,0,0,0,0,0,0,3
SSC12922,48,34,42,16,47,22,16,11,3,237
SSC12923,301,396,395,321,296,232,118,281,42,2384
SSC12924,33,33,28,11,26,22,21,10,3,182
SSC12925,14,3,5,0,5,0,0,3,0,27
SSC12926,59,51,55,24,43,34,24,51,9,347
SSC12927,40,18,21,15,20,16,14,15,0,151
SSC12928,7,0,0,0,0,0,0,0,0,8
SSC12929,4,3,8,0,3,0,4,4,0,24
SSC12930,12,3,5,9,3,0,9,3,0,39
SSC12931,0,0,3,0,3,0,0,0,0,9
SSC12932,16,16,38,16,15,18,16,29,0,159
SSC12933,21,4,3,3,4,7,6,11,0,56
SSC12934,1324,2631,377,434,806,466,69,144,110,6357
SSC12935,0,0,0,0,0,0,0,0,0,0
SSC12936,50,13,3,9,3,4,5,7,0,93
SSC12937,33,18,14,13,15,3,11,19,3,121
SSC12938,21,20,43,36,28,35,34,50,5,278
SSC12939,17,34,20,18,13,20,3,14,4,143
SSC12940,0,5,6,4,3,0,0,0,0,23
SSC12941,11,12,20,4,3,3,11,8,0,73
SSC12942,536,1448,570,535,712,431,182,332,74,4827
SSC12943,148,481,115,111,167,119,38,49,20,1241
SSC12944,10,0,0,0,0,0,0,5,0,20
SSC12945,8,13,8,3,5,3,4,6,0,53
SSC12946,3,0,0,0,3,0,0,3,0,13
SSC12947,0,0,0,0,0,0,0,0,0,0
SSC12948,21,8,12,3,14,4,3,11,0,83
SSC12949,270,601,147,146,191,110,27,54,21,1550
SSC12950,75,192,46,60,46,33,11,25,7,507
SSC12951,36,110,33,26,44,29,9,16,10,309
SSC12952,20,34,29,18,20,14,13,18,0,176
SSC12953,581,986,243,212,480,219,72,88,43,2929
SSC12954,3,0,0,0,0,0,0,0,0,0
SSC12955,0,0,0,0,0,0,0,0,0,0
SSC12956,927,1327,634,500,636,492,91,247,85,4936
SSC12957,64,40,20,23,13,22,14,22,5,220
SSC12958,0,3,0,0,0,0,0,0,0,7
SSC12959,3,0,0,0,0,0,0,0,0,4
SSC12960,1444,4033,670,857,1132,599,150,299,166,9359
SSC12961,137,255,213,149,185,121,71,168,24,1316
SSC12962,45,9,0,0,11,0,3,11,0,75
SSC12963,11,0,3,0,0,0,0,4,0,22
SSC12964,0,0,0,0,0,0,0,0,0,0
SSC12965,58,98,42,62,37,44,16,56,3,420
SSC12966,32,15,12,8,20,5,6,17,0,118
SSC12967,5,0,0,0,0,0,0,0,0,7
SSC12968,23,23,15,10,17,9,5,10,0,122
SSC12969,20,0,0,0,0,0,0,7,0,26
SSC12970,3,3,0,0,0,0,0,0,0,5
SSC12971,4,3,0,0,3,0,0,0,3,15
SSC12972,6,3,7,0,3,0,0,0,0,23
SSC12973,66,118,83,55,72,58,20,38,0,510
SSC12974,98,189,231,165,161,147,88,150,20,1244
SSC12975,58,81,72,51,54,35,22,35,7,425
SSC12976,404,882,196,212,343,209,54,140,23,2469
SSC12977,198,370,392,295,292,245,208,346,31,2384
SSC12978,10,7,4,9,7,0,5,7,0,49
SSC12979,17,26,18,16,25,12,9,8,6,145
SSC12980,181,365,132,129,151,94,25,64,16,1154
SSC12981,368,609,139,151,229,150,22,65,25,1769
SSC12982,28,37,41,27,24,25,6,26,3,215
SSC12983,97,153,97,70,94,87,44,83,6,729
SSC12984,1030,1938,361,448,481,426,53,149,79,4955
SSC12985,36,9,17,16,20,4,11,9,4,125
SSC12986,0,0,0,0,0,0,0,0,0,0
SSC12987,38,66,62,46,74,54,41,63,10,456
SSC12988,395,588,229,192,266,191,35,73,31,2002
SSC12989,22,9,13,0,4,9,7,17,3,82
SSC12990,358,877,165,192,328,160,50,93,33,2257
SSC12991,165,350,244,210,239,162,96,182,26,1677
SSC12992,43,53,71,62,42,51,38,88,3,449
SSC12993,110,351,221,244,156,151,79,160,21,1491
SSC12994,27,51,30,43,40,34,21,34,7,279
SSC12995,24,21,35,39,24,16,25,25,6,200
SSC12996,3,3,5,0,3,0,0,0,0,18
SSC12997,267,453,169,153,210,129,53,106,39,1568
SSC12998,27,44,29,25,31,21,5,24,0,205
SSC12999,523,685,504,315,400,292,111,174,64,3066
SSC13000,242,411,377,369,265,268,139,272,37,2382
SSC13001,701,1790,656,563,1081,483,356,374,109,6116
SSC13002,239,377,403,253,341,218,206,212,36,2286
SSC13003,570,1273,417,301,567,319,135,150,65,3801
SSC13004,32,61,94,30,53,37,67,45,3,424
SSC13005,801,1684,547,409,808,441,135,271,81,5177
SSC13006,9,31,27,25,22,27,7,17,9,162
SSC13007,78,110,200,156,192,139,246,204,42,1360
SSC13008,46,3,3,3,11,6,23,20,0,116
SSC13009,312,802,306,258,376,191,76,167,67,2561
SSC13010,911,2092,227,280,608,306,35,90,81,4639
SSC13011,229,513,303,268,232,231,116,251,32,2162
SSC13012,23,19,11,12,15,10,9,12,0,116
SSC13013,336,540,80,115,215,134,12,57,24,1517
SSC13014,38,58,67,40,48,36,28,50,3,358
SSC13015,195,353,67,69,137,85,9,25,23,963
SSC13016,397,688,126,149,257,180,30,82,54,1960
SSC13017,118,361,110,187,129,138,39,91,18,1183
SSC13018,6,4,0,9,3,9,3,4,0,33
SSC13019,13,4,4,0,3,0,3,0,3,29
SSC13020,7,8,6,0,7,3,4,3,0,33
SSC13021,9,0,0,0,5,0,0,0,0,15
SSC13022,698,1200,108,194,332,215,29,59,57,2888
SSC13023,724,1703,580,444,840,411,286,310,117,5415
SSC13024,76,213,12,27,53,34,3,9,10,432
SSC13025,15,3,0,0,3,0,0,0,0,28
SSC13026,42,4,3,4,3,3,0,14,0,73
SSC13027,18,3,0,0,0,0,3,0,3,30
SSC13028,223,381,401,436,284,318,183,424,54,2706
SSC13029,81,92,178,102,78,68,45,46,5,702
SSC13030,20,9,4,0,7,0,3,6,0,43
SSC13031,57,61,60,30,46,44,38,29,3,370
SSC13032,23,8,9,3,3,3,4,15,7,76
SSC13033,0,0,0,0,0,0,0,0,0,3
SSC13034,4,3,0,0,0,0,0,0,0,15
SSC13035,26,4,3,0,8,5,3,11,0,61
SSC13036,0,0,0,0,0,0,0,0,0,4
SSC13037,16,0,7,0,0,3,0,0,0,29
SSC13038,12,15,8,3,0,0,3,10,0,51
SSC13039,10,20,12,11,11,13,11,17,0,102
SSC13040,8,8,3,5,7,3,7,4,3,40
SSC13041,22,18,10,12,12,11,3,6,0,105
SSC13042,28,54,46,42,50,26,20,35,6,308
SSC13043,45,14,15,20,17,6,11,34,7,167
SSC13044,0,0,0,0,0,0,0,0,0,0
SSC13045,0,0,0,0,0,0,0,0,0,0
SSC13046,0,0,0,0,0,0,0,0,0,3
SSC13047,30,3,0,0,3,0,3,4,0,44
SSC13048,10,22,15,11,14,6,6,14,3,99
SSC13049,134,103,137,117,91,58,126,123,16,911
SSC13050,0,0,0,0,0,0,0,0,0,3
SSC13051,3,0,0,0,0,0,0,3,0,10
SSC13052,45,67,45,22,36,26,10,18,7,285
SSC13053,234,355,491,412,379,347,245,300,47,2816
SSC13054,96,113,202,94,115,62,112,98,15,906
SSC13055,10,9,28,13,24,12,14,19,0,138
SSC13056,4,15,4,7,3,8,5,10,4,52
SSC13057,11,16,8,3,12,13,0,4,4,68
SSC13058,237,460,421,361,572,327,509,410,77,3377
SSC13059,47,13,7,7,19,3,30,12,4,148
SSC13060,175,109,194,53,194,85,90,97,15,1020
SSC13061,25,7,12,3,16,3,3,8,0,74
SSC13062,11,3,9,0,6,8,10,4,0,45
SSC13063,455,772,266,184,499,226,78,119,32,2628
SSC13064,835,1760,490,414,840,439,134,183,71,5172
SSC13065,0,0,0,0,0,0,0,0,0,0
SSC13066,0,0,0,0,0,0,0,0,0,3
SSC13067,12,0,4,0,5,0,0,5,0,33
SSC13068,149,135,205,136,142,106,251,178,38,1338
SSC13069,18,12,4,3,4,0,5,0,0,45
SSC13070,213,518,354,289,236,228,88,235,32,2201
SSC13071,15,13,22,5,4,4,0,12,3,77
SSC13072,8,0,3,0,3,0,0,0,0,13
SSC13073,141,330,200,216,202,177,76,163,10,1512
SSC13074,6,3,0,3,0,0,0,7,0,21
SSC13075,29,66,57,60,38,40,25,48,5,364
SSC13076,4,0,0,0,0,3,3,4,0,21
SSC13077,74,109,177,102,119,42,88,100,32,842
SSC13078,46,18,16,12,17,3,3,19,0,131
SSC13079,0,0,0,0,0,0,0,3,0,7
SSC13080,5,0,0,3,0,0,3,4,0,19
SSC13081,164,365,230,159,272,128,87,110,26,1543
SSC13082,0,0,4,0,0,0,0,5,0,11
SSC13083,0,0,0,0,0,0,0,0,0,0
SSC13084,0,0,0,0,0,0,0,0,0,3
SSC13085,24,33,20,17,24,14,12,19,3,167
SSC13086,10,0,0,0,0,0,0,0,0,11
SSC13087,13,4,5,3,4,5,0,3,0,33
SSC13088,10,0,7,0,4,0,0,0,0,24
SSC13089,15,0,4,3,4,0,0,3,0,38
SSC13090,8,10,12,6,9,6,5,3,0,59
SSC13091,298,468,356,215,413,243,195,182,46,2417
SSC13092,1755,3496,2442,1960,2163,1632,1147,1789,242,16636
SSC13093,4,0,0,0,3,0,3,0,0,17
SSC13094,106,117,145,48,113,32,40,43,14,657
SSC13095,156,158,165,84,170,85,87,80,16,999
SSC13096,16,30,38,30,14,7,18,19,0,171
SSC13097,3,0,0,0,3,0,0,0,0,7
SSC13098,12,4,0,0,0,0,0,0,0,16
SSC13099,7,13,9,11,12,6,3,3,0,67
SSC13100,11,8,12,3,3,3,4,3,0,49
SSC13101,31,76,28,24,16,9,8,13,4,211
SSC13102,22,12,11,9,21,3,11,7,3,106
SSC13103,235,426,298,236,318,191,134,164,18,2011
SSC13104,11,3,0,0,0,0,0,3,0,22
SSC13105,8,8,5,3,5,0,0,5,0,39
SSC13106,10,19,4,3,7,5,5,5,0,51
SSC13107,8,0,0,0,0,0,0,5,0,18
SSC13108,0,0,0,0,0,0,0,0,0,0
SSC13109,31,20,20,10,20,5,6,17,0,128
SSC13110,89,152,162,165,218,131,207,163,31,1316
SSC13111,129,268,204,197,177,172,112,233,29,1528
SSC13112,520,798,314,248,471,234,70,124,44,2818
SSC13113,8,3,3,4,8,0,4,3,3,29
SSC13114,38,4,0,0,0,0,0,14,0,58
SSC13115,1585,3489,363,523,833,551,57,110,102,7617
SSC13116,3,0,0,3,0,0,0,0,0,11
SSC13117,0,0,0,0,0,0,0,0,0,0
SSC13118,0,0,0,0,0,0,4,3,0,9
SSC13119,3,5,0,3,3,3,3,0,0,26
SSC13120,679,1302,824,530,1143,557,442,501,115,6089
SSC13121,202,351,254,148,307,138,113,97,21,1632
SSC13122,0,0,0,0,0,0,0,0,0,0
SSC13123,4,0,0,0,0,0,0,0,0,3
SSC13124,0,0,0,0,0,0,0,0,0,0
SSC13125,271,462,201,165,276,173,89,82,27,1758
SSC13126,9,3,3,0,3,0,0,8,0,24
SSC13127,0,0,0,0,0,0,0,0,0,0
SSC13128,0,0,3,0,0,0,0,0,0,6
SSC13129,3,0,0,0,0,0,0,3,0,7
SSC13130,26,3,4,0,3,0,3,0,0,44
SSC13131,51,11,32,13,17,18,32,22,8,201
SSC13132,173,238,78,46,77,67,7,33,27,739
SSC13133,10,18,8,3,11,0,0,5,0,52
SSC13134,12,11,7,4,5,3,4,5,0,52
SSC13135,14,11,7,3,7,12,4,3,0,59
SSC13136,39,17,31,20,24,31,16,18,4,199
SSC13137,5,0,0,0,0,0,0,3,0,14
SSC13138,7,9,3,3,6,0,3,6,0,32
SSC13139,3,8,7,3,3,3,3,8,0,30
SSC13140,46,48,72,50,40,34,27,37,4,359
SSC13141,57,56,34,41,34,16,7,28,6,289
SSC13142,21,17,25,10,25,12,9,14,3,145
SSC13143,12,0,0,0,0,0,0,8,0,16
SSC13144,642,1204,832,551,1030,575,384,402,106,5732
SSC13145,3,0,0,0,0,0,0,0,0,0
SSC13146,21,4,0,6,3,3,0,6,0,40
SSC13147,0,8,6,0,3,0,0,3,4,24
SSC13148,0,0,0,0,0,0,0,0,0,0
SSC13149,3,0,0,0,0,0,0,3,0,8
SSC13150,8,0,0,0,0,0,0,0,0,10
SSC13151,573,698,736,521,560,467,498,453,89,4589
SSC13152,15,21,9,9,15,5,5,4,0,90
SSC13153,151,338,139,113,220,135,104,70,27,1290
SSC13154,22,16,34,7,8,10,19,37,3,154
SSC13155,17,21,17,15,10,3,0,8,0,85
SSC13156,1335,4733,1105,979,1710,1023,618,912,288,12700
SSC13157,16,5,0,0,0,0,0,8,0,22
SSC13158,3,0,9,5,4,0,0,0,0,24
SSC13159,75,79,69,38,52,30,41,43,7,430
