SSC_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
SSC13426,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,11,3,20
SSC13427,0,20,7,72,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,18,17,9,4,70,3,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,0,29,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,27,0,36,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,0,0,0,7,7,39,24,8,146,14,227
SSC13428,0,4,3,48,3,60,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,3,18,5,3,76,0,102,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,20,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,7,23,12,4,142,9,194
SSC13429,55,276,219,1817,15,2387,0,0,0,4,0,4,393,6,18,11,0,434,48,4,3,25,0,77,45,7,3,25,0,81,559,245,172,1440,18,2430,378,16,15,4,0,412,32,6,0,7,0,45,79,39,27,124,3,274,42,12,7,44,0,101,15,3,4,11,0,36,351,14,6,5,0,378,145,67,45,462,4,723,149,71,16,164,3,402,56,0,0,0,0,58,44,20,8,32,5,106,3,3,0,0,0,13,106,23,24,93,3,254,38,3,0,0,0,42,67,15,11,6,0,92,27,10,5,8,0,44,27,0,5,10,0,44,117,56,41,347,7,571,17,3,3,7,0,26,89,7,5,0,0,97,71,23,0,3,0,90,45,3,0,0,0,46,37,0,3,0,0,38,13,4,0,0,0,16,30,0,7,21,0,64,759,77,59,72,3,967,28,10,3,17,214,279,3268,587,419,3431,267,7965
SSC13430,0,0,0,37,0,39,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,29,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,85,0,86
SSC13431,0,9,0,69,0,77,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,61,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,25,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,27,30,5,7,0,134,27,181
SSC13432,0,0,3,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,5,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,5,10,9,7,46,12,74
SSC13433,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,11,0,0,0,0,6,6,4,5,3,10,8,27
SSC13434,6,24,39,377,0,446,0,0,0,3,0,3,9,0,0,0,0,8,5,0,0,0,0,3,8,0,3,0,0,12,52,17,31,265,9,368,0,0,0,0,0,0,0,0,0,6,0,4,4,7,5,32,0,46,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,3,0,4,3,0,4,98,0,103,27,5,0,17,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,19,8,13,66,0,109,12,4,0,3,0,17,4,0,0,0,0,4,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12,33,4,4,6,0,57,8,0,0,3,57,70,164,52,60,642,69,984
SSC13435,75,410,296,1504,23,2312,0,0,0,8,0,6,296,21,15,33,8,369,32,3,4,12,3,62,81,29,23,20,0,159,1095,350,269,1546,32,3289,38,6,11,0,0,57,73,5,5,31,0,114,110,35,42,155,4,345,113,31,11,37,0,185,28,4,7,6,0,39,122,5,9,3,0,145,374,116,76,830,13,1408,188,39,29,104,3,358,55,0,7,3,0,65,48,4,4,28,0,78,3,0,0,0,0,7,27,13,4,8,0,45,27,3,0,0,0,35,97,13,25,3,0,146,57,13,10,26,0,104,24,3,4,12,0,39,275,64,69,553,8,973,19,0,4,0,0,22,51,11,0,0,0,57,45,6,0,4,0,63,32,3,0,0,0,33,23,0,0,6,0,27,54,3,5,0,0,59,71,10,4,33,0,120,632,94,67,107,6,912,10,0,3,23,702,742,3271,739,555,3374,785,8725
SSC13436,0,0,0,26,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,21,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,3,3,3,51,8,68
SSC13437,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,3,0,8,11,24
SSC13438,0,0,0,28,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,37,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,62,0,73
SSC13439,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,20,3,32
SSC13440,0,13,9,180,9,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,4,20,8,5,132,5,177,3,0,0,3,0,4,0,0,0,0,0,0,12,0,6,7,0,27,3,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,66,0,82,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,3,3,4,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,9,0,0,0,0,12,0,0,0,0,18,19,66,19,17,326,37,471
SSC13441,0,0,0,50,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,38,0,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,26,23,16,4,5,85,26,134
SSC13442,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,4,0,4,0,19
SSC13443,38,244,151,1682,37,2159,0,7,3,50,0,61,72,0,9,23,3,109,28,7,0,13,0,46,17,13,0,20,0,53,358,216,116,1315,34,2042,64,0,7,0,0,71,17,0,0,12,0,32,58,15,13,95,7,179,34,11,0,16,0,57,11,0,0,4,0,21,73,0,0,7,0,86,107,60,22,484,16,680,59,30,12,76,3,184,14,0,4,0,0,12,62,17,9,11,3,99,0,0,0,4,0,6,23,3,4,12,0,43,38,4,7,3,0,56,23,10,7,3,0,48,33,8,3,12,0,50,14,0,3,3,0,23,115,56,29,329,9,533,9,0,0,3,0,17,3,0,0,0,0,5,28,5,3,8,0,47,4,3,0,0,0,11,0,0,0,0,0,0,22,3,0,0,0,29,33,8,8,10,0,48,514,62,45,45,10,673,26,0,3,27,151,214,1572,455,271,3035,251,5584
SSC13444,8,88,48,307,11,458,0,0,0,0,0,3,97,4,10,5,0,115,10,0,0,0,0,11,22,0,4,7,0,29,284,83,61,396,15,834,31,0,4,0,0,40,36,0,0,6,0,48,47,9,4,37,3,100,13,5,3,6,0,35,13,3,0,7,0,19,59,6,0,4,0,61,91,31,16,208,4,354,46,13,9,42,0,114,28,0,3,0,0,27,12,0,0,7,0,16,0,0,0,0,0,0,6,3,0,0,0,9,9,0,0,0,0,9,19,0,3,0,0,25,23,3,0,7,0,29,21,4,0,0,0,28,70,25,12,137,0,248,11,0,0,0,0,14,16,0,0,0,0,19,35,0,0,0,0,40,0,0,0,0,0,4,5,0,0,0,0,5,6,0,0,0,0,6,12,3,3,12,0,28,289,31,17,23,3,372,3,3,0,4,372,382,1063,183,124,781,399,2547
SSC13445,0,0,4,49,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,30,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,3,3,80,16,106
SSC13446,0,6,10,102,6,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,7,11,4,3,78,3,104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,7,30,7,7,185,13,245
SSC13447,48,203,147,858,12,1267,0,0,0,0,0,0,229,17,22,21,3,285,33,7,4,9,0,55,10,0,7,11,0,27,274,135,105,653,13,1181,21,0,14,0,0,38,17,4,0,8,0,28,44,16,3,55,0,114,179,31,19,78,0,311,24,0,0,4,0,24,34,4,3,0,0,42,124,52,25,390,6,598,676,110,66,280,17,1146,21,0,0,0,0,16,59,24,11,25,3,118,6,0,0,0,0,10,27,4,13,15,0,53,9,0,3,0,0,12,33,8,10,4,0,63,21,3,7,14,0,44,13,8,0,0,0,20,79,40,29,205,10,360,9,0,0,0,0,10,14,3,6,0,0,27,32,6,4,8,0,46,11,0,6,3,0,16,9,0,0,0,0,15,38,0,6,0,0,47,9,3,0,9,0,22,267,56,41,52,3,425,13,3,0,11,224,248,2069,463,315,1874,279,5001
SSC13448,17,58,45,514,4,644,0,0,0,13,0,13,0,0,0,3,0,8,3,0,0,6,0,16,14,3,3,5,0,30,88,54,38,490,4,679,4,0,0,3,0,10,3,0,0,5,0,11,9,12,9,40,0,65,5,5,0,10,0,20,7,3,0,0,0,8,3,0,0,0,0,3,19,23,8,176,0,225,9,11,4,16,0,43,0,0,0,0,0,0,0,0,0,3,0,6,10,4,3,4,0,23,4,0,0,0,0,6,7,3,3,0,0,17,4,3,3,0,0,15,3,5,0,4,0,12,0,0,0,6,0,9,33,28,20,116,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,22,50,12,9,23,0,95,0,0,0,14,44,58,243,130,85,1031,62,1547
SSC13449,37,326,220,4814,84,5481,3,0,0,82,3,95,30,3,7,31,0,71,3,0,0,6,0,12,47,14,12,38,0,116,367,337,209,4195,100,5203,56,11,19,3,3,84,8,0,0,24,0,36,72,36,35,442,3,579,0,3,0,25,0,32,3,0,3,4,0,9,87,4,0,0,0,88,77,55,40,1113,16,1305,35,18,5,120,0,177,7,0,0,0,0,11,6,6,0,9,0,18,3,3,0,0,0,6,15,9,0,10,0,32,33,17,6,5,0,65,33,21,12,10,0,78,51,11,0,54,0,119,12,3,0,9,0,27,125,87,62,819,8,1111,0,0,0,0,0,3,35,4,0,5,0,47,10,4,0,10,0,26,3,0,3,3,0,10,0,0,0,0,0,4,0,0,0,0,0,0,14,7,9,40,3,69,247,60,30,92,3,434,25,7,3,124,649,803,1159,619,400,8888,825,11884
SSC13450,0,6,3,42,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,22,0,31,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,3,0,0,0,7,0,0,0,0,3,3,13,6,9,69,9,103
SSC13451,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15
SSC13452,0,9,4,59,0,74,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,64,0,81,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,27,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,0,3,41,46,17,13,4,132,49,213
SSC13453,91,174,148,944,18,1374,0,0,0,6,0,7,1156,10,23,17,11,1212,18,0,0,0,0,24,22,4,5,3,0,38,297,140,73,808,9,1335,151,0,17,5,0,176,17,3,0,9,0,32,47,14,5,72,0,135,40,6,0,28,0,81,16,5,0,6,0,17,250,3,3,6,0,263,75,40,27,354,8,512,110,51,31,115,0,298,518,0,3,0,0,525,160,30,33,68,3,296,11,4,0,3,0,18,16,7,3,12,0,34,15,3,0,0,0,23,18,12,12,3,0,41,36,3,3,11,3,54,14,0,3,3,0,16,64,32,21,232,9,355,21,0,0,0,0,21,19,4,4,0,0,24,37,9,0,4,0,54,41,0,0,0,0,41,36,3,0,7,0,47,31,7,0,0,0,38,4,3,3,13,0,22,843,58,44,55,7,1007,14,4,0,21,253,296,3767,368,273,1911,333,6642
