SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC11207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,14,0,0,0,3,5,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,4,3,3,3,3,0,29
SSC11208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,3,11
SSC11209,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,3,3,4,0,0,3,0,0,18,3,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,14,5,4,3,4,3,0,59
SSC11210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,3,0,4,4,0,0,0,4,0,14,0,4,0,4,0,0,0,0,0,11,0,10,0,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,4,11,0,0,0,7,0,59
SSC11211,3,3,3,5,3,4,3,0,0,24,9,30,3,22,21,3,0,0,0,87,122,283,19,24,58,43,3,0,4,564,116,189,16,14,29,27,0,8,9,409,104,146,9,14,39,24,0,5,5,349,94,129,12,5,46,26,0,6,11,333,58,83,3,5,33,26,0,10,11,227,17,16,0,3,16,3,0,0,4,72,3,3,0,0,0,0,0,0,0,13,528,887,72,95,239,161,9,28,46,2071
SSC11212,0,4,3,14,4,12,0,7,0,43,54,151,52,94,88,49,7,45,13,552,465,1391,199,252,287,214,29,117,40,3000,427,669,103,119,170,83,19,35,34,1647,249,434,71,58,101,49,13,24,16,1020,135,293,30,33,76,38,12,27,9,640,44,79,4,8,24,12,3,16,0,193,4,6,0,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1389,3018,467,581,755,452,82,272,112,7118
SSC11213,0,0,0,0,0,7,0,3,0,10,0,0,10,5,0,0,3,3,0,27,0,9,15,7,3,0,7,3,0,45,3,0,3,3,4,0,8,0,0,23,4,4,8,9,11,0,7,3,0,43,4,7,4,0,0,0,9,3,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,39,23,14,11,28,18,3,172
SSC11214,0,4,0,15,4,16,0,5,0,52,10,79,17,75,44,56,0,12,4,295,66,310,45,48,68,30,4,19,10,599,54,120,11,14,19,6,3,6,5,240,43,69,10,9,23,5,0,6,0,169,28,33,4,4,11,7,0,3,3,95,3,15,3,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,627,90,163,176,128,14,53,26,1483
SSC11215,0,0,4,3,0,3,0,4,0,16,6,0,13,8,3,0,0,12,0,38,12,5,11,13,7,7,8,24,0,93,19,9,10,11,11,4,12,13,6,106,18,8,9,13,9,7,10,35,0,122,20,6,6,0,10,4,18,25,3,95,7,0,0,0,0,0,5,0,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,79,37,51,52,50,27,56,118,11,485
SSC11216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,3,3,0,24
SSC11217,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,6,0,12,0,3,6,0,0,0,3,3,0,14,7,3,0,0,0,0,0,3,0,9,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,0,8,0,6,7,0,55
SSC11218,0,0,0,5,3,11,0,11,0,32,5,0,8,4,3,8,4,0,0,30,6,10,10,0,4,3,0,0,0,33,26,30,17,6,9,0,0,8,0,99,23,35,23,9,28,0,13,7,4,148,18,20,10,15,17,6,10,5,0,94,3,3,3,3,3,0,0,0,0,16,5,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,75,101,77,46,69,24,33,29,4,455
SSC11219,0,3,9,16,5,36,3,14,0,93,8,19,20,36,13,20,3,5,0,123,26,52,14,8,24,15,3,4,3,149,92,102,40,21,47,19,3,8,3,337,111,128,23,22,58,28,6,0,4,387,60,73,17,16,40,15,14,5,0,241,21,30,11,6,28,7,0,0,0,110,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,325,402,131,129,223,145,27,43,21,1449
SSC11220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6
SSC11221,0,0,6,15,3,18,3,13,0,47,7,10,19,20,10,12,3,10,0,88,15,24,42,18,27,14,11,12,3,175,41,31,58,21,33,24,13,23,3,247,23,37,48,25,40,27,13,21,3,243,26,27,21,22,38,13,25,12,3,185,3,8,6,8,8,3,0,7,5,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,116,138,202,126,157,108,70,96,16,1026
SSC11222,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,3,0,3,0,23,11,12,3,0,3,0,0,0,0,28,5,15,0,0,0,0,0,0,0,30,22,16,0,0,3,3,0,0,0,47,32,25,0,0,8,3,0,0,0,60,10,9,0,0,3,3,0,0,0,22,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,77,80,9,3,25,14,0,3,0,212
SSC11223,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,3,0,0,8,0,38
SSC11224,4,0,14,9,10,30,6,18,3,89,12,17,36,24,20,13,14,15,3,153,32,71,54,31,58,38,39,19,12,355,38,39,44,28,75,23,36,29,8,325,16,28,51,35,61,26,51,44,6,318,7,13,35,20,25,9,37,26,3,173,0,6,0,3,8,0,10,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,172,235,148,252,139,189,150,39,1442
SSC11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,15
SSC11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11227,6,12,47,80,21,132,7,58,4,369,57,128,158,203,104,177,22,109,11,970,477,893,609,518,410,367,148,290,65,3775,572,883,407,310,346,208,116,221,54,3119,358,474,268,234,356,197,164,203,46,2304,185,281,169,134,250,136,125,156,22,1461,33,53,28,28,79,47,22,39,11,341,7,11,3,4,8,3,4,5,5,38,0,0,0,0,0,3,0,0,0,3,1702,2737,1697,1512,1581,1267,609,1080,220,12387
SSC11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC11229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,3,3,0,24
SSC11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
SSC11231,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,8,0,3,3,0,0,0,0,6,0,17,4,3,3,0,0,0,0,3,0,12,7,0,6,4,0,3,0,3,0,26,16,4,0,3,0,3,3,3,0,33,9,0,3,0,5,3,0,0,0,16,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,39,14,20,10,9,15,3,21,3,133
SSC11232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,3,0,12,12,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,6,7,4,3,6,3,57
SSC11233,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,9,3,4,3,5,3,0,4,4,0,23,9,3,0,3,0,0,4,5,0,20,8,0,0,0,6,0,3,6,0,30,12,3,7,3,4,3,3,10,0,46,5,0,0,0,4,0,0,0,3,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,17,13,16,13,5,18,27,3,155
SSC11234,0,0,5,0,0,3,0,3,0,12,0,0,3,4,0,0,0,5,0,21,9,3,4,9,3,0,4,9,0,42,14,13,0,3,0,0,4,0,0,33,22,4,7,3,5,3,6,5,3,66,20,4,3,0,0,0,5,8,0,42,20,0,0,3,0,0,0,3,0,29,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,86,29,30,24,8,13,23,37,5,249
SSC11235,0,0,14,6,3,9,3,9,0,43,3,17,20,16,16,20,6,6,0,96,18,55,16,13,34,7,10,7,4,168,19,28,17,5,29,7,3,9,0,114,36,32,22,5,30,8,21,6,0,173,40,31,10,8,22,8,7,4,3,143,6,11,4,0,15,5,3,3,3,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,128,175,105,57,150,66,53,49,13,790
SSC11236,0,0,0,3,0,5,0,3,0,10,0,0,0,3,0,0,0,0,0,3,3,6,0,7,4,7,3,0,0,28,4,6,0,5,0,3,4,0,0,24,3,5,8,9,4,4,3,8,0,46,10,7,3,11,4,8,3,3,0,40,3,0,0,5,0,0,3,4,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,22,14,32,15,31,14,22,3,177
SSC11237,5,3,36,35,5,84,3,29,0,193,12,24,73,52,21,37,7,56,7,283,47,103,87,69,58,33,32,125,12,562,94,125,86,70,98,54,47,71,14,644,100,112,87,96,109,53,62,82,10,705,115,105,82,72,90,46,77,90,8,679,42,27,20,10,31,19,22,16,6,200,13,0,0,3,0,0,5,0,0,29,4,0,0,0,0,0,0,0,0,5,421,499,458,404,415,319,253,466,65,3299
SSC11238,0,6,8,27,5,38,0,7,0,89,19,37,22,32,21,25,9,6,0,175,45,126,31,25,39,25,10,16,8,323,69,166,33,12,45,18,11,14,7,378,101,170,48,29,49,12,13,17,0,451,65,106,24,26,66,17,9,32,7,357,11,29,5,4,17,3,3,4,3,82,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,299,644,170,157,252,140,59,96,30,1854
SSC11239,0,0,3,6,7,15,0,3,0,40,0,22,14,23,13,16,0,4,0,98,12,75,22,18,29,10,3,3,5,181,44,122,23,12,36,16,3,7,7,257,43,70,23,14,33,25,7,19,5,241,26,56,24,15,28,9,8,4,3,184,7,13,3,3,6,0,0,4,0,38,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,140,370,112,93,153,91,22,47,26,1051
SSC11240,0,0,4,0,0,9,0,9,0,23,0,5,3,10,0,10,0,3,0,33,8,22,7,5,9,8,0,3,0,63,26,42,8,8,18,8,0,11,0,122,22,46,10,3,18,3,7,7,3,119,3,22,9,7,4,6,3,0,0,60,3,9,0,0,3,0,0,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,63,154,44,33,51,38,12,32,4,442
SSC11241,0,0,4,5,0,8,0,8,3,37,0,0,20,11,7,8,5,12,0,58,8,17,34,4,15,7,19,15,0,133,16,11,39,16,21,8,48,24,6,182,22,20,29,12,27,15,50,17,3,195,15,10,18,22,13,9,29,17,4,132,10,3,6,3,6,0,5,5,3,39,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,67,65,148,72,93,48,154,104,22,779
SSC11242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,10
SSC11243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,12
SSC11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,4,3,3,0,19
SSC11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,11
SSC11247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC11248,0,0,12,3,3,25,3,11,0,61,0,13,14,12,18,23,17,23,3,113,20,20,30,25,34,14,47,34,4,240,16,19,26,24,30,10,39,26,18,196,11,13,31,17,31,5,55,43,9,225,3,14,16,22,27,9,39,25,3,156,0,8,0,3,11,3,9,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,131,102,160,86,206,170,38,1025
SSC11249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,0,0,0,0,0,0,16
SSC11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,16
SSC11251,0,0,4,3,0,10,3,10,0,21,0,3,3,3,0,5,0,7,0,23,3,5,9,5,4,7,0,3,0,30,6,15,8,14,7,4,4,3,5,65,9,16,16,14,11,9,3,3,0,90,6,33,16,14,15,5,4,14,0,107,3,11,0,0,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,85,59,49,49,36,22,39,6,369
SSC11252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC11255,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,0,0,0,8,0,31
SSC11256,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15
SSC11257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
SSC11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,5,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,5,0,0,7,0,27
SSC11260,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0,9,4,4,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,5,0,0,8,0,46
SSC11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,3,9,0,30
SSC11262,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,0,0,3,0,13,4,3,0,0,3,3,0,3,3,19,7,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,11,3,0,9,7,3,11,3,61
SSC11263,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,3,0,0,4,0,22
SSC11264,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10
SSC11265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11266,0,3,3,10,0,6,0,0,0,26,4,5,0,13,5,3,0,0,0,35,9,16,9,0,10,4,0,0,3,50,15,16,5,4,10,3,0,0,0,61,22,21,4,5,21,4,3,6,0,95,8,18,3,12,7,4,0,3,0,52,8,7,3,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,80,39,42,62,30,7,10,3,340
SSC11267,0,0,3,0,0,10,0,0,0,19,5,3,4,9,5,5,0,4,4,44,31,62,25,18,32,20,6,6,0,202,26,59,24,28,35,23,14,8,9,226,31,31,18,18,35,26,17,13,3,193,19,35,16,9,28,23,14,11,5,156,3,9,4,3,12,8,0,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,204,94,87,156,105,55,47,18,877
