SSC_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
SSC11823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,3,3,4,0,0,25,0,0,0,0,0,0,0,0,8,9,6,3,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,12,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,14,6,6,10,3,10,0,0,43
SSC11824,5,3,0,0,0,0,0,9,4,11,8,10,11,0,0,45,4,9,7,10,3,0,0,34,122,120,72,58,55,13,5,443,0,0,0,0,0,0,0,6,136,148,82,76,70,16,9,538,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,14,3,3,0,0,7,0,0,13,33,34,23,15,22,4,0,130,0,0,0,0,0,0,0,0,33,49,21,18,28,4,0,158,170,190,108,96,99,20,11,695
SSC11825,71,68,11,12,14,4,3,184,14,13,3,8,5,0,0,39,12,6,3,0,0,0,0,21,55,46,32,26,34,11,4,206,0,0,0,0,0,0,0,0,151,130,55,47,51,19,9,459,7,6,4,3,4,4,0,31,0,4,3,0,0,0,0,10,0,3,0,0,0,0,0,6,3,4,7,12,13,6,0,44,0,0,0,0,0,0,0,0,12,17,24,10,13,9,0,87,161,152,73,53,66,24,9,549
SSC11826,73,53,37,21,25,17,23,244,47,39,14,12,19,9,0,135,44,29,18,8,15,10,3,124,301,230,119,67,92,38,20,872,0,0,0,0,0,0,0,0,466,350,185,108,153,71,42,1375,3,12,8,3,8,0,3,37,4,9,4,5,6,3,0,25,5,11,5,5,11,0,0,39,20,50,31,14,26,5,13,158,0,0,3,0,0,0,0,9,42,77,51,28,46,8,16,270,501,428,230,138,200,82,62,1640
SSC11827,41,35,28,9,23,19,5,161,31,48,44,25,28,17,4,198,35,33,22,11,23,9,0,138,249,360,238,142,190,113,46,1343,7,3,0,0,0,0,0,10,358,475,327,189,263,166,61,1844,0,3,3,0,0,4,0,14,0,3,0,0,3,0,0,17,0,3,10,0,4,0,0,17,9,26,20,17,22,12,3,115,0,0,0,0,0,0,0,0,10,38,36,20,28,17,4,165,374,518,363,208,291,186,64,2010
SSC11828,32,60,28,22,23,14,15,184,43,58,34,28,33,19,12,227,18,32,30,9,36,12,10,147,166,228,157,99,120,69,28,878,0,0,3,0,0,0,0,5,267,381,251,158,211,108,60,1436,3,9,4,0,3,0,0,22,0,3,3,3,4,3,0,17,3,3,5,8,4,0,0,21,10,25,17,12,22,5,0,90,0,0,0,0,0,0,0,3,14,42,23,25,28,13,0,150,283,418,273,184,241,120,61,1580
SSC11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,3
SSC11830,0,3,3,0,3,0,0,15,4,12,4,0,0,0,0,27,3,6,0,0,4,0,0,20,74,76,48,27,31,14,7,272,0,0,0,0,0,0,0,0,83,97,60,34,39,20,3,329,0,3,0,0,0,0,0,3,7,3,0,0,0,0,0,13,3,0,0,0,0,0,0,4,18,32,22,16,9,4,0,108,0,5,0,0,0,0,0,3,29,40,24,15,11,9,3,132,111,138,80,48,56,25,7,458
SSC11831,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,7,9,4,6,6,0,0,34,0,0,3,0,0,0,0,3,7,10,9,6,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,15,18,13,3,7,0,0,59
SSC11832,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,10,30,25,6,18,0,0,85,0,0,0,0,0,0,0,0,12,36,23,11,23,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,9,13,36,23,11,28,0,0,114
SSC11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
SSC11834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,5,0,0,26,0,0,0,0,0,0,0,0,3,8,7,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,12,7,0,5,0,0,30
SSC11835,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,13,32,20,12,8,0,0,84,0,0,0,0,0,0,0,0,13,33,26,15,11,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,13,0,0,0,0,0,0,0,0,3,7,0,3,3,0,0,18,21,35,24,15,18,0,0,113
SSC11836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
SSC11837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC11838,15,12,5,0,3,0,0,33,9,14,14,3,7,0,0,46,22,14,3,4,8,6,0,54,110,85,51,22,50,24,5,351,0,0,0,0,0,0,0,0,154,117,65,28,72,30,5,480,3,0,0,0,0,3,0,6,11,4,0,6,6,0,0,27,0,3,0,3,5,0,0,18,13,25,19,15,26,8,4,115,0,0,0,0,0,0,0,3,29,36,18,24,38,17,3,164,184,156,87,56,104,49,15,647
SSC11839,7,0,0,0,0,0,0,3,3,8,0,0,3,0,0,15,0,0,3,0,0,0,0,11,43,51,30,13,22,8,7,171,0,0,0,0,0,0,0,0,49,56,36,13,25,10,6,197,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,10,0,0,0,0,0,0,0,0,4,3,7,4,3,0,0,22,54,55,36,23,32,10,6,218
SSC11840,0,3,0,0,0,0,0,3,3,0,6,3,0,0,0,12,12,0,0,0,0,0,0,12,42,29,18,20,10,5,3,123,0,0,0,0,0,0,0,0,53,28,27,23,16,5,3,147,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,6,5,6,3,3,6,0,0,31,0,0,0,0,0,0,0,0,5,7,3,5,9,0,0,39,55,37,29,23,24,5,3,188
SSC11841,12,16,9,4,6,0,0,43,9,16,19,3,3,3,4,62,11,30,10,6,5,3,0,56,107,139,70,49,68,29,21,486,0,0,0,0,0,0,0,0,140,199,98,55,83,34,28,643,0,3,0,4,0,0,0,9,3,3,3,0,0,0,0,14,0,3,3,0,3,0,0,8,31,32,24,22,15,4,0,136,0,0,0,0,0,0,0,6,35,50,28,27,26,4,4,175,178,252,130,88,105,46,30,820
SSC11842,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33,33,9,3,16,8,0,94,0,0,0,0,0,0,0,0,34,35,7,5,12,8,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,4,4,6,0,0,30,0,0,0,0,0,0,0,0,3,6,4,4,6,0,0,34,42,45,18,8,24,4,3,137
SSC11843,36,47,20,14,19,6,4,146,40,33,14,13,20,6,4,135,28,35,16,13,12,3,0,104,239,276,150,98,118,32,11,924,0,3,0,0,0,0,0,7,342,391,205,140,171,51,22,1315,0,0,0,0,0,0,0,8,9,9,6,0,3,0,0,34,0,3,0,0,0,0,0,14,80,81,53,40,62,12,3,339,4,3,0,4,0,0,0,14,93,102,67,46,72,12,6,404,442,495,274,178,240,62,24,1713
SSC11844,63,60,29,20,21,7,12,219,24,12,4,6,10,0,0,52,15,11,3,3,8,3,0,37,116,112,57,30,41,19,3,377,0,0,0,0,0,0,0,3,223,194,98,59,79,26,11,690,3,3,4,0,4,0,0,18,0,5,3,4,3,0,0,15,4,3,4,5,3,4,0,20,19,25,12,6,28,3,3,97,0,0,0,0,3,0,0,6,30,42,19,12,44,8,7,156,249,231,119,76,119,38,20,842
SSC11845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC11846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC11847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SSC11848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11849,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,5,3,7,0,0,21,0,0,0,0,0,0,0,0,8,5,9,3,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,11,5,9,3,9,0,0,30
SSC11850,3,0,3,0,6,0,0,18,0,0,0,0,3,0,0,5,0,5,0,0,3,0,0,6,48,53,40,17,23,3,0,186,0,0,0,0,0,0,0,0,51,59,41,23,35,3,0,219,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,3,3,0,0,30,0,3,0,0,0,0,0,3,8,14,3,8,8,0,0,34,59,74,46,28,40,3,0,253
SSC11851,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,76,69,52,23,38,6,0,261,3,0,0,0,0,0,0,3,86,72,52,23,38,6,0,279,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,27,27,13,10,16,5,0,91,0,0,0,0,0,0,0,7,28,28,15,10,17,5,0,104,115,99,68,32,56,10,0,377
SSC11852,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,5,5,0,3,17,0,0,0,0,0,0,0,0,3,0,8,5,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,3,7,7,5,6,0,3,36
SSC11853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,8,4,10,0,0,29,0,0,0,0,0,0,0,0,14,6,6,4,9,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,10,6,11,4,9,0,0,42
SSC11854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,0,4,9,0,0,36,0,0,0,0,0,0,0,0,8,8,5,4,9,0,0,35,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,3,7,3,0,3,0,0,24,17,15,8,6,12,0,0,56
SSC11855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,12
SSC11856,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,20
SSC11857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,6
SSC11858,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,12,0,4,0,0,0,0,0,5,47,67,41,28,23,5,3,218,0,0,0,0,0,0,0,3,52,74,48,31,27,12,4,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,15,18,10,18,0,4,86,4,0,0,0,0,0,0,4,20,15,21,12,21,0,4,90,73,88,66,40,47,9,8,333
SSC11859,107,121,74,51,83,41,25,496,70,79,52,35,44,12,7,302,72,81,30,26,28,9,3,240,508,563,345,219,254,101,30,2029,0,6,3,3,3,4,0,18,761,851,508,325,414,171,59,3090,11,9,6,7,16,3,0,53,5,7,15,7,12,5,0,44,6,5,3,3,9,4,0,29,47,75,40,28,37,20,5,252,0,3,3,3,0,0,0,9,67,100,66,50,60,29,13,383,829,951,574,378,478,200,74,3475
SSC11860,420,275,80,34,52,19,3,887,6,7,3,0,0,0,0,16,5,8,4,3,0,0,0,26,9,9,3,3,0,3,0,26,0,0,0,0,3,0,0,8,446,295,93,41,56,23,4,964,16,16,13,6,14,5,10,75,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,8,23,19,12,12,14,9,10,95,470,320,104,46,70,30,14,1060
SSC11861,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,14,15,11,17,3,0,73,0,0,0,0,0,0,0,0,16,12,15,9,14,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,17,15,16,15,18,4,0,86
SSC11862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7
SSC11863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SSC11864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC11865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,7,4,4,0,0,34,0,0,0,0,0,0,0,0,6,13,7,4,9,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,16,11,15,11,4,9,0,0,50
SSC11866,97,136,81,75,96,62,26,578,29,28,13,11,9,3,3,96,18,29,10,10,9,5,3,80,77,87,65,41,55,20,6,349,4,3,3,0,4,0,0,15,228,282,171,135,167,88,41,1116,8,11,10,10,14,10,8,69,4,13,3,6,7,0,0,44,8,0,7,0,0,0,0,18,31,40,32,20,13,3,3,137,0,9,9,0,0,0,0,16,55,77,54,35,37,19,10,282,285,361,226,168,203,103,51,1392
SSC11867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,4,3,0,0,24,0,0,0,0,0,0,0,0,4,12,8,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,17,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,17,5,10,12,9,5,0,0,47
SSC11869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,3,4,6,0,0,22,0,0,0,0,0,0,0,0,13,3,4,4,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,7,17,7,9,4,9,0,0,38
SSC11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3
SSC11871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11872,0,3,0,3,3,0,0,7,0,3,0,3,3,0,0,9,0,0,0,5,0,0,0,10,25,22,19,11,16,0,0,83,0,0,0,0,0,0,0,0,23,31,20,21,25,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,11,28,33,21,23,29,3,0,127
SSC11873,5,4,0,0,0,0,0,7,4,0,0,0,0,0,0,6,4,4,3,0,0,0,0,6,11,20,18,6,13,4,0,74,0,0,0,0,0,0,0,4,19,26,19,11,17,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,11,13,9,4,11,0,0,56,0,0,0,0,0,0,0,0,11,17,14,5,14,0,0,63,38,43,32,21,34,3,0,161
SSC11874,10,7,3,0,0,0,0,19,8,13,0,0,0,0,0,23,4,0,3,0,0,0,0,6,59,83,51,19,46,6,0,270,3,0,0,0,0,0,0,10,80,107,62,24,50,6,0,331,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,22,23,19,24,16,0,0,99,0,0,0,0,0,0,0,4,23,26,23,24,22,0,0,117,108,129,83,45,69,6,3,444
SSC11875,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,13,10,5,0,0,54,0,0,0,0,0,0,0,0,15,19,9,10,5,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,16,23,12,6,5,3,0,70
SSC11876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11877,95,37,20,15,14,7,13,195,3,0,0,0,0,0,0,3,13,5,3,0,0,0,0,27,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,128,44,24,21,14,7,12,250,3,4,6,3,10,10,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,4,13,14,6,57,133,53,36,21,22,16,17,309
SSC11878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8
