SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC13508,0,0,0,0,0,0,0,0,0,8,13,0,13,0,0,3,19,18,0,41
SSC13509,0,0,0,0,0,0,0,0,4,63,39,3,110,0,3,3,115,74,0,184
SSC13510,0,0,0,0,0,0,0,0,0,12,5,0,21,0,0,0,20,10,0,29
SSC13511,0,0,0,0,0,0,0,0,0,3,4,4,11,0,0,0,11,7,0,17
SSC13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13514,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,9
SSC13515,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,4
SSC13516,0,3,0,0,0,3,0,3,10,73,41,3,119,3,3,12,123,157,3,290
SSC13517,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
SSC13518,3,6,0,0,0,6,14,5,21,265,130,23,417,21,19,43,463,408,7,877
SSC13519,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC13520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13523,0,0,0,0,0,3,5,12,22,54,38,7,101,16,7,24,123,165,11,306
SSC13524,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,5,6,0,18
SSC13525,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,5,0,11
SSC13526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13528,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SSC13532,0,0,0,0,0,0,0,0,3,61,37,4,109,9,6,12,120,34,0,151
SSC13533,0,0,0,0,0,0,0,0,0,57,42,5,107,3,3,6,113,47,0,160
SSC13534,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,6
SSC13535,0,0,0,0,0,0,0,0,0,9,18,3,26,0,0,0,26,17,0,50
SSC13536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13537,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC13538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13539,0,0,0,0,0,0,0,0,0,17,18,3,43,3,3,5,43,19,0,69
SSC13540,0,0,0,0,0,0,0,0,0,34,27,0,59,0,0,0,66,49,0,111
SSC13541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13542,0,0,0,0,0,0,4,0,5,56,44,7,111,6,6,9,121,98,0,218
SSC13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13544,0,0,0,0,0,0,0,0,3,29,26,0,59,3,0,0,63,20,0,90
SSC13545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13546,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,10,7,0,17
SSC13547,0,0,0,0,0,0,0,0,0,25,12,4,43,3,0,3,43,23,0,70
SSC13548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13549,0,0,0,0,0,0,0,3,7,67,62,15,142,6,9,16,154,118,3,279
SSC13550,0,0,0,0,0,0,7,0,5,58,63,6,131,13,9,22,151,78,0,231
SSC13551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13554,0,0,0,0,0,0,0,0,0,9,14,3,25,0,0,0,23,7,0,33
SSC13555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13559,3,3,0,0,0,3,14,6,22,158,106,22,277,11,23,28,305,369,11,689
SSC13560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13561,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,10
SSC13562,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,4,5,0,9
SSC13563,0,0,0,0,0,0,0,0,0,11,14,0,29,0,0,3,31,27,0,62
SSC13564,0,0,0,0,0,0,3,0,3,11,6,0,17,0,0,0,16,19,0,34
SSC13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC13570,0,0,0,0,0,0,0,0,0,13,16,0,32,0,3,3,36,13,0,53
SSC13571,0,0,0,0,0,0,0,0,0,8,4,0,15,0,0,4,20,10,0,24
SSC13572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13573,0,0,0,0,0,0,0,0,3,13,15,0,29,0,3,3,34,28,0,60
SSC13574,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,9,0,7
SSC13575,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,9,13,0,23
SSC13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13577,0,0,0,0,0,0,5,0,5,29,20,3,54,0,4,8,61,40,0,103
SSC13578,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,11,10,0,18
SSC13579,0,3,0,0,0,3,9,0,10,45,40,7,85,4,14,21,103,133,6,242
SSC13580,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,11
SSC13581,0,3,0,0,0,3,0,0,5,12,25,0,35,3,0,4,42,20,0,54
SSC13582,0,0,0,0,0,3,9,0,13,63,84,3,146,21,33,56,202,260,10,473
SSC13583,0,0,0,0,0,0,8,4,11,25,24,7,57,5,3,10,66,149,4,223
SSC13584,0,0,0,0,0,0,0,3,3,10,12,0,21,8,3,7,28,18,0,50
SSC13585,0,0,0,0,0,0,0,0,0,3,4,3,7,0,0,0,7,4,0,10
SSC13586,0,0,0,0,0,0,0,0,0,3,9,0,13,0,4,3,17,3,0,21
SSC13587,0,0,0,0,0,0,0,0,3,84,45,5,137,5,4,10,144,86,4,240
SSC13588,0,0,0,0,0,0,10,3,16,30,25,5,54,7,0,8,63,117,4,183
SSC13589,0,0,0,0,0,3,0,0,5,29,39,7,70,7,0,10,77,55,3,135
SSC13590,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,10,0,10
SSC13591,0,0,0,0,0,0,0,0,0,6,0,4,12,3,4,4,14,21,0,35
SSC13592,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,3,13,3,0,13
SSC13593,0,0,0,0,0,0,0,0,3,8,22,4,39,0,5,5,39,38,3,78
SSC13594,0,0,0,0,0,0,0,0,3,16,16,3,36,0,3,4,43,41,3,85
SSC13595,0,0,0,0,0,0,0,0,0,6,8,0,12,0,0,0,16,7,0,24
SSC13596,0,0,0,0,0,4,5,0,9,206,131,24,355,7,15,21,381,254,4,639
SSC13597,0,4,3,0,3,6,10,8,22,94,87,15,198,20,19,41,239,223,9,473
SSC13598,0,0,0,0,0,0,0,0,0,33,27,0,66,0,5,6,71,23,0,92
SSC13599,3,3,0,0,0,3,3,3,11,76,59,11,146,6,10,13,160,128,5,288
SSC13600,0,3,0,0,0,3,5,3,10,34,52,4,88,6,7,13,102,106,3,216
SSC13601,5,5,0,3,3,9,11,0,16,121,88,12,220,9,11,24,247,201,7,451
SSC13602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13604,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,6
SSC13605,0,0,0,0,0,0,0,0,0,43,38,4,87,3,3,12,94,56,0,148
SSC13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13607,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,4,0,7
SSC13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13609,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC13611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13612,0,3,0,0,0,3,0,0,3,105,37,7,148,0,8,7,154,41,0,198
SSC13613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13614,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,5,0,12
SSC13615,0,0,0,0,0,0,0,0,0,11,7,0,16,0,0,0,16,4,0,21
SSC13616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13619,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,8
SSC13620,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,0,0,3
SSC13621,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC13622,0,0,0,0,0,0,0,0,0,19,22,0,44,6,0,10,49,74,0,126
SSC13623,3,3,0,0,0,3,3,0,5,69,59,6,132,3,10,12,146,109,3,255
SSC13624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13625,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC13626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SSC13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13628,0,0,0,0,0,0,0,0,0,12,4,0,18,0,0,0,18,4,0,23
SSC13629,0,0,0,0,0,0,3,4,3,133,78,9,219,4,3,8,227,96,4,330
SSC13630,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8
SSC13631,0,0,0,0,0,0,3,0,8,88,71,10,171,5,10,18,185,149,3,337
SSC13632,0,11,0,0,0,11,8,4,19,393,186,37,613,21,20,41,651,310,12,969
SSC13633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13636,0,0,0,0,0,0,0,0,0,24,30,7,62,3,0,6,64,49,3,119
SSC13637,0,0,0,0,0,0,0,0,3,159,89,8,264,13,12,24,281,147,0,433
SSC13638,0,0,0,0,0,0,0,0,0,13,8,0,20,0,0,0,20,15,0,33
SSC13639,0,3,0,0,0,3,0,0,3,188,109,9,308,5,3,12,316,170,0,487
SSC13640,0,0,0,0,0,0,0,0,3,25,11,0,37,0,0,0,37,30,0,67
SSC13641,0,0,0,0,0,0,0,0,0,76,57,11,137,9,11,23,158,187,0,341
SSC13642,0,0,0,0,0,0,0,0,0,47,17,0,72,6,0,5,74,36,0,110
SSC13643,3,6,0,0,0,10,11,11,28,240,147,22,415,27,24,54,476,362,14,850
SSC13644,0,0,0,0,0,0,0,0,3,30,15,0,49,0,0,0,49,36,0,92
SSC13645,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC13646,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,5,3,0,9
SSC13647,0,0,0,0,0,0,0,0,3,6,11,0,15,3,0,4,18,21,0,37
SSC13648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13649,0,0,0,0,0,0,0,3,7,120,41,4,162,4,3,10,170,86,3,257
SSC13650,0,0,0,0,0,0,3,0,4,90,47,3,143,3,3,4,151,75,3,224
SSC13651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13653,0,0,0,0,0,0,0,0,0,10,11,4,18,4,3,4,28,7,0,31
SSC13654,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,13,4,0,15
SSC13655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13657,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13659,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,3
SSC13660,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,11,7,0,16
SSC13661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13662,0,0,0,0,0,0,3,0,3,46,45,3,93,7,3,12,100,101,3,204
SSC13663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13664,0,0,0,0,0,0,0,0,0,6,5,0,12,0,4,4,15,12,0,29
SSC13665,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13667,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,4,3,0,6
SSC13668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10
SSC13673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13675,0,5,0,0,0,5,7,3,15,224,130,20,379,12,14,30,406,360,9,776
SSC13676,0,0,0,0,0,0,0,3,4,51,35,3,91,0,0,5,98,57,3,158
SSC13677,0,0,0,0,0,0,0,0,0,3,9,0,8,0,3,5,16,16,0,32
SSC13678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC13680,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,10
SSC13681,0,0,0,0,0,0,0,0,0,3,11,0,18,0,0,3,22,23,0,50
SSC13682,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,4
SSC13683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13684,0,0,0,0,0,0,0,0,8,31,68,3,106,6,10,15,114,55,0,172
SSC13685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13687,0,3,0,0,0,3,0,0,3,96,48,4,147,3,6,8,152,73,0,228
SSC13688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SSC13689,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13690,0,0,0,0,0,0,0,0,0,32,30,4,67,0,7,7,81,41,0,121
SSC13691,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC13692,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,7,0,5
SSC13693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC13694,0,0,0,0,0,0,0,0,0,3,0,0,6,5,3,3,12,14,0,20
SSC13695,0,0,0,0,0,0,0,0,0,6,22,3,33,0,3,3,34,30,0,65
SSC13696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13697,0,0,0,0,0,0,0,0,3,25,24,6,55,5,5,8,63,47,0,102
SSC13698,0,0,0,0,0,0,0,0,0,15,20,0,38,4,0,9,42,40,0,79
SSC13699,0,0,0,0,0,0,3,3,9,69,34,6,110,11,3,10,122,110,4,236
SSC13700,0,0,0,0,0,0,7,0,3,15,36,3,58,3,0,3,60,86,4,145
SSC13701,0,3,0,0,0,3,4,3,3,216,116,15,343,9,13,24,364,158,3,529
SSC13702,0,3,0,0,0,3,0,0,3,18,4,3,22,0,0,0,22,6,0,31
SSC13703,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,7
SSC13704,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,7,0,11
SSC13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
SSC13706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13711,0,0,0,0,0,0,0,3,4,65,73,13,143,9,10,17,165,131,5,297
SSC13712,0,0,0,0,0,0,0,0,0,8,5,0,7,0,0,0,7,15,0,24
SSC13713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13714,0,0,0,0,0,0,0,0,0,15,4,0,24,3,0,3,25,19,0,43
SSC13715,0,0,0,0,0,0,0,0,3,78,51,3,130,0,4,6,139,122,0,261
SSC13716,0,0,0,0,0,0,0,0,0,18,8,0,35,0,0,0,35,16,0,51
SSC13717,0,6,0,0,0,6,3,0,5,135,97,5,237,10,9,15,250,164,3,420
SSC13718,0,0,0,0,0,0,0,0,0,41,21,7,62,4,4,11,75,52,0,129
SSC13719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13722,0,0,0,0,0,0,0,0,0,5,4,0,17,0,0,0,17,6,0,20
SSC13723,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,25,0,32
SSC13724,0,0,0,0,0,0,0,0,0,9,10,0,16,0,0,0,19,9,0,33
SSC13725,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,6,3,0,12
SSC13726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13727,0,4,0,0,0,4,3,0,4,87,64,5,155,9,12,16,176,98,3,274
SSC13728,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,8
SSC13729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC13731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13732,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,5,0,6
SSC13733,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,14,9,0,27
SSC13734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13737,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,11,3,0,15
SSC13738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC13739,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,8,0,0,8
SSC13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SSC13741,0,0,0,0,0,0,0,0,0,11,3,0,17,0,0,0,18,5,0,23
SSC13742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4
SSC13743,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,7
SSC13744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC13746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC13747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13748,0,0,0,0,0,0,0,0,0,24,39,4,64,5,7,12,72,73,3,153
SSC13749,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,8,3,0,6
SSC13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13755,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,13
SSC13756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13758,0,0,0,0,0,0,0,0,0,5,5,0,7,0,0,0,10,3,0,14
SSC13759,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,7,7,0,12
SSC13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13762,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,6,0,13
SSC13763,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,10,11,0,15
SSC13764,0,3,0,0,3,4,18,13,32,154,182,20,358,47,46,90,453,554,19,1024
SSC13765,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,3,12,8,0,17
SSC13766,0,0,0,0,0,0,0,0,0,12,12,0,26,0,0,0,25,18,0,48
SSC13767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC13768,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,3,0,6
SSC13769,0,0,0,0,0,0,4,0,0,16,9,3,35,3,0,3,36,34,0,74
SSC13770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13771,0,0,0,0,0,0,0,0,0,20,19,3,46,3,0,4,45,35,0,87
SSC13772,0,0,0,0,0,0,0,0,0,15,16,3,30,0,0,3,33,18,4,53
SSC13773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC13774,0,0,0,0,0,0,0,0,0,18,18,0,37,0,0,0,42,15,0,54
SSC13775,0,0,0,0,0,0,0,0,0,34,10,3,48,0,0,3,51,15,0,68
SSC13776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4
SSC13777,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC13778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13779,0,0,0,0,0,0,0,0,0,11,14,5,27,0,5,5,29,32,0,61
SSC13780,0,0,0,0,0,0,0,0,0,29,46,3,74,14,7,17,95,76,0,173
SSC13781,0,0,0,0,0,0,0,0,0,5,7,0,8,0,0,0,12,4,0,23
SSC13782,0,0,0,0,0,0,0,0,0,64,41,3,109,7,4,19,126,124,4,254
SSC13783,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,12,8,0,17
SSC13784,0,0,0,0,0,0,6,0,8,33,58,3,93,3,6,11,105,104,3,213
SSC13785,0,0,0,0,0,0,0,0,0,47,30,0,83,0,3,3,87,65,3,153
SSC13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13787,0,0,0,0,0,0,3,0,3,44,43,3,91,5,6,16,101,88,0,190
SSC13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13789,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,3,0,12
SSC13790,0,0,0,0,0,0,0,0,0,17,3,0,19,0,0,0,19,7,0,26
SSC13791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13792,0,0,0,0,0,0,0,0,0,35,39,6,80,7,9,15,95,74,3,177
SSC13793,0,0,0,0,0,0,0,3,3,24,21,3,44,3,3,3,48,43,7,94
SSC13794,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,8
SSC13795,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,3,0,13
SSC13796,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC13797,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,7
SSC13798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13801,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,5
SSC13802,0,0,0,0,0,0,3,0,3,24,21,3,53,3,3,8,55,23,0,79
SSC13803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13804,0,0,0,0,0,0,0,0,0,31,22,3,47,0,0,0,47,27,0,77
SSC13805,3,5,0,0,0,4,0,0,3,166,123,10,296,12,15,18,316,136,3,456
