SSC_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC11415,..,3,8,3,3,7,0,0,0,21,..,0,3,0,4,19,18,23,10,72,3,3,5,0,3,4,6,0,0,18,218,145,126,137,181,148,122,64,15,1155,..,3,85,190,209,208,163,58,4,922,..,11,45,40,40,23,6,0,3,182,..,3,12,21,29,21,15,8,3,115,468,..,..,..,..,..,..,..,..,468,..,144,..,..,..,..,..,..,..,144,..,93,38,11,7,9,0,0,0,159,..,7,3,3,6,0,4,4,7,40,..,7,7,0,3,0,0,0,0,24,..,5,10,6,3,8,3,3,0,46,..,0,4,8,12,39,30,37,10,149,14,9,11,3,4,8,9,0,0,51,475,290,218,286,331,314,234,112,28,2299
SSC11416,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,5,5,12,11,13,12,0,0,66,..,0,0,8,27,21,23,4,0,82,..,0,0,0,0,0,0,0,0,4,..,0,0,3,0,0,0,0,0,6,23,..,..,..,..,..,..,..,..,23,..,16,..,..,..,..,..,..,..,16,..,6,0,3,0,0,0,0,0,14,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,3,0,5,4,0,0,13,0,0,0,0,0,0,0,0,0,0,23,20,10,14,32,26,27,4,3,162
SSC11417,..,0,3,0,0,0,0,0,0,8,..,0,3,7,9,28,25,16,6,91,6,4,0,4,0,3,0,3,0,28,319,246,210,240,232,179,111,40,10,1596,..,7,192,298,349,249,155,47,7,1291,..,22,79,62,41,10,7,0,0,229,..,4,20,32,40,16,8,6,0,129,674,..,..,..,..,..,..,..,..,674,..,216,..,..,..,..,..,..,..,216,..,194,82,18,11,4,0,0,0,312,..,10,6,0,0,16,12,8,3,57,..,9,3,4,3,0,0,0,0,25,..,3,14,7,4,4,0,0,0,35,..,0,14,24,15,41,34,26,11,162,6,13,7,4,3,10,3,3,3,50,680,487,422,455,467,348,216,79,24,3186
SSC11418,..,4,13,3,4,7,3,0,0,41,..,3,21,16,34,80,120,92,54,425,13,15,9,7,6,8,3,5,5,71,756,436,470,593,447,530,465,235,84,4023,..,10,434,749,516,645,584,248,31,3222,..,26,148,119,110,58,22,6,0,494,..,3,33,98,95,51,43,16,8,365,1541,..,..,..,..,..,..,..,..,1541,..,401,..,..,..,..,..,..,..,401,..,324,175,81,44,10,3,0,0,633,..,43,20,9,11,17,21,21,14,162,..,19,20,6,3,6,0,0,0,61,..,8,26,7,16,15,11,0,0,93,..,13,45,43,68,116,173,128,64,646,20,22,18,12,11,16,7,7,6,137,1561,876,930,1134,878,940,870,428,129,7754
SSC11419,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,18,5,3,5,13,9,9,0,0,66,..,0,3,14,26,14,14,3,0,73,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,26,..,..,..,..,..,..,..,..,26,..,7,..,..,..,..,..,..,..,7,..,8,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,5,0,0,6,26,18,7,16,28,18,24,0,0,141
SSC11420,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11421,..,15,8,3,0,9,3,0,0,33,..,3,14,5,6,21,29,32,10,130,8,0,9,0,0,3,0,0,0,24,208,170,204,164,204,178,122,82,35,1358,..,3,151,212,233,192,138,75,20,1022,..,12,53,19,34,12,14,3,0,149,..,0,9,26,45,24,15,16,8,140,411,..,..,..,..,..,..,..,..,411,..,188,..,..,..,..,..,..,..,188,..,77,109,32,21,19,0,0,0,265,..,28,15,8,13,16,12,9,10,114,..,10,24,8,3,3,3,0,0,49,..,26,25,12,10,14,3,0,0,89,..,3,24,16,24,38,40,49,17,218,13,3,9,9,3,4,0,0,4,44,422,361,411,342,393,326,225,152,59,2686
SSC11422,..,6,15,10,4,12,11,3,0,63,..,6,29,38,50,83,154,126,67,548,20,15,22,11,6,12,14,3,5,113,1930,853,929,1424,1060,854,926,366,120,8459,..,15,920,1989,1490,1158,1369,459,62,7468,..,49,266,252,148,92,27,14,0,847,..,10,48,181,202,108,51,28,11,639,3952,..,..,..,..,..,..,..,..,3952,..,930,..,..,..,..,..,..,..,930,..,661,344,130,80,16,3,0,0,1230,..,46,35,13,19,36,38,26,20,245,..,30,24,14,5,4,0,0,0,82,..,13,35,25,18,29,25,7,0,146,..,14,54,95,121,144,226,172,84,918,30,32,45,23,19,14,22,9,4,209,3987,1796,1780,2715,2111,1619,1765,709,187,16668
SSC11423,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,46,24,45,34,18,8,17,7,3,203,..,0,49,30,19,13,21,3,0,132,..,7,10,8,0,0,3,0,0,32,..,7,4,5,6,7,3,0,0,25,95,..,..,..,..,..,..,..,..,95,..,10,..,..,..,..,..,..,..,10,..,8,6,4,4,0,0,0,0,24,..,0,3,9,0,0,3,0,0,17,..,0,3,0,0,0,0,0,0,3,..,9,6,3,0,3,0,0,0,20,..,0,3,4,5,0,3,3,0,26,0,0,0,0,0,0,0,0,0,7,95,45,88,71,38,23,29,4,3,394
SSC11424,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,15,..,0,3,0,10,4,11,3,0,28,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,3,3,3,4,10,4,9,3,0,44
SSC11425,..,82,160,31,3,13,6,0,0,300,..,17,55,58,32,35,15,17,5,240,0,10,20,3,3,3,0,0,0,48,214,216,489,324,194,144,72,52,28,1717,..,0,142,230,166,108,61,37,14,766,..,33,248,172,96,31,12,3,0,599,..,0,0,21,33,25,8,8,8,102,412,..,..,..,..,..,..,..,..,412,..,83,..,..,..,..,..,..,..,83,..,27,41,19,21,5,0,0,0,115,..,16,20,4,8,7,9,7,0,68,..,21,59,3,0,4,0,0,0,86,..,149,342,70,18,29,14,3,3,624,..,25,91,103,79,82,38,29,10,472,0,27,40,10,3,6,4,0,0,96,412,390,990,636,422,289,154,84,38,3414
SSC11426,..,0,0,0,0,0,0,0,0,3,..,3,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,13,6,10,8,16,3,4,0,0,55,..,0,0,7,19,3,0,0,0,28,..,10,7,3,4,0,0,0,0,21,..,0,0,0,0,0,0,0,0,8,33,..,..,..,..,..,..,..,..,33,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,7,..,0,0,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,0,0,0,0,5,..,3,0,0,6,0,3,0,0,12,4,0,0,0,0,0,0,0,0,5,34,15,15,15,29,3,8,5,0,120
SSC11427,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11428,..,187,203,41,21,27,15,3,4,500,..,26,66,51,62,109,133,138,122,708,8,28,39,10,11,12,11,3,6,145,1910,1630,1795,1682,1543,1465,789,474,252,11552,..,42,1485,2433,2207,2130,1171,504,157,10134,..,117,279,115,96,68,28,0,3,711,..,10,38,176,232,176,61,38,34,765,3899,..,..,..,..,..,..,..,..,3899,..,1735,..,..,..,..,..,..,..,1735,..,526,647,148,65,35,10,0,0,1432,..,189,127,29,53,107,75,77,44,701,..,246,283,62,24,35,6,4,0,666,..,470,516,106,55,59,30,9,4,1245,..,59,152,142,139,183,209,198,145,1224,19,57,79,29,27,23,20,10,6,277,3919,3450,3620,3242,2899,2816,1609,844,394,22797
SSC11429,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,8,5,9,4,9,21,24,6,0,95,..,0,10,3,15,23,42,3,0,94,..,0,3,0,0,3,4,0,0,20,..,0,0,3,0,0,0,3,0,4,30,..,..,..,..,..,..,..,..,30,..,10,..,..,..,..,..,..,..,10,..,0,3,0,0,0,0,0,0,8,..,0,0,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,3,30,16,18,16,17,35,58,8,0,190
SSC11430,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,9,..,0,3,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,3,3,6,0,0,0,0,17
SSC11431,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,3,0,0,0,25,..,0,0,9,3,4,4,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,3,3,10,4,3,4,0,3,46
SSC11432,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,3,5,0,0,0,22,..,0,0,9,6,4,3,0,0,22,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,6,8,4,3,0,3,47
SSC11433,..,11,8,4,4,8,9,3,3,49,..,3,12,14,12,65,125,225,147,611,5,5,5,7,0,3,6,5,3,49,258,203,189,199,222,268,347,408,212,2300,..,3,118,248,264,284,346,325,133,1727,..,26,68,32,34,16,15,0,0,196,..,0,19,37,37,33,14,8,13,161,546,..,..,..,..,..,..,..,..,546,..,175,..,..,..,..,..,..,..,175,..,123,68,14,14,11,3,0,0,229,..,11,9,3,7,10,8,15,7,68,..,8,13,7,9,0,0,0,0,29,..,13,19,5,11,11,11,8,5,96,..,4,19,26,33,94,175,270,183,802,8,12,7,7,5,7,12,15,6,85,554,383,337,386,423,460,589,642,343,4119
SSC11434,..,3,0,0,4,4,0,0,0,5,..,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,3,42,17,14,19,35,15,16,9,3,189,..,0,17,34,57,29,23,11,0,170,..,0,6,6,7,0,0,0,0,17,..,0,0,3,3,3,3,4,0,14,94,..,..,..,..,..,..,..,..,94,..,29,..,..,..,..,..,..,..,29,..,17,11,0,0,0,0,0,0,31,..,0,0,0,0,0,0,5,0,10,..,0,0,0,0,0,0,0,0,0,..,3,0,0,3,3,0,0,0,12,..,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,6,94,52,38,44,71,34,31,21,4,392
SSC11435,..,12,19,12,15,10,5,6,0,80,..,7,15,27,54,87,72,66,30,363,10,8,16,6,6,6,8,5,6,75,1047,542,751,766,720,591,348,199,98,5060,..,28,705,1050,866,718,455,178,56,4059,..,57,185,126,89,37,19,3,0,513,..,3,34,98,139,76,53,33,25,467,2096,..,..,..,..,..,..,..,..,2096,..,601,..,..,..,..,..,..,..,601,..,366,326,97,58,25,6,0,0,886,..,46,44,20,24,53,31,30,21,271,..,34,47,9,11,8,6,0,0,111,..,21,49,27,43,31,10,6,4,193,..,20,45,70,103,181,133,103,40,691,20,18,36,18,20,15,7,8,6,138,2121,1194,1463,1515,1348,1143,725,360,160,10026
SSC11436,..,0,0,0,0,5,0,0,0,8,..,0,0,0,5,6,10,4,3,28,0,0,0,0,0,3,7,0,0,14,43,22,17,33,41,53,58,15,8,278,..,0,3,39,37,49,72,17,5,228,..,7,15,21,5,8,12,5,0,67,..,0,8,3,4,3,3,0,0,23,88,..,..,..,..,..,..,..,..,88,..,22,..,..,..,..,..,..,..,22,..,11,12,3,4,0,0,0,0,29,..,5,0,0,0,0,0,0,3,11,..,3,0,0,4,0,0,0,0,11,..,0,0,0,8,5,3,0,0,10,..,0,9,7,8,9,17,7,3,54,0,3,3,0,3,4,6,0,0,33,95,55,43,79,76,91,114,33,8,586
SSC11437,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,19,..,0,3,9,0,3,7,0,0,19,..,0,3,0,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,5,9,5,3,7,0,0,36
SSC11438,..,6,3,0,4,4,0,0,0,22,..,3,8,10,11,18,19,9,8,81,14,15,11,3,6,0,3,0,0,54,587,577,407,383,575,376,145,52,16,3118,..,7,287,538,807,624,213,44,3,2523,..,57,142,70,101,42,10,0,0,411,..,9,35,61,81,41,12,8,8,259,1183,..,..,..,..,..,..,..,..,1183,..,469,..,..,..,..,..,..,..,469,..,509,226,40,11,8,4,0,0,799,..,28,16,11,7,33,25,17,10,157,..,28,20,7,0,3,0,0,0,64,..,3,4,8,5,5,3,3,0,35,..,11,15,33,37,35,37,16,8,198,24,27,22,11,8,4,5,0,0,104,1206,1157,775,778,1061,799,304,82,28,6188
SSC11439,..,127,278,57,34,17,8,0,0,519,..,17,94,121,81,95,61,23,4,482,3,11,34,14,6,0,3,0,0,72,398,352,1193,738,420,243,128,49,12,3535,..,8,467,586,323,148,58,35,7,1624,..,83,879,512,255,87,32,6,0,1845,..,4,8,53,60,37,13,13,7,188,819,..,..,..,..,..,..,..,..,819,..,142,..,..,..,..,..,..,..,142,..,53,39,12,14,3,0,0,0,126,..,41,40,14,10,17,9,6,3,131,..,29,75,21,8,5,3,0,0,137,..,225,573,150,81,37,21,3,0,1094,..,31,192,241,196,170,88,35,11,961,6,17,57,19,16,4,3,3,0,136,826,637,2323,1607,970,506,226,96,24,7205
SSC11440,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,5,8,4,13,3,3,0,0,50,..,0,7,11,6,14,8,0,0,46,..,0,4,0,6,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,4,0,0,8,18,9,10,9,17,14,11,5,0,95
SSC11441,..,0,4,0,0,3,0,0,0,8,..,0,7,8,11,25,15,7,0,66,3,4,4,0,4,0,0,3,0,23,260,160,215,178,146,198,75,23,7,1269,..,11,187,203,147,251,106,35,10,939,..,26,84,58,34,19,7,0,0,224,..,3,32,33,38,28,11,4,3,151,518,..,..,..,..,..,..,..,..,518,..,143,..,..,..,..,..,..,..,143,..,107,81,31,13,0,0,0,0,233,..,18,6,10,9,14,11,5,3,79,..,11,15,3,3,3,0,0,0,43,..,0,4,0,4,7,0,0,0,22,..,3,14,22,20,41,22,3,3,123,3,10,13,3,6,4,0,3,0,33,521,337,423,364,274,366,161,53,13,2507
SSC11442,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11443,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,3,0,4,0,7,0,0,39,..,0,4,3,11,3,13,4,3,38,..,7,7,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,11,11,4,13,5,15,4,5,80
SSC11444,..,127,32,6,3,0,0,0,0,169,..,3,10,7,11,12,12,29,21,100,0,14,4,0,0,3,0,0,0,22,202,262,181,134,115,75,52,73,23,1118,..,6,148,174,158,99,66,69,14,748,..,34,56,21,20,7,5,3,5,142,..,3,10,25,19,11,0,0,0,60,422,..,..,..,..,..,..,..,..,422,..,101,..,..,..,..,..,..,..,101,..,46,21,0,3,0,0,0,0,72,..,8,5,0,0,3,3,0,0,25,..,12,6,0,3,0,0,0,0,21,..,193,62,8,6,0,0,0,0,270,..,7,19,15,16,18,13,42,20,146,0,20,9,7,0,3,0,3,0,37,422,432,330,250,229,131,93,116,39,2047
SSC11445,..,5,13,3,16,16,13,4,0,69,..,3,17,19,46,98,144,120,85,527,10,3,7,5,4,14,10,4,0,67,277,195,215,238,257,356,418,265,133,2360,..,10,125,170,153,264,389,220,57,1390,..,57,87,91,63,50,35,17,0,402,..,9,37,79,83,50,18,22,20,326,580,..,..,..,..,..,..,..,..,580,..,127,..,..,..,..,..,..,..,127,..,112,81,27,30,25,6,0,0,271,..,22,14,7,12,23,31,11,11,141,..,7,10,5,13,8,0,0,0,50,..,14,24,23,28,42,32,8,5,174,..,13,28,51,110,158,229,167,117,875,16,15,13,21,20,21,21,7,3,128,596,383,418,473,517,646,757,453,222,4468
SSC11446,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,3,5,0,0,0,19,..,0,0,3,5,8,0,0,0,14,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,9,..,..,..,..,..,..,..,..,9,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,12,7,3,3,6,13,0,3,0,42
SSC11447,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11448,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,8,4,10,10,12,10,3,0,72,..,0,3,10,14,8,12,3,0,51,..,3,0,0,3,3,0,0,0,12,..,0,0,3,0,3,0,0,0,7,30,..,..,..,..,..,..,..,..,30,..,11,..,..,..,..,..,..,..,11,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,7,4,0,0,15,0,0,0,0,0,0,0,0,0,0,30,18,6,18,18,19,11,7,0,128
SSC11449,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,3,3,4,0,6,0,0,0,0,0,0,0,0,0,0,18,11,5,13,9,14,5,5,0,83,..,0,12,18,11,19,3,0,0,62,..,3,0,0,0,4,0,0,0,15,..,0,0,3,0,3,0,0,0,4,46,..,..,..,..,..,..,..,..,46,..,9,..,..,..,..,..,..,..,9,..,0,3,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,8,0,0,0,5,..,0,0,4,3,8,9,3,0,25,0,0,0,0,0,0,0,0,0,4,46,20,16,21,19,33,15,6,0,169
SSC11450,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,4,3,3,7,0,0,0,27,..,0,0,4,0,4,0,3,0,6,..,0,3,3,3,0,3,0,0,8,..,0,0,0,3,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,8,22,7,7,6,9,5,3,3,0,58
