SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC13645,30,34,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,3,36,37,67
SSC13646,69,70,135,3,0,10,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,10,14,4,0,4,0,0,0,16,8,22,17,15,38,103,95,195
SSC13647,215,236,453,11,11,20,7,15,23,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,30,0,0,0,0,0,0,17,25,44,27,22,44,262,288,545
SSC13648,59,52,118,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,4,4,14,22,70,74,141
SSC13649,3702,3889,7592,88,69,151,346,351,694,4,3,10,6,5,16,3,3,3,0,3,3,0,0,0,0,3,8,3,3,5,0,0,0,368,369,739,60,73,136,0,4,3,512,517,1030,207,213,418,4421,4618,9046
SSC13650,2790,2770,5563,88,93,172,451,502,956,20,17,41,7,13,21,0,3,3,6,7,18,3,4,3,0,0,0,7,14,17,0,0,0,494,557,1054,87,97,180,10,3,16,673,753,1429,432,430,859,3894,3948,7850
SSC13651,24,29,57,0,3,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,6,7,3,15,34,42,73
SSC13652,21,15,28,0,0,0,0,3,7,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,0,0,0,0,0,0,3,11,16,8,4,17,28,27,54
SSC13653,604,547,1159,16,33,50,45,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,90,7,8,11,0,0,3,76,77,151,39,44,84,722,669,1391
SSC13654,202,185,390,10,13,20,17,17,33,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,32,0,3,3,0,0,0,33,24,55,22,19,39,253,231,484
SSC13655,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,21
SSC13656,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SSC13657,13,17,26,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,3,0,5,22,15,37
SSC13658,11,9,20,3,0,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,10,5,7,12,18,17,38
SSC13659,45,38,86,0,0,0,8,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,16,0,0,0,0,0,3,14,11,21,0,0,5,62,52,117
SSC13660,151,160,308,0,3,3,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,12,11,21,0,0,0,0,0,0,12,14,29,21,11,34,181,181,366
SSC13661,30,39,69,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,7,0,9,42,41,81
SSC13662,1630,1649,3285,76,89,165,128,134,265,0,3,5,12,5,19,0,0,3,3,3,8,0,0,0,0,0,3,3,0,7,0,0,0,155,147,302,8,11,16,9,5,12,245,253,495,184,167,342,2059,2066,4127
SSC13663,19,14,32,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,6,4,3,3,7,23,24,41
SSC13664,266,244,509,0,5,6,18,18,37,0,0,0,10,12,18,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,35,33,63,0,0,0,0,0,0,34,34,71,42,35,72,339,318,654
SSC13665,52,56,111,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,6,7,5,3,13,67,64,123
SSC13666,11,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,17
SSC13667,64,57,129,0,0,3,0,3,7,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,7,8,14,11,14,32,87,80,166
SSC13668,46,64,113,3,3,4,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,9,7,15,6,4,13,66,71,139
SSC13669,22,19,39,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,4,4,0,3,4,23,27,50
SSC13670,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,17
SSC13671,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC13672,66,50,114,3,0,3,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,0,0,0,0,0,0,8,13,21,11,4,10,77,65,146
SSC13673,29,30,63,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,3,5,4,12,37,39,80
SSC13674,100,89,191,4,3,9,3,5,11,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,0,0,0,0,0,0,8,7,21,10,0,12,120,101,219
SSC13675,9212,9621,18828,480,368,852,1091,1075,2161,33,18,50,43,45,86,7,3,12,13,6,19,0,3,3,0,3,3,13,17,27,0,0,0,1193,1169,2365,949,727,1676,44,35,75,2661,2303,4968,952,862,1816,12829,12785,25612
SSC13676,1377,1402,2784,17,9,27,170,211,376,7,3,8,6,7,16,0,0,0,3,7,8,0,0,0,0,0,5,3,3,3,0,0,0,183,232,416,31,34,68,0,0,0,233,279,508,112,106,216,1720,1793,3510
SSC13677,344,402,747,21,28,50,31,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,68,0,0,0,0,3,3,56,65,128,28,21,52,428,493,923
SSC13678,14,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,28
SSC13679,100,84,185,3,4,7,3,9,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,0,0,0,0,0,0,11,9,23,13,18,26,119,109,232
SSC13680,94,85,176,3,3,4,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,8,12,19,17,17,31,116,111,226
SSC13681,287,284,568,24,16,41,32,33,62,0,0,0,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,76,0,0,0,0,0,0,62,55,116,42,30,74,391,374,761
SSC13682,109,78,182,0,4,6,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,8,11,17,17,6,28,131,94,224
SSC13683,16,19,37,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,4,5,6,3,5,5,26,26,49
SSC13684,1232,1324,2556,129,139,272,106,130,231,23,28,50,32,26,66,0,0,0,3,3,7,0,0,0,3,0,5,0,0,0,0,0,0,168,199,365,26,48,78,5,8,16,328,396,727,207,231,437,1762,1953,3715
SSC13685,26,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,3,3,3,4,32,32,68
SSC13686,26,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,25,26,55
SSC13687,2572,2765,5340,70,64,130,405,458,865,14,10,24,10,10,20,11,5,12,6,4,7,0,0,0,3,3,5,9,9,14,0,0,0,457,495,953,96,96,189,3,5,11,623,664,1285,319,291,610,3516,3717,7231
SSC13688,95,95,193,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,7,6,10,111,104,209
SSC13689,41,36,79,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,4,9,13,3,5,7,49,48,101
SSC13690,981,1005,1988,39,58,91,102,101,199,0,0,0,4,4,7,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,0,0,0,109,106,219,7,3,9,0,3,5,155,171,326,82,76,155,1214,1259,2475
SSC13691,100,104,212,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,3,5,5,7,3,10,111,117,231
SSC13692,42,45,84,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,3,3,7,45,51,92
SSC13693,37,22,57,6,0,6,3,3,7,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,6,4,17,7,4,17,52,31,83
SSC13694,179,167,343,4,9,10,11,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,33,0,3,3,0,0,0,21,23,45,21,14,38,216,212,425
SSC13695,447,538,983,22,29,49,41,53,97,3,5,7,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,4,14,0,0,0,59,63,123,0,0,0,7,0,6,87,97,180,20,36,57,553,661,1214
SSC13696,33,32,58,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,5,4,35,36,72
SSC13697,657,743,1401,25,34,65,62,76,137,0,0,4,9,8,12,3,0,3,0,0,0,0,0,0,0,0,0,13,17,25,0,0,0,85,97,187,5,0,12,3,3,7,125,141,260,95,102,198,876,987,1863
SSC13698,522,550,1070,25,21,42,51,62,111,0,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,7,0,6,0,0,0,59,67,125,3,0,4,3,0,3,85,89,180,56,53,111,666,690,1360
SSC13699,5676,4146,9824,258,216,472,1076,918,1990,81,60,133,68,59,129,10,12,24,37,25,64,3,0,9,3,3,12,14,24,33,0,0,0,1299,1102,2399,557,518,1068,24,25,45,2132,1853,3987,1576,933,2504,9377,6932,16307
SSC13700,1440,1415,2856,55,67,123,138,123,264,8,4,11,12,7,21,0,0,0,0,3,4,0,0,0,0,0,0,3,7,8,0,0,0,162,142,308,0,3,3,0,3,3,221,219,433,133,132,263,1791,1768,3557
SSC13701,3845,4218,8063,173,187,356,557,580,1141,6,8,13,7,13,20,3,0,3,3,4,5,0,0,0,0,0,4,7,4,11,0,0,0,592,611,1202,63,81,144,23,37,61,852,916,1765,393,415,806,5094,5543,10637
SSC13702,592,583,1172,6,9,15,25,25,53,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,29,33,65,0,0,0,55,68,129,5,3,4,6,3,10,72,80,151,191,124,317,858,785,1643
SSC13703,197,160,359,9,6,14,21,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,50,0,3,3,0,0,0,31,29,60,29,19,53,256,211,471
SSC13704,135,122,264,5,9,11,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,0,0,0,0,0,0,15,8,29,18,13,28,165,149,316
SSC13705,88,87,175,4,6,11,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,16,0,0,0,0,0,0,12,15,26,13,5,17,115,110,222
SSC13706,47,30,74,3,3,10,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,3,3,3,0,0,0,13,15,28,3,4,10,63,45,111
SSC13707,12,21,32,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,6,4,0,3,4,20,20,42
SSC13708,10,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10
SSC13709,69,72,141,0,0,6,10,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,24,0,0,0,0,0,0,12,13,25,16,7,23,97,96,192
SSC13710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13711,2006,2067,4078,103,91,193,137,161,295,6,0,4,5,14,18,0,0,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,158,180,338,8,3,13,0,8,6,272,280,553,179,212,390,2462,2560,5019
SSC13712,269,259,525,13,15,30,7,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,17,0,0,0,0,0,0,23,23,45,20,12,37,316,289,605
SSC13713,23,18,43,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,7,9,6,13,28,31,56
SSC13714,428,406,832,3,9,13,68,60,127,0,0,3,0,4,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,78,63,139,14,20,35,3,3,6,94,98,194,51,51,97,570,552,1126
SSC13715,4821,4620,9443,628,634,1263,705,672,1369,72,54,129,57,47,103,15,22,34,24,16,44,3,3,5,6,5,11,7,17,26,0,0,0,888,832,1725,1050,1108,2165,24,38,65,2598,2612,5207,1339,1145,2481,8751,8385,17132
SSC13716,359,324,678,42,49,84,233,221,451,6,0,7,7,6,16,3,5,9,8,9,16,0,0,0,0,0,0,0,0,5,0,0,0,261,240,502,46,68,117,0,0,3,346,354,702,179,136,315,882,813,1693
SSC13717,3998,4485,8481,91,107,203,371,413,789,5,6,8,15,19,34,0,3,3,3,3,6,0,0,0,0,3,3,0,0,4,0,0,0,401,443,845,33,36,68,22,38,67,553,632,1183,349,366,712,4893,5479,10374
SSC13718,1306,1275,2582,26,24,47,126,150,278,0,0,0,3,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,128,155,286,8,13,23,0,6,6,165,200,362,96,99,197,1569,1569,3135
SSC13719,18,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,15,42
SSC13720,14,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,22,11,31
SSC13721,20,18,39,7,9,21,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,13,21,6,3,7,36,34,71
SSC13722,587,595,1180,3,0,3,53,48,103,6,8,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,117,4,5,5,0,0,0,70,60,131,50,47,101,702,705,1408
SSC13723,189,186,373,0,4,9,22,13,33,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,47,0,0,0,3,0,3,28,22,55,20,16,41,239,229,465
SSC13724,273,265,537,4,3,6,21,19,43,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,42,0,0,0,0,0,0,26,31,49,14,21,39,315,311,625
SSC13725,115,99,205,0,0,0,14,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,26,0,0,0,0,0,0,14,11,26,5,11,12,132,111,243
SSC13726,9,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,11,21
SSC13727,1909,2025,3935,99,122,219,200,208,406,3,3,7,3,6,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,217,425,4,10,14,5,3,7,321,349,667,179,208,386,2406,2581,4986
SSC13728,91,97,188,3,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,7,7,11,13,3,13,110,109,214
SSC13729,9,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,8,0,4,18,13,28
SSC13730,96,96,185,0,3,0,9,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,0,0,0,0,0,0,9,9,17,19,15,32,121,115,239
SSC13731,67,53,120,3,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,10,17,21,40,91,77,168
SSC13732,77,65,140,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,3,3,3,19,13,36,96,84,183
SSC13733,360,300,659,6,15,22,43,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,85,0,0,0,0,0,0,48,60,106,23,23,44,428,380,809
SSC13734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13735,16,17,35,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,3,6,30,22,44
SSC13736,37,32,68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,41,36,73
SSC13737,268,270,537,19,15,38,39,47,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,40,50,89,0,0,0,0,0,0,58,68,127,19,20,36,339,356,695
SSC13738,31,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,31,27,53
SSC13739,32,31,71,0,3,4,4,7,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,9,16,0,0,0,0,0,0,11,12,20,6,11,18,50,55,103
SSC13740,46,36,84,4,0,3,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,4,5,10,3,4,9,55,51,106
SSC13741,537,549,1082,21,18,37,60,77,139,4,6,16,3,6,6,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,69,97,168,24,36,62,0,3,0,120,153,269,124,129,255,775,830,1600
SSC13742,31,36,66,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,16,26,43,50,92
SSC13743,80,62,136,3,0,7,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,12,0,0,0,0,0,0,3,7,16,23,14,36,108,83,190
SSC13744,25,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,22,14,41
SSC13745,24,15,41,0,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,3,4,8,8,0,8,34,21,54
SSC13746,70,53,124,0,0,3,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,8,3,16,0,0,0,20,10,33,19,11,26,104,71,182
SSC13747,31,34,64,3,5,10,5,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,4,0,8,0,0,0,11,10,26,4,0,8,43,48,90
SSC13748,1190,1227,2414,86,100,182,110,122,229,3,3,4,10,10,17,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,121,140,262,3,5,10,7,10,14,218,249,466,120,119,239,1528,1597,3124
SSC13749,64,60,125,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,4,4,10,7,5,17,80,78,157
SSC13750,31,32,59,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,33,31,69
SSC13751,20,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,25,17,43
SSC13752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13753,60,70,128,0,3,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,3,7,15,8,24,82,79,156
SSC13754,10,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,14,24
SSC13755,248,240,490,11,8,18,24,27,48,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,58,0,0,0,0,0,0,40,33,74,26,21,42,307,301,612
SSC13756,12,9,19,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,11,16,27
SSC13757,15,14,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,16,15,35
SSC13758,166,161,325,3,8,13,13,9,21,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,19,17,31,0,0,3,3,0,3,22,20,45,31,20,50,220,206,424
SSC13759,191,167,354,14,8,22,16,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,36,0,0,0,3,3,7,39,30,67,15,20,40,239,219,464
SSC13760,73,64,137,0,0,4,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,9,7,11,9,7,15,84,80,161
