SSC_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SSC13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,4,0,14
SSC13260,62,57,44,36,75,30,26,12,12,357,97,87,60,99,110,44,38,24,14,561,100,64,427,150,185,74,143,104,27,1265,10,7,5,5,31,3,10,6,3,77,20,13,17,32,36,14,19,17,3,168,10,15,12,8,20,4,11,0,4,88,10,19,13,12,29,15,19,13,14,142,523,1155,644,456,735,260,335,227,114,4437
SSC13261,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,3,11,0,3,0,0,0,0,18,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,40,14,9,14,9,0,6,3,103
SSC13262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13263,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,17
SSC13264,3,9,3,3,7,0,0,0,0,29,7,9,4,13,8,0,0,4,0,43,15,7,72,17,24,11,16,17,5,183,0,0,0,0,5,0,3,3,0,10,7,0,3,3,4,0,0,4,0,18,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,0,0,0,3,19,49,88,99,49,60,18,25,33,4,423
SSC13265,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,3,0,5,6,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,8,4,5,0,3,0,0,57
SSC13266,12,23,12,8,25,8,3,5,0,108,18,36,21,27,53,7,5,9,0,170,52,18,185,50,67,22,46,47,12,482,0,0,0,0,12,4,0,3,0,29,9,6,9,3,20,4,5,3,0,52,3,4,0,0,3,8,3,0,0,20,5,7,7,0,7,8,0,7,3,47,173,331,277,126,276,90,81,103,20,1473
SSC13267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
SSC13268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,11,5,3,5,0,4,0,0,25
SSC13269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13270,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,22
SSC13271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,6,0,0,0,5,3,0,26
SSC13272,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,3,7,0,8,3,3,55
SSC13273,33,43,52,42,57,25,25,21,7,309,54,50,63,118,82,46,38,27,13,490,62,39,419,141,81,61,113,80,13,998,7,8,12,14,19,13,3,12,4,83,11,10,16,29,24,9,14,20,0,146,9,22,4,11,10,10,8,7,3,89,13,23,24,21,25,18,16,31,27,181,382,871,700,544,529,321,347,280,90,4074
SSC13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13276,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,23,11,0,4,0,0,0,0,0,45
SSC13277,28,31,6,10,31,12,0,6,3,137,24,26,11,12,32,4,0,0,0,110,36,17,103,29,29,18,13,9,0,261,0,3,0,4,3,3,0,0,0,14,11,8,4,6,32,14,3,4,0,73,6,4,3,3,12,5,0,0,0,31,5,3,3,4,5,0,0,3,6,30,314,602,150,99,240,94,19,28,28,1572
SSC13278,0,3,0,0,3,0,0,0,0,10,0,0,3,0,3,0,0,0,0,9,4,0,6,0,0,0,6,3,0,18,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,9,13,20,14,6,18,4,10,3,0,79
SSC13279,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,5,4,0,0,0,0,0,18
SSC13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
SSC13281,66,77,17,19,37,15,3,3,3,247,49,36,12,21,45,20,0,13,0,205,40,34,64,28,34,17,4,15,5,232,0,0,3,4,6,3,0,0,0,20,18,10,3,11,17,9,0,9,0,80,23,21,3,3,7,4,3,0,0,64,3,21,3,3,9,0,0,3,6,50,1003,2081,166,189,476,210,35,72,76,4303
SSC13282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,17,0,3,0,0,0,0,0,0,23
SSC13283,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,4,0,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,5,3,4,0,4,3,0,39
SSC13284,76,84,38,48,48,30,6,12,5,354,82,80,84,89,49,33,4,22,7,448,85,37,177,74,55,33,14,26,3,520,6,0,0,6,12,5,0,3,0,40,22,20,10,11,15,18,4,10,0,108,14,26,19,8,14,3,0,12,3,102,26,25,20,20,4,8,4,16,19,141,1314,2495,489,549,639,346,59,232,113,6238
SSC13285,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,3,11,7,3,3,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,10,13,11,3,3,5,0,76
SSC13286,85,146,70,84,125,48,38,26,5,623,136,186,105,205,208,88,49,33,11,1028,248,142,880,273,316,157,218,191,41,2468,12,11,11,21,58,25,21,14,4,163,28,30,31,54,80,46,30,32,4,332,19,35,12,18,27,7,4,8,4,137,14,31,16,26,35,23,17,15,20,201,1088,2690,1318,1009,1549,620,546,449,166,9429
SSC13287,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,4,4,0,0,0,0,24
SSC13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SSC13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,14
SSC13290,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,13,0,4,0,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,25,6,3,0,6,0,0,6,0,46
SSC13291,29,21,12,16,18,12,3,0,0,120,23,39,29,49,53,10,10,15,7,227,43,32,203,96,114,52,41,43,12,636,0,0,4,11,20,7,0,7,0,54,8,9,0,15,14,3,0,11,0,49,0,3,3,3,4,0,3,0,0,26,0,3,0,5,4,0,3,12,8,35,267,552,301,294,352,125,80,110,38,2121
SSC13292,7,15,17,18,22,7,5,4,0,93,22,32,16,24,37,25,10,7,3,172,42,30,159,53,62,31,22,40,5,444,4,4,3,8,13,6,0,5,0,44,4,7,0,3,9,4,0,0,0,24,4,0,3,0,0,3,0,0,0,13,5,3,6,4,8,0,0,6,3,38,173,355,238,175,223,113,50,85,24,1427
SSC13293,8,15,3,18,12,3,0,3,0,63,20,23,15,24,32,14,3,0,0,121,47,23,144,60,70,18,28,32,9,419,0,0,0,5,12,4,3,0,0,22,4,3,0,0,15,0,0,3,0,34,0,0,0,0,3,0,0,0,0,12,3,0,3,0,9,3,3,8,4,29,144,223,184,126,191,48,40,48,17,1021
SSC13294,19,24,3,3,8,5,0,0,0,65,16,19,9,15,10,11,3,0,3,77,22,4,23,7,9,5,3,5,0,89,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5,3,0,3,0,18,5,3,0,0,4,0,0,0,0,14,3,8,0,0,7,3,0,0,9,36,279,615,51,59,129,63,9,11,31,1247
SSC13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7
SSC13296,26,46,8,9,19,8,0,0,0,115,24,39,14,24,25,13,0,4,3,145,44,20,97,31,27,12,8,13,0,250,3,3,0,0,0,0,0,0,0,5,5,7,0,7,8,3,3,0,0,39,4,8,0,3,3,7,0,0,0,25,0,14,0,3,0,4,0,0,3,29,384,680,150,148,167,106,19,38,24,1726
SSC13297,0,4,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,9,9,0,10,7,3,0,8,3,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,9,13,14,12,0,11,3,0,80
SSC13298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13300,4,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,8,0,12,0,8,3,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,14,7,13,4,3,3,0,59
SSC13301,9,18,3,21,8,7,0,0,0,59,8,13,0,14,7,4,0,3,0,55,34,15,114,44,33,18,61,29,3,355,7,0,0,4,9,6,4,3,0,33,0,4,4,14,8,3,5,6,0,43,0,3,0,3,3,0,0,0,0,10,4,11,0,6,4,3,8,10,3,52,97,187,125,108,86,45,82,56,7,804
SSC13302,3,3,0,3,0,0,0,0,0,11,3,3,0,0,5,0,0,0,0,17,5,0,33,5,14,3,4,5,0,72,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,29,45,37,15,26,6,4,12,0,170
SSC13303,18,18,16,19,20,3,7,9,3,109,35,30,16,48,45,16,16,4,3,219,62,32,281,89,99,50,81,69,13,795,4,0,0,10,13,9,3,0,0,45,13,3,3,13,20,14,8,5,0,81,4,3,3,0,13,0,4,3,0,27,9,3,4,5,11,5,4,8,8,59,190,340,344,234,289,115,143,107,30,1798
SSC13304,5,6,0,7,6,0,0,0,0,23,3,3,3,10,4,0,0,0,0,30,15,8,79,32,11,10,29,14,6,208,3,4,3,4,3,0,0,0,0,20,0,0,0,4,3,7,0,0,0,16,0,0,0,3,0,0,0,0,0,6,0,0,3,3,3,0,0,3,0,15,26,52,84,77,40,23,34,26,5,370
SSC13305,0,4,3,0,0,3,0,0,0,14,3,3,0,0,9,0,0,0,0,17,11,8,29,11,10,9,5,19,0,93,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,8,19,63,30,13,24,15,5,24,0,202
SSC13306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,3,0,0,23
SSC13307,3,7,3,3,0,0,0,6,0,14,0,0,0,0,3,0,0,0,0,9,17,7,25,8,9,3,6,13,0,79,0,0,0,0,4,0,0,0,0,6,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,50,36,20,25,8,4,18,0,196
SSC13308,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,4,0,0,6,9,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,8,15,3,3,3,3,6,45
SSC13309,3,11,0,0,11,3,0,4,0,26,9,12,3,5,12,3,3,0,0,43,8,9,34,12,4,4,5,6,0,81,0,0,0,0,3,0,0,0,0,4,3,3,0,4,5,0,0,0,0,20,3,4,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,3,0,13,62,99,50,29,51,21,12,17,3,353
SSC13310,10,7,4,9,10,7,0,0,0,45,13,3,12,13,18,7,0,3,0,60,11,9,41,16,16,9,15,8,0,131,0,0,0,0,3,0,0,0,0,8,4,0,4,6,8,3,0,3,0,28,4,4,0,0,4,0,0,0,0,13,4,0,0,3,4,0,0,3,0,18,70,125,68,47,78,43,25,22,9,480
SSC13311,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,22,9,0,10,3,0,0,8,3,53
SSC13312,140,248,66,105,119,65,11,23,3,781,159,225,82,161,169,64,14,38,12,926,182,102,730,182,151,65,73,121,16,1641,15,10,10,8,25,13,3,8,0,90,28,53,24,31,64,34,5,11,7,260,30,48,15,19,25,12,3,6,3,165,29,58,27,32,30,14,11,21,21,238,2298,6062,1221,1007,1481,658,212,356,169,13467
SSC13313,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,19
SSC13314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,9
SSC13315,13,18,10,9,7,3,4,0,0,56,13,14,7,22,18,9,4,0,0,82,26,17,96,33,26,6,10,16,0,236,3,0,0,0,6,0,3,3,0,21,0,3,0,3,14,7,4,3,0,32,0,4,0,0,4,0,0,0,0,11,3,4,0,3,7,0,0,0,3,22,111,339,128,84,110,31,27,28,13,866
SSC13316,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,9,22,6,8,8,0,0,7,8,0,50
SSC13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,15
SSC13318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,3,0,16
SSC13319,4,15,3,12,3,0,4,3,0,44,9,14,10,16,9,7,0,0,0,59,21,9,106,39,23,12,26,21,0,255,0,0,0,0,5,0,0,3,0,10,3,0,3,0,6,3,0,0,0,20,0,3,3,0,0,3,0,0,0,4,0,0,3,4,0,0,0,0,0,13,55,143,131,79,70,26,38,29,3,581
SSC13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,3,0,0,0,0,0,17
SSC13321,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,12,3,0,10,4,0,3,4,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,10,12,18,15,5,3,4,6,0,74
SSC13322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13323,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,10,4,0,3,0,0,3,3,35
SSC13324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC13325,10,14,3,6,6,5,4,0,0,46,6,20,9,14,20,3,3,0,4,77,21,3,88,29,25,14,36,16,0,233,0,0,0,0,0,0,0,0,0,10,3,0,0,3,12,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,6,79,163,106,65,72,27,36,25,5,576
SSC13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,24
SSC13327,14,38,14,24,23,3,5,3,0,119,41,46,24,88,59,15,6,12,5,299,100,78,609,214,173,99,155,138,15,1579,6,0,7,17,26,24,17,23,0,113,3,9,7,30,36,12,3,9,0,109,3,3,0,7,3,0,0,7,0,27,4,10,0,17,9,6,17,20,3,89,232,481,681,415,372,170,208,234,30,2812
SSC13328,11,8,4,5,10,0,0,0,0,44,7,4,7,9,9,0,0,3,0,42,21,8,54,5,13,9,7,7,0,133,0,0,0,4,0,0,0,0,0,5,0,0,4,3,9,3,4,0,0,20,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,13,79,89,69,32,56,18,13,12,3,374
SSC13329,0,9,0,0,3,0,0,0,0,13,3,3,0,3,3,0,0,0,0,13,4,3,15,8,0,5,0,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,61,23,9,13,13,7,4,3,149
SSC13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SSC13332,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC13333,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,4,4,0,4,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,3,10,7,0,3,3,41
SSC13334,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,11,6,4,19,3,5,0,4,3,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,24,17,8,17,0,3,11,3,104
