SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,6,0,0,0,4,26
SSC13569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,8,0,13,3,16,0,0,6,45
SSC13570,31,0,0,0,0,0,0,6,35,15,0,0,0,0,0,0,0,24,19,3,4,0,0,0,0,0,24,0,10,5,0,0,0,0,0,21,8,11,5,8,0,4,0,6,38,4,5,17,16,7,0,0,0,43,3,4,25,7,3,0,0,3,49,10,6,10,13,7,0,0,0,48,9,4,16,11,5,0,0,0,51,13,3,27,20,6,3,0,3,71,8,10,30,29,3,3,3,4,80,6,0,29,10,8,0,0,9,66,6,5,15,5,3,0,0,9,43,3,0,6,7,7,0,0,0,26,0,3,0,3,0,0,3,0,16,140,62,190,124,47,14,9,41,620
SSC13571,29,0,0,0,0,0,0,3,36,24,0,0,0,0,0,0,0,23,14,8,0,0,0,0,0,3,17,8,8,9,3,0,0,0,6,27,5,3,7,3,0,0,0,0,20,0,6,6,8,3,0,0,3,28,8,4,15,8,7,0,0,3,51,11,3,15,7,4,0,3,7,53,0,7,19,6,3,0,0,4,44,5,0,13,6,0,0,0,4,32,0,4,15,3,7,0,0,0,31,0,0,11,7,3,0,0,0,19,0,0,3,3,3,0,0,0,14,0,0,0,4,3,3,0,3,11,0,0,4,0,0,0,0,3,6,100,42,119,68,37,5,6,37,418
SSC13572,7,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,9,0,0,4,4,0,0,0,7,10,0,0,0,0,6,0,0,0,6,0,3,0,0,0,0,0,0,12,0,0,0,5,4,0,0,0,8,0,0,6,0,3,0,0,0,7,0,0,0,0,3,0,0,7,10,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,31,6,18,17,13,3,4,20,108
SSC13573,28,0,0,0,0,0,0,3,34,43,5,3,0,0,0,0,4,61,45,10,3,3,0,0,0,11,65,23,11,3,0,0,0,0,0,45,10,7,17,5,0,0,0,8,46,3,5,6,3,4,0,3,0,34,8,4,14,10,0,0,0,0,36,10,8,13,9,3,0,0,0,42,8,7,16,17,0,0,0,3,52,5,0,13,8,3,0,0,6,38,3,7,4,5,9,0,0,3,32,0,0,6,7,0,0,0,0,12,0,0,5,9,0,0,0,3,18,0,0,4,3,3,0,3,0,16,0,0,0,0,0,3,3,4,13,190,72,110,64,31,5,17,52,539
SSC13574,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,3,0,4,3,5,0,0,0,11,0,3,0,0,0,0,0,0,10,3,3,5,3,0,0,0,0,16,0,0,4,0,0,0,0,0,4,0,0,3,3,3,0,0,0,14,0,0,6,4,0,0,0,0,14,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,27,7,25,24,15,4,0,3,104
SSC13575,5,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,10,5,0,3,3,0,0,0,3,13,3,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,9,0,3,0,0,3,0,3,0,8,3,0,0,3,3,0,0,0,9,0,0,4,5,0,4,0,0,15,0,3,9,6,3,0,0,0,19,5,3,3,3,4,0,3,4,18,0,0,4,4,0,0,0,0,6,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,26,21,16,3,9,10,129
SSC13576,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,15
SSC13577,39,0,0,0,0,0,0,3,44,46,5,8,3,0,0,0,4,59,29,11,10,6,3,0,3,3,65,10,9,3,3,0,0,0,5,34,4,11,18,8,7,0,0,3,51,8,12,11,6,6,0,4,0,49,4,8,14,9,3,0,3,8,52,12,7,9,9,3,0,0,3,49,6,7,14,9,0,3,0,4,50,5,3,12,7,0,3,0,0,37,4,3,23,10,3,0,0,4,55,6,4,16,17,3,0,0,3,48,7,3,6,7,8,0,0,0,39,9,0,6,6,6,3,5,0,35,5,3,6,8,6,3,8,0,47,193,98,160,115,51,18,24,43,702
SSC13578,38,0,0,0,0,0,0,4,37,18,0,0,0,0,0,0,0,20,11,11,3,3,3,0,0,5,30,5,5,16,10,0,0,0,3,39,4,3,9,9,6,0,0,3,29,0,4,12,6,0,0,0,0,34,0,3,21,9,0,0,0,3,36,7,0,17,5,4,0,0,0,40,5,3,11,19,3,3,0,6,45,0,0,17,9,6,0,0,0,28,7,3,9,7,3,0,0,0,37,3,3,7,4,3,0,0,4,29,0,3,10,11,10,0,0,0,32,4,0,11,7,6,3,3,0,29,3,4,4,7,4,3,0,0,23,93,38,150,101,41,16,11,34,483
SSC13579,139,4,0,0,0,0,0,14,156,130,3,3,0,0,0,0,25,164,90,11,3,0,0,0,0,16,128,67,37,31,3,0,0,0,8,147,31,37,77,20,5,3,0,8,179,23,33,97,41,9,0,0,8,216,34,44,91,54,11,6,0,14,253,40,23,81,42,11,3,0,13,217,34,32,66,19,9,0,0,15,177,22,29,40,33,4,0,4,24,156,22,22,63,20,9,6,0,20,154,18,11,40,19,11,3,0,10,113,9,13,34,18,11,0,3,12,96,4,3,20,15,13,3,0,11,74,10,20,18,22,11,3,7,13,100,680,326,653,309,108,27,17,206,2333
SSC13580,5,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,7,3,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,7,0,0,5,0,0,0,0,3,9,3,0,8,4,0,0,0,0,20,3,3,3,0,0,0,0,3,18,0,0,7,4,0,0,0,0,15,3,3,7,7,0,0,0,3,21,0,0,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,43,27,6,4,0,15,142
SSC13581,18,0,0,0,0,0,0,12,31,13,0,0,0,0,0,0,0,14,10,8,0,0,0,0,0,3,18,10,9,3,0,0,0,0,3,25,11,17,13,9,0,0,0,3,45,11,7,25,4,4,0,0,5,59,3,12,13,3,4,0,0,7,40,10,8,7,5,3,0,0,0,37,4,3,10,8,0,0,0,3,32,6,5,9,0,5,0,0,0,22,3,0,5,6,0,0,0,3,28,0,0,0,4,0,0,0,3,10,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,59,90,46,15,3,3,41,374
SSC13582,162,11,0,0,0,0,0,22,195,79,34,19,6,0,0,0,8,153,55,29,36,19,8,0,3,12,159,18,27,41,28,13,4,4,8,155,22,20,44,48,20,11,3,10,178,23,19,57,35,15,10,7,20,193,18,18,46,50,21,9,9,12,189,32,13,56,56,25,3,4,13,214,15,20,75,45,30,10,3,15,216,7,26,66,49,35,0,9,11,207,17,15,72,41,38,8,3,20,204,22,9,59,45,17,11,8,5,170,4,10,32,32,16,9,15,13,122,6,5,23,24,29,7,6,16,116,10,10,20,16,21,10,11,14,116,498,262,647,496,284,92,86,202,2579
SSC13583,150,3,0,0,0,0,0,29,181,136,23,8,4,0,0,0,27,200,77,44,48,19,12,0,0,22,220,36,24,36,49,7,11,0,14,180,27,16,28,40,33,12,11,19,178,36,18,24,40,26,14,11,20,182,22,18,28,19,20,21,9,11,144,18,15,38,22,25,12,15,15,163,9,15,28,18,21,3,12,13,122,12,22,22,12,7,3,15,15,106,13,8,15,15,6,6,17,11,89,4,0,22,11,14,6,8,9,74,3,3,11,3,8,9,13,7,53,0,5,9,6,3,3,3,8,42,0,8,10,6,7,4,9,4,48,545,211,324,275,189,108,118,219,1997
SSC13584,28,0,0,0,0,0,0,0,34,11,3,0,0,0,0,0,0,14,8,9,3,0,3,0,0,0,21,3,0,9,12,0,0,0,4,26,0,0,3,0,0,0,0,0,13,5,0,3,5,4,3,0,3,27,3,3,5,13,5,0,3,0,34,0,4,4,7,3,0,0,3,28,4,3,10,7,6,0,0,5,37,3,3,0,8,8,0,0,0,22,0,0,5,4,3,0,0,3,26,0,0,4,3,0,0,3,3,16,0,0,4,3,0,0,0,3,11,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,0,0,7,67,27,67,64,38,9,11,32,316
SSC13585,12,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,5,3,3,0,0,0,0,12,0,0,8,0,0,0,0,3,14,0,0,3,3,3,0,0,4,11,0,3,3,0,6,0,0,0,15,0,0,5,3,0,0,0,0,14,4,0,3,7,4,0,0,0,18,0,3,0,3,0,0,0,0,7,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,18,14,26,33,17,4,3,13,120
SSC13586,10,0,0,0,0,0,0,5,12,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,9,5,0,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,10,0,0,0,3,0,0,0,0,7,0,0,0,7,0,0,0,0,17,0,0,4,5,0,0,0,0,9,0,0,0,3,0,0,0,0,5,0,0,3,5,3,0,0,0,13,3,3,0,0,0,0,0,0,8,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,32,10,24,31,7,0,9,17,128
SSC13587,142,3,0,0,0,0,0,30,178,137,3,3,0,0,0,0,11,157,156,28,8,8,0,0,0,17,214,63,50,40,14,0,0,0,12,183,49,40,57,28,3,0,0,17,193,30,36,80,25,13,0,0,10,181,20,38,68,34,12,0,0,10,178,36,44,58,19,9,0,3,14,187,22,36,52,18,12,3,0,7,150,17,33,48,14,9,3,5,10,130,13,27,41,30,5,0,0,5,123,12,9,34,25,3,4,3,8,93,11,4,28,22,8,3,0,3,75,3,9,17,15,3,3,5,4,61,18,16,33,27,13,8,3,5,112,720,351,571,284,92,26,24,156,2225
SSC13588,49,3,0,0,0,0,0,11,61,35,9,7,0,0,0,0,11,67,21,17,13,7,3,0,0,12,71,11,6,12,11,9,4,3,6,56,7,6,16,13,9,3,8,9,70,5,9,14,8,6,6,7,12,67,3,10,10,15,8,5,0,12,58,10,5,32,15,9,5,0,6,88,9,7,29,20,5,3,6,12,93,4,8,21,23,8,0,3,7,75,3,12,14,22,9,0,4,9,74,8,3,13,13,4,3,6,5,56,4,0,4,11,9,3,0,3,38,4,0,3,3,4,0,0,8,21,3,3,3,0,5,0,3,6,24,173,105,192,159,87,34,35,141,929
SSC13589,64,4,0,0,0,0,0,4,77,41,11,0,0,0,0,0,5,63,23,0,13,5,0,0,0,3,48,16,4,10,8,0,0,0,6,47,6,12,15,6,4,3,0,4,58,10,4,20,9,8,4,0,3,63,12,12,19,17,4,3,0,6,74,9,14,8,16,3,0,6,3,63,8,0,11,15,7,0,3,3,53,6,3,14,17,6,0,4,3,56,3,3,11,7,3,6,0,3,34,3,3,4,3,6,0,3,4,31,0,3,3,3,4,0,0,0,19,0,0,0,3,4,0,3,3,14,0,0,3,3,6,3,4,3,25,213,72,146,124,61,21,25,56,731
SSC13590,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,9,3,0,10,0,0,0,0,0,14,0,3,3,3,3,0,0,0,12,0,0,6,3,0,0,0,0,8,0,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,0,8,3,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,10,3,3,7,3,0,0,0,3,21,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,26,20,35,17,14,3,0,8,118
SSC13591,12,0,0,0,0,0,0,3,15,9,4,3,0,0,0,0,0,16,8,3,0,0,0,0,0,3,13,11,0,0,0,0,0,0,3,17,0,0,3,0,0,0,0,4,14,3,0,0,3,0,0,0,0,10,0,7,3,3,3,0,0,3,15,3,0,3,0,0,0,0,0,15,3,0,7,5,0,0,0,3,19,0,0,3,3,0,0,0,9,15,0,0,6,9,0,3,0,3,22,0,0,3,0,0,0,0,4,11,0,0,4,0,0,0,3,0,3,0,0,3,4,3,0,0,3,13,0,0,0,0,0,0,0,0,3,54,22,40,28,12,5,6,43,196
SSC13592,20,0,0,0,0,0,0,8,24,8,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,13,3,3,0,4,0,0,0,4,14,3,4,3,6,0,0,0,3,19,0,0,12,5,0,0,0,5,23,4,0,6,8,3,0,0,7,26,3,0,7,4,4,0,0,3,24,0,5,5,3,0,0,0,3,20,3,3,7,3,0,0,0,0,11,0,3,5,3,0,0,0,0,19,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,61,20,54,38,17,5,0,31,223
SSC13593,26,0,0,0,0,0,0,3,30,10,0,0,0,0,0,0,0,16,5,5,3,3,3,0,0,0,24,6,0,5,0,0,0,0,0,16,3,5,6,3,0,3,0,7,31,5,4,9,3,3,3,0,3,32,11,3,6,10,4,0,0,5,44,3,5,18,8,3,0,0,4,44,5,3,16,7,3,0,3,3,44,4,0,13,10,0,0,3,3,31,0,6,15,13,4,0,0,0,44,0,0,12,4,9,0,0,3,29,5,0,4,3,0,0,3,7,23,0,0,6,3,3,3,0,4,23,3,0,3,4,6,0,3,0,19,87,44,112,75,49,22,16,42,454
SSC13594,39,0,0,0,0,0,0,8,44,45,11,5,0,0,0,0,7,69,42,18,11,5,0,0,0,15,103,25,25,26,18,7,0,0,9,112,8,9,20,13,3,0,3,0,52,7,3,21,11,3,4,0,7,56,4,3,14,14,3,0,3,6,41,4,4,11,9,8,5,0,0,34,3,8,9,14,3,0,0,0,43,6,3,17,10,9,6,0,3,49,4,7,8,13,15,0,0,8,52,4,3,15,14,6,0,3,5,46,0,3,3,3,3,0,0,4,22,0,0,3,0,3,3,3,5,16,0,0,0,0,0,0,3,19,25,196,103,163,125,51,19,16,100,765
SSC13595,14,0,0,0,0,0,0,5,19,7,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,6,5,7,5,0,0,0,0,3,20,0,3,3,3,0,0,0,0,10,3,0,7,8,0,0,0,4,25,3,3,7,4,0,0,0,0,12,3,4,12,3,0,0,0,6,27,3,0,8,3,0,0,0,3,17,0,3,6,7,4,0,0,3,22,0,0,5,3,0,0,0,0,13,0,0,7,3,0,0,0,0,9,0,0,3,0,0,4,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,36,20,62,34,13,5,0,20,195
SSC13596,314,3,0,0,0,0,0,36,355,261,34,12,4,0,0,0,28,335,204,77,42,15,0,0,0,24,359,119,96,135,57,11,5,0,33,462,65,62,179,105,23,6,6,15,467,51,46,144,68,36,11,3,25,388,52,57,143,66,34,8,3,17,375,41,45,111,76,25,9,10,21,336,33,43,129,97,39,3,8,17,367,31,37,137,105,33,14,3,20,379,18,34,155,108,46,18,5,28,411,24,21,96,46,26,7,7,14,240,10,21,48,44,16,16,3,11,175,0,9,18,21,10,8,10,7,89,3,7,21,19,12,3,8,6,74,1221,576,1386,831,318,111,65,292,4814
SSC13597,146,11,3,0,0,0,0,27,178,132,42,21,9,0,0,0,25,229,92,41,40,21,0,6,0,21,222,48,43,36,42,14,5,3,17,210,34,27,49,22,10,10,4,18,174,22,24,54,40,14,3,9,17,176,22,25,54,28,24,3,3,17,174,20,26,62,46,17,12,5,15,211,22,15,59,55,21,3,7,24,202,19,30,50,61,31,5,0,19,215,13,9,56,53,23,19,3,18,190,15,8,46,34,28,8,5,22,164,4,14,42,43,31,12,17,26,187,0,11,23,30,11,14,8,20,115,4,5,21,20,15,7,8,23,103,596,314,616,504,246,104,85,295,2764
SSC13598,105,0,0,0,0,0,0,10,120,55,0,0,0,0,0,0,0,61,32,3,0,0,0,0,0,3,36,18,14,20,8,0,0,0,0,57,7,11,43,16,0,0,0,3,85,7,12,65,35,9,0,0,8,131,4,21,94,22,10,0,0,4,157,10,14,51,23,6,4,0,4,115,13,11,36,22,6,0,0,6,90,12,6,29,20,11,0,0,9,82,3,9,31,16,3,0,0,0,72,5,3,30,30,7,0,0,3,71,0,6,16,18,4,3,0,0,55,3,3,17,19,8,0,0,0,49,4,4,10,4,9,4,0,3,34,288,111,438,236,62,10,8,57,1210
SSC13599,162,0,0,0,0,0,0,24,188,145,14,7,3,0,0,0,19,188,160,47,22,12,4,0,0,22,278,62,86,61,26,12,5,0,17,268,42,53,80,52,9,3,0,15,260,35,29,60,39,23,8,0,4,195,34,22,65,45,17,8,5,8,206,34,22,47,38,20,11,3,10,188,19,18,62,43,18,10,3,10,177,15,12,51,39,16,3,3,10,153,9,13,38,29,14,6,6,6,123,8,3,34,12,11,6,8,4,78,3,3,23,17,13,10,3,3,71,4,3,15,10,11,3,3,5,56,4,10,10,21,12,3,4,4,61,743,331,566,374,172,72,51,169,2478
SSC13600,79,0,0,0,0,0,0,6,86,45,15,4,3,0,0,0,3,72,38,19,23,3,0,0,0,12,88,12,26,15,11,8,3,3,4,75,20,18,34,20,10,3,3,5,112,6,13,33,36,7,3,4,5,112,18,10,34,24,7,5,0,9,112,26,26,48,28,15,3,3,12,159,26,18,57,44,5,5,3,12,171,16,17,86,63,18,3,0,20,229,36,20,101,71,23,3,0,22,267,11,12,72,63,9,4,4,16,197,8,4,43,36,27,9,0,14,151,5,8,20,26,16,8,6,14,102,8,15,25,25,18,11,7,10,114,359,212,594,459,166,62,31,152,2042
SSC13601,170,9,0,0,0,0,0,14,197,154,38,12,3,0,0,0,22,231,113,43,46,22,0,0,0,17,246,60,29,52,35,7,0,5,26,215,34,25,49,24,19,3,3,12,178,26,33,61,34,14,4,5,9,197,29,30,59,49,20,3,9,15,217,26,14,74,59,14,5,3,13,221,11,33,60,46,31,6,3,9,204,14,25,45,38,11,3,4,14,164,3,15,35,24,14,8,0,12,108,3,3,29,22,9,3,10,4,90,3,5,22,23,15,5,11,14,102,5,3,13,7,5,0,4,8,50,0,0,8,14,3,9,0,6,38,671,301,560,412,176,55,64,204,2445
