SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC13684,9,21,15,35,46,61,25,69,0,281,21,76,70,80,64,86,39,50,11,499,7,21,20,34,34,57,18,32,5,237,14,45,63,57,26,19,16,9,4,243,7,19,25,32,38,22,6,6,4,154,9,53,28,30,21,15,9,17,5,193,0,5,10,7,12,7,3,6,0,56,0,55,43,17,21,10,0,11,3,154,3,0,4,0,0,3,0,3,5,25,66,294,275,297,259,274,122,207,39,1849
SSC13685,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,3,8,0,9,0,33
SSC13686,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,4,10,3,32
SSC13687,17,9,32,31,88,149,88,164,3,575,49,109,123,140,307,462,203,268,3,1676,10,11,36,20,62,104,37,54,5,340,13,56,72,62,50,44,29,14,3,343,16,40,67,64,179,102,52,47,3,563,4,47,51,42,48,47,28,27,0,308,3,3,7,5,23,29,6,10,3,95,9,50,43,21,33,24,11,15,0,211,0,0,3,6,17,17,4,9,15,70,117,333,443,384,823,966,462,607,44,4179
SSC13688,3,5,0,0,0,0,0,7,0,16,0,0,0,0,3,3,3,7,0,18,0,0,3,0,3,0,4,8,0,18,0,3,0,3,3,3,0,0,0,12,0,0,3,4,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,3,6,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,9,12,10,18,21,10,23,0,116
SSC13689,0,3,0,0,0,0,0,3,3,11,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,3,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,10,3,10,3,0,6,3,47
SSC13690,0,0,0,6,14,28,16,23,0,85,8,9,13,15,21,23,8,9,3,113,4,13,12,10,36,51,22,28,5,181,3,17,19,34,19,17,8,5,4,134,3,15,16,15,25,15,4,9,3,112,3,25,15,23,30,16,4,3,0,117,0,3,0,7,14,25,14,12,3,86,3,21,18,20,19,27,7,11,0,117,0,0,0,0,0,0,0,7,4,19,24,106,103,134,177,212,80,106,21,963
SSC13691,0,0,0,4,0,3,0,10,0,18,0,0,5,9,6,10,5,8,0,41,0,4,0,0,3,3,3,0,0,18,0,5,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,11,0,5,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,20,6,12,20,15,13,19,0,109
SSC13692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,6,0,3,0,34
SSC13693,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,3,0,11
SSC13694,3,0,0,4,0,0,3,5,0,13,0,3,5,3,3,7,0,3,0,28,0,3,4,3,8,5,0,3,0,25,3,3,4,3,3,0,0,0,0,23,0,3,3,5,7,0,0,0,0,21,0,3,0,3,5,3,0,0,0,14,0,0,0,0,8,0,0,0,0,9,0,4,5,0,0,4,0,4,0,21,0,0,0,0,0,0,0,0,0,0,5,21,24,21,33,30,9,12,3,158
SSC13695,0,6,0,6,8,3,4,17,0,37,3,7,3,8,5,10,5,5,0,61,0,3,6,8,14,23,8,11,0,68,3,9,15,16,18,0,3,3,0,65,3,3,8,7,12,3,0,0,0,43,6,20,4,11,17,4,3,3,0,64,0,0,0,0,3,3,4,4,0,19,0,6,8,8,4,0,0,0,0,28,0,5,0,0,3,3,0,0,6,13,27,58,44,57,84,48,25,44,9,393
SSC13696,0,0,0,0,0,0,0,5,0,9,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,4,0,15,0,36
SSC13697,0,3,3,4,11,18,14,16,0,69,4,17,11,14,20,17,3,18,0,94,3,5,5,15,23,19,3,10,3,94,5,14,13,22,21,5,3,10,0,93,12,11,12,12,19,9,0,4,0,76,0,26,19,10,8,6,0,6,0,81,0,4,3,8,4,0,3,3,3,27,0,26,17,4,12,9,5,0,0,70,0,0,0,0,0,0,0,0,5,14,27,115,82,90,123,77,33,74,18,631
SSC13698,5,4,3,8,10,11,7,12,0,63,3,0,5,4,10,3,5,7,0,48,0,11,5,6,21,9,11,11,0,69,4,3,8,18,8,3,0,3,0,54,3,10,10,14,20,11,3,6,0,73,8,23,8,6,17,8,3,6,4,75,0,0,4,0,3,3,3,5,0,24,0,18,4,9,5,7,0,3,0,46,0,0,0,0,0,0,0,0,0,7,18,71,50,66,97,63,34,50,7,451
SSC13699,38,31,48,60,256,460,305,685,0,1879,100,167,192,213,606,1136,633,1151,26,4225,12,37,107,63,108,143,74,126,10,674,23,130,239,123,122,114,69,58,18,886,25,53,65,70,273,280,89,144,12,1016,22,61,102,73,134,146,65,99,4,712,3,14,27,7,19,27,4,20,5,119,8,65,190,52,71,46,17,26,10,493,3,12,11,11,20,36,16,30,47,186,231,570,986,664,1599,2381,1279,2340,135,10182
SSC13700,5,11,10,3,17,20,6,32,0,110,5,9,20,19,23,24,7,3,3,117,10,11,11,21,44,46,17,16,3,183,10,25,27,36,18,14,5,12,4,156,3,16,29,17,18,9,6,11,3,111,5,25,12,8,14,10,3,5,0,79,0,9,11,7,14,16,11,9,0,76,6,25,19,17,15,9,3,7,3,115,0,4,0,4,0,9,0,0,8,34,41,142,140,141,167,160,52,99,31,974
SSC13701,21,19,22,38,126,165,126,182,0,689,54,73,99,125,341,444,191,257,12,1601,21,33,23,49,148,234,108,133,10,757,35,110,83,105,126,89,69,34,5,661,28,68,86,120,311,230,100,81,5,1022,14,83,63,59,85,79,40,54,4,477,10,17,18,23,68,58,35,48,7,281,8,75,45,36,58,51,14,15,3,311,3,3,4,7,28,21,4,18,23,117,195,472,449,563,1303,1372,690,814,68,5918
SSC13702,9,6,7,11,15,37,22,56,0,171,9,12,12,16,26,18,13,21,0,116,3,6,4,6,22,27,18,22,4,106,8,20,13,6,9,4,9,7,0,75,0,10,7,9,38,33,11,7,4,114,0,23,8,7,12,11,0,9,0,64,7,0,0,3,3,3,3,16,4,31,0,19,7,5,0,12,0,6,0,58,0,0,0,4,5,3,0,0,6,21,30,104,60,61,127,148,75,143,21,761
SSC13703,4,0,0,0,3,12,0,38,0,63,0,3,6,8,0,5,6,5,0,36,0,3,3,0,6,8,4,5,0,37,0,3,3,0,3,0,0,0,0,14,0,0,3,3,5,0,0,4,0,21,0,3,4,3,0,0,0,3,0,15,0,0,0,0,0,0,0,4,0,10,0,3,0,3,4,7,3,8,0,31,0,0,0,0,0,0,0,0,0,7,8,24,24,16,26,36,23,73,3,225
SSC13704,0,3,0,0,8,4,0,11,0,21,0,3,7,0,4,6,0,7,0,23,0,3,0,3,3,3,0,0,0,19,0,4,3,0,0,0,0,0,0,9,0,3,5,3,0,5,0,0,0,16,0,6,7,0,0,0,0,3,0,17,0,3,0,0,4,3,8,7,0,16,0,4,0,7,0,3,0,0,0,14,0,0,0,0,0,0,0,0,4,4,4,23,13,14,24,19,7,30,8,143
SSC13705,0,0,0,0,3,0,3,10,0,15,0,3,3,4,0,0,0,3,0,12,0,0,0,0,3,5,0,3,0,17,0,0,3,0,4,0,0,0,0,13,0,3,0,0,0,3,0,0,0,10,0,3,0,3,3,0,0,0,0,9,3,0,0,0,0,4,0,0,0,7,0,0,3,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,3,4,7,13,12,22,19,4,18,0,99
SSC13706,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,4,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,3,3,11,0,40
SSC13707,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,8,0,22
SSC13708,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
SSC13709,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,4,3,3,0,0,9,0,3,0,3,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,10,3,5,11,4,8,3,0,45
SSC13710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13711,10,4,12,0,28,25,10,46,0,130,11,21,32,26,40,32,20,30,3,217,14,17,12,30,78,121,39,35,9,354,21,32,41,67,32,26,5,12,0,236,16,25,37,37,57,28,7,5,0,217,7,43,37,22,26,11,9,13,0,167,0,12,9,5,39,29,34,36,3,162,14,42,24,30,46,50,18,19,4,247,4,3,3,3,8,3,0,3,14,44,90,195,198,225,347,337,143,197,37,1768
SSC13712,0,0,0,3,8,6,7,16,0,40,3,7,7,7,8,6,9,11,0,58,0,10,3,3,11,17,10,9,0,54,0,10,6,3,3,4,0,0,0,25,0,5,4,5,6,0,0,0,0,26,0,5,0,9,3,6,0,0,0,26,0,3,0,0,3,0,3,6,0,16,3,7,4,9,0,3,3,3,0,28,0,0,0,3,4,0,0,0,0,4,9,38,28,43,44,43,26,44,0,273
SSC13713,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,4,0,0,0,25
SSC13714,4,0,0,11,16,24,7,21,0,86,3,8,7,15,34,44,13,36,0,162,3,0,9,9,15,28,16,13,3,96,0,22,18,10,10,11,0,3,3,73,0,0,10,8,18,15,7,11,0,75,6,6,11,3,13,12,4,3,0,62,0,0,5,5,8,6,3,0,0,35,0,13,18,6,14,13,4,0,0,59,0,0,3,0,0,0,0,0,3,5,22,52,83,67,131,141,53,91,15,654
SSC13715,38,48,87,61,198,405,185,395,15,1440,81,127,131,136,477,897,262,571,32,2713,19,66,430,64,144,164,66,118,21,1084,31,238,806,127,130,120,48,62,28,1593,29,64,127,52,250,184,76,96,8,891,23,95,294,71,106,105,24,57,15,792,3,12,50,11,23,10,9,17,3,132,22,125,730,69,59,45,29,29,15,1115,7,22,55,14,28,33,15,24,59,258,252,801,2708,608,1423,1966,701,1375,196,10021
SSC13716,0,3,3,8,24,53,18,38,3,150,11,8,10,15,71,109,28,39,5,289,0,3,8,0,21,10,10,11,0,69,0,20,10,15,14,8,9,4,0,77,3,8,4,12,40,46,8,8,0,136,3,11,18,9,20,19,3,7,0,87,0,0,3,0,3,3,3,0,0,20,0,3,9,4,7,5,0,0,0,36,0,3,0,0,3,3,0,8,11,24,17,57,70,68,202,265,84,116,13,891
SSC13717,13,17,27,45,102,180,100,273,4,759,42,85,101,102,173,245,103,191,17,1054,18,29,42,39,110,150,72,116,9,581,10,87,70,75,62,62,33,20,7,426,29,99,119,111,159,164,49,58,12,796,12,87,62,56,56,73,26,62,8,448,8,24,17,17,47,37,26,42,3,216,9,56,44,26,46,48,11,17,4,263,7,8,3,10,14,11,12,11,19,81,135,493,493,483,758,965,420,797,87,4628
SSC13718,9,10,22,19,41,78,30,98,10,315,16,37,23,35,51,63,37,40,3,304,0,7,14,16,35,55,17,31,3,172,3,21,17,23,14,14,7,7,3,110,4,47,37,26,42,61,18,22,3,259,0,54,28,25,29,26,7,12,0,183,6,4,3,11,15,21,8,13,0,83,3,20,9,11,14,14,6,8,0,75,4,3,4,3,3,0,0,0,9,28,45,200,157,158,246,327,134,231,30,1527
SSC13719,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,3,0,21
SSC13720,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,8
SSC13721,0,0,0,0,0,3,3,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,12,5,15,0,38
SSC13722,8,11,0,10,13,25,17,62,0,149,7,13,26,26,30,27,10,19,3,161,6,5,4,12,18,28,12,20,3,103,0,10,5,6,11,8,4,3,0,54,3,19,21,28,22,23,8,4,0,128,0,25,7,6,7,7,5,7,3,67,4,4,0,3,4,8,8,9,0,41,0,13,5,8,4,11,3,8,3,44,0,3,3,0,0,0,0,3,0,10,28,99,76,95,99,141,64,142,14,755
SSC13723,0,3,5,0,4,9,7,14,0,49,0,0,3,0,4,3,0,3,0,16,3,0,0,0,4,3,0,3,0,8,0,0,3,0,0,3,0,0,0,8,0,0,4,3,3,0,0,0,0,9,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,7,0,3,5,9,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,3,7,7,19,21,16,33,8,29,0,132
SSC13724,0,0,3,0,3,5,0,8,0,25,0,3,5,3,5,3,0,3,0,26,3,3,4,5,12,18,3,13,0,53,0,11,10,10,11,3,0,4,0,43,0,3,4,12,9,9,0,0,0,45,3,10,8,4,0,0,0,3,0,27,0,0,0,0,7,3,0,0,3,22,3,8,9,3,4,11,4,8,0,54,0,0,0,0,0,0,0,0,3,5,11,38,39,39,55,52,14,40,5,298
SSC13725,0,0,0,0,3,0,0,4,0,15,0,0,0,0,4,6,0,7,0,14,0,3,0,0,9,6,3,3,0,28,0,0,4,0,4,0,5,0,0,8,0,3,0,0,3,3,0,0,0,16,0,3,0,3,3,0,0,0,0,9,0,0,0,0,3,7,3,0,0,11,3,4,4,0,4,3,0,3,0,22,0,0,0,0,0,0,0,3,0,3,3,12,12,7,30,26,12,22,0,127
SSC13726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13727,10,8,13,13,36,45,24,53,4,206,19,20,17,33,57,60,29,44,0,275,12,21,10,20,93,102,52,71,9,391,20,27,42,47,59,37,11,12,3,265,12,16,22,40,69,41,19,20,3,248,12,39,43,37,38,24,9,20,7,229,11,10,3,9,40,46,45,87,8,267,10,46,36,36,56,50,25,34,4,291,3,0,0,0,4,5,3,5,6,32,100,194,185,235,460,412,224,342,48,2206
SSC13728,0,4,0,0,0,0,0,9,3,23,0,0,3,3,0,3,0,0,0,7,0,0,0,3,3,0,0,0,0,5,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,3,8,0,13,0,5,0,7,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,11,12,14,14,12,7,16,6,90
SSC13729,0,0,0,0,0,0,3,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,18
SSC13730,0,0,0,0,0,0,0,8,0,8,3,0,0,0,4,3,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0,10,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,6,5,3,11,5,3,16,3,59
SSC13731,0,0,0,0,0,4,0,12,0,26,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,3,0,0,0,0,7,0,16,0,0,0,0,0,0,0,3,0,3,0,13,6,3,6,8,4,22,0,68
SSC13732,3,0,0,4,4,4,4,21,0,38,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,3,0,14,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,3,3,3,5,6,8,9,18,4,32,3,88
SSC13733,3,0,0,0,4,8,3,17,0,40,4,5,6,7,7,13,5,8,0,59,0,3,9,8,10,27,3,16,0,69,4,4,5,5,3,10,0,0,0,37,0,3,7,7,10,5,0,0,0,36,7,10,3,11,4,5,0,0,0,33,0,5,0,3,0,3,0,10,0,27,4,5,5,9,5,3,0,3,0,40,0,0,0,0,0,0,0,0,0,3,20,44,35,47,43,63,11,61,8,335
SSC13734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,10
SSC13736,4,0,0,0,0,3,0,8,0,17,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,5,4,9,0,10,0,47
SSC13737,0,3,3,0,3,4,3,6,0,26,3,5,12,10,11,6,6,4,0,57,0,0,3,4,5,7,3,8,0,39,3,3,6,4,4,3,4,0,0,36,0,11,3,10,6,0,0,3,0,36,0,15,0,8,7,8,0,0,0,38,0,3,0,0,0,3,0,3,0,11,0,4,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,12,42,37,34,49,39,20,24,0,256
SSC13738,0,0,0,3,3,3,0,4,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,3,0,5,0,33
SSC13739,0,0,0,0,0,6,4,3,0,8,0,0,3,6,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,15,6,11,6,3,4,0,54
SSC13740,0,0,0,0,3,0,0,0,0,5,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,4,3,0,0,25
SSC13741,3,4,4,7,16,43,16,92,0,197,10,24,18,26,42,96,49,134,3,406,0,0,3,3,4,14,10,13,0,44,3,20,14,12,6,12,0,10,3,81,8,12,12,4,9,10,12,3,3,77,0,6,3,6,9,7,4,20,0,67,0,0,3,0,3,0,0,0,0,13,0,11,3,3,7,3,0,3,0,26,0,0,0,0,0,0,3,6,0,19,31,83,70,71,92,199,104,278,11,930
SSC13742,3,0,0,3,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,3,8,0,0,0,8,0,27
SSC13743,0,0,5,9,0,0,6,19,0,46,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,14,10,24,12,79
SSC13744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,9
SSC13745,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,10,3,9,3,28
