SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC11185,..,0,11,8,22,21,31,30,0,120,..,0,3,6,10,4,9,0,0,31,..,0,0,0,3,0,0,0,0,3,56,..,..,..,..,..,..,..,..,56,..,17,..,..,..,..,..,..,..,17,..,26,17,9,11,0,0,0,0,54,..,4,4,0,0,0,0,0,0,17,..,3,4,3,0,0,0,0,0,3,..,3,8,4,3,4,4,0,0,31,..,0,3,6,11,21,33,20,6,92,0,0,0,3,0,3,0,0,0,14,56,55,50,38,55,53,81,50,11,448,..,0,11,15,19,26,30,13,3,122,..,0,6,9,9,8,4,0,0,23,..,0,4,17,16,17,6,9,0,74,71,..,..,..,..,..,..,..,..,71,..,21,..,..,..,..,..,..,..,21,..,11,12,3,0,0,0,0,0,25,..,6,0,0,0,5,3,0,0,23,..,0,0,0,0,0,0,0,0,3
SSC11186,..,0,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,9,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11187,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,11,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11188,..,0,4,9,8,7,10,4,0,37,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,12,..,..,..,..,..,..,..,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,13,18,0,7,11,7,10,5,3,77,..,0,0,12,17,4,5,5,0,39,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,7,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11189,..,0,4,20,10,26,41,34,11,153,..,0,3,7,8,0,6,0,0,30,..,0,0,0,0,0,3,0,3,6,29,..,..,..,..,..,..,..,..,29,..,7,..,..,..,..,..,..,..,7,..,11,3,4,3,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,5,0,0,8,..,0,0,3,8,4,10,5,5,40,0,0,0,0,0,0,3,0,0,7,29,20,18,33,29,39,75,40,20,299,..,0,5,16,24,29,51,23,9,153,..,0,10,4,7,5,4,0,0,27,..,0,4,0,9,0,0,0,0,21,46,..,..,..,..,..,..,..,..,46,..,14,..,..,..,..,..,..,..,14,..,13,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC11190,..,0,0,6,8,7,6,5,0,36,..,0,3,0,3,4,0,0,0,9,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,3,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,3,4,8,4,0,0,19,0,0,0,0,0,0,0,3,0,3,17,7,6,9,22,22,16,7,0,103,..,0,0,3,9,7,9,7,0,33,..,3,0,0,0,3,3,0,0,15,..,0,0,0,0,0,0,0,0,3,12,..,..,..,..,..,..,..,..,12,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11191,..,0,21,38,32,84,105,46,16,344,..,4,5,18,12,19,9,5,0,76,..,0,0,4,8,0,0,0,0,18,149,..,..,..,..,..,..,..,..,149,..,19,..,..,..,..,..,..,..,19,..,16,5,0,3,4,0,0,0,26,..,3,3,0,3,3,0,0,0,12,..,0,0,0,4,0,0,0,0,3,..,0,4,0,3,3,3,0,0,17,..,0,8,9,14,21,26,11,9,93,3,0,0,0,0,3,3,3,0,22,153,47,46,70,85,137,155,62,22,779,..,0,25,40,46,95,92,36,11,341,..,12,9,17,13,15,12,3,0,81,..,0,16,15,10,7,3,3,7,64,131,..,..,..,..,..,..,..,..,131,..,24,..,..,..,..,..,..,..,24,..,11,7,4,0,5,0,0,0,29,..,0,0,0,0,0,3,0,3,10,..,0,0,0,0,0,0,0,0,0
SSC11192,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11193,..,0,0,3,0,3,0,0,0,9,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,3,0,0,0,19,..,0,0,0,3,0,4,0,0,10,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11194,..,0,0,5,12,7,5,0,0,37,..,0,3,0,3,3,0,0,0,6,..,0,0,0,0,0,0,0,0,3,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,3,5,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,7,14,6,11,4,20,17,17,3,3,97,..,0,0,7,17,13,8,0,0,39,..,0,5,0,0,0,0,0,0,7,..,0,0,3,0,0,0,0,0,4,14,..,..,..,..,..,..,..,..,14,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11195,..,0,8,4,14,13,17,3,3,56,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,3,21,..,..,..,..,..,..,..,..,21,..,8,..,..,..,..,..,..,..,8,..,3,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,3,21,12,9,9,16,17,19,9,3,108,..,0,3,4,16,8,12,3,3,53,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,7,15,..,..,..,..,..,..,..,..,15,..,11,..,..,..,..,..,..,..,11,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11196,..,0,3,0,6,3,0,0,0,19,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,8,..,..,..,..,..,..,..,8,..,3,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,9,6,4,11,9,4,0,0,55,..,0,0,3,3,8,3,0,0,20,..,0,0,0,0,3,0,0,0,5,..,0,3,0,0,0,0,0,0,6,4,..,..,..,..,..,..,..,..,4,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
SSC11197,..,0,0,0,6,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,4,3,0,0,0,17,..,0,0,0,5,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11198,..,0,0,3,4,4,3,3,0,17,..,0,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,6,11,3,0,7,3,7,9,3,0,43,..,0,0,3,3,4,7,3,0,20,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11199,..,0,0,8,13,14,16,4,0,48,..,0,0,3,3,0,5,0,0,13,..,0,0,0,0,0,0,0,0,0,28,..,..,..,..,..,..,..,..,28,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,3,0,3,0,0,0,0,4,..,0,3,0,0,0,8,0,0,16,0,0,0,0,3,0,0,0,0,11,28,4,10,12,17,18,28,6,0,127,..,0,0,14,8,12,11,3,0,51,..,0,0,4,11,3,0,0,0,19,..,0,0,4,4,3,0,0,0,9,26,..,..,..,..,..,..,..,..,26,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11200,..,0,0,3,11,11,4,3,0,32,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,4,14,13,4,3,0,60,..,0,0,3,12,8,4,7,0,33,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,6,..,..,..,..,..,..,..,..,6,..,9,..,..,..,..,..,..,..,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11201,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11202,..,16,216,388,331,357,351,216,55,1932,..,44,122,84,77,45,11,3,0,390,..,0,6,21,54,18,5,7,4,124,968,..,..,..,..,..,..,..,..,968,..,227,..,..,..,..,..,..,..,227,..,261,147,65,39,19,0,0,0,525,..,29,29,13,9,10,21,7,0,122,..,20,14,13,10,3,0,4,0,65,..,22,16,14,19,11,17,0,0,99,..,10,41,46,61,96,72,61,26,411,12,38,15,5,11,15,10,3,0,119,984,671,605,649,614,579,488,301,90,4986,..,28,277,420,348,382,329,164,22,1968,..,60,117,86,77,38,10,0,0,386,..,25,51,124,130,52,25,34,14,455,988,..,..,..,..,..,..,..,..,988,..,267,..,..,..,..,..,..,..,267,..,153,79,19,20,11,3,0,0,289,..,25,6,0,19,16,35,21,12,133,..,20,8,3,6,0,0,0,0,37
SSC11203,..,0,0,9,25,22,27,6,0,82,..,3,0,5,0,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,50,..,..,..,..,..,..,..,..,50,..,7,..,..,..,..,..,..,..,7,..,0,3,3,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,10,5,0,22,0,0,0,0,0,0,0,0,0,3,49,18,7,19,25,26,34,14,0,197,..,0,0,21,19,19,24,5,0,86,..,3,0,8,3,3,0,0,0,12,..,0,3,3,4,0,0,0,0,10,39,..,..,..,..,..,..,..,..,39,..,11,..,..,..,..,..,..,..,11,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3
SSC11204,..,0,3,3,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,0,3,0,18,..,0,3,0,7,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11205,..,0,0,0,9,11,23,3,4,44,..,0,0,0,3,0,4,0,0,10,..,0,0,0,3,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,4,..,..,..,..,..,..,..,4,..,3,5,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,7,0,0,16,0,3,0,0,0,0,0,0,0,5,10,11,8,7,19,18,31,3,4,114,..,0,4,6,13,15,6,0,0,45,..,0,0,3,0,0,3,0,0,10,..,3,0,0,0,4,0,0,0,10,8,..,..,..,..,..,..,..,..,8,..,4,..,..,..,..,..,..,..,4,..,4,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,4,0,0,0,0,0,0,0,4
SSC11206,..,0,0,6,3,14,21,13,3,64,..,0,9,0,8,3,0,0,0,17,..,0,3,0,3,0,3,0,0,11,42,..,..,..,..,..,..,..,..,42,..,5,..,..,..,..,..,..,..,5,..,7,5,6,3,0,0,0,0,25,..,3,0,3,0,0,0,3,0,9,..,0,0,5,0,3,0,0,0,8,..,0,0,0,4,0,0,0,0,3,..,0,3,0,6,8,10,4,0,33,3,7,0,0,0,0,0,0,0,9,44,26,18,22,28,33,34,20,3,230,..,0,5,5,14,17,21,12,0,66,..,0,4,3,6,3,0,0,0,20,..,8,4,3,5,3,3,4,0,27,41,..,..,..,..,..,..,..,..,41,..,3,..,..,..,..,..,..,..,3,..,5,6,0,0,0,0,0,0,12,..,8,0,0,0,0,0,3,0,13,..,0,0,0,0,0,0,0,0,0
SSC11207,..,0,0,0,0,8,5,0,0,14,..,0,0,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,0,4,0,11,0,0,0,0,0,3,0,0,0,6,0,4,0,0,4,18,13,8,0,47,..,0,0,0,3,10,3,4,0,16,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11208,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11209,..,0,3,0,10,7,3,0,0,21,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,9,..,..,..,..,..,..,..,9,..,7,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,13,3,3,8,7,4,0,0,44,..,0,0,0,14,3,3,0,0,20,..,0,0,3,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11210,..,0,0,0,5,9,7,0,0,20,..,0,0,3,0,4,0,0,0,9,..,0,0,0,0,0,0,0,0,3,16,..,..,..,..,..,..,..,..,16,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,7,..,0,0,3,0,4,0,0,0,11,3,0,0,0,0,0,0,0,0,6,17,5,3,11,6,14,9,3,0,80,..,0,3,3,3,9,6,0,0,19,..,0,0,0,0,0,0,0,0,4,..,0,0,10,3,0,0,0,0,10,16,..,..,..,..,..,..,..,..,16,..,4,..,..,..,..,..,..,..,4,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC11211,..,0,57,94,108,107,149,103,34,660,..,0,81,59,39,32,22,5,3,246,..,0,0,7,7,5,5,0,0,31,174,..,..,..,..,..,..,..,..,174,..,51,..,..,..,..,..,..,..,51,..,7,20,5,0,5,0,0,0,44,..,5,5,0,0,0,0,0,0,18,..,4,6,0,0,3,0,0,3,11,..,10,52,21,15,10,4,5,3,111,..,5,24,32,35,43,40,19,23,225,0,3,3,3,0,4,0,4,0,28,178,95,254,213,210,221,217,144,75,1601,..,0,73,118,117,116,156,57,21,664,..,9,76,39,21,21,19,8,0,196,..,0,0,17,22,25,9,8,5,84,208,..,..,..,..,..,..,..,..,208,..,54,..,..,..,..,..,..,..,54,..,11,24,3,0,7,0,0,0,41,..,9,17,3,4,9,4,3,5,45,..,0,8,3,0,0,0,0,0,12
SSC11212,..,10,221,216,138,129,91,37,13,854,..,54,539,371,212,113,35,5,0,1335,..,0,0,4,5,6,5,3,3,25,201,..,..,..,..,..,..,..,..,201,..,51,..,..,..,..,..,..,..,51,..,27,20,5,6,4,0,0,0,60,..,11,26,3,3,0,6,0,0,48,..,24,68,10,4,5,3,0,0,105,..,123,452,119,71,23,22,3,3,817,..,46,344,320,300,202,115,49,10,1391,0,9,50,22,13,6,7,3,0,110,206,343,1712,1081,755,491,280,99,28,5000,..,11,263,216,151,115,85,27,0,866,..,75,416,139,61,36,18,0,0,747,..,0,0,17,32,31,12,6,4,112,235,..,..,..,..,..,..,..,..,235,..,58,..,..,..,..,..,..,..,58,..,15,16,12,3,4,0,0,0,52,..,19,27,6,4,11,9,0,0,80,..,16,57,13,0,0,0,0,0,84
