SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC12165,79,73,146,16,8,24,23,12,31,0,0,0,3,4,4,3,0,4,0,0,0,0,0,0,0,0,0,10,3,11,0,0,0,33,17,55,3,0,3,0,0,0,54,28,81,13,11,18,144,110,253
SSC12166,19,14,39,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,6,3,7,3,4,10,30,26,50
SSC12167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12168,3,9,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,4,8,7,14,24
SSC12169,13,9,22,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,5,0,5,20,13,33
SSC12170,8,16,29,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,3,7,4,8,12,240,0,240,256,22,278
SSC12171,215,221,440,9,10,23,90,81,171,4,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,79,178,0,3,4,0,0,0,105,92,198,11,22,32,335,336,675
SSC12172,2540,2815,5357,167,184,356,1019,1115,2139,19,17,35,17,21,37,0,0,3,8,5,14,0,0,0,0,0,0,5,11,16,0,0,0,1065,1168,2235,121,131,250,22,22,45,1379,1510,2890,166,233,402,4086,4558,8646
SSC12173,628,726,1352,74,78,154,499,535,1038,22,27,53,17,12,34,11,7,17,5,12,23,0,0,0,0,0,0,17,16,26,0,0,0,577,613,1183,265,326,593,18,14,31,936,1038,1970,184,186,369,1751,1942,3693
SSC12174,150,133,284,10,12,26,49,39,91,5,3,3,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,106,0,0,0,0,0,0,69,62,133,14,16,34,230,218,445
SSC12175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12176,12,14,28,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,3,3,23,23,41
SSC12177,13,12,29,0,0,0,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,0,0,0,0,0,0,6,7,9,3,3,3,22,17,39
SSC12178,58,40,100,0,0,3,20,24,45,0,0,0,4,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,31,56,0,3,4,0,0,0,35,36,64,10,13,19,101,83,184
SSC12179,14,13,23,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,3,3,9,0,0,0,16,17,30
SSC12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12181,3015,3165,6182,374,358,732,1570,1428,3002,51,26,75,39,47,86,7,7,17,6,0,11,4,3,4,0,0,4,15,15,28,0,0,0,1690,1532,3231,1534,1516,3054,49,37,87,3646,3449,7099,384,394,778,7046,7008,14059
SSC12182,663,685,1345,13,14,31,181,169,349,0,3,0,0,4,10,0,0,0,0,6,5,0,0,0,0,0,0,3,0,3,0,0,0,187,179,368,31,26,56,3,3,6,240,225,459,46,53,105,950,965,1910
SSC12183,28,18,41,0,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,4,9,9,19,38,30,71
SSC12184,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6
SSC12185,259,256,510,23,16,38,95,107,204,5,6,14,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,123,227,7,10,11,0,0,0,133,146,280,25,11,35,411,417,826
SSC12186,9,10,23,4,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,0,0,0,6,6,14,3,0,4,19,15,39
SSC12187,1038,1106,2149,165,187,352,291,330,625,0,0,8,7,8,18,3,3,8,3,0,8,0,0,0,0,0,0,4,0,3,0,0,0,314,351,660,17,15,34,7,3,14,504,562,1066,98,97,189,1640,1762,3401
SSC12188,100,93,192,7,7,12,26,26,50,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,33,32,63,3,0,3,0,0,0,37,43,83,6,7,12,143,145,287
SSC12189,0,3,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,4,0,0,0,4,0,10,3,5,3,9,11,15
SSC12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12191,70,58,128,8,8,17,17,14,28,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,36,0,0,0,0,0,0,27,31,53,3,3,6,95,87,184
SSC12192,130,113,249,9,10,19,46,36,87,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,39,94,0,0,0,0,0,0,62,55,111,27,28,56,222,193,413
SSC12193,1770,1780,3552,261,325,588,725,832,1552,50,47,97,49,42,92,13,9,26,3,12,21,3,4,7,7,13,18,19,25,44,0,0,0,869,986,1855,174,139,312,30,18,45,1334,1464,2804,200,181,382,3308,3435,6744
SSC12194,552,576,1128,112,124,236,189,241,429,3,0,3,12,11,24,3,4,3,3,5,12,0,0,0,4,3,4,0,0,0,0,0,0,218,262,483,3,3,13,7,3,7,331,394,730,51,50,98,939,1018,1960
SSC12195,111,83,192,8,3,10,3,6,8,30,36,68,5,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,42,47,90,3,0,3,0,0,0,51,56,109,18,17,35,179,155,332
SSC12196,22,25,52,0,0,0,3,0,3,0,0,0,6,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,3,7,9,10,3,0,3,31,33,70
SSC12197,547,553,1100,65,82,147,313,341,651,26,25,52,44,48,89,6,5,13,0,0,0,3,9,7,6,7,15,6,3,5,0,0,0,408,430,836,27,34,61,7,10,14,508,555,1059,87,93,183,1139,1205,2342
SSC12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12199,127,79,208,28,18,46,44,36,72,3,0,3,13,17,30,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,69,53,119,16,17,29,4,0,4,118,88,202,97,54,154,341,224,561
SSC12200,1146,1204,2345,84,62,151,439,472,913,5,6,14,14,19,34,0,0,0,0,3,3,0,0,3,0,3,3,9,0,8,0,0,0,464,511,979,34,39,74,4,3,10,588,611,1204,59,52,111,1793,1865,3657
SSC12201,331,362,694,21,24,38,88,107,193,0,0,0,8,7,11,0,0,0,3,3,6,0,0,3,0,0,0,0,0,0,0,0,0,95,117,215,6,13,14,0,0,0,125,147,267,28,22,46,486,526,1013
SSC12202,119,103,222,13,10,20,33,34,69,0,3,0,6,0,7,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,41,38,84,0,0,0,0,0,0,51,50,107,23,24,49,192,178,369
SSC12203,13,16,30,3,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,3,3,4,5,16,3,0,3,27,21,45
SSC12204,58,52,110,3,9,8,16,13,26,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,28,0,0,0,4,0,4,22,22,43,11,4,14,96,76,168
SSC12205,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,4,7
SSC12206,202,186,382,18,20,35,43,48,91,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,53,98,0,6,6,0,3,0,65,75,137,32,22,52,295,276,573
SSC12207,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12
SSC12208,24,24,47,3,8,16,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,11,14,18,0,3,4,31,34,70
SSC12209,168,153,325,5,9,15,68,84,148,0,0,0,3,8,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,89,163,0,8,7,0,0,3,84,105,184,43,40,85,294,304,594
SSC12210,24,21,44,0,0,4,9,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,13,0,0,0,0,0,0,6,10,22,3,6,6,35,36,73
SSC12211,67,63,126,3,6,6,17,15,34,0,0,0,6,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,17,40,0,0,0,0,0,0,26,24,53,6,3,9,98,89,188
SSC12212,43,35,84,3,3,6,13,14,30,0,0,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,44,0,0,0,0,0,0,26,23,51,6,7,8,76,68,145
SSC12213,37,29,67,0,0,0,3,4,8,3,0,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,9,17,0,0,0,3,4,7,11,15,27,3,3,3,56,40,99
SSC12214,7,16,25,0,0,0,3,6,7,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,0,0,0,0,0,0,11,9,17,4,0,5,19,22,44
SSC12215,251,242,492,35,27,61,100,109,209,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,113,218,0,9,8,0,3,4,145,142,289,19,18,42,420,400,822
SSC12216,715,712,1428,102,94,196,134,148,285,0,0,0,12,8,20,0,0,0,0,3,5,3,0,4,0,3,3,0,3,3,0,0,0,147,166,319,6,9,17,4,3,7,265,276,543,67,60,122,1052,1043,2092
SSC12217,254,304,557,28,37,64,223,235,452,8,13,26,10,10,17,3,3,4,7,8,18,0,0,0,0,0,0,5,3,13,0,0,0,253,278,532,75,88,162,15,8,19,373,409,781,53,64,114,676,769,1447
SSC12218,890,913,1806,123,120,240,313,323,638,4,4,5,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,337,662,14,15,25,3,3,3,457,468,932,89,85,172,1437,1476,2908
SSC12219,361,356,715,53,46,105,148,164,317,0,0,0,3,0,4,0,0,4,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,151,175,330,9,6,15,0,0,0,216,232,446,54,54,110,626,644,1273
SSC12220,187,205,391,8,16,26,82,79,157,3,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,172,0,0,3,0,0,0,101,103,202,20,21,41,307,332,633
SSC12221,1624,1582,3203,330,363,690,509,575,1090,10,8,24,24,21,42,0,0,0,3,0,4,0,0,0,3,3,4,0,0,0,0,0,0,550,613,1170,19,29,43,24,19,47,926,1028,1949,220,283,504,2770,2891,5660
SSC12222,32,23,56,8,5,13,0,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,10,9,21,3,0,3,45,36,79
SSC12223,7,7,8,0,0,5,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,7,3,13,0,0,0,15,6,17
SSC12224,19,4,24,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,3,3,7,3,6,8,23,12,42
SSC12225,21,20,47,0,0,0,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,0,0,0,4,7,8,0,0,0,25,26,52
SSC12226,266,299,564,16,21,32,65,72,132,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,78,138,17,20,37,0,4,3,97,113,210,50,40,86,416,449,864
SSC12227,322,339,666,41,38,81,85,94,176,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,84,97,180,14,13,24,0,0,0,142,148,291,15,18,34,484,503,986
SSC12228,40,36,73,3,3,4,18,12,33,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,38,0,0,0,0,0,0,22,21,41,3,5,9,64,58,128
SSC12229,526,553,1082,143,178,319,89,112,204,10,10,17,46,57,99,4,3,4,0,3,4,0,0,0,3,0,4,0,0,3,0,0,0,149,183,337,11,15,20,8,10,13,309,381,687,151,147,299,985,1083,2072
SSC12230,123,137,265,3,7,8,30,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,27,60,5,4,10,3,3,12,44,38,90,19,12,36,191,193,383
SSC12231,38,32,72,3,0,3,23,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,27,30,58,0,0,0,0,0,0,33,27,58,9,8,22,73,73,147
SSC12232,44,25,69,8,5,11,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,21,0,0,0,15,17,34,0,0,0,0,0,0,19,20,46,0,0,3,66,52,116
SSC12233,116,109,222,16,14,32,23,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,56,0,0,0,0,0,0,38,50,88,11,15,31,166,169,338
SSC12234,29,42,69,4,10,16,15,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,29,0,0,0,0,0,0,19,21,42,0,3,3,49,63,108
SSC12235,129,125,245,5,11,13,20,23,44,0,0,3,4,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0,3,4,0,0,0,34,29,61,3,0,3,0,0,0,44,33,77,10,8,21,180,164,344
SSC12236,20,18,37,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,3,7,0,0,3,27,24,53
SSC12237,67,52,117,5,3,11,16,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,41,0,3,3,0,0,0,21,27,48,22,21,41,110,95,201
SSC12238,1684,1792,3470,334,364,696,548,605,1159,19,16,39,24,39,60,7,6,10,7,11,20,0,0,0,4,4,8,16,15,35,0,0,0,625,699,1323,35,35,69,11,8,17,1002,1103,2103,129,136,266,2810,3028,5846
SSC12239,63,47,105,3,7,9,25,18,49,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,32,21,54,9,3,15,0,0,0,44,28,73,21,14,33,122,91,219
SSC12240,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,5,3,10
SSC12241,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,3,4,3,6
SSC12242,386,381,772,89,108,199,59,59,124,3,3,5,5,6,16,0,0,3,0,3,4,0,0,0,0,0,0,0,3,3,0,0,0,75,82,157,4,7,18,3,6,8,174,200,375,102,102,204,665,692,1353
SSC12243,890,918,1805,148,165,314,401,453,859,13,16,30,37,39,73,3,3,3,4,5,7,7,7,12,4,6,14,10,11,24,0,0,0,480,543,1027,11,17,24,5,9,14,642,730,1375,81,78,160,1617,1721,3343
SSC12244,144,133,271,17,6,25,42,42,83,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,52,47,99,0,0,0,0,0,0,64,58,126,16,13,29,231,202,435
SSC12245,10,12,24,0,0,0,4,0,6,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,0,0,0,0,0,0,7,8,11,0,0,0,21,19,35
SSC12246,28,26,54,5,0,3,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,8,17,25,0,0,0,0,0,0,15,13,32,4,8,13,46,51,94
SSC12247,860,994,1847,95,128,218,378,453,829,0,4,5,18,15,30,3,3,4,3,6,7,0,0,0,0,0,3,3,3,8,0,0,0,406,481,883,22,25,47,9,26,38,528,656,1187,159,219,372,1544,1864,3411
SSC12248,1061,1077,2136,118,115,234,386,411,799,8,4,10,11,13,19,0,3,3,4,4,11,0,0,0,0,0,0,3,4,4,0,0,0,410,438,850,43,52,94,19,8,25,590,612,1196,120,107,220,1760,1795,3560
SSC12249,15,7,20,0,0,0,7,4,8,7,3,15,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,24,0,0,0,0,0,0,14,8,24,0,0,0,26,22,52
SSC12250,816,854,1676,129,175,300,306,324,623,7,8,14,17,16,31,0,0,3,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,332,355,691,16,32,43,7,10,15,485,565,1053,124,128,250,1428,1552,2974
SSC12251,126,130,255,4,8,9,44,39,88,0,0,0,3,0,7,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,53,47,96,3,4,5,0,0,0,58,58,115,12,18,29,200,200,400
SSC12252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12253,1417,1479,2890,177,194,374,590,629,1220,4,4,11,33,25,58,0,5,6,12,8,23,3,4,9,3,0,3,7,0,7,0,0,0,648,678,1323,19,26,39,13,10,24,856,902,1760,151,173,326,2425,2555,4979
SSC12254,195,187,381,16,15,33,66,68,142,3,3,3,3,4,6,0,0,0,0,0,3,0,0,0,0,0,0,8,9,15,0,0,0,83,86,172,4,3,11,0,0,0,110,109,215,16,18,28,316,310,625
SSC12255,311,282,591,29,27,54,64,70,132,0,0,0,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,73,77,154,4,3,3,4,0,4,107,103,213,27,36,60,447,423,866
SSC12256,439,469,905,41,45,84,143,144,288,6,9,9,4,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,161,311,14,17,37,0,0,0,207,228,431,20,14,33,660,708,1370
SSC12257,3709,3498,7205,846,634,1474,1162,913,2077,12,14,22,15,10,24,7,8,16,15,13,20,3,3,9,0,0,0,7,6,15,0,0,0,1226,965,2186,1765,1306,3072,41,27,67,3869,2930,6801,655,512,1172,8236,6944,15178
SSC12258,145,137,282,10,10,22,35,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,80,0,0,0,0,0,0,43,57,107,12,12,19,201,204,405
SSC12259,333,359,690,69,75,143,97,91,189,4,3,7,7,10,17,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,113,100,213,0,7,7,0,0,4,187,184,369,33,41,72,556,582,1140
SSC12260,30,28,52,3,0,6,0,0,3,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,0,0,0,0,0,0,10,14,22,9,6,9,41,44,82
SSC12261,2127,2200,4329,130,188,309,763,724,1493,8,6,19,21,21,38,7,6,7,5,10,15,0,0,0,6,4,4,6,3,6,0,0,0,814,769,1587,173,141,312,20,12,31,1134,1109,2242,295,265,559,3545,3582,7127
SSC12262,35,28,62,3,4,5,3,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,7,12,18,3,3,11,43,43,88
SSC12263,105,98,195,11,6,16,35,37,74,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,83,0,0,4,0,3,3,47,60,105,20,21,41,168,173,345
SSC12264,1308,1487,2792,106,114,223,564,619,1181,11,3,17,18,21,37,0,0,3,0,4,6,3,0,8,3,3,8,3,0,3,0,0,0,612,655,1261,70,80,155,14,3,16,797,855,1652,69,101,168,2179,2433,4612
SSC12265,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,16
SSC12266,2218,2515,4735,389,421,803,1266,1362,2633,40,39,77,37,48,85,15,14,29,21,21,38,3,3,6,0,0,0,10,13,17,0,0,0,1397,1500,2892,488,560,1048,28,27,49,2295,2497,4792,231,256,488,4746,5267,10014
SSC12267,2026,2284,4303,234,230,461,1679,1720,3399,41,60,99,61,66,128,19,25,41,28,40,67,3,9,10,4,3,9,34,23,58,0,0,0,1866,1948,3810,616,723,1337,31,28,64,2752,2924,5675,307,317,619,5079,5517,10597
SSC12268,684,700,1388,75,78,151,261,247,505,7,13,26,14,17,35,3,3,13,8,9,22,3,4,4,0,0,0,3,8,7,0,0,0,303,306,608,89,94,185,3,5,11,471,481,955,41,45,82,1196,1224,2427
SSC12269,15,13,30,0,0,0,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,6,6,15,3,0,5,23,22,44
SSC12270,93,82,170,9,7,15,28,28,60,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,36,69,0,0,0,0,0,0,44,43,86,13,11,22,149,133,278
SSC12271,16,14,32,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,9,3,4,8,23,24,49
SSC12272,4,4,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,3,3,3,0,0,0,10,7,14
SSC12273,185,192,375,15,13,33,57,45,109,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,62,55,114,0,0,4,0,0,0,86,65,151,17,27,47,287,288,572
SSC12274,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC12275,871,791,1662,52,51,101,199,167,371,3,4,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,181,387,55,43,95,4,0,4,323,272,597,74,83,158,1266,1145,2416
SSC12276,319,319,639,16,17,33,87,73,157,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,87,82,169,5,4,9,3,0,3,113,102,213,31,21,49,458,446,903
SSC12277,17,9,21,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,7,3,13,25,17,38
SSC12278,493,467,957,70,82,152,247,292,540,0,6,6,9,8,14,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,256,313,574,8,11,16,3,4,13,346,410,760,46,39,85,883,918,1802
SSC12279,114,107,220,6,13,19,21,16,34,0,3,3,13,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,63,0,3,3,3,3,3,43,47,93,30,20,50,185,178,356
