SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC14317,8,12,24,43,50,26,3,0,0,170,21,0,0,4,3,3,3,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,25,13,27,52,57,31,6,0,0,213,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,4,28,17,33,52,57,33,6,0,0,223,6,3,0,0,3,10,22,9,4,55,0,0,0,3,0,3,0,0,0,6,31,17,29,58,57,52,30,9,4,287,3,6,10,13,22,5,3,0,0,63,9,7,6,30,31,12,0,0,0,108,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,15,21,51,55,21,3,0,0,181,0,4,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,3,3,3,3,0,0,0,0,14
SSC14318,0,3,9,7,10,16,7,0,0,52,0,0,0,0,9,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,15,20,20,14,0,0,80,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,11,0,3,8,15,21,22,14,0,0,89,12,0,0,0,3,17,18,17,0,68,4,0,0,0,3,3,3,0,0,19,13,3,10,18,28,40,34,20,3,171,0,0,4,12,10,4,0,0,0,29,7,0,0,3,9,6,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,14,17,11,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SSC14319,0,0,10,23,22,9,0,0,0,67,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,21,21,11,3,0,0,79,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,10,0,10,21,25,11,3,0,0,79,9,0,0,0,0,0,6,0,0,23,0,0,0,3,0,0,0,0,0,3,23,5,10,27,25,13,9,0,0,105,0,0,3,17,12,3,0,0,0,41,4,0,5,9,11,4,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,14,25,18,7,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC14320,0,0,0,3,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,6,0,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14321,3,9,26,22,20,16,0,0,0,101,0,3,7,6,3,0,0,0,0,24,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,16,33,28,22,19,3,0,0,130,3,6,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,5,0,0,0,16,10,20,36,32,23,27,3,0,0,149,18,0,4,4,7,10,31,17,5,100,0,4,0,0,0,0,0,0,0,10,32,25,40,35,31,35,34,18,5,257,0,3,12,14,16,5,0,0,0,47,11,8,12,19,19,12,3,0,0,88,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,17,29,30,32,22,3,0,0,145,0,0,3,0,3,0,0,0,0,13,4,3,0,0,3,0,0,0,0,13,4,7,3,0,4,0,0,0,0,19
SSC14322,0,0,3,3,9,0,0,0,0,17,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,0,0,0,21,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,3,0,3,3,15,7,3,0,0,33,0,3,3,0,4,10,18,0,0,46,0,0,3,0,0,3,3,0,0,13,3,0,11,3,15,24,26,0,4,89,0,0,4,3,3,3,0,0,0,16,0,3,0,3,3,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,6,0,0,0,28,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8
SSC14323,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14324,3,46,149,118,102,79,12,0,0,509,20,13,26,9,6,19,9,5,0,108,0,3,0,0,3,6,3,3,0,19,0,3,3,3,0,0,0,0,0,7,24,55,183,133,114,107,25,11,0,650,0,7,9,9,3,3,0,0,0,30,4,0,0,4,0,0,0,0,0,11,4,8,15,14,7,3,0,0,0,43,28,63,193,148,121,109,25,11,0,693,45,11,3,14,19,47,104,55,11,305,0,7,4,4,5,3,10,9,5,49,79,82,204,159,144,153,140,64,17,1049,3,35,64,74,68,67,9,0,0,324,14,27,72,71,37,46,15,0,0,294,3,0,12,3,0,3,3,0,0,34,0,0,0,0,0,0,0,0,0,9,25,65,155,150,115,118,28,5,0,660,6,0,4,6,3,0,0,0,0,19,4,3,9,0,3,0,0,0,0,20,7,9,10,6,10,0,0,0,0,46
SSC14325,11,35,71,83,75,50,14,5,0,348,7,16,17,14,16,13,14,3,0,110,0,4,0,4,0,3,0,0,0,11,0,0,5,3,3,4,6,0,0,20,26,54,99,105,95,65,27,8,0,477,3,3,3,0,3,5,0,0,0,19,5,0,0,0,0,0,0,0,0,9,7,3,6,0,3,5,0,0,0,31,31,54,98,105,100,71,33,8,0,505,18,7,12,18,19,32,50,32,21,213,3,3,3,9,7,0,7,3,0,43,54,69,122,127,127,105,80,49,30,761,7,15,33,48,61,35,0,0,0,194,15,20,39,25,30,23,13,0,0,169,0,0,0,5,0,3,0,0,0,16,0,0,0,0,5,4,0,0,0,12,25,38,68,75,96,66,13,0,0,391,4,4,8,3,0,0,0,0,0,18,4,4,4,4,5,3,0,0,0,17,9,3,10,10,6,3,0,0,0,41
SSC14326,8,34,32,34,95,61,14,0,0,283,14,15,10,6,5,13,4,3,0,61,0,3,0,0,0,4,0,0,0,13,3,0,0,4,0,0,0,0,0,6,20,53,41,40,98,83,18,3,0,365,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,25,54,41,44,98,83,18,3,0,365,27,9,5,6,8,19,42,21,3,136,5,0,0,0,10,7,3,0,0,28,55,67,51,47,113,105,58,23,3,523,0,19,13,30,46,32,0,0,0,148,27,21,11,16,45,30,10,0,0,148,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,31,40,32,50,91,58,12,0,0,309,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,10
SSC14327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14328,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,8,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14329,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14330,3,9,17,26,25,16,9,0,0,107,3,4,4,3,3,4,4,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,11,12,23,28,30,22,16,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,21,28,30,22,16,0,0,146,6,3,3,7,3,14,18,18,0,65,0,0,0,7,0,7,0,0,0,10,19,18,27,40,33,37,28,16,3,223,0,3,9,10,14,14,0,0,0,58,3,8,6,16,15,7,7,0,0,71,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,6,7,25,25,36,24,8,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,3,0,0,0,0,5
SSC14331,3,0,11,11,13,11,0,0,0,47,0,3,0,4,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,14,12,14,0,0,0,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,15,19,15,22,0,0,0,71,3,0,0,0,0,3,10,5,0,26,0,0,5,7,7,4,3,0,0,27,9,12,13,21,27,28,14,3,0,124,0,3,3,10,11,0,0,0,0,25,0,3,3,5,3,5,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,10,11,12,6,0,0,0,46,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC14332,20,46,125,114,160,133,19,0,0,612,35,23,28,25,48,52,13,3,0,225,0,7,10,21,17,18,3,0,0,79,3,7,9,0,11,4,0,0,0,29,56,79,169,157,227,205,37,6,0,944,13,17,22,3,14,18,0,0,0,81,14,4,0,3,3,4,3,0,0,36,27,19,22,7,16,23,3,0,0,117,79,98,192,163,251,227,45,3,0,1059,80,19,28,46,68,131,262,168,67,870,9,5,11,11,21,26,15,20,13,130,174,125,233,222,333,380,317,188,84,2060,13,31,58,61,127,81,6,0,0,381,51,30,87,81,107,90,19,0,0,472,5,5,9,6,9,12,0,0,0,45,5,3,3,3,3,6,0,0,0,20,72,77,151,155,246,186,28,0,0,916,6,12,7,7,9,11,0,0,0,59,4,9,9,3,4,3,3,0,0,31,11,16,18,12,17,13,3,0,3,89
SSC14333,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,16,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14334,38,69,228,325,299,215,28,0,0,1206,59,51,29,17,37,83,35,5,0,308,3,0,3,9,5,14,3,0,0,36,4,3,4,3,6,0,0,0,0,18,99,120,261,362,345,302,65,10,0,1571,9,5,13,0,3,12,3,0,0,46,10,3,3,0,3,0,0,0,0,19,18,11,15,0,9,14,5,0,0,68,123,129,271,361,355,316,67,10,0,1634,105,21,14,17,22,112,210,93,33,629,3,3,7,6,16,8,11,4,3,65,233,157,299,386,391,440,288,107,37,2331,14,46,127,174,184,136,16,0,0,702,83,53,82,163,169,152,49,0,0,748,3,3,28,17,8,8,9,0,0,73,0,4,0,0,3,0,0,0,0,14,105,108,234,355,361,297,70,0,0,1539,11,3,3,4,3,0,0,0,0,21,16,4,4,5,3,3,0,0,0,36,26,10,3,10,9,3,0,0,0,57
SSC14335,36,118,440,744,576,310,66,3,0,2292,78,66,46,55,66,84,63,11,0,467,3,7,9,16,9,9,7,0,0,60,0,3,7,11,7,3,3,0,0,36,118,190,502,822,658,412,134,14,0,2859,3,18,9,13,21,13,4,0,0,84,15,7,3,0,10,5,3,0,0,48,25,20,15,13,27,23,10,0,0,132,144,213,517,834,688,429,144,14,0,2992,184,45,39,42,46,120,416,298,97,1283,0,4,20,20,14,12,16,19,12,111,325,262,578,893,750,556,579,329,113,4384,14,102,301,360,351,199,43,0,0,1370,132,97,177,346,224,159,75,0,0,1206,4,5,34,34,9,5,4,0,0,103,0,0,7,11,8,6,0,0,0,36,143,206,521,749,593,369,124,3,0,2717,3,3,10,9,12,3,0,0,0,44,27,4,5,12,13,3,0,0,0,65,27,12,21,21,20,3,0,0,0,107
SSC14336,0,0,4,9,20,9,4,0,0,45,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,24,15,3,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,24,15,3,3,0,59,0,0,0,0,0,0,5,3,0,9,0,0,0,0,4,0,0,0,0,10,0,3,10,14,21,15,14,11,0,87,0,0,6,7,4,4,3,0,0,25,0,3,0,4,12,6,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,12,9,5,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14337,0,0,0,3,12,9,3,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,3,0,0,33,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,9,17,6,5,4,0,41,0,3,0,7,0,5,0,0,0,16,0,0,3,7,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,11,9,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14339,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,3,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14340,0,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,10,0,4,0,0,0,0,3,3,0,17,0,0,0,0,3,3,0,0,0,3,3,4,3,3,7,13,3,3,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14341,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,3,0,0,16,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,3,8,4,6,0,0,30,0,0,0,3,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14342,0,3,3,4,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,5,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,5,0,5,0,31,0,0,0,0,3,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,4,3,3,7,10,8,6,3,0,40,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14343,0,0,0,0,8,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,7,4,3,0,0,28,0,0,0,0,4,0,11,5,0,18,0,0,0,0,0,0,0,0,0,3,4,3,3,7,13,8,13,5,0,49,0,0,0,0,9,3,0,0,0,11,3,3,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
