SSC_CODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SSC13925,10,43,8,14,0,70,4,4,37,44,92,15,207,0,0,0,3,3,0,7,0,0,0,3,24,5,33,0,0,4,5,24,6,36,21,20,129,155,513,62,897
SSC13926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13927,0,0,0,3,0,5,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,5,24,0,45
SSC13928,3,6,3,5,0,21,0,0,5,7,20,0,37,0,0,0,0,0,0,4,0,0,0,3,4,0,7,0,0,0,0,7,0,8,7,3,19,34,126,19,202
SSC13929,12,71,22,25,0,156,13,7,57,42,52,8,180,0,0,4,0,9,0,19,0,0,3,6,20,0,30,0,0,9,10,18,3,34,75,30,261,175,418,32,991
SSC13930,0,0,0,0,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,3,0,6,7,25,3,46
SSC13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC13932,3,15,5,12,0,47,0,0,3,7,10,0,31,0,0,0,0,0,0,4,0,0,0,0,13,0,17,0,0,0,0,6,0,10,4,9,49,40,132,14,246
SSC13933,10,11,8,3,0,26,9,0,16,5,3,0,35,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,16,14,52,23,58,8,167
SSC13934,0,4,3,9,0,23,3,3,8,12,38,3,76,0,0,0,0,5,0,5,0,0,0,5,9,0,13,0,0,0,3,9,13,31,24,10,36,57,268,44,430
SSC13935,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,6,0,19,3,25
SSC13936,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,13,3,19
SSC13937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7
SSC13938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13939,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,0,19
SSC13940,3,13,3,4,0,21,3,0,8,3,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,3,31,15,76,7,140
SSC13941,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,3,11,3,25
SSC13942,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,5,30
SSC13943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC13944,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,16
SSC13945,3,5,0,3,0,11,0,0,0,0,14,3,17,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,4,4,14,5,42,4,81
SSC13946,0,3,0,0,0,5,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,4,29,0,42
SSC13947,0,10,0,0,0,15,4,0,13,3,3,0,16,0,0,3,0,0,0,3,0,0,3,0,3,0,4,0,0,0,0,0,0,3,4,3,31,10,29,4,83
SSC13948,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,6,9,20,3,41
SSC13949,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,9
SSC13950,3,13,3,4,0,31,0,3,23,15,16,0,58,0,0,0,3,3,0,4,0,0,3,3,14,0,13,0,0,4,4,8,0,12,12,7,59,58,130,7,276
SSC13951,5,11,5,4,0,24,3,5,13,11,19,3,54,0,0,0,4,4,0,7,0,0,0,3,9,0,13,0,0,0,3,15,3,20,9,8,45,61,196,14,337
SSC13952,0,4,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,8,3,18
SSC13953,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,23
SSC13954,0,9,4,6,0,17,0,0,8,10,12,3,27,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,6,0,0,26,24,56,16,124
SSC13955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13956,0,3,3,8,0,22,3,0,4,9,7,0,24,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,15,0,22,15,51,8,104
SSC13957,0,10,0,0,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,33,9,58
SSC13958,0,5,5,0,0,21,0,0,6,4,16,3,33,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,3,0,6,5,8,36,39,100,11,197
SSC13959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,14
SSC13960,0,0,0,0,0,3,0,0,7,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,12,0,34
SSC13961,3,18,9,11,0,41,0,0,5,14,16,0,41,0,0,0,0,0,0,5,0,0,0,0,15,0,15,0,0,0,0,13,0,17,10,16,59,55,246,22,409
SSC13962,8,69,18,24,5,142,9,5,73,47,97,12,246,0,3,3,8,11,0,25,4,0,4,12,54,0,68,0,0,4,10,34,15,61,54,33,302,278,726,57,1437
SSC13963,0,0,0,0,0,0,0,0,3,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,11,22,4,45
SSC13964,0,8,3,9,0,21,0,0,5,3,11,0,20,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,22,26,77,3,133
SSC13965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13966,10,88,27,21,4,171,5,8,51,55,84,16,214,0,3,5,3,7,0,17,0,0,3,6,48,4,64,3,0,3,6,42,13,66,44,31,286,214,801,96,1466
SSC13967,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,18
SSC13968,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,5,24
SSC13969,10,42,21,21,3,106,3,4,50,40,107,12,213,0,0,0,0,8,4,12,0,0,3,3,44,5,59,0,0,0,6,20,8,33,21,26,148,169,579,77,1013
SSC13970,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6
SSC13971,3,3,0,0,0,15,3,0,4,9,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,3,25,13,14,3,73
SSC13972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13973,8,36,9,8,0,62,11,15,57,29,40,11,161,0,0,3,0,6,0,10,0,0,4,4,23,6,31,0,0,3,3,4,0,17,32,34,177,103,332,44,722
SSC13974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,18
SSC13975,0,3,0,7,0,8,3,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,16,3,35,0,54
SSC13976,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,9,8,26,3,44
SSC13977,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,24
SSC13978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC13979,12,21,8,7,0,56,6,3,26,28,40,4,107,0,0,3,0,9,0,10,0,0,0,0,16,0,16,3,0,0,0,9,3,10,25,22,86,79,252,21,483
SSC13980,34,218,45,29,9,483,141,37,329,91,41,15,650,12,3,31,6,7,3,67,14,0,45,21,40,0,120,41,6,70,15,23,11,176,1033,236,2148,567,432,115,4527
SSC13981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,4,19,3,36
SSC13982,0,23,5,8,3,59,9,3,31,8,13,3,73,3,0,3,3,5,0,18,0,0,10,11,11,3,35,5,0,21,9,10,9,52,144,25,327,163,160,44,859
SSC13983,32,131,29,29,3,272,15,18,114,36,53,5,245,0,0,3,0,3,0,11,3,0,8,3,42,0,53,0,0,6,0,15,3,32,93,70,399,145,469,31,1200
SSC13984,18,66,27,24,4,175,34,17,129,82,108,26,392,0,0,15,6,7,0,34,0,0,12,14,46,3,75,0,0,16,9,25,12,64,104,53,425,360,771,88,1801
SSC13985,7,61,14,24,8,126,15,6,82,85,155,21,362,0,0,6,4,15,0,30,0,0,6,16,58,3,88,0,3,10,8,27,9,58,34,31,256,286,787,94,1497
SSC13986,5,46,27,37,0,127,12,13,65,59,100,15,264,0,0,4,0,7,3,19,0,3,4,12,49,3,70,0,0,5,6,43,7,63,45,34,211,220,734,72,1318
SSC13987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC13988,0,0,0,3,0,5,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,4,29
SSC13989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,10
SSC13992,0,0,0,3,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,3,24,3,35
SSC13993,0,4,0,0,0,11,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,17,10,9,0,49
SSC13994,0,0,3,3,0,8,0,0,3,4,0,0,10,0,0,3,0,0,0,3,0,0,0,0,4,0,7,0,0,0,3,0,0,3,3,6,20,21,51,3,105
SSC13995,0,5,0,0,0,5,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,0,30
SSC13996,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,16,0,34
SSC13997,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,25,0,39
SSC13998,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,3,19
SSC13999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
SSC14000,3,14,3,5,0,26,3,3,19,8,3,0,35,0,0,0,0,6,0,5,0,0,0,0,3,0,5,0,0,0,0,3,0,3,14,8,61,35,60,11,180
SSC14001,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,15,13,18,5,54
SSC14002,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10
SSC14003,20,48,24,33,3,145,9,3,48,44,73,11,192,0,0,3,0,14,6,20,0,0,3,15,55,0,71,0,0,0,0,19,8,32,25,41,181,200,764,82,1297
SSC14004,0,4,7,8,0,20,0,0,7,3,20,3,34,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,3,0,6,0,3,16,22,106,19,162
SSC14005,0,3,0,0,0,6,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,4,22,0,33
SSC14006,10,82,8,9,5,210,47,9,105,20,25,3,207,10,0,28,15,10,3,63,14,0,24,11,19,3,75,19,0,60,22,17,23,135,641,75,1288,381,251,93,2724
SSC14007,25,175,61,66,11,399,55,22,176,194,320,41,799,3,0,9,3,34,7,57,9,3,13,32,155,15,224,3,0,19,27,81,31,163,250,91,813,818,2132,228,4328
SSC14008,16,55,22,20,0,133,17,9,65,42,100,11,244,0,0,5,0,8,0,12,3,0,3,10,47,3,66,0,0,8,3,18,5,37,67,35,237,206,624,53,1220
SSC14009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10
SSC14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC14011,0,6,0,0,0,10,0,0,3,5,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,25,13,63,15,118
SSC14012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC14013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC14014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3
SSC14015,3,3,3,0,0,8,0,0,4,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,3,19,12,32,3,75
SSC14016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC14017,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,16
SSC14018,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,12
SSC14019,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,11
SSC14020,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,21,0,40
SSC14021,0,3,0,0,0,5,0,0,0,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,23,3,48
SSC14022,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,28,0,52
SSC14023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14024,0,0,0,0,0,3,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,4,8,3,29
SSC14025,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,12
SSC14026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC14028,0,0,0,4,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,19
SSC14029,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,8,37
SSC14030,0,3,0,0,0,8,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,20,6,10,0,41
SSC14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14033,0,11,6,3,3,20,0,4,3,4,15,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,19,29,95,10,153
SSC14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,13
SSC14035,0,3,3,0,0,10,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,4,0,19,6,17,3,51
SSC14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14037,0,3,4,0,0,6,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,19,3,36
SSC14038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7
SSC14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14041,7,5,10,5,0,31,4,4,15,11,21,4,53,0,0,3,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,6,0,9,18,10,44,46,118,13,256
SSC14042,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,10
SSC14043,0,4,0,0,0,7,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,19,0,33
SSC14044,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,26
SSC14045,0,0,0,3,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,15,4,29
SSC14046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14048,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,20
SSC14049,3,0,0,0,0,6,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,3,3,18,0,32
SSC14050,0,5,0,0,0,10,3,0,8,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,6,0,23,7,21,3,67
SSC14051,11,48,26,29,3,135,5,7,29,18,44,4,103,0,0,0,0,3,0,8,0,0,0,4,21,0,30,0,0,0,0,10,10,27,38,21,129,110,382,34,714
SSC14052,0,0,4,0,0,8,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,12,39,7,75
SSC14053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SSC14054,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC14055,0,9,5,5,0,31,0,0,17,8,23,3,58,0,0,0,0,0,0,0,0,0,0,0,15,3,20,0,0,0,0,7,0,10,6,5,60,32,182,18,304
SSC14056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14057,0,0,0,3,0,6,0,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,6,0,0,5,9,20,0,40
SSC14058,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10
SSC14059,0,0,0,0,0,4,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,9,9,14,3,43
SSC14060,3,3,0,0,0,6,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,3,3,12,5,29,3,54
SSC14061,11,53,20,11,0,108,8,9,38,33,57,5,148,0,0,0,0,0,0,0,0,0,0,0,30,0,36,0,0,3,0,8,3,18,23,27,140,118,345,42,697
SSC14062,0,4,0,3,0,9,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,4,5,27,3,45
SSC14063,0,5,3,9,0,20,0,0,9,11,3,3,29,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,3,0,0,0,4,4,3,41,37,126,19,228
SSC14064,0,3,0,0,0,4,0,0,3,9,3,3,18,0,0,0,0,3,0,7,0,0,0,0,5,0,5,0,0,0,3,4,0,12,4,4,17,25,55,8,107
SSC14065,16,146,40,31,7,286,32,26,135,66,90,14,360,0,0,6,3,7,0,17,0,0,9,7,48,0,67,4,0,13,4,25,6,62,156,63,556,356,699,59,1892
SSC14066,0,3,0,0,0,4,0,0,5,4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,3,44
SSC14067,4,15,3,6,0,31,8,4,11,9,12,0,36,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,3,0,10,12,9,57,48,143,9,273
SSC14068,4,38,6,3,0,58,3,8,24,8,18,0,65,0,0,0,0,0,0,4,0,0,4,5,11,3,23,0,0,0,0,3,0,4,24,17,117,53,116,9,337
SSC14069,3,27,14,7,0,62,12,8,28,18,8,3,84,0,0,3,0,0,0,5,0,0,5,3,9,0,17,0,0,3,0,3,0,13,45,20,120,83,130,18,410
SSC14070,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,3,16,3,28
SSC14071,23,132,40,14,8,283,115,25,232,43,29,24,468,7,3,24,9,3,3,54,5,0,27,17,43,4,97,16,5,87,23,15,19,166,599,130,1649,441,391,141,3347
SSC14072,0,3,0,3,0,9,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,3,0,3,0,0,13,12,38,7,66
SSC14073,0,0,0,0,0,6,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,4,23,8,34,14,85
SSC14074,3,22,13,8,0,62,7,5,45,27,30,3,118,0,0,3,4,3,0,11,0,0,5,4,27,3,35,0,0,10,8,28,5,54,59,11,208,159,260,52,749
SSC14075,11,66,28,13,0,142,17,12,53,25,42,3,155,3,0,8,0,0,0,16,0,0,9,4,19,0,34,0,0,5,4,11,6,23,95,45,267,169,379,38,992
SSC14076,0,5,0,0,0,16,0,0,10,6,8,0,34,3,0,0,0,0,0,4,0,0,0,3,13,3,25,0,0,0,0,9,0,16,19,8,47,39,158,19,286
