SSC_CODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SSC13601,55,57,114,11,8,11,0,0,0,0,0,0,0,3,4,997,859,1861,69,66,129,51,3,51,7,0,15,16,0,14,10,6,16,29,30,58,1237,1025,2264,3,6,12,0,0,0,0,0,0,20,19,37,4,4,6,3,0,3,32,29,58,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,18,8,20,42,39,83,4,7,10,0,0,0,0,0,3,3,9,12,30,40,70,73,135,215,18,5,21,1409,1262,2667
SSC13602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,6,0,0,3,40,30,70
SSC13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11
SSC13604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,67,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,4,8,12,3,0,3,50,49,102
SSC13605,6,3,6,15,6,18,0,0,0,0,0,0,3,3,3,600,504,1098,28,43,73,12,0,12,5,0,9,4,0,6,5,3,6,13,11,17,678,568,1244,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,9,11,4,16,0,0,0,0,0,0,0,0,0,0,0,0,25,37,61,82,102,187,12,7,16,806,714,1523
SSC13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,0,0,0,0,0,0,25,17,42
SSC13607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,15,0,0,0,56,36,100
SSC13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,0,0,0,0,0,19,12,33
SSC13609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,8,6,20
SSC13610,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,56,45,106,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,63,56,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,3,5,14,0,0,0,75,71,143
SSC13611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,35,26,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,8,0,3,4,41,30,71
SSC13612,34,26,67,3,4,6,0,0,0,0,0,0,0,0,0,980,788,1763,32,37,74,24,0,24,8,0,8,0,0,0,5,3,11,3,8,13,1098,864,1961,3,11,13,0,0,0,0,0,0,44,29,72,0,16,14,0,0,0,48,49,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,4,7,56,61,114,5,9,17,0,0,0,0,0,0,5,9,17,23,42,67,64,169,234,10,9,13,1252,1156,2405
SSC13613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,56,3,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,3,10,16,0,0,0,47,41,95
SSC13614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,76,164,3,0,3,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,97,76,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,0,7,9,3,0,3,111,87,199
SSC13615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,163,3,5,6,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,95,87,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,21,19,14,33,0,0,0,116,109,231
SSC13616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6
SSC13618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,16,0,3,3,3,3,4,25,15,39
SSC13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,27,72,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,3,16,61,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,29,0,9,9,3,0,4,85,46,131
SSC13620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,41,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,7,23,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,4,6,4,0,0,0,30,28,60
SSC13621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,29,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,21,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,9,0,0,3,28,22,51
SSC13622,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,318,271,586,20,23,43,6,0,6,0,0,0,3,0,3,0,0,0,5,3,10,355,305,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,26,42,70,3,5,7,393,362,752
SSC13623,35,25,60,5,17,26,0,0,0,0,0,0,0,0,0,665,642,1303,50,44,95,16,0,16,8,0,8,9,4,5,9,0,6,4,3,6,796,740,1541,16,5,21,0,0,0,0,0,0,22,13,38,4,3,5,0,0,0,43,23,64,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,7,4,11,50,27,77,5,3,9,0,0,0,0,0,0,13,3,11,47,62,110,77,121,200,6,4,9,985,964,1949
SSC13624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,13,12,24
SSC13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,43,100,3,5,9,6,0,6,0,0,0,0,0,0,0,3,7,4,4,4,67,57,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,12,15,24,0,0,0,83,80,162
SSC13626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59,112,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,63,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23,6,11,16,0,0,3,81,80,168
SSC13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,10,16
SSC13628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,339,730,25,22,46,9,0,12,3,0,3,3,0,3,0,0,0,7,3,12,441,365,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,40,27,53,82,5,4,15,503,448,948
SSC13629,200,154,352,3,7,6,0,0,0,0,0,0,3,4,3,1257,1208,2462,60,76,137,32,0,32,19,0,17,14,0,16,10,3,8,42,52,93,1636,1508,3138,26,12,41,0,0,0,0,0,0,40,21,66,8,6,14,12,0,14,88,41,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,21,101,50,150,11,9,20,0,0,0,0,0,0,12,9,21,79,118,200,139,256,394,11,4,18,1981,1940,3923
SSC13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,25,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,8,0,0,0,34,24,60
SSC13631,117,95,212,3,3,4,0,0,0,0,0,0,3,0,5,1013,794,1804,71,78,145,30,0,30,17,0,17,0,0,0,9,4,8,9,17,24,1272,990,2262,21,14,41,0,0,0,0,0,3,28,26,58,12,15,25,3,0,3,71,63,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,10,76,68,144,12,19,30,0,0,0,0,0,0,12,19,30,19,31,50,83,149,237,16,14,30,1474,1273,2745
SSC13632,177,222,398,42,61,100,0,0,0,3,0,3,4,4,10,4059,3173,7236,247,277,515,167,0,168,31,11,42,12,0,12,32,19,49,20,37,59,4786,3799,8587,70,77,146,0,0,0,0,0,0,118,112,226,15,43,62,4,3,6,205,234,441,0,0,0,0,0,0,10,0,11,0,8,13,0,4,4,8,18,22,32,10,44,246,258,504,33,35,69,0,0,0,0,0,0,39,35,76,80,158,240,290,481,774,36,32,63,5476,4774,10245
SSC13633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC13634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,74,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,3,7,0,0,0,59,45,103
SSC13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13636,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,396,349,741,21,30,50,14,0,14,3,0,3,0,0,0,4,0,3,4,11,14,447,390,838,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,18,30,42,40,75,118,5,3,7,511,510,1019
SSC13637,70,69,136,4,18,24,0,0,0,0,0,0,0,0,0,1202,1003,2204,83,70,153,42,0,42,14,0,14,3,0,5,7,0,3,3,7,14,1419,1172,2593,21,27,48,0,0,0,0,0,0,40,35,70,7,14,21,0,0,0,64,78,144,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,4,4,10,10,22,79,90,170,14,13,29,0,0,0,3,0,3,12,13,31,5,42,49,100,166,262,19,19,39,1645,1502,3145
SSC13638,14,15,34,0,0,0,0,0,0,0,0,0,0,0,0,148,120,271,10,10,22,10,0,10,0,0,0,0,0,0,3,0,3,5,0,7,191,144,338,0,3,4,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,6,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,14,19,4,0,4,0,0,0,0,0,0,4,0,4,14,18,27,31,37,70,4,5,4,245,217,466
SSC13639,364,265,630,200,136,338,0,0,0,0,0,0,12,3,12,2289,1997,4284,96,182,277,24,0,21,44,3,49,20,3,24,26,22,47,67,99,169,3135,2712,5845,163,113,281,0,0,0,0,0,0,229,155,386,34,51,79,9,0,12,436,321,756,0,0,0,0,0,0,17,9,28,3,3,5,3,0,3,27,15,42,25,15,36,484,347,834,44,38,79,0,0,0,3,0,3,49,34,84,287,375,658,235,375,605,23,21,38,4206,3866,8072
SSC13640,40,38,83,32,40,69,0,0,0,0,0,0,3,0,3,425,393,815,17,31,47,3,0,3,7,0,7,3,0,3,8,3,8,11,3,12,542,507,1049,24,13,40,0,0,0,0,0,0,61,28,84,3,6,9,0,0,0,85,48,131,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,3,4,3,89,50,146,5,7,8,0,0,0,0,0,0,4,7,14,73,82,153,43,78,121,4,4,7,761,729,1487
SSC13641,62,89,146,18,30,47,0,0,0,0,0,0,0,0,0,929,613,1546,56,108,165,27,0,29,4,0,4,4,0,5,7,0,13,5,16,26,1107,865,1969,20,29,50,0,0,0,0,0,0,32,21,52,3,27,36,0,0,0,66,75,141,0,0,0,0,0,0,0,5,5,0,3,6,0,0,0,0,7,11,8,3,15,74,87,164,8,8,22,0,0,3,0,0,0,9,11,25,11,36,46,60,91,147,12,14,32,1282,1097,2382
SSC13642,752,723,1470,85,115,203,0,3,3,0,0,0,4,3,11,484,273,759,17,45,62,0,0,0,19,0,19,17,3,19,16,3,17,250,228,473,1647,1393,3038,51,45,96,0,0,0,0,0,0,8,6,15,4,3,8,11,6,24,82,68,150,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,7,6,9,18,95,75,169,9,4,15,0,0,0,0,0,0,11,4,16,57,63,115,96,135,235,13,10,21,1917,1682,3597
SSC13643,231,214,448,27,44,69,3,0,3,0,0,3,7,3,12,1844,1274,3121,174,156,329,60,0,60,21,6,23,12,3,18,16,5,18,42,49,93,2435,1763,4194,70,62,132,0,0,0,3,0,4,38,39,75,9,14,20,9,4,10,126,113,237,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,8,21,10,35,151,132,276,17,18,37,0,0,0,0,0,0,20,18,37,34,50,80,125,210,332,34,46,82,2797,2212,5005
SSC13644,311,348,667,36,49,86,0,0,0,0,0,3,0,0,3,364,301,661,13,24,42,4,0,4,29,3,28,43,21,67,8,0,6,56,59,112,869,816,1685,28,27,52,0,0,0,3,0,6,4,11,16,0,5,8,6,8,17,44,48,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,8,5,5,57,53,111,4,3,9,0,0,3,0,0,0,6,5,11,39,46,81,59,69,127,7,3,10,1033,994,2026
SSC13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,10,17,31
SSC13646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,25,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,21,0,0,9,0,0,3,46,35,81
SSC13647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,90,174,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,89,98,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,9,7,18,0,0,0,108,112,219
SSC13648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,33,26,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,6,8,0,0,0,35,32,74
SSC13649,52,37,88,288,304,590,0,0,0,0,0,0,6,0,6,1556,1257,2815,50,123,165,21,0,21,17,0,17,7,0,8,17,5,21,18,20,39,2029,1750,3782,53,50,102,0,0,0,0,0,0,36,15,49,0,11,11,0,0,0,88,68,161,0,0,0,0,0,0,26,11,40,3,5,9,3,0,3,35,15,53,14,10,22,138,99,233,13,20,33,0,0,0,0,0,0,20,20,36,81,105,187,138,216,347,24,16,36,2421,2196,4617
SSC13650,610,690,1307,164,211,375,0,0,0,3,5,7,5,6,16,776,645,1421,35,67,97,6,0,6,42,15,50,97,38,138,23,10,35,136,176,306,1893,1871,3769,62,79,143,0,0,0,4,7,9,18,5,25,0,0,0,11,6,18,98,103,199,0,0,0,3,0,3,3,5,9,0,0,0,3,3,4,8,7,21,16,8,25,119,123,244,20,15,35,0,0,0,3,4,3,25,17,44,100,117,218,122,228,350,20,17,30,2286,2377,4655
SSC13651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,6,14,17
SSC13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,7,17
SSC13653,28,32,63,0,0,0,0,0,0,0,0,0,0,0,0,258,180,444,10,11,19,10,0,10,0,0,0,0,0,0,0,0,0,15,6,24,322,236,562,4,3,7,0,0,0,0,0,0,20,20,40,0,3,4,3,0,3,29,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,32,27,58,4,0,7,0,0,0,0,0,0,4,0,7,23,37,55,34,43,70,5,5,9,417,344,754
SSC13654,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,85,72,166,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,105,88,191,0,0,0,0,0,0,0,0,0,10,3,14,3,0,3,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,20,0,0,0,0,0,0,0,0,0,0,0,0,11,5,17,9,12,21,0,0,3,134,113,252
SSC13655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
