SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC14090,..,41,41,53,0,54,12,0,12,11,0,11,7,0,7,3,0,3,81,41,126
SSC14091,..,3,3,11,0,14,3,0,3,7,0,7,0,0,0,0,0,0,25,4,27
SSC14092,..,16,16,27,0,25,9,0,9,10,0,10,8,0,8,0,0,0,42,15,62
SSC14093,..,294,294,364,15,383,106,0,104,113,0,113,66,0,66,18,0,18,668,310,976
SSC14094,..,8,8,9,0,9,0,0,0,0,0,0,3,0,3,0,0,0,17,8,26
SSC14095,..,3,3,4,0,4,0,0,0,3,0,3,3,0,3,0,0,0,5,3,8
SSC14096,..,197,197,191,19,204,88,5,87,89,0,89,47,0,47,56,0,56,471,214,678
SSC14097,..,82,82,113,4,117,32,0,32,39,0,39,18,0,18,4,0,4,216,87,297
SSC14098,..,51,51,62,4,67,19,0,19,23,0,23,6,0,6,3,0,3,107,56,169
SSC14099,..,31,31,103,6,115,35,0,35,43,0,43,15,0,15,7,0,7,214,39,252
SSC14100,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC14101,..,121,121,134,5,134,82,3,83,99,0,99,54,0,54,31,0,31,395,125,523
SSC14102,..,95,95,118,4,125,14,0,17,15,0,15,0,0,0,3,0,3,157,103,252
SSC14103,..,37,37,75,0,79,19,0,19,27,0,27,13,0,13,3,0,3,143,41,184
SSC14104,..,31,31,93,3,90,40,0,40,91,0,91,35,0,35,24,0,24,276,32,302
SSC14105,..,8,8,17,0,14,3,0,3,12,0,12,3,0,3,0,0,0,33,7,41
SSC14106,..,0,0,14,0,16,4,0,4,4,0,4,0,0,0,0,0,0,24,3,24
SSC14107,..,12,12,11,0,11,8,0,8,3,0,3,3,0,3,0,0,0,26,12,35
SSC14108,..,3,3,11,0,11,3,0,3,3,0,3,0,0,0,0,0,0,13,3,18
SSC14109,..,13,13,25,0,28,18,0,18,13,0,13,15,0,15,12,0,12,87,13,104
SSC14110,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC14111,..,13,13,25,0,26,10,0,6,13,0,13,0,0,0,3,0,3,49,14,68
SSC14112,..,25,25,61,3,66,54,3,56,42,0,42,29,0,29,3,0,3,182,35,219
SSC14113,..,21,21,42,0,46,16,0,16,10,0,10,11,0,11,0,0,0,78,24,99
SSC14114,..,170,170,217,9,226,92,0,92,102,0,102,49,0,49,21,0,21,488,180,671
SSC14115,..,5,5,11,0,8,0,0,0,0,0,0,4,0,4,0,0,0,14,4,17
SSC14116,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14117,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14118,..,1446,1446,1531,185,1722,730,48,785,599,15,615,244,6,248,102,0,102,3203,1706,4907
SSC14119,..,3,3,5,0,7,4,0,4,0,0,0,0,0,0,0,0,0,9,4,15
SSC14120,..,13,13,19,0,26,3,0,3,0,0,0,4,0,4,0,0,0,28,18,42
SSC14121,..,8,8,9,0,9,3,0,3,3,0,3,0,0,0,0,0,0,22,8,28
SSC14122,..,342,342,645,45,690,359,17,370,425,4,430,233,0,233,83,0,83,1737,400,2143
SSC14123,..,63,63,172,5,177,89,0,94,115,0,115,60,0,60,20,0,20,452,62,518
SSC14124,..,0,0,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,10,0,11
SSC14125,..,3,3,5,0,5,3,0,3,3,0,3,0,0,0,0,0,0,13,3,14
SSC14126,..,9,9,9,0,9,3,0,3,7,0,7,0,0,0,3,0,3,20,9,35
SSC14127,..,11,11,42,3,47,17,0,17,14,0,14,9,0,9,11,0,11,90,11,101
SSC14128,..,9,9,34,3,34,8,0,8,10,0,10,0,0,0,0,0,0,45,12,62
SSC14129,..,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
SSC14130,..,7,7,5,0,5,4,0,4,3,0,3,0,0,0,0,0,0,13,7,14
SSC14131,..,9,9,14,0,13,3,0,3,8,0,8,3,0,3,3,0,3,24,8,32
SSC14132,..,15,15,13,0,13,3,0,3,3,0,3,0,0,0,0,0,0,22,17,35
SSC14133,..,9,9,5,0,5,3,0,3,3,0,3,3,0,3,0,0,0,16,9,26
SSC14134,..,4,4,8,0,8,3,0,3,3,0,3,0,0,0,0,0,0,10,3,15
SSC14135,..,285,285,460,26,485,136,3,136,117,0,122,58,0,58,18,0,18,794,316,1108
SSC14136,..,21,21,21,0,24,6,0,6,4,0,4,8,0,8,3,0,3,44,16,58
SSC14137,..,3,3,8,0,8,3,0,3,5,0,5,0,0,0,0,0,0,11,3,20
SSC14138,..,6,6,5,0,4,0,0,0,0,0,0,3,0,3,0,0,0,5,8,12
SSC14139,..,15,15,13,0,13,0,0,0,4,0,4,0,0,0,0,0,0,21,13,33
SSC14140,..,169,169,225,21,247,100,11,112,100,4,107,34,0,35,19,0,20,485,208,693
SSC14141,..,646,646,505,95,605,241,24,266,165,12,182,62,5,69,21,3,24,1002,788,1783
SSC14142,..,267,267,331,56,387,152,45,194,103,32,138,63,8,68,25,10,37,678,417,1095
SSC14143,..,3,3,9,0,9,0,0,0,3,0,3,3,0,3,4,0,4,23,3,25
SSC14144,..,80,80,101,9,111,33,0,33,35,0,35,21,0,21,10,0,10,193,93,282
SSC14145,..,5,5,15,0,15,3,0,3,4,0,4,4,0,4,0,0,0,22,5,31
SSC14146,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10
SSC14147,..,26,26,26,0,30,7,0,12,6,0,6,3,0,3,0,0,0,51,25,74
SSC14148,..,135,135,167,14,181,102,3,106,107,3,109,24,0,24,17,0,17,410,156,569
SSC14149,..,189,189,238,12,247,73,3,75,67,0,67,37,0,37,7,0,7,418,202,618
SSC14150,..,18,18,11,0,11,5,0,5,4,0,4,3,0,3,0,0,0,29,18,46
SSC14151,..,766,766,739,63,800,366,0,372,278,3,277,133,0,136,76,0,76,1586,832,2422
SSC14152,..,3,3,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0,11,3,9
SSC14153,..,844,844,1046,52,1098,408,5,414,423,0,424,171,0,171,63,0,61,2105,904,3007
SSC14154,..,19,19,58,8,68,30,0,30,44,0,44,15,0,15,20,0,20,169,27,195
SSC14155,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14156,..,8,8,11,0,11,4,0,4,4,0,4,0,0,0,3,0,3,29,8,34
SSC14157,..,4,4,6,0,11,3,0,3,3,0,3,3,0,3,4,0,4,18,3,23
SSC14158,..,138,138,125,11,141,53,0,55,81,0,81,35,0,35,16,0,16,315,148,463
SSC14159,..,9,9,17,0,13,10,0,10,7,0,7,3,0,3,0,0,0,34,4,38
SSC14160,..,3,3,9,0,9,4,0,4,3,0,3,3,0,3,0,0,0,15,3,16
SSC14161,..,3,3,14,0,13,3,0,3,4,0,4,0,0,0,0,0,0,23,3,24
SSC14162,..,5,5,6,0,6,8,0,8,4,0,4,4,0,4,0,0,0,21,5,26
SSC14163,..,28,28,58,7,65,15,0,15,20,0,20,7,0,7,7,0,7,109,28,142
SSC14164,..,6,6,3,0,9,3,0,4,0,0,0,0,0,0,0,0,0,11,6,16
SSC14165,..,134,134,284,7,291,173,0,177,242,0,242,90,0,90,41,0,41,826,147,972
SSC14166,..,7,7,10,0,10,3,0,3,3,0,3,3,0,3,3,0,3,17,7,26
SSC14167,..,590,590,489,45,531,255,9,265,179,4,186,108,0,108,88,0,88,1121,646,1768
SSC14168,..,0,0,4,0,6,3,0,3,0,0,0,0,0,0,0,0,0,7,3,6
SSC14169,..,3,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13
SSC14170,..,15,15,37,3,41,14,0,14,10,0,10,8,0,8,7,0,7,71,25,95
SSC14171,..,181,181,196,14,205,60,0,63,53,0,53,36,0,36,13,0,13,354,195,552
SSC14172,..,15,15,17,0,17,0,0,0,5,0,5,3,0,3,3,0,3,25,15,40
SSC14173,..,381,381,693,32,724,439,6,446,584,0,581,191,3,197,85,0,86,1990,426,2415
SSC14174,..,140,140,237,10,247,153,4,151,162,0,168,90,0,87,28,0,28,673,158,825
SSC14175,..,5,5,19,0,19,6,0,6,11,0,11,4,0,4,3,0,3,34,5,43
SSC14176,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14177,..,713,713,540,78,622,364,9,371,247,5,247,103,0,98,69,0,69,1322,804,2129
SSC14178,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14179,..,3,3,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,12,3,14
SSC14180,..,20,20,21,0,21,5,0,5,5,0,5,0,0,0,0,0,0,33,20,52
SSC14181,..,280,280,379,41,423,262,7,265,208,3,210,105,0,105,52,0,52,998,334,1330
SSC14182,..,22,22,48,3,52,38,0,38,33,0,33,13,0,13,12,0,12,141,26,162
SSC14183,..,2463,2463,1920,584,2502,675,283,957,262,123,387,73,35,114,44,23,67,2974,3511,6484
SSC14184,..,0,0,4,0,8,0,0,0,0,0,0,3,0,3,0,0,0,6,0,11
SSC14185,..,21,21,18,0,13,0,0,0,3,0,3,0,0,0,0,0,0,19,21,44
SSC14186,..,65,65,199,4,198,71,0,79,71,0,69,35,0,32,21,0,21,393,69,460
SSC14187,..,80,80,70,3,78,45,0,47,42,0,42,20,0,20,5,0,5,184,82,268
SSC14188,..,21,21,15,0,16,3,0,3,4,0,4,3,0,3,0,0,0,25,20,49
SSC14189,..,0,0,4,0,10,3,0,3,3,0,3,0,0,0,0,0,0,16,4,16
SSC14190,..,24,24,31,0,37,8,0,8,14,0,14,3,0,3,0,0,0,58,26,85
SSC14191,..,40,40,35,6,43,16,0,16,6,0,6,0,0,0,0,0,0,64,42,108
SSC14192,..,297,297,607,32,637,574,7,578,805,0,805,312,0,312,108,0,108,2403,328,2731
SSC14193,..,27,27,94,0,92,57,0,57,80,0,80,45,0,45,23,0,23,299,25,324
SSC14194,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14195,..,9,9,6,0,10,5,0,5,8,0,8,0,0,0,0,0,0,18,6,23
SSC14196,..,3,3,6,0,6,6,0,6,3,0,3,7,0,7,0,0,0,22,3,21
SSC14197,..,700,700,801,51,849,318,5,322,286,0,286,134,0,134,81,0,81,1617,761,2374
SSC14198,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC14199,..,11,11,22,0,23,3,0,3,0,0,0,0,0,0,0,0,0,32,10,46
SSC14200,..,451,451,410,88,498,240,26,263,197,7,201,58,0,58,15,0,18,919,576,1495
SSC14201,..,0,0,6,0,6,0,0,0,0,0,0,4,0,4,0,0,0,15,0,11
SSC14202,..,425,425,495,71,566,179,19,198,109,3,115,40,0,38,6,0,6,822,526,1346
SSC14203,..,20,20,37,3,39,9,0,9,15,0,15,0,0,0,3,0,3,69,24,91
SSC14204,..,8,8,24,0,27,0,0,0,8,0,8,0,0,0,3,0,3,30,9,45
SSC14205,..,3,3,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,3,25
SSC14206,..,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,10,0,8
SSC14207,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7
SSC14208,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,16
SSC14209,..,23,23,39,3,44,25,0,25,35,0,35,22,0,22,22,0,22,141,26,171
SSC14210,..,11,11,19,0,16,10,0,10,3,0,3,0,0,0,0,0,0,23,13,41
SSC14211,..,239,239,194,21,213,97,0,97,96,0,96,53,0,53,23,0,23,466,253,721
SSC14212,..,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC14213,..,11,11,13,0,13,3,0,3,0,0,0,0,0,0,0,0,0,20,11,28
SSC14214,..,7,7,3,0,5,7,0,7,0,0,0,0,0,0,0,0,0,10,3,15
SSC14215,..,38,38,38,0,39,16,0,16,8,0,8,3,0,3,7,0,7,63,40,107
SSC14216,..,5,5,9,0,5,8,0,8,6,0,6,0,0,0,3,0,3,16,8,27
SSC14217,..,3,3,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,11,3,9
SSC14218,..,0,0,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,10,0,13
SSC14219,..,79,79,83,7,91,40,0,41,39,0,39,11,0,11,11,0,11,184,88,277
SSC14220,..,14,14,18,0,20,3,0,3,0,0,0,0,0,0,0,0,0,22,9,40
SSC14221,..,574,574,427,46,476,209,3,219,165,0,165,74,0,74,55,0,55,930,621,1551
SSC14222,..,0,0,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,13,0,12
SSC14223,..,15,15,15,5,17,11,0,11,10,0,10,0,0,0,4,0,4,38,23,63
SSC14224,..,11,11,8,0,11,6,0,6,14,0,14,0,0,0,0,0,0,28,11,45
SSC14225,..,209,209,229,18,241,69,3,69,39,0,39,13,0,13,12,0,12,360,229,592
SSC14226,..,697,697,875,79,945,315,3,322,285,3,284,111,0,111,48,0,48,1637,773,2410
SSC14227,..,895,895,1158,158,1321,490,34,523,209,3,216,41,0,41,7,0,7,1908,1087,2998
SSC14228,..,696,696,774,82,856,778,25,799,746,22,767,313,15,324,204,17,219,2818,849,3669
SSC14229,..,12,12,15,3,18,7,0,7,3,0,3,0,0,0,0,0,0,28,15,39
SSC14230,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14231,..,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,15,0,17
SSC14232,..,22,22,81,3,88,38,0,38,49,0,49,42,0,42,33,0,33,238,26,260
SSC14233,..,39,39,73,0,77,29,0,29,32,3,39,19,0,19,9,0,9,159,36,194
SSC14234,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14235,..,449,449,429,57,485,285,8,287,167,0,167,83,0,83,63,0,63,1022,509,1532
SSC14236,..,166,166,380,22,397,226,0,226,229,0,228,107,0,107,66,0,66,1005,187,1197
SSC14237,..,137,137,307,15,328,218,3,221,193,0,192,110,0,110,62,0,57,891,156,1050
SSC14238,..,232,232,208,20,223,76,0,76,56,0,55,34,0,34,11,0,11,385,249,629
SSC14239,..,475,475,522,33,558,165,9,178,178,0,182,56,0,56,24,0,24,958,521,1477
SSC14240,..,378,378,518,35,551,140,9,140,110,0,116,47,0,47,20,0,20,831,423,1259
SSC14241,..,447,447,422,57,480,208,10,220,163,0,164,77,0,76,45,0,45,921,518,1440
SSC14242,..,0,0,6,3,8,3,0,3,3,0,3,3,0,3,0,0,0,15,3,17
SSC14243,..,5,5,19,0,19,10,0,10,0,0,0,3,0,3,0,0,0,29,5,36
SSC14244,..,255,255,185,21,212,63,5,68,30,0,30,16,0,16,8,0,8,304,284,589
SSC14245,..,183,183,210,13,221,38,0,35,32,0,30,9,0,9,6,0,6,296,196,496
SSC14246,..,184,184,362,17,377,442,0,441,754,0,755,444,0,444,326,0,326,2334,197,2535
SSC14247,..,639,639,534,50,588,245,5,249,182,7,189,87,0,87,66,0,66,1116,695,1813
SSC14248,..,113,113,160,16,176,101,0,102,83,0,84,27,0,27,18,0,18,381,127,509
SSC14249,..,564,564,1335,25,1362,929,14,940,1319,3,1320,626,3,627,256,0,256,4462,605,5070
SSC14250,..,219,219,396,14,410,274,4,278,447,0,449,219,0,219,71,0,71,1401,240,1642
SSC14251,..,1116,1116,1363,198,1559,927,47,969,754,17,774,273,9,281,175,6,176,3487,1391,4882
SSC14252,..,704,704,546,78,624,289,10,299,201,3,209,93,6,91,73,3,73,1195,810,2005
SSC14253,..,167,167,297,19,317,124,5,129,140,0,140,50,0,50,24,0,24,633,193,831
SSC14254,..,13,13,18,0,18,4,0,4,8,0,8,3,0,3,0,0,0,31,13,40
SSC14255,..,493,493,495,74,565,279,37,319,253,20,267,121,9,126,50,3,58,1198,626,1826
SSC14256,..,392,392,417,8,430,124,0,124,95,0,101,86,0,86,40,0,40,763,404,1162
SSC14257,..,3,3,15,0,18,7,0,7,11,0,11,5,0,5,3,0,3,41,4,42
SSC14258,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14259,..,135,135,238,19,257,144,0,148,168,0,168,89,0,89,38,0,38,670,162,836
SSC14260,..,179,179,428,5,439,257,0,254,381,0,381,154,0,154,41,0,41,1256,188,1448
SSC14261,..,1041,1041,1102,139,1247,1288,56,1351,1135,25,1159,280,17,293,156,8,169,3961,1285,5246
SSC14262,..,326,326,371,34,407,224,0,227,202,0,202,96,0,96,52,0,52,947,365,1306
SSC14263,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14264,..,207,207,480,25,508,354,0,359,336,0,336,227,0,227,171,0,171,1571,230,1800
SSC14265,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14266,..,454,454,443,32,480,305,13,315,246,0,251,190,0,190,168,0,168,1351,500,1854
SSC14267,..,30,30,46,3,48,0,0,0,11,0,11,7,0,7,0,0,0,68,28,96
SSC14268,..,104,104,203,14,212,155,0,157,275,0,275,86,0,86,56,0,56,776,120,895
SSC14269,..,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,5,0,10
SSC14270,..,3,3,8,0,8,3,0,3,3,0,3,4,0,4,0,0,0,18,3,27
SSC14271,..,26,26,58,0,58,17,0,17,15,0,15,10,0,10,8,0,8,96,26,118
SSC14272,..,12,12,15,0,18,4,0,4,9,0,9,8,0,8,0,0,0,31,10,46
SSC14273,..,7,7,11,0,15,6,0,6,0,0,0,0,0,0,0,0,0,20,9,30
SSC14274,..,19,19,12,3,10,3,0,3,3,0,3,0,0,0,9,0,9,26,20,52
SSC14275,..,29,29,59,3,65,36,0,36,54,0,54,23,0,23,11,0,11,189,28,212
SSC14276,..,193,193,292,15,309,166,3,165,193,0,193,69,0,69,14,0,13,732,214,942
SSC14277,..,13,13,23,0,23,4,0,4,6,0,6,4,0,4,7,0,7,43,13,52
SSC14278,..,8,8,14,0,14,0,0,0,0,0,0,3,0,3,0,0,0,17,8,23
SSC14279,..,22,22,55,0,55,13,0,13,23,0,23,17,0,17,3,0,3,105,21,126
SSC14280,..,60,60,55,3,61,22,0,22,20,0,20,14,0,14,7,0,7,119,60,178
SSC14281,..,3,3,13,0,19,5,0,5,0,0,0,0,0,0,0,0,0,23,3,23
SSC14282,..,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10
SSC14283,..,8,8,17,0,20,10,0,10,6,0,6,9,0,9,0,0,0,36,13,50
SSC14284,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC14285,..,162,162,168,36,201,60,24,83,29,0,35,3,0,3,0,0,0,263,217,479
SSC14286,..,0,0,6,0,6,5,0,3,0,0,0,0,0,0,0,0,0,15,4,13
SSC14287,..,3,3,8,0,8,6,0,6,5,0,5,0,0,0,3,0,3,17,3,23
SSC14288,..,156,156,260,17,280,162,3,167,207,0,207,92,0,92,48,0,48,774,179,956
SSC14289,..,3,3,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,6,3,12
SSC14290,..,67,67,48,3,50,40,0,44,29,0,31,13,0,13,18,0,18,150,74,227
SSC14291,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14292,..,13,13,52,5,59,8,0,8,8,0,8,3,0,3,4,0,4,80,18,99
SSC14293,..,548,548,667,71,738,603,47,648,573,28,601,312,16,323,220,8,233,2369,716,3089
SSC14294,..,6,6,12,0,12,4,0,4,3,0,3,0,0,0,0,0,0,14,6,26
SSC14295,..,17,17,28,0,28,7,0,7,6,0,6,5,0,5,3,0,3,52,17,66
SSC14296,..,3,3,12,0,12,7,0,7,7,0,7,12,0,12,0,0,0,34,3,37
SSC14297,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,11,0,10
SSC14298,..,3,3,10,0,10,0,0,0,3,0,3,0,0,0,3,0,3,16,3,14
SSC14299,..,123,123,82,9,95,28,0,30,22,0,27,8,0,8,3,0,3,151,136,287
SSC14300,..,5,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,5,23
SSC14301,..,5,5,5,0,12,4,0,4,0,0,0,3,0,3,0,0,0,18,7,22
SSC14302,..,160,160,190,23,211,112,3,117,96,0,102,53,0,53,87,0,87,540,183,723
SSC14303,..,487,487,549,50,603,379,10,393,531,7,542,164,3,169,64,0,64,1691,551,2244
SSC14304,..,69,69,120,3,121,104,0,104,173,0,173,78,0,78,9,0,9,482,70,556
SSC14305,..,29,29,44,3,47,10,0,10,9,0,9,11,0,11,0,0,0,78,36,110
SSC14306,..,4,4,4,0,4,0,0,0,5,0,5,3,0,3,3,0,3,19,4,21
SSC14307,..,42,42,92,6,94,36,0,35,32,0,32,26,3,31,6,0,6,197,45,239
SSC14308,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14309,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14310,..,37,37,32,8,43,12,4,21,27,0,27,5,0,5,8,0,8,89,51,138
SSC14311,..,73,73,249,3,253,162,4,171,263,0,263,105,0,105,46,0,46,832,83,910
SSC14312,..,4,4,14,0,14,5,0,5,8,0,8,4,0,4,0,0,0,24,4,31
SSC14313,..,0,0,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,11,0,11
SSC14314,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14315,..,500,500,337,43,377,222,0,222,139,0,139,66,0,66,39,0,39,800,540,1343
SSC14316,..,498,498,369,27,396,119,7,126,115,0,115,39,0,39,24,0,24,673,532,1201
SSC14317,..,13,13,67,0,67,39,0,38,66,0,68,22,0,22,10,0,10,203,11,220
SSC14318,..,51,51,48,0,48,14,0,14,22,0,22,11,0,11,0,0,0,90,51,141
SSC14319,..,3,3,21,0,23,14,0,14,20,0,20,20,0,20,6,0,6,74,0,77
SSC14320,..,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,14,3,21
SSC14321,..,61,61,83,9,95,54,0,54,31,0,31,17,0,17,13,0,13,195,73,267
SSC14322,..,35,35,21,3,26,4,0,4,4,0,4,0,0,0,0,0,0,39,38,73
SSC14323,..,0,0,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,7,0,9
SSC14324,..,294,294,335,30,361,179,8,189,160,0,160,61,0,61,27,0,30,766,329,1096
SSC14325,..,185,185,193,32,219,111,6,119,76,0,81,50,0,50,32,0,31,457,230,684
SSC14326,..,23,23,98,0,96,65,0,65,82,0,82,47,0,47,23,0,23,311,28,342
SSC14327,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14328,..,5,5,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,11,15
SSC14329,..,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,7,0,7
SSC14330,..,41,41,89,6,91,31,0,31,23,0,23,13,0,13,7,0,7,161,48,211
SSC14331,..,15,15,34,0,37,16,0,16,20,0,20,8,0,8,0,0,0,70,14,91
SSC14332,..,609,609,688,50,743,294,4,299,237,0,236,106,0,103,73,0,73,1391,669,2059
SSC14333,..,4,4,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,11,4,10
SSC14334,..,344,344,697,28,729,339,3,342,421,0,421,200,0,199,86,0,86,1742,377,2119
SSC14335,..,677,677,1126,40,1168,617,3,619,891,8,894,388,3,388,143,0,143,3163,737,3901
SSC14336,..,20,20,26,3,26,13,0,13,11,0,11,5,0,5,0,0,0,54,25,75
SSC14337,..,3,3,13,0,13,5,0,5,9,0,9,9,0,9,4,0,4,36,3,45
SSC14338,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14339,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11
SSC14340,..,4,4,13,0,13,3,0,3,0,0,0,0,0,0,0,0,0,21,4,27
SSC14341,..,4,4,11,0,11,4,0,4,3,0,3,3,0,3,0,0,0,22,4,31
SSC14342,..,10,10,14,0,11,3,0,3,4,0,4,0,0,0,3,0,3,24,5,31
SSC14343,..,15,15,20,0,21,3,0,3,3,0,3,3,0,3,0,0,0,31,14,43
SSC14344,..,39,39,23,3,31,17,0,20,7,0,7,3,0,3,0,0,0,52,45,98
SSC14345,..,8,8,12,0,12,4,0,4,4,0,4,3,0,3,0,0,0,22,8,32
SSC14346,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14347,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5
SSC14348,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14349,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC14350,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14351,..,6,6,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,13,5,17
SSC14352,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14353,..,533,533,803,258,1061,381,100,477,220,54,270,71,17,84,36,11,50,1512,967,2478
SSC14354,..,3,3,11,0,8,3,0,3,4,0,4,0,0,0,0,0,0,18,3,16
SSC14355,..,30,30,30,0,32,12,0,12,3,0,3,0,0,0,3,0,3,49,31,76
SSC14356,..,8,8,16,0,16,8,0,8,6,0,6,4,0,4,0,0,0,32,8,35
SSC14357,..,223,223,371,18,383,186,0,183,167,0,167,62,0,62,24,0,24,806,242,1046
SSC14358,..,2741,2741,2354,664,3017,792,291,1088,479,114,594,170,28,194,94,14,105,3885,3855,7738
SSC14359,..,1189,1189,1250,213,1462,537,97,629,322,15,335,72,4,80,17,0,17,2198,1513,3710
SSC14360,..,4,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,4,12
SSC14361,..,5,5,6,0,6,3,0,3,3,0,3,3,0,3,0,0,0,14,5,20
SSC14362,..,51,51,99,14,110,34,0,34,36,0,36,18,0,18,8,0,8,196,60,249
SSC14363,..,45,45,112,12,124,58,0,60,52,0,52,24,0,24,9,0,9,251,59,312
SSC14364,..,22,22,28,0,28,16,0,16,15,0,15,4,0,4,0,0,0,61,19,81
SSC14365,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
SSC14366,..,10,10,10,0,10,3,0,3,0,0,0,0,0,0,0,0,0,6,12,15
SSC14367,..,11,11,10,0,10,3,0,3,3,0,3,4,0,4,0,0,0,22,11,35
SSC14368,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14369,..,19,19,25,0,25,0,0,0,4,0,4,3,0,3,0,0,0,30,19,48
SSC14370,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
