SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC12115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,12
SSC12116,0,0,0,112,12,0,3,15,6,4,0,0,0,5,33,92,0,0,0,0,0,0,0,0,0,0,0,6,141,35,5,246,28,98,8,38,8,68,40,709
SSC12117,0,0,0,94,19,3,0,21,0,5,0,4,3,3,46,104,0,0,0,0,0,0,0,0,0,0,0,0,138,27,12,249,36,113,3,33,11,43,52,711
SSC12118,0,0,0,11,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,30,0,15,0,5,0,8,4,89
SSC12119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,12,0,3,3,3,0,8,3,54
SSC12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,6
SSC12122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,3,0,0,0,0,3,38
SSC12123,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,9
SSC12124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12
SSC12125,0,0,0,18,7,0,0,4,0,0,0,0,0,3,11,24,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,62,4,23,0,13,3,18,11,176
SSC12126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6
SSC12127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC12128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,4,0,25
SSC12129,6,17,0,644,22,7,0,25,3,25,0,11,0,9,123,234,3,0,0,0,0,0,0,0,0,0,0,8,389,53,8,406,35,392,8,72,16,127,128,1641
SSC12130,0,9,0,306,16,3,0,10,3,9,0,8,0,3,48,88,0,0,0,0,0,0,0,0,0,0,0,5,201,28,3,235,10,146,12,27,5,40,49,760
SSC12131,0,0,0,35,14,0,0,15,0,13,0,0,0,6,31,86,0,0,0,4,0,0,0,0,0,0,0,6,130,35,8,274,43,140,5,33,12,69,35,771
SSC12132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,17
SSC12133,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,16,0,0,0,3,0,3,4,43
SSC12134,0,0,0,15,5,0,0,4,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,38,5,18,0,0,0,12,0,97
SSC12135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SSC12137,0,0,0,10,6,0,0,5,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,38,4,22,0,7,3,9,3,108
SSC12138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6
SSC12139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,0,0,0,0,15
SSC12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,3,0,0,0,3,0,25
SSC12141,0,0,0,73,12,3,3,24,3,12,0,3,0,9,43,115,0,0,0,3,0,0,0,0,0,3,0,9,166,38,11,270,28,113,10,33,10,57,51,783
SSC12142,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,11,0,4,0,3,0,3,0,29
SSC12143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,9
SSC12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12145,0,0,0,18,3,0,0,12,0,3,0,0,0,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,54,8,7,67,8,27,4,10,5,8,14,213
SSC12146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,22
SSC12147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12148,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SSC12149,0,4,3,264,18,3,0,17,3,10,0,7,0,17,62,141,6,0,0,4,0,0,0,0,0,0,3,12,416,37,9,459,49,267,14,51,19,110,63,1495
SSC12150,0,0,0,31,11,0,0,4,0,8,0,3,0,0,13,44,0,0,0,0,0,0,0,0,0,0,0,4,117,17,4,159,30,109,4,28,0,33,21,516
SSC12151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,10
SSC12152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12153,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,21,0,12,0,0,0,3,4,59
SSC12154,0,0,0,102,13,8,3,15,0,7,0,0,0,5,45,86,0,0,0,0,0,0,0,0,0,0,4,8,137,41,10,246,28,125,9,41,3,34,54,739
SSC12155,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,0,0,0,0,24
SSC12156,0,8,0,359,19,0,0,25,3,8,0,3,0,10,77,154,3,0,0,3,0,0,0,0,0,0,3,9,328,47,4,395,28,231,7,68,16,141,80,1356
SSC12157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12158,0,10,0,227,24,3,5,25,5,25,0,9,0,27,67,188,0,0,4,3,0,0,0,0,0,0,6,24,354,78,25,467,51,313,11,116,19,227,79,1738
SSC12159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6
SSC12161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,0,0,0,4,0,12
SSC12162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12163,5,4,0,45,5,3,3,7,5,0,0,0,0,15,30,70,3,0,0,0,0,0,0,0,0,8,0,7,183,41,3,194,37,259,8,54,17,103,31,923
SSC12164,0,0,0,17,3,0,0,3,0,0,0,0,0,0,11,20,3,0,0,0,0,0,0,0,0,0,0,0,42,3,3,47,5,18,0,0,0,6,12,143
SSC12165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11
SSC12166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC12167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12170,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
SSC12171,0,0,0,39,5,0,0,4,0,3,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,41,0,21,3,0,0,0,3,112
SSC12172,0,4,0,226,28,3,3,27,3,10,0,0,4,7,51,136,0,0,0,3,0,0,0,0,0,0,3,10,297,43,8,489,55,169,9,39,11,58,56,1224
SSC12173,0,0,0,105,4,0,0,3,0,5,0,0,0,3,14,32,0,0,0,0,0,0,0,0,0,0,0,3,48,4,5,51,12,39,0,4,5,13,21,204
SSC12174,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,16,3,8,0,3,0,6,0,56
SSC12175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5
SSC12177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC12178,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,4,3,8,0,25
SSC12179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12181,0,3,0,134,21,3,3,20,3,15,0,12,0,15,81,166,0,0,0,0,0,0,0,0,0,0,0,5,399,90,13,416,61,429,18,144,20,151,87,1833
SSC12182,0,5,0,76,8,0,0,9,0,0,0,0,0,8,11,36,0,0,0,0,0,0,0,0,0,0,0,0,91,9,0,95,7,50,0,15,0,27,12,299
SSC12183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,10
SSC12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12185,0,0,0,17,0,0,0,3,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,31,10,13,0,8,0,12,6,95
SSC12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12187,0,0,0,8,3,3,0,4,0,8,0,0,0,6,17,43,0,0,4,0,0,0,0,0,0,0,0,8,54,16,5,99,7,81,3,26,3,58,14,378
SSC12188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,3,0,5,3,31
SSC12189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
SSC12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12191,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,3,0,0,0,18
SSC12192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,3,0,0,0,5,5,30
SSC12193,0,0,0,43,14,0,0,25,0,8,0,0,0,3,44,92,0,0,0,0,0,0,0,0,0,0,5,8,169,21,9,215,34,112,11,39,9,37,56,715
SSC12194,0,0,0,3,5,0,0,12,0,0,0,0,0,3,15,34,0,0,0,0,0,0,0,0,0,0,0,3,66,8,3,87,5,38,3,6,0,19,14,252
SSC12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,6,3,3,0,3,3,3,0,31
SSC12196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
SSC12197,0,0,0,29,4,0,0,5,0,3,0,0,4,3,10,34,0,0,0,0,0,0,0,0,0,0,0,5,72,11,3,76,4,56,0,16,6,19,11,273
SSC12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,22
SSC12200,0,0,0,59,4,0,0,3,0,5,0,3,0,3,28,48,0,0,0,0,0,0,0,0,0,0,0,0,103,24,0,223,32,56,7,21,7,32,28,532
SSC12201,0,0,0,10,3,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,66,8,19,0,3,3,11,6,155
SSC12202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,4,0,7,0,7,0,37
SSC12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,9
SSC12205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12206,0,0,0,11,5,0,0,3,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,3,25,4,3,14,4,8,0,5,0,3,5,80
SSC12207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
SSC12209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,21,0,12,0,3,3,14,10,68
SSC12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC12211,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,3,0,0,0,3,3,23
SSC12212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12
SSC12213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14
SSC12214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC12215,0,0,0,15,4,0,0,3,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,34,4,21,0,5,3,3,9,104
SSC12216,0,0,0,28,3,0,0,6,0,0,0,0,0,4,13,36,0,0,0,0,0,0,0,0,0,0,0,0,58,12,3,127,14,62,7,9,3,18,22,328
SSC12217,0,0,0,66,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,30,0,38,0,7,0,5,9,129
SSC12218,0,0,0,77,17,6,0,12,4,3,0,0,0,3,17,53,0,0,0,0,0,0,0,0,0,0,0,3,126,17,0,147,17,48,5,11,3,14,17,409
SSC12219,0,0,0,22,3,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,62,10,24,0,11,0,6,11,181
SSC12220,0,0,0,22,4,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,26,7,15,3,0,0,3,4,99
SSC12221,0,0,0,24,7,4,3,13,0,11,0,4,0,9,26,67,0,0,0,0,0,0,0,0,0,0,0,4,89,18,3,171,16,123,11,31,12,85,24,582
SSC12222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,12
SSC12223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC12224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
SSC12226,0,0,0,19,3,0,0,0,0,3,0,0,0,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,30,7,20,3,8,5,13,4,120
SSC12227,0,3,0,56,3,0,0,4,3,0,0,0,0,3,7,26,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,46,5,27,0,7,0,13,9,171
SSC12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,12
SSC12229,0,0,0,11,0,0,0,4,0,0,0,0,0,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,37,3,28,0,9,3,26,4,147
SSC12230,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,11,0,5,0,0,0,0,0,36
SSC12231,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,15
SSC12232,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,12
SSC12233,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,9,0,6,0,3,0,0,3,35
SSC12234,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,15
SSC12235,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,15,0,4,0,0,0,4,0,44
SSC12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,11
SSC12237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,12
SSC12238,0,0,0,86,17,3,0,25,4,3,0,0,0,3,47,108,0,0,0,3,0,0,0,0,0,0,0,8,224,21,5,272,33,97,10,11,7,30,48,758
SSC12239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,0,0,0,0,18
SSC12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12242,0,0,0,8,4,0,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,22,4,3,45,7,21,3,6,6,14,3,135
SSC12243,0,0,0,21,5,0,0,3,0,5,0,4,0,3,27,52,0,0,0,0,0,0,0,0,0,0,0,0,70,26,0,108,10,56,3,23,4,27,27,358
SSC12244,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,0,0,0,6,0,27
SSC12245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
SSC12246,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,15
SSC12247,0,0,0,14,4,0,0,7,0,13,0,0,0,10,18,48,0,0,0,0,0,0,0,0,0,0,0,7,49,4,4,70,13,61,4,20,5,46,21,296
SSC12248,0,3,0,19,0,0,0,3,0,8,0,3,0,0,20,37,0,0,0,0,0,0,0,0,0,0,0,3,56,18,3,119,12,83,3,32,0,82,26,433
SSC12249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC12250,0,0,0,15,5,0,0,3,0,3,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,43,10,3,58,8,57,9,23,3,47,9,264
SSC12251,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,9,0,0,0,8,3,61
SSC12252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12253,0,0,0,35,11,4,0,4,0,10,0,3,3,5,27,62,0,0,0,4,0,0,0,0,0,0,0,6,93,21,3,183,18,95,3,33,9,34,27,521
SSC12254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,19,0,7,0,0,4,12,0,59
SSC12255,0,0,0,13,8,0,0,6,3,3,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,3,35,3,0,54,9,23,3,3,3,4,9,138
SSC12256,0,0,0,48,4,0,0,8,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,85,7,24,0,11,0,11,10,207
SSC12257,0,4,0,43,7,3,0,10,0,41,3,9,7,38,82,196,0,0,0,0,0,0,0,0,5,4,13,27,179,83,9,206,24,841,15,364,60,500,110,2383
SSC12258,0,0,0,16,4,0,0,5,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,17,0,12,0,0,0,5,5,64
SSC12259,0,0,0,3,0,0,0,3,0,3,0,0,0,3,5,12,0,0,0,0,0,0,0,0,0,3,0,3,11,5,0,22,3,13,0,4,3,22,5,100
SSC12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,9
SSC12261,0,0,0,57,19,4,0,5,0,14,0,0,7,15,21,88,0,0,0,0,0,3,0,0,0,0,3,8,208,25,8,217,26,206,7,44,11,88,29,872
SSC12262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,17
SSC12263,0,0,0,15,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,3,8,0,0,0,6,3,53
SSC12264,0,0,0,81,11,3,0,8,3,6,3,3,0,4,24,65,0,0,0,0,0,0,0,0,0,0,0,3,131,32,0,230,15,73,7,32,4,31,24,582
SSC12265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12266,0,0,0,514,16,0,0,16,3,14,0,3,3,3,82,136,0,0,0,3,0,0,0,0,3,0,0,9,332,39,9,428,57,294,13,65,7,46,79,1374
SSC12267,0,3,0,422,12,6,0,18,3,11,0,3,3,0,69,126,3,0,3,0,0,0,0,0,0,0,3,12,355,48,17,399,68,300,10,39,9,66,74,1386
SSC12268,0,3,0,183,8,0,0,9,0,3,0,3,0,0,22,45,0,0,0,0,0,0,0,0,0,0,3,3,131,6,3,123,9,84,3,14,3,19,26,420
SSC12269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
