SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC10990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,12,9,4,0,0,35
SSC10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC10992,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,6,24,27,39,62,22,4,3,192
SSC10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,3,6,23,3,0,0,69
SSC10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,8
SSC10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,14
SSC10996,3,6,11,19,18,7,3,0,0,64,3,5,7,12,21,13,0,0,0,67,116,156,276,561,524,338,61,6,0,2044
SSC10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,5,7,0,3,0,23
SSC10998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,12,11,17,3,0,0,53
SSC10999,7,30,49,48,71,53,14,0,0,259,8,21,63,68,81,40,10,3,0,303,305,624,1285,1624,1755,1096,286,30,4,7002
SSC11000,4,11,18,24,18,19,9,4,0,103,3,16,26,30,26,21,8,0,0,131,127,272,521,667,675,440,119,10,3,2823
SSC11001,5,23,63,62,45,26,9,0,0,234,12,44,55,67,69,48,5,0,0,302,205,548,1045,1002,854,605,113,13,0,4380
SSC11002,0,3,13,6,10,17,5,0,0,58,6,3,27,12,16,16,5,3,0,91,43,128,299,238,278,273,88,33,6,1381
SSC11003,0,0,3,0,0,0,0,0,0,13,0,0,3,0,4,0,0,0,0,9,4,7,27,25,42,29,8,0,0,132
SSC11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC11005,0,0,3,3,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,8,6,22,22,40,23,5,3,0,131
SSC11006,0,0,0,3,0,0,4,0,0,11,0,0,0,0,3,0,0,0,0,0,8,13,18,28,39,32,4,0,0,147
SSC11007,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,6,4,8,24,27,5,0,0,83
SSC11008,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,7,20,34,18,3,0,0,90
SSC11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,9
SSC11010,0,4,11,7,6,5,3,0,0,36,0,3,11,11,4,3,0,0,0,34,52,111,230,210,184,110,25,0,0,922
SSC11011,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,6,4,12,8,24,17,6,0,0,84
SSC11012,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,6,14,33,28,29,12,0,0,124
SSC11013,4,3,3,9,16,10,0,0,0,47,3,8,8,12,17,10,0,3,0,58,85,140,178,291,366,222,84,16,0,1387
SSC11014,0,10,21,16,29,15,0,0,0,88,0,11,23,19,21,11,0,0,0,79,61,185,406,387,370,247,60,4,0,1714
SSC11015,10,17,83,68,35,23,15,0,0,250,8,34,136,90,64,23,11,3,0,367,180,641,3429,2370,1418,859,259,29,7,9193
SSC11016,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,4,6,18,9,8,0,0,58
SSC11017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,5,3,9,4,3,0,36
SSC11018,0,0,3,4,3,0,0,0,0,9,0,0,0,0,3,3,0,0,0,11,9,16,35,45,58,25,6,0,3,202
SSC11019,3,6,17,12,3,3,0,0,0,50,0,5,14,10,10,8,0,0,0,45,70,265,696,356,305,244,46,8,0,1990
SSC11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,4,3,0,0,26
SSC11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,3,0,4,0,27
SSC11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,14,17,30,14,5,5,0,109
SSC11023,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,7,3,15,22,32,25,11,0,0,112
SSC11024,0,3,0,7,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,9,22,29,73,113,119,98,46,22,0,520
SSC11025,0,0,3,11,0,5,3,0,0,28,3,3,3,9,9,7,0,3,0,41,53,83,132,179,207,167,54,14,0,902
SSC11026,0,0,0,3,0,0,0,0,0,4,0,0,0,3,4,3,0,0,0,14,13,16,15,32,40,38,14,0,0,173
SSC11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11028,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,8,7,12,9,9,0,0,63
SSC11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
SSC11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,12,5,0,0,42
SSC11032,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,12,5,12,12,15,38,34,15,0,0,128
SSC11033,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3,0,20,11,6,0,0,45
SSC11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SSC11035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11036,3,9,23,18,20,18,8,0,0,106,9,8,14,14,11,14,11,6,0,94,197,245,518,500,667,545,165,22,3,2866
SSC11037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,13,8,6,0,0,36
SSC11038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,7,11,24,31,39,13,0,0,129
SSC11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10
SSC11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10
SSC11041,3,0,3,0,3,0,0,0,0,9,0,0,0,3,5,6,0,0,0,13,34,16,30,60,66,78,24,5,0,313
SSC11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10
SSC11043,4,8,3,15,5,6,3,0,0,41,0,8,6,12,20,9,10,0,0,54,45,70,180,227,252,243,71,13,0,1097
SSC11044,3,7,9,6,9,12,3,0,0,37,0,4,9,13,7,9,3,3,0,44,36,77,191,158,222,190,61,8,3,955
SSC11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11046,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,10,18,29,29,36,10,0,0,137
SSC11047,0,0,0,0,0,10,0,0,0,14,0,3,3,0,0,3,0,0,0,4,13,14,33,37,46,50,7,3,0,192
SSC11048,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,14,11,17,18,8,0,0,80
SSC11049,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,10,10,28,34,11,0,0,101
SSC11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7
SSC11051,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,3,3,3,0,14,10,3,27,38,49,53,16,3,0,196
SSC11052,6,8,31,24,26,16,3,0,0,118,3,16,15,24,18,21,3,0,0,88,91,209,407,456,514,342,93,14,0,2139
SSC11053,10,14,10,15,25,19,9,0,0,97,0,7,10,9,20,19,7,3,0,74,120,204,391,499,594,522,128,36,0,2490
SSC11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,12,11,12,5,0,0,52
SSC11055,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,9,11,11,4,8,7,0,51
SSC11056,0,5,9,9,8,13,3,0,0,47,0,6,4,8,17,12,0,0,0,56,89,95,188,305,388,232,59,12,0,1368
SSC11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,10,11,6,0,0,0,45
SSC11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,0,0,0,28
SSC11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11
SSC11060,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,4,18,18,37,0,0,0,86
SSC11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11063,3,0,3,3,0,7,0,0,0,17,0,4,0,6,4,3,3,0,0,14,29,35,44,88,110,93,21,0,0,425
SSC11064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,14,4,3,0,0,37
SSC11065,3,0,7,3,0,0,0,0,0,20,0,0,0,3,0,6,0,0,0,10,36,27,52,64,108,93,14,0,0,395
SSC11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4
SSC11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC11068,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,13,16,8,19,32,25,4,5,0,121
SSC11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11070,11,8,11,26,24,22,10,0,0,110,7,19,11,10,23,8,0,4,0,83,183,282,355,465,703,430,48,7,0,2478
SSC11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,17
SSC11072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,10,11,12,10,0,0,53
SSC11073,0,4,6,9,4,3,0,0,0,24,3,0,8,6,6,0,0,0,0,30,45,40,140,155,169,115,15,0,0,673
SSC11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,18,3,5,3,0,41
SSC11075,4,0,14,21,15,16,7,0,0,80,7,0,7,20,24,18,11,0,3,83,165,145,302,470,537,378,125,13,3,2140
SSC11076,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,5,9,39,45,47,15,0,0,159
SSC11077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,3,0,0,0,26
SSC11078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,8,0,0,0,26
SSC11079,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,6,7,16,9,3,3,0,42
SSC11080,5,10,20,18,14,8,6,3,0,91,10,7,19,20,17,25,14,3,0,102,152,195,339,368,529,474,133,16,0,2211
SSC11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC11082,3,18,25,22,33,16,3,3,0,120,8,16,22,20,32,16,0,0,0,111,135,262,635,673,645,431,65,14,0,2850
SSC11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC11085,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,14,4,0,0,30
SSC11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,10,13,4,0,0,0,37
SSC11087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
SSC11089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,17
SSC11090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,8,5,5,13,0,0,40
SSC11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,3,3,5,3,0,0,25
SSC11092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC11093,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,15,18,16,41,32,33,3,0,0,151
SSC11094,0,3,3,7,3,4,0,0,0,19,0,0,3,0,0,9,3,0,0,18,34,29,58,85,78,90,15,0,0,382
SSC11095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,6,8,5,0,0,29
SSC11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SSC11097,0,3,5,4,9,6,0,0,0,25,3,3,0,0,7,3,0,0,0,23,22,28,57,74,95,50,16,3,0,338
SSC11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,17,11,5,0,0,42
SSC11099,11,21,26,36,37,24,8,3,0,174,14,14,26,25,20,31,11,5,0,138,266,365,600,713,863,735,230,55,7,3834
SSC11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,20
SSC11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC11102,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,11,17,15,44,28,7,0,0,132
SSC11103,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,11,4,8,17,18,33,21,8,0,0,112
SSC11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,16
SSC11105,33,37,86,74,42,38,5,0,0,323,34,55,99,67,84,65,13,0,0,413,547,883,1971,1678,1638,1131,163,11,0,8020
SSC11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11107,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,3,10,4,5,3,0,40
SSC11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,7,0,0,23
SSC11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,4,0,0,17
SSC11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5
SSC11112,0,5,41,38,31,14,16,0,0,145,6,8,74,51,38,29,20,3,3,236,104,328,1997,1670,1143,815,397,44,3,6499
SSC11113,0,4,5,9,3,6,3,0,0,25,0,3,3,10,18,12,8,3,0,51,26,79,297,283,257,250,116,16,0,1327
SSC11114,0,3,3,8,3,0,0,0,0,13,4,0,8,11,4,6,3,0,0,27,35,31,79,130,156,157,37,4,0,631
SSC11115,3,7,30,18,12,14,0,0,0,88,5,9,25,22,17,12,6,0,0,107,88,250,692,573,459,285,59,8,0,2416
SSC11116,0,3,5,5,7,3,0,0,0,33,3,8,14,8,12,5,0,0,0,51,38,85,174,125,139,59,9,0,0,623
SSC11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15
SSC11118,9,26,28,24,31,19,5,3,0,144,9,12,22,54,48,33,6,0,3,183,239,310,495,931,993,593,170,21,3,3763
SSC11119,13,39,140,63,60,40,19,0,0,371,9,32,127,100,81,81,32,8,0,473,318,906,3100,1937,1790,1616,478,57,3,10202
SSC11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,11,0,0,0,39
SSC11121,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,7,0,3,16,20,15,13,0,0,69
SSC11122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,4,6,6,4,0,0,29
SSC11123,3,3,11,5,13,8,4,3,0,53,5,0,12,0,3,3,0,0,0,29,64,86,173,187,275,228,75,18,7,1106
SSC11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,18,7,12,10,0,0,0,63
SSC11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,14,7,10,3,0,0,65
SSC11126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,13
SSC11127,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,9,11,44,61,40,26,0,3,0,211
SSC11128,0,0,0,3,0,0,0,0,0,13,3,0,0,3,5,0,0,0,0,13,29,12,19,75,53,45,6,0,0,243
SSC11129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,0,0,0,26
SSC11131,0,5,23,25,16,11,0,0,0,76,0,5,34,35,15,12,3,0,0,106,42,205,1093,793,486,303,87,0,0,3005
SSC11132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,5,3,0,33
SSC11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11134,5,15,45,29,43,34,22,0,0,197,9,10,64,49,51,32,9,3,0,235,181,446,1129,1158,1158,761,171,24,3,5024
SSC11135,9,26,54,37,55,25,4,3,0,208,9,30,50,39,51,27,8,0,0,220,224,478,1142,1315,1269,737,177,20,0,5359
SSC11136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,0,22
SSC11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,7,0,0,0,27
SSC11138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,12,4,16,19,30,33,5,0,0,110
SSC11139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,17
SSC11140,0,0,8,0,0,0,0,0,0,8,0,0,0,6,0,4,0,3,0,15,11,9,42,50,55,50,24,5,0,249
SSC11141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,0,0,13
SSC11142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15
SSC11143,0,0,3,3,0,3,0,0,0,7,0,0,4,4,3,3,0,0,0,15,23,25,73,86,96,76,16,0,3,401
SSC11144,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,15,16,38,47,39,12,0,0,168
SSC11145,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,5,3,11,18,12,24,20,3,0,0,92
SSC11146,0,6,6,9,6,3,0,0,0,33,3,3,6,11,9,13,9,0,0,52,70,73,158,167,265,220,30,3,0,984
SSC11147,4,3,5,0,3,7,0,0,0,22,0,0,0,4,0,6,4,0,0,16,35,46,94,101,134,110,49,11,0,588
SSC11148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,7,13,22,20,3,0,0,80
SSC11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,19
SSC11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9
SSC11151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,25
SSC11152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC11153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
SSC11154,0,3,7,6,9,3,0,0,0,37,0,3,4,6,9,5,0,0,0,21,50,53,129,187,185,141,29,0,0,778
SSC11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11156,0,0,0,0,0,0,3,0,0,4,4,0,0,5,3,0,0,0,0,8,6,4,14,21,33,15,10,0,0,97
SSC11157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,15,6,5,0,0,47
SSC11159,0,0,3,0,0,3,0,0,0,3,0,3,3,3,0,3,0,0,0,7,6,6,29,29,33,44,28,8,0,187
SSC11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC11161,6,3,8,10,22,7,0,0,0,49,3,5,5,0,5,13,4,0,0,31,64,48,124,147,200,173,22,6,3,793
SSC11162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,7,6,0,0,25
SSC11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,10,6,0,0,0,27
SSC11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,8,16,24,11,4,0,84
SSC11165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,3,0,0,20
SSC11166,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,16,10,15,11,11,0,0,71
SSC11167,0,3,6,3,7,0,3,0,0,26,3,4,12,9,12,3,3,0,0,55,55,86,184,284,325,160,39,3,0,1142
SSC11168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,6
SSC11169,5,7,4,0,3,0,0,0,0,14,0,3,0,4,4,3,0,0,0,14,20,36,64,52,74,77,17,3,0,345
SSC11170,0,0,0,3,0,3,0,0,0,4,0,3,0,0,6,5,5,0,0,18,8,20,37,27,44,45,22,0,0,204
SSC11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,8,10,7,0,0,32
SSC11172,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,13,8,7,19,39,41,31,15,0,0,160
SSC11173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11174,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,13,9,12,18,13,12,0,0,91
SSC11175,5,17,42,31,17,10,3,0,0,120,13,21,26,33,28,9,0,0,0,138,181,273,730,732,532,288,53,0,0,2782
SSC11176,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,8,8,15,8,14,41,43,7,0,0,144
SSC11177,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,9,10,25,20,12,6,3,0,91
SSC11178,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,5,13,9,28,7,3,3,0,84
SSC11179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,8,6,5,0,0,27
SSC11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC11181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,4,0,0,0,22
SSC11182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,7,3,0,0,19
SSC11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,16
SSC11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,3,7,0,16
SSC11185,0,3,3,4,5,0,0,0,0,13,0,0,3,3,0,4,4,0,0,19,10,37,59,57,66,63,11,0,0,300
SSC11186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11
SSC11187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10
SSC11188,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,11,10,7,17,31,8,5,5,0,85
SSC11189,0,0,0,0,3,6,0,0,0,15,0,0,0,0,0,3,0,0,0,12,7,17,27,45,46,54,20,3,0,220
SSC11190,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,12,7,17,31,28,11,0,0,108
SSC11191,0,5,6,9,5,3,3,0,0,23,0,3,3,3,4,0,0,0,0,14,28,31,83,108,124,156,28,4,0,555
SSC11192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,5,3,3,3,0,31
SSC11194,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,3,10,16,27,28,11,0,4,102
