SSC_CODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SSC10021,0,0,4,4,4,3,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,7,11,12,16,13,8,0,0,0,71,0,0,0,4,0,4,0,0,0,14,3,3,4,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,3,3,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,19,0,0,0,3,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,9,0,0,3,4,0,0,0,0,0,14,4,3,0,0,3,0,0,0,0,11,0,3,3,3,0,0,0,0,0,18
SSC10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,8,7,9,3,3,0,0,37,0,0,0,0,0,0,0,0,0,3,3,6,8,8,4,3,0,0,0,31,0,0,0,3,8,0,0,0,0,11,3,4,9,3,0,3,0,0,0,21,10,5,0,0,0,0,0,0,0,11,3,4,11,3,8,0,3,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,5,3,0,0,0,14,0,0,4,0,0,4,3,0,0,12,0,0,3,0,0,0,0,0,0,8,0,3,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,0,0,0,11,9,7,11,6,11,9,0,0,0,49
SSC10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10024,0,0,3,7,4,7,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10025,0,3,0,3,0,0,3,0,0,10,0,3,39,48,32,13,4,0,0,138,13,29,52,86,130,71,0,0,0,379,0,8,11,19,25,15,0,0,0,80,46,94,159,152,112,61,4,0,0,633,0,11,17,23,25,18,0,0,0,101,39,39,68,56,45,19,7,3,0,278,69,32,22,15,13,8,3,0,0,168,6,10,47,71,100,65,15,0,0,322,0,8,14,9,4,0,0,0,0,30,0,3,3,23,12,3,0,0,0,54,0,9,14,11,3,5,0,0,0,41,3,13,24,28,32,24,0,0,0,119,5,13,14,22,24,14,6,0,0,86,5,12,51,81,62,46,0,4,0,260,3,12,9,24,25,26,0,0,0,108,0,10,28,33,26,29,0,0,0,124,9,9,10,9,5,3,0,0,0,47,18,24,46,35,28,27,9,0,0,181,9,17,33,27,32,27,3,3,0,151
SSC10026,0,0,0,3,3,0,0,0,0,17,0,0,9,12,16,13,0,0,0,59,0,5,40,27,52,37,3,0,0,171,0,0,3,12,6,4,0,0,0,26,21,43,80,56,50,43,7,0,0,293,0,0,7,13,11,10,7,0,0,49,14,29,35,22,20,16,3,0,0,144,25,21,15,9,3,10,0,0,0,79,3,8,26,30,37,35,13,0,0,156,0,0,4,4,0,0,0,0,0,13,0,0,16,3,3,3,0,0,0,25,0,3,6,4,5,3,0,0,0,17,0,4,19,13,0,3,0,0,0,41,3,8,10,8,12,13,0,0,0,46,0,7,24,23,23,19,3,0,0,95,0,3,7,6,13,7,3,0,0,44,0,18,20,10,20,11,0,0,0,87,4,3,3,0,0,0,0,0,0,17,0,6,27,11,14,12,3,0,0,77,7,13,9,30,18,15,5,0,0,90
SSC10027,0,0,5,3,6,7,3,0,0,24,0,0,3,0,0,0,0,0,0,3,4,9,20,24,33,18,9,0,0,121,0,0,3,0,3,3,0,0,0,4,7,13,39,34,34,21,8,0,0,151,0,3,3,8,7,3,3,0,0,32,12,12,18,15,9,11,5,0,0,88,21,16,24,12,6,3,8,0,0,98,0,5,4,11,15,7,7,0,0,48,4,0,4,8,3,4,3,0,0,18,0,0,3,9,10,3,0,0,0,32,0,4,4,4,5,7,4,0,0,31,0,3,9,18,12,23,15,0,0,90,0,3,3,0,7,7,0,0,0,22,0,5,20,25,18,20,3,0,0,96,0,3,15,12,20,26,3,0,0,85,0,0,21,32,25,20,12,0,0,104,0,0,4,0,3,3,0,0,0,9,0,6,4,3,14,5,0,0,0,31,4,5,7,3,9,6,3,4,0,38
SSC10028,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,7,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,3,3,3,3,5,6,0,3,0,0,25,3,0,0,0,0,0,0,0,0,9,0,0,0,3,8,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,5,0,0,0,11,0,0,0,0,3,4,0,0,0,9,0,0,0,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,3,0,5,0,0,0,0,0,0,14
SSC10029,0,0,6,0,4,6,5,0,0,26,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10030,0,0,3,3,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,3,23,28,22,8,0,0,0,86,0,4,8,10,3,4,0,0,0,21,0,21,89,51,40,7,3,0,0,206,0,4,32,31,15,5,0,0,0,88,8,20,75,43,22,10,5,0,0,187,4,31,90,56,21,13,0,0,0,222,0,3,40,38,45,31,4,0,0,160,0,12,83,49,32,8,4,0,0,190,3,24,104,115,33,20,0,0,0,297,0,0,36,13,10,3,0,0,0,60,0,35,254,131,74,33,8,3,0,533,0,9,42,24,17,9,0,0,0,102,0,7,70,39,43,26,0,0,0,191,0,10,70,45,33,30,3,0,0,196,0,8,44,33,24,20,3,0,0,133,0,7,34,15,19,7,0,0,0,87,0,4,28,20,15,6,0,0,0,76,0,11,60,28,23,3,3,0,0,134
SSC10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,23,26,7,0,0,76,0,0,0,4,4,0,0,0,0,5,9,26,35,35,27,24,3,0,0,158,0,0,6,3,3,17,3,0,0,42,8,20,16,9,11,14,7,0,0,86,10,10,4,3,8,4,0,0,0,36,0,7,10,13,23,21,3,0,0,75,0,3,3,3,11,4,0,0,0,18,0,9,10,12,11,18,0,0,0,55,3,3,4,3,10,9,0,0,0,25,0,10,9,11,10,14,5,0,0,66,0,0,3,8,10,7,3,0,0,29,0,0,15,10,8,22,0,0,0,51,3,3,12,3,5,17,3,0,0,45,0,3,9,4,13,10,0,0,0,32,0,0,4,3,0,0,0,0,0,13,0,12,4,4,15,7,3,0,0,43,0,8,4,3,11,13,0,0,0,49
SSC10032,0,0,0,4,4,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10035,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10036,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,13,18,24,15,5,0,0,78,0,3,0,8,8,0,0,0,0,18,7,27,42,79,66,41,12,0,0,270,0,5,0,20,20,11,0,0,0,56,35,25,15,21,26,10,8,0,0,149,15,10,12,12,12,6,5,0,0,83,0,0,11,9,16,18,5,0,0,69,3,3,5,24,20,9,0,0,0,69,0,0,11,55,48,15,0,0,0,139,0,0,6,15,14,3,0,0,0,41,7,6,22,90,84,33,14,0,0,253,3,10,10,13,18,7,3,0,0,62,0,0,7,18,29,24,8,0,0,94,5,10,5,15,13,15,4,0,0,72,0,7,16,16,30,26,6,3,0,94,11,11,8,3,8,6,0,0,0,47,0,4,12,15,10,8,8,0,0,52,7,7,9,21,27,11,4,0,0,88
SSC10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10038,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,29,29,28,25,3,0,0,118,0,0,3,3,0,0,0,0,0,9,0,12,41,30,18,22,3,0,0,137,0,0,8,17,8,10,0,0,0,41,3,23,82,31,14,19,8,0,0,174,23,52,73,27,15,12,3,0,0,211,0,6,44,26,30,39,13,0,0,150,0,3,16,11,7,3,0,0,0,41,0,0,42,18,21,8,0,0,0,88,0,5,5,3,6,3,3,0,0,27,0,3,46,41,19,17,0,0,0,124,0,3,28,12,10,8,0,0,0,63,0,0,20,23,21,13,0,0,0,68,3,3,15,9,10,3,0,0,0,47,0,7,45,21,21,12,0,0,0,103,4,3,7,4,3,4,3,0,0,27,0,3,13,19,4,9,0,0,0,50,0,17,29,8,17,20,4,0,0,101
SSC10039,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10040,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10041,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC10042,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10043,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10045,0,0,0,4,0,10,7,3,0,22,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,8,0,0,0,0,5,3,3,0,0,14,0,0,3,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12
SSC10046,4,0,8,14,13,11,7,3,3,66,0,0,3,0,4,3,0,0,0,7,5,4,6,17,20,15,0,0,0,76,0,0,5,7,3,5,0,0,0,13,3,13,34,40,27,32,3,0,0,149,7,3,3,3,7,15,3,0,0,40,17,5,17,22,17,14,7,0,0,100,22,10,7,5,6,7,5,0,0,67,0,0,7,8,8,17,10,0,0,45,0,0,0,3,5,5,0,0,0,13,0,0,5,3,4,6,0,0,0,24,0,0,3,3,3,3,3,0,0,18,0,0,0,21,19,13,3,0,0,55,0,0,6,11,10,3,0,0,0,30,3,3,7,13,13,22,0,0,0,65,0,3,8,22,27,25,8,0,0,86,0,0,10,22,41,30,8,0,0,117,7,0,0,0,0,5,0,0,0,18,5,4,5,12,13,13,0,0,0,53,3,0,9,13,6,10,3,3,0,45
SSC10047,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
