SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
101031016,443,552,125,12,1134,332,46,294,1810,35,30,6,0,78,27,3,21,131,11,19,8,0,41,33,11,104,187,50,48,16,0,116,60,18,126,318,39,25,15,0,77,68,30,207,385,8,12,5,0,22,5,0,42,77,0,3,0,0,4,3,0,14,27,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,9,56,36,19,0,103,83,35,268,488,10,3,0,0,16,19,0,115,149,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,15,11,3,0,0,16,26,0,126,166,8,11,0,0,25,43,4,457,524,570,651,165,12,1399,544,100,1267,3310,529,604,150,9,1299,368,58,272,1991,14,18,5,0,36,25,7,29,92,38,14,16,0,63,73,18,108,265,49,28,23,0,103,93,25,136,357,35,17,9,4,64,68,31,449,606,11,0,4,0,19,21,3,52,103,4,0
101041017,885,585,265,18,1743,537,56,100,2437,46,7,15,0,66,93,3,11,182,23,6,6,0,38,37,4,10,86,66,13,17,3,108,135,6,19,263,70,16,26,6,107,185,11,38,352,3,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,3,4,0,4,10,76,14,30,6,119,199,11,37,368,18,0,0,0,17,23,0,32,77,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,12,18,4,6,0,26,32,0,37,91,0,0,0,0,0,0,0,4,4,1042,618,314,19,1996,893,83,195,3169,860,518,306,24,1705,523,62,133,2423,53,9,13,0,76,100,0,26,203,27,8,11,0,50,64,0,15,131,84,15,24,0,123,169,0,39,339,53,23,33,3,115,225,11,35,390,6,0,0,0,10,13,0,5,22,14,0
101041018,1023,615,313,10,1960,547,60,196,2763,41,20,22,0,79,71,8,27,187,40,0,11,3,62,66,6,7,139,84,20,33,3,139,136,14,34,320,72,17,42,0,132,118,5,23,281,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,5,3,0,0,10,71,17,44,0,135,127,5,33,296,20,0,0,0,18,24,0,49,89,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,5,20,3,0,0,23,28,0,48,98,0,0,0,0,0,0,0,0,0,1195,654,391,19,2256,842,76,304,3482,1101,545,314,17,1974,631,70,193,2861,39,17,15,0,69,84,7,19,175,67,19,27,0,110,81,3,20,215,109,27,39,4,180,171,9,31,393,41,14,27,0,82,124,6,39,250,0,0,0,0,0,0,0,0,0,0,0
101041019,848,805,320,16,1988,605,83,96,2769,14,4,6,0,24,65,5,5,92,4,0,5,0,9,17,0,0,32,16,6,13,0,31,80,8,11,122,47,17,28,4,103,169,8,14,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,47,19,32,4,104,171,8,17,304,6,0,7,0,11,20,0,35,63,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,3,8,4,7,0,12,27,0,41,75,0,4,0,0,3,7,0,0,10,922,834,370,16,2146,884,101,161,3293,900,803,326,16,2051,732,54,209,3046,25,6,4,4,40,139,8,10,190,6,3,11,0,22,34,4,3,63,35,11,14,4,62,170,12,11,254,18,9,12,0,33,79,9,18,137,0,0,0,0,0,0,0,0,0,0,0
101041020,1173,927,305,20,2422,700,79,151,3350,8,6,0,0,11,0,0,0,13,6,0,0,0,12,3,0,0,15,10,3,0,0,18,8,0,0,27,0,0,0,0,0,8,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,5,0,0,0,0,0,5,0,0,6,0,4,8,0,4,15,7,4,0,0,13,12,0,11,38,4,8,0,0,11,9,0,10,29,9,4,3,0,18,5,0,3,19,18,18,6,0,37,27,0,20,84,0,0,0,0,0,0,0,0,0,1202,949,309,20,2485,741,79,171,3477,1263,809,280,23,2381,796,84,264,3521,6,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,6,8,3,0,0,8,6,0,0,11,0,0,0,0,4,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0
101041021,291,230,105,9,629,239,17,62,951,43,8,12,4,61,90,0,10,159,4,8,4,0,19,7,0,6,20,43,12,14,4,78,96,0,14,187,4,0,3,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,5,4,0,3,0,3,12,0,0,18,18,3,0,0,27,25,0,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,3,0,0,26,32,0,13,67,0,0,0,0,0,0,0,0,0,362,249,125,11,743,375,23,80,1217,344,269,102,8,724,246,22,77,1067,54,12,8,0,75,93,0,14,183,4,0,0,0,10,13,0,8,30,63,9,11,0,81,104,0,20,207,7,0,12,0,21,21,5,11,61,0,0,0,0,0,0,0,0,0,0,0
101041022,6,7,0,0,15,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,15,0,5,0,20,3,0,0,0,9,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,367,245,157,9,785,245,24,16,1071,7,0,12,0,22,42,5,0,69,6,4,0,0,4,4,0,0,11,9,3,11,0,24,46,5,0,74,25,13,8,4,43,58,12,9,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,25,13,8,4,43,58,12,9,125,14,3,0,0,22,16,0,36,68,0,0,0,0,0,0,0,0,3,5,0,0,0,5,4,0,0,12,21,3,0,0,22,21,3,34,86,0,0,0,0,0,0,0,0,0,419,258,183,15,879,373,42,60,1354,343,223,126,10,698,291,25,74,1090,7,6,8,0,21,52,6,4,82,5,4,4,0,9,7,0,0,17,10,11,12,0,35,57,6,3,100,14,3,9,0,27,56,5,8,101,0,0,0,0,0,4,0,0,4,0,0
101041024,414,316,122,14,866,276,21,76,1237,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,8,0,3,0,6,14,0,25,50,0,0,0,0,0,7,0,4,9,6,0,0,0,8,6,0,0,16,12,4,3,0,18,19,0,35,72,0,0,0,0,0,4,0,0,8,430,322,129,14,888,308,25,109,1332,459,294,122,13,889,314,26,101,1328,0,0,3,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,4,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0
101041025,1206,758,258,16,2237,581,53,135,3006,85,11,22,0,123,142,9,6,283,108,20,21,0,155,105,10,28,301,198,36,48,0,280,252,16,37,579,125,38,54,0,220,287,23,56,588,4,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,5,8,0,3,18,133,38,59,0,231,305,21,58,615,13,0,0,0,15,22,0,74,115,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,5,17,0,0,0,19,24,0,77,124,0,0,0,0,0,0,0,0,0,1553,836,360,15,2766,1156,93,305,4321,1245,751,276,9,2287,660,63,180,3187,150,20,37,8,218,293,16,37,560,119,30,40,3,192,172,9,40,417,270,45,81,11,403,470,27,74,969,61,16,29,0,104,163,6,33,304,5,0,0,0,10,8,3,0,18,0,0
101041026,1121,641,323,21,2103,691,62,96,2946,17,5,17,5,38,51,3,3,100,7,7,14,0,31,41,4,3,81,24,16,31,5,70,96,9,7,180,5,7,0,0,18,62,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,11,0,0,12,5,7,0,0,18,69,0,0,91,5,3,5,0,11,16,0,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,14,12,0,19,44,0,0,0,0,0,0,0,0,6,1153,659,362,22,2197,871,74,117,3262,1180,603,292,22,2103,828,71,184,3181,8,0,6,0,15,33,0,6,56,15,3,10,0,29,29,4,0,62,23,10,13,0,47,64,8,7,120,20,8,14,0,41,108,9,10,169,0,0,0,0,0,0,0,0,0,0,0
101041027,1227,602,271,16,2123,822,69,149,3163,53,6,9,0,64,70,0,9,147,42,14,8,0,64,42,0,10,117,91,16,17,0,130,109,9,11,262,43,14,13,3,66,149,4,22,242,10,3,4,0,18,18,0,0,42,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,10,0,0,18,53,13,18,3,89,176,3,29,299,27,0,5,0,32,76,3,77,184,0,0,0,0,0,0,0,0,7,3,3,3,0,12,10,0,0,21,38,6,7,0,50,81,3,81,213,0,0,0,0,0,0,0,0,6,1417,634,317,22,2393,1193,82,267,3930,1316,551,276,13,2165,896,75,278,3412,54,4,23,3,83,140,5,13,241,30,0,6,0,41,52,4,14,106,85,10,29,3,124,189,6,29,350,28,12,10,0,46,92,5,25,167,4,0,0,0,11,19,3,12,48,0,0
101051539,1923,2117,991,71,5103,1851,166,182,7300,77,59,59,8,198,272,18,17,505,15,12,12,0,40,22,3,5,66,91,70,71,8,235,295,27,26,577,29,11,43,4,90,273,16,34,408,3,0,6,0,6,24,0,6,39,0,0,6,0,8,31,0,3,40,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,36,11,48,6,106,332,11,41,491,17,0,5,0,20,50,4,42,115,0,0,0,0,0,0,0,0,0,19,14,0,0,29,21,6,9,64,26,14,5,3,48,70,3,52,178,0,0,0,0,0,3,0,0,4,2089,2211,1113,87,5500,2544,204,298,8549,2011,2111,1009,82,5217,1863,171,316,7568,126,57,74,6,262,448,21,44,775,15,15,22,0,56,64,3,7,134,140,71,96,6,316,506,29,51,906,29,17,18,6,73,200,8,40,324,4,0,6,0,14,50,3,11,80,0,0
101051540,1524,1243,351,45,3159,1010,68,215,4454,15,6,6,0,22,40,0,0,72,0,0,0,0,0,0,0,0,4,14,6,5,0,26,47,0,0,72,5,0,0,0,5,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,18,9,3,0,0,10,10,0,8,36,6,4,0,0,3,7,0,0,10,0,5,0,0,8,0,0,0,6,15,11,0,0,24,22,0,13,55,12,10,6,0,22,6,0,0,31,1566,1263,359,45,3236,1093,67,230,4622,1585,1286,349,32,3258,1080,85,411,4830,8,6,0,0,14,47,0,4,67,0,0,0,0,0,5,0,0,10,10,6,0,0,21,50,0,4,76,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0
101061541,628,714,218,11,1567,438,41,66,2118,25,12,9,0,47,92,7,7,157,4,0,0,0,7,0,0,0,7,30,12,9,0,54,92,6,7,158,4,3,9,0,21,28,4,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,4,3,9,0,21,30,4,9,56,8,0,0,0,4,7,3,21,35,0,0,3,0,4,0,0,0,4,3,3,0,0,5,0,0,0,7,7,5,3,0,14,11,3,21,48,0,0,0,0,0,0,0,0,0,670,746,233,11,1661,571,56,97,2383,603,735,233,20,1589,474,43,112,2221,33,15,9,0,55,126,13,26,220,3,0,3,0,4,6,0,0,13,35,15,15,0,58,133,9,26,232,4,0,3,0,7,11,0,8,31,0,0,0,0,0,0,0,0,0,0,0
101061542,1206,1408,236,21,2859,583,58,167,3663,0,0,3,0,5,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,0,0,9,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,0,0,0,3,0,0,0,10,4,0,0,0,3,8,0,0,10,4,4,0,0,9,6,0,4,30,3,5,0,0,6,0,0,3,9,11,4,0,0,9,9,0,5,19,17,8,7,0,27,13,0,15,56,0,0,0,0,0,0,0,0,0,1228,1416,239,21,2903,606,55,180,3744,1298,1498,255,32,3077,614,64,239,3996,4,0,3,0,10,9,0,0,18,0,0,0,0,0,0,0,0,0,8,0,3,0,7,9,0,0,18,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
101061543,972,1080,434,33,2524,814,76,133,3549,24,11,17,0,50,118,4,9,179,0,0,0,0,0,0,0,0,0,24,9,17,0,50,118,4,9,184,20,7,16,3,47,157,4,21,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,20,7,16,3,47,161,7,21,238,3,0,0,0,3,12,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,0,0,3,15,0,8,28,3,0,0,0,3,0,0,0,3,1026,1103,466,36,2630,1113,89,174,4006,1008,991,481,42,2524,856,92,196,3663,20,11,22,0,48,138,12,13,212,0,0,0,0,0,0,0,0,5,20,12,22,0,48,142,12,13,215,34,15,24,3,74,172,6,15,275,0,0,0,0,0,0,0,0,0,0,0
101061544,906,745,268,21,1943,800,58,103,2900,8,0,0,0,15,44,0,3,58,0,0,0,0,3,0,0,0,3,8,4,3,0,17,42,0,3,64,4,0,5,0,6,11,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,5,0,6,13,0,0,24,0,0,0,0,6,11,0,3,25,0,0,5,0,5,0,0,0,7,4,3,0,0,14,8,0,0,17,12,3,7,0,19,17,0,7,47,0,0,0,0,0,0,0,0,0,926,753,287,24,1988,881,60,112,3038,898,669,254,24,1840,784,64,174,2859,37,6,16,0,62,49,5,14,130,0,0,0,0,0,0,0,0,0,37,6,16,0,62,49,5,14,130,7,0,0,0,7,39,4,8,56,0,0,0,0,0,0,0,0,0,0,0
102011028,516,928,257,10,1713,341,43,91,2189,6,9,9,0,29,7,0,4,39,15,20,12,4,57,19,5,7,89,25,28,26,4,80,28,5,13,124,9,3,7,0,18,8,3,6,33,0,0,4,0,9,3,0,5,18,7,0,0,0,11,4,0,0,11,..,..,..,..,..,..,..,..,..,3,0,0,0,5,9,0,0,11,22,9,7,0,41,22,3,10,77,22,0,3,0,26,62,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,3,12,23,4,9,0,31,75,0,10,109,0,0,0,0,0,3,0,0,6,586,966,297,13,1864,464,50,121,2501,552,967,261,13,1786,314,46,93,2242,8,4,7,3,17,4,0,0,28,27,11,12,0,54,37,0,7,97,37,18,17,3,72,41,6,6,123,27,13,6,0,51,16,0,9,73,7,6,0,0,7,8,0,0,22,4,0
102011029,1195,1234,318,23,2766,802,65,143,3776,6,9,0,0,16,14,0,0,25,9,0,5,0,8,3,0,0,13,8,7,6,0,25,11,0,0,39,40,9,23,0,72,65,3,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,3,39,9,23,0,70,64,3,8,144,0,0,4,0,10,43,0,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,11,43,0,5,57,0,0,0,0,0,0,0,0,0,1249,1258,346,23,2874,928,65,154,4017,1224,1272,339,22,2858,818,75,150,3894,15,6,5,0,24,15,0,0,39,17,8,10,0,42,21,0,3,60,30,15,12,0,61,31,0,7,102,18,0,7,0,23,41,0,0,70,16,0,0,0,16,4,0,0,23,0,0
102011030,421,480,132,7,1041,298,34,97,1464,19,28,8,0,54,16,0,16,86,0,0,0,0,0,0,0,0,0,19,28,8,0,54,16,3,16,92,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,5,12,0,5,25,0,0,0,0,0,0,0,6,7,0,12,5,0,15,5,0,0,20,3,15,4,0,23,20,0,10,54,0,0,0,0,0,4,0,0,5,444,521,144,10,1123,341,32,118,1615,459,511,124,12,1098,347,63,183,1695,4,4,0,0,12,6,0,0,16,0,0,0,0,0,0,0,0,0,4,4,0,0,12,6,3,0,14,4,0,5,0,3,12,0,3,22,0,0,0,0,0,0,0,0,0,0,0
102011031,1182,1550,455,27,3207,995,67,101,4369,186,32,42,0,268,301,0,6,579,25,14,9,0,54,54,0,10,114,210,45,59,0,318,356,0,16,690,9,0,0,0,17,55,0,12,79,4,0,0,0,3,19,0,0,27,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,8,15,0,7,0,22,74,0,12,106,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,1410,1602,512,27,3552,1428,69,126,5174,1198,1534,402,22,3156,1008,80,132,4373,163,27,37,0,232,296,9,21,558,30,16,32,3,87,102,3,10,200,193,45,66,6,315,397,18,33,753,38,18,19,0,80,73,6,6,166,16,0,6,0,24,27,0,0,51,0,0
102011032,895,1262,491,25,2677,705,99,182,3660,117,33,60,0,210,347,17,28,601,229,177,155,16,571,491,70,79,1210,343,205,217,12,776,842,86,110,1818,147,42,52,9,248,491,33,62,830,159,48,78,7,297,355,41,76,772,278,83,85,6,456,326,79,65,921,..,..,..,..,..,..,..,..,..,0,0,0,0,4,10,0,0,14,586,175,216,23,997,1180,157,204,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,3,0,0,6,10,0,0,21,0,3,0,0,6,10,0,30,41,9,7,10,0,29,45,7,26,102,1833,1653,941,61,4491,2779,345,547,8157,871,1247,509,35,2659,679,121,146,3616,39,22,26,0,94,138,7,14,260,230,189,180,4,600,450,50,83,1179,267,210,209,11,696,593,55,99,1445,269,118,115,14,519,774,61,116,1462,148,79,84,9,316,311,50,80,752,244,117
102011033,379,944,269,17,1617,249,29,30,1926,25,23,16,0,64,40,3,5,120,4,10,6,0,18,4,0,0,26,21,35,23,0,86,49,9,7,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,981,293,17,1701,295,34,39,2071,405,894,234,10,1545,237,37,60,1875,29,28,31,0,87,37,0,9,136,8,3,4,0,10,9,0,3,21,33,34,32,0,104,47,0,12,161,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102011034,445,797,261,16,1519,307,33,30,1891,231,12,41,4,288,460,13,19,778,7,5,18,0,29,22,6,0,56,239,19,62,3,325,482,12,19,839,14,0,0,0,17,38,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,3,11,15,4,0,0,24,39,0,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,698,821,326,20,1871,837,52,55,2801,476,795,264,18,1553,304,45,49,1943,190,17,49,8,256,420,3,20,698,80,12,29,4,118,140,3,8,267,272,27,74,6,375,566,3,28,966,13,0,6,0,16,5,0,0,26,12,0,0,0,12,3,0,4,26,0,0
