SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
117021637,0,4,3,15,38,163,107,36,27,6,402,0,0,0,0,0,6,19,105,127,54,48,6,374,0,0,0,0,0,0,0,44,66,61,66,8,245,0,0,0,0,0,7,3,35,67,67,100,6,285,0,0,0,0,0,0,0,17,40,47,176,6,293,0,0,4,5,0,0,4,19,25,14,40,6,118,0,0,0,4,0,0,0,5,5,0,0,14,31,12,18,116,85,55,136,221,713,586,329,494,86,2844
117031329,0,0,3,14,32,106,110,51,68,8,388,0,0,0,0,0,3,31,79,126,108,104,8,465,0,0,0,0,0,0,4,8,21,40,56,4,127,0,0,0,0,0,4,4,17,56,80,189,0,353,0,0,0,5,0,0,5,22,40,89,630,7,804,0,0,0,0,0,3,4,0,20,13,64,8,118,0,0,6,0,0,3,4,0,0,0,9,16,39,8,14,74,36,38,128,284,538,509,458,1223,76,3387
117031330,6,3,0,6,16,82,191,81,95,8,483,6,0,0,0,0,5,14,79,294,203,177,12,798,0,0,0,0,4,5,10,8,88,115,142,0,371,0,0,0,0,0,5,10,29,131,200,406,6,794,0,0,0,0,0,4,10,20,84,184,840,15,1157,0,0,0,0,0,4,5,7,18,41,124,14,216,4,0,4,0,0,0,0,4,4,3,3,13,39,24,14,90,67,34,64,140,393,1021,938,1905,105,4796
117031331,9,3,10,19,53,152,154,78,99,13,591,0,0,3,0,0,8,27,84,207,191,162,9,696,0,0,0,0,3,4,9,19,59,89,103,5,287,0,0,4,0,0,0,8,16,90,161,311,10,607,0,0,0,0,0,4,9,21,80,158,760,9,1052,0,0,7,4,8,3,3,5,18,23,118,9,202,0,0,25,4,0,0,0,4,6,5,4,23,68,31,80,494,267,135,185,394,689,858,857,1762,167,5927
117031333,4,4,8,19,87,291,180,109,121,15,847,0,0,6,5,0,15,53,224,254,166,230,10,954,0,0,0,0,0,3,4,22,48,78,86,6,247,0,0,0,0,5,4,18,49,110,124,261,3,578,0,0,0,0,0,7,18,46,101,193,919,14,1294,0,0,4,7,0,4,3,14,16,14,98,7,172,0,0,8,0,4,3,7,3,10,3,8,21,69,12,23,222,105,77,220,714,1359,981,808,1903,139,6568
117031336,4,4,6,8,25,120,164,75,81,9,493,0,0,0,4,4,3,20,87,238,201,170,10,734,0,0,0,0,3,0,0,17,54,70,117,0,263,0,0,0,0,4,6,12,25,89,148,279,6,562,0,0,0,0,3,4,7,18,80,174,862,10,1170,0,3,3,7,0,0,0,9,16,25,143,12,218,0,0,18,0,0,0,5,3,9,3,7,22,69,37,74,404,116,73,124,239,535,861,791,1779,129,5166
117031638,0,0,0,4,15,43,48,60,42,0,219,0,0,0,0,0,0,6,33,55,69,71,3,237,0,0,0,0,0,0,0,8,22,50,63,0,145,0,0,0,0,0,0,0,11,31,67,110,4,228,0,0,0,0,0,0,4,7,11,49,230,4,318,0,0,3,0,0,4,3,0,7,21,76,4,123,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,29,13,17,47,89,179,252,362,655,40,1687
117031639,0,8,3,5,13,74,109,78,51,5,334,0,0,0,0,0,7,4,61,135,79,62,4,354,0,0,0,0,0,0,6,10,38,49,52,4,170,0,0,0,0,0,3,0,12,48,58,93,0,216,0,0,0,0,0,0,5,12,31,52,181,5,297,0,0,0,0,0,0,0,4,7,19,34,9,89,0,0,0,0,0,0,0,0,5,3,11,4,31,6,10,63,40,32,74,73,446,802,561,679,79,2881
117031640,0,0,4,14,44,125,106,74,79,6,456,0,0,0,0,4,5,24,74,148,89,143,8,490,0,0,0,3,0,3,0,13,35,65,113,3,234,0,0,0,4,0,4,9,23,53,120,288,7,504,0,0,0,0,0,0,11,12,57,83,491,10,666,0,0,0,0,0,3,8,8,22,28,122,7,192,0,0,9,0,0,0,0,3,6,3,0,10,33,7,15,137,57,37,97,361,562,589,538,1325,79,3798
117031641,0,3,4,0,13,65,111,98,72,6,368,0,0,4,0,3,8,3,49,137,129,155,9,503,0,0,0,0,4,8,6,16,44,54,73,3,214,0,0,4,0,0,3,3,31,78,122,231,7,484,3,0,0,3,0,5,5,16,80,136,587,11,850,0,0,6,0,4,8,6,0,14,21,67,14,135,0,0,3,0,0,0,0,8,5,7,4,9,35,10,17,99,95,51,86,108,334,613,674,1296,106,3490
117031642,9,3,3,5,13,73,105,58,59,5,338,0,0,6,3,0,4,18,63,94,119,104,7,403,0,0,0,0,0,3,3,10,35,67,76,4,204,0,0,0,0,0,4,8,12,59,131,212,4,428,3,0,8,0,0,3,7,5,45,100,448,12,631,0,4,10,4,3,0,0,11,18,29,102,7,196,0,5,23,0,0,0,6,0,6,0,0,18,69,54,157,532,172,87,100,176,361,486,572,1078,121,3881
117031643,0,0,0,5,9,39,113,99,72,6,349,0,0,0,0,0,3,10,35,130,173,117,7,473,0,0,0,0,0,3,6,12,45,124,92,8,289,0,0,0,0,0,0,6,16,65,169,189,10,451,0,0,0,0,0,0,3,12,51,138,329,7,541,0,0,0,0,0,0,3,4,11,24,46,11,92,0,0,0,0,0,0,0,4,0,5,6,8,26,0,3,6,3,10,36,65,218,618,859,960,69,2856
117031644,0,0,0,4,6,65,80,50,81,5,296,0,0,0,0,0,0,9,37,118,105,147,10,434,0,0,0,0,0,0,0,3,20,18,63,4,112,0,0,0,0,0,5,0,16,38,68,159,6,294,0,0,0,3,0,0,3,20,43,85,610,21,780,0,0,0,4,0,0,0,3,14,9,51,4,89,0,0,0,0,0,0,0,0,6,4,15,10,33,5,4,23,9,10,21,44,270,470,424,1282,85,2639
117031645,0,9,4,10,23,72,162,124,226,25,661,0,0,3,4,0,5,16,67,178,212,346,29,864,0,0,0,5,0,4,7,12,70,110,198,7,416,3,0,8,9,4,4,9,19,81,157,465,26,782,5,0,0,11,6,4,11,20,71,121,666,26,938,0,0,4,6,4,3,8,5,32,31,143,34,273,0,0,0,0,0,0,0,0,14,13,24,16,71,17,0,38,68,45,72,139,438,964,1149,2602,246,5770
117031646,0,0,0,0,7,61,97,35,37,3,250,0,0,0,0,0,6,11,45,110,62,40,5,272,0,0,0,0,3,0,0,15,38,31,46,3,141,0,0,0,0,8,6,0,6,45,44,76,6,195,0,0,3,3,0,0,0,7,45,32,140,9,242,0,0,3,7,0,4,6,13,8,14,29,9,89,0,0,0,0,0,0,0,0,6,0,0,0,13,11,10,45,55,44,63,135,315,518,311,451,73,2018
117031647,4,3,6,4,10,62,169,128,114,13,511,0,0,0,0,0,5,11,56,221,230,182,4,712,0,0,0,0,0,5,16,14,67,127,146,5,378,0,0,0,0,3,3,14,15,110,234,321,16,714,0,0,3,4,0,4,4,17,57,181,522,8,807,0,3,5,3,0,6,9,6,27,52,84,11,212,4,7,41,11,3,3,0,5,8,6,9,37,132,81,231,796,250,94,102,130,312,946,1184,1593,200,5913
117031648,0,0,0,4,15,62,164,141,145,9,527,0,0,0,0,0,0,3,30,196,231,182,11,663,0,0,0,0,0,0,0,7,56,125,130,8,335,0,0,0,0,0,3,3,22,84,168,303,8,590,0,0,0,3,0,0,3,15,46,151,476,4,704,0,0,0,0,0,3,5,3,17,44,77,15,164,0,0,0,0,0,0,0,0,4,8,10,14,38,5,6,10,38,24,38,95,266,912,1177,1643,110,4320
118011339,0,0,0,0,10,47,69,96,124,3,360,0,0,0,0,0,4,4,28,104,124,197,3,465,0,0,0,0,0,3,7,6,31,87,134,3,265,0,0,0,0,3,0,7,9,39,115,382,5,558,0,0,0,0,0,4,8,22,29,112,998,28,1197,0,0,4,0,0,0,7,4,8,29,132,10,199,0,0,8,0,0,0,0,5,4,0,11,19,46,11,15,70,31,23,33,93,244,415,672,2126,119,3856
118011340,0,0,3,3,10,62,124,106,158,7,475,0,0,0,0,0,4,17,49,135,178,264,13,663,0,0,0,0,0,0,6,11,35,72,162,7,295,0,0,0,3,0,6,8,18,51,135,464,12,697,0,0,0,0,0,0,4,26,65,128,1333,22,1579,0,0,0,0,0,0,0,4,13,29,155,18,222,0,0,3,0,0,0,0,3,3,0,12,26,50,4,3,76,26,26,29,97,344,620,798,2750,137,4914
118011341,0,0,0,0,7,51,79,84,89,8,326,0,0,0,4,0,0,16,31,74,122,201,0,449,0,0,0,0,4,0,5,9,14,53,133,0,229,0,0,3,0,0,0,7,3,48,91,276,6,438,0,0,0,0,0,7,3,11,36,78,814,10,961,0,0,0,0,3,3,3,9,19,14,87,12,143,0,0,3,5,0,0,3,0,5,7,17,18,52,10,15,65,41,27,43,120,286,396,531,1790,93,3408
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,0,0,0,4,18,44,43,62,0,181,0,0,3,0,0,0,5,11,32,53,95,5,202,0,0,0,0,0,0,0,5,21,28,46,3,95,0,0,0,0,0,0,3,4,14,41,108,6,171,0,0,0,0,0,0,0,7,15,25,256,5,310,0,0,0,0,0,0,6,0,0,9,29,10,55,0,0,0,0,0,0,0,5,6,3,0,7,19,4,0,12,7,7,8,36,117,199,264,695,62,1419
118011345,0,3,0,8,35,94,80,41,56,4,325,0,0,4,4,0,4,20,69,115,67,81,6,371,0,0,0,0,0,0,3,5,24,19,58,3,113,0,0,0,0,0,5,0,23,38,58,166,8,301,0,0,0,0,4,0,11,19,43,58,789,13,931,0,0,0,0,0,3,3,0,16,16,122,5,158,0,0,0,0,0,0,6,0,0,0,0,10,23,3,3,38,39,13,77,265,485,434,303,1352,63,3073
118011346,0,0,0,0,0,12,22,30,44,3,110,0,0,0,0,0,0,0,5,23,30,60,6,124,0,0,0,0,0,0,0,0,6,17,40,0,64,0,0,0,0,0,0,0,0,4,30,99,0,139,0,0,0,0,3,0,0,4,12,21,301,11,355,0,0,0,0,0,0,0,0,0,8,40,4,53,0,0,0,0,0,0,0,0,0,5,3,3,9,8,0,8,4,5,12,23,38,122,198,664,43,1118
118011347,0,0,0,6,3,12,35,19,34,0,122,0,0,0,0,0,0,0,6,24,41,49,0,133,0,0,0,0,0,0,0,0,3,15,32,0,54,0,0,0,0,0,0,0,3,8,36,72,0,128,0,0,0,0,0,0,3,3,12,33,296,4,356,0,0,0,0,0,0,0,4,4,4,44,5,62,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,12,8,12,8,23,65,147,182,590,23,1075
118011649,0,0,0,0,0,19,62,60,68,8,219,0,0,0,0,0,0,9,17,50,79,107,6,264,0,0,0,0,0,0,0,0,27,29,62,6,123,0,0,0,0,0,0,8,5,24,67,163,5,273,0,0,0,0,0,0,4,4,21,73,430,14,546,0,0,0,0,0,0,3,0,5,21,82,10,127,0,0,0,0,0,0,0,0,0,0,6,9,13,4,4,7,7,4,13,42,114,304,406,1038,65,2015
118011650,0,0,0,0,3,25,26,35,63,6,163,0,0,0,0,0,0,8,23,51,49,111,3,255,0,0,0,0,0,0,0,4,7,22,51,5,92,0,0,0,0,0,3,4,4,18,55,160,8,256,0,0,0,0,0,0,5,9,18,54,630,9,728,0,0,0,0,0,0,5,6,6,13,73,4,99,0,0,0,0,0,0,0,0,0,0,6,3,16,4,0,4,6,11,15,54,150,194,297,1239,61,2031
118021564,0,0,3,0,9,79,129,55,41,3,328,0,0,0,3,0,3,11,64,127,79,69,3,357,0,0,0,0,0,5,0,22,53,49,39,5,177,0,0,0,4,0,4,8,26,64,86,83,7,274,0,0,0,0,0,3,4,11,41,53,170,6,293,0,0,0,0,0,0,3,10,29,17,53,9,118,0,0,0,0,0,0,0,3,5,6,0,5,20,10,4,38,29,23,36,123,453,692,429,521,56,2407
118021565,3,3,0,7,23,92,96,53,31,9,317,0,0,0,6,0,9,20,64,103,57,62,3,331,0,0,0,0,0,5,5,30,49,45,46,0,175,0,0,5,4,0,6,0,19,63,49,94,0,237,0,0,0,8,4,9,3,14,22,29,161,3,253,0,0,0,4,6,0,3,18,30,25,51,3,148,0,0,3,4,0,0,0,3,0,0,4,6,27,12,20,87,74,61,76,209,508,614,342,540,81,2622
118021566,0,4,0,0,4,15,47,40,30,0,138,0,0,0,0,0,4,3,3,46,47,58,0,162,0,0,0,0,0,0,4,6,13,28,47,0,106,0,0,0,0,0,0,0,7,21,45,67,0,139,0,0,0,0,0,0,0,3,7,38,185,4,245,0,0,0,0,0,4,0,3,5,5,30,9,63,0,0,5,0,0,0,0,0,0,0,0,9,14,0,11,36,13,4,17,38,80,216,251,458,39,1154
118021567,8,5,5,6,3,28,77,48,35,8,214,0,0,5,0,0,5,3,13,62,67,66,5,219,0,0,0,0,0,0,4,14,36,44,53,3,153,0,0,0,0,3,0,0,0,39,58,114,0,228,0,0,0,0,0,0,4,8,20,42,204,8,288,0,0,5,9,4,7,3,5,7,5,28,8,80,4,0,30,4,8,0,0,0,3,0,0,15,64,27,72,415,135,81,74,73,139,351,347,553,99,2366
118021568,0,3,0,0,7,30,78,54,34,3,215,0,0,0,0,0,0,0,21,94,54,72,3,253,0,0,0,0,0,0,5,5,46,47,42,3,158,0,0,0,0,0,0,0,0,45,58,92,0,198,0,0,4,0,0,0,4,0,18,46,132,5,206,0,0,0,0,0,0,0,3,16,22,30,9,79,0,0,3,0,0,0,3,3,0,0,0,5,15,0,0,23,17,13,37,63,157,414,375,448,62,1610
118021569,0,5,0,4,7,76,146,109,57,12,416,0,0,0,0,4,3,5,61,190,193,82,5,547,0,0,0,0,0,3,6,6,62,98,82,0,263,0,0,0,0,0,0,3,9,94,195,186,5,502,0,0,0,0,0,4,8,15,54,151,441,11,680,0,0,0,0,0,0,6,8,28,39,53,11,139,0,0,0,0,0,6,0,0,3,4,5,9,27,3,3,26,40,21,48,64,300,815,955,996,76,3354
118021570,0,0,4,0,3,40,100,75,56,4,288,0,0,0,0,0,6,14,45,98,93,98,12,364,0,0,0,0,0,3,3,17,50,81,66,3,223,0,0,0,0,0,0,13,21,65,138,150,5,393,0,0,0,3,0,3,3,22,34,99,368,0,546,0,0,0,0,0,3,0,9,24,32,58,7,136,0,0,3,0,0,0,0,3,0,4,4,6,26,5,10,51,30,21,38,85,287,547,624,882,60,2637
118021651,0,4,0,10,6,47,107,106,109,9,405,0,0,0,0,0,0,3,38,130,175,196,5,559,0,0,0,0,0,5,3,6,38,106,146,7,311,0,0,0,0,3,5,5,19,75,200,408,8,718,0,0,4,0,0,4,9,12,50,176,1020,20,1292,0,0,0,0,0,0,3,3,28,44,135,11,225,0,0,0,0,0,0,0,3,0,0,14,6,32,7,4,36,16,14,37,63,196,573,924,2161,88,4115
118021652,0,0,0,0,3,6,16,20,31,4,79,0,0,0,0,0,0,0,5,23,29,49,6,117,0,0,0,0,0,0,0,0,3,18,48,4,74,0,0,0,4,0,5,5,8,12,29,77,6,142,0,0,4,0,0,0,5,9,8,21,168,0,208,0,0,0,4,0,0,0,3,0,6,25,8,55,0,0,13,5,0,0,0,0,0,0,0,14,43,22,33,241,90,29,38,39,49,91,152,451,63,1305
118021653,0,9,5,3,4,19,32,26,42,3,143,0,0,0,0,0,3,0,15,26,37,48,0,143,0,0,0,0,0,0,0,3,11,20,43,8,88,0,0,0,0,0,0,3,10,19,34,78,3,153,0,0,0,0,0,0,0,4,6,8,142,0,160,0,0,4,4,3,0,5,5,7,7,32,6,70,0,4,14,0,0,0,0,0,0,0,3,10,30,20,39,230,110,62,44,55,154,166,173,447,74,1561
118021654,0,4,3,3,5,10,3,5,8,0,32,0,0,0,0,0,6,3,8,8,8,16,0,49,0,0,0,3,0,3,8,0,4,5,11,0,27,0,0,0,0,0,0,3,19,3,7,30,0,67,0,0,0,0,0,3,3,14,3,6,104,6,143,0,0,0,7,3,4,8,0,0,0,11,3,36,0,0,11,0,0,0,0,4,0,0,0,10,27,18,27,291,103,39,48,58,70,28,35,189,52,956
119011354,0,11,0,13,16,31,55,44,21,9,198,0,0,4,0,0,0,0,19,34,47,19,8,130,0,0,0,0,0,4,3,17,35,21,19,5,98,0,0,0,0,0,0,3,4,21,26,26,0,96,0,0,0,6,0,0,3,0,18,13,23,0,69,0,0,7,0,0,4,0,10,19,6,19,13,83,0,3,10,0,4,0,0,5,3,0,3,18,50,34,78,324,182,87,130,113,242,439,256,220,123,2221
119011355,0,0,0,0,0,4,12,3,6,0,25,0,0,0,0,0,0,0,0,10,8,3,0,22,0,0,0,0,0,0,0,0,6,3,0,0,13,0,0,0,0,0,0,0,0,0,6,6,0,18,0,0,0,0,0,0,0,0,0,5,9,0,8,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,20,59,32,29,8,180
119011356,0,0,3,4,0,29,42,33,19,4,134,0,0,0,0,0,0,8,16,26,20,21,0,98,0,0,0,0,0,0,0,3,16,8,11,0,47,0,0,0,0,0,0,0,6,12,14,24,3,60,0,0,0,0,0,0,0,0,9,9,12,0,39,0,0,0,0,0,0,0,3,13,15,8,9,52,0,0,0,0,0,0,0,0,4,0,0,6,10,7,9,30,21,20,41,50,149,256,183,168,46,973
119011358,6,0,3,5,12,40,65,31,26,12,191,0,0,0,0,0,4,8,31,59,41,35,5,193,0,0,0,0,0,3,0,16,42,26,32,8,132,0,0,0,0,0,0,0,9,32,49,52,4,147,0,0,0,0,0,0,3,7,21,38,72,3,150,0,0,3,5,0,0,3,7,24,15,12,4,71,0,0,3,4,0,0,0,0,0,0,3,17,31,17,34,172,88,38,56,66,237,386,263,275,87,1704
119011360,4,4,0,12,10,52,62,32,39,4,211,0,0,0,5,0,4,8,28,73,41,44,0,213,0,0,0,0,3,4,14,15,52,35,40,3,162,0,0,0,0,0,3,8,8,41,48,73,4,178,0,0,0,0,6,0,3,6,21,43,65,4,150,0,0,0,4,0,3,0,9,15,14,29,5,80,0,0,8,0,4,4,0,3,3,3,0,17,50,19,26,199,112,68,99,89,241,403,274,341,77,1949
119011361,5,3,8,9,16,77,84,34,16,3,257,0,0,0,3,5,4,10,58,65,23,27,14,211,0,0,0,0,4,3,7,30,36,15,13,0,114,0,0,0,0,0,0,4,19,38,19,21,4,110,0,0,0,0,3,3,3,7,13,12,18,4,72,0,0,7,5,3,0,3,22,34,12,13,22,120,3,0,4,10,6,0,0,3,7,0,0,24,48,22,41,185,159,112,112,157,542,557,206,173,156,2421
119011571,0,3,0,8,31,192,86,26,13,3,361,0,0,0,0,0,3,11,145,86,16,10,8,277,0,0,0,0,0,0,8,67,47,10,4,4,133,0,0,4,0,0,0,6,51,33,15,9,3,111,0,0,0,0,0,0,0,25,17,14,20,0,86,0,0,0,0,3,0,4,38,30,6,3,7,103,0,0,9,0,0,4,5,12,4,0,0,9,49,13,32,148,96,65,92,216,1292,563,147,99,82,2860
119011572,3,3,0,0,31,133,89,23,16,3,309,0,0,0,0,0,4,10,122,109,30,8,10,299,0,0,0,0,0,0,8,46,44,18,10,3,126,0,0,0,0,0,4,3,46,50,24,18,0,150,0,0,4,0,0,4,0,19,18,12,18,0,75,0,0,0,0,4,5,3,42,45,14,7,14,135,0,0,4,3,5,3,0,3,4,0,0,20,50,12,27,135,95,63,79,222,991,712,203,105,106,2757
119011655,6,7,3,3,4,28,40,18,31,6,141,0,0,0,0,0,0,3,14,42,16,19,5,103,0,0,0,0,0,0,0,7,15,11,20,3,57,0,0,0,0,0,0,0,6,19,14,19,0,63,0,0,0,0,0,0,0,10,11,3,20,0,53,0,0,0,0,0,0,0,6,0,13,14,6,47,0,3,8,5,0,3,0,3,4,5,0,7,34,15,36,204,100,64,81,81,199,222,139,201,80,1413
119011656,5,4,0,7,6,16,39,28,18,9,118,0,0,0,0,0,4,3,12,25,28,16,0,88,0,0,3,0,0,0,3,5,14,14,11,0,48,0,0,0,0,0,0,0,3,16,21,18,0,63,0,0,0,0,0,4,0,3,6,9,16,0,44,0,0,0,3,0,4,4,5,14,10,8,5,50,0,0,6,0,5,0,0,0,0,0,0,6,25,9,18,97,70,45,45,53,125,231,189,134,57,1069
119011657,3,0,0,0,3,16,39,20,19,3,92,0,0,0,0,0,3,7,17,34,29,17,0,103,0,0,0,0,0,0,0,7,19,26,17,4,68,0,0,0,0,0,0,0,12,18,24,32,0,91,0,0,0,0,0,0,4,3,9,14,42,4,77,0,0,0,0,0,0,0,0,10,5,15,3,35,0,0,5,0,0,0,0,0,4,0,0,6,19,5,11,84,62,22,39,38,110,197,156,163,42,921
119011658,4,0,0,0,5,21,43,31,20,0,123,0,0,0,0,0,0,7,16,45,32,33,5,134,0,0,0,0,0,0,0,6,28,21,36,7,95,0,0,0,0,0,0,0,9,32,35,55,3,143,0,0,0,0,0,0,4,0,8,25,54,0,95,0,0,0,0,0,0,0,3,12,6,8,7,37,0,0,12,0,0,0,0,0,0,0,0,3,23,17,21,169,60,39,36,56,149,255,202,240,60,1279
119021362,4,3,3,8,43,101,82,55,20,8,331,0,0,3,0,0,10,40,86,66,53,27,10,300,0,0,0,0,0,3,16,30,38,32,24,3,151,0,0,0,0,0,3,15,35,43,35,28,0,162,0,0,0,0,0,5,3,8,15,25,41,7,117,0,0,0,0,0,5,15,25,20,12,23,10,114,0,0,12,4,0,0,7,6,6,0,0,6,41,15,30,175,94,60,126,399,679,511,319,209,117,2733
119021366,0,6,0,9,42,73,64,42,23,13,263,0,0,0,0,0,14,22,45,44,28,20,3,177,0,0,0,0,3,8,5,35,23,20,21,8,115,0,0,0,0,0,0,5,17,18,20,17,4,89,0,0,0,0,0,3,6,6,18,23,27,0,77,0,0,0,0,4,7,15,31,24,18,6,18,128,0,0,10,6,0,3,3,7,3,6,3,18,50,22,32,163,119,70,152,349,520,407,281,170,110,2391
119021367,5,5,0,4,22,48,40,17,23,8,159,0,0,0,0,3,0,17,28,32,40,16,0,139,0,0,0,0,0,0,0,16,27,17,27,0,90,0,0,0,0,0,0,0,12,14,25,32,0,80,0,0,0,0,0,0,5,3,9,15,34,0,69,0,0,4,0,0,0,3,11,20,8,11,8,69,0,0,3,0,0,0,0,0,0,3,0,8,22,4,9,87,56,46,47,169,267,257,183,191,60,1375
119021573,0,11,0,17,105,129,49,17,10,5,341,0,0,0,3,0,13,74,102,33,11,4,3,255,0,0,0,0,0,6,40,43,20,9,5,8,126,0,0,0,0,0,6,23,34,19,4,3,5,103,0,0,0,3,0,3,15,34,16,11,10,0,87,0,0,0,0,0,6,28,55,18,10,0,11,128,0,0,0,0,0,0,6,4,0,0,0,11,32,0,15,51,63,44,177,910,1027,324,116,64,98,2883
119021574,4,0,5,15,64,91,18,11,0,3,209,0,0,0,3,0,10,48,61,20,10,7,0,163,0,0,0,0,0,3,20,32,6,10,6,0,73,0,0,0,0,0,0,11,15,9,12,5,3,52,0,0,6,0,0,0,6,12,5,5,5,3,45,0,0,0,0,0,8,17,23,7,3,0,9,65,0,0,0,0,0,0,4,3,0,0,0,10,28,8,9,43,36,38,143,537,583,142,78,38,54,1700
119021659,0,4,0,5,46,106,62,22,16,4,255,0,0,0,4,3,3,37,92,67,23,12,4,254,0,0,0,3,0,0,13,55,46,14,11,10,156,0,0,6,0,0,0,10,48,49,22,18,3,161,0,0,0,0,5,0,9,16,22,24,15,0,86,0,0,0,0,0,0,12,26,10,14,7,12,81,0,0,0,0,0,0,0,7,0,0,0,3,19,8,10,50,59,32,59,300,710,412,159,109,84,1989
119021660,6,0,0,10,43,121,45,14,4,6,247,0,0,0,0,7,5,32,115,34,16,5,3,220,0,0,0,0,4,3,16,70,30,17,5,5,150,0,0,4,0,0,0,14,53,25,9,9,5,113,0,0,0,0,0,0,4,14,17,22,9,0,68,0,0,3,0,0,0,7,33,18,5,4,3,84,0,0,3,3,0,0,0,5,4,3,0,12,31,5,10,62,61,50,68,300,804,285,119,53,62,1872
119021661,0,0,3,7,15,108,112,24,21,6,296,0,0,0,0,0,5,15,75,131,29,27,5,282,0,0,0,0,0,0,3,30,68,31,14,0,152,0,0,0,0,0,0,7,17,85,22,32,5,168,0,0,0,0,0,0,5,6,33,23,19,3,89,0,0,0,0,3,4,0,13,20,13,6,4,66,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,34,46,29,70,136,524,671,199,144,66,1925
119021662,0,0,3,3,10,41,39,37,38,5,172,0,0,0,0,0,0,6,21,43,44,47,4,164,0,0,0,0,0,5,3,6,12,30,32,0,94,0,0,0,0,0,0,0,6,23,34,98,9,179,0,0,4,0,0,0,3,5,16,31,114,0,176,0,0,0,0,0,4,0,0,12,8,26,4,60,0,0,0,0,0,0,0,0,0,0,5,4,15,6,10,30,16,14,23,46,162,240,251,415,56,1262
119021663,0,0,0,0,3,6,16,8,12,7,52,0,0,0,0,0,3,5,15,11,10,8,0,56,0,0,0,0,0,0,0,6,10,5,16,0,40,0,0,0,0,0,0,0,6,14,16,14,3,49,0,0,0,0,0,0,0,0,0,5,22,0,33,0,0,0,6,0,0,3,0,9,5,10,3,22,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,29,27,14,32,41,73,85,75,99,24,498
