SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
102011036,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,22,275,97,3,103,0,0,483,0,6,0,0,0,0,9,0,3,0,0,0,0,3,0,43,0,3,0,0,47,0,12,0,11,0,0,18,0,6,0,4,0,3,10,0,8,0,10,0,0,14,10,5,0,17,0,0,32,106,7,0,34,0,0,152,99,0,0,20,0,0,125,41,0,0,3,0,0,41,20,0,0,0,0,0,20,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,8,291,96,4,102,8,4,501
102011037,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,12,365,32,15,85,10,7,508,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,3,8,0,0,39,4,9,23,3,0,0,38,4,0,14,6,5,0,24,14,0,5,6,0,0,25,45,4,4,18,0,0,70,126,0,0,27,0,0,156,96,0,0,14,0,0,114,53,0,0,11,0,0,64,34,0,0,5,0,0,37,11,0,0,0,0,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,4,5,0,0,17,395,45,46,110,8,0,604
102011038,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,6,243,12,3,107,4,3,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,5,0,19,0,0,0,0,0,0,3,6,0,0,3,0,0,13,0,0,0,4,0,0,4,21,0,0,20,0,0,41,79,0,0,22,0,0,99,76,0,0,20,0,0,96,48,0,0,6,0,0,56,25,0,0,3,0,0,32,7,0,0,3,0,0,8,8,0,0,0,0,0,8,15,0,0,0,0,0,15,4,0,0,4,0,6,10,285,15,0,98,9,6,404
102011039,0,0,9,21,0,0,0,0,0,21,12,3,0,8,0,0,30,921,24,0,194,29,3,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,20,4,0,0,7,7,0,19,3,0,0,13,4,0,21,10,3,0,14,3,0,23,57,0,0,20,3,0,84,131,0,0,43,5,0,182,249,3,0,43,0,0,303,194,0,0,26,0,0,224,150,0,0,17,0,0,165,79,0,0,12,0,0,91,41,0,0,7,0,0,44,48,0,0,9,3,0,58,15,0,4,11,7,6,36,981,21,5,219,39,7,1271
102011040,0,0,0,3,0,0,0,0,0,6,26,6,0,23,3,0,61,2329,83,21,504,42,26,3015,0,0,0,0,0,0,3,0,6,0,3,0,0,10,5,25,5,9,5,0,51,20,10,15,12,0,0,61,37,4,6,29,0,0,76,152,5,3,50,3,4,214,390,3,6,106,8,0,519,1112,4,3,168,13,4,1309,615,0,0,73,3,6,691,243,0,0,27,0,0,269,83,0,0,10,0,0,90,31,0,0,3,0,0,40,10,0,0,0,0,0,14,4,0,0,0,0,0,10,51,5,4,24,4,11,99,2749,76,42,523,45,27,3458
102011041,0,0,4,10,0,0,5,0,0,13,4,0,4,3,0,0,13,397,0,6,127,6,7,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,5,0,0,0,9,0,0,10,4,0,0,11,0,0,12,21,0,0,18,0,0,44,93,0,0,30,0,0,128,103,0,0,26,0,0,135,67,0,0,14,0,0,85,50,0,0,6,0,0,60,40,0,0,7,0,0,45,12,0,0,3,0,0,15,17,0,0,3,0,0,23,3,0,0,14,4,0,24,423,0,6,146,6,6,587
102011042,0,0,0,5,0,0,0,0,0,3,12,23,4,18,0,0,63,1094,431,26,277,18,13,1859,0,10,0,0,3,0,14,0,20,0,3,0,0,23,6,191,11,0,0,0,210,10,63,23,17,0,0,119,18,18,15,10,0,0,62,31,27,13,26,4,4,109,168,6,4,45,3,0,233,644,15,0,93,12,0,770,341,0,0,44,0,5,393,96,0,0,13,0,0,113,36,0,0,0,0,0,35,3,0,0,3,0,0,6,3,0,0,0,0,0,3,7,0,0,3,0,0,13,27,28,0,15,3,5,78,1388,394,68,281,30,11,2172
102011043,0,0,0,0,0,0,0,0,0,0,4,14,0,4,0,0,25,528,213,12,164,35,12,970,0,3,0,6,0,0,12,0,9,0,0,0,0,14,0,74,4,3,5,0,94,0,21,5,3,0,0,33,3,14,3,8,0,0,31,19,18,6,17,3,0,59,58,17,15,24,4,0,112,241,21,0,56,3,0,321,197,0,5,28,0,0,238,65,0,0,13,0,0,77,12,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,12,5,7,39,619,200,42,171,26,8,1066
102021044,0,0,0,0,0,0,0,0,0,3,11,21,13,12,3,5,69,1043,396,79,344,44,18,1925,0,12,0,0,0,0,16,0,10,3,0,0,0,22,0,114,10,9,0,4,135,6,68,25,13,0,0,113,10,37,20,19,0,5,88,26,37,16,22,3,0,99,98,39,15,57,0,0,207,438,26,11,119,8,0,604,368,6,7,77,5,3,461,125,0,0,20,5,0,143,52,4,0,12,0,0,68,10,0,0,8,0,0,20,3,0,0,0,0,0,3,3,0,0,0,6,0,6,25,22,5,21,7,9,81,1170,375,124,372,36,14,2084
102021045,0,0,0,0,0,0,0,0,0,0,12,0,0,13,4,0,27,804,46,6,200,8,8,1073,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,0,0,6,0,10,4,6,4,12,0,0,26,0,3,4,11,0,0,22,16,9,0,11,0,0,43,86,8,5,37,0,0,145,509,8,6,91,7,0,612,266,0,0,19,3,0,293,31,0,0,6,0,0,39,8,0,0,0,0,0,8,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,13,0,3,40,948,57,25,195,16,3,1240
102021046,0,0,0,0,0,0,6,0,0,6,4,3,0,5,6,3,20,529,52,4,213,58,10,869,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,23,8,8,6,13,19,0,47,13,6,0,12,5,0,30,22,3,0,19,19,0,65,142,0,3,53,11,3,210,306,3,0,66,8,0,383,92,0,0,20,0,0,115,15,0,0,3,0,0,21,10,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,13,3,4,30,618,48,14,201,61,10,951
102021047,0,0,5,0,0,0,0,0,0,0,8,5,3,10,0,3,33,625,76,6,228,5,9,958,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,4,6,0,37,0,12,6,12,0,0,35,7,4,0,14,0,0,28,13,11,3,13,4,0,40,60,6,0,44,0,0,116,238,8,0,60,6,0,309,218,5,0,34,0,0,251,94,0,0,12,0,0,106,25,0,0,3,0,0,28,5,0,0,8,0,0,8,3,0,0,0,0,0,4,3,0,0,0,0,0,7,19,4,0,7,4,0,31,687,79,11,209,23,0,1015
102021048,0,0,4,5,0,0,0,0,0,5,17,21,6,26,5,5,80,1464,278,89,469,114,24,2432,0,8,7,0,0,0,21,0,8,0,0,0,0,15,3,85,13,6,5,0,116,8,48,42,16,7,0,122,17,18,18,28,7,0,97,62,27,32,47,20,3,185,370,14,16,133,12,0,542,980,14,9,159,16,0,1182,267,3,0,53,6,0,331,51,0,0,19,0,0,71,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,42,20,5,12,8,7,91,1826,252,154,479,78,15,2808
102021049,0,0,0,0,0,0,3,0,0,3,0,0,0,6,6,0,7,35,0,0,51,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,4,0,0,10,0,0,0,6,0,0,11,8,0,0,5,0,0,15,6,0,0,3,0,0,9,6,0,0,7,0,0,17,8,0,0,7,0,0,11,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,5,0,9,34,0,0,52,9,0,96
102021050,0,0,0,0,0,0,0,0,0,0,4,0,0,17,4,0,19,440,10,0,180,78,5,716,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,10,4,0,17,7,4,0,6,33,0,52,3,0,0,6,20,0,35,11,0,0,13,0,0,29,82,0,0,52,6,0,141,270,0,0,59,3,0,332,107,0,0,15,0,0,128,24,0,0,0,0,0,28,3,0,0,0,4,0,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,6,10,0,20,525,9,0,185,88,0,800
102021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,214,26,5,99,6,0,350,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,3,0,3,0,0,12,5,5,3,8,0,0,11,4,3,0,6,0,0,13,28,0,0,12,3,0,42,114,4,0,23,4,0,142,56,0,0,6,0,0,67,20,0,0,12,0,0,25,3,0,0,0,0,0,8,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,3,0,0,12,232,19,5,83,7,0,351
102021052,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,20,301,0,0,112,11,4,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,4,0,0,7,0,0,8,14,0,0,7,0,0,20,64,0,0,26,0,0,96,155,0,0,50,0,0,207,95,0,0,14,0,0,114,16,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,17,362,0,0,119,5,0,491
102021053,0,0,0,4,0,0,3,0,0,12,33,13,0,12,9,4,76,2050,248,25,393,86,22,2824,0,9,0,3,0,0,16,0,4,0,0,0,0,14,0,138,7,8,0,0,158,22,39,26,13,4,4,111,46,12,3,25,12,0,101,141,16,11,44,9,0,228,455,8,3,81,6,0,571,947,6,6,125,22,0,1103,383,0,0,50,9,0,440,106,0,0,7,5,0,119,51,0,0,7,0,0,63,9,0,0,6,3,0,20,0,0,0,0,0,0,6,9,0,0,3,0,0,13,35,14,5,8,7,26,92,2209,256,65,387,80,41,3042
102021054,0,0,3,0,0,0,0,0,0,5,8,4,0,11,0,0,30,824,113,16,212,49,6,1222,0,0,0,0,0,0,8,3,4,0,0,0,0,3,4,45,4,7,0,0,60,20,19,20,6,14,0,83,26,0,11,20,0,0,63,87,14,11,22,15,0,149,229,11,6,62,10,6,322,394,9,6,87,7,0,508,120,0,0,22,0,0,144,25,0,0,9,0,0,33,8,0,0,0,0,0,13,3,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,5,0,0,12,10,6,0,15,3,3,46,943,111,64,255,51,11,1436
102021055,0,0,0,0,0,0,0,0,0,0,9,0,4,6,0,0,12,389,4,4,94,7,5,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,6,4,0,0,8,0,0,11,6,0,0,12,0,0,15,14,0,0,13,0,0,24,206,5,4,23,3,0,240,123,0,0,9,0,0,133,59,0,0,5,0,0,67,16,0,0,0,0,0,17,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,3,16,437,5,13,79,14,4,542
102021056,0,0,3,0,0,0,0,0,0,0,11,0,9,12,0,0,34,983,39,64,141,93,3,1311,0,0,0,0,4,0,3,0,0,0,0,6,0,3,0,14,0,0,8,0,19,5,8,5,11,49,0,72,0,6,0,5,7,0,15,11,9,20,6,11,0,54,20,8,10,16,0,0,67,300,0,16,41,10,0,363,852,0,4,60,0,0,916,316,0,0,16,3,0,335,50,0,0,4,0,0,51,11,0,0,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,36,6,5,4,10,6,62,1599,48,64,165,105,9,1986
102021057,0,0,0,0,0,0,0,0,0,0,8,24,3,3,3,0,41,660,368,44,145,38,9,1259,0,4,0,0,4,0,9,0,30,4,0,0,0,29,5,118,12,5,0,0,137,6,45,13,3,10,0,83,5,17,13,9,0,0,38,26,29,18,10,4,0,83,134,27,5,20,5,0,195,384,11,0,40,6,0,450,185,0,0,16,4,0,206,52,0,0,11,0,0,57,5,0,0,0,0,0,12,3,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,19,28,8,6,10,5,73,823,328,75,113,43,6,1381
103011059,0,0,0,0,0,0,0,0,0,3,4,13,4,10,0,0,41,504,208,15,151,18,4,900,3,4,0,0,0,0,11,0,18,3,0,0,0,23,5,44,4,9,0,0,62,11,37,5,10,3,0,64,9,33,4,14,3,0,56,32,13,3,10,6,0,60,93,20,9,39,5,0,170,330,10,0,40,0,0,385,149,0,0,13,0,0,162,8,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,12,0,7,0,3,34,657,189,22,152,19,3,1055
103011060,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,15,71,6,3,127,26,0,230,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,14,6,0,22,8,0,0,6,0,0,17,0,0,0,13,0,0,15,6,0,0,21,0,0,31,24,0,0,20,0,0,41,22,0,0,12,0,0,32,5,0,0,4,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,25,78,0,0,110,20,3,212
103011061,0,0,0,0,0,0,0,0,0,0,3,4,0,6,12,0,23,232,24,8,84,27,4,382,4,0,0,4,0,0,6,0,0,6,0,0,0,8,20,9,9,4,0,0,45,22,3,3,7,4,0,40,23,3,0,9,7,0,41,37,5,0,8,0,0,52,90,0,0,28,0,0,120,53,0,0,14,0,0,67,3,0,0,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,16,0,34,254,21,14,87,35,4,417
103011612,0,0,0,0,0,0,0,0,0,0,18,10,6,15,3,4,56,1440,179,43,316,26,22,2023,0,4,12,0,0,0,14,0,11,5,4,3,0,19,26,65,13,11,0,0,116,113,26,3,35,6,0,183,115,18,10,38,0,0,175,293,13,3,58,0,5,373,631,11,10,92,13,0,753,414,8,0,51,3,0,476,65,0,0,12,3,0,75,6,0,0,0,0,0,11,0,0,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,24,10,8,26,16,10,84,1681,160,66,328,45,11,2284
103011613,0,0,0,0,0,0,0,0,0,0,15,6,0,9,0,0,36,766,149,47,201,25,6,1190,0,8,0,3,0,0,10,0,6,0,0,0,0,11,0,43,3,4,0,0,58,13,21,0,15,0,0,46,15,22,0,24,3,0,64,53,16,3,27,4,0,97,223,22,8,66,4,0,328,405,7,6,42,9,4,470,191,0,0,17,0,0,208,21,0,0,4,0,0,24,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,16,7,5,54,943,147,27,220,28,6,1370
103021062,0,0,0,0,0,0,0,0,0,0,0,0,7,19,11,3,44,126,104,58,231,100,3,624,7,21,3,7,24,0,58,0,4,3,6,3,3,21,9,16,15,33,12,0,85,30,37,27,44,11,8,158,32,10,3,34,7,4,88,25,3,0,37,3,0,71,14,0,0,22,4,0,45,10,0,0,10,5,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,9,5,22,24,9,62,124,105,59,214,103,18,618
103021063,0,0,3,0,0,0,3,0,0,5,3,7,3,9,5,0,37,551,182,35,233,40,13,1061,0,6,0,4,0,0,5,3,9,0,4,0,0,23,17,53,18,15,5,3,105,129,43,10,40,12,7,232,64,17,7,50,14,0,136,176,27,4,66,6,5,282,166,4,0,42,0,4,213,51,0,0,14,7,0,76,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,6,7,13,0,56,619,171,45,247,54,10,1146
103021064,0,0,0,0,0,0,0,0,0,0,3,0,0,14,13,0,28,118,24,4,152,30,7,330,0,3,0,7,3,0,16,0,0,0,4,0,0,6,4,7,0,21,4,0,37,24,4,0,33,3,3,68,15,4,0,32,3,0,51,28,0,0,33,4,0,70,31,0,0,22,8,0,55,13,0,0,10,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,16,0,35,110,18,0,176,38,7,355
103021065,0,0,0,0,0,0,3,0,0,3,3,6,6,13,26,3,55,422,141,17,262,85,12,936,9,4,0,12,5,0,30,4,10,5,4,0,0,23,31,50,11,22,9,3,117,78,24,4,36,14,5,152,60,23,4,35,3,0,121,137,8,4,49,6,0,214,116,0,0,46,7,3,172,65,0,0,19,9,0,91,11,0,0,5,0,0,13,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,12,7,0,18,28,7,84,522,133,24,243,77,18,1019
103021066,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,85,11,35,84,19,8,244,4,3,17,3,0,0,26,0,0,5,0,0,0,4,0,7,10,19,5,0,43,33,4,0,18,6,0,60,24,5,0,30,6,0,54,37,0,0,11,9,0,57,7,0,0,0,0,0,12,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,6,0,13,105,21,26,100,24,6,276
103021067,0,0,0,0,0,0,0,0,0,3,8,14,8,16,13,0,52,609,200,35,341,58,11,1251,0,0,0,3,0,0,11,0,12,0,6,0,0,19,18,80,0,18,7,0,121,73,34,20,42,11,3,178,53,21,6,44,6,0,130,122,16,5,66,12,0,218,200,5,3,96,8,0,317,137,0,3,39,9,0,198,24,0,0,10,0,0,35,0,0,0,3,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,6,0,21,10,0,52,649,179,43,348,68,3,1296
103021068,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,13,31,20,29,114,28,3,223,0,0,0,5,3,0,12,0,0,0,0,0,0,6,0,4,12,20,10,3,49,11,6,16,23,5,6,59,10,4,0,29,0,0,44,13,0,0,20,5,0,34,11,0,0,3,0,0,16,5,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,31,47,16,29,129,26,10,257
103021069,0,0,0,0,0,0,0,0,0,0,4,4,0,10,15,0,29,130,33,11,141,89,3,408,0,3,6,8,5,0,26,0,4,0,3,0,0,11,10,7,9,26,19,0,71,36,7,4,21,8,0,76,7,0,0,19,6,4,39,26,3,0,22,13,0,71,35,5,0,18,10,0,62,19,0,0,9,3,0,26,4,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,20,0,41,130,32,15,152,97,0,433
103031070,0,0,0,0,0,0,0,0,0,0,13,23,0,14,0,3,58,797,348,25,256,32,13,1480,0,11,0,3,0,0,18,0,25,0,3,0,0,33,11,134,11,19,0,4,185,28,51,8,28,10,0,130,65,21,5,37,4,0,125,205,23,12,35,4,0,278,381,29,4,48,5,0,470,189,3,0,30,3,0,225,23,0,0,3,0,0,33,3,0,0,0,0,0,7,4,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,3,13,9,0,71,939,329,38,229,43,9,1583
103031071,0,0,0,0,0,0,0,0,0,3,0,8,0,6,0,0,19,168,67,0,134,19,0,399,0,3,0,0,5,0,6,0,9,0,4,0,0,8,4,18,0,9,7,0,38,12,16,0,21,0,0,50,22,4,0,16,5,0,45,38,5,0,34,4,0,80,58,8,0,34,0,0,109,71,3,0,16,0,0,87,16,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,8,3,0,9,7,3,28,231,69,0,148,31,0,487
103031072,0,0,0,0,0,0,0,0,0,0,17,13,0,11,7,3,56,961,199,22,248,42,15,1499,0,0,0,3,4,0,11,0,6,0,0,0,0,5,3,17,6,9,5,0,38,19,38,19,26,5,0,109,18,17,7,15,6,0,60,58,28,10,21,3,3,122,207,48,5,43,7,0,309,400,11,4,67,8,3,491,297,0,0,26,6,0,326,59,0,0,3,0,0,61,10,0,0,3,0,0,13,0,0,0,0,0,0,0,4,0,0,3,0,0,8,5,0,0,0,0,0,12,22,13,0,7,15,4,69,1115,172,53,224,56,14,1638
103031073,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,205,22,3,57,21,0,310,0,0,0,0,6,0,8,4,0,0,4,0,0,5,19,5,3,10,0,0,30,30,10,3,8,3,0,56,28,3,0,15,0,3,50,53,5,0,12,4,0,70,55,0,0,10,3,0,72,4,0,0,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,10,191,25,6,67,18,3,303
103031074,0,0,0,0,0,0,3,0,0,3,0,0,0,21,10,4,40,310,28,0,199,49,7,597,0,0,0,4,8,0,12,0,0,0,5,0,0,7,5,0,0,15,6,0,33,20,0,3,24,10,0,59,35,3,0,23,3,0,68,50,0,3,34,7,0,96,80,4,0,23,0,0,109,103,3,0,18,7,0,128,22,0,0,14,0,0,34,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,27,12,0,46,333,14,12,189,54,7,607
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,0,0,0,0,0,0,0,0,0,6,0,0,12,9,0,25,336,39,0,148,29,0,555,3,3,0,0,3,0,15,0,5,0,0,0,0,9,4,13,16,9,3,0,52,29,11,3,18,5,0,65,32,3,0,30,0,0,63,73,12,0,33,0,0,114,112,0,0,33,0,0,151,80,0,0,14,0,0,96,11,0,0,4,0,0,21,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,13,19,0,36,343,49,24,161,34,6,615
103041077,0,0,0,0,0,0,0,0,0,0,21,29,6,17,15,0,90,1666,520,63,391,49,21,2707,0,14,3,10,0,0,25,0,29,5,0,0,0,39,17,169,15,20,6,0,224,56,98,27,33,11,3,224,108,29,10,47,5,0,200,299,43,11,58,6,0,418,529,32,11,95,16,0,687,547,8,9,81,5,3,655,155,0,0,19,3,0,185,27,0,0,10,3,0,41,12,0,0,3,0,0,16,0,0,0,3,0,0,4,0,0,0,0,0,0,3,6,0,0,14,3,0,25,44,45,6,28,40,8,169,1817,466,96,423,92,21,2915
