SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
127031601,0,0,0,0,0,0,0,0,7,4,4,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,6,3,3,0,0,0,0,15,3,0,0,0,4,10,7,8,0,0,0,5,40,12,8,0,7,15,53,52,63,23,12,9,15,269
127031730,0,0,6,5,0,0,0,0,3,5,7,11,11,5,5,48,0,0,0,0,0,0,0,5,6,3,5,3,17,0,0,0,0,0,3,6,4,4,7,4,3,26,4,0,0,0,0,11,6,13,20,20,7,12,100,55,4,11,9,10,67,82,283,433,550,249,120,1880
127031731,0,0,8,0,0,0,0,3,12,9,6,3,4,0,0,39,0,0,0,0,0,0,0,4,0,3,0,4,15,3,0,0,4,9,8,9,18,0,0,0,0,51,3,0,0,4,11,23,22,32,4,9,0,3,116,13,10,7,20,42,114,166,251,57,49,26,63,831
127031732,0,0,7,4,0,0,4,0,9,6,8,6,0,3,5,46,0,0,0,0,4,4,3,6,5,0,0,3,24,5,6,0,6,0,9,8,13,9,10,4,5,72,7,6,3,9,10,23,27,32,24,9,8,11,156,47,18,16,34,31,114,133,195,130,80,57,86,934
127031733,0,0,28,4,0,0,7,0,4,13,26,15,14,7,9,103,3,0,0,0,0,9,13,16,9,9,6,4,67,7,5,0,3,5,11,15,20,14,12,4,7,103,8,4,0,7,6,22,43,77,41,36,16,20,296,89,31,22,43,50,162,230,551,427,395,144,160,2308
128011529,4,0,18,0,0,0,0,0,0,4,17,8,18,13,3,77,0,0,0,0,0,8,3,9,3,3,12,0,39,4,0,0,0,4,4,11,8,3,5,7,10,61,8,3,0,3,4,12,25,37,21,31,36,18,201,82,38,18,25,40,116,152,301,332,544,612,138,2401
128011530,0,0,14,0,0,0,0,0,6,3,14,14,18,10,4,77,8,0,0,0,3,4,4,8,7,9,3,5,55,7,0,3,0,5,15,8,8,0,8,5,5,75,13,4,3,5,12,25,22,30,26,39,26,20,219,86,16,23,25,37,117,166,370,349,439,489,135,2256
128011531,4,0,20,3,0,0,3,0,0,3,6,0,13,8,8,55,0,0,0,0,0,3,4,4,5,9,5,3,37,4,0,0,3,0,14,7,8,7,7,8,0,60,8,0,0,9,3,17,19,29,17,31,25,12,168,80,15,16,37,29,98,118,235,185,328,536,135,1815
128011602,0,0,23,3,0,0,0,3,11,8,21,7,9,10,0,71,0,0,0,0,0,12,6,6,4,3,3,0,27,3,0,3,4,0,11,7,12,11,4,8,12,73,7,3,0,4,5,28,22,39,23,27,16,16,190,31,8,12,14,21,69,101,247,249,309,293,88,1449
128011603,3,0,15,4,0,0,0,0,3,3,7,4,14,11,0,44,0,0,0,0,0,0,3,3,0,3,8,4,22,0,0,5,0,4,3,9,8,4,0,3,6,42,8,0,5,3,3,6,12,19,8,19,26,9,121,58,23,14,13,29,78,73,160,165,322,634,107,1686
128011604,3,0,19,6,0,0,0,5,8,5,24,11,7,15,5,80,3,0,0,0,0,7,11,6,3,4,5,0,48,4,0,0,6,7,16,7,7,3,20,8,0,83,10,0,4,9,14,34,24,38,25,29,27,13,226,93,22,18,32,55,146,169,310,272,403,614,163,2307
128011605,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,6,3,7,3,23,23,6,6,0,6,15,17,39,29,70,208,28,444
128011606,0,4,12,0,0,0,0,0,3,5,3,5,10,9,0,34,0,0,0,7,4,3,0,3,0,4,0,3,19,3,0,0,0,0,7,4,0,4,4,3,0,30,3,0,0,6,7,11,5,7,8,18,15,8,98,55,9,8,14,19,64,56,141,110,200,390,76,1157
128021533,0,0,7,0,0,0,0,0,3,3,12,11,6,4,6,51,0,0,0,0,0,0,5,3,4,4,0,0,15,0,5,0,0,0,6,4,3,5,5,0,0,33,0,5,5,0,8,11,14,22,13,17,4,9,105,30,14,7,11,25,72,72,189,161,242,109,37,959
128021534,0,0,18,0,0,0,0,0,3,3,5,5,3,13,0,35,0,0,0,0,0,8,0,7,5,0,4,0,22,0,0,0,4,0,6,5,8,5,9,0,5,36,3,0,5,4,3,14,12,19,9,9,20,9,99,65,12,12,21,40,92,91,196,162,282,342,85,1394
128021535,6,0,29,3,4,0,0,0,4,14,21,19,17,10,0,92,0,5,0,0,0,3,10,9,8,7,6,3,54,3,0,3,5,15,19,17,16,17,13,3,9,118,9,7,3,4,15,34,43,52,46,40,29,19,301,112,38,37,47,71,194,229,446,474,782,543,155,3108
128021536,6,0,33,5,0,0,0,3,5,8,15,14,18,14,3,83,4,0,0,0,0,9,0,15,0,6,5,3,54,4,0,0,4,0,10,10,13,11,5,3,0,62,19,3,0,3,3,30,24,50,29,32,29,7,234,139,36,32,32,53,182,191,416,409,810,812,146,3260
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,0,0,21,0,0,0,0,0,16,8,31,13,7,20,0,107,0,0,0,5,0,3,11,11,13,4,0,8,61,7,3,0,0,7,11,9,15,4,9,0,3,73,8,0,4,9,8,34,33,61,37,30,21,14,267,57,20,15,35,44,155,213,577,498,545,388,145,2697
128021607,0,3,28,7,0,0,0,0,6,12,28,18,17,3,8,104,0,0,0,0,0,5,7,12,4,4,3,0,42,4,0,0,0,0,7,11,17,9,10,3,3,66,15,3,3,3,3,16,42,54,34,32,10,15,230,68,18,27,27,44,147,206,493,468,659,320,122,2599
128021608,5,0,10,0,0,0,0,0,0,0,3,7,5,5,4,29,0,0,0,0,0,0,8,6,3,4,3,0,23,0,0,0,0,3,4,9,3,8,4,0,0,30,0,0,0,3,3,5,10,18,13,16,9,4,97,37,14,10,14,21,60,79,192,179,306,140,41,1088
128021609,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,12,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,5,0,5,0,5,0,0,15,4,0,0,0,0,4,3,12,4,11,8,7,40,24,10,6,12,18,37,50,71,59,127,108,41,566
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
