SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
102011032,0,0,3,4,0,0,0,0,0,6,39,11,6,0,5,0,55,2746,2598,1078,862,336,155,7774,733,1242,667,672,261,103,3668,228,79,15,7,0,0,341,503,352,187,106,26,9,1177,739,430,201,116,27,8,1515,737,386,140,71,20,5,1357,321,209,75,34,7,3,645,598,667,182,69,20,3,1527,189,173,64,24,0,0,446,12,0,5,3,0,0,13,1851,1427,454,194,49,10,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,8,0,0,0,0,0,8,31,10,4,0,0,0,44,3355,3111,1324,974,336,121,9219
102011033,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,290,538,391,494,165,101,1980,259,551,371,468,170,102,1924,44,46,18,15,0,5,126,6,6,4,0,0,0,20,54,54,25,15,6,4,150,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,10,6,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,316,608,391,490,172,111,2093
102011034,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,881,965,398,410,181,58,2891,345,648,335,414,187,70,1988,449,223,16,6,3,0,702,86,63,16,12,5,5,181,538,284,37,16,5,4,880,58,33,0,0,0,0,93,10,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,69,49,0,0,3,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,952,982,369,427,194,73,3001
102011035,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,390,732,420,449,167,96,2258,340,724,400,462,187,101,2221,102,56,31,13,8,4,210,26,22,5,3,0,0,62,126,81,33,10,9,4,267,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,15,6,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,480,818,439,477,199,102,2509
102011036,0,4,73,6,21,18,15,0,4,73,0,4,0,6,0,0,13,479,803,487,544,240,113,2667,317,750,453,504,225,112,2368,110,35,20,21,4,0,185,92,65,32,26,11,5,234,201,104,50,48,14,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,7,6,7,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,519,858,506,558,242,117,2804
102011037,0,0,5,5,3,3,0,0,0,8,13,0,0,0,0,0,19,588,866,349,368,141,58,2372,530,778,350,396,143,43,2242,63,28,0,0,0,0,100,17,18,8,6,0,0,44,83,45,12,3,0,0,149,52,36,3,9,3,0,102,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,3,55,39,3,5,5,0,111,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,7,4,0,0,0,0,0,6,674,867,363,403,151,49,2513
102011038,0,0,6,6,4,0,0,0,0,10,0,0,0,0,4,0,3,574,879,385,453,179,65,2540,432,821,388,436,169,71,2324,40,23,4,3,0,0,63,24,38,4,0,0,0,69,61,56,7,5,0,0,132,106,64,5,0,0,0,176,20,4,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,132,75,5,5,0,3,218,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,627,954,404,450,172,75,2682
102011039,0,0,0,0,0,0,0,0,0,0,18,8,5,0,4,0,29,1027,1698,797,822,339,135,4832,707,1341,653,808,374,119,4003,27,29,9,0,0,0,67,83,143,42,27,10,0,307,111,168,50,27,7,3,369,246,295,126,68,16,5,759,61,73,27,10,0,0,174,46,52,3,0,0,0,97,0,0,0,0,0,0,0,6,7,0,0,0,0,11,362,420,152,83,18,10,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,8,1186,1934,863,922,401,132,5438
102011040,0,0,22,175,88,23,9,0,4,302,33,14,5,0,0,0,49,3018,3375,1342,1141,416,227,9515,1778,2612,1122,1045,408,174,7144,729,550,131,54,13,10,1485,219,259,61,44,14,0,590,946,801,191,101,22,10,2072,371,163,43,26,5,6,603,3,8,0,0,0,0,16,32,27,0,0,0,0,59,0,0,0,0,0,0,0,23,21,9,0,0,4,59,419,222,49,29,3,10,735,151,61,16,4,3,0,235,0,0,0,0,0,0,0,10,10,6,0,0,0,23,165,63,24,9,3,0,257,34,10,3,0,0,0,52,3350,3714,1391,1183,443,189,10267
102011041,0,0,3,9,0,0,0,0,3,12,0,4,0,0,0,0,9,563,1087,523,642,323,111,3258,477,982,504,698,308,142,3101,102,123,11,4,0,0,247,31,38,14,3,10,0,101,134,163,25,7,10,3,347,54,44,26,13,4,0,144,13,8,0,0,0,0,20,3,3,0,0,0,0,8,0,0,0,0,0,0,0,7,14,3,0,0,0,30,78,73,27,16,5,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,5,0,0,0,4,0,8,0,0,0,0,9,680,1221,558,721,321,151,3653
102011042,0,0,9,49,24,10,5,4,0,93,20,8,0,0,0,0,27,1981,1960,761,674,250,111,5733,1043,1439,651,583,202,107,4033,607,419,95,46,14,4,1178,172,142,43,21,4,0,390,777,556,141,73,20,5,1570,200,59,18,12,3,0,294,35,16,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,5,3,0,0,37,248,93,24,16,4,0,378,47,23,8,0,0,0,84,0,0,0,0,0,0,0,6,5,0,0,0,0,16,56,23,13,0,5,0,100,6,0,0,0,0,0,9,2140,2115,817,671,232,114,6092
102011043,0,0,15,19,10,9,4,0,0,40,6,0,0,4,0,0,3,1151,1341,640,609,269,135,4153,630,1122,633,601,229,123,3343,421,199,11,6,3,0,635,81,64,28,16,5,0,202,504,261,41,22,6,0,839,46,32,7,3,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,17,51,41,7,4,0,0,109,19,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,4,19,0,0,0,0,0,25,3,0,0,0,0,0,3,1212,1427,685,626,233,129,4320
102021044,0,0,12,0,0,3,0,0,0,15,19,7,4,0,0,0,27,2046,2636,1222,1249,578,231,7964,1362,2457,1244,1272,534,230,7095,273,127,25,8,8,4,440,173,99,33,19,13,5,342,453,222,59,28,14,6,787,261,102,43,22,10,4,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,266,107,42,22,10,4,442,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,5,0,0,0,0,8,9,0,0,0,0,0,6,2091,2791,1342,1321,554,243,8341
102021045,0,0,3,0,4,4,0,0,0,8,4,0,0,0,0,0,4,663,1214,627,649,345,194,3693,718,1213,711,624,331,181,3775,22,31,9,5,0,0,77,0,5,3,0,0,0,12,28,40,14,10,0,0,90,5,0,0,0,0,0,4,12,8,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,16,16,15,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,5,765,1268,725,628,335,182,3913
102021046,0,0,13,40,11,0,0,0,0,53,6,5,4,0,0,0,13,1102,1387,506,471,176,93,3739,1082,1303,467,462,201,99,3610,42,18,4,3,0,0,63,3,0,4,0,0,0,7,45,18,8,4,0,0,71,84,26,5,8,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0,0,0,17,93,36,10,12,3,0,149,52,39,0,3,0,0,89,0,0,0,0,0,0,0,0,3,0,0,4,0,11,51,35,0,0,4,0,97,3,3,0,0,0,0,3,1267,1393,484,482,205,109,3935
102021047,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,13,1096,1721,860,976,441,204,5295,830,1661,909,999,416,201,5018,187,169,15,4,5,5,378,21,24,15,5,0,0,60,201,197,27,13,3,5,440,152,63,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,157,69,3,0,4,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,7,1195,1932,944,1011,423,204,5708
102021048,0,0,0,85,27,5,3,0,4,123,52,5,3,0,0,0,71,2373,2732,1237,1031,502,294,8167,1735,2465,1148,976,451,284,7054,225,148,44,21,9,6,447,105,44,15,3,3,0,169,330,194,53,22,11,9,615,463,231,81,24,10,4,805,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,9,8,3,0,0,0,27,478,244,83,31,10,4,842,28,11,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,4,0,0,0,44,0,0,0,0,0,0,0,2572,2916,1292,1028,469,287,8559
102021049,0,0,0,0,3,0,3,0,0,10,3,0,3,0,0,0,7,143,338,143,185,103,74,984,119,363,173,176,101,101,1023,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,363,176,178,101,101,1036
102021050,0,0,3,17,9,0,0,0,0,27,4,3,0,0,0,0,8,1225,1701,526,514,214,112,4281,1341,1738,531,480,197,98,4379,81,73,5,0,0,0,166,4,0,0,3,0,0,11,85,76,4,3,0,0,172,24,13,0,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,0,18,33,13,3,4,6,0,56,13,13,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,5,0,0,30,3,0,0,0,0,0,8,1480,1847,541,486,199,99,4652
102021051,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,312,564,259,308,141,79,1651,184,482,231,267,119,75,1364,68,63,23,15,3,4,180,58,54,18,14,3,0,144,127,114,39,36,12,4,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,5,316,607,271,304,130,78,1711
102021052,0,0,0,0,8,5,0,0,0,13,0,0,0,0,0,0,0,483,817,354,315,148,53,2161,540,927,362,331,165,65,2390,4,8,0,3,0,0,25,0,3,3,0,0,0,12,9,14,8,4,0,0,33,19,8,5,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,24,16,5,0,4,0,44,0,0,0,0,0,0,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,571,960,369,337,165,65,2472
102021053,0,0,25,49,32,14,3,0,0,99,25,19,0,0,0,0,47,2356,2239,800,614,240,117,6369,791,1181,522,476,204,93,3268,554,293,79,25,6,8,972,428,396,131,73,30,17,1079,986,691,203,102,45,20,2044,194,91,24,6,0,0,312,191,151,32,10,0,9,389,330,244,45,26,6,6,646,64,68,13,0,0,0,146,4,4,0,0,0,0,11,780,553,113,43,10,5,1510,71,29,8,4,0,0,107,0,0,0,0,0,0,0,10,13,0,0,0,0,29,79,42,8,8,4,0,135,15,3,4,0,0,0,25,2644,2468,848,629,261,121,6974
102021054,0,0,0,29,14,10,0,5,0,55,8,8,3,0,0,0,18,1294,1368,523,414,186,85,3877,946,1196,471,410,168,76,3273,245,105,21,10,0,0,379,38,37,14,12,3,0,102,281,137,40,21,4,0,481,192,74,18,9,0,0,293,4,0,0,0,0,0,4,34,6,0,0,0,0,45,0,0,0,0,0,0,0,8,0,7,0,0,0,14,239,84,29,6,0,0,352,24,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0,0,38,5,3,0,0,0,0,6,1483,1435,541,436,170,77,4151
102021055,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,325,544,320,318,156,76,1757,263,478,255,295,136,62,1487,58,41,32,16,5,0,156,58,58,43,18,6,0,189,120,105,73,36,7,0,335,6,13,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,3,0,0,0,25,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,7,395,593,331,334,143,62,1858
102021056,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,7,680,1348,751,1072,552,271,4670,809,1674,1134,1342,657,340,5956,123,95,29,20,7,3,271,21,28,16,5,0,0,72,140,119,40,23,7,3,339,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,5,0,4,0,0,15,963,1803,1178,1370,667,339,6322
102021057,0,0,4,31,14,0,3,0,0,50,8,3,0,0,0,0,20,886,1073,525,413,205,122,3225,649,979,439,419,179,106,2769,105,56,24,8,0,0,200,114,69,39,18,11,0,248,220,122,61,23,13,4,445,89,35,0,8,3,0,147,24,12,5,0,0,0,47,22,14,9,0,0,0,49,0,0,0,0,0,0,0,9,3,0,0,0,0,9,148,71,17,11,4,0,249,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,6,0,0,0,0,10,0,0,0,0,0,0,4,1020,1181,513,452,202,112,3484
103011059,0,0,0,9,8,0,0,5,0,19,21,0,4,4,0,0,24,703,1188,574,672,335,166,3651,677,1346,671,722,340,169,3930,96,55,15,4,0,4,174,29,8,4,0,0,0,53,126,68,21,5,0,5,224,16,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,21,3,0,0,0,0,30,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,5,0,0,0,0,4,827,1424,693,732,342,175,4201
103011060,0,0,0,6,0,0,0,0,0,9,5,4,0,3,0,0,18,505,854,327,331,174,78,2275,493,909,331,312,182,104,2335,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,8,3,0,6,0,0,18,508,920,335,318,178,109,2372
103011061,0,0,0,5,4,0,4,0,0,10,20,24,4,3,3,0,61,482,661,192,198,93,48,1671,467,697,196,183,84,46,1674,52,19,5,7,0,0,80,0,0,0,0,0,0,0,52,19,5,7,0,0,82,11,3,0,0,0,0,10,12,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,26,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,3,0,0,0,0,0,12,549,721,204,183,84,48,1795
103011612,0,0,12,3,8,3,0,0,0,15,57,12,5,0,0,0,74,1682,1353,484,345,123,54,4051,766,970,375,244,114,45,2509,545,260,85,40,15,3,953,140,57,19,13,0,0,235,677,323,108,54,15,4,1185,423,147,30,24,0,3,632,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,434,156,30,24,0,3,647,4,4,0,0,0,0,4,0,0,0,0,0,0,0,5,10,0,0,0,0,14,11,6,0,0,0,0,18,7,6,0,0,0,0,14,1893,1452,509,323,133,54,4376
103011613,0,0,5,0,0,0,0,0,0,5,37,0,0,0,0,0,38,1021,1573,778,775,329,153,4636,1091,1771,778,824,363,155,4987,69,29,20,9,4,0,131,43,23,12,3,0,0,82,114,58,28,14,0,0,218,9,10,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,15,11,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,1215,1834,816,838,364,165,5239
103021062,0,0,11,9,0,6,0,0,0,17,21,25,12,5,4,4,71,691,832,305,291,159,82,2369,637,755,295,232,165,73,2163,28,15,0,0,0,0,40,0,0,0,0,0,0,0,32,15,0,0,0,0,47,40,9,7,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,7,0,0,0,58,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,6,8,0,0,3,0,0,11,3,8,5,5,0,0,19,720,780,305,238,168,78,2291
103021063,0,0,9,18,3,0,5,3,0,19,7,8,0,0,0,0,21,1159,1290,488,361,173,100,3569,1013,1267,449,362,187,97,3382,172,38,7,7,3,0,226,24,4,0,0,0,0,29,196,42,7,6,3,0,263,63,10,5,0,0,0,80,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,73,10,5,0,0,0,90,7,3,0,0,0,0,10,0,0,0,0,0,0,0,5,0,3,0,0,0,3,15,0,3,0,0,0,21,4,0,0,4,3,0,7,1301,1323,464,371,194,96,3760
103021064,0,0,11,12,6,4,0,0,0,24,14,13,6,0,0,0,38,628,803,251,233,125,55,2101,585,879,270,198,114,57,2115,16,22,3,6,0,0,46,0,0,0,0,0,0,0,16,22,3,6,0,0,46,10,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,11,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,5,0,0,0,0,6,616,917,275,205,117,55,2187
103021065,0,0,30,27,21,11,0,5,0,67,7,6,0,4,0,0,12,1112,1391,469,397,249,107,3736,912,1344,421,403,226,119,3430,98,37,8,11,3,0,153,6,0,0,0,0,0,9,107,35,8,11,3,0,162,129,31,3,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,126,31,3,0,0,0,162,17,5,0,0,0,0,28,0,0,0,0,0,0,0,14,3,0,0,0,0,19,28,13,0,0,3,0,48,4,4,0,0,0,0,6,1185,1426,437,413,231,122,3805
103021066,0,0,11,5,0,0,0,0,0,13,3,4,0,3,3,0,9,470,592,147,124,78,37,1447,442,569,166,129,63,35,1404,20,11,0,3,0,0,34,0,0,0,0,0,0,5,20,12,0,3,0,0,34,40,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,52,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,8,4,0,0,0,0,0,3,514,587,165,137,63,35,1497
103021067,0,0,5,9,6,3,0,0,0,27,17,8,3,0,0,0,33,1181,1319,551,479,279,151,3959,953,1284,538,470,276,127,3650,86,40,9,9,5,0,152,17,0,0,0,0,0,17,98,40,9,9,5,0,168,189,60,12,3,6,0,270,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,197,65,8,3,6,0,282,11,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,0,0,0,0,22,12,8,0,0,0,0,28,1279,1393,559,494,285,134,4148
103021068,0,0,7,8,5,0,0,0,0,19,0,10,0,0,0,5,14,359,474,152,124,79,48,1235,331,416,150,120,75,45,1143,22,4,0,0,0,0,25,0,0,0,0,0,0,0,22,4,0,0,0,0,25,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,17,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,0,0,3,6,3,0,0,0,0,12,4,3,4,0,0,0,11,371,425,148,123,84,45,1194
103021069,0,0,8,7,6,3,0,0,0,12,13,11,4,3,4,0,36,665,813,250,210,156,82,2171,568,731,262,215,122,64,1957,54,20,4,0,4,0,90,0,0,0,0,0,0,0,54,20,4,0,4,0,90,24,4,6,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,6,3,0,0,44,9,3,0,0,0,0,16,0,0,0,0,0,0,3,3,3,0,0,0,0,9,14,8,8,0,0,0,21,18,7,6,4,0,0,34,675,770,282,221,127,65,2142
103031070,0,0,15,24,5,7,0,0,0,35,7,3,3,0,0,0,14,1799,1648,660,543,226,109,4985,1471,1561,533,521,201,108,4399,331,152,24,10,3,0,508,59,19,9,0,0,0,84,385,164,28,11,5,0,595,83,16,3,6,0,0,106,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,96,21,4,3,0,0,121,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,17,8,7,0,0,0,0,23,7,0,0,0,0,0,10,1963,1761,570,539,210,113,5149
