SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
101031016,6,0,8,4,5,0,3,39,0,4,0,0,3,3,3,8,6,0,0,5,33,9,5,7,20,23,65,62,84,46,24,21,26,384,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,8,8,7,4,0,0,0,0,21,0,0,0,0,0,7,5,3,5,0,0,0,20,0,0,0,3,0,0,4,3,0,0,0,0,16,5,0,3,8,3,15,13,7,5,6,0,4,65,22,12,16,34,48,113,116,127,61,35,20,37,642,9,4,0,10,13,36,26,38,18,26,13,11,209,4,0,0,0,3,12,11,15,4,8,0,4,67,5,0,0,12,13,32,54,62,33,28,23,6,269,0,0,0,4,3,9,13,8,4,3,3,10,53,0,0,0,0,5,10,10,0,3,5,3,0,53,16,3,4,13,23,60,85,91,45,45,29,16,442,0,0,0,0,0,7,5,0,0,0
101041017,3,6,13,6,0,0,0,31,0,3,0,5,3,6,11,7,0,0,0,0,43,11,5,0,6,11,47,55,69,21,12,6,10,257,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,4,3,0,10,0,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,9,5,4,0,0,5,7,8,5,0,0,0,0,37,4,4,6,6,6,17,17,9,0,0,0,4,72,38,15,18,27,33,88,108,112,36,27,15,25,541,21,9,9,9,19,46,55,55,14,8,10,8,259,0,0,0,3,0,7,6,7,3,3,0,0,36,0,3,0,3,7,22,39,38,17,19,5,12,166,3,0,0,0,0,4,9,7,0,3,0,0,32,3,0,5,3,3,10,12,14,6,0,4,6,63,9,6,7,9,12,46,61,64,34,28,8,17,295,0,0,0,0,0,4,5,0,0,0
101041018,13,8,5,3,0,0,0,36,3,0,0,0,0,13,6,7,0,0,0,3,50,5,0,7,10,16,54,59,78,26,14,8,12,282,0,0,0,0,0,3,6,4,0,0,4,0,12,0,0,4,0,3,7,5,9,0,0,0,9,33,0,0,0,0,0,6,3,3,0,0,0,0,18,0,0,0,0,3,6,3,0,0,0,0,0,23,8,6,0,3,5,24,20,13,6,3,4,8,91,40,17,16,26,45,124,128,141,39,34,12,35,644,22,11,10,15,13,48,45,59,20,17,10,18,285,0,0,0,0,0,3,8,5,6,0,3,0,33,5,3,4,3,5,16,36,54,33,13,4,3,173,3,0,0,0,0,7,7,13,8,4,0,0,39,0,4,4,0,0,6,11,12,4,0,0,3,55,8,9,3,5,10,33,64,86,51,23,10,13,304,4,0,0,4,3,0,4,0,0,0
101041019,12,13,10,0,0,0,6,53,3,0,0,4,15,9,14,13,3,3,0,4,72,13,3,17,19,38,90,111,97,38,20,6,20,461,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,3,9,5,3,0,0,0,0,25,0,5,0,0,3,4,3,0,0,0,0,0,16,5,6,0,0,0,5,5,0,0,0,0,4,21,3,4,3,0,8,17,15,6,0,0,0,6,65,33,16,23,34,74,154,155,145,47,28,7,33,756,22,15,10,7,18,42,50,40,17,18,10,12,264,0,0,0,4,0,9,19,6,7,3,3,3,64,6,4,4,8,12,63,68,79,26,25,5,10,304,0,0,0,0,6,6,9,9,3,3,0,0,35,4,0,3,0,4,15,8,10,6,0,0,8,66,12,11,6,11,23,95,101,103,40,31,12,21,466,0,0,0,0,0,3,0,4,0,0
101041020,11,13,3,4,0,5,5,62,0,0,0,3,5,6,5,15,3,5,0,5,57,16,9,8,27,42,102,101,87,26,21,13,16,469,0,0,0,0,0,8,3,0,0,0,0,0,11,4,0,5,8,5,12,7,3,4,0,0,0,36,0,0,0,0,3,3,4,0,0,0,0,0,19,7,3,4,5,4,11,7,0,0,0,0,3,49,8,8,9,9,14,25,25,6,3,0,0,8,111,71,38,33,69,91,195,167,138,52,29,18,47,942,35,22,5,27,40,63,55,61,21,16,5,27,379,4,0,0,0,0,20,9,14,7,0,0,5,65,9,6,11,10,24,73,58,63,15,22,0,3,295,0,0,0,0,4,4,9,12,6,3,0,0,35,5,0,3,0,9,13,10,14,4,6,0,8,69,19,9,14,15,40,107,85,106,26,30,3,14,473,0,0,0,0,0,0,3,3,0,0
101041021,3,0,0,0,0,0,0,14,0,0,0,0,0,4,0,3,4,7,3,3,20,5,3,0,5,8,20,35,40,15,9,3,10,150,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,8,6,0,3,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,5,3,0,0,0,15,0,0,0,3,3,8,11,9,5,3,0,0,45,16,11,10,13,15,48,48,70,22,17,6,16,294,9,5,7,7,6,10,17,13,7,10,5,3,89,0,0,0,0,0,9,3,0,3,0,0,0,23,0,0,0,0,0,15,11,35,17,14,7,6,106,0,4,0,0,0,3,3,9,0,0,3,6,27,3,0,0,0,0,6,0,0,5,0,4,0,22,6,0,0,5,0,27,23,47,24,14,13,17,175,0,0,0,0,0,0,0,3,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,4,0,3,0,0,0,0,12,0,0,0,0,0,7,5,0,0,0,0,3,22,0,0,3,6,5,24,32,20,3,0,3,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,5,8,5,0,0,0,0,0,26,12,3,8,8,18,51,54,40,6,4,8,16,222,7,8,5,3,9,16,14,15,6,4,5,4,90,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,11,18,19,4,0,0,5,66,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,9,0,5,0,0,0,27,4,0,0,0,0,18,31,23,6,10,7,8,121,0,0,0,0,0,0,0,0,0,0
101041024,9,3,4,3,4,0,0,28,0,0,4,6,6,5,3,0,0,0,0,0,28,3,4,3,12,20,29,29,20,16,6,5,7,146,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,8,10,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,4,3,5,8,0,0,0,4,33,9,14,13,19,31,59,50,45,24,10,9,18,303,18,5,8,6,6,26,17,15,8,7,8,7,134,0,0,0,0,0,0,7,8,0,0,0,0,22,0,4,3,3,0,14,5,20,13,0,7,3,69,0,0,0,0,0,0,0,3,4,0,0,0,17,5,3,5,0,3,4,7,4,4,0,3,4,35,6,3,4,10,7,14,18,34,10,5,4,12,144,0,0,0,0,0,3,0,0,0,0
101041025,13,7,11,11,10,0,4,66,0,4,4,0,9,24,10,5,0,0,4,0,62,9,12,9,14,23,94,90,97,45,36,10,16,457,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,13,7,6,0,4,0,0,39,0,0,0,4,0,6,5,0,0,0,0,0,19,0,0,0,3,3,4,7,8,0,0,0,3,33,0,3,0,12,5,24,23,15,5,6,0,3,100,49,30,16,49,52,178,188,173,67,59,28,38,918,33,12,8,20,31,58,63,64,30,17,21,24,375,0,0,0,0,0,12,10,18,11,0,5,0,62,4,5,3,5,11,41,73,88,37,33,14,6,321,0,0,0,0,4,16,4,17,7,0,3,6,63,0,6,0,0,0,20,13,23,9,0,0,0,70,10,8,3,7,17,84,102,139,65,41,23,18,512,0,0,0,0,0,3,5,0,0,0
101041026,8,12,14,0,0,0,0,54,3,0,4,3,4,15,12,9,3,0,4,4,63,15,6,8,13,19,56,85,73,20,14,7,20,328,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,9,12,3,0,0,0,5,36,0,0,5,0,0,4,3,3,0,0,0,0,16,4,0,0,4,5,9,4,0,0,0,0,0,28,5,5,4,3,7,26,19,9,0,0,0,7,84,43,28,24,29,46,130,138,119,37,27,15,37,671,31,10,11,13,21,48,54,54,23,9,5,10,304,0,4,0,0,0,4,13,11,0,6,0,0,46,5,0,0,8,0,34,49,57,15,16,6,5,208,0,0,0,0,3,6,14,11,5,3,0,0,42,0,6,5,7,11,15,7,15,0,0,0,12,69,7,8,4,10,17,60,82,89,26,21,15,20,365,0,0,0,0,0,0,4,0,0,0
101041027,4,5,9,4,0,0,4,24,3,5,0,3,10,6,3,5,0,3,0,4,37,6,3,4,14,22,57,59,60,12,11,5,14,278,0,0,0,0,0,4,0,0,0,0,0,0,7,3,0,0,5,5,6,12,3,0,0,0,0,30,0,0,0,0,0,0,5,0,0,0,0,0,9,3,0,0,0,9,7,3,0,0,0,0,0,20,9,8,0,5,14,16,12,7,0,3,0,4,69,49,21,16,29,59,131,130,94,37,26,14,32,638,25,18,12,25,19,38,51,48,11,13,7,20,294,0,0,0,4,5,10,16,14,5,0,0,7,56,3,6,0,7,6,38,45,39,19,6,7,5,184,4,0,0,0,0,4,13,5,0,4,0,0,37,8,0,0,0,0,9,5,9,3,0,0,0,41,12,5,5,10,10,52,76,74,23,17,15,13,312,0,0,0,0,0,0,0,0,0,0
101051539,29,31,29,5,13,4,4,141,3,9,8,9,16,36,43,44,15,12,3,11,199,25,18,17,27,65,225,317,315,93,53,27,45,1226,0,0,0,3,5,9,5,0,0,0,0,0,21,5,4,4,0,10,28,36,10,10,0,6,8,113,0,0,0,0,8,18,5,4,0,0,3,0,45,0,3,3,7,13,11,16,14,0,4,0,7,76,8,5,10,19,33,65,67,29,6,5,5,14,265,62,35,42,87,149,423,536,453,140,90,48,79,2143,45,9,15,25,38,124,164,155,70,34,32,34,741,4,0,5,0,9,19,34,41,18,6,0,8,144,17,3,6,7,33,129,194,266,88,64,30,29,859,3,5,0,7,0,25,23,34,15,9,5,0,121,5,8,0,8,19,24,40,51,14,16,6,9,205,23,14,16,31,62,197,293,394,137,93,40,43,1342,0,0,0,0,7,0,8,0,0,0
101051540,12,15,15,11,10,3,8,81,5,0,0,5,9,23,21,25,8,9,3,9,127,29,5,8,29,36,112,144,183,85,66,28,41,746,0,0,0,4,0,4,0,3,0,0,0,0,12,0,4,0,0,3,13,9,7,0,5,0,0,48,0,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,0,9,3,10,3,0,4,0,31,0,4,3,4,6,25,16,20,10,5,0,0,106,46,31,24,66,78,218,235,262,129,107,53,75,1325,25,21,6,26,26,85,86,113,76,34,26,20,557,0,0,0,3,6,21,19,28,10,13,9,14,118,15,3,6,7,9,66,66,114,68,56,28,27,464,7,0,0,0,0,16,21,15,16,10,6,9,93,6,0,0,3,8,16,28,28,17,10,6,9,134,27,10,6,15,30,120,135,179,102,88,43,60,814,0,0,0,0,0,3,0,0,0,0
101061541,3,9,16,3,5,0,0,40,3,3,0,0,4,9,15,10,0,3,0,0,57,12,7,7,6,16,55,100,137,66,41,14,7,475,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,5,0,6,7,3,0,0,0,29,0,0,0,0,0,3,6,8,0,0,0,0,18,0,0,0,3,4,4,4,3,0,0,0,0,27,0,3,8,3,5,14,22,22,3,4,0,0,82,28,13,13,12,42,98,154,207,98,70,23,23,783,17,10,6,12,10,28,56,64,16,18,12,15,257,0,0,0,0,0,11,10,19,8,7,0,0,55,0,0,0,0,5,41,65,107,49,30,13,13,323,4,0,0,4,0,7,5,9,5,11,5,3,45,0,0,0,0,3,9,13,18,9,4,0,6,81,3,9,0,8,14,63,95,162,70,53,14,21,506,0,0,0,0,0,0,0,4,0,0
101061542,14,21,18,28,28,9,10,139,6,3,3,5,4,16,4,22,16,17,11,9,123,28,14,11,18,42,87,128,185,159,197,113,42,1013,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,3,0,7,9,11,10,15,0,5,51,5,0,0,0,0,9,0,6,0,0,3,0,23,8,0,0,0,10,3,5,6,3,6,0,0,42,11,0,0,7,8,21,15,17,19,13,4,10,126,74,33,27,48,69,179,194,278,232,295,169,77,1660,34,11,8,17,17,66,62,92,70,95,78,31,580,5,0,3,5,4,9,23,30,18,40,32,10,182,13,0,9,4,6,49,66,124,120,155,87,25,659,9,4,0,4,3,9,15,27,31,34,21,7,176,4,0,0,5,7,21,25,26,23,26,15,10,164,29,9,12,19,24,94,131,202,200,253,156,49,1181,0,0,0,0,0,0,4,5,5,4
101061543,18,7,13,0,0,0,5,56,6,4,0,3,11,20,15,10,0,0,0,4,74,15,3,5,27,51,146,128,98,30,19,10,23,564,0,0,0,0,0,4,0,0,0,0,0,0,15,0,3,0,5,12,21,12,6,0,0,0,0,66,0,0,0,0,0,5,9,5,0,0,0,0,22,0,0,5,3,0,9,9,0,4,0,0,3,39,8,8,6,14,16,41,29,8,5,0,0,5,140,51,23,21,65,97,243,201,133,42,30,11,44,958,14,6,13,22,34,77,48,29,14,14,9,16,281,0,0,0,3,3,22,17,20,9,0,5,11,96,7,0,6,15,39,92,71,69,21,17,9,16,363,6,0,0,3,7,14,10,11,0,0,0,0,61,3,0,0,12,9,14,14,15,4,0,0,4,84,14,10,5,41,59,143,117,113,35,23,13,31,596,0,0,0,5,3,6,8,0,0,0
101061544,11,7,4,3,0,0,3,54,4,4,4,3,7,12,6,6,3,3,0,4,59,29,8,14,22,40,59,59,48,18,10,3,28,328,0,0,0,0,0,0,0,4,0,0,0,5,10,0,4,0,7,3,6,0,3,0,0,0,0,24,0,0,0,3,0,0,3,0,0,0,0,0,6,4,3,3,6,5,7,6,0,0,0,0,0,29,3,4,6,15,13,13,10,9,0,0,0,3,75,57,22,39,62,82,118,87,81,23,20,11,55,659,28,10,10,28,20,40,34,21,8,5,10,19,232,3,0,6,3,5,9,7,3,0,0,0,0,38,8,3,3,17,19,48,31,30,10,7,6,9,188,3,0,0,0,0,11,8,4,3,5,0,9,37,0,0,0,10,3,15,8,6,4,5,3,9,52,12,3,9,26,27,81,53,44,16,16,14,19,318,0,0,0,0,3,4,4,0,0,0
102011028,9,17,16,17,14,7,3,104,4,0,3,3,0,11,12,12,8,13,0,3,89,9,5,8,17,25,61,69,161,122,126,74,26,695,0,0,0,0,0,7,0,5,0,3,0,4,21,0,0,0,3,0,0,5,9,9,5,5,3,33,0,0,0,0,0,4,0,6,0,0,4,0,16,0,0,0,3,0,7,4,7,4,3,0,3,38,0,0,0,3,0,18,12,26,16,9,9,5,107,24,14,11,28,30,97,94,230,173,155,92,36,986,19,12,0,7,6,19,15,42,30,33,31,21,230,5,0,0,0,4,10,11,23,22,32,21,4,123,4,5,0,9,7,9,28,64,75,111,64,15,385,5,4,4,3,5,8,7,16,13,12,16,8,105,5,3,0,0,4,8,13,18,4,7,5,0,70,19,11,4,10,15,38,60,117,112,161,101,34,680,0,0,3,0,0,0,4,4,6,0
102011029,15,19,38,16,17,10,8,143,7,3,5,3,4,19,13,24,17,14,11,7,129,20,10,16,21,35,84,114,211,142,124,57,41,872,0,0,0,0,6,4,0,6,0,0,0,0,14,4,0,0,0,0,5,4,13,7,0,7,0,42,4,0,0,3,0,8,5,5,6,0,0,0,35,9,0,0,4,4,0,4,4,0,8,0,5,42,12,0,0,10,13,18,16,23,18,9,11,5,132,73,28,24,32,64,128,181,310,188,168,95,72,1364,18,16,9,9,8,40,27,60,38,53,48,28,362,0,0,0,0,0,6,10,28,12,13,17,3,100,14,4,3,6,10,34,47,115,109,96,70,31,524,7,3,0,0,9,13,11,33,20,16,23,11,143,17,3,8,4,8,15,16,19,15,16,17,6,135,38,9,9,11,27,67,91,190,157,144,122,49,901,0,0,0,0,0,4,0,0,3,4
102011030,3,9,9,4,7,6,0,50,14,0,3,0,4,5,9,3,9,0,10,5,58,20,8,7,11,11,26,35,43,30,27,42,13,277,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,3,0,0,3,0,18,0,0,0,0,0,5,5,3,0,8,7,5,38,37,7,10,19,16,55,53,62,54,56,71,26,466,11,3,4,3,9,10,24,20,21,23,29,9,164,0,0,0,0,3,0,0,0,0,0,7,3,24,4,0,0,6,0,14,13,14,11,24,15,7,113,0,0,0,0,0,4,6,9,10,4,9,8,47,6,0,0,0,5,11,9,9,10,5,14,3,70,10,0,0,8,6,31,29,37,37,35,51,19,255,0,0,0,0,0,0,0,0,0,0
102011031,17,22,34,24,22,12,3,160,9,9,0,8,8,28,22,27,17,24,3,3,166,34,22,12,17,27,103,130,222,150,166,92,27,995,0,0,0,0,0,0,9,3,0,6,0,0,22,0,0,0,0,4,8,16,13,0,6,3,0,49,6,0,0,0,5,4,4,8,4,3,0,0,36,3,3,0,5,4,8,17,10,0,7,0,4,58,8,0,0,4,10,22,40,33,10,15,9,8,162,60,37,22,43,62,162,206,321,200,221,127,48,1508,28,9,12,13,16,43,32,57,43,62,47,27,388,5,0,0,0,0,14,16,30,23,22,34,9,144,18,0,0,0,12,36,36,120,108,105,101,33,578,7,3,0,0,5,12,16,25,40,27,28,8,178,3,7,7,8,5,16,22,23,24,13,14,13,156,34,9,3,13,27,70,89,205,186,175,177,69,1055,0,0,0,0,0,0,6,4,4,0
102011032,12,23,37,15,10,8,0,127,0,8,8,0,4,19,20,25,9,3,0,4,104,17,20,17,19,24,105,192,263,116,69,37,26,908,0,0,0,3,0,0,9,0,0,0,0,0,17,4,0,0,4,3,11,14,18,4,8,0,0,77,5,3,0,0,9,4,10,8,0,0,0,0,47,0,0,0,5,3,19,15,15,3,9,4,5,86,9,9,5,11,19,36,48,47,10,11,3,4,224,52,31,32,45,57,213,339,429,181,121,60,50,1612,26,11,10,4,19,58,92,154,88,53,29,26,576,0,6,0,0,0,13,10,32,16,13,8,3,105,13,0,4,10,11,48,108,174,124,68,43,22,630,0,0,6,8,4,20,21,61,13,14,7,0,145,7,3,4,4,6,14,21,28,15,8,5,8,129,23,14,16,21,20,91,164,291,160,104,68,39,1012,0,0,0,0,0,0,11,0,0,4
102011033,20,18,21,12,8,3,3,108,3,0,0,8,9,11,23,33,12,7,3,3,107,14,11,4,12,26,64,120,202,98,58,28,18,654,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,4,0,5,12,11,0,0,0,0,32,0,0,0,0,0,0,8,11,3,0,0,3,21,4,0,0,0,0,6,4,7,0,4,0,0,32,4,0,0,7,0,15,24,33,6,4,0,9,99,35,14,8,27,30,105,180,299,131,79,30,32,978,17,4,5,3,4,24,27,56,51,24,10,31,253,3,0,0,0,0,6,14,23,9,9,8,6,86,6,0,3,0,3,22,39,102,97,56,19,14,370,5,0,3,4,4,17,10,23,10,10,3,4,84,4,4,9,3,13,17,21,23,16,12,9,7,124,19,4,9,5,21,56,90,174,123,81,38,40,661,0,0,0,0,4,0,5,6,0,0
102011034,12,13,17,10,4,4,10,84,7,4,4,3,3,12,18,27,9,4,6,3,103,16,4,7,20,14,49,83,163,96,45,26,21,549,0,0,0,0,0,4,5,0,3,0,0,0,15,0,0,0,3,4,15,5,9,3,0,4,0,43,0,0,0,0,0,4,3,7,3,0,0,0,18,4,0,0,3,5,3,11,8,4,0,0,0,53,5,0,0,3,10,21,26,24,13,4,0,3,130,37,11,13,30,29,92,149,233,129,63,36,34,854,21,8,3,11,6,21,33,38,18,26,13,19,214,0,0,0,5,4,6,7,19,14,8,0,5,74,6,0,4,0,0,18,34,97,68,67,29,17,337,3,5,0,7,3,10,3,23,5,9,9,0,79,0,3,4,3,0,6,13,12,5,6,11,8,79,10,9,10,11,11,37,64,155,102,92,48,37,578,0,0,0,0,4,4,0,3,5,0
