SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
125011710,234,65,2295,1048,232,538,4117,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1303,719,237,65,2320,1061,238,542,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,3,13,1316,725,234,65,2341,1066,240,549,4196,0,0,0,0,0,0,0,0,3,36,13,5,0,59,31,3,12,108,6,0,0,0,9,0,0,0,10,34,21,10,9,68,30,3,15,118,0,0,0,0,7,0,0,0,5,10,8,7,0,21,8,0,0,33,1263,760,228,65,2314,1160,215,229,3911,1885,1116,334,58,3396,1676,352,284,5709,0,0,0,0,0,0,0,0,0,3157,1887,569,124,5739,2849,561,516,9665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125021477,4,0,73,21,8,7,106,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,91,106,39,0,238,245,16,55,547,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,3,0,15,6,4,4,22,4,8,4,0,18,7,4,0,30,9,9,5,0,16,13,0,0,32,1444,3005,865,77,5394,1384,197,272,7239,979,2132,617,58,3790,817,105,191,4900,59,111,49,4,223,173,11,23,426,394,815,205,15,1428,291,65,75,1858,451,928,252,17,1647,460,76,94,2279,4,8,8,0,22,128,0,13,166,68,75,47,0,190,147,15,25,384,193,215,58,14,472,172,40,29,715,72,41,18,0,134,63,13,22,227,11,9,3,0,23,12,0,5,42,343,345,136,19,843,521,71,96,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
125021478,30,3,112,156,10,34,313,..,..,..,..,..,..,..,..,..,0,3,0,0,4,0,0,0,4,166,139,113,12,428,393,37,86,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,8,0,0,18,0,3,0,0,8,8,0,0,18,0,9,0,0,12,10,0,0,27,1227,2473,692,78,4470,1423,192,291,6375,754,1552,384,39,2730,467,88,130,3415,57,73,21,0,152,171,11,11,345,351,787,225,18,1384,387,50,57,1873,410,856,252,18,1534,557,58,70,2221,27,28,26,3,88,124,3,13,232,77,69,67,3,221,179,19,29,442,36,33,26,0,100,101,6,37,241,7,3,4,0,9,26,0,11,49,9,8,3,0,20,6,3,0,29,157,143,124,13,441,433,25,96,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
125021711,48,3,332,49,27,19,428,..,..,..,..,..,..,..,..,..,0,0,0,0,5,3,0,0,3,172,196,57,7,431,251,26,40,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,5,0,0,0,7,0,6,0,0,9,4,0,0,12,842,1744,358,43,2987,575,72,96,3732,615,1340,253,21,2236,282,34,42,2591,8,17,10,0,35,5,0,0,46,74,223,39,7,342,45,5,9,396,86,236,51,7,374,46,9,10,444,40,12,13,4,63,116,0,9,188,17,0,0,0,23,53,0,0,79,82,279,85,3,451,90,20,18,580,0,0,0,0,0,0,0,0,0,0,8,0,0,11,3,0,0,17,140,298,104,5,548,269,20,25,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125021712,54,7,489,101,44,33,668,..,..,..,..,..,..,..,..,..,0,3,0,0,5,0,0,0,4,172,370,88,4,631,178,49,41,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,3,3,0,0,6,11,0,3,23,1147,2651,512,42,4348,635,128,141,5252,923,1860,367,35,3179,377,66,64,3681,9,24,6,0,45,16,0,0,64,99,348,86,8,543,75,14,15,651,113,375,93,15,589,88,16,19,716,7,11,0,0,19,46,0,0,69,20,58,25,0,103,22,3,5,132,226,446,124,16,815,202,46,48,1112,114,305,70,9,497,82,32,20,637,9,9,0,0,14,6,0,0,19,377,825,227,27,1453,354,89,73,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031479,7,0,28,4,0,4,33,..,..,..,..,..,..,..,..,..,0,4,4,0,6,3,3,3,15,74,126,89,16,299,244,14,39,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,17,9,0,0,20,3,3,0,6,17,9,0,0,23,3,5,4,0,20,9,0,0,25,819,2309,843,99,4071,1158,122,258,5612,667,1936,713,77,3394,672,114,323,4502,41,79,39,3,157,97,4,33,290,73,249,87,9,417,122,8,30,577,111,323,124,12,575,215,11,68,865,49,63,50,3,168,190,6,53,425,25,44,40,11,112,66,4,17,201,14,31,13,0,60,27,3,12,108,0,0,0,0,0,0,0,0,0,25,53,23,0,94,33,4,4,130,115,186,121,17,442,316,19,88,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
125031480,3,0,10,0,0,5,15,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,4,168,168,163,24,527,477,44,128,1167,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,9,7,0,19,3,0,10,34,9,12,7,0,24,7,0,10,42,0,6,0,0,9,9,0,3,23,680,1727,731,109,3251,993,161,323,4728,501,1332,533,53,2419,451,96,225,3194,24,48,28,0,101,54,7,31,191,37,85,45,0,165,63,4,16,252,59,129,70,6,266,120,12,44,437,75,91,84,13,264,349,17,60,698,61,59,43,3,169,180,13,41,401,21,16,3,7,45,35,0,11,92,0,0,0,0,0,0,0,0,0,6,31,14,0,52,14,9,4,82,164,202,147,20,528,580,40,116,1271,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,16,5,4,0
125031481,62,28,509,166,62,68,810,..,..,..,..,..,..,..,..,..,4,0,0,0,5,0,0,0,7,399,513,171,51,1137,490,143,171,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,17,0,0,0,20,0,11,3,0,17,0,0,0,20,8,8,5,0,21,18,7,0,42,1146,2533,741,154,4571,1125,375,393,6470,594,1601,502,65,2756,532,192,281,3766,41,43,29,0,111,46,8,15,183,107,261,77,19,465,78,40,30,613,148,305,107,18,580,129,47,43,802,68,53,16,3,141,162,38,48,385,156,179,87,18,440,211,82,55,787,462,315,100,58,942,287,207,79,1509,62,18,7,5,97,50,16,47,211,8,25,5,0,36,15,4,0,55,762,586,208,97,1660,727,338,230,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
125031483,71,16,353,101,21,64,540,..,..,..,..,..,..,..,..,..,5,10,3,0,16,8,0,3,29,148,280,126,22,578,301,38,132,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,3,3,0,18,0,12,0,0,10,3,3,0,18,5,7,0,0,13,4,3,3,22,935,2608,805,106,4454,1203,173,473,6295,581,1862,610,64,3114,589,91,420,4219,27,23,22,0,77,179,3,57,318,140,344,110,12,612,203,16,76,906,166,373,135,14,682,380,21,133,1220,27,17,20,0,63,158,14,37,280,55,102,43,5,206,111,29,41,377,94,151,81,9,329,172,20,53,567,0,0,0,0,0,0,0,0,0,11,60,14,0,79,21,7,4,115,187,327,152,13,685,460,66,138,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
125031484,94,5,263,147,22,43,476,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,267,375,262,30,937,536,84,134,1695,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,27,4,0,5,0,8,0,0,0,12,4,4,5,0,11,0,0,30,38,6,17,3,0,22,9,4,10,37,1208,2523,976,126,4822,1499,218,339,6879,746,1889,622,74,3330,607,126,245,4304,45,85,55,9,192,142,13,30,372,134,361,122,7,631,102,28,65,829,177,445,174,13,826,244,39,99,1201,42,30,23,10,97,194,13,29,339,137,203,126,28,490,353,81,95,1029,73,91,99,12,265,178,30,57,533,0,0,0,0,0,0,0,0,0,8,26,11,0,41,15,5,4,67,258,341,256,42,896,739,124,198,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
125031486,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031713,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,7,0,0,0,4,10,0,0,9,5,12,3,0,20,13,4,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,4,0,30,5,0,10,42,6,16,4,0,33,5,0,10,43,0,4,0,0,5,3,0,0,5,1288,2313,624,70,4295,722,58,146,5228,1119,2009,568,47,3755,692,58,154,4659,17,30,19,6,74,41,4,6,124,163,280,80,4,530,73,3,17,622,183,313,96,7,605,111,9,20,748,5,8,0,0,12,9,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,0,19,12,0,0,33,8,15,8,0,32,25,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031714,93,14,450,152,35,36,674,..,..,..,..,..,..,..,..,..,0,0,0,0,6,0,0,0,9,531,844,395,66,1835,691,196,151,2878,0,0,0,0,0,0,0,3,3,0,4,3,0,5,0,0,0,9,9,18,6,4,36,3,8,11,59,18,21,6,4,41,10,7,9,69,3,16,0,4,21,4,0,0,32,1223,2717,990,155,5085,1381,363,330,7159,524,1468,417,64,2468,508,121,260,3355,33,79,18,0,136,109,15,19,278,119,387,130,13,654,131,30,69,885,151,469,150,13,789,239,47,91,1165,63,60,28,7,158,116,29,31,338,249,407,201,43,900,511,119,136,1662,193,294,146,19,651,320,63,136,1173,89,84,33,7,214,88,34,39,383,5,12,11,0,33,10,5,6,50,605,855,420,82,1958,1049,251,344,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,13,6,0
125031715,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,4,0,9,5,0,0,8,81,74,44,4,205,95,3,49,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,30,7,0,8,43,3,21,0,0,30,7,0,8,43,0,0,0,0,0,0,0,0,0,690,1601,320,41,2651,470,36,145,3305,579,1513,333,32,2453,308,24,82,2873,11,16,3,0,30,31,0,0,55,42,47,20,0,111,49,0,9,173,51,63,26,0,134,82,0,5,229,3,4,7,0,16,7,0,5,29,79,84,50,9,209,103,4,24,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,12,8,0,0,15,85,88,61,9,236,113,4,24,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031716,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,4,0,0,9,0,0,0,8,384,910,310,37,1643,422,56,99,2211,246,644,214,15,1119,239,43,97,1503,64,83,39,9,195,128,10,31,370,84,233,60,4,379,80,12,37,502,153,316,101,12,579,210,19,63,874,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,3,3,3,0,13,12,0,0,27,0,0,0,0,0,0,0,0,0,3,10,0,0,12,0,0,0,16,9,15,3,0,30,19,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,166,34,1248,473,133,256,2116,..,..,..,..,..,..,..,..,..,3,0,0,0,4,0,0,3,8,1207,1393,510,114,3222,1564,369,531,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,3,7,3,3,15,0,0,0,0,3,7,3,21,31,6,11,0,0,20,14,3,9,39,1771,2448,858,156,5235,2153,507,722,8623,329,642,191,23,1180,278,64,60,1585,21,27,13,0,63,65,9,23,149,230,422,136,22,810,283,54,50,1197,253,448,147,25,873,342,58,77,1344,208,188,77,21,497,486,66,59,1103,420,440,227,40,1130,818,148,167,2259,430,489,160,32,1105,525,103,151,1891,356,365,72,27,823,322,86,85,1321,3,5,0,0,14,6,0,0,18,1417,1487,537,120,3564,2157,414,466,6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
125041490,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,5,634,1269,231,17,2148,312,27,46,2545,616,1186,211,9,2027,302,24,44,2396,8,34,15,0,66,20,0,0,86,30,75,15,0,124,23,6,5,158,39,111,38,0,191,41,6,5,247,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,44,31,9,6,89,34,6,18,145,0,0,0,0,0,0,0,0,0,6,7,0,0,11,0,0,0,12,48,37,14,7,103,32,7,16,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041491,121,44,1695,385,101,131,2317,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,974,1492,224,77,2772,974,174,273,4198,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,6,0,0,10,7,0,0,20,1729,2828,576,119,5251,1581,299,407,7547,559,976,244,19,1799,331,65,64,2263,41,42,26,0,111,113,0,10,244,191,289,89,12,575,206,50,30,865,233,336,112,12,694,315,56,41,1109,86,17,17,3,125,286,8,15,434,254,313,118,19,699,390,80,53,1231,501,676,140,48,1368,520,142,112,2133,214,361,62,6,640,124,55,30,842,3,8,0,0,13,3,0,0,21,1058,1371,331,83,2846,1323,283,206,4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041493,6,0,90,7,5,10,109,..,..,..,..,..,..,..,..,..,3,3,0,4,3,3,0,4,13,181,123,25,11,335,356,15,55,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,6,0,5,0,0,3,0,0,0,6,7,9,0,0,23,10,3,0,37,1616,3005,844,103,5574,1589,204,286,7653,1201,2344,591,73,4212,791,164,196,5366,131,196,94,11,435,277,24,37,775,171,413,172,10,756,167,37,54,1019,297,608,263,23,1198,441,65,96,1796,131,27,14,8,182,321,10,25,533,8,23,10,0,43,11,5,7,59,46,60,7,0,112,24,6,19,158,0,0,0,0,0,0,0,0,0,15,19,0,0,39,14,5,4,60,201,131,29,15,371,363,24,53,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
125041494,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,0,0,0,7,33,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,899,1692,329,28,2955,459,46,59,3520,861,1728,334,17,2939,449,42,40,3466,8,9,0,0,19,43,0,0,62,24,42,18,0,91,23,0,6,122,39,49,18,0,104,66,0,7,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,3,0,40,26,0,4,73,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,14,33,12,3,0,50,36,0,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041588,4,4,47,16,5,0,66,..,..,..,..,..,..,..,..,..,3,3,0,0,7,3,0,0,13,151,344,80,12,590,259,29,69,951,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,4,0,3,3,0,8,0,3,7,9,5,15,0,0,19,3,0,0,26,674,1960,404,60,3090,808,133,192,4227,404,946,223,31,1606,293,63,86,2043,81,399,51,8,535,152,16,27,733,70,464,42,7,584,92,22,24,726,147,862,96,12,1124,250,40,48,1455,98,196,30,15,339,174,23,41,574,47,123,29,9,209,90,14,62,381,28,41,16,3,93,40,7,27,161,0,0,0,0,0,0,0,0,0,9,19,0,0,28,9,0,0,42,187,379,75,30,668,306,53,134,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041589,5,0,62,13,4,11,86,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,399,1006,144,29,1585,415,61,83,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,12,17,0,0,29,24,5,4,60,891,2385,461,93,3827,1024,207,214,5269,387,949,240,40,1617,319,114,125,2173,40,129,27,8,200,104,19,29,357,98,289,61,9,455,139,30,34,651,133,414,95,10,652,250,43,62,1006,112,404,59,10,585,154,31,61,827,172,452,72,20,723,271,60,57,1110,580,1026,136,34,1780,378,134,216,2511,0,0,0,0,0,0,0,0,0,9,4,3,0,12,0,0,4,18,871,1892,267,62,3097,802,231,335,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041717,131,30,1573,528,229,280,2612,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,796,950,170,36,1949,683,284,350,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,49,3,0,66,18,8,4,96,14,49,3,0,66,18,8,18,106,3,0,0,0,4,3,0,4,18,833,1038,192,41,2108,738,301,378,3521,11,24,6,0,36,17,3,7,66,9,6,4,0,14,6,0,0,22,6,3,0,0,15,5,4,6,28,15,10,5,0,27,14,4,5,47,25,35,7,7,75,34,12,10,129,96,69,20,14,202,125,58,29,426,174,242,48,13,480,199,75,53,804,966,924,159,81,2135,940,371,229,3667,0,0,0,0,0,0,5,0,0,1266,1270,234,120,2884,1307,526,319,5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,21,42,9,0
125041718,64,30,631,112,143,55,939,..,..,..,..,..,..,..,..,..,4,0,0,0,4,0,0,0,4,771,1060,269,84,2181,549,297,222,3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,6,5,18,3,5,0,0,6,0,6,5,18,0,3,0,0,5,4,0,0,6,906,1316,341,101,2659,641,343,278,3931,86,191,41,5,323,78,45,29,469,6,8,3,0,23,10,5,4,39,25,44,19,0,97,24,6,3,133,38,56,27,0,116,35,15,9,172,123,136,37,22,313,145,53,49,557,359,388,119,50,916,373,177,97,1564,68,67,27,10,173,55,29,8,271,137,279,25,19,454,72,123,13,664,3,3,0,0,3,5,5,0,7,685,873,211,94,1863,648,384,166,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
