SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
101031016,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,4,3,0,0,6,12,10,0,0,24,3,0,0,0,6,11,16,7,0,27,11,5,3,0,20,23,4,10,0,35,7,3,0,0,15,0,3,0,0,4,7,0,0,0,7,5,0,0,0,5,0,0,0,0,0,12,0,0,0,18,4,0,0,0,4,101,49,19,0,170,6,0,0,0,6,0,0,0,0,3,4,3,0,0,3,8,0,0,0,13,3,4,0,0,6,16,5,0,0,25,9,3,0,0,15,3,3,0,0,9,32,10,3,0,44,10,12,0,0,19,18,4,3,0,24,6,0,0,0,6,4,3,0,0,4,0,3,0,0,4,12,6,0,0,20,4,0,0,0,5,132,52,10,0,197,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,9,4,0,0,12,7,4,0,0,17
101041017,0,0,0,0,0,6,0,0,0,7,11,9,3,0,21,14,12,0,0,24,26,25,5,0,60,9,3,0,3,14,27,11,13,12,59,21,13,0,0,36,28,6,5,4,39,4,0,0,0,3,0,0,0,0,3,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,15,0,3,31,8,6,0,4,16,168,93,34,26,318,3,0,0,0,5,3,0,0,0,3,5,8,0,0,12,7,4,4,0,16,13,11,5,4,29,24,12,3,0,47,20,16,4,3,44,35,12,4,0,52,49,17,5,4,83,13,4,6,0,21,9,4,5,4,14,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,11,17,3,0,31,11,0,0,0,16,210,106,36,27,377,0,0,0,0,5,0,0,0,0,0,10,3,0,0,10,4,0,3,0,11,7,6,3,0,17,20,10,3,0,38
101041018,5,0,0,0,3,3,0,0,0,4,3,5,0,0,14,11,16,0,0,29,36,39,8,0,85,20,9,0,0,32,31,16,12,9,68,28,9,4,5,44,19,22,6,5,51,12,7,3,3,26,5,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,6,24,8,3,0,0,10,189,140,44,27,397,3,0,0,0,0,0,0,0,0,0,3,5,0,0,6,9,3,0,0,15,13,10,0,0,22,32,17,6,0,55,26,9,6,3,51,44,6,4,3,57,44,13,10,4,81,17,15,6,0,33,3,0,0,0,9,4,5,0,0,4,0,0,0,0,4,0,0,0,0,0,19,9,5,0,30,10,6,0,0,15,236,102,49,20,401,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,6,0,12,22,4,0,0,25,16,14,3,0,37
101041019,0,0,0,0,0,4,5,0,0,5,12,7,0,0,24,20,14,0,0,33,41,18,13,0,69,10,8,0,3,14,31,19,5,4,55,26,3,11,0,42,23,13,3,0,40,15,4,0,0,20,9,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,9,8,11,36,9,4,0,0,14,208,104,42,20,378,3,3,0,0,5,4,0,0,0,4,9,6,0,0,18,10,0,4,0,16,15,7,3,0,36,25,8,6,9,41,26,10,10,3,53,19,11,0,0,34,44,24,3,4,74,13,9,0,0,25,7,0,0,0,10,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,20,16,4,5,39,3,0,0,0,6,212,99,23,23,362,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,8,5,0,0,10,12,0,5,0,16,24,12,3,4,37
101041020,0,0,0,0,5,0,0,0,0,0,11,8,3,0,24,13,10,0,0,23,30,21,16,5,60,13,5,0,0,17,28,13,9,4,49,17,11,7,0,30,26,7,6,6,40,10,7,0,0,14,3,0,0,0,10,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,21,9,4,0,36,0,0,4,0,7,183,83,40,10,324,0,0,0,0,0,5,0,0,0,5,7,0,0,0,11,3,7,0,0,14,20,4,0,0,26,14,22,4,0,40,21,4,0,0,33,27,6,0,0,37,29,19,5,4,48,12,7,0,0,21,8,5,0,0,10,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,19,5,0,45,4,0,0,0,4,176,92,16,10,293,3,0,0,0,3,0,0,0,0,5,4,0,0,0,6,6,9,0,0,14,14,6,6,0,25,18,3,0,0,27
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,5,10,0,0,17,9,0,0,0,10,12,4,0,0,20,15,6,0,0,20,7,5,0,0,16,6,3,0,0,7,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,0,0,13,0,0,0,0,3,70,44,6,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,0,0,5,8,4,4,0,17,12,3,0,0,16,11,7,0,0,20,14,4,0,0,27,10,3,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,0,3,0,13,3,0,0,0,3,77,44,10,4,132,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,6,0,4,0,10,4,6,0,0,9,15,5,4,0,22,11,16,0,0,32,7,4,0,0,12,17,6,5,4,35,12,8,4,0,16,11,0,0,0,14,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,4,0,0,12,3,3,0,0,11,99,58,17,9,189,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,5,3,0,0,11,3,5,3,0,13,6,10,0,0,10,25,3,0,4,32,16,0,6,0,26,13,8,0,0,19,3,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,6,21,3,0,0,0,4,84,40,20,14,162,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,7,4,0,0,0,9,11,0,3,0,20
101041024,5,0,0,0,3,0,0,0,0,0,5,0,0,0,3,4,0,0,0,6,12,10,5,0,31,10,5,0,0,18,13,3,0,0,20,9,0,0,0,9,9,3,0,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,13,7,0,0,0,7,92,37,6,0,143,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,4,3,0,0,3,8,5,0,0,11,12,3,4,0,18,8,7,3,0,16,14,4,0,0,14,8,9,4,0,19,4,0,3,0,6,4,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,16,0,0,0,0,3,73,34,16,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,3,4,0,5,0,14
101041025,0,0,0,0,5,4,0,0,0,0,4,0,3,0,5,21,8,3,0,32,34,21,9,4,64,19,4,4,0,27,32,23,5,0,56,21,17,4,0,38,30,17,0,0,54,4,4,0,0,9,10,0,0,0,7,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,15,11,3,4,38,4,5,4,0,12,203,115,30,11,365,0,0,0,0,3,6,0,0,0,6,0,5,0,0,3,10,0,0,0,18,22,10,5,0,37,20,24,8,0,53,16,10,3,4,38,28,13,0,4,44,45,15,3,8,64,26,13,0,0,46,9,4,6,0,17,0,4,0,0,5,0,6,0,0,7,5,0,0,0,5,24,23,4,3,51,9,0,0,0,11,223,125,33,17,401,4,0,0,0,4,0,0,0,0,0,3,0,0,0,4,7,0,0,0,8,6,0,6,0,11,13,9,0,0,34
101041026,0,0,0,0,0,0,4,0,0,4,11,11,0,0,24,22,8,7,0,33,24,20,8,3,57,14,7,5,3,31,45,14,4,0,63,21,5,0,0,31,28,23,4,5,56,12,6,0,3,24,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,17,5,3,0,38,7,0,3,0,13,214,110,29,23,373,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,6,4,0,0,13,16,8,4,0,27,21,11,0,0,34,27,8,5,3,43,37,12,7,4,53,32,25,3,5,69,14,7,0,0,28,9,3,0,0,11,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,21,10,7,3,37,7,0,0,0,12,198,98,28,14,335,7,0,0,0,4,0,0,0,0,0,3,0,0,0,3,4,4,3,0,12,8,11,5,0,16,14,8,0,0,22
101041027,0,0,0,0,5,0,0,0,0,0,11,9,0,0,28,16,8,3,0,27,32,9,12,3,60,9,4,0,0,19,29,17,3,5,49,29,5,0,0,35,26,6,4,0,35,10,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,9,0,3,35,7,0,4,3,12,188,82,32,23,323,4,3,0,0,7,3,0,0,0,3,9,3,0,0,13,15,0,4,4,22,18,10,0,0,31,14,11,6,0,32,35,11,5,3,50,25,6,4,3,40,38,5,7,0,55,11,6,6,0,24,6,0,0,0,4,6,3,0,0,6,3,0,0,0,3,3,0,0,0,3,18,18,3,3,43,7,5,0,0,9,201,83,30,18,330,0,0,0,3,5,3,0,0,0,3,0,0,0,0,0,8,0,0,0,12,16,4,0,5,21,16,8,4,0,27
101051539,5,0,0,0,7,8,5,3,0,17,25,8,9,0,47,51,34,12,0,95,80,52,31,0,169,44,13,6,5,72,106,35,23,6,167,75,30,13,6,116,117,65,9,5,198,50,18,4,0,73,12,3,4,0,20,8,5,0,0,10,3,0,0,0,6,0,0,0,0,0,53,32,15,5,101,19,8,0,0,26,654,317,128,32,1133,8,4,0,0,14,9,0,6,0,12,22,9,3,0,31,31,10,8,3,49,55,17,10,9,94,66,39,12,9,121,75,38,27,7,140,83,38,10,4,139,153,54,21,5,241,74,22,4,0,107,33,9,0,3,52,9,6,7,0,23,4,5,0,0,16,3,0,0,0,9,33,37,4,10,91,25,4,3,0,32,686,311,116,54,1171,3,0,0,0,7,10,0,0,0,10,3,5,0,0,10,14,8,0,0,29,25,18,11,0,53,41,30,15,7,92
101051540,0,0,0,0,5,3,5,0,0,7,7,7,0,0,13,11,4,0,0,19,20,22,7,0,51,16,0,5,0,25,30,12,6,5,49,23,14,6,0,36,42,14,9,0,64,19,9,0,0,29,3,3,0,0,4,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,12,4,0,41,6,8,0,6,13,213,110,36,13,378,0,4,0,0,4,0,0,0,0,6,6,3,0,0,10,7,5,0,0,15,13,0,0,0,19,22,15,4,3,48,21,8,9,7,42,27,9,6,0,42,45,20,13,4,77,22,9,3,0,34,13,4,0,0,16,10,0,0,0,9,0,0,0,0,0,4,4,4,0,6,25,8,3,0,36,7,4,0,0,9,218,110,40,23,382,0,0,0,0,0,0,0,0,0,0,11,3,0,0,11,5,3,3,0,9,12,3,0,0,15,12,8,9,0,35
101061541,0,0,0,0,0,6,0,0,0,6,8,0,0,0,8,7,0,0,0,8,8,6,3,0,23,5,0,0,0,8,18,7,3,3,37,22,8,3,0,36,30,12,0,0,52,17,13,0,0,23,3,8,0,0,13,0,3,0,0,4,0,0,3,0,3,0,0,0,0,0,11,5,3,5,23,0,0,0,0,0,133,72,20,13,241,0,0,0,0,0,5,0,0,0,7,8,0,0,0,10,4,5,0,0,7,0,0,0,0,9,16,11,9,0,31,11,7,3,3,24,10,7,0,0,20,20,17,3,3,50,24,10,6,3,40,19,4,0,0,26,7,0,3,0,11,6,0,4,0,10,4,0,0,0,4,16,11,3,0,26,0,0,0,0,9,137,78,33,13,259,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,4,5,0,0,0,3,5,5,7,0,17
101061542,5,5,0,0,8,0,0,0,0,0,9,0,0,0,6,13,4,0,0,19,9,7,9,0,22,3,4,0,0,7,7,5,3,0,21,18,8,3,0,29,25,15,5,0,43,13,7,3,0,22,12,3,0,0,14,15,5,0,0,17,3,0,0,0,3,0,0,0,0,0,20,4,0,0,22,3,0,0,0,3,156,71,22,3,249,6,0,0,0,9,0,0,0,0,0,4,5,0,0,8,3,3,0,0,8,12,8,0,0,20,8,11,0,0,22,14,8,0,0,23,9,3,3,0,22,25,17,5,0,47,21,7,4,0,33,25,4,6,0,34,7,0,0,0,5,11,3,0,0,11,8,0,0,0,10,16,9,5,0,29,8,0,0,0,7,160,80,30,5,284,3,5,0,0,5,0,0,0,0,0,3,0,0,0,4,4,0,0,0,3,3,0,0,0,4,12,5,0,0,22
101061543,6,0,0,0,5,0,0,0,0,5,14,10,0,0,28,23,19,5,0,45,38,31,14,5,89,18,6,0,0,23,51,14,16,5,86,40,11,5,3,62,38,3,13,0,59,17,5,0,0,25,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,3,6,3,34,9,4,0,0,15,259,127,69,22,482,4,5,4,0,9,0,0,0,0,0,11,3,0,0,19,23,9,8,0,40,23,15,12,0,48,26,23,16,10,66,31,22,11,4,64,40,16,6,0,69,52,24,8,5,89,18,13,5,7,34,10,3,4,0,16,4,0,0,0,5,5,0,0,0,4,0,0,0,0,0,22,19,7,3,57,8,0,0,0,11,274,147,74,38,535,8,0,3,0,18,4,0,0,0,6,7,3,0,0,12,5,6,0,0,14,24,8,4,0,31,26,12,7,5,52
101061544,4,0,0,0,4,0,0,0,0,0,7,0,0,0,8,12,6,3,6,21,26,18,10,4,63,16,6,0,0,23,32,4,5,6,51,11,5,0,0,19,24,15,0,0,46,11,6,0,0,13,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,9,10,6,0,25,8,0,0,0,10,169,73,31,17,295,6,3,0,0,3,0,3,0,4,0,6,3,0,0,7,10,8,4,0,21,15,4,7,0,23,15,10,10,3,39,23,9,4,5,34,18,4,0,5,28,31,4,7,0,44,9,6,0,0,17,4,4,0,0,14,0,0,0,0,5,0,3,0,0,0,3,0,0,0,3,7,8,8,0,21,8,4,0,3,10,155,62,40,19,273,3,0,0,0,3,0,0,0,0,0,0,6,0,0,7,5,3,0,0,9,11,0,5,0,13,18,11,4,5,30
102011028,4,4,0,0,8,0,0,0,0,0,0,0,4,0,5,5,5,0,0,17,17,10,0,0,34,4,0,0,0,3,18,12,0,3,26,17,15,9,0,32,37,12,7,0,53,18,12,4,0,29,5,13,0,0,15,5,5,0,0,12,4,0,0,0,6,0,0,0,0,0,19,12,7,0,45,6,0,0,0,6,155,109,31,12,303,0,3,0,0,4,0,0,0,0,0,3,3,0,0,10,3,0,0,0,10,5,3,0,0,16,12,10,0,0,25,13,9,5,0,24,16,7,0,4,32,25,26,6,4,62,24,20,6,0,42,15,12,0,0,24,9,7,0,0,13,0,12,0,0,17,9,0,0,0,6,18,10,12,3,43,0,0,0,0,0,162,118,34,8,321,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,5,3,0,0,0,3,9,6,0,0,20
102011029,0,0,0,0,6,10,4,0,0,10,11,7,0,0,13,10,3,0,0,15,22,6,9,0,37,9,5,3,0,18,26,8,5,0,42,21,14,3,0,38,35,26,3,0,61,14,9,3,0,23,5,0,0,0,6,7,4,3,0,12,0,0,0,0,3,0,0,0,0,0,22,18,9,3,52,4,0,0,0,8,200,102,38,9,353,4,0,0,0,11,0,5,0,0,3,9,0,3,0,10,7,5,0,0,11,12,5,0,0,18,23,18,3,0,45,18,8,5,3,42,24,6,6,0,39,50,24,6,4,88,24,10,0,0,34,11,7,4,0,23,4,0,0,0,3,6,5,4,0,7,3,5,0,0,8,22,18,7,3,46,9,0,0,0,7,225,111,41,15,384,4,0,0,0,8,0,0,0,0,0,3,5,0,0,3,4,0,0,0,4,4,3,0,0,8,5,7,0,0,11
102011030,0,0,0,0,0,0,0,0,0,0,9,7,0,0,10,6,0,0,0,5,7,5,3,0,19,3,0,0,0,4,8,3,3,4,17,5,0,0,0,12,13,15,4,0,30,3,9,3,0,8,3,0,0,0,0,3,3,0,0,4,3,0,0,0,3,0,0,0,0,0,10,3,0,0,17,4,0,0,0,5,80,51,18,5,150,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,7,0,0,0,11,8,4,0,4,15,8,0,0,6,15,9,0,4,0,13,19,9,0,0,30,6,3,4,0,14,5,6,0,0,8,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,84,29,8,11,135,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,7,0,0,13
102011031,4,0,0,0,5,4,0,0,0,8,18,4,0,0,17,12,4,3,0,14,41,24,4,0,64,22,8,3,0,31,39,21,7,0,74,32,13,8,0,56,50,31,7,4,94,32,23,6,0,64,5,11,4,0,15,3,6,0,0,8,4,0,5,0,3,0,4,4,0,5,30,21,9,3,63,4,0,0,0,6,302,160,57,12,528,5,0,0,0,8,0,3,0,0,6,3,3,0,0,5,3,7,0,0,13,21,4,0,0,26,11,15,4,0,32,36,6,8,0,51,30,10,5,0,55,70,26,8,0,113,35,23,3,0,67,26,18,0,0,48,11,5,0,0,19,5,0,0,0,10,9,0,0,0,11,25,28,8,0,61,6,0,0,0,13,308,169,47,11,529,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3,8,0,0,0,17,7,7,3,0,11,18,11,7,0,39
102011032,5,0,0,0,9,3,0,0,0,4,20,9,4,0,32,51,13,0,0,69,91,38,14,4,150,27,13,0,0,47,85,35,9,4,133,47,24,3,0,87,120,47,9,5,178,48,17,0,0,69,21,7,5,0,29,11,8,0,0,21,4,0,6,0,10,0,0,0,0,0,58,31,19,4,104,16,10,0,0,24,615,261,69,24,965,16,0,0,0,14,5,6,0,0,9,20,5,0,0,23,18,14,0,0,34,41,8,9,0,63,63,28,13,0,109,64,34,11,4,108,86,30,10,4,128,126,54,12,5,197,86,31,6,0,124,39,20,3,0,60,20,3,0,0,23,13,7,0,0,25,3,7,0,0,12,48,35,11,6,104,15,5,0,0,20,666,292,80,21,1061,9,0,0,0,10,5,0,0,0,8,0,5,0,0,4,18,3,3,0,24,21,14,4,0,42,56,36,6,0,93
102011033,3,0,0,0,6,0,0,0,0,3,7,5,0,0,8,15,6,3,0,26,14,11,10,0,32,8,5,0,0,11,16,14,7,4,44,18,16,3,0,38,29,21,7,4,65,14,7,3,0,23,6,0,0,0,9,0,7,0,0,7,0,0,6,0,5,0,0,0,0,0,9,9,3,8,22,6,0,0,0,3,140,105,41,18,300,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,10,9,4,3,0,13,13,4,5,0,17,15,14,3,0,34,11,3,9,5,28,32,22,9,0,60,12,19,4,0,34,9,13,0,0,21,0,5,4,0,10,0,4,0,0,12,0,0,0,0,0,9,5,9,0,26,0,0,0,0,3,131,99,43,8,277,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,6,0,0,0,5,6,0,3,0,7,7,0,4,0,16
102011034,0,0,0,0,3,0,0,0,0,3,6,0,0,0,12,11,7,3,0,22,25,13,0,0,43,15,0,0,0,13,29,12,0,0,43,31,19,4,3,46,32,24,8,0,68,16,16,3,0,32,4,3,0,0,8,4,0,0,0,8,0,5,0,0,5,0,0,0,0,0,15,13,7,0,31,0,0,0,0,0,181,110,30,9,333,5,0,0,0,5,0,0,0,0,3,3,0,0,0,8,4,5,0,0,10,14,8,0,0,23,16,13,3,0,32,12,11,13,0,36,19,5,3,0,32,52,20,5,0,82,20,9,7,0,38,11,3,0,0,24,4,6,0,0,9,4,4,0,0,8,0,3,0,0,3,18,11,0,0,37,3,3,0,0,5,198,114,40,11,358,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,8,0,0,0,12,13,14,0,0,30
102011035,5,0,0,0,5,0,0,0,0,3,8,3,0,0,14,5,8,0,0,8,27,14,3,0,43,12,3,0,0,13,17,11,7,3,41,13,6,11,0,34,29,21,3,5,56,16,14,4,0,30,4,5,5,0,12,3,0,0,0,10,4,0,0,0,5,0,0,0,0,0,18,12,3,3,31,4,5,0,0,10,175,94,40,13,327,0,0,0,0,0,0,0,0,0,0,8,0,3,0,9,8,3,0,0,15,14,11,0,0,24,18,12,4,0,35,13,0,3,0,19,23,10,0,0,38,38,26,5,3,73,28,19,4,0,49,17,9,0,0,27,9,0,0,0,11,3,3,0,0,9,0,0,0,0,0,19,9,6,0,36,3,0,0,0,4,198,108,36,13,348,9,0,0,0,12,0,0,0,0,0,3,4,0,0,3,3,0,0,0,4,8,0,0,0,6,5,6,3,0,18
102011036,0,0,0,0,0,3,0,0,0,3,7,5,0,0,7,12,0,0,0,20,18,16,9,0,40,6,8,3,0,13,28,10,11,5,51,29,6,5,4,42,35,26,6,0,60,12,16,6,0,33,9,3,3,0,15,9,9,0,0,17,0,6,0,0,7,0,0,0,0,0,17,17,10,0,41,0,0,0,0,5,176,118,52,15,358,4,0,0,0,4,3,0,0,0,5,0,0,0,0,3,4,5,0,0,10,4,8,4,0,17,15,11,7,0,33,21,12,4,0,34,26,9,3,0,40,30,13,9,0,52,29,9,7,0,41,10,8,0,0,28,0,3,0,0,6,4,4,0,0,12,0,0,0,0,6,21,17,3,3,42,0,0,0,0,4,178,99,41,10,327,3,0,0,0,5,0,0,0,0,4,6,0,0,0,4,4,4,0,0,5,5,0,0,0,7,9,8,0,0,6
