SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
101031016,0,3,3,15,10,5,0,0,0,43,0,0,0,0,6,8,4,0,0,20,0,0,3,6,6,0,9,8,0,31,0,0,7,4,0,3,0,0,0,15,0,7,12,8,12,6,5,0,0,52,0,3,28,45,52,53,27,10,3,221,0,3,33,43,52,40,24,6,0,208,0,10,91,107,96,68,30,7,0,412,6,21,57,46,37,49,18,0,0,230,0,7,25,19,23,5,3,0,0,84,3,22,32,34,25,11,10,3,0,142,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,3,0,0,0,21,22,26,51,46,57,36,24,13,5,277,38,110,334,372,392,293,162,44,12,1760,0,3,14,9,16,13,3,4,0,55,0,0,0,4,3,6,3,0,0,21,0,3,9,4,5,6,4,0,0,33,0,4,12,3,8,7,0,0,0,38,0,3,24,17,15,12,5,0,0,68
101041017,0,0,3,3,5,12,5,0,0,36,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,4,0,4,21,0,0,5,4,0,0,3,0,0,10,0,0,0,4,0,5,0,0,0,14,0,9,31,32,29,72,40,26,11,243,0,0,8,16,27,46,44,12,10,169,4,15,51,50,74,83,74,24,3,380,0,11,35,47,59,58,28,15,4,253,0,3,8,6,0,12,10,3,3,47,3,14,28,25,18,20,18,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,16,16,18,24,38,29,57,88,75,52,395,29,65,197,233,244,373,317,170,82,1715,0,0,0,4,5,7,5,0,0,34,0,0,3,0,0,3,3,4,0,16,0,0,4,0,12,4,5,6,5,32,0,0,6,4,3,0,0,0,0,14,0,0,0,9,9,4,0,6,0,26
101041018,0,0,8,8,3,6,10,3,0,34,0,0,0,0,4,0,6,0,0,16,0,0,0,6,0,5,8,3,3,29,0,0,0,5,3,0,0,0,0,10,0,0,0,4,3,7,0,0,0,20,0,9,22,51,58,81,73,26,3,326,0,4,30,29,37,71,56,25,0,254,3,15,38,78,86,106,102,22,10,455,0,19,34,53,65,72,64,15,6,320,0,0,9,6,8,7,13,3,0,57,6,11,25,29,35,19,8,3,3,135,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,4,5,0,0,20,19,15,25,45,34,62,89,78,71,437,30,67,189,322,337,444,431,195,99,2118,0,0,0,4,3,11,13,3,4,39,0,0,4,0,0,4,7,0,0,13,0,0,5,6,6,4,6,0,4,27,0,0,0,0,3,4,0,0,0,11,0,0,4,3,7,0,6,0,0,26
101041019,0,0,4,7,8,0,3,0,0,27,0,0,0,3,5,0,3,0,0,17,0,4,3,5,11,3,4,3,0,31,0,0,0,4,0,0,0,3,0,8,0,0,6,15,9,5,3,0,0,41,3,7,53,49,93,90,48,19,10,374,0,8,30,48,53,77,41,19,9,275,4,24,54,64,71,81,45,12,0,367,0,12,40,59,65,66,26,3,0,278,0,0,15,14,13,15,9,0,0,69,8,11,28,19,17,14,12,3,0,108,0,0,0,0,5,0,0,0,0,9,0,0,0,0,8,0,3,0,0,16,29,14,28,43,56,73,62,53,37,410,52,85,269,335,408,437,255,117,61,2026,0,4,6,13,6,9,10,0,0,46,0,0,0,6,3,0,0,0,0,13,0,0,0,0,3,3,5,0,0,28,0,0,4,8,7,0,0,0,0,26,0,4,3,8,6,17,3,0,0,43
101041020,0,3,4,7,12,15,11,0,0,59,0,0,0,5,9,6,3,0,0,20,0,0,5,6,7,7,0,6,3,34,0,0,3,0,10,0,0,0,0,9,4,6,14,20,27,19,4,0,0,102,0,8,24,39,92,131,66,14,4,376,0,0,22,49,65,109,51,9,3,304,4,12,37,75,94,103,43,7,0,377,0,11,34,50,95,113,41,8,0,351,0,0,3,15,25,38,11,0,0,101,3,9,31,20,28,29,9,3,0,125,0,0,0,0,0,0,3,3,0,5,0,0,0,7,10,3,6,0,0,31,37,10,32,44,63,86,71,22,12,378,49,56,215,326,536,667,320,81,27,2280,0,0,7,12,13,19,19,3,0,70,0,0,0,0,0,9,4,0,0,13,0,5,0,5,15,5,7,4,0,43,0,0,4,7,5,4,6,3,0,23,0,6,13,18,23,31,11,0,0,103
101041021,0,0,0,4,0,3,9,0,0,21,0,0,3,3,0,0,0,0,0,9,0,0,0,4,0,3,3,0,0,19,0,0,0,0,6,0,0,0,0,11,0,0,0,8,4,0,3,0,0,17,0,4,14,17,38,34,19,19,3,156,0,0,10,25,28,36,27,3,5,131,0,5,7,28,37,45,30,11,7,165,0,4,11,21,26,29,16,0,0,114,0,0,6,7,0,4,4,0,3,25,3,0,11,5,10,8,9,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,20,7,10,9,14,16,20,34,36,10,152,11,31,76,139,164,188,147,84,29,868,0,6,3,4,8,3,4,0,0,29,0,0,0,0,0,3,3,0,0,9,0,0,3,0,4,0,0,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,4,0,5,4,3,0,0,18
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,3,9,17,14,18,20,11,4,92,0,8,9,4,8,20,16,3,3,75,0,9,13,25,17,25,22,6,0,124,0,7,18,14,21,20,10,0,0,92,0,0,5,5,3,6,4,0,0,25,3,13,10,15,12,7,8,8,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,14,3,12,14,22,35,31,31,39,205,21,36,91,98,105,142,104,69,52,716,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,0,0,0,13
101041024,0,0,3,0,3,0,0,0,0,10,0,0,0,0,4,4,0,0,0,11,0,0,0,0,6,3,0,0,4,14,0,0,0,0,0,0,3,0,0,8,0,4,6,11,9,11,3,0,0,43,0,6,7,11,26,34,24,10,5,120,0,0,5,15,15,31,25,8,0,104,0,8,16,16,40,40,27,9,4,152,0,7,11,12,36,31,18,3,0,119,0,0,0,8,7,11,5,0,0,31,0,11,6,17,20,15,8,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,5,0,0,15,12,8,10,12,37,24,29,14,5,147,13,38,64,112,205,201,146,43,9,841,0,0,0,7,4,0,3,0,0,18,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,3,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,3,10,8,6,3,0,37
101041025,0,0,9,3,8,15,9,0,0,41,0,0,3,0,3,4,0,0,0,13,0,0,4,4,9,7,4,7,3,41,0,0,0,6,0,3,0,0,0,11,0,0,5,8,7,15,10,0,0,42,0,11,51,54,90,112,93,35,14,459,0,6,26,40,62,104,83,39,5,380,6,22,57,78,108,116,87,36,12,521,7,16,36,68,76,104,58,16,7,385,0,4,14,19,13,15,13,11,0,86,7,25,45,44,33,23,36,13,0,226,0,0,0,0,0,0,5,7,0,6,0,7,0,7,4,9,8,0,0,36,40,21,32,24,73,68,93,107,89,547,60,115,281,362,494,592,487,277,141,2801,0,0,5,9,6,10,14,9,0,62,0,0,3,3,0,3,8,0,0,20,0,0,3,5,10,10,5,5,3,46,0,3,0,9,7,3,6,0,0,23,0,0,10,11,10,12,9,6,0,63
101041026,0,0,3,9,6,12,9,0,0,34,0,0,0,0,0,5,5,0,0,13,0,0,7,3,5,3,3,5,3,32,0,0,0,0,5,5,0,0,0,13,0,0,5,9,8,7,0,4,0,41,0,7,29,39,58,99,54,26,3,330,0,3,22,29,43,90,73,18,3,283,3,15,36,55,75,106,81,33,5,410,5,13,35,48,72,83,47,12,0,308,0,0,10,8,13,13,6,3,0,67,3,8,26,24,23,21,21,3,0,128,0,0,0,0,0,0,0,0,0,5,0,0,0,7,8,7,4,0,0,28,30,10,27,31,43,72,66,66,20,356,45,60,205,264,354,532,368,174,53,2039,0,0,6,8,8,14,14,5,0,55,0,0,0,0,0,3,5,3,0,10,0,5,0,4,6,9,11,4,7,35,0,0,3,6,3,9,0,0,0,21,0,0,10,5,16,20,4,3,0,59
101041027,0,0,0,7,7,16,12,3,0,48,0,0,0,4,4,4,4,0,0,21,0,0,0,7,4,8,3,3,3,31,0,0,3,7,3,4,0,0,0,19,0,0,4,5,14,12,7,0,0,48,0,0,28,31,69,88,63,20,12,315,0,4,23,28,39,124,72,25,0,329,0,11,31,54,71,118,82,28,10,420,3,10,36,40,68,97,55,3,4,324,0,0,16,10,15,24,18,12,0,97,0,14,28,33,24,36,25,4,0,166,0,0,0,0,0,0,0,3,0,9,0,0,6,0,0,3,3,0,0,16,26,20,24,36,47,101,95,87,76,512,35,67,192,255,377,645,459,196,115,2339,0,0,4,6,10,16,14,5,4,62,0,0,0,4,0,7,5,0,0,23,0,0,0,5,8,6,10,0,3,37,0,0,0,6,9,7,3,0,0,22,0,0,0,3,9,14,19,0,0,57
101051539,0,5,17,13,11,11,8,0,0,58,0,0,7,9,6,9,4,0,0,36,0,0,12,14,7,8,9,8,3,67,0,6,8,6,4,3,3,0,0,25,6,16,19,19,16,8,5,0,0,79,0,33,142,118,155,224,87,50,23,829,3,21,107,84,104,127,74,48,12,563,15,62,244,205,200,154,98,34,17,1023,21,77,182,195,186,146,65,15,3,895,0,9,36,24,23,17,17,3,0,125,19,44,124,66,45,31,30,4,3,365,0,4,3,0,0,3,3,5,4,27,0,0,4,3,15,7,4,4,0,39,61,46,111,98,109,120,163,180,182,1065,128,322,1009,859,880,865,557,347,253,5209,0,4,19,12,12,14,11,6,0,77,0,0,12,12,8,13,5,0,0,48,0,5,9,11,10,11,7,4,6,59,0,4,7,13,12,0,3,0,0,42,0,7,21,16,15,16,4,0,0,76
101051540,0,0,3,7,14,16,14,0,0,46,0,0,4,4,9,11,0,0,0,27,0,0,8,15,7,5,11,3,0,51,0,0,7,7,7,0,0,0,0,22,0,14,32,23,30,23,13,0,0,123,4,13,51,60,84,114,78,34,6,457,0,12,41,66,48,92,60,11,3,327,4,20,84,107,133,99,71,25,4,555,6,11,74,94,109,89,39,6,0,443,0,0,9,15,15,11,20,0,0,75,9,18,39,38,34,25,7,5,0,178,0,0,0,0,0,0,0,0,0,8,0,5,0,4,9,5,3,0,0,27,65,15,44,78,115,100,96,70,39,626,89,112,393,520,624,588,419,162,58,2968,0,3,5,11,14,14,15,3,0,62,0,0,0,6,3,5,8,0,0,28,0,4,10,10,8,9,6,4,0,54,0,0,9,8,8,6,0,0,0,29,7,12,33,15,40,25,9,0,0,146
101061541,0,3,6,14,16,4,0,0,0,40,0,0,3,0,0,3,0,0,0,18,0,0,0,0,3,0,0,0,0,15,0,5,5,3,0,0,5,0,0,13,0,4,9,8,9,0,0,0,0,26,0,10,45,43,35,43,30,12,0,224,0,9,46,43,28,39,43,14,3,211,0,15,48,72,79,46,26,13,4,294,7,15,58,60,68,40,17,7,0,267,0,0,18,17,5,8,3,0,4,51,7,14,21,25,13,4,7,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,9,24,17,20,25,45,37,47,66,79,357,39,87,271,308,312,224,174,110,96,1621,0,0,10,8,14,5,9,0,0,45,4,0,4,0,4,4,5,0,0,23,0,0,3,0,4,4,3,0,0,15,3,0,5,3,3,0,0,0,0,21,0,8,4,7,9,0,0,0,0,32
101061542,0,7,8,34,40,19,18,5,0,142,0,3,0,12,16,5,5,0,0,42,0,0,12,8,12,6,3,6,0,47,0,0,4,6,9,4,0,0,0,32,6,12,26,29,26,18,7,7,0,129,0,12,61,67,81,98,45,21,4,384,0,10,38,88,59,81,57,21,0,363,3,21,65,151,184,110,55,13,3,600,6,29,64,131,145,109,57,10,3,552,0,10,17,32,38,22,8,7,0,130,5,11,26,23,22,10,6,3,4,117,0,0,0,0,0,0,0,0,0,4,0,0,7,13,10,8,3,0,0,44,46,16,32,72,57,71,57,34,7,397,72,123,363,674,707,571,330,118,25,2984,0,8,12,28,61,38,25,5,0,176,3,4,3,12,17,10,0,0,0,51,0,0,6,14,11,12,0,0,0,48,0,0,7,14,12,4,3,0,0,34,3,6,30,29,28,32,10,3,0,139
101061543,0,0,0,10,9,4,0,0,0,26,0,0,0,5,0,0,0,0,0,20,0,0,3,6,9,4,7,0,0,31,0,0,4,0,0,0,0,0,0,7,3,9,14,5,13,12,5,3,0,59,8,12,47,54,69,101,54,30,11,389,0,14,55,57,49,46,37,17,7,287,6,33,77,92,95,64,53,13,3,436,0,25,49,73,63,50,21,3,0,285,0,3,13,8,0,0,8,0,0,33,6,35,31,38,23,11,14,0,0,163,0,0,0,0,0,0,3,4,0,9,0,0,4,0,0,0,0,0,0,7,50,21,46,48,61,60,79,58,31,460,74,160,351,397,399,352,279,128,59,2195,0,0,7,7,5,4,0,4,0,27,0,0,0,3,0,0,4,0,0,13,0,3,4,8,4,8,4,0,3,28,0,0,3,0,0,0,3,0,0,7,0,3,17,14,14,6,4,0,0,59
101061544,0,0,0,4,0,6,0,0,0,17,0,0,0,0,4,5,0,0,0,14,0,0,4,0,4,8,0,3,3,19,0,0,9,0,4,0,0,0,0,13,0,15,17,26,12,10,7,3,0,90,5,0,31,26,55,74,46,13,4,253,0,3,39,46,47,50,35,5,0,219,0,16,40,49,88,57,25,8,5,280,5,14,33,52,50,34,16,0,0,208,0,3,3,5,6,3,7,0,4,28,0,12,21,20,16,8,13,3,0,93,0,0,0,0,0,0,0,0,0,8,0,0,3,0,4,0,0,0,0,8,34,16,24,31,50,44,66,49,32,350,51,87,220,258,340,298,223,93,47,1611,0,0,4,3,0,4,4,0,4,20,0,0,0,0,0,3,4,0,0,9,0,0,10,4,0,0,7,0,0,20,0,0,0,0,4,3,0,0,0,11,7,13,35,13,19,16,10,0,0,118
102011028,0,0,0,11,5,4,4,0,0,32,0,0,6,6,3,0,0,0,0,21,0,0,6,4,10,6,5,3,0,28,0,0,4,6,0,0,0,0,0,15,0,0,6,7,0,0,0,0,0,12,0,4,51,81,105,68,38,10,0,358,0,6,35,78,88,79,34,26,3,337,3,19,55,95,108,88,60,11,8,448,3,19,38,64,85,47,29,4,0,283,4,8,20,36,23,17,16,3,0,129,0,8,19,36,24,8,4,0,0,109,0,0,0,0,0,0,0,0,0,6,0,0,0,4,10,6,0,0,0,18,11,9,17,32,32,23,17,10,6,166,30,79,246,457,495,352,195,68,17,1950,0,0,3,9,14,10,4,7,0,44,0,0,0,4,4,4,3,0,0,21,0,0,0,9,6,0,4,0,0,29,0,0,4,6,0,0,0,0,0,15,0,3,0,4,3,0,0,0,0,20
102011029,0,3,9,16,10,16,10,0,0,68,0,0,5,4,7,5,0,0,0,23,0,0,5,4,10,14,5,7,0,48,0,0,4,9,7,6,0,0,0,28,3,0,3,7,3,8,5,0,0,31,5,19,43,62,96,112,73,28,10,450,0,15,39,74,71,102,80,31,6,410,3,18,77,150,138,130,103,25,10,655,4,15,46,69,84,97,64,18,0,400,0,0,38,25,17,25,18,7,0,120,0,16,38,31,28,24,26,3,0,172,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,6,8,0,0,25,35,14,20,29,50,41,51,46,24,311,49,106,335,481,538,582,444,166,48,2753,0,0,5,17,18,16,17,3,4,72,0,0,0,3,0,3,0,0,0,21,0,5,9,7,14,9,3,4,0,51,0,0,8,5,10,14,4,0,0,37,0,4,3,10,8,13,5,0,0,36
102011030,0,0,6,6,10,5,0,0,0,31,0,0,0,0,3,3,0,0,0,7,0,0,0,0,5,6,0,0,0,11,0,0,0,0,6,0,0,0,0,9,0,0,15,10,16,3,0,0,0,35,0,4,17,26,42,36,18,6,4,159,0,3,10,10,24,33,25,9,0,117,4,7,34,43,79,47,27,6,0,243,7,10,30,20,26,35,14,3,0,146,0,0,8,10,15,10,9,3,0,57,0,3,21,13,16,6,14,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,15,31,13,25,26,55,34,30,10,8,232,44,46,171,170,294,229,141,38,18,1142,0,0,3,11,7,3,0,0,0,30,0,0,0,0,3,5,0,0,0,13,0,0,6,0,5,7,3,5,0,24,0,0,7,0,5,0,0,0,0,12,0,13,9,8,14,13,5,0,0,57
102011031,0,3,15,13,15,12,7,0,4,68,0,0,3,5,7,6,5,0,0,33,0,0,8,0,18,6,14,7,8,61,0,3,6,0,6,3,0,0,0,22,0,6,0,13,8,4,4,0,0,28,3,22,68,103,137,126,91,59,15,615,3,8,61,80,89,91,77,35,10,464,6,29,97,162,172,148,108,62,29,810,9,27,65,77,105,89,59,17,6,448,6,11,25,36,32,21,11,9,5,145,9,12,36,51,39,24,26,14,5,219,0,0,0,0,0,0,0,0,5,7,0,0,7,7,4,3,3,3,0,34,17,15,23,46,52,48,93,142,228,676,47,137,420,593,677,581,498,357,315,3624,0,10,6,8,21,20,12,4,3,82,0,7,3,12,3,3,5,0,0,39,0,0,0,5,9,13,5,8,3,46,0,4,8,11,6,4,3,0,0,42,0,0,4,9,10,5,0,5,0,36
102011032,0,0,23,33,26,8,10,0,0,111,0,0,11,11,18,11,9,0,0,60,0,3,11,16,25,14,10,16,3,90,0,6,10,15,14,0,0,0,0,35,0,7,15,8,5,3,0,0,0,38,0,56,268,165,151,161,74,38,12,922,0,18,110,86,83,116,66,32,16,524,11,82,228,243,216,172,116,46,28,1140,13,50,175,172,133,124,47,20,3,736,6,33,72,42,32,19,4,10,0,207,7,41,89,50,67,48,20,10,0,343,6,0,0,0,8,0,3,4,0,22,0,0,3,10,6,10,6,0,4,41,42,43,103,108,104,91,114,114,65,776,82,339,1112,967,864,781,480,294,128,5053,0,20,33,34,28,26,11,3,0,152,0,0,31,20,8,24,3,4,0,101,0,3,24,11,21,22,22,9,9,112,0,4,12,15,9,9,4,0,0,48,0,8,12,13,7,9,4,0,0,50
102011033,0,3,0,4,3,3,0,0,0,19,0,0,3,4,9,0,6,0,0,20,0,0,3,7,8,5,3,3,0,30,0,0,4,0,0,3,0,0,0,9,0,0,5,5,0,0,0,0,0,16,0,12,40,49,61,46,17,5,0,227,0,9,44,36,23,20,8,3,0,150,5,31,72,112,82,63,21,5,3,392,7,19,46,72,61,25,11,0,0,242,0,11,14,8,5,3,0,0,0,42,5,15,25,29,25,12,3,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,10,17,14,25,28,25,7,22,3,148,35,111,269,353,312,201,75,43,6,1423,0,6,5,14,11,3,3,0,0,37,0,0,0,3,6,4,3,0,0,19,0,0,5,11,11,3,0,0,4,32,0,3,0,0,0,5,0,0,0,13,4,0,4,11,0,0,0,0,0,20
102011034,0,0,3,7,4,8,7,0,0,31,0,0,3,5,3,0,4,0,0,20,0,0,0,0,3,8,0,9,4,32,0,0,0,3,0,0,4,0,0,8,0,0,7,3,6,0,0,0,0,12,0,9,38,68,64,53,34,31,12,313,0,7,45,26,54,40,36,26,13,241,6,20,50,72,74,82,66,31,24,431,0,17,48,45,53,45,27,10,6,256,0,5,10,10,10,4,6,7,0,59,4,11,25,33,26,13,22,11,4,157,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,4,0,13,9,7,16,14,11,20,50,63,57,238,21,74,241,300,313,284,252,189,122,1800,0,0,6,4,9,5,9,3,0,35,0,0,4,4,4,0,3,0,0,12,0,0,3,4,3,9,3,4,3,31,0,0,3,3,8,3,0,0,0,24,0,0,0,6,3,3,0,0,0,19
102011035,0,0,7,5,12,6,7,0,0,48,0,0,0,6,9,3,0,0,0,21,0,0,4,3,4,3,5,7,4,27,0,0,5,0,0,0,0,0,0,3,0,0,0,7,7,0,0,4,0,12,6,17,43,63,80,57,30,8,0,303,0,11,32,41,32,37,18,4,3,173,0,26,76,100,85,81,35,9,0,417,5,21,59,60,72,53,14,0,0,280,4,7,13,9,5,9,8,0,0,57,3,14,31,19,16,17,12,0,0,106,0,0,0,0,0,0,0,3,0,3,0,6,0,0,3,5,0,0,0,17,10,19,17,15,32,25,22,15,10,166,25,123,290,327,353,296,145,50,17,1634,0,4,11,14,13,6,5,0,0,56,0,0,0,0,4,3,4,0,0,16,0,0,3,8,10,0,0,0,0,27,0,0,0,9,0,0,0,0,0,10,0,0,4,5,5,0,4,0,0,19
