SA2_CODE_2021,C21_P_35_39_Tot_LF,C21_P_35_39_Not_LF,C21_P_35_39_LF_NS,C21_P_35_39_Tot,C21_P_40_44_Em_FT,C21_P_40_44_Em_PT,C21_P_40_44_Em_AFW,C21_P_40_44_Em_Hrs_NS,C21_P_40_44_Em_Tot,C21_P_40_44_Unem_Look_FT,C21_P_40_44_Unem_Look_PT,C21_P_40_44_Unem_Tot,C21_P_40_44_Tot_LF,C21_P_40_44_Not_LF,C21_P_40_44_LF_NS,C21_P_40_44_Tot,C21_P_45_49_Em_FT,C21_P_45_49_Em_PT,C21_P_45_49_Em_AFW,C21_P_45_49_Em_Hrs_NS,C21_P_45_49_Em_Tot,C21_P_45_49_Unem_Look_FT,C21_P_45_49_Unem_Look_PT,C21_P_45_49_Unem_Tot,C21_P_45_49_Tot_LF,C21_P_45_49_Not_LF,C21_P_45_49_LF_NS,C21_P_45_49_Tot,C21_P_50_54_Em_FT,C21_P_50_54_Em_PT,C21_P_50_54_Em_AFW,C21_P_50_54_Em_Hrs_NS,C21_P_50_54_Em_Tot,C21_P_50_54_Unem_Look_FT,C21_P_50_54_Unem_Look_PT,C21_P_50_54_Unem_Tot,C21_P_50_54_Tot_LF,C21_P_50_54_Not_LF,C21_P_50_54_LF_NS,C21_P_50_54_Tot,C21_P_55_59_Em_FT,C21_P_55_59_Em_PT,C21_P_55_59_Em_AFW,C21_P_55_59_Em_Hrs_NS,C21_P_55_59_Em_Tot,C21_P_55_59_Unem_Look_FT,C21_P_55_59_Unem_Look_PT,C21_P_55_59_Unem_Tot,C21_P_55_59_Tot_LF,C21_P_55_59_Not_LF,C21_P_55_59_LF_NS,C21_P_55_59_Tot,C21_P_60_64_Em_FT,C21_P_60_64_Em_PT,C21_P_60_64_Em_AFW,C21_P_60_64_Em_Hrs_NS,C21_P_60_64_Em_Tot,C21_P_60_64_Unem_Look_FT,C21_P_60_64_Unem_Look_PT,C21_P_60_64_Unem_Tot,C21_P_60_64_Tot_LF,C21_P_60_64_Not_LF,C21_P_60_64_LF_NS,C21_P_60_64_Tot,C21_P_65_69_Em_FT,C21_P_65_69_Em_PT,C21_P_65_69_Em_AFW,C21_P_65_69_Em_Hrs_NS,C21_P_65_69_Em_Tot,C21_P_65_69_Unem_Look_FT,C21_P_65_69_Unem_Look_PT,C21_P_65_69_Unem_Tot,C21_P_65_69_Tot_LF,C21_P_65_69_Not_LF,C21_P_65_69_LF_NS,C21_P_65_69_Tot,C21_P_70_74_Em_FT,C21_P_70_74_Em_PT,C21_P_70_74_Em_AFW,C21_P_70_74_Em_Hrs_NS,C21_P_70_74_Em_Tot,C21_P_70_74_Unem_Look_FT,C21_P_70_74_Unem_Look_PT,C21_P_70_74_Unem_Tot,C21_P_70_74_Tot_LF,C21_P_70_74_Not_LF,C21_P_70_74_LF_NS,C21_P_70_74_Tot,C21_P_75over_Emp_Wor_ft,C21_P_75over_Em_Work_pt,C21_P_75over_Em_Aw_fr_w,C21_P_75over_Emp_Hou_w_ns,C21_P_75over_Em_Tot,C21_P_75over_Unem_Lo_ft_w,C21_P_75over_Unem_Lo_pt_w,C21_P_75over_Unemp_Tot,C21_P_75over_Tot_lab_for,C21_P_75over_N_lab_forc,C21_P_75over_LF_NS,C21_P_75over_Tot,C21_P_Tot_Em_FT,C21_P_Tot_Em_PT,C21_P_Tot_Em_AFW,C21_P_Tot_Em_Hrs_NS,C21_P_Tot_Em_Tot,C21_P_Tot_Unem_Look_FT,C21_P_Tot_Unem_Look_PT,C21_P_Tot_Unem_Tot,C21_P_Tot_Tot_labo_for,C21_P_Tot_Not_LF,C21_P_Tot_LF_NS,C21_P_Tot_Tot
109021178,277,51,50,379,162,90,8,0,256,3,0,5,265,34,39,339,210,74,12,8,302,7,4,13,314,56,56,432,203,60,15,6,283,9,0,9,293,72,39,405,224,80,7,4,317,11,6,12,333,95,46,477,132,86,16,0,235,5,5,11,249,159,34,440,62,51,10,3,125,3,0,4,125,259,41,428,24,28,5,0,60,0,0,0,60,298,44,398,11,17,3,4,38,0,0,0,38,455,54,548,1690,842,138,59,2734,83,46,135,2865,1774,614,5249
109021179,152,17,39,212,90,35,4,6,129,0,0,0,127,25,35,185,118,41,7,6,172,4,0,4,179,21,38,231,129,44,4,0,182,4,0,5,190,27,43,262,139,47,3,0,200,0,3,3,201,42,44,293,112,46,4,0,166,3,7,4,175,73,30,274,50,39,10,4,98,3,0,5,102,117,43,263,25,11,0,0,38,0,0,0,38,114,34,186,7,4,5,0,23,0,0,0,23,188,44,250,1073,473,63,39,1650,35,21,50,1702,775,485,2962
109031180,184,33,5,223,127,48,0,3,174,8,0,10,179,34,11,227,160,60,18,0,246,5,0,7,252,31,27,309,193,82,9,6,285,0,0,5,290,66,14,374,196,83,15,3,295,3,0,4,303,95,18,421,119,98,22,3,241,5,3,15,251,177,18,449,44,63,10,0,118,0,5,5,121,284,19,426,21,27,0,0,56,0,0,0,56,397,22,482,9,20,6,0,31,0,0,0,30,764,66,859,1377,814,140,35,2371,50,39,92,2453,2059,272,4785
109031181,274,30,26,328,203,83,6,7,304,0,3,5,306,38,41,387,207,79,14,8,309,0,0,0,314,47,26,388,223,86,20,4,335,4,3,11,349,65,26,437,220,103,17,0,345,10,0,10,359,92,48,494,163,111,24,7,302,4,9,15,316,215,45,578,82,79,12,7,176,4,0,4,179,423,55,657,35,32,8,0,72,0,0,0,79,481,49,601,25,26,5,3,57,0,0,0,57,735,106,897,1827,1028,177,57,3090,54,44,101,3192,2325,540,6056
109031182,263,39,35,346,164,76,0,3,245,5,4,10,256,31,43,330,227,61,16,4,310,6,0,9,318,55,42,413,217,87,5,0,308,9,3,5,314,69,32,414,220,116,12,0,357,6,3,14,365,87,37,490,161,121,17,6,308,7,3,15,319,190,42,550,76,77,6,4,163,0,0,0,167,324,33,518,29,48,4,0,86,0,0,0,86,348,36,464,16,19,4,3,39,0,0,0,41,734,98,870,1821,1019,128,72,3037,74,52,129,3170,2150,561,5881
109031183,241,36,29,308,193,80,8,3,280,9,0,4,285,37,44,363,216,63,4,9,293,8,3,7,302,43,27,377,249,104,5,0,359,11,4,11,370,65,40,470,225,123,16,8,366,0,4,4,370,117,50,539,255,126,25,4,401,0,4,5,409,179,54,641,137,92,20,4,250,4,6,9,256,254,36,550,59,34,6,13,105,0,0,0,109,297,25,429,44,44,5,8,98,0,0,0,98,545,99,742,1975,972,141,72,3157,55,31,83,3239,1851,522,5613
109031184,331,29,22,381,165,99,14,0,277,5,0,7,282,19,14,320,223,103,8,0,337,3,0,10,348,34,20,393,225,98,21,4,345,4,0,4,356,32,20,406,156,121,21,4,303,11,4,18,319,67,26,410,111,127,17,10,265,12,9,20,282,197,29,506,48,61,11,3,122,0,4,6,126,387,29,547,19,28,7,0,51,0,3,3,51,523,43,621,11,18,3,0,34,0,0,0,34,768,137,935,1621,1122,201,53,3000,58,48,105,3108,2241,399,5747
109031185,330,45,38,406,236,104,11,7,360,4,0,5,361,77,37,476,283,97,8,12,402,5,5,10,414,65,52,532,275,106,19,7,415,9,4,11,426,82,53,561,236,142,20,9,398,10,9,11,410,143,52,613,257,183,29,4,472,12,10,16,490,288,83,855,129,118,26,3,269,0,5,5,274,503,87,867,37,61,9,3,118,0,0,0,118,688,101,905,27,43,0,8,84,0,0,0,84,1004,268,1355,2315,1363,182,104,3972,65,61,126,4093,3239,929,8261
110011186,1109,222,111,1439,598,257,28,15,893,23,15,37,929,186,72,1188,645,240,33,9,927,21,14,34,961,205,70,1238,672,239,32,7,949,21,7,36,981,215,82,1279,641,279,46,10,975,17,13,34,1006,333,100,1440,410,296,53,12,769,17,9,23,793,465,62,1318,148,197,33,4,387,3,13,13,400,698,64,1167,57,105,12,3,175,0,4,4,171,845,68,1090,21,58,8,9,95,0,0,0,95,1778,268,2143,5908,3822,507,161,10396,311,317,631,11030,6772,1903,19697
110011187,178,26,38,246,113,44,3,6,176,4,0,5,179,34,29,239,138,63,3,3,211,8,4,8,219,32,42,301,156,37,8,4,210,0,6,7,212,35,41,294,151,69,15,3,236,10,0,9,242,75,30,346,113,77,5,6,207,12,0,11,220,94,34,347,61,49,4,4,117,4,0,3,122,134,29,287,43,36,5,0,89,0,0,0,94,148,29,260,36,31,10,0,78,0,0,0,78,278,69,425,1267,655,78,46,2044,54,27,82,2127,1083,458,3669
110011188,243,36,8,289,162,85,6,0,262,4,4,9,272,27,19,313,191,84,18,4,303,5,4,9,311,49,27,383,226,78,17,8,326,3,0,5,332,66,25,428,199,110,16,3,336,3,12,11,346,95,29,472,153,100,22,0,278,3,6,13,291,167,29,483,73,59,4,0,139,0,3,4,145,270,20,439,32,48,0,0,87,0,0,0,86,291,18,392,19,38,5,0,60,0,0,0,60,417,48,519,1612,956,146,45,2762,53,53,104,2864,1681,294,4842
110011189,109,17,10,137,80,31,0,0,113,0,4,0,116,13,13,133,103,31,4,0,141,0,3,3,144,27,19,190,96,30,3,5,138,4,0,4,140,27,15,181,121,45,6,3,172,0,0,3,173,42,25,241,88,50,9,4,144,4,3,7,153,73,27,250,72,45,0,0,120,0,0,3,123,119,23,267,44,28,4,6,84,0,0,0,84,133,24,239,19,27,8,4,58,0,0,0,58,303,55,415,909,449,43,34,1428,28,21,43,1478,864,284,2624
110021190,270,104,49,413,196,84,12,8,302,15,3,20,321,71,34,427,213,115,4,4,335,9,8,18,350,121,51,526,226,113,15,0,353,14,12,24,382,126,48,552,201,129,20,14,353,13,9,23,378,209,46,638,214,129,18,8,369,15,9,23,395,320,60,778,94,95,10,4,201,4,0,8,207,427,51,681,58,53,4,5,120,0,0,0,120,506,62,689,42,36,0,8,88,0,0,0,89,906,161,1159,1892,1214,143,89,3336,146,84,227,3564,3228,767,7563
110021191,489,96,73,651,298,136,9,0,445,14,9,23,469,99,57,629,332,134,17,11,491,23,11,28,520,94,65,687,324,108,18,9,452,21,13,29,485,117,57,660,280,156,21,4,469,12,7,17,491,178,51,716,206,128,20,7,358,9,4,13,370,295,53,722,78,81,9,0,163,0,6,8,175,447,45,667,35,39,8,0,87,0,0,0,87,594,55,737,11,44,6,8,70,0,0,0,70,1181,136,1391,2871,1616,199,105,4790,211,116,323,5114,3756,837,9700
110021192,164,51,34,251,97,40,4,3,148,4,4,3,154,49,20,226,123,54,15,4,194,8,8,11,202,75,34,310,188,73,5,6,267,11,0,13,286,95,50,430,140,72,3,5,226,13,3,15,236,99,42,384,117,76,12,6,209,14,9,18,231,174,45,444,63,48,5,4,115,0,0,3,121,227,35,384,30,22,0,8,64,0,0,0,63,220,34,311,35,27,4,14,79,0,0,0,79,359,50,489,1153,636,83,75,1945,92,51,142,2089,1705,473,4260
110021193,224,40,26,294,135,54,4,5,198,9,5,11,212,43,31,282,162,74,4,4,242,10,4,12,253,43,26,327,182,63,5,10,261,6,4,13,274,90,44,405,183,82,11,0,282,8,3,5,288,117,36,439,147,88,5,3,245,12,6,13,255,169,46,467,89,48,10,0,145,3,6,8,151,246,41,440,53,24,0,0,78,0,0,0,78,303,36,420,35,27,3,13,88,0,0,0,88,572,75,732,1456,727,72,59,2308,57,47,97,2412,1876,460,4742
110021194,158,61,34,253,120,70,3,5,206,10,6,15,215,68,33,316,167,74,4,4,248,10,7,20,267,93,37,399,164,79,5,0,249,16,6,22,272,105,50,423,151,91,16,16,269,18,4,21,293,157,42,493,171,132,13,13,330,15,16,27,362,270,58,701,77,106,9,4,195,0,5,5,204,476,43,719,57,52,3,3,117,0,0,0,119,481,76,672,38,44,0,5,87,0,0,0,87,660,95,840,1320,934,98,77,2431,102,72,183,2611,2684,565,5856
110031195,320,60,116,495,214,66,6,8,286,3,3,7,290,59,108,457,208,76,3,3,293,13,0,15,309,53,80,438,233,61,6,9,309,17,8,22,334,73,82,484,215,77,10,12,313,8,6,9,325,99,85,518,182,96,11,6,295,4,0,8,305,128,56,494,87,49,5,5,142,0,0,6,146,177,60,384,31,35,8,3,83,0,0,0,83,239,71,393,13,25,0,6,41,0,0,0,41,455,112,608,2157,855,124,84,3212,104,40,142,3359,1718,1164,6242
110031196,186,30,73,290,139,54,4,8,200,4,3,7,202,38,93,333,150,54,4,4,209,0,5,8,216,40,78,330,191,54,6,0,249,4,0,6,251,49,115,427,179,46,6,10,244,7,0,3,245,56,118,418,120,40,13,4,176,3,0,3,182,83,96,355,88,39,6,0,123,0,0,0,124,91,56,270,32,23,0,0,54,0,0,0,57,104,55,221,35,13,3,5,55,0,0,0,55,151,79,288,1517,549,80,62,2203,45,19,64,2273,877,1074,4229
110031197,333,28,29,392,206,67,13,10,294,7,0,12,304,46,25,381,206,74,8,8,294,11,0,11,303,57,33,395,221,67,5,3,296,6,0,6,309,64,33,406,211,79,10,9,303,9,5,11,322,96,39,453,170,84,9,10,274,8,5,16,283,145,41,472,61,56,7,0,128,6,0,6,131,202,20,351,24,26,0,0,52,0,0,0,52,262,34,353,7,14,0,0,24,0,0,0,24,545,36,611,2122,901,127,78,3236,83,47,128,3362,1697,442,5503
110031198,187,36,25,251,129,49,6,10,186,0,0,4,193,19,28,240,150,46,0,4,204,4,4,9,211,34,54,296,148,43,9,0,200,11,0,11,213,31,57,296,157,76,3,4,244,3,0,9,254,64,58,373,150,57,14,9,222,4,8,10,229,96,62,387,74,44,4,3,122,0,5,0,126,115,43,282,37,27,5,0,74,0,0,0,74,125,26,224,24,17,0,6,49,0,0,0,49,237,49,338,1365,585,70,57,2071,54,33,87,2157,983,539,3680
110041199,489,59,45,594,294,106,16,8,425,10,6,15,435,51,45,538,257,90,11,3,366,12,4,16,378,71,46,495,255,90,13,0,355,11,3,11,369,95,35,495,231,107,15,3,357,9,0,18,374,114,36,523,181,110,23,4,318,19,9,21,337,172,34,549,87,69,10,0,161,5,0,5,168,263,50,482,15,38,0,5,59,0,4,4,63,338,41,445,10,22,3,0,36,0,0,0,39,848,102,991,2750,1257,185,77,4269,132,72,202,4472,2389,677,7538
110041200,187,29,42,256,132,47,8,0,193,4,0,8,199,26,22,244,141,42,8,3,198,0,0,0,198,32,29,260,154,51,10,0,218,4,0,4,222,53,20,303,153,51,13,3,220,5,0,6,233,46,36,315,149,46,14,8,210,0,0,0,210,84,30,326,80,33,8,4,129,0,0,0,127,121,40,288,34,27,6,3,63,0,0,0,63,108,19,192,22,21,4,6,45,0,0,0,45,251,44,340,1404,534,98,50,2087,52,30,75,2164,932,385,3478
110041201,317,54,43,415,184,76,3,9,273,11,5,11,283,48,41,372,209,82,18,4,311,9,6,20,327,56,62,452,241,84,13,10,354,11,5,16,373,79,58,508,219,97,10,6,328,16,3,20,345,127,62,535,189,84,14,4,297,14,12,23,316,227,51,603,91,73,11,8,183,6,0,6,190,325,61,574,50,39,4,4,98,0,0,0,94,338,65,499,19,25,3,3,53,0,0,0,53,609,119,787,1887,947,131,78,3044,119,71,189,3236,2234,751,6222
110041202,974,162,105,1242,651,221,24,8,911,19,8,28,944,165,80,1189,675,225,31,12,941,23,9,31,973,144,89,1207,671,224,35,7,934,29,10,39,975,186,79,1242,633,247,33,5,928,13,10,27,950,267,55,1274,434,276,38,5,753,23,20,38,791,453,56,1302,169,180,18,0,367,0,9,9,382,741,54,1174,44,73,9,0,128,0,0,0,136,891,54,1079,14,44,3,10,72,0,4,4,74,1625,146,1847,6187,3077,410,167,9833,271,219,488,10325,5746,1124,17196
110041203,956,140,61,1152,488,179,19,6,690,11,15,25,714,108,58,880,485,170,16,3,671,21,10,29,698,123,41,863,505,182,25,0,709,13,15,25,728,124,40,894,398,179,27,5,609,15,11,20,630,176,60,862,284,174,15,0,479,9,3,10,494,287,37,825,117,130,13,4,267,4,3,7,270,478,50,796,25,54,3,0,87,0,0,5,87,597,62,746,11,40,7,3,62,0,3,3,66,1568,317,1946,4831,2343,299,78,7553,173,158,329,7877,4352,975,13203
110041204,265,63,58,385,150,49,7,4,212,15,3,19,234,67,40,332,131,50,9,3,194,14,3,20,211,60,47,320,124,51,9,0,181,3,3,8,192,70,43,303,110,42,13,0,163,0,4,9,172,95,21,286,66,42,9,4,124,3,3,8,132,103,25,258,25,19,3,0,53,0,0,3,60,160,11,229,4,11,0,0,17,0,0,0,17,193,14,225,3,0,0,0,3,0,0,0,7,241,43,287,1319,654,108,59,2134,142,90,229,2367,1532,530,4425
110041205,885,91,67,1046,651,233,18,12,914,15,7,20,935,114,64,1118,743,269,23,18,1061,20,6,25,1087,138,76,1297,735,236,32,21,1028,17,6,23,1056,167,80,1308,609,305,46,12,974,15,13,24,995,283,81,1357,446,295,41,24,801,23,14,34,835,496,99,1429,246,166,24,7,440,0,4,8,450,787,79,1314,107,95,20,11,239,0,0,0,238,865,78,1178,59,54,3,16,128,0,0,0,135,1388,140,1663,5632,2824,406,182,9045,162,125,292,9338,5080,975,15394
111011206,873,135,34,1039,528,253,22,5,812,18,11,33,845,130,34,1008,598,298,27,9,930,16,5,20,950,137,32,1115,623,238,45,11,916,18,9,25,939,183,23,1145,514,280,52,8,845,11,9,25,865,282,41,1189,288,196,52,8,541,5,19,23,566,537,22,1130,78,110,21,0,207,0,9,11,222,895,36,1143,21,59,6,0,83,0,4,5,87,953,46,1087,12,28,6,0,41,0,0,0,48,1787,175,2006,4623,2944,496,95,8155,191,180,371,8523,5706,604,14834
111011207,234,49,18,300,136,74,3,0,218,7,0,9,224,38,14,281,159,84,10,7,257,9,3,16,274,79,11,358,184,108,16,7,312,7,9,14,325,64,13,396,167,92,19,3,281,15,0,11,292,128,17,442,94,90,32,0,216,11,4,12,228,245,19,494,28,30,9,3,74,0,3,3,77,364,36,479,7,15,9,0,31,0,0,0,32,338,18,393,0,3,0,0,13,0,0,0,13,530,47,590,1271,892,172,41,2375,101,55,157,2535,2063,247,4846
111011208,1597,195,68,1864,891,457,47,12,1406,22,17,36,1447,176,52,1675,885,370,53,5,1312,29,10,34,1349,165,52,1566,765,390,62,11,1228,37,18,54,1283,215,44,1536,643,334,51,6,1034,22,15,35,1072,355,32,1453,391,299,48,6,750,5,13,23,769,581,37,1385,104,168,26,3,300,5,9,9,309,920,33,1265,26,61,13,0,101,0,4,4,102,925,31,1060,13,39,12,4,71,0,0,0,71,1999,123,2192,7118,4502,769,133,12521,291,253,546,13070,6502,712,20286
111011209,1558,187,60,1799,844,447,55,7,1356,26,15,45,1403,168,46,1609,896,386,50,10,1340,19,7,25,1367,208,41,1613,751,334,53,9,1149,20,14,32,1191,230,34,1452,613,363,53,5,1036,25,16,34,1073,306,42,1419,394,278,61,9,732,27,20,45,783,598,33,1412,131,142,28,0,298,4,4,7,313,860,38,1208,25,69,11,0,95,0,3,3,99,1038,45,1179,4,36,5,0,46,0,0,0,46,1675,172,1893,7029,4333,721,123,12202,301,277,582,12778,6426,696,19896
111011210,364,98,43,507,207,97,9,3,320,11,12,27,338,102,40,484,220,122,12,3,359,16,11,22,377,166,44,583,233,120,10,6,365,12,7,19,386,167,32,588,206,122,18,7,354,12,8,21,378,213,30,620,154,87,21,4,254,6,9,16,268,297,35,605,34,55,13,0,98,0,0,0,103,354,26,482,10,18,0,0,28,0,0,0,28,435,28,488,0,8,4,0,9,0,0,0,9,942,85,1048,2017,1332,200,49,3601,132,114,255,3847,3330,540,7722
111011211,173,15,3,193,109,73,0,6,188,5,0,4,187,14,6,204,143,81,11,3,235,0,0,0,238,27,3,270,148,66,6,0,216,4,5,7,222,30,3,248,99,44,9,0,153,3,0,7,156,45,10,211,63,62,7,4,127,5,0,8,136,152,13,302,19,24,9,0,55,3,0,3,54,215,15,291,9,6,0,0,17,0,0,0,17,172,24,207,0,3,0,0,10,0,0,0,10,391,170,572,889,647,89,16,1637,34,23,58,1694,1149,275,3116
111011212,579,71,38,688,341,177,19,3,546,9,0,11,558,104,24,683,406,184,32,4,627,17,5,23,651,104,22,778,405,190,37,10,645,24,11,32,675,170,17,855,347,217,43,4,616,13,12,22,636,252,24,916,198,195,39,0,441,8,13,23,459,521,39,1018,64,94,20,0,180,4,0,4,186,748,43,980,14,33,6,0,53,0,0,0,60,793,31,883,6,13,4,4,31,0,4,3,31,1395,105,1534,2800,1958,359,80,5198,146,121,267,5460,4607,425,10494
111011213,625,49,3,674,476,262,22,7,767,11,8,16,781,53,16,849,536,200,25,8,769,4,4,16,781,66,16,859,489,249,32,4,770,12,10,19,794,80,24,889,406,219,34,5,658,3,8,12,675,133,22,829,257,190,18,3,469,6,3,15,485,344,18,844,94,126,17,0,239,7,6,7,251,583,8,845,26,56,8,0,89,0,0,0,86,678,19,786,6,25,0,0,26,0,0,0,26,1200,61,1291,3397,2352,323,50,6125,90,119,208,6334,3569,221,10130
111011214,808,85,23,924,438,222,42,6,707,10,10,22,726,102,28,859,582,218,35,11,844,9,6,18,862,102,36,998,565,242,30,3,838,13,10,24,861,118,35,1012,457,226,42,4,733,14,4,14,748,204,30,986,285,231,29,3,548,15,9,19,569,417,34,1021,75,104,13,0,189,3,6,11,202,641,31,873,22,60,6,0,87,0,0,0,89,826,34,953,3,35,0,0,43,0,0,0,43,1397,87,1525,4024,2568,405,86,7075,140,125,264,7337,4445,461,12248
111021215,431,91,42,571,250,137,20,7,412,17,3,24,437,86,47,568,290,117,14,11,425,16,4,21,441,121,32,588,283,127,22,8,444,10,0,16,454,121,27,600,249,139,20,0,410,11,6,17,423,163,25,617,194,125,29,7,350,9,6,7,360,316,19,703,30,57,6,0,88,6,3,6,92,401,34,524,10,18,0,0,30,0,0,0,32,482,42,552,0,14,0,0,14,0,0,0,14,949,236,1194,2408,1505,261,79,4253,159,95,250,4505,3233,605,8349
111021216,468,74,21,562,215,108,22,7,355,17,6,15,368,83,28,479,250,146,25,8,427,9,4,14,445,103,23,572,294,134,36,9,469,7,6,13,476,106,28,608,244,163,36,4,444,16,3,15,458,151,18,626,161,118,31,10,316,10,6,17,333,310,29,673,41,65,13,4,129,8,0,5,139,477,24,644,12,47,3,0,62,0,4,4,64,539,19,616,0,17,4,4,25,0,0,0,28,920,36,982,2207,1489,369,88,4159,134,109,238,4397,3238,313,7953
111021217,1162,115,35,1314,695,277,29,10,1006,8,4,20,1026,127,34,1188,643,243,34,11,930,12,7,18,951,118,44,1107,495,220,15,9,738,7,7,14,756,130,22,908,377,161,24,10,575,5,9,18,586,178,25,794,223,147,30,4,403,7,12,20,425,318,20,754,48,67,8,0,126,0,7,3,130,517,21,671,10,14,0,0,26,0,0,0,26,533,32,588,0,8,0,0,11,0,0,0,11,843,167,1022,5087,2663,388,101,8244,168,159,333,8574,3581,543,12691
111021218,761,164,48,970,388,224,49,10,675,22,5,27,702,153,35,888,483,212,42,5,748,24,10,38,777,168,29,977,497,249,50,12,809,14,6,20,832,177,24,1028,436,252,48,15,747,19,6,32,779,280,41,1098,250,233,45,5,531,18,17,31,566,540,40,1153,114,120,22,0,268,4,10,15,278,833,62,1169,30,58,17,0,103,0,0,3,101,942,51,1096,19,33,0,0,54,0,0,0,52,2492,203,2748,3965,2633,627,120,7341,232,175,413,7749,6658,722,15130
111021219,553,96,27,685,303,142,20,11,478,18,7,29,503,106,40,643,394,183,35,11,623,19,6,27,648,155,33,843,394,202,49,6,648,21,9,23,673,168,33,875,358,215,29,10,609,24,3,24,636,283,46,960,247,184,43,9,482,8,7,22,502,472,31,1009,104,136,21,0,255,6,4,10,261,825,36,1117,20,48,12,0,83,0,10,9,85,908,41,1037,8,23,3,0,39,0,0,0,41,1583,128,1751,3127,2065,377,90,5660,210,131,340,6003,5262,529,11793
111021220,426,67,30,516,247,126,22,9,397,13,7,18,416,55,13,492,295,154,21,0,471,10,3,17,487,70,22,580,296,157,22,3,477,10,3,13,488,84,17,594,280,155,30,5,467,3,7,16,482,176,34,690,188,144,39,0,368,8,12,17,391,380,21,800,67,77,24,3,162,0,7,9,172,594,29,797,14,47,7,0,69,0,0,0,69,653,31,754,5,15,0,0,23,0,0,0,23,876,57,950,2296,1483,272,52,4100,119,87,207,4308,3329,330,7964
111021221,390,39,8,441,248,112,13,7,377,0,4,7,384,64,17,464,242,94,14,0,355,8,8,15,368,50,13,430,250,103,23,3,381,5,0,6,387,67,8,464,193,95,14,4,306,3,3,6,314,131,9,458,138,80,11,0,229,3,0,5,240,220,13,469,31,37,12,0,79,0,0,0,86,357,21,451,3,9,5,0,18,0,0,0,18,321,18,346,0,5,0,0,3,0,0,0,3,367,15,385,2183,1198,211,41,3636,79,64,141,3781,1899,184,5854
111031222,1036,111,27,1172,680,318,43,5,1053,10,3,16,1068,108,27,1205,672,261,31,8,969,17,9,23,999,81,38,1115,590,261,31,7,890,20,11,32,923,114,21,1060,407,254,37,3,700,13,9,23,718,186,31,935,250,165,34,0,453,7,12,19,473,316,21,817,58,89,21,6,175,4,0,3,177,491,17,688,9,35,6,0,53,0,0,0,53,524,20,602,3,25,0,0,38,0,0,0,35,1279,76,1389,5013,3146,506,77,8745,165,187,354,9098,3848,402,13356
111031223,399,97,26,522,188,97,12,7,305,3,6,11,315,68,26,410,226,103,11,3,348,12,8,23,368,111,22,506,233,118,8,8,361,6,11,20,382,103,17,498,210,117,15,4,344,18,10,21,368,158,16,549,140,93,15,4,249,9,5,12,265,236,17,511,37,48,5,0,87,3,0,5,90,365,11,466,12,17,0,0,30,0,0,0,32,453,18,506,0,9,5,0,11,0,0,0,11,722,44,777,2066,1244,183,60,3549,151,115,271,3819,2847,320,6986
111031224,652,100,60,807,432,167,21,6,621,14,7,23,646,100,49,789,409,175,21,9,613,18,11,32,644,112,70,829,386,177,27,4,588,21,10,30,620,156,67,838,320,190,33,6,550,21,12,30,583,207,60,846,196,162,28,5,387,15,10,26,414,327,29,769,72,93,16,0,180,3,8,15,189,509,42,739,15,52,0,0,68,0,5,5,68,496,23,587,7,17,5,6,30,0,3,3,29,972,76,1084,3500,2407,415,69,6391,193,170,359,6749,3468,743,10962
111031225,988,120,33,1143,640,293,33,12,979,8,14,25,1002,99,39,1140,724,327,46,4,1103,13,18,26,1129,131,36,1300,663,300,33,3,1004,13,5,21,1022,162,35,1218,552,245,34,5,837,16,5,16,852,257,51,1162,248,247,45,7,543,12,12,23,563,435,37,1036,90,121,18,8,236,0,5,7,245,614,44,901,27,55,0,0,82,0,0,0,86,627,26,736,17,26,5,0,52,0,0,0,52,1213,93,1354,5018,3314,511,80,8918,142,187,322,9245,4372,535,14157
111031226,1177,144,47,1361,695,289,37,8,1029,12,11,24,1055,128,34,1212,709,257,34,9,1008,23,14,36,1044,147,27,1217,576,241,35,3,857,16,5,16,877,138,19,1032,383,182,36,3,611,11,8,13,622,209,19,849,214,152,29,6,394,8,8,17,411,326,18,756,63,65,10,5,134,6,5,7,143,462,26,627,10,11,4,0,27,0,0,0,32,432,15,480,0,13,3,0,18,0,0,0,18,506,27,549,4997,2954,469,94,8512,190,203,395,8907,3345,347,12603
111031227,1033,147,54,1231,479,255,29,8,771,19,8,27,796,122,41,961,401,197,18,10,626,29,12,38,673,162,35,864,417,187,31,9,642,25,9,32,672,189,34,899,354,175,31,0,564,17,8,21,581,271,30,886,204,178,27,0,407,15,13,29,440,408,42,893,75,90,5,0,172,3,4,5,183,534,39,749,12,28,3,0,45,0,6,6,48,547,37,627,4,6,0,0,17,0,0,0,17,1053,137,1207,4481,2742,465,84,7774,248,176,424,8197,4210,674,13083
111031228,780,64,26,880,515,250,25,5,798,13,6,23,819,71,24,916,611,233,27,8,877,16,3,18,898,90,38,1029,546,230,38,8,820,15,11,28,844,131,30,1005,423,240,33,4,709,10,12,23,727,171,21,921,255,201,38,4,500,8,13,20,516,419,26,963,86,113,15,0,213,3,3,9,227,492,25,743,23,62,5,0,93,0,0,0,93,539,17,653,9,32,0,0,52,0,0,0,52,939,40,1024,4580,2817,459,92,7950,123,147,271,8221,3472,379,12072
