SA2_CODE_2021,C21_450_549_1PF_CU15_DS,C21_450_549_1PF_CU15_NDS,C21_450_549_1PFnoCU15_DS,C21_450_549_1PF_NDCO,C21_450_549_Tot,C21_550_649_1PF_CU15_DS,C21_550_649_1PF_CU15_NDS,C21_550_649_1PFnoCU15_DS,C21_550_649_1PF_NDCO,C21_550_649_Tot,C21_650_749_1PF_CU15_DS,C21_650_749_1PF_CU15_NDS,C21_650_749_1PFnoCU15_DS,C21_650_749_1PF_NDCO,C21_650_749_Tot,C21_750_849_1PF_CU15_DS,C21_750_849_1PF_CU15_NDS,C21_750_849_1PFnoCU15_DS,C21_750_849_1PF_NDCO,C21_750_849_Tot,C21_850_949_1PF_CU15_DS,C21_850_949_1PF_CU15_NDS,C21_850_949_1PFnoCU15_DS,C21_850_949_1PF_NDCO,C21_850_949_Tot,C21_950over_1PF_CU15_DS,C21_950over_1PF_CU15_NDS,C21_950over_1PFnoCU15_DS,C21_950over_1PF_NDCO,C21_950over_Tot,C21_Rns_1PF_CU15_DS,C21_Rns_1PF_CU15_NDS,C21_Rns_1PFnoCU15_DS,C21_Rns_1PF_NDCO,C21_Rns_Tot,C21_Tot_1PF_CU15_DS,C21_Tot_1PF_CU15_NDS,C21_Tot_1PFnoCU15_DS,C21_Tot_1_pa_f_NDCO,C21_Tot_Tot
127031733,6,16,13,17,55,16,23,8,18,61,0,4,0,10,12,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,31,82,28,57,198
128011529,3,40,0,14,58,7,22,11,11,58,6,17,8,0,33,4,0,0,3,12,0,0,0,0,9,7,0,0,0,7,0,0,0,7,12,28,110,31,57,229
128011530,14,45,24,27,110,5,33,11,15,64,8,17,7,16,46,3,6,7,4,17,0,4,6,5,12,8,9,0,3,12,0,5,0,4,16,38,172,69,116,397
128011531,4,15,6,8,37,0,14,7,4,31,0,18,9,3,31,5,0,3,3,12,0,0,4,6,12,0,0,3,7,3,0,4,0,3,4,18,91,47,60,212
128011602,3,40,20,28,90,4,32,9,19,63,5,14,3,11,28,0,0,8,4,9,3,0,0,4,4,0,0,0,0,0,0,4,0,6,5,22,128,56,94,291
128011603,0,3,5,0,3,0,0,0,5,7,0,9,5,3,17,0,3,4,5,14,0,0,0,4,3,3,7,3,0,18,0,0,0,0,0,13,30,16,13,73
128011604,7,65,17,33,126,4,38,13,23,75,4,17,4,10,35,3,16,9,4,29,0,8,0,4,10,8,3,0,8,14,0,9,0,3,10,33,196,63,118,408
128011605,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10
128011606,0,4,0,5,8,0,5,0,3,13,0,4,0,3,9,0,4,0,4,8,0,0,5,0,5,0,0,0,3,7,0,0,0,0,0,3,24,16,27,72
128021533,0,3,0,4,10,0,3,8,0,10,0,5,4,6,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,8,15,45
128021534,0,3,0,0,3,4,0,0,0,3,5,5,3,4,16,0,0,0,3,4,0,0,0,0,4,0,5,0,0,5,0,0,0,0,0,9,22,12,10,48
128021535,3,10,6,9,30,5,18,16,19,53,0,16,4,11,30,0,0,6,0,9,0,0,3,0,3,0,4,0,0,4,4,0,0,0,3,24,91,46,55,211
128021536,0,14,3,3,27,5,19,3,7,36,0,11,4,10,21,0,6,3,4,14,0,3,3,0,9,4,0,0,0,4,0,0,0,0,0,22,86,27,56,188
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,12,76,24,41,155,9,38,18,30,95,0,11,7,6,28,9,9,4,5,29,0,0,0,0,6,0,0,0,0,4,0,0,0,8,14,45,244,93,159,542
128021607,7,25,15,10,55,3,24,5,7,41,9,11,5,9,32,0,4,0,3,12,4,0,0,0,3,0,0,0,0,0,0,7,0,0,4,22,114,31,54,225
128021608,0,13,0,0,9,0,6,0,0,10,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,30,3,13,45
128021609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,8,0,16
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
