SA3_CODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
11802,130,548,7,62,102,27,0,6,4,896,45,171,3,12,22,3,0,0,0,254,1785,6491,247,909,1679,698,28,176,149,12149,5,11,0,11,7,0,0,7,0,42,259,530,77,273,445,173,13,28,21,1822,329,443,100,447,613,173,11,64,17,2198,218,177,305,504,541,198,10,71,26,2060,26,19,11,41,111,37,6,15,0,274,70,95,23,125,280,89,3,33,14,730,44,102,23,50,100,39,0,15,11,383,38,126,16,79,119,55,0,25,54,512,3805,11963,869,2694,4551,1672,78,479,360,26471,24,101,0,5,12,0,0,3,0,152,196,1710,30,6,47,13,5,6,15,2035,1707,4394,161,251,732,298,63,83,112,7803,64,130,3,10,27,11,5,3,4,254,251,853,23,80,135,40,8,13,10,1415,83,220,8,16,39,8,4,3,5,383,3889,11620,760,1409,2413,1269,249,459,298,22361,13,13,8,11,14,0,3,9,0,75
11901,49,254,7,70,50,5,4,6,3,448,6,67,0,8,13,0,0,0,3,95,618,3474,139,565,1130,453,39,120,81,6611,7,4,0,17,10,6,0,0,3,49,145,325,47,263,471,137,22,61,16,1490,252,339,114,763,781,270,28,74,42,2663,206,226,383,915,878,314,67,170,47,3205,33,27,30,70,170,77,16,24,7,461,62,59,27,173,387,115,21,49,13,906,38,82,21,54,130,41,9,24,10,413,40,97,33,106,156,80,20,45,75,645,1661,6140,811,3111,4405,1601,222,601,318,18868,11,33,0,0,8,0,3,0,0,56,36,263,14,11,15,4,3,3,5,348,520,1957,122,167,397,186,120,65,44,3583,12,73,0,4,9,8,3,7,0,116,98,397,18,89,60,21,17,7,3,718,29,93,5,13,20,3,3,4,3,171,1596,6210,690,900,1774,839,407,378,201,12996,9,13,8,19,10,9,0,3,3,67
11902,44,185,0,64,42,14,0,4,0,351,21,42,0,3,9,0,0,0,0,80,572,2621,160,637,954,452,52,276,72,5791,3,3,0,7,9,8,0,3,3,38,139,243,48,225,349,124,22,63,16,1224,176,254,92,574,492,201,18,83,27,1919,142,182,251,643,473,230,41,119,34,2117,22,33,13,46,132,44,5,31,12,340,48,47,29,160,257,97,13,43,13,712,27,56,18,46,82,32,5,25,3,295,22,76,27,77,113,67,5,61,80,529,1455,4782,673,2660,3166,1425,167,774,283,15383,11,34,4,3,9,0,0,0,3,59,45,287,9,14,11,7,9,5,0,382,567,1768,219,325,496,343,259,225,78,4289,26,60,17,17,13,26,17,9,3,175,71,295,14,80,62,24,14,12,0,577,31,64,12,7,20,6,4,0,4,145,1383,4789,818,1046,1536,968,670,812,192,12219,4,4,10,14,11,14,8,4,7,75
11903,58,303,6,54,51,15,0,10,3,497,23,81,0,3,22,3,0,0,3,133,843,3959,194,712,1377,570,31,223,108,8014,4,4,0,12,4,6,0,0,0,29,177,373,69,231,449,150,18,76,11,1558,187,286,81,488,577,224,15,90,31,1976,156,186,255,589,557,250,35,78,33,2131,27,16,11,54,115,59,10,17,3,317,63,56,35,141,324,104,8,37,11,773,34,68,12,34,114,50,7,25,6,365,36,79,25,80,127,58,9,37,54,500,1962,7171,724,2559,4272,1690,147,644,301,19482,4,41,0,0,10,0,0,0,0,65,59,466,9,10,18,4,3,0,3,577,922,2935,221,275,835,397,106,178,87,5961,25,95,6,9,23,18,3,11,0,193,117,483,26,68,79,24,7,15,9,821,45,110,5,13,28,4,0,0,3,210,2217,7170,827,1097,2097,1028,353,637,227,15659,5,10,8,16,10,8,3,3,3,63
11904,63,298,13,51,57,7,0,9,4,497,20,81,4,0,22,3,0,3,0,133,925,4153,225,929,1433,648,63,461,114,8951,9,3,0,10,13,3,0,6,0,45,209,375,83,280,494,220,22,82,19,1780,248,352,125,592,648,308,20,96,30,2421,207,170,313,626,687,302,50,131,43,2529,32,21,5,61,148,79,6,28,0,380,69,66,29,154,365,106,13,72,3,879,42,86,17,53,136,53,5,50,5,452,42,78,26,89,134,68,7,70,78,596,2263,7509,909,3083,4650,2020,200,1098,349,22083,6,44,0,0,5,0,0,3,0,62,58,473,11,18,24,3,7,0,3,593,910,3012,286,355,766,435,109,315,81,6275,37,114,7,19,28,11,10,11,9,239,113,477,24,63,82,18,14,24,5,828,46,119,7,10,36,6,4,4,4,225,2233,7642,1005,1424,2166,1192,489,1157,250,17553,8,7,6,15,14,12,0,6,0,69
12001,89,366,5,26,60,10,0,4,9,566,28,75,0,9,12,3,0,0,0,128,1204,3759,149,408,1069,410,12,71,100,7188,3,3,0,3,0,0,0,0,0,16,210,315,46,126,334,123,3,19,15,1191,251,255,79,248,434,158,5,30,21,1477,153,149,187,299,369,154,17,40,18,1383,27,20,6,26,82,27,0,9,0,197,77,51,17,77,240,68,3,19,7,553,36,73,8,19,96,20,3,8,3,276,34,62,18,36,82,31,4,15,33,311,2711,6986,562,1349,3205,1133,51,231,250,16474,21,53,0,0,8,4,0,0,0,84,77,495,4,10,16,3,0,7,8,622,1247,2946,123,132,626,235,25,46,66,5439,44,105,3,3,16,3,0,3,3,181,193,573,14,36,82,19,3,9,16,942,58,105,5,13,17,4,3,0,5,207,2792,7038,471,616,1572,806,130,208,189,13819,9,3,3,3,3,4,0,0,0,30
12002,119,358,9,24,51,17,0,0,9,585,39,90,0,7,14,8,0,0,0,164,1278,3243,101,300,771,259,3,40,70,6059,3,0,0,0,4,3,0,0,0,18,171,266,30,79,158,66,0,8,7,797,161,235,55,152,216,81,4,12,6,917,100,110,119,154,197,66,7,19,11,783,9,15,0,9,36,15,0,0,0,91,37,43,8,42,92,31,0,5,3,278,22,59,11,12,32,12,0,0,3,144,23,38,6,15,33,12,0,0,23,163,2626,6308,356,861,1849,617,20,99,163,12906,13,66,0,0,6,5,0,0,0,92,108,741,10,3,13,3,0,0,7,882,1191,2426,52,80,340,93,3,15,55,4267,46,95,3,6,13,0,0,0,0,160,218,572,16,28,74,15,3,4,16,956,74,133,3,5,20,6,0,0,0,249,2667,5967,282,484,1126,504,56,103,149,11338,3,3,0,0,4,5,0,0,0,21
12003,143,629,12,68,111,24,0,10,8,1005,49,154,3,11,18,0,0,3,3,248,1391,6344,321,1135,1975,811,36,350,143,12506,5,4,0,10,7,3,0,4,0,36,217,431,84,259,440,178,12,93,25,1736,277,375,161,555,614,257,7,112,34,2396,169,218,278,615,515,245,30,115,42,2231,20,21,19,48,118,49,10,26,8,309,66,71,38,135,266,97,10,31,17,729,45,118,17,55,112,60,3,23,9,456,36,90,26,86,112,55,8,58,75,540,3156,11672,1066,3239,5120,2004,142,916,442,27759,20,75,3,6,14,4,0,0,3,124,136,1035,4,7,32,9,3,6,13,1249,1495,5252,328,400,1264,534,127,268,147,9814,56,163,13,18,35,19,3,12,13,327,264,1000,38,83,159,37,15,19,14,1627,73,226,12,12,36,10,3,9,3,383,3229,12124,1228,1753,2981,1535,474,1059,329,24713,8,10,4,14,7,5,3,14,0,63
12101,151,497,8,64,91,18,0,0,9,846,42,139,0,0,16,4,0,0,0,203,1808,5785,221,666,1564,569,13,132,149,10899,3,4,0,3,3,3,0,0,0,17,233,420,58,161,379,140,7,22,20,1447,204,316,81,282,413,170,3,28,12,1507,137,136,184,278,303,132,4,29,15,1216,27,18,7,27,74,19,0,3,0,181,62,75,16,88,183,65,7,16,6,506,45,109,11,26,72,21,4,11,8,312,38,66,3,32,74,33,0,8,44,313,3704,10636,657,1775,3804,1363,41,277,334,22588,39,92,3,3,13,0,0,0,3,162,162,986,8,17,32,9,0,4,11,1228,2130,5183,179,186,918,347,41,55,127,9158,70,167,0,4,21,8,0,0,6,284,303,852,29,79,133,43,6,6,16,1475,79,192,3,5,25,7,0,3,0,320,4531,11673,701,962,2322,1110,143,350,346,22133,5,10,3,4,7,3,0,0,0,31
12102,73,388,8,50,66,12,0,11,3,612,24,107,0,8,18,3,0,0,0,166,655,3312,178,551,958,313,27,103,64,6165,0,3,0,12,0,3,0,0,0,27,133,369,49,200,343,75,6,45,14,1227,157,241,65,294,412,126,9,38,8,1354,117,178,203,439,448,146,12,61,8,1616,17,14,12,31,94,24,4,5,3,205,49,39,27,95,243,57,7,26,7,547,26,74,8,21,79,14,0,4,0,232,26,63,4,57,83,37,3,12,27,312,1625,6356,605,1874,3065,891,72,323,153,14976,20,49,3,0,5,0,0,0,0,81,92,517,14,10,21,3,4,3,9,672,868,2700,183,161,462,157,38,63,40,4679,27,94,7,0,20,8,4,5,0,163,154,606,24,72,88,17,3,19,5,990,50,153,5,13,23,3,6,3,0,260,1815,6359,554,787,1426,562,126,309,129,12077,0,5,5,17,0,3,3,0,0,34
12103,142,510,9,38,138,30,0,6,6,875,36,89,0,8,15,0,0,3,0,155,1666,5353,178,569,1656,506,14,85,143,10163,0,0,3,0,3,0,0,0,0,9,229,432,40,169,453,126,5,20,25,1498,207,261,40,224,426,143,0,26,11,1324,121,107,152,229,242,115,9,30,11,1011,12,11,11,25,56,20,0,5,3,134,76,64,19,85,216,77,3,12,8,562,57,102,8,25,105,27,0,4,9,341,41,109,14,42,78,32,3,5,36,364,3442,9861,524,1515,3923,1208,38,216,319,21052,48,79,7,0,13,6,0,0,3,149,226,1236,24,14,51,11,3,7,16,1586,2414,4661,149,140,797,272,26,31,145,8631,89,197,0,7,32,4,0,0,5,347,323,820,21,51,179,47,0,13,18,1473,74,133,3,10,30,5,0,0,3,268,4778,10682,522,815,2363,986,108,228,327,20812,3,3,5,0,3,0,0,0,0,20
12104,151,503,11,45,111,25,0,6,14,871,57,140,3,3,29,9,0,0,3,237,2295,5735,202,568,1471,599,15,78,147,11111,0,0,0,0,4,0,0,0,0,15,315,438,43,155,383,125,3,16,20,1497,291,366,57,215,416,133,3,14,15,1513,151,138,144,194,282,132,3,16,17,1074,27,11,3,25,78,24,0,6,0,172,79,67,20,54,195,47,0,14,4,483,48,114,16,22,90,19,3,5,3,324,46,95,8,24,93,21,0,4,48,341,4610,10543,566,1423,3642,1260,35,175,333,22577,38,106,0,0,12,5,0,0,3,168,187,952,8,7,27,11,0,3,18,1212,2283,4653,137,168,739,235,24,37,127,8400,72,163,3,3,26,5,0,0,3,286,317,872,22,61,156,39,0,6,15,1487,73,202,8,3,37,10,0,0,3,345,5012,11415,563,865,2159,1145,78,198,348,21790,9,6,3,0,4,3,0,0,0,32
12201,59,189,7,17,21,5,0,3,5,309,18,54,0,8,7,3,0,0,0,88,877,2154,71,305,500,203,13,47,37,4201,3,3,0,0,4,0,0,0,0,9,132,199,18,90,173,47,0,10,13,680,114,128,44,121,188,70,0,12,12,683,55,52,96,124,132,67,6,18,15,565,11,12,0,10,26,10,0,0,0,74,36,34,3,35,99,36,0,3,3,257,21,38,6,8,56,17,0,7,3,152,10,35,3,17,39,18,0,3,17,149,1697,3800,275,771,1384,531,24,101,126,8711,15,24,0,0,3,0,0,0,0,46,48,249,0,3,3,0,0,0,3,317,856,1509,51,64,210,92,6,14,39,2841,38,74,0,5,8,7,0,0,0,135,127,323,8,23,34,11,5,3,7,543,23,72,0,6,7,6,0,0,0,131,2143,4290,212,437,740,435,52,110,119,8550,3,3,3,0,4,0,0,0,0,8
12202,59,231,0,33,52,9,0,0,4,393,17,60,0,0,13,0,0,0,0,86,618,2139,99,283,496,181,21,38,48,3921,3,8,0,4,0,3,0,0,0,21,178,401,44,158,329,82,3,23,10,1236,163,227,57,244,363,115,4,22,17,1217,115,118,186,315,399,153,15,38,16,1356,22,10,10,21,93,28,3,7,0,204,58,51,14,81,222,78,0,19,14,533,23,34,8,19,76,21,3,9,8,194,34,63,5,49,99,38,0,15,29,337,1509,4004,443,1250,2246,727,57,172,156,10568,5,36,0,3,6,0,0,0,3,49,65,196,3,5,12,0,0,0,5,285,558,1010,32,52,126,50,9,18,24,1880,20,46,0,0,7,0,0,0,0,73,103,335,7,42,64,11,3,3,5,576,31,75,0,6,17,0,5,0,0,137,1643,3714,244,436,662,389,90,107,103,7387,0,7,0,7,0,3,0,0,0,24
12203,149,562,5,77,117,26,0,4,6,954,51,161,5,4,25,6,0,0,3,257,1808,5648,261,925,1548,603,28,175,106,11111,9,8,3,9,6,5,0,3,0,41,434,820,80,405,696,225,16,49,18,2747,456,541,144,667,888,264,22,64,36,3081,315,321,520,858,940,364,47,101,35,3500,56,39,19,66,177,68,0,25,0,465,146,99,53,193,495,160,10,32,12,1196,52,106,20,43,144,55,0,14,10,446,52,128,29,108,177,69,8,48,57,678,4198,10370,1180,3516,5532,1917,150,531,341,27733,30,73,0,7,8,4,0,0,0,126,145,448,6,13,27,0,3,0,7,654,1571,2984,106,201,459,197,34,61,94,5709,62,149,0,11,17,13,0,6,9,258,310,861,30,89,153,35,3,14,13,1510,100,228,10,14,36,8,3,0,3,405,4484,9929,809,1373,2139,1134,212,461,225,20765,8,12,5,19,5,3,3,3,0,64
12301,32,191,3,35,22,7,0,0,3,292,10,65,4,4,9,0,0,0,0,92,304,1835,60,244,270,103,4,27,34,2886,3,3,0,3,4,0,0,0,0,18,109,247,30,141,222,49,6,15,17,829,181,217,64,417,420,128,5,27,23,1480,161,153,260,606,763,248,32,85,26,2328,26,16,16,36,130,63,9,19,7,321,41,27,15,90,186,52,9,15,3,445,11,21,9,11,60,15,0,7,0,136,16,33,12,61,74,36,10,17,21,283,969,3337,473,1674,2215,710,84,224,130,9809,3,25,0,3,3,0,0,0,0,33,24,121,4,4,4,0,0,0,0,161,197,674,19,40,72,12,0,8,13,1028,7,29,0,0,4,0,0,0,0,47,62,264,5,47,35,9,3,3,3,434,32,81,4,6,11,0,0,0,3,136,726,2690,177,385,404,186,56,74,55,4738,5,9,0,4,9,3,3,0,3,29
12302,40,254,0,63,50,12,0,8,3,433,13,52,0,11,11,7,0,0,0,95,425,2801,165,588,965,308,55,169,67,5539,3,5,0,27,15,0,3,0,0,64,128,376,41,259,316,88,31,46,20,1303,254,381,112,828,708,254,47,100,42,2721,324,348,472,1448,1315,449,115,291,64,4823,35,25,15,79,232,101,35,70,7,592,63,61,30,230,354,116,31,94,12,988,27,66,8,54,134,35,9,35,5,376,38,90,32,149,158,103,25,93,55,746,1485,5419,929,3882,4495,1572,367,946,290,19383,4,33,0,0,3,0,0,0,0,36,30,212,10,8,15,0,9,6,5,297,420,1597,164,239,455,209,134,109,22,3343,16,58,7,9,13,3,5,0,0,108,77,392,18,77,68,19,11,12,11,692,25,69,11,8,26,8,0,0,0,157,979,4672,580,927,1402,532,433,435,127,10097,12,16,9,36,12,0,9,10,3,112
12303,30,111,0,15,16,0,0,0,3,185,4,25,0,3,3,0,0,0,0,40,159,889,32,103,163,43,3,12,18,1431,3,3,0,5,0,0,0,3,0,21,67,148,14,109,123,27,4,17,3,504,90,121,40,275,238,62,7,28,10,875,112,127,224,450,450,164,23,96,13,1658,14,15,9,33,89,39,6,25,3,234,24,23,21,53,145,34,8,15,6,334,4,11,7,13,34,8,0,3,0,80,19,34,15,29,78,29,11,26,11,247,587,1795,374,1105,1360,424,64,227,74,6012,7,9,0,0,0,0,0,0,0,16,12,50,6,0,0,0,0,0,5,78,114,357,5,13,26,14,3,3,10,552,5,17,0,0,0,0,0,0,0,24,51,153,5,21,16,6,0,0,3,252,12,30,0,3,5,3,0,0,0,56,345,1290,83,181,210,69,21,36,29,2259,8,3,3,5,0,0,0,3,0,23
12401,75,461,10,60,61,11,0,9,7,694,18,118,4,14,17,0,0,0,0,176,459,2829,98,420,476,145,4,76,31,4536,0,5,0,4,4,4,0,0,0,19,120,426,45,202,243,65,5,27,8,1147,170,249,78,383,381,91,10,55,16,1428,151,189,298,655,624,223,18,145,22,2324,19,12,15,35,92,45,0,19,3,238,36,48,24,104,181,42,4,28,3,462,6,43,9,23,47,11,3,11,0,148,18,59,8,48,76,29,9,20,27,290,1302,5705,597,2022,2314,678,59,404,139,13230,10,39,0,0,3,0,0,0,0,54,54,456,13,9,17,4,3,0,3,549,459,1602,45,104,161,37,11,26,40,2467,13,52,0,4,6,0,0,0,0,73,146,685,26,84,72,15,3,11,14,1059,43,151,18,20,33,3,0,4,3,270,1032,4555,292,661,685,254,66,174,84,7799,3,3,4,6,4,7,0,0,0,30
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,45,290,7,67,43,11,0,3,0,471,21,107,0,8,15,3,0,0,0,157,509,3080,121,509,760,238,25,106,37,5395,7,6,0,11,7,0,0,0,4,42,161,384,43,266,398,82,6,35,23,1406,326,425,130,775,822,237,28,62,30,2842,407,424,591,1313,1794,548,92,221,76,5463,51,34,19,80,304,94,12,62,3,658,77,78,30,196,398,102,19,58,18,977,15,44,10,27,123,26,0,12,7,272,41,87,19,108,181,64,20,63,56,636,1852,6012,992,3440,5030,1451,221,651,273,19908,4,29,0,3,9,0,0,0,0,46,23,232,4,3,11,3,3,0,0,285,402,1472,74,111,279,87,52,39,27,2551,17,57,3,6,12,8,4,0,0,101,92,410,14,81,53,17,3,9,3,681,48,154,5,19,22,5,3,0,0,249,1157,4753,378,816,1045,394,201,247,90,9075,12,13,3,14,10,0,0,4,4,63
12404,10,79,3,22,13,0,0,0,0,132,3,22,0,3,3,0,0,0,0,33,117,668,46,117,113,49,8,24,11,1142,0,4,0,3,0,0,0,0,0,8,48,102,11,53,75,15,4,18,3,319,70,107,33,208,185,73,3,24,4,712,106,121,181,385,463,145,26,80,26,1532,14,12,16,19,62,33,4,12,0,168,21,21,14,64,96,23,10,17,4,276,7,10,5,11,25,3,0,7,0,65,11,20,7,30,49,14,3,20,10,168,432,1377,321,920,1105,359,52,202,61,4829,4,5,0,0,0,0,0,0,0,9,6,48,0,0,0,0,0,0,0,55,70,286,9,16,30,6,3,4,3,430,3,3,0,3,0,0,0,0,0,13,15,103,3,23,19,0,0,0,0,167,10,29,0,4,3,3,0,0,3,47,217,941,96,165,163,70,32,47,17,1745,0,6,0,3,7,0,0,0,0,20
12405,13,58,0,27,18,3,0,0,3,119,5,24,0,0,8,0,0,0,0,33,119,793,35,163,273,83,19,36,23,1542,0,0,0,7,5,3,0,0,0,20,42,127,12,82,105,30,7,24,4,431,104,124,36,289,275,79,14,38,11,974,132,127,190,582,598,168,80,117,29,2027,9,9,3,35,83,25,11,16,0,207,31,26,13,91,147,30,7,27,3,376,9,15,0,20,47,9,5,6,0,114,17,33,11,45,72,33,15,32,21,282,507,1569,307,1359,1684,476,168,316,98,6488,0,6,0,0,3,0,0,0,0,14,4,31,0,0,0,0,4,0,0,45,56,364,21,44,92,31,26,20,4,653,3,14,0,0,3,0,0,0,0,26,20,80,3,28,22,7,0,3,3,168,11,26,0,3,13,0,3,0,0,58,265,1239,145,246,408,139,125,108,41,2714,3,4,0,12,5,3,3,0,0,29
12501,27,108,3,48,27,7,0,3,3,226,15,37,0,3,15,3,0,0,0,67,422,2061,120,483,763,351,33,244,89,4568,3,0,3,4,4,5,0,3,4,26,95,125,52,109,176,62,8,47,16,688,112,137,71,373,278,123,13,82,27,1220,49,73,124,313,257,104,21,78,23,1037,9,11,5,27,45,21,6,20,0,148,14,20,9,76,112,23,8,23,3,294,14,33,16,23,42,23,5,30,8,189,12,27,5,45,48,23,6,39,42,244,991,3531,443,1610,2030,862,110,620,231,10438,8,18,0,4,4,0,0,0,0,37,31,198,4,6,8,4,0,6,4,258,557,1615,178,211,458,287,93,166,61,3640,16,64,3,8,21,7,3,3,0,124,59,187,23,57,37,10,17,17,3,405,27,56,6,3,19,3,3,3,5,116,1182,4000,664,779,1254,740,369,693,188,9877,3,0,8,6,10,9,0,6,3,50
