SA3_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
12504,27820,..,..,..,..,27820,..,26,0,26,0,27,..,2295,336,2632,24,2654,..,3,0,3,0,3,..,1494,544,2044,6,2053,..,2467,1099,3566,15,3581,..,115,43,162,0,163,..,4076,1692,5770,27,5791,..,156,19,171,0,171,..,34,3,31,0,31,..,143,7,144,3,147,..,90,4,89,3,93,..,409,70,484,3,485,..,777,40,818,8,825,..,4267,150,4421,32,4449,..,1868,139,2006,14,2019,..,370,8,381,4,382,..,647,49,695,8,706,..,4697,336,5028,32,5060,..,12627,718,13344,99,13443,..,325,38,363,3,368,..,56,13,65,0,65,..,780,343,1121,10,1138,..,20,3,23,0,25,..,202,18,219,0,218,..,740,279,1018,6,1029,..,144,17,159,0,157,..,134,18,149,0,149,..,97,5,104,4,111,..,131,22,148,0,154,..,335,13,347,0,345,..,207,20,223,4,227,..,549,22,574,3,571,..,55
12601,12645,..,..,..,..,12645,..,43,0,40,0,40,..,127,18,149,0,149,..,0,0,0,0,0,..,1584,275,1856,10,1867,..,2433,703,3137,16,3154,..,105,25,132,0,132,..,4127,998,5120,26,5144,..,15,3,17,0,14,..,35,0,35,0,35,..,66,6,68,0,74,..,61,0,56,0,56,..,55,7,65,0,65,..,112,5,111,0,111,..,499,10,508,9,513,..,63,5,65,0,65,..,189,3,195,0,195,..,79,3,85,0,86,..,203,8,216,0,216,..,1148,32,1182,9,1188,..,97,13,109,3,109,..,70,9,80,0,80,..,928,330,1259,19,1275,..,0,0,0,0,0,..,0,0,0,0,0,..,144,10,155,3,161,..,32,0,35,0,35,..,81,3,80,0,80,..,0,0,0,0,0,..,16,0,17,0,17,..,46,0,43,0,43,..,77,7,83,0,83,..,55,3,54,0,54,..,13
12602,33658,..,..,..,..,33658,..,58,3,59,0,60,..,974,102,1071,10,1079,..,4,0,4,0,4,..,3432,865,4298,16,4314,..,5651,1723,7372,43,7417,..,296,93,384,7,391,..,9378,2680,12056,66,12118,..,201,22,222,7,228,..,59,0,59,0,59,..,229,12,241,5,243,..,185,4,190,0,190,..,644,74,716,10,724,..,258,14,269,3,275,..,902,24,932,0,935,..,234,17,254,0,254,..,250,3,255,0,257,..,239,4,239,0,245,..,572,19,585,4,593,..,2459,79,2537,10,2550,..,1238,128,1367,14,1379,..,300,61,361,3,364,..,1992,815,2811,29,2839,..,82,6,84,0,91,..,33,3,43,0,43,..,540,107,648,3,650,..,149,10,161,0,161,..,191,31,223,0,223,..,7,0,7,0,7,..,158,10,170,3,172,..,280,4,281,3,284,..,531,35,563,0,563,..,429,7,440,5,443,..,70
12701,23329,..,..,..,..,23329,..,22,0,22,0,22,..,3965,693,4662,36,4693,..,3,0,3,0,3,..,489,252,743,8,748,..,362,137,501,3,504,..,189,62,253,3,258,..,1041,458,1496,12,1511,..,441,57,495,9,499,..,20,0,20,0,20,..,96,5,102,0,107,..,55,0,51,0,51,..,342,37,382,4,382,..,67,7,75,0,76,..,1786,71,1854,21,1877,..,89,17,103,8,114,..,51,0,51,0,51,..,313,10,320,0,320,..,180,10,188,0,186,..,2477,104,2584,32,2618,..,1306,159,1460,16,1478,..,5,0,10,0,10,..,20,8,29,0,29,..,369,50,416,9,424,..,276,17,297,5,301,..,109,16,133,0,133,..,105,16,122,0,122,..,34,8,36,0,36,..,413,49,459,15,468,..,830,150,983,24,1000,..,194,10,201,0,204,..,57,5,62,0,62,..,483,11,488,0,489,..,47
12702,24451,..,..,..,..,24451,..,3,0,3,0,3,..,4731,1581,6317,83,6399,..,0,0,0,0,0,..,2463,1295,3754,15,3768,..,1308,929,2236,19,2260,..,1062,408,1475,13,1481,..,4829,2627,7460,47,7510,..,1062,235,1291,13,1310,..,26,0,28,0,28,..,118,7,126,3,127,..,104,5,110,0,112,..,439,76,514,5,519,..,33,4,39,0,39,..,549,27,578,3,580,..,83,5,90,0,90,..,12,0,13,0,14,..,128,11,136,3,142,..,112,6,124,0,126,..,922,48,973,10,985,..,2069,340,2416,33,2449,..,26,3,26,0,26,..,18,22,38,0,38,..,482,95,579,12,585,..,414,31,445,5,453,..,218,115,330,9,337,..,220,31,252,0,252,..,106,46,152,0,156,..,699,91,793,25,815,..,1416,401,1814,17,1834,..,231,11,241,0,242,..,120,5,127,3,127,..,512,16,529,8,536,..,92
12703,24918,..,..,..,..,24918,..,25,0,25,0,25,..,5593,1604,7198,83,7283,..,7,0,6,0,6,..,478,196,668,0,674,..,549,260,805,0,811,..,87,21,104,0,104,..,1108,474,1582,3,1590,..,306,66,370,3,375,..,21,0,21,0,21,..,119,3,126,4,131,..,83,3,86,0,86,..,989,128,1119,15,1135,..,419,23,443,3,441,..,2051,72,2122,19,2141,..,416,40,451,3,453,..,123,3,124,0,124,..,714,43,757,9,770,..,775,42,815,4,822,..,4495,219,4720,39,4761,..,762,115,878,5,882,..,25,0,25,0,25,..,47,28,76,0,76,..,562,70,631,4,637,..,85,3,89,0,90,..,140,64,201,4,205,..,253,49,303,0,301,..,78,11,87,3,89,..,422,31,454,11,465,..,1107,382,1495,17,1507,..,262,8,269,0,269,..,322,23,348,4,353,..,578,21,596,3,602,..,50
12801,43861,..,..,..,..,43861,..,37,0,39,0,39,..,403,20,422,7,426,..,7,0,7,0,7,..,459,112,570,4,574,..,605,195,799,9,800,..,29,8,35,0,35,..,1092,306,1400,12,1414,..,118,17,138,3,139,..,67,6,70,0,69,..,133,9,136,0,136,..,174,9,185,4,188,..,1157,91,1246,7,1256,..,24,0,24,0,24,..,96,0,96,0,96,..,60,3,66,0,67,..,18,0,18,0,18,..,18,0,18,0,18,..,78,4,82,0,82,..,293,11,300,0,306,..,458,37,494,10,502,..,60,14,74,0,74,..,44,15,52,0,52,..,208,20,225,3,228,..,53,3,55,3,60,..,39,0,44,0,44,..,116,9,121,0,121,..,209,32,236,3,240,..,9,0,13,3,11,..,88,9,89,0,90,..,48,3,47,0,47,..,94,4,101,0,97,..,98,0,97,0,101,..,12
12802,45216,..,..,..,..,45216,..,62,0,64,0,64,..,531,26,559,0,559,..,0,0,0,0,0,..,358,95,450,0,450,..,452,140,590,3,597,..,34,10,45,0,45,..,842,241,1083,3,1086,..,145,11,153,3,156,..,74,0,74,0,74,..,137,3,143,0,143,..,160,0,164,3,164,..,689,56,737,5,741,..,38,5,40,0,40,..,105,3,108,0,109,..,44,3,51,0,53,..,26,0,26,0,28,..,26,0,25,0,25,..,129,4,135,3,142,..,366,16,383,5,389,..,327,17,346,0,346,..,78,3,81,0,81,..,26,12,41,0,41,..,277,25,303,3,300,..,39,0,38,0,38,..,23,4,29,0,29,..,96,18,116,0,116,..,196,20,224,0,224,..,24,0,24,0,24,..,59,3,62,0,63,..,58,3,59,0,59,..,69,6,69,0,69,..,62,0,62,0,65,..,17
19797,119,..,..,..,..,119,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,5,13,0,13,..,0,0,0,0,0,..,6,10,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
19999,4175,..,..,..,..,4175,..,4,0,4,0,4,..,92,17,108,0,112,..,5,0,11,0,11,..,25,11,31,0,31,..,101,51,158,0,158,..,3,5,6,0,11,..,129,68,197,0,197,..,6,0,6,0,6,..,10,0,10,0,10,..,42,7,44,0,44,..,31,0,32,0,32,..,18,0,18,0,18,..,16,0,16,0,16,..,30,0,29,0,29,..,13,3,12,0,12,..,3,0,3,0,3,..,22,3,24,0,24,..,21,0,21,0,21,..,99,9,106,0,106,..,32,5,35,0,35,..,3,0,3,0,3,..,9,3,15,0,15,..,3,0,3,0,3,..,0,0,0,0,0,..,10,3,13,0,13,..,3,0,3,0,3,..,6,5,12,0,12,..,18,0,18,0,18,..,9,0,9,0,9,..,9,0,9,0,9,..,13,0,20,0,20,..,12,0,12,0,12,..,3
