SA2_MAINCODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
106041128,518,597,183,14,1318,391,56,61,1828,6,8,7,0,24,56,4,0,85,0,0,0,0,0,0,0,0,0,6,8,7,0,24,56,4,0,85,26,14,12,0,53,110,11,9,186,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,12,0,54,115,11,9,187,3,0,0,0,5,30,0,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,30,0,14,48,0,0,0,0,0,0,0,0,0,563,617,206,15,1400,594,80,83,2149,546,665,211,11,1435,452,68,48,2002,19,9,12,0,38,35,3,0,77,0,0,0,0,0,0,0,0,0,19,9,12,0,38,35,3,0,77,31,13,8,0,55,99,8,16,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,11,0,0
106041129,902,881,261,20,2063,667,50,98,2883,9,0,0,0,7,5,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,0,0,20,3,4,14,0,17,46,3,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,17,46,3,8,79,11,0,0,0,11,32,0,3,44,0,0,0,0,0,0,0,0,0,5,7,3,0,7,3,0,0,13,11,7,3,0,17,37,0,4,61,0,0,0,0,5,0,0,0,5,930,889,270,24,2109,764,54,119,3050,930,857,270,18,2081,722,71,145,3019,3,8,0,0,9,17,0,4,33,0,0,0,0,0,0,0,0,4,7,8,0,0,15,14,0,7,40,0,0,0,0,0,12,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011131,2169,2546,971,66,5752,1168,98,132,7152,111,27,50,3,197,165,11,3,378,22,12,18,0,46,54,3,3,109,131,44,68,3,246,217,12,11,485,48,21,49,5,123,281,10,11,418,3,0,5,0,6,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,47,21,54,5,132,292,5,9,444,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,5,4,0,0,7,4,3,0,0,7,4,0,0,14,0,0,0,0,3,0,0,0,6,2350,2611,1097,70,6133,1690,122,155,8095,2096,2564,999,80,5736,1252,109,187,7283,78,19,48,8,149,167,6,9,332,31,28,31,3,96,58,3,3,156,105,49,81,4,242,221,10,16,487,61,29,55,7,152,294,20,27,488,0,0,0,0,4,3,0,0,6,0,0,0,0,0,9,0,0,9,3,0
107011132,477,1201,206,16,1894,177,29,54,2151,21,15,22,0,56,34,3,0,90,0,0,0,0,4,0,0,0,4,21,19,19,0,60,34,3,0,98,0,3,0,0,3,3,0,0,6,3,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,3,0,0,11,0,0,0,0,3,0,0,0,3,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,500,1228,229,16,1965,216,35,55,2264,563,1153,257,13,1985,227,21,18,2254,17,12,7,0,41,22,0,0,64,0,0,0,0,0,0,0,0,0,17,12,7,0,41,22,0,0,64,8,3,6,0,13,10,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,1111,2197,508,37,3855,707,51,228,4835,43,13,9,0,63,77,0,7,149,25,13,23,0,64,40,4,5,110,67,25,34,3,126,122,3,10,267,27,23,27,0,82,74,0,11,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,8,3,0,13,29,25,32,3,93,81,3,11,188,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,0,0,0,0,8,3,0,4,12,3,8,3,0,16,0,0,5,20,1217,2256,577,44,4088,915,59,262,5322,1073,2056,473,44,3646,600,70,44,4365,141,109,76,14,335,203,15,14,564,25,33,29,0,92,66,3,0,163,167,145,97,16,428,272,16,18,728,23,12,12,0,46,86,6,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107011545,1017,1377,680,43,3115,833,63,157,4175,20,12,8,0,39,45,0,4,94,12,5,14,0,33,20,4,3,59,29,23,24,0,70,65,6,11,150,41,32,34,3,115,137,8,22,277,0,6,8,0,12,15,5,0,39,9,14,11,0,33,5,0,7,51,3,5,0,0,16,10,0,0,19,53,60,49,3,174,167,7,34,379,0,3,3,0,12,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,12,7,0,0,20,0,0,0,0,0,0,0,0,0,1101,1464,757,45,3369,1071,82,199,4722,1027,1410,708,58,3196,900,94,135,4324,20,10,11,0,36,73,0,3,120,8,17,18,3,45,55,0,5,108,31,27,22,3,81,134,3,10,230,21,26,34,3,82,119,8,22,232,0,0,3,0,4,12,4,5,28,0,0,0,0,0,3,0,0,3,0,0
107011546,748,858,399,29,2039,591,48,84,2759,4,7,18,3,33,43,4,8,88,26,33,74,0,134,47,3,12,195,31,41,93,3,165,91,8,13,283,51,25,55,3,132,265,7,25,429,21,16,30,0,70,151,7,26,251,7,0,3,0,15,46,3,3,64,4,0,4,0,5,4,0,0,14,84,41,94,10,219,462,19,58,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,4,8,0,12,25,3,3,0,0,4,15,0,12,30,0,0,0,0,0,0,0,0,0,869,944,581,41,2432,1155,79,165,3830,720,850,456,39,2063,656,80,67,2868,10,4,15,3,36,52,3,3,94,25,43,78,3,154,53,9,14,226,39,46,97,5,189,101,10,21,319,42,27,59,6,124,212,9,19,361,19,13,34,0,66,148,10,21,244,0,0,3,0,0,35,3,6,49,3,0
107011547,298,351,107,12,763,215,22,50,1051,37,45,27,4,103,63,6,7,181,7,10,9,0,35,24,0,3,62,46,51,36,4,140,85,6,16,238,7,7,8,0,17,32,4,6,61,0,0,0,0,0,3,0,0,4,0,0,0,0,0,15,0,6,22,0,0,0,0,0,0,0,0,0,10,7,8,0,20,50,4,14,84,147,12,18,4,179,223,7,26,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,12,18,4,179,223,7,23,435,0,0,0,0,0,0,0,0,0,501,416,169,15,1101,578,36,100,1807,456,389,162,10,1016,450,31,53,1551,6,3,6,0,13,10,0,4,30,9,5,7,0,24,11,0,0,33,13,6,10,0,37,23,0,4,66,16,4,12,0,31,73,3,12,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,851,1939,409,19,3214,360,43,83,3701,60,19,42,3,122,87,6,3,223,8,11,13,0,33,13,3,0,54,69,27,57,3,164,97,8,3,276,20,8,12,0,38,38,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,12,0,40,37,8,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,940,1981,478,20,3421,501,57,90,4067,971,1936,423,22,3352,399,41,63,3853,90,40,70,5,207,135,7,8,358,17,19,13,0,49,22,0,3,75,111,59,83,8,256,158,11,10,432,30,15,23,0,59,37,0,11,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031137,497,830,306,14,1650,298,26,56,2030,43,15,37,0,95,80,0,6,182,48,14,32,0,97,53,8,15,165,94,27,67,0,188,128,6,21,351,17,7,15,0,40,43,4,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,15,0,40,43,4,6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,605,866,384,19,1879,472,38,84,2472,549,768,342,16,1668,326,25,29,2053,64,23,37,0,126,110,3,7,246,17,19,23,0,57,45,13,5,120,82,42,58,3,187,152,18,11,370,9,9,9,0,30,45,3,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031138,582,642,177,9,1415,347,26,50,1841,34,12,6,0,53,36,0,0,86,61,29,19,0,107,67,4,5,182,92,36,22,0,160,100,6,3,268,80,28,38,3,143,152,3,12,321,19,0,6,4,30,29,0,4,63,45,0,0,0,45,74,0,0,121,0,0,0,0,0,6,0,0,6,138,28,48,3,219,262,9,20,504,5,4,0,0,9,9,0,30,45,0,0,0,0,0,0,0,0,0,0,0,8,0,7,8,0,3,20,4,4,8,0,18,19,0,33,72,0,0,0,0,0,0,0,0,0,827,712,254,20,1808,734,38,107,2684,686,675,188,3,1547,321,28,38,1934,57,26,20,0,106,71,4,4,181,119,41,47,4,207,103,12,6,318,176,66,65,5,309,167,12,12,500,38,6,10,3,65,90,3,6,159,39,11,15,3,67,70,3,4,145,58,0,0,0,60,108,0,5,170,0,0
107031139,541,832,175,12,1555,271,23,44,1901,10,5,6,0,22,6,0,0,32,18,3,13,0,30,19,0,3,53,26,8,16,0,57,26,3,4,86,6,0,8,0,15,15,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,9,0,19,17,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,843,198,11,1630,316,31,53,2022,612,780,185,11,1595,268,25,49,1940,8,4,6,0,20,12,0,0,30,20,3,9,0,33,11,0,0,45,24,6,13,0,49,26,0,0,73,12,6,9,0,28,18,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031140,621,846,178,13,1665,365,43,77,2151,16,5,3,0,26,13,0,0,40,3,4,3,0,11,9,3,3,27,22,9,3,0,38,18,6,3,64,24,4,0,0,30,84,5,4,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,29,84,5,3,121,6,0,0,0,9,4,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,4,0,5,17,0,0,0,0,0,0,0,0,0,677,863,186,15,1745,473,48,97,2357,761,829,192,15,1796,388,31,71,2290,7,5,8,0,15,27,0,0,47,14,12,5,0,26,22,3,0,52,21,15,7,0,42,48,8,0,96,25,0,11,0,34,80,0,4,118,3,0,0,0,3,7,0,0,14,0,0,0,0,0,0,0,0,0,3,3
107031141,777,1506,266,20,2566,266,25,125,2984,82,36,65,3,183,107,7,10,318,88,78,45,4,216,92,12,22,342,176,120,105,6,406,202,18,39,661,18,6,3,0,26,47,3,6,78,15,3,3,0,18,9,3,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,32,11,8,0,43,54,3,17,120,3,0,0,0,7,49,3,7,65,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,5,3,4,0,11,49,3,4,70,5,15,0,0,21,0,0,0,16,989,1648,381,24,3041,573,54,181,3849,997,1868,348,16,3235,388,36,64,3717,61,34,44,0,139,115,7,6,263,57,68,41,3,172,54,4,6,241,115,98,86,5,309,169,13,13,509,46,26,39,4,115,68,6,7,200,24,3,4,3,36,26,5,10,75,0,0,0,0,0,0,0,0,0,0,0
107031142,755,1217,294,25,2289,388,38,85,2807,57,35,53,3,143,102,10,9,270,47,13,41,0,107,94,7,16,223,102,51,100,4,252,195,14,27,490,14,13,27,0,51,59,7,5,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,13,27,0,58,63,7,5,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,6,0,0,13,3,3,0,0,4,6,0,0,13,0,0,0,0,0,0,0,0,0,879,1286,423,24,2608,658,57,119,3443,765,1186,363,28,2343,477,43,43,2908,67,17,45,3,135,108,4,0,251,34,31,37,0,109,47,3,5,160,97,53,88,3,239,160,13,3,415,26,8,25,3,64,117,10,5,193,7,0,0,0,7,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0
107031143,1677,2154,1056,77,4958,1034,100,172,6264,42,26,28,3,100,129,5,12,255,49,16,38,3,107,93,3,4,214,93,46,66,3,209,228,6,23,464,106,46,97,3,253,382,23,45,708,3,0,7,0,10,21,0,0,30,3,0,3,0,9,18,0,0,29,3,4,0,0,8,7,0,0,9,117,55,105,9,278,428,27,48,780,65,8,11,0,87,110,3,9,211,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,9,67,5,20,0,95,105,3,11,219,0,0,0,0,0,0,0,0,0,1957,2261,1244,86,5542,1790,144,248,7727,1694,1966,1096,87,4848,1168,111,169,6298,77,39,65,0,184,227,18,14,441,72,41,66,7,189,187,7,20,406,153,82,132,12,369,414,27,35,848,63,20,60,3,155,318,11,37,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107041144,1445,2016,566,52,4082,999,119,95,5292,124,45,42,3,212,219,18,15,469,105,75,103,9,292,181,46,26,541,227,123,146,12,502,401,67,47,1009,100,31,87,3,218,394,33,31,677,6,0,4,0,10,15,3,0,33,27,9,21,3,66,80,45,19,207,3,5,0,0,9,6,0,0,18,135,53,109,10,305,493,82,49,932,32,5,8,0,45,50,0,26,125,0,0,0,0,0,3,0,0,3,3,5,8,0,18,16,8,3,44,39,13,15,0,65,72,5,25,171,0,0,0,0,0,0,0,0,0,1847,2201,841,67,4953,1966,270,219,7407,1510,2079,609,61,4254,1057,111,105,5524,118,56,68,4,240,259,20,15,528,113,84,113,4,310,204,29,22,562,229,135,182,8,552,454,47,40,1092,124,54,62,11,259,404,67,28,762,14,10,4,0,28,21,15,9,75,54,19,4,7,88,79,29,13,205,3,0
107041145,952,1373,508,53,2875,690,69,90,3716,151,66,75,4,299,283,6,8,597,142,142,157,3,444,214,29,21,710,290,209,232,9,738,497,39,33,1307,191,77,137,13,421,564,40,48,1074,16,5,7,0,25,29,5,3,63,15,4,6,0,22,34,4,4,66,0,0,0,0,0,0,0,0,0,223,90,150,14,473,627,54,56,1206,3,0,0,0,4,3,0,8,16,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,3,3,0,0,7,3,0,8,21,0,0,0,0,0,0,0,0,0,1462,1672,891,71,4099,1815,158,183,6257,984,1334,515,39,2881,712,76,66,3737,134,63,91,7,298,273,20,15,607,164,141,178,14,494,276,42,23,844,302,205,268,17,792,550,64,33,1444,97,43,97,6,247,499,39,36,825,16,8,22,4,54,99,8,12,166,9,0,0,3,16,14,0,3,29,0,0
107041146,1657,2331,498,44,4531,818,164,119,5623,85,43,25,0,164,161,18,11,352,60,51,21,7,133,75,30,17,251,144,92,50,5,292,238,48,24,602,101,47,57,7,209,329,82,44,669,17,18,10,0,47,27,18,31,115,3,3,0,0,8,0,0,0,6,0,0,0,0,3,9,0,0,14,117,68,70,8,262,364,99,80,807,30,12,13,5,48,96,7,12,166,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,29,12,14,5,52,100,10,12,165,0,0,0,0,3,0,0,0,3,1954,2509,621,55,5142,1516,320,225,7205,1659,2326,556,57,4607,894,195,145,5837,72,39,49,3,163,152,11,21,357,67,48,33,4,152,80,33,12,277,134,87,86,12,318,236,45,35,631,91,63,50,4,203,312,103,54,668,9,7,3,0,15,8,3,3,31,0,0,0,0,0,0,0,0,0,0,0
107041147,489,1258,214,9,1967,294,41,48,2346,25,19,14,0,62,30,0,7,103,21,4,7,0,28,7,3,0,42,46,31,17,0,95,40,3,4,142,7,3,7,0,15,6,3,0,25,3,0,0,0,4,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,3,5,0,27,6,10,4,43,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,7,0,3,0,0,3,0,0,0,4,554,1289,240,13,2094,347,50,56,2546,527,1267,229,12,2029,336,34,71,2480,26,14,21,0,67,40,0,0,108,27,18,10,0,50,15,0,0,65,56,37,34,3,123,50,0,3,172,5,3,0,0,7,13,0,0,23,22,14,8,0,48,17,0,3,61,0,0,0,0,0,0,0,0,0,0,3
107041148,786,1243,303,23,2358,478,77,88,2998,32,20,25,0,83,66,7,4,159,70,45,34,0,156,65,10,15,243,106,64,61,0,237,135,17,20,400,36,13,24,0,75,100,18,4,199,15,4,3,0,20,30,3,0,51,0,0,3,0,3,4,0,3,13,8,11,3,0,16,10,0,0,30,59,25,35,0,122,139,22,10,291,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,3,3,3,3,3,0,19,11,0,0,29,8,8,7,0,18,14,0,3,39,0,0,0,0,0,0,0,0,0,957,1342,397,29,2730,768,118,117,3727,812,1318,285,20,2441,511,93,106,3152,44,23,20,0,81,65,3,6,158,56,62,35,3,160,92,10,10,271,103,81,56,3,241,162,10,21,432,48,18,23,3,93,76,15,20,209,25,13,8,0,39,40,4,16,101,0,0,0,0,0,0,0,0,0,5,0
107041150,1233,1972,530,40,3770,692,91,135,4680,101,65,72,4,247,174,14,13,446,148,119,128,6,398,245,35,29,709,247,184,198,13,643,421,47,45,1156,110,35,59,9,211,340,18,32,606,15,5,11,0,35,76,5,10,127,0,0,0,0,5,6,0,0,10,3,0,0,0,6,10,0,0,21,133,44,71,10,257,433,25,48,762,3,0,0,0,3,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,9,3,0,4,0,8,8,0,8,18,0,0,0,0,0,0,0,0,0,1618,2206,802,54,4678,1552,162,229,6623,1291,2142,573,47,4056,762,78,92,4977,121,57,77,8,261,248,17,17,540,182,145,161,11,501,321,30,30,881,307,204,238,19,766,564,41,44,1423,69,22,41,0,126,252,9,23,417,37,3,11,0,57,89,4,10,156,7,3,6,0,13,6,0,3,26,3,0
107041548,147,170,90,16,421,170,90,37,716,12,3,5,0,22,27,7,3,65,48,30,12,0,94,61,29,19,194,57,35,25,3,116,83,36,20,258,106,45,37,19,205,352,82,64,701,239,78,79,24,422,658,196,162,1436,569,208,114,37,926,707,217,283,2128,0,0,0,0,3,5,0,0,10,916,323,238,83,1557,1718,497,504,4275,0,0,0,0,0,3,0,0,6,0,0,0,0,0,10,0,0,10,9,7,3,0,19,13,3,3,38,6,7,3,0,21,29,3,3,55,0,0,0,0,3,0,0,4,9,1126,537,352,101,2117,2001,627,571,5315,137,195,96,9,445,196,112,23,776,12,3,3,0,18,21,10,3,53,78,47,29,10,163,58,50,11,281,92,49,30,10,182,79,54,13,331,160,57,40,17,279,378,117,61,829,302,101,108,29,543,690,228,103,1566,781,226,130,31,1166,864,319,322,2676,7,0
