SA2_MAINCODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
123031447,3,3,0,0,0,0,6,15,10,0,19,3,3,187,77,80,39,16,3,0,0,3,20,460,3,0,5,0,0,4,0,0,0,0,0,0,0,0,75,87,13,3,30,5,13,224,127,143,215,175,133,87,70,29,132,1398,0,0,0,0,0,0,4,3,32,71,86,60,85,35,56,428,0,0,0,0,0,3,0,5,4,9,10,3,5,0,13,62,0,0,0,0,0,0,3,11,90,139,132,81,116,26,48,652,0,0,0,0,0,0,0,3,15,28,20,12,19,0,11,114,0,0,0,0,0,0,18,29,108,97,33,63,23,0,41,422,0,0,3,0,4,3,5,6,16,4,3,9,0,0,4,65,0,0,0,0,0,0,3,0,5,8,0,3,0,0,6,31,0,0,0,0,0,0,0,0,4,8,9,0,4,0,8,39,0,0,0,0,3,12,14,14,31,21,3,3,9,0,16,116
123031448,0,3,0,0,0,0,3,6,7,4,7,6,6,83,38,39,29,5,0,0,0,4,16,247,0,0,0,0,0,0,0,0,0,0,0,3,0,0,42,50,16,4,11,7,12,100,59,83,127,112,65,55,62,26,75,813,0,0,0,0,0,0,4,0,18,27,44,49,62,38,40,295,0,0,0,0,0,0,0,0,14,6,4,3,8,3,3,43,3,0,0,0,0,3,9,15,60,95,73,49,62,24,37,419,0,0,0,0,0,0,0,0,6,10,8,14,13,9,3,62,0,0,0,0,0,0,14,17,57,42,12,40,17,10,27,238,0,0,0,0,0,0,4,3,14,0,3,0,3,0,5,37,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,14,3,0,3,3,0,4,0,3,17,13,3,4,0,0,3,51
124011449,0,0,0,0,0,0,0,0,5,3,9,3,4,74,42,49,44,9,5,3,3,0,8,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,5,3,15,8,8,94,62,86,130,54,52,29,32,11,60,656,0,0,0,0,0,0,0,0,5,11,12,8,10,4,12,57,0,0,0,0,0,0,0,12,3,3,3,3,4,0,0,28,0,0,0,0,0,3,3,9,24,26,15,15,16,3,5,121,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,12,0,0,0,0,0,0,3,12,35,12,3,14,0,3,0,92,0,0,0,0,0,7,4,5,7,8,4,3,4,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,6,0,6,7,3,10,7,3,0,0,0,0,35
124011450,0,3,0,0,0,0,0,9,12,0,19,4,7,138,109,115,98,24,16,9,13,3,12,575,0,0,0,0,0,7,3,0,0,0,0,0,0,0,84,92,10,0,29,11,6,175,150,184,281,211,231,146,195,87,121,1845,0,0,0,0,0,0,4,6,10,42,80,80,175,139,68,606,0,0,0,0,0,4,0,0,11,7,16,18,7,5,3,81,0,0,0,0,0,0,4,14,100,156,194,133,208,62,78,946,0,0,0,0,0,0,3,0,15,19,24,26,37,18,14,151,0,3,0,0,3,4,11,27,72,93,49,148,44,18,34,509,0,0,0,0,0,0,12,10,20,14,14,12,5,0,11,101,0,0,0,0,0,0,0,0,7,3,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,5,6,0,6,3,3,23,3,0,9,0,0,12,14,15,41,28,15,4,5,3,22,166
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,0,11,4,0,15,8,3,126,56,75,65,18,12,6,7,3,9,414,0,0,0,0,0,3,0,0,0,0,0,0,0,0,80,85,7,0,19,12,11,176,111,159,230,143,110,74,79,34,106,1279,3,0,0,0,0,3,0,3,16,18,21,19,29,18,12,148,0,0,0,0,0,0,4,16,22,17,20,4,0,0,5,81,0,0,0,0,0,3,3,13,43,60,67,26,40,4,17,279,0,0,0,0,0,0,3,0,11,3,7,13,6,0,0,44,0,0,0,0,7,4,7,19,60,41,6,39,12,6,26,224,3,0,3,0,3,11,13,11,25,8,3,3,3,0,5,84,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,15,0,0,0,3,3,15,19,14,14,4,4,3,0,0,9,90
124011453,0,0,0,0,0,0,4,9,4,0,10,8,0,100,46,53,39,9,6,4,0,3,15,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,68,4,0,16,7,5,119,77,101,192,158,137,76,75,17,96,1087,0,0,0,0,0,0,3,3,19,41,34,35,48,23,35,244,0,0,0,0,0,0,3,7,17,16,17,8,3,3,6,84,0,3,0,0,0,0,3,11,73,93,111,50,57,10,48,459,0,0,0,0,0,0,0,4,14,14,24,12,9,3,7,78,0,0,0,0,0,0,10,26,71,85,18,50,8,3,16,287,0,0,0,0,0,3,3,7,16,5,3,5,3,0,3,55,0,0,0,0,0,0,0,0,5,12,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,14,0,0,0,0,0,6,11,13,26,3,6,0,0,3,11,84
124011454,0,3,3,0,0,3,0,14,8,0,25,14,14,189,112,150,114,22,6,0,3,0,30,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,104,16,5,32,18,22,216,169,224,351,269,265,167,186,71,156,2160,0,0,0,0,0,0,0,3,27,55,100,87,175,102,79,635,0,0,0,0,0,4,0,4,20,23,17,10,8,3,10,104,0,3,0,0,0,4,4,17,101,195,239,142,210,53,100,1062,0,0,0,0,0,0,3,3,16,24,38,17,34,14,15,165,3,0,0,0,0,0,4,23,121,143,55,113,30,9,56,569,0,0,3,3,0,6,6,3,27,23,8,9,4,3,13,111,0,0,0,0,0,0,0,3,9,11,0,6,0,0,6,39,0,0,0,0,0,0,0,0,0,8,6,11,3,4,5,34,0,0,0,4,3,10,11,7,37,25,15,9,9,4,13,146
124011455,0,0,0,0,0,0,0,3,3,0,7,7,6,84,55,57,46,12,10,3,4,3,8,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,3,3,7,13,8,104,70,93,118,77,63,43,67,13,59,745,0,0,0,0,0,0,3,0,8,12,14,7,30,10,18,106,0,0,0,0,0,3,3,3,4,4,9,3,0,0,3,35,0,0,0,0,0,0,3,5,29,23,36,38,31,0,21,182,0,0,0,0,0,0,0,0,3,4,3,7,3,0,0,28,0,0,0,0,0,0,6,8,32,16,10,28,3,0,3,106,0,0,0,0,0,0,8,4,13,5,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,3,12,6,10,5,4,0,0,0,7,47
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,3,0,0,0,0,0,10,3,0,13,3,7,130,42,70,33,10,0,0,3,0,9,329,0,0,0,0,0,4,0,0,0,0,0,0,0,0,55,67,9,0,14,4,18,163,88,145,223,225,191,79,60,7,101,1315,0,0,0,0,0,0,0,3,24,73,133,78,105,30,39,493,0,0,0,0,0,0,4,3,8,14,12,5,0,4,3,49,0,0,3,0,0,5,6,16,95,135,128,61,58,17,55,580,0,0,0,0,0,3,0,3,6,21,40,16,14,5,9,110,3,3,3,0,0,3,20,37,137,95,52,50,26,9,42,486,0,0,0,0,0,3,9,9,16,15,11,5,0,0,9,76,0,0,0,0,0,0,0,0,4,10,5,0,0,0,3,27,3,0,0,0,0,0,3,3,3,0,4,0,5,0,12,24,0,0,3,3,6,12,15,9,43,21,11,6,7,3,18,154
124031458,0,7,0,0,3,0,0,14,10,0,11,5,3,144,53,46,19,5,4,0,0,0,17,314,0,0,0,0,0,3,0,0,4,0,0,0,0,0,50,54,16,3,18,10,10,163,96,112,185,207,219,80,80,17,78,1282,4,0,0,0,0,3,5,11,35,70,138,82,129,68,67,613,0,0,0,0,0,0,3,0,12,15,15,4,5,0,7,62,0,0,0,0,0,0,9,27,125,178,143,70,109,41,52,773,0,0,0,0,0,0,0,3,15,26,38,18,18,9,11,144,3,0,0,0,3,3,17,32,129,95,38,70,24,4,47,471,0,0,0,0,5,4,10,9,30,11,6,4,3,0,3,80,0,0,0,0,0,0,3,3,9,5,3,3,3,0,7,41,0,0,0,0,0,0,0,0,3,3,12,3,5,0,5,39,0,0,3,3,0,16,18,21,26,22,9,3,0,0,22,153
124031459,0,0,0,0,0,0,0,8,17,3,15,0,5,143,83,75,55,21,3,6,5,4,15,442,0,0,0,0,0,5,3,3,3,0,0,0,0,0,65,82,19,3,15,5,13,164,126,124,209,159,173,118,120,49,99,1404,0,0,0,0,0,0,0,3,19,53,90,62,111,78,41,453,0,0,0,0,0,0,0,8,3,9,10,3,8,0,4,46,0,0,0,0,0,3,4,12,69,122,124,94,111,42,40,631,0,0,0,0,0,0,0,0,10,14,25,19,22,11,15,105,3,0,3,0,0,0,7,23,92,90,32,73,34,13,35,400,0,0,0,0,0,0,4,0,4,9,4,11,5,0,5,38,0,0,0,0,0,0,0,0,6,3,6,6,0,0,3,26,0,0,0,0,0,0,0,0,0,3,6,8,4,0,4,21,4,0,0,0,0,5,8,8,16,18,5,0,3,0,12,87
124031460,0,4,0,0,3,0,0,8,14,0,10,3,0,97,43,54,29,9,0,4,3,0,15,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,72,13,0,17,5,11,118,70,108,198,233,228,149,159,42,103,1458,3,0,3,0,0,0,3,8,31,88,191,180,282,167,80,1041,0,0,0,3,0,0,3,6,15,12,13,0,11,3,0,70,0,0,0,0,0,3,3,20,154,237,251,159,178,45,57,1113,0,0,0,0,0,0,0,3,16,38,48,23,38,8,12,188,0,0,3,0,4,7,26,25,179,145,54,133,45,16,44,676,0,0,0,0,3,3,7,9,23,9,9,10,12,0,8,94,0,0,0,0,0,0,3,0,9,6,0,5,0,3,4,33,0,0,0,0,0,0,0,3,3,6,12,3,8,3,8,38,0,0,6,4,0,3,8,13,9,15,3,0,6,0,13,91
124031461,3,3,5,0,0,0,0,10,12,3,22,3,7,189,85,82,54,3,6,0,0,0,24,488,0,0,4,0,0,9,0,4,0,0,0,0,0,0,71,82,20,4,27,13,23,218,129,169,272,241,229,94,101,18,116,1684,3,0,0,0,0,0,3,7,32,62,125,77,103,34,32,477,0,0,0,0,0,3,0,13,14,5,10,3,0,0,3,51,0,3,0,0,0,3,3,14,106,130,136,87,66,18,41,607,0,0,0,0,0,0,0,4,18,18,23,15,24,8,9,114,4,0,0,0,3,5,20,34,133,107,31,62,29,11,29,468,0,0,0,3,3,3,8,11,26,8,8,3,4,0,6,84,0,0,0,0,0,3,4,7,5,0,3,0,0,0,6,33,0,0,0,0,0,0,0,0,3,8,4,3,0,0,5,28,3,0,4,4,3,11,18,13,41,21,20,3,3,0,20,168
124031462,4,7,3,3,0,0,6,18,16,3,17,5,3,139,53,39,25,4,3,0,0,0,20,335,0,0,0,0,0,7,4,0,0,0,0,0,0,0,77,84,13,4,27,6,11,172,97,103,237,212,205,60,51,11,120,1336,0,0,0,0,0,0,0,3,49,65,106,74,73,27,41,433,0,0,0,0,0,0,3,3,17,7,8,0,4,0,0,48,0,0,0,0,0,0,4,11,90,118,115,51,59,13,26,490,0,0,0,0,0,0,4,4,21,27,23,10,5,3,4,105,3,3,3,4,0,9,18,47,140,112,28,53,16,7,22,467,0,0,0,3,3,11,10,15,32,15,4,7,0,0,4,109,0,0,0,0,0,3,8,0,9,4,3,0,0,0,3,34,0,0,0,0,0,0,0,0,3,0,3,4,3,0,6,29,4,0,7,9,10,32,19,33,37,16,15,4,6,0,7,195
124031463,0,0,0,0,0,0,0,3,6,0,11,3,3,71,19,23,20,6,6,7,0,5,14,182,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,37,10,4,16,3,9,77,42,49,92,68,62,39,39,19,59,585,0,0,0,0,0,0,0,0,15,24,37,29,58,35,26,227,0,0,0,0,0,0,0,0,6,3,5,6,0,6,0,27,0,0,0,0,0,0,4,3,46,44,56,31,65,25,33,307,0,0,0,0,0,0,0,0,4,7,4,8,3,4,7,41,0,0,0,0,3,0,8,7,31,20,13,30,7,10,25,155,0,0,0,0,0,3,3,3,10,0,3,7,5,0,7,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,14,0,0,0,0,0,3,3,9,17,5,5,0,3,0,16,66
124031464,0,0,0,5,0,0,0,11,4,3,10,3,0,126,63,50,22,8,4,0,0,0,11,302,0,0,0,0,0,3,0,0,3,0,0,0,0,0,49,59,11,3,17,7,7,150,88,100,182,137,130,53,56,9,76,1027,0,0,0,0,0,0,3,0,16,30,47,32,38,11,18,193,0,0,0,0,0,0,3,0,3,6,7,0,0,0,0,24,0,0,0,0,0,3,9,8,45,59,44,14,15,6,14,220,0,0,0,0,0,0,0,0,4,11,12,3,10,0,8,59,0,0,3,0,0,8,11,32,84,58,18,29,11,5,12,273,0,0,0,0,0,9,8,7,13,0,3,3,0,0,3,42,0,0,0,0,3,0,4,3,11,6,0,0,0,0,5,27,0,0,0,0,0,0,0,0,0,7,3,0,4,0,3,18,0,0,3,3,5,16,10,8,23,19,11,3,0,0,13,110
124031465,0,0,0,0,3,0,0,6,3,0,4,0,3,46,13,18,4,0,0,0,3,0,3,102,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,20,5,0,4,0,5,57,29,34,65,58,50,23,33,4,34,392,0,0,0,0,0,0,0,4,10,29,35,36,29,30,25,194,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,14,0,0,0,0,0,0,3,6,41,51,46,27,36,9,23,249,3,0,0,0,0,0,0,0,7,5,10,7,13,3,4,53,0,0,0,0,0,0,3,16,31,29,16,22,5,0,22,141,0,0,0,0,0,0,3,4,4,3,0,0,3,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,4,3,8,7,5,0,0,0,3,36
124041466,3,0,0,0,0,3,0,9,11,0,17,8,4,134,68,57,31,7,3,0,3,3,12,366,0,0,0,0,0,4,0,0,0,0,0,0,0,0,64,80,16,0,22,12,19,168,107,122,199,149,141,60,62,26,98,1195,0,0,0,0,0,0,0,3,19,32,69,47,51,28,34,285,0,0,0,0,0,5,0,3,14,4,3,3,3,0,0,39,0,0,0,0,0,3,4,0,73,85,92,65,54,19,23,418,0,0,0,0,0,0,0,3,6,25,20,8,3,0,7,81,0,0,4,0,3,5,11,24,116,61,23,45,14,4,22,327,0,0,0,0,0,3,7,9,9,5,0,3,0,0,7,46,0,0,0,0,0,0,0,0,7,5,0,3,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,0,0,3,4,0,6,18,8,20,15,3,7,3,0,22,109
124041467,0,0,3,0,0,0,0,10,3,3,13,3,3,116,37,50,21,3,3,3,0,0,12,277,0,0,3,0,0,3,0,0,0,0,0,0,0,0,56,66,10,3,20,8,13,131,72,115,178,167,155,84,50,19,85,1107,3,0,0,0,0,0,0,6,32,57,106,56,87,44,34,435,0,0,0,0,0,0,0,4,12,8,3,3,3,0,3,40,3,0,0,0,0,3,4,11,105,132,125,63,78,23,55,596,0,0,0,0,0,0,0,3,22,21,16,17,14,3,12,100,0,0,0,0,3,4,20,40,153,91,38,58,15,16,32,469,0,0,0,0,0,4,7,11,17,6,8,3,7,0,8,67,0,0,0,0,0,0,3,7,8,3,0,3,4,0,8,34,0,0,0,0,0,0,0,0,8,8,0,0,0,3,4,23,3,0,7,4,8,15,9,18,25,9,11,0,0,3,8,118
124041468,0,0,0,0,0,0,0,0,8,0,9,0,0,56,16,23,12,5,0,0,0,0,3,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,12,0,9,4,6,64,39,58,71,59,37,20,19,14,41,457,0,0,0,0,0,0,0,6,12,30,34,23,41,26,25,206,0,0,0,0,0,0,0,5,11,8,5,4,0,0,4,33,0,0,0,0,0,0,0,9,47,54,67,27,42,15,24,286,0,0,0,0,0,0,0,0,6,11,11,7,5,0,7,51,0,0,0,0,0,6,14,22,41,24,13,24,9,3,16,173,0,0,0,0,0,4,9,0,4,4,10,0,0,0,13,47,0,0,0,0,0,0,0,3,4,3,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,15,0,0,3,0,3,6,3,3,18,8,3,0,0,0,12,62
124051469,0,0,0,0,0,0,0,4,0,0,3,4,0,28,11,4,0,0,0,0,0,0,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,4,3,8,3,7,33,22,18,59,70,64,33,33,7,34,385,0,0,0,0,0,0,0,0,14,25,73,57,80,48,34,341,0,0,0,0,0,0,0,5,3,5,5,0,0,0,0,24,0,0,0,0,0,0,4,5,46,54,74,43,52,14,34,328,0,0,0,0,0,0,0,0,10,10,10,10,4,5,9,54,0,0,0,0,0,0,4,12,63,50,23,36,14,5,21,227,0,0,0,3,0,0,3,3,10,6,8,0,0,0,3,40,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,8,6,5,0,3,0,0,8,49
124051470,4,0,9,0,0,0,3,19,3,0,18,13,3,139,45,37,19,3,4,0,0,0,9,288,0,0,0,0,0,3,3,4,0,0,0,0,0,0,59,78,7,3,28,14,13,166,96,106,233,234,238,98,84,18,102,1427,0,0,0,0,0,0,4,9,43,123,200,146,157,71,80,823,0,0,0,0,0,3,0,10,18,15,12,8,3,0,5,83,0,3,0,0,0,3,8,23,138,177,176,101,116,27,58,827,0,0,0,0,0,0,3,6,16,32,26,23,22,4,16,152,0,3,5,3,3,0,37,50,179,165,68,78,46,14,50,699,0,0,0,3,3,4,7,16,21,21,11,3,4,3,12,103,0,0,0,0,0,0,4,4,13,7,3,4,3,0,14,59,0,0,0,0,0,0,0,0,5,8,3,6,3,0,10,38,7,3,4,3,3,16,24,23,48,27,13,3,4,0,24,203
124051580,4,0,0,0,0,0,3,9,17,0,14,3,7,138,36,53,17,3,0,0,0,0,10,296,0,0,0,0,0,3,3,0,0,0,0,0,0,0,42,51,15,0,20,3,15,153,67,99,135,111,81,38,28,5,72,839,0,0,3,0,0,0,0,6,22,59,84,37,42,18,22,290,0,0,0,0,0,0,0,0,4,8,3,0,0,0,4,26,0,0,0,3,3,0,9,12,56,73,49,27,16,3,18,281,0,0,0,0,0,0,0,0,9,19,21,7,6,0,4,63,0,0,0,0,3,4,14,35,110,55,31,25,12,10,23,316,0,0,0,0,3,3,0,11,23,9,3,0,4,0,9,72,0,0,0,0,0,0,3,0,3,3,0,4,0,0,3,25,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,13,3,0,9,5,10,18,24,25,38,19,6,9,0,0,17,192
124051581,0,4,0,0,0,0,3,8,9,3,20,13,4,191,50,51,22,7,3,3,3,3,18,387,0,0,0,0,0,6,3,0,0,0,0,0,0,0,53,69,11,7,27,15,23,219,92,105,185,158,100,39,24,17,90,1103,0,0,0,0,0,0,0,7,22,60,84,42,34,17,19,285,0,0,0,0,0,0,0,3,11,8,7,3,0,0,3,29,0,3,0,0,0,0,3,14,62,79,41,16,16,5,17,267,0,0,0,0,0,0,0,3,6,8,10,3,4,0,7,47,0,0,3,3,4,15,23,41,136,91,22,26,13,3,35,416,0,0,3,0,6,6,17,9,26,3,3,4,3,0,7,78,0,0,0,0,0,3,0,4,7,5,0,0,0,0,8,36,0,0,0,0,0,0,0,0,3,5,3,3,0,0,7,17,3,0,8,7,0,27,22,16,39,21,12,6,3,0,22,179
