SA2_MAINCODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
109011174,1146,1169,683,854,1084,868,544,581,301,7237,3,4,8,3,3,3,0,0,0,29,4,3,5,0,6,0,0,0,0,22,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,10,3,5,3,0,0,0,32,6,4,10,3,7,3,0,0,0,35,379,433,282,222,257,146,44,35,16,1825,199,175,144,120,139,92,55,63,31,1024,1753,1808,1147,1224,1509,1115,649,687,352,10236,10,18,19,21,18,4,4,0,0,92,237,203,149,215,308,344,245,179,130,2003,0,0,0,0,0,0,0,0,0,0,4,15,6,8,10,12,7,3,4,74,9,11,3,3,3,3,0,4,0,33,530,460,298,341,426,382,235,161,105,2932,0,0,0,0,0,0,0,3,0,5,21,8,6,17,25,12,7,13,5,116,9,4,3,3,4,0,5,0,5,37
109011175,1814,937,677,1197,1347,1202,710,495,164,8540,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,16,0,3,0,4,3,3,0,0,0,16,369,185,127,193,194,126,61,21,7,1269,226,104,76,120,158,100,78,43,8,925,2425,1239,890,1519,1706,1430,844,559,181,10792,5,0,3,3,9,4,0,0,0,25,442,222,168,325,384,386,261,157,73,2414,0,0,0,0,0,0,0,0,0,0,31,13,11,12,18,19,15,4,0,124,0,0,0,0,0,0,0,0,0,0,640,341,227,316,415,299,201,95,20,2552,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,5,3,0,0,20,3,0,9,0,3,0,3,0,0,15
109011176,1861,1382,1179,1300,1539,1369,901,628,169,10332,3,5,3,3,0,0,0,0,0,19,5,3,8,3,5,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,9,5,0,0,0,0,37,3,8,13,9,5,0,0,0,0,37,682,435,368,316,247,144,62,41,13,2300,345,242,190,192,184,123,93,72,13,1449,2916,2081,1769,1838,1987,1650,1051,742,196,14237,10,12,19,17,12,12,3,0,0,81,427,323,298,349,425,492,389,244,77,3022,0,0,0,0,0,0,0,0,0,0,40,16,21,26,22,16,12,6,4,161,6,3,0,3,0,3,0,0,0,18,698,539,462,435,516,520,352,194,58,3764,6,7,3,7,3,3,0,4,3,34,15,9,8,14,17,16,17,13,6,107,14,9,10,5,5,15,4,5,6,71
109021177,627,264,265,404,411,349,276,137,53,2780,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,39,33,55,32,14,9,0,0,351,56,22,33,38,21,23,21,11,3,234,848,330,331,506,471,386,305,150,58,3379,0,3,0,0,5,0,0,0,0,17,117,77,58,118,157,162,125,69,28,924,0,0,0,0,0,0,0,0,0,0,7,0,3,5,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,271,132,82,125,192,106,87,75,16,1084,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0
109021178,721,410,404,528,645,632,398,232,83,4050,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,414,195,237,185,192,119,44,20,7,1416,174,94,70,78,93,70,54,19,5,655,1316,705,711,801,933,821,492,274,98,6148,0,0,5,3,4,0,0,0,0,17,141,99,65,126,178,237,169,72,31,1121,0,0,0,0,0,0,0,0,0,0,21,3,4,11,3,8,0,3,0,54,0,0,0,0,0,0,0,0,0,0,354,212,150,196,240,187,145,65,19,1565,0,0,0,0,3,3,4,3,0,16,10,3,3,7,3,0,0,0,0,23,0,0,0,0,3,0,0,3,0,19
109021179,469,263,273,370,438,328,264,134,29,2567,0,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,164,64,71,82,51,46,23,4,3,508,80,52,61,49,73,41,37,18,7,412,718,386,417,502,561,407,319,163,35,3511,0,3,10,11,3,4,0,0,0,22,58,39,57,75,130,117,82,54,15,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,13,0,0,0,0,0,0,0,0,0,0,309,119,132,166,184,150,98,64,8,1230,0,0,0,0,0,3,3,0,0,11,0,0,5,4,5,0,0,6,0,17,0,3,3,0,0,0,0,0,0,5
109031180,820,466,361,569,617,593,583,461,132,4597,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,13,0,5,0,3,3,0,0,0,0,13,210,98,112,97,80,71,51,33,4,756,92,44,43,59,47,56,55,59,9,463,1130,612,523,728,737,724,690,547,150,5844,9,3,8,9,5,3,0,0,0,35,157,126,82,136,202,222,178,139,53,1290,0,0,0,0,0,0,0,0,0,0,31,20,8,21,11,9,9,9,3,104,0,0,0,0,0,0,0,0,0,0,343,194,126,172,230,214,181,155,44,1655,0,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,12,12,0,0,4,3,3,0,0,0,26
109031181,816,387,412,553,707,753,594,334,72,4625,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,11,4,4,0,3,3,0,0,0,0,11,239,79,108,139,103,106,48,36,3,863,140,64,44,76,82,91,66,44,6,614,1196,527,567,770,901,958,707,414,79,6128,0,0,4,0,3,8,3,0,0,19,179,88,101,154,207,286,284,151,31,1487,0,0,0,0,0,0,0,0,0,0,22,6,8,14,3,15,13,4,3,95,0,0,0,0,0,0,0,3,0,4,423,179,192,237,252,304,242,118,24,1970,0,0,0,0,0,0,3,0,3,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5
109031182,975,548,522,710,872,688,629,479,130,5551,3,5,0,0,4,0,0,0,0,11,3,5,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,351,186,175,144,109,70,36,28,5,1109,192,86,75,88,88,70,61,52,11,727,1522,831,774,954,1081,823,725,560,154,7433,0,3,0,3,7,0,0,0,0,17,222,108,99,187,245,265,209,160,47,1542,0,0,0,0,0,0,0,0,0,0,31,13,8,24,15,21,7,4,4,120,0,0,0,0,0,0,0,0,0,0,380,247,180,238,280,249,209,142,45,1979,0,0,0,0,0,0,0,0,0,0,5,3,5,5,3,3,4,0,0,23,3,0,3,3,3,7,3,0,0,29
109031183,1026,458,420,768,913,762,560,352,79,5340,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,13,0,4,0,3,3,8,0,0,0,21,402,144,146,201,175,113,64,14,4,1273,194,90,73,110,138,117,75,64,17,885,1631,700,640,1086,1234,1004,700,427,103,7539,3,3,6,3,0,0,0,3,0,20,193,96,96,194,292,290,225,150,44,1573,0,0,0,0,0,0,0,0,0,0,29,19,7,19,19,21,25,8,4,151,0,0,0,0,0,0,0,0,0,0,320,174,113,172,260,208,125,91,18,1486,9,0,0,4,7,9,8,3,0,35,3,0,0,3,3,0,0,0,0,17,7,0,0,4,3,0,0,0,0,15
109031184,541,281,299,382,430,499,449,296,68,3230,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,182,109,120,96,89,67,41,27,9,744,88,57,54,40,62,74,52,33,11,473,818,448,475,522,583,648,541,359,89,4479,11,3,4,5,5,0,0,0,0,30,150,60,58,143,150,206,233,151,45,1200,0,0,0,0,0,0,0,0,0,0,11,0,4,3,3,6,8,3,3,41,0,0,0,0,0,0,0,0,0,0,286,169,153,174,176,201,197,80,19,1458,0,0,0,0,4,0,5,6,0,14,0,0,0,3,0,0,3,0,0,11,6,5,0,0,3,4,0,3,0,24
109031185,1301,617,592,829,1098,1094,871,621,205,7219,3,0,3,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,0,3,4,0,3,3,0,0,15,383,174,179,159,155,142,69,29,14,1302,134,74,58,66,106,94,88,52,16,681,1821,871,833,1068,1361,1335,1037,698,234,9258,0,3,8,0,0,0,3,0,0,15,286,135,127,185,297,373,372,226,78,2082,0,0,0,0,0,0,0,0,0,0,8,0,3,7,3,8,8,0,0,38,0,0,0,0,0,0,0,0,0,0,527,302,233,290,361,387,327,181,70,2674,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,6,3,3,0,19,8,0,0,3,3,7,0,0,0,22
110011186,2934,3090,1372,1911,1960,1640,1216,779,280,15178,7,8,23,8,9,0,3,0,0,64,30,18,24,19,13,3,0,0,0,106,0,3,0,0,4,0,0,0,0,11,3,3,0,3,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,17,13,28,13,14,20,20,0,0,0,100,15,49,15,20,20,17,0,0,0,121,705,1037,424,383,499,303,107,98,19,3585,561,500,284,264,293,204,100,87,72,2378,4275,4760,2179,2638,2838,2199,1432,966,371,21661,41,60,46,56,31,29,5,3,0,281,1025,1030,520,642,803,747,577,384,182,5900,0,0,0,0,0,0,0,0,0,0,23,34,21,15,29,35,20,15,3,200,79,52,6,22,20,3,5,3,3,193,1035,1077,567,565,662,492,393,213,82,5086,0,10,0,4,7,4,0,0,0,35,8,11,5,13,8,12,7,4,0,62,18,13,8,8,12,11,7,4,0,92
110011187,679,361,335,506,493,461,280,188,69,3359,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,3,0,0,0,20,0,6,0,3,5,3,0,0,0,20,117,56,51,59,65,49,26,9,3,439,98,38,31,42,43,46,37,23,9,366,897,458,417,612,611,569,340,224,74,4203,0,0,3,3,3,5,5,0,0,20,265,134,152,215,233,217,166,77,48,1510,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,3,7,4,0,26,0,0,0,0,0,0,0,0,0,0,225,120,87,122,137,130,78,45,15,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,3,0,0,0,0,10
110011188,863,477,358,602,706,620,413,182,56,4291,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,5,7,0,0,0,0,31,7,3,6,8,7,0,0,0,0,28,198,96,90,123,141,112,41,19,5,832,134,58,52,86,67,69,31,19,0,517,1212,645,512,822,936,822,483,223,67,5722,5,5,7,8,8,10,5,0,0,43,364,185,147,232,307,343,215,114,24,1928,0,0,0,0,0,0,0,0,0,0,16,13,0,5,14,9,8,4,0,70,0,0,0,0,0,0,0,0,0,0,286,186,109,147,228,188,126,54,10,1341,0,3,0,4,4,3,0,0,0,16,3,0,0,3,0,0,0,0,0,7,18,8,11,14,10,14,0,9,0,76
110011189,508,252,241,361,407,416,253,172,59,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,88,32,25,40,30,22,9,10,0,270,68,22,25,25,33,35,20,8,6,236,668,303,297,427,471,475,288,184,64,3188,0,0,0,0,0,0,0,0,0,7,225,118,116,159,176,227,173,98,46,1337,0,0,0,0,0,0,0,0,0,0,3,0,0,9,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,135,93,49,91,96,89,73,37,8,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,5,10,8,6,0,0,54
110021190,1318,626,595,844,953,1045,783,500,204,6875,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,7,4,4,3,0,0,40,14,7,3,7,4,4,3,0,0,40,284,134,100,106,132,91,64,20,3,942,170,79,127,127,132,98,84,49,14,879,1792,857,834,1089,1227,1247,930,573,228,8782,3,4,5,7,11,10,5,3,0,49,475,285,258,312,465,472,441,270,92,3075,0,0,0,0,0,0,0,0,0,0,21,16,9,8,15,28,16,7,3,120,0,0,0,0,0,0,0,0,0,0,413,205,169,204,260,273,212,121,36,1890,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,10,3,0,3,4,6,7,7,5,3,34
110021191,1792,999,929,1179,1120,1223,946,649,286,9119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,6,3,0,0,0,24,3,7,4,4,6,3,0,0,0,24,431,227,183,116,101,70,27,24,9,1183,230,106,104,103,85,77,65,63,37,876,2459,1339,1233,1403,1321,1375,1052,739,329,11240,8,0,9,11,8,0,0,0,0,33,645,399,346,457,501,510,479,297,92,3713,0,0,0,0,0,0,0,0,0,0,25,5,3,12,8,14,6,4,3,78,0,0,0,0,0,0,0,0,0,0,623,352,275,376,335,290,303,157,46,2754,0,0,4,0,3,5,3,0,3,21,0,0,3,0,0,0,0,3,0,9,11,3,0,3,4,15,12,11,4,61
110021192,778,330,307,487,580,497,397,190,51,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,13,3,0,3,0,0,6,0,0,0,13,208,85,60,73,94,56,20,6,0,603,158,51,67,75,91,65,33,11,7,561,1155,464,437,637,772,618,448,209,62,4796,0,4,3,0,8,4,0,0,0,14,332,126,139,226,282,331,205,132,36,1816,0,0,0,0,0,0,0,0,0,0,4,8,0,4,5,10,3,0,0,31,0,0,0,0,0,0,0,0,0,0,229,123,81,127,154,124,108,47,14,1016,0,0,0,0,4,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,5,0,0,10
110021193,930,409,444,733,664,786,623,336,109,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,6,168,71,44,69,80,63,29,16,0,537,94,44,35,56,55,61,42,25,9,420,1191,531,522,865,804,920,691,380,123,6012,0,0,0,3,3,0,0,0,0,7,357,200,156,279,371,365,354,204,79,2364,0,0,0,0,0,0,0,0,0,0,13,3,3,0,7,4,5,0,0,36,0,0,0,0,0,0,0,0,0,0,277,135,104,163,171,144,134,59,15,1208,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,4,0,3,0,3,0,0,0,0,13
110021194,882,438,427,580,772,762,560,343,120,4883,3,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,6,4,5,0,0,0,26,3,3,3,6,4,5,0,0,0,27,286,93,100,107,155,110,51,19,6,925,143,54,59,59,118,111,64,44,12,655,1321,588,602,760,1059,987,673,414,137,6536,0,5,0,3,5,10,7,0,0,29,293,159,131,219,271,334,267,140,67,1879,0,0,0,0,0,0,0,0,0,0,9,0,3,5,8,12,9,0,3,41,0,0,0,0,0,0,0,0,0,0,331,145,125,197,224,279,186,112,28,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,10,11,13,3,10,0,73
110031195,1474,822,963,943,874,776,492,233,63,6638,9,0,3,5,0,3,0,0,0,24,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,10,4,0,4,4,4,0,0,0,0,24,202,85,117,90,61,30,16,6,4,617,316,143,162,158,156,128,101,68,35,1263,2006,1060,1257,1211,1104,946,609,315,96,8597,4,0,5,5,4,5,0,0,0,22,419,300,266,338,381,328,286,150,45,2509,0,0,0,0,0,0,0,0,0,0,13,13,4,10,12,12,0,3,0,72,0,0,0,0,0,3,0,0,0,4,678,395,360,355,311,242,186,96,34,2670,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,10,8,3,0,32,8,7,0,3,5,5,3,4,0,27
110031196,1259,491,633,820,705,540,273,126,26,4870,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,163,53,68,56,49,24,13,3,3,426,167,64,88,82,76,69,34,15,0,579,1584,607,794,959,834,631,313,137,28,5890,0,0,0,0,0,0,0,0,0,3,462,203,219,314,314,264,168,63,20,2027,0,0,0,0,0,0,0,0,0,0,23,16,11,13,8,4,3,3,0,85,0,0,0,0,0,0,0,0,0,0,397,153,171,204,210,142,93,36,6,1411,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,6,4,5,3,0,3,0,0,0,29
110031197,1071,652,638,730,769,649,479,317,111,5411,3,3,0,5,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,123,121,81,57,38,11,8,0,677,151,65,61,76,58,42,33,29,4,521,1464,846,823,892,892,726,526,359,118,6637,0,0,0,4,0,0,0,0,0,6,430,296,251,353,412,366,287,168,65,2628,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,4,0,0,3,24,0,0,0,0,0,0,0,0,0,0,440,235,241,222,238,195,174,99,43,1877,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,3,0,0,0,20
110031198,960,434,487,684,687,572,339,179,44,4391,4,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,179,59,61,54,44,38,8,6,3,449,112,55,36,56,58,34,33,15,0,405,1248,552,590,806,793,651,379,195,50,5269,0,0,0,3,0,0,0,0,0,3,354,170,180,218,297,266,188,93,27,1786,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,311,144,151,167,194,129,107,50,10,1260,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,11,0,3,0,0,3,0,0,0,0,4
110041199,1330,815,655,882,998,876,767,512,153,6998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,11,3,3,0,3,3,0,0,0,0,11,289,130,95,93,84,36,31,10,3,768,206,85,72,85,90,64,50,35,23,705,1833,1040,822,1063,1171,983,847,565,180,8496,0,3,5,3,9,3,7,0,0,25,471,331,282,343,426,390,364,241,75,2928,0,0,0,0,0,0,0,0,0,0,30,8,10,14,13,18,9,8,3,111,0,0,0,0,0,0,0,0,0,0,556,347,277,283,297,242,220,163,43,2438,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,5,0,0,0,13,0,3,4,0,3,8,0,3,0,24
