SA2_MAINCODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
102011028,0,0,5,0,0,11,13,0,0,3,0,5,0,5,9,0,8,0,19,0,36,45,0,18,0,0,0,70,41,0,19,0,0,0,59,76,0,16,0,3,0,98,109,0,16,0,0,0,127,51,0,3,0,0,0,54,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,349,0,89,0,28,13,483,0,0,9,0,0,11,22,0,0,0,0,0,0,0,0,0,3,0,0,0,6,15,0,11,0,0,0,20,25,0,9,0,3,0,38,48,0,11,0,5,0,70,86,0,31,0,0,0,116,114,0,22,0,0,0,138,70,0,4,0,0,0,82,19,0,6,0,0,0,26,3,0,3,0,0,0,8,3,0,0,0,0,0,3,3,0,0,0
102011029,0,0,17,0,3,12,28,0,0,0,0,12,0,14,11,0,16,3,16,0,51,28,0,22,0,5,0,63,41,0,19,0,0,0,62,95,0,32,0,0,0,130,74,0,13,0,0,0,88,55,0,6,0,0,0,61,11,0,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,12,329,0,134,9,42,16,525,0,0,12,0,0,18,33,0,0,0,0,0,0,0,3,0,9,0,14,0,28,14,0,19,0,13,0,48,17,0,27,0,9,0,48,43,0,17,0,3,0,60,95,0,25,0,0,0,128,111,0,27,0,0,0,134,50,0,10,0,0,0,55,18,0,3,0,0,0,21,4,0,0,0,0,0,8,0,0,3,0,0,0,7,0,0,0,0
102011030,0,0,31,0,13,44,93,0,0,4,0,5,0,7,4,0,15,0,0,0,25,9,0,27,0,4,0,46,13,0,10,0,3,3,38,16,0,18,0,0,0,32,15,0,3,0,0,0,24,4,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,12,73,0,123,0,37,47,285,0,0,27,0,15,26,74,0,0,6,0,3,0,13,5,0,13,0,4,0,26,10,0,32,0,10,3,54,12,0,17,0,0,0,32,20,0,19,0,0,0,41,32,0,17,0,3,0,48,28,0,15,0,7,0,45,12,0,3,0,0,0,17,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011031,0,44,18,16,3,18,98,0,14,0,3,4,0,23,9,45,5,6,26,0,93,40,17,25,3,22,0,104,66,5,22,0,3,3,96,114,0,34,0,0,0,146,106,0,20,0,4,0,133,51,0,3,0,4,0,53,11,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,4,3,4,0,20,395,142,136,32,65,23,796,0,12,7,3,0,11,36,0,34,0,5,0,0,47,0,29,14,8,33,0,84,13,19,20,8,18,0,75,18,12,20,6,25,0,80,56,4,31,5,11,0,104,131,13,37,0,0,0,189,109,0,29,0,0,0,137,50,0,8,0,0,0,56,19,0,5,0,0,0,22,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0
102011032,6,299,20,67,8,23,432,5,65,3,20,0,0,98,52,113,36,17,10,5,232,386,55,87,8,7,5,551,365,35,73,0,3,3,475,638,14,75,0,10,0,737,277,0,18,0,0,0,301,41,0,10,0,0,0,52,16,0,0,0,0,0,18,3,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,13,0,0,0,0,20,18,34,9,11,6,0,89,1818,636,339,131,50,48,3013,3,71,28,12,5,18,137,0,223,0,14,3,0,243,25,131,30,48,9,3,244,122,74,46,34,6,3,282,124,23,53,8,3,3,218,469,43,89,3,0,0,612,930,20,124,3,4,3,1089,336,3,33,0,3,0,379,69,0,7,0,0,0,86,7,0,3,0,0,0,7,5,0,0,0,0,0,10,0,3,0,0,0,0,8,0,0,0,0
102011033,0,6,0,0,0,4,14,0,20,0,0,0,0,23,0,20,4,0,0,3,24,15,6,4,0,0,0,31,56,11,17,0,0,0,74,134,7,24,0,0,0,166,62,0,7,0,0,0,70,16,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,14,281,78,68,5,3,4,437,0,3,0,0,0,0,4,0,8,0,0,0,0,7,0,20,0,0,0,0,25,0,16,5,0,0,0,20,3,6,7,0,3,0,18,19,4,11,0,0,0,35,124,9,22,0,0,0,154,80,0,20,0,0,0,102,17,0,5,0,0,0,24,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,0,46,4,13,3,18,78,0,18,3,4,0,0,36,3,39,3,0,0,5,48,22,11,16,0,3,0,50,50,5,15,0,0,0,73,97,6,22,0,0,0,133,51,0,11,0,0,0,63,13,0,3,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,9,3,4,4,0,27,258,147,76,19,14,22,539,0,12,3,3,0,4,22,0,39,0,4,3,3,49,0,40,3,5,6,0,61,6,17,10,3,0,0,37,8,3,15,0,3,0,33,47,18,15,0,0,0,74,87,3,30,0,0,0,124,65,0,16,0,4,0,90,7,0,3,0,0,0,14,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,3,17,9,0,4,10,49,0,8,0,3,0,0,13,4,28,16,4,4,0,59,18,12,14,4,3,0,60,60,7,19,0,0,0,85,105,7,19,0,3,0,135,29,0,3,0,0,0,35,8,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,221,91,81,20,10,9,444,0,7,8,0,0,8,16,0,11,0,0,0,0,11,0,21,0,3,0,0,25,4,10,6,3,3,0,28,3,6,12,0,0,0,19,41,4,20,3,0,0,75,75,12,30,0,0,0,125,53,4,13,0,0,0,74,10,0,0,0,0,0,14,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,32,3,0,0,0,38,0,14,0,0,0,0,14,3,30,6,0,0,0,42,13,11,8,0,0,0,29,45,11,18,0,0,0,78,107,4,33,0,3,0,149,38,0,14,0,0,0,48,11,0,4,0,0,0,16,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,13,4,0,0,0,16,227,116,94,3,6,5,445,0,13,7,0,0,4,26,0,49,0,0,0,0,51,0,20,6,3,0,0,31,4,17,10,0,0,0,29,3,0,9,0,0,0,21,40,4,16,0,0,0,65,104,11,48,0,3,0,165,106,0,11,0,3,0,118,17,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,3,20,9,6,0,3,43,0,6,0,0,0,0,5,17,11,8,18,0,0,55,56,0,19,4,0,0,76,51,0,16,0,0,0,71,103,0,19,0,0,0,124,58,0,8,0,0,0,64,14,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,309,49,79,30,4,12,478,0,8,6,0,0,3,19,0,22,0,0,0,0,26,0,10,15,20,0,0,50,23,0,15,3,0,3,41,11,0,4,3,0,0,26,36,0,11,0,0,0,56,118,0,27,0,0,0,147,70,0,16,0,0,0,90,27,0,3,0,0,0,26,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,3,14,4,0,6,8,30,0,0,3,0,0,0,3,13,0,18,0,0,0,29,38,0,26,0,0,0,66,46,0,20,0,0,0,65,100,0,20,0,3,0,122,47,0,16,0,0,0,60,7,0,5,0,0,0,11,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,19,259,16,118,0,8,13,413,0,3,8,0,0,5,15,0,9,5,3,0,0,17,4,0,11,0,0,0,17,10,0,7,0,0,0,20,14,0,13,0,0,0,31,42,0,23,0,0,0,66,70,0,39,0,3,0,113,88,0,18,0,0,0,107,20,0,3,0,0,0,26,10,0,0,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
102011039,3,8,19,0,3,18,45,5,5,0,0,6,0,16,14,9,19,0,12,0,57,55,0,21,0,11,0,87,76,0,32,0,0,0,115,236,0,42,0,4,0,287,234,0,49,0,0,0,283,152,0,20,0,0,0,174,42,0,3,0,0,0,47,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,4,0,4,0,16,837,26,222,0,48,23,1149,0,0,16,0,0,16,35,0,3,3,0,0,0,12,0,5,12,0,12,0,30,26,0,10,0,11,0,44,22,0,18,0,0,0,44,79,0,39,0,0,0,120,212,3,43,0,0,0,268,294,0,76,0,3,0,375,132,0,23,0,0,0,157,58,0,14,0,0,0,72,24,0,3,0,0,0,31,6,0,0,0,0,0,6,3,0,0,0
102011040,10,29,34,16,3,42,136,13,4,10,8,3,0,43,192,8,80,5,10,3,301,516,6,134,8,7,3,678,414,3,113,0,7,3,537,548,0,74,0,5,3,634,179,0,29,0,0,0,213,47,0,11,0,0,0,62,7,0,4,0,3,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,15,31,7,16,3,3,3,74,1970,61,514,41,51,65,2698,4,5,40,13,4,35,104,3,26,3,3,0,0,34,61,20,43,4,6,0,136,235,7,71,6,4,5,332,156,3,78,3,6,3,239,468,3,103,5,4,4,583,710,3,114,0,13,0,847,416,0,73,0,4,0,493,61,0,13,0,5,0,79,8,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011041,0,0,16,4,0,14,31,0,0,3,0,0,0,0,16,0,12,0,0,0,22,53,0,23,0,0,0,70,43,0,21,0,0,0,65,114,0,33,0,0,0,149,109,0,29,0,0,0,138,46,0,6,0,0,0,50,10,0,3,0,0,0,11,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,12,403,0,144,7,4,16,569,0,0,12,3,0,4,25,0,0,0,0,0,0,0,6,0,8,0,0,3,18,9,0,11,0,0,0,22,16,0,15,0,0,0,37,43,0,16,3,4,0,66,93,0,34,0,0,0,132,141,0,31,0,0,0,166,80,0,10,0,0,0,90,16,0,3,0,0,0,21,8,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0
102011042,5,169,15,10,0,31,231,8,47,0,10,0,0,58,60,76,45,13,3,8,188,210,38,79,8,3,3,338,171,17,67,0,3,4,257,283,4,48,0,0,0,334,90,3,12,0,0,0,108,15,0,5,0,3,0,19,4,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,16,12,28,20,3,0,3,61,855,382,292,36,7,42,1623,0,41,18,0,3,17,81,0,175,0,3,0,3,182,22,82,22,10,3,0,135,82,50,43,4,3,0,183,66,12,44,8,3,0,131,189,16,71,0,3,4,282,343,11,59,0,8,0,428,190,6,43,0,0,0,234,27,0,4,0,0,0,30,7,0,0,0,0,0,8,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
102011043,0,61,11,12,11,10,110,0,36,0,4,0,0,40,15,55,14,8,11,0,101,50,35,36,8,13,4,148,91,8,39,0,0,0,141,201,9,48,3,4,0,264,49,0,22,0,3,0,71,10,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,13,8,20,6,5,8,3,46,421,230,183,30,55,26,940,0,20,10,3,0,9,40,0,65,3,10,7,0,89,3,55,3,3,5,0,70,14,23,12,0,9,0,70,18,14,23,0,7,0,57,53,22,41,4,0,0,128,189,15,60,0,9,4,280,108,0,22,3,0,0,128,7,0,5,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021044,0,155,27,28,3,34,248,4,89,6,8,3,4,106,27,114,41,19,5,3,207,144,66,92,9,4,4,315,207,15,91,0,8,0,335,362,28,84,0,3,3,476,159,0,21,0,0,0,188,30,0,14,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,15,13,17,15,12,8,11,77,951,491,404,77,42,62,2015,3,40,19,19,3,23,103,0,138,3,16,0,0,156,7,96,18,20,7,3,153,39,82,44,19,9,0,189,54,21,49,0,3,0,126,214,35,87,8,4,0,350,437,40,122,3,11,6,610,217,0,46,3,0,0,265,41,0,9,0,0,0,54,8,0,3,0,0,0,11,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0
102021045,4,12,8,0,0,8,35,0,3,0,0,0,0,4,12,15,19,4,0,0,47,157,7,76,0,4,3,242,181,0,40,0,0,0,226,233,0,26,0,3,0,273,55,0,8,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,4,0,0,3,19,647,43,181,9,14,16,915,0,3,11,0,0,5,24,3,0,0,0,0,0,10,4,13,8,0,0,0,29,22,15,20,0,3,0,56,35,3,35,0,3,0,78,181,6,53,0,0,0,244,330,4,57,0,0,0,392,141,0,20,0,0,0,161,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,0,18,22,3,0,15,54,0,16,3,4,4,0,26,36,15,30,3,16,0,98,228,7,78,0,15,4,331,154,3,33,0,4,0,196,93,3,12,0,0,0,113,23,0,0,0,0,0,26,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,3,0,0,17,541,55,186,15,40,24,862,0,7,11,0,0,17,36,0,16,3,0,0,0,14,8,27,18,4,16,0,73,63,5,40,3,16,0,130,61,4,47,3,3,0,115,181,0,59,0,8,0,249,158,3,43,0,3,0,209,43,0,11,0,4,0,60,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,3,18,15,0,0,11,50,3,12,4,5,0,0,26,8,23,21,7,0,0,56,69,6,40,3,6,0,123,94,19,57,0,3,0,171,263,4,48,0,3,0,315,97,0,21,0,0,0,114,10,0,4,0,0,0,18,8,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,11,3,11,0,6,0,30,566,93,223,16,11,24,928,3,0,25,0,0,15,43,0,24,0,0,0,0,22,4,26,13,0,4,0,44,17,12,24,3,0,0,65,26,3,31,0,0,0,61,108,15,39,3,0,0,166,296,0,89,0,5,3,390,143,0,29,0,3,0,169,29,0,8,0,0,0,41,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021048,3,99,27,19,0,41,191,3,31,10,5,5,0,63,55,65,69,16,26,0,234,439,26,147,15,10,3,638,352,3,98,0,7,0,467,263,8,59,0,10,0,341,61,0,16,0,0,0,79,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,12,16,15,13,3,5,0,47,1210,254,446,71,52,47,2087,4,32,30,13,8,30,111,0,78,3,9,3,0,97,15,57,31,14,30,0,153,85,40,64,37,25,4,256,132,25,80,13,14,0,253,407,13,137,5,9,3,579,435,13,108,3,8,3,564,126,3,23,0,4,0,149,6,0,5,0,0,0,17,3,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
102021049,0,0,10,0,10,19,28,0,0,0,0,0,0,3,0,0,5,0,0,0,8,4,0,9,0,0,0,11,3,0,10,0,0,0,13,4,0,10,0,0,0,10,7,0,5,0,0,0,20,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,26,0,61,0,19,20,120,0,0,12,0,3,6,22,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,4,0,0,0,4,0,0,10,0,0,0,11,10,0,5,0,0,0,9,3,0,8,0,3,0,12,13,0,8,0,0,0,17,4,0,0,0,0,0,12,7,0,3,0,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,14,0,0,9,30,0,5,0,0,14,0,21,21,3,24,0,34,0,74,130,0,62,0,9,0,215,91,0,43,0,5,0,141,126,0,27,0,0,0,151,32,0,5,0,0,3,38,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,4,0,11,404,10,182,0,72,11,685,0,0,8,0,3,8,17,0,4,0,0,0,0,3,10,5,14,0,51,0,80,24,3,22,0,17,0,64,37,0,36,0,6,0,86,131,0,59,0,11,0,202,168,0,51,0,3,0,222,63,0,22,0,3,0,92,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,3,3,14,0,0,5,25,0,4,0,0,0,0,6,3,8,5,0,3,0,14,42,0,24,0,3,0,77,79,0,20,0,0,0,103,67,0,20,0,0,0,88,22,0,7,0,0,0,31,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,229,16,96,3,16,8,367,0,4,13,0,3,4,22,0,7,0,0,0,0,7,3,5,7,0,0,0,17,5,0,5,3,0,0,19,8,0,16,0,0,0,25,68,0,24,0,0,0,91,84,0,28,0,0,0,119,23,0,9,0,0,3,34,9,0,3,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021052,0,0,12,0,0,10,23,0,0,0,0,0,0,0,16,0,4,0,3,0,27,115,0,44,0,0,4,165,71,0,19,0,3,0,93,65,0,9,0,0,0,73,26,0,3,0,0,0,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,296,0,100,0,7,17,419,0,0,6,0,0,12,20,0,0,0,0,0,0,0,0,0,5,0,0,0,10,15,0,19,0,3,0,36,29,0,16,0,0,0,46,108,0,35,0,3,0,143,114,0,25,0,4,0,140,51,0,4,0,0,0,52,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,8,115,17,0,11,33,182,14,22,5,3,0,4,45,177,17,60,5,8,3,276,493,8,127,0,23,4,649,284,0,78,0,10,0,376,350,0,54,0,8,3,418,128,0,26,0,9,0,166,24,0,0,0,0,0,22,0,0,3,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,4,0,14,15,18,11,3,3,9,55,1497,187,391,10,75,51,2214,8,28,29,3,3,30,93,0,123,0,3,0,0,136,44,39,31,3,6,3,132,199,35,83,7,16,4,350,195,3,53,0,8,3,265,529,3,94,0,13,4,647,740,8,93,0,17,3,862,280,3,34,0,0,3,317,40,0,10,0,0,0,51,15,0,5,0,3,0,25,7,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0
102021054,4,45,12,3,6,23,97,8,3,4,3,3,0,22,108,23,50,10,28,0,213,275,11,86,5,18,3,392,158,0,54,0,4,0,215,129,0,28,0,0,0,156,47,0,6,0,0,0,57,8,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,19,4,12,0,3,0,33,763,89,248,22,62,28,1209,3,8,21,4,6,18,63,0,29,4,0,3,3,37,26,25,20,3,13,0,86,118,11,42,3,16,3,193,86,10,37,0,3,0,134,228,3,49,0,11,0,301,223,0,48,3,10,0,285,55,0,16,0,3,0,72,8,0,0,0,3,0,13,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
