SA2_MAINCODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
106021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,69,3,0,3,0,3,10,14,49,189,239,237,194,170,58,172,1352,0,0,0,0,0,0,7,14,27,18,4,7,3,0,9,89,0,0,0,7,10,5,21,9,12,3,0,0,0,0,11,71,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,17,4,0,8,12,20,8,22,6,16,3,0,0,0,0,8,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,14,21,32,9,56,31,61,25,10,9,5,0,31,308,11,0,20,24,50,129,139,155,390,395,337,276,217,74,276,2495,0,0,0,0,0,0,4,0,13,27,72,42,46,12,3,221,0,0,0,0,0,0,3,0,19,3,3,0,0,0,0,32,0,0,0,0,0,0,0,0
106031119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,4,7,3,21,15,32,107,97,81,59,59,23,128,634,0,0,0,0,3,0,10,15,21,3,5,3,0,0,10,69,0,3,4,5,7,6,21,9,6,3,0,0,0,0,5,68,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,15,0,0,3,9,20,10,16,3,12,3,3,0,0,0,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,10,16,33,14,48,28,42,14,9,4,0,0,40,253,16,9,27,28,49,182,132,138,228,171,137,91,82,28,215,1500,0,0,0,0,0,0,0,3,7,9,19,10,9,3,5,73,0,0,0,0,0,0,3,0,7,4,0,0,0,0,3,17,0,0,0,0,0,0,0,3
106031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,3,0,0,8,0,15,31,50,152,100,80,56,32,11,94,634,0,0,0,0,0,0,7,5,11,7,6,0,0,0,3,44,0,0,0,13,14,9,15,17,6,4,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,3,3,0,0,0,0,0,0,0,26,0,0,6,22,38,11,26,13,15,4,0,0,0,0,13,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,0,12,41,54,17,59,35,37,18,11,3,0,0,26,318,17,0,30,57,74,236,198,198,319,192,147,89,59,18,186,1810,0,0,0,0,0,0,0,0,3,16,19,16,14,3,0,76,0,0,0,0,0,3,3,7,11,8,7,0,0,0,0,36,0,0,0,0,0,0,0,6
106031121,0,0,0,0,0,0,0,0,0,0,0,3,0,0,107,117,3,4,7,3,9,40,50,103,325,277,257,175,172,52,271,1739,0,0,0,0,8,3,17,27,60,39,11,13,0,0,16,186,0,6,6,14,50,9,54,23,29,9,4,0,0,0,19,223,0,0,0,0,7,0,3,0,3,0,0,0,0,0,3,21,0,3,3,9,17,0,8,4,6,0,0,0,0,0,3,61,3,3,12,28,48,13,58,43,28,11,0,0,3,0,45,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,10,6,27,49,136,26,143,90,128,54,15,10,9,0,95,801,45,24,82,76,163,589,511,622,884,589,444,299,277,94,580,5279,3,0,0,0,0,0,4,4,24,38,61,61,45,26,3,273,0,0,0,0,8,3,7,12,50,18,16,7,3,10,0,138,0,0,0,0,0,0,0,5
106031122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,80,0,3,9,5,3,52,52,75,316,284,208,108,103,33,204,1451,0,0,0,0,8,4,30,19,53,43,12,12,3,0,14,190,0,0,5,6,37,9,26,21,23,8,0,3,0,0,23,169,0,0,0,0,4,0,3,0,8,0,0,0,0,0,3,28,0,0,10,12,17,3,6,9,3,0,0,0,0,0,3,58,7,10,34,61,82,38,75,34,41,14,9,3,0,0,48,460,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,20,7,14,50,78,148,59,144,86,130,63,22,21,3,0,113,931,11,15,82,89,162,376,297,314,672,507,366,178,142,44,423,3677,0,0,0,0,0,0,0,0,19,45,74,49,16,3,0,203,0,0,0,0,3,0,5,5,18,6,6,0,0,0,0,45,0,0,0,0,0,0,3,7
106031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,0,0,0,0,5,4,18,28,88,142,133,111,108,57,117,813,0,0,0,0,0,0,3,7,8,4,3,0,0,0,3,40,0,0,0,0,3,3,7,3,6,3,3,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,9,0,4,0,3,4,0,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,6,13,7,15,8,24,14,10,3,0,0,16,130,10,7,8,14,27,75,74,93,201,234,203,152,153,70,154,1493,0,0,0,0,0,0,3,0,11,12,23,11,19,13,3,91,0,0,0,0,3,0,0,5,9,4,3,0,0,3,0,33,0,0,0,0,0,0,3,0
106031124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,3,0,3,4,14,20,26,63,51,34,13,13,6,47,292,0,0,0,0,4,0,3,9,5,3,4,0,0,0,4,33,0,0,0,4,6,0,0,7,4,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,5,3,0,0,0,0,0,0,0,0,3,18,3,0,3,5,17,8,15,9,5,0,0,0,0,0,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,6,13,28,7,31,18,19,3,6,3,0,0,22,170,18,9,40,31,43,246,165,218,196,119,71,47,28,11,135,1372,0,0,0,0,0,0,4,0,3,12,8,7,10,8,0,54,0,0,0,0,0,5,8,3,13,6,0,3,0,0,0,36,0,0,0,0,0,0,0,3
106031125,0,0,0,0,0,0,0,0,5,0,0,0,0,0,100,100,5,0,9,3,4,21,47,79,294,312,230,226,157,48,227,1656,0,0,0,3,3,0,13,18,41,32,9,8,0,0,18,149,0,0,0,6,20,9,20,15,19,5,0,0,0,0,6,98,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,10,0,0,3,3,4,4,3,0,0,0,0,0,0,0,3,28,3,0,14,18,35,12,29,22,25,11,3,3,0,0,12,184,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,3,5,16,30,67,26,61,66,82,46,15,9,0,3,43,476,19,8,56,45,82,289,234,297,577,512,392,308,218,65,394,3495,0,0,0,0,0,0,3,3,22,41,63,43,41,23,4,241,0,0,0,0,3,0,6,6,21,4,4,0,3,3,0,58,0,0,0,0,0,0,3,3
106041126,0,0,0,0,0,0,0,0,4,0,0,0,0,0,64,71,3,3,4,0,3,29,42,43,180,166,154,259,210,74,167,1332,0,0,0,0,3,3,10,20,41,12,10,13,7,0,25,148,0,0,3,13,21,4,22,13,13,7,4,9,0,0,15,120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,15,0,4,5,7,13,0,4,3,0,0,0,0,0,0,3,35,3,7,20,29,46,15,35,17,21,4,0,4,0,0,21,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,5,9,26,44,81,21,74,53,75,29,17,21,7,0,73,543,13,18,43,51,88,190,182,173,385,310,291,394,347,126,320,2940,0,0,0,0,0,0,0,3,14,34,40,56,52,29,5,245,0,0,0,0,0,0,3,5,11,3,0,3,3,0,0,26,0,0,0,0,0,0,0,3
106041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,3,0,0,0,0,4,11,11,63,71,47,81,68,30,61,461,0,0,0,0,0,0,6,5,7,5,0,5,0,0,3,37,0,0,0,6,7,0,3,4,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,5,12,4,6,5,5,0,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,20,3,20,15,15,8,0,4,0,0,13,123,7,3,25,13,25,66,73,54,140,126,78,123,94,50,111,993,0,0,0,0,0,0,4,0,19,15,18,14,20,9,9,113,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,0,0,0,0,0,0,4,3
106041128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,3,3,17,16,20,94,117,78,110,98,27,113,701,0,0,0,0,0,3,16,12,19,13,4,3,3,0,11,78,0,0,0,4,13,4,8,9,3,4,0,3,0,0,3,48,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,10,0,0,8,10,21,0,10,3,13,3,3,0,0,0,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,14,37,4,37,24,38,20,5,10,3,0,30,236,16,0,20,19,43,107,127,105,217,203,137,163,150,43,201,1546,0,0,0,0,0,0,0,0,13,22,28,22,17,11,5,121,0,0,0,0,0,0,3,0,14,0,3,0,0,0,0,22,0,0,0,0,0,0,0,4
106041129,0,0,0,0,0,0,0,0,4,0,0,0,0,0,59,65,12,3,0,0,10,23,32,53,165,135,91,98,81,30,143,876,0,0,0,3,0,3,9,11,18,17,0,9,3,0,4,75,0,3,0,9,8,7,10,7,11,3,0,0,0,0,7,57,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,14,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,12,0,0,3,15,14,16,18,15,8,6,0,3,0,0,12,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,3,5,25,30,25,45,36,34,22,3,10,3,0,37,283,25,12,35,39,56,211,160,174,342,286,172,164,131,36,277,2121,3,3,0,0,5,0,3,7,35,43,42,21,24,21,3,221,0,0,0,0,0,3,6,6,24,3,7,12,3,0,0,64,3,0,0,0,0,0,8,6
107011131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,140,6,0,9,7,21,41,76,167,517,513,390,235,261,71,351,2661,3,0,0,0,8,0,33,42,90,44,26,14,4,0,26,298,0,9,3,17,38,8,56,33,49,10,8,0,0,0,15,240,0,0,0,0,0,0,3,3,10,0,0,0,0,0,6,31,0,0,5,5,21,3,3,3,7,4,0,0,0,0,9,63,8,9,32,62,94,45,95,40,62,21,19,3,3,0,46,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,13,16,39,86,164,59,188,123,215,87,50,16,13,0,122,1185,39,28,95,111,209,696,550,564,1056,826,623,340,355,90,673,6254,0,0,0,0,0,0,0,0,32,66,110,62,47,19,6,357,0,0,0,0,0,5,6,12,25,9,3,0,0,0,0,70,0,0,0,0,0,0,0,4
107011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,58,6,0,3,7,0,10,26,31,179,201,201,167,158,40,142,1180,0,0,0,0,0,0,7,12,23,22,9,3,0,0,9,89,0,0,0,3,11,0,10,9,21,3,0,0,0,0,7,80,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,12,3,3,5,4,16,6,6,7,14,3,3,0,0,0,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,12,11,36,9,27,37,62,29,11,4,3,0,31,286,21,4,17,18,45,119,110,134,326,325,293,207,200,48,221,2085,0,0,0,0,0,0,0,0,4,28,50,40,29,8,0,166,0,0,0,0,0,0,0,4,7,0,3,0,0,0,0,18,0,0,0,0,0,0,0,3
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,0,0,0,3,0,0,3,0,0,98,108,5,5,11,6,9,37,60,85,291,360,319,281,326,135,295,2227,0,0,0,0,4,3,14,16,28,23,9,16,8,0,22,144,0,0,3,4,32,7,27,20,17,8,7,0,3,0,20,145,0,0,0,4,3,0,3,3,6,3,0,0,3,0,3,22,0,0,4,3,8,0,0,3,0,0,0,0,0,0,3,25,3,3,20,17,48,20,35,22,30,13,4,0,0,0,37,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,8,4,33,32,87,29,80,72,87,42,24,14,13,0,84,608,26,13,72,51,106,331,267,282,541,545,474,379,428,158,496,4160,0,0,0,0,0,0,0,0,9,33,55,56,55,30,5,251,0,0,0,0,0,0,0,3,10,10,3,3,4,0,0,43,0,0,0,0,0,0,3,10
107011545,0,0,0,0,0,0,0,0,4,0,0,0,0,0,65,72,9,5,16,8,16,52,65,94,348,255,183,104,87,20,215,1478,0,0,0,0,4,3,11,28,34,14,4,10,3,0,21,130,0,0,3,4,27,12,24,13,20,4,0,0,0,0,17,125,0,0,0,0,4,0,0,4,3,0,3,0,0,0,7,21,0,3,3,12,12,3,8,3,3,3,0,0,0,0,3,54,5,10,18,51,71,40,53,42,54,23,10,3,0,0,57,448,0,0,3,0,0,0,0,0,3,0,0,0,0,0,17,27,5,11,29,71,117,64,94,90,119,40,17,10,7,0,114,800,39,17,80,102,146,489,259,318,613,385,272,149,128,26,426,3441,0,0,0,0,0,0,4,0,18,28,45,39,18,8,3,165,0,0,0,0,0,0,3,0,10,3,0,0,0,0,0,19,0,0,0,0,0,0,0,5
107011546,0,0,0,0,0,0,0,0,3,0,0,0,0,0,53,59,9,0,10,7,10,37,61,85,191,162,114,72,46,19,139,965,3,0,0,0,7,0,16,16,25,13,3,3,3,0,13,100,0,5,3,7,17,6,20,13,13,5,3,0,0,0,7,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,0,3,4,8,13,3,6,0,0,0,0,0,0,0,6,40,3,8,33,53,65,37,69,48,48,13,4,0,0,4,35,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,7,13,34,68,108,46,104,68,93,35,9,6,3,4,80,680,29,21,84,79,133,366,265,247,375,261,174,101,71,32,301,2530,0,0,0,0,0,0,0,0,7,23,22,11,26,5,3,96,0,0,0,0,3,0,0,3,3,6,0,3,0,0,0,23,0,0,0,0,0,0,0,0
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,0,0,0,0,18,12,23,78,70,67,47,38,14,44,409,0,0,0,0,0,0,0,4,15,10,3,0,0,0,3,40,0,0,0,0,13,3,8,3,3,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,3,0,0,0,0,0,0,15,0,0,3,8,9,6,21,7,17,4,0,0,0,0,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,9,9,32,11,24,18,34,16,10,0,3,0,29,192,10,0,26,19,34,224,97,114,163,108,100,63,56,15,120,1147,0,0,0,0,0,0,0,0,3,12,16,3,12,4,0,52,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,0,0,4,0,5,0,0,0,107,113,3,3,10,9,14,19,40,59,355,410,322,246,222,61,266,2037,0,0,0,0,8,3,21,29,43,32,16,7,3,3,17,180,0,0,3,13,23,4,30,24,8,5,0,0,0,0,14,125,0,0,0,0,3,0,0,4,7,3,0,0,0,0,3,14,0,0,9,0,7,0,7,0,0,0,0,0,0,0,3,32,7,0,10,21,35,7,39,24,19,6,4,0,3,0,23,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,12,40,83,19,93,73,76,51,25,10,10,3,64,560,16,7,36,57,103,240,217,249,602,630,488,326,286,76,420,3755,0,0,0,0,0,0,0,3,10,45,69,39,44,19,3,230,0,0,3,0,0,0,0,6,21,0,8,3,0,0,0,50,0,0,0,0,0,0,0,7
107031137,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,34,7,0,4,0,3,14,28,54,168,165,120,92,52,19,103,832,0,0,0,0,4,3,10,16,23,18,4,6,5,0,13,112,0,0,6,3,19,12,24,9,8,3,3,0,0,0,11,101,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,0,0,3,0,7,0,4,0,0,0,0,0,0,0,4,30,0,0,9,21,48,11,19,17,19,6,0,0,0,0,13,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,21,31,84,32,57,47,56,31,6,5,7,0,44,429,20,6,42,32,93,202,164,166,334,273,183,115,73,21,213,1930,0,0,0,0,0,0,0,0,14,26,33,24,13,3,0,107,0,0,0,0,0,0,3,0,7,7,3,0,0,0,0,23,0,0,0,0,3,0,0,4
107031138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,4,3,3,0,10,23,38,112,121,97,85,101,55,119,765,0,0,0,0,0,0,5,20,24,15,8,9,0,0,7,93,0,0,0,4,13,3,10,12,17,3,0,0,0,0,8,76,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,11,4,0,5,7,14,3,13,16,15,7,3,0,0,0,9,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,19,27,16,39,48,58,29,9,9,3,0,28,293,3,9,22,31,43,171,173,234,313,248,199,147,164,82,239,2076,0,0,0,0,0,0,0,0,17,17,14,23,18,19,3,115,0,0,0,0,0,0,0,0,7,13,4,4,4,9,0,52,0,0,0,0,0,0,0,0
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,0,0,0,5,7,18,98,120,115,109,149,43,126,803,0,0,0,0,3,0,6,7,13,16,5,9,3,0,11,72,0,0,0,0,12,4,15,10,12,0,0,3,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,3,10,12,3,14,8,5,0,3,0,0,0,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,28,4,33,24,30,16,9,8,4,0,27,209,3,0,23,24,26,96,116,116,239,215,176,168,199,64,210,1682,0,0,0,0,0,0,0,3,9,13,24,22,25,14,0,110,0,0,0,0,0,0,4,4,5,3,3,0,3,0,0,24,0,0,0,0,0,0,0,4
107031140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,54,0,3,0,0,4,6,16,35,104,138,107,106,130,45,148,858,0,0,0,0,7,0,3,3,22,18,9,5,0,0,15,82,0,0,0,4,11,3,10,8,6,3,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,3,11,3,12,6,13,9,0,3,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,4,11,26,3,31,19,45,23,8,9,0,0,30,220,14,4,20,13,38,129,121,176,271,257,197,184,177,73,250,1919,0,0,0,0,3,0,0,7,14,12,24,25,37,26,0,141,0,0,0,0,0,3,4,4,12,8,5,3,3,5,0,48,0,0,0,0,0,0,0,4
107031141,0,0,0,0,0,0,0,0,3,0,7,0,0,0,97,108,3,4,4,9,9,28,33,73,253,355,347,275,279,95,243,2010,0,0,0,0,0,4,22,21,44,31,11,9,3,3,15,160,0,0,4,5,21,6,33,15,22,9,3,3,0,0,7,133,0,0,0,0,3,0,3,3,0,3,3,3,0,0,0,22,0,3,0,3,7,0,4,0,0,0,0,0,0,0,3,28,3,4,10,14,28,8,23,16,11,4,3,6,0,0,16,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,15,29,61,20,85,54,79,43,21,24,3,4,54,497,17,17,52,48,75,276,223,264,492,546,497,396,358,113,398,3773,0,0,0,0,0,0,3,0,15,31,68,47,67,32,7,276,0,0,0,0,0,0,7,4,19,8,3,0,0,3,0,46,0,0,0,0,0,0,0,3
