SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
113021262,0,0,7,3,3,0,3,0,3,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,3,10,3,3,0,11,5,11,3,4,0,3,0,3,45,28,9,8,44,41,93,64,81,33,18,15,22,455
113031263,0,0,6,3,0,3,4,6,12,6,3,4,0,0,3,40,0,0,0,5,3,3,0,0,0,0,0,0,11,0,0,5,3,3,8,3,3,0,0,0,0,29,7,0,6,12,15,23,12,3,3,0,0,3,93,27,23,28,69,82,183,121,72,23,9,12,37,690
113031264,0,0,3,0,0,0,0,3,4,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,3,4,0,3,0,0,0,0,12,3,3,5,0,6,8,3,3,0,0,3,5,45,20,9,19,19,38,73,47,46,16,9,11,26,325
113031265,0,0,9,0,0,0,4,3,13,6,3,0,0,0,0,32,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,8,4,5,0,0,0,0,0,17,3,0,0,9,11,25,9,3,0,0,0,3,65,34,9,15,39,63,140,78,75,15,12,9,23,514
113031266,0,0,11,0,4,0,5,0,8,0,3,0,0,0,0,19,0,3,0,0,3,0,3,0,0,0,0,0,7,0,3,4,3,0,0,0,0,0,0,0,0,13,0,15,3,12,5,10,3,3,0,0,0,3,59,43,31,23,49,63,133,92,54,22,16,14,27,556
113031267,0,0,27,3,0,0,3,14,32,22,9,0,3,0,3,99,3,0,0,0,3,4,7,7,0,0,0,5,30,0,0,7,9,6,11,10,3,0,0,0,4,51,8,0,10,14,24,57,45,23,4,4,0,14,203,61,29,28,60,95,374,433,400,127,106,46,61,1825
113031268,0,0,9,0,0,0,0,3,4,9,0,0,0,0,0,17,0,0,0,3,0,8,3,0,0,0,0,0,9,0,0,3,0,0,4,3,7,0,0,0,0,17,0,0,3,3,5,16,14,7,0,3,0,0,58,13,3,3,12,20,74,114,155,46,25,13,15,492
113031269,0,0,31,3,5,3,0,9,27,35,18,5,3,0,4,111,0,0,0,3,6,9,18,3,0,0,0,3,47,4,4,3,10,14,27,20,11,3,3,0,5,102,11,8,6,9,33,71,74,38,8,6,3,13,292,77,40,27,69,141,454,620,461,176,115,55,84,2315
113031270,0,0,8,4,0,0,3,0,14,9,4,0,0,0,0,33,0,0,0,0,3,3,0,4,0,0,0,0,14,4,4,0,5,0,9,4,0,0,0,0,0,30,9,4,3,13,7,25,15,10,3,0,0,5,89,26,21,18,39,58,170,170,112,42,37,24,37,748
113031271,0,0,21,3,4,3,4,15,24,16,3,3,0,0,0,80,0,0,3,3,4,7,8,3,0,0,0,0,27,7,0,4,7,3,11,8,3,3,0,0,0,49,9,8,12,18,23,47,32,17,6,4,5,5,172,118,41,50,98,142,345,271,230,82,65,48,95,1587
114011272,0,0,6,0,0,0,0,0,4,9,9,0,3,0,0,30,0,0,0,3,3,0,3,0,0,0,0,0,15,4,0,0,0,0,3,4,3,3,4,0,0,25,3,3,0,5,3,3,15,16,5,9,0,5,74,47,18,17,17,24,76,115,174,70,84,55,36,736
114011273,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,3,0,3,9,3,0,0,0,24,20,5,4,12,16,50,51,53,30,16,6,15,269
114011274,0,3,3,0,0,0,0,0,3,8,5,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,0,0,6,3,0,0,0,0,0,13,3,0,0,0,4,8,14,4,3,0,0,3,49,32,5,15,13,20,80,78,96,22,22,10,25,410
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
114011276,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,0,0,4,0,3,0,10,0,0,0,0,0,10,5,3,9,0,3,0,31,20,9,6,6,13,43,56,77,46,30,15,9,329
114011277,0,0,20,8,0,3,3,6,19,24,13,7,3,0,3,78,0,0,0,5,5,6,4,3,3,0,0,3,31,4,4,3,3,4,11,9,7,0,4,0,8,62,8,9,7,11,16,46,42,32,10,7,0,12,197,77,29,36,62,82,282,340,337,135,87,42,58,1569
114011278,0,0,31,3,0,10,3,11,29,27,16,8,7,0,3,110,3,3,0,5,3,8,5,5,3,0,0,0,38,3,5,0,8,14,19,9,3,3,0,0,6,83,11,12,7,19,26,71,49,29,17,11,0,14,260,62,32,42,77,112,366,387,374,122,70,36,71,1747
114011279,0,0,16,10,0,0,7,3,27,22,5,3,3,0,9,90,0,0,0,3,3,0,6,3,0,0,0,0,22,7,4,5,12,10,28,8,4,0,0,0,3,84,17,7,6,20,21,60,38,19,5,3,0,10,206,85,45,28,60,114,269,270,217,63,38,13,48,1258
114011280,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,0,5,0,3,0,0,0,0,4,16,3,0,3,3,9,5,12,3,3,0,0,5,45,16,8,13,19,26,73,60,43,18,7,3,22,305
114011281,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,3,3,3,0,3,0,0,0,13,4,3,0,0,3,9,12,4,3,4,0,3,44,28,5,7,12,24,58,68,97,42,39,22,19,429
114011282,0,0,7,3,3,4,3,6,16,13,16,0,3,0,3,67,0,0,0,4,0,4,7,0,0,0,0,0,19,3,0,0,3,4,4,6,3,0,0,0,8,39,8,3,3,6,9,34,25,16,5,3,0,7,130,81,24,25,59,86,207,247,234,81,52,38,61,1197
114011283,0,0,3,0,3,0,4,0,8,8,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,11,0,3,6,4,0,6,8,4,3,0,4,4,46,21,17,17,26,23,74,78,80,39,18,12,33,446
114021284,3,0,13,3,0,0,3,7,8,3,14,5,8,0,3,41,0,0,0,0,0,3,3,7,4,0,0,0,27,0,0,0,0,0,3,3,7,0,5,0,0,29,3,0,3,3,10,12,17,24,9,17,5,3,112,66,28,17,40,49,115,113,230,151,167,137,55,1164
114021285,0,0,16,0,0,0,0,4,9,12,16,4,3,0,4,60,0,0,0,0,0,5,0,5,0,0,0,0,12,0,0,0,0,7,13,13,7,0,0,0,3,36,4,0,0,3,9,30,26,31,13,6,0,8,124,24,8,14,16,42,132,196,290,120,53,32,55,983
114021286,0,0,14,0,0,0,0,0,6,8,6,3,3,0,0,26,0,3,3,0,3,6,3,3,0,3,0,0,22,7,0,0,3,0,8,11,11,5,0,0,0,52,7,3,4,3,9,24,21,31,5,3,3,3,123,53,14,10,20,32,109,147,250,99,77,46,31,896
114021287,0,0,21,6,0,0,0,0,12,13,9,0,0,3,8,55,3,3,0,0,0,5,7,4,0,0,0,3,23,3,0,3,3,0,9,3,3,3,0,3,0,30,12,3,3,11,4,29,24,24,3,3,7,5,120,43,16,10,26,32,128,241,263,108,71,50,44,1038
114021288,0,0,4,0,0,0,0,0,0,7,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,3,0,8,7,5,5,3,3,0,33,10,12,6,6,15,42,52,71,43,52,44,15,369
114021289,0,0,6,0,0,0,0,4,5,9,9,3,3,3,0,35,0,0,0,3,0,0,0,0,0,0,0,0,8,4,0,0,3,0,4,0,4,0,0,0,0,25,10,3,0,3,7,12,10,13,4,5,3,4,73,39,14,10,22,42,81,86,143,83,72,78,42,710
115011290,0,3,23,5,0,0,0,0,13,20,17,15,21,3,0,95,3,0,0,0,0,10,3,5,5,8,3,3,50,10,0,0,4,7,12,5,19,16,11,4,13,93,15,3,0,7,11,41,32,48,38,44,11,17,267,152,34,37,53,77,235,269,630,552,615,309,148,3104
115011291,0,0,22,3,0,0,0,0,5,0,13,13,5,13,5,61,3,0,0,0,6,6,3,0,3,12,3,0,41,0,4,0,3,4,5,10,6,3,8,6,3,49,12,4,0,5,11,15,11,27,21,29,21,9,173,128,47,27,55,70,208,208,435,347,556,543,103,2729
115011294,0,0,3,0,0,0,0,0,3,6,3,3,4,3,0,25,3,0,0,0,0,3,0,4,0,0,3,0,12,3,0,0,0,0,0,3,3,3,4,0,0,24,4,4,0,0,0,9,5,12,7,8,6,0,69,41,12,11,8,16,62,51,114,84,162,184,36,778
115011296,0,0,10,3,4,0,0,0,3,0,4,0,5,9,3,31,4,0,0,0,0,3,3,5,0,6,0,3,32,4,0,0,0,0,0,4,5,0,0,3,0,14,8,3,0,0,0,5,10,15,6,13,9,4,82,118,22,17,26,35,116,101,214,166,290,457,78,1634
115011553,0,0,3,0,0,0,0,0,3,3,9,0,3,0,3,19,3,0,0,0,0,0,3,3,0,5,0,0,18,0,3,0,0,0,10,4,4,3,4,0,3,31,4,3,0,0,0,16,8,15,6,6,4,5,73,44,9,6,10,17,62,77,158,127,182,132,40,869
115011554,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,5,0,4,0,3,3,0,19,9,0,0,0,0,9,5,7,10,3,3,0,45,36,15,6,11,19,47,43,106,69,101,114,17,580
115011555,3,0,8,3,0,0,0,0,4,3,0,6,10,11,0,40,3,0,0,0,0,3,0,4,0,3,3,0,23,5,0,0,0,0,5,5,4,3,6,3,3,42,7,0,0,3,3,12,10,14,13,26,20,4,115,73,25,15,38,30,105,96,237,168,314,308,73,1473
115011556,0,0,9,0,0,5,0,0,0,0,9,3,8,9,4,35,0,0,0,0,0,0,7,6,4,3,3,0,22,7,0,0,3,0,7,3,6,6,3,4,3,42,10,0,4,3,0,9,10,16,16,13,15,7,103,64,11,17,19,29,83,103,184,145,230,215,54,1157
115011557,0,0,10,3,0,0,0,0,3,0,3,3,3,3,0,23,0,0,0,0,0,0,0,0,3,0,0,0,15,0,3,0,0,0,0,0,4,0,0,3,4,20,0,3,0,0,0,4,4,11,5,5,11,11,61,43,10,9,13,17,61,56,123,99,155,189,33,807
115011558,4,0,28,0,0,0,0,4,3,0,9,6,8,3,3,39,0,3,3,3,3,4,14,12,6,9,5,8,65,3,3,0,3,4,7,14,20,8,11,11,3,88,7,6,3,5,11,18,27,42,23,40,21,13,216,152,41,30,47,67,163,219,390,322,528,434,99,2495
115011559,0,0,26,3,0,0,0,0,6,16,15,13,12,12,4,82,3,0,8,3,3,8,3,8,3,14,7,3,58,0,0,0,0,0,13,12,11,12,12,3,8,73,9,3,8,3,10,27,32,47,29,40,22,8,242,150,34,43,52,85,254,280,625,564,846,615,164,3705
115021297,8,0,17,5,0,0,0,3,9,9,13,10,10,19,10,89,7,0,0,0,0,6,3,14,3,6,3,4,42,13,3,3,3,3,16,9,7,3,10,14,9,81,21,3,9,3,10,27,26,31,23,27,43,16,231,148,29,35,45,51,197,188,353,254,427,597,184,2499
115021298,0,0,4,0,0,0,0,0,0,3,3,0,3,3,0,15,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,4,0,6,3,4,3,0,24,0,3,0,0,3,6,3,8,3,10,10,0,53,29,14,7,12,19,34,38,83,62,123,129,37,597
115031299,0,3,4,0,0,0,0,0,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,3,6,3,0,0,0,0,8,0,0,0,4,0,3,6,6,0,3,0,3,31,11,3,3,11,17,23,51,88,40,47,15,22,338
115031300,0,0,27,4,5,5,0,0,16,22,31,15,12,7,0,117,4,0,0,4,8,5,5,13,9,0,4,0,55,6,4,4,8,13,9,13,20,9,12,5,13,108,11,7,9,11,21,47,42,63,32,29,14,16,303,118,41,40,86,115,308,360,737,485,506,334,157,3279
115041301,0,3,15,0,0,0,0,4,4,8,11,4,3,7,0,48,0,3,0,0,0,3,0,0,5,0,0,0,13,0,0,0,3,0,3,3,9,4,0,7,0,38,3,3,0,3,7,15,13,29,16,7,11,3,118,49,12,16,19,38,107,133,308,259,288,180,71,1478
115041302,0,0,17,3,0,0,0,0,7,6,13,13,25,16,3,95,3,0,0,0,0,3,9,15,10,5,4,0,44,3,3,0,3,3,5,7,22,3,10,9,6,71,6,5,4,8,6,20,27,49,28,44,26,8,235,107,38,26,46,54,216,278,604,530,943,559,167,3565
116011303,0,0,10,0,0,0,3,3,7,11,15,3,7,0,0,56,0,0,0,0,0,4,4,8,0,0,0,3,21,3,3,3,3,4,11,10,10,6,3,0,4,73,6,6,3,10,7,30,29,43,14,10,3,7,162,47,20,15,33,47,174,243,414,199,142,40,51,1439
116011304,0,0,11,4,0,3,0,3,9,19,17,9,6,0,0,69,4,3,0,0,4,6,12,9,3,3,0,3,48,10,0,3,3,4,17,16,22,0,0,0,3,75,13,3,8,9,14,30,44,54,15,6,0,9,203,63,24,26,46,57,181,280,534,331,169,53,76,1841
116011306,0,0,14,0,0,0,0,0,8,15,22,13,7,0,3,80,3,0,0,0,3,8,11,12,3,0,0,3,51,11,0,0,3,3,17,17,27,7,8,3,17,117,14,0,0,9,15,39,46,66,29,14,11,22,263,115,29,22,53,89,249,346,732,492,483,190,105,2896
116011307,0,0,28,3,0,3,0,0,17,16,36,16,0,7,5,99,6,4,3,3,5,7,4,19,3,4,4,3,63,5,0,0,4,11,17,12,31,6,8,3,3,115,18,4,9,13,13,47,45,89,34,14,10,13,309,114,50,42,66,86,282,410,802,505,448,148,113,3078
116011308,0,3,20,3,3,0,0,0,14,19,17,13,7,3,4,81,3,0,0,3,0,8,8,8,10,4,0,0,46,8,0,0,7,3,13,14,25,3,12,3,3,94,20,7,4,6,8,37,30,55,24,19,8,12,236,130,44,30,52,74,216,343,736,460,359,158,100,2701
116011560,0,0,13,0,3,0,0,3,4,15,15,3,4,0,3,49,4,0,0,3,3,8,9,11,0,3,0,0,37,6,0,0,3,3,10,11,16,0,12,3,0,66,8,3,0,8,13,22,34,41,8,22,3,3,168,59,17,11,29,46,151,226,386,181,152,49,58,1376
116011561,3,0,20,6,3,0,0,3,7,8,22,5,3,3,0,63,0,0,0,0,3,0,8,12,4,0,0,0,29,5,0,3,5,3,17,16,17,11,0,3,4,75,15,3,7,3,5,22,36,48,17,8,11,12,184,85,19,27,31,54,188,260,460,251,149,83,75,1684
116021309,3,4,29,0,3,0,0,0,14,7,19,7,8,3,3,65,3,0,0,3,3,8,10,3,7,6,0,5,48,6,0,0,3,0,8,8,14,12,5,0,5,57,11,4,0,3,3,30,28,37,30,21,9,11,196,107,30,26,38,51,196,219,534,459,561,265,101,2575
116021310,3,0,33,7,4,0,3,3,4,20,31,29,24,5,3,135,3,0,0,6,0,3,4,17,9,3,9,0,53,4,0,0,4,5,10,16,25,18,12,8,3,114,15,3,3,11,10,21,44,89,67,42,24,11,337,161,48,30,69,77,251,378,1102,1171,1524,652,206,5674
116021312,0,0,9,6,3,0,0,0,6,10,17,12,13,0,8,69,0,0,0,0,3,3,0,10,9,4,0,0,34,0,0,0,0,7,9,8,9,4,14,3,5,61,6,0,3,6,13,19,21,46,25,22,7,14,179,55,19,13,28,49,136,173,422,435,609,232,104,2285
116021562,0,0,6,0,0,0,0,0,9,3,5,3,3,0,0,27,0,0,0,0,0,0,0,3,0,3,4,0,16,3,0,0,3,0,0,8,5,3,0,0,0,27,3,0,0,3,0,10,13,23,13,10,3,0,70,15,3,5,13,10,43,65,170,142,138,50,26,690
116021563,0,0,45,3,0,3,0,4,9,15,22,19,12,4,3,97,3,3,0,0,4,9,17,12,5,3,3,0,55,0,4,3,0,7,15,17,24,14,12,3,7,108,11,9,10,6,22,45,50,62,39,28,13,11,302,117,36,36,44,99,260,416,861,643,473,187,117,3293
116031313,0,0,16,4,0,0,8,4,27,18,14,3,3,0,9,90,0,3,0,0,4,4,14,7,0,0,0,0,30,0,9,0,8,12,15,10,17,9,3,3,13,91,3,13,3,13,18,53,51,37,12,12,3,21,228,41,27,25,44,66,257,322,304,93,59,12,73,1338
116031314,0,0,8,0,0,0,0,0,0,9,13,3,0,0,0,37,0,0,4,3,5,5,9,8,3,0,3,0,31,0,3,4,0,3,9,10,9,0,0,0,3,48,0,3,3,11,12,20,20,33,5,3,3,8,122,31,11,11,35,39,126,214,391,212,103,27,49,1259
116031315,0,0,41,4,3,0,0,4,13,26,43,21,6,3,3,123,3,0,0,0,3,9,7,20,10,3,0,4,59,8,0,9,7,10,20,21,27,10,6,4,4,125,15,7,6,12,16,53,61,106,38,14,5,9,354,78,46,37,60,87,302,524,904,428,303,106,125,2999
116031316,0,3,23,0,0,0,0,3,17,19,21,9,8,7,3,82,0,0,0,0,3,5,9,3,0,0,0,0,29,3,0,3,3,7,20,16,14,3,4,0,14,93,3,0,9,11,18,47,49,36,11,15,8,22,225,43,9,21,38,60,183,288,551,373,182,58,73,1878
116031317,0,0,30,0,3,0,0,0,15,21,26,14,8,0,0,90,0,0,0,0,4,11,7,4,0,3,0,0,26,7,3,6,4,10,18,16,13,3,6,0,12,97,11,3,3,9,14,47,51,51,19,11,3,18,241,72,28,23,41,83,274,426,464,164,98,49,84,1799
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,29,7,0,0,0,0,11,15,37,21,6,4,7,109,0,0,0,0,0,11,3,14,3,5,4,0,53,6,8,3,3,4,25,19,23,7,4,4,4,108,9,8,4,11,10,45,42,76,43,19,8,21,300,98,32,31,48,68,270,406,780,450,269,120,112,2686
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,8,0,0,0,0,0,4,3,12,3,14,3,3,45,0,0,0,0,0,3,4,3,4,6,3,3,29,0,0,0,3,3,7,6,8,4,5,3,0,50,0,3,0,3,9,17,18,26,15,22,13,8,133,41,20,8,15,36,97,86,218,193,313,219,59,1299
117011322,0,0,8,6,0,0,3,4,5,3,12,6,10,8,7,61,4,0,3,0,0,4,4,9,4,3,4,4,50,7,0,0,0,9,9,6,9,15,11,3,0,76,21,3,3,9,10,19,18,36,22,28,17,11,197,86,13,23,43,53,148,174,339,288,396,283,100,1930
117011323,0,0,5,4,0,0,3,3,0,10,11,4,5,5,3,44,0,0,0,0,0,3,11,4,0,3,0,0,23,3,0,0,3,5,3,4,10,3,5,3,0,42,10,0,0,9,8,9,17,19,8,18,7,5,112,35,12,10,20,32,56,93,149,98,157,161,39,858
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,9,4,0,0,0,4,14,9,22,14,7,6,7,91,3,0,0,3,0,8,4,14,0,4,3,0,41,10,0,0,0,5,10,10,24,11,12,4,0,83,16,0,3,3,14,30,25,62,26,26,19,3,233,87,22,12,33,43,160,160,379,285,462,339,82,2071
117021327,0,0,8,9,0,3,0,0,9,13,14,4,15,7,3,70,0,0,0,0,0,4,4,4,5,6,7,0,24,4,6,0,0,3,3,3,11,3,4,5,3,55,12,9,3,5,6,20,18,28,17,25,18,6,159,77,21,19,23,32,98,118,258,191,387,457,42,1719
117021328,0,0,8,0,0,0,0,0,3,4,7,6,6,4,5,41,4,0,3,0,0,0,3,7,3,3,3,0,28,3,3,0,0,0,0,6,9,5,0,3,3,32,5,3,3,3,3,11,13,20,19,10,8,8,103,25,11,12,16,18,47,81,131,158,188,149,31,864
117031329,0,0,0,0,0,0,0,0,0,3,5,0,3,3,3,24,0,0,0,0,0,0,0,0,3,3,0,0,9,3,0,0,0,0,0,0,3,0,4,3,0,14,3,0,0,0,3,0,3,11,3,7,8,3,48,27,13,6,3,14,41,41,62,68,117,177,19,586
117031330,0,0,11,0,0,0,0,0,3,3,12,13,9,0,0,52,0,0,0,0,0,7,5,9,0,0,0,0,25,0,4,0,0,3,3,3,10,3,3,3,0,27,3,4,0,0,4,9,11,28,22,18,7,0,110,65,7,12,15,16,89,112,287,263,382,324,40,1615
117031331,0,0,3,0,3,0,0,0,0,3,5,3,5,7,0,35,0,0,0,0,0,0,0,10,5,7,8,0,23,7,0,0,0,0,0,3,3,3,3,3,0,26,3,3,0,0,3,0,7,17,8,15,19,0,86,50,8,11,20,17,53,75,160,109,203,301,32,1040
117031332,0,0,7,3,3,0,0,0,7,5,6,8,5,13,3,46,3,0,0,0,0,4,0,6,3,4,0,0,19,3,0,0,0,0,5,3,4,8,5,3,3,39,12,4,0,5,0,13,6,15,15,18,11,3,113,54,19,17,13,32,91,101,196,185,333,380,58,1471
117031333,0,0,0,0,0,0,0,3,0,4,3,0,3,3,0,26,0,0,0,0,0,4,0,3,4,0,3,0,11,0,0,0,0,0,0,0,4,3,4,3,0,16,4,0,0,0,3,5,4,12,3,9,13,7,57,34,6,11,13,17,49,45,109,64,120,201,22,693
117031334,0,0,0,3,0,0,3,0,4,3,7,8,0,11,0,40,5,0,0,0,0,0,0,5,0,3,4,0,23,3,0,0,0,0,0,0,4,3,0,3,0,25,12,3,0,3,0,7,7,18,12,3,13,0,88,59,9,5,16,19,64,79,166,126,151,226,30,946
117031335,0,0,4,0,0,0,0,0,4,0,3,4,4,5,0,34,0,0,0,0,0,0,3,3,3,6,0,0,20,0,0,0,3,0,3,3,0,0,5,3,0,21,3,0,0,3,3,14,9,7,8,17,11,4,85,39,3,6,10,13,67,79,153,139,220,228,31,996
117031336,3,0,3,5,0,0,0,0,0,3,5,7,3,8,0,32,0,0,0,0,0,0,0,4,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,4,0,17,7,0,0,3,0,3,7,9,8,3,16,4,55,44,10,4,8,14,37,57,121,99,147,225,30,797
117031337,0,0,7,3,0,0,0,0,0,0,4,0,4,4,3,31,3,0,0,0,0,0,3,7,3,3,9,0,35,3,0,0,0,0,8,0,4,3,3,10,0,28,14,0,0,0,0,12,5,15,9,15,26,7,101,62,5,10,8,12,47,51,122,89,149,197,26,779
117031338,0,0,10,0,3,0,0,0,3,3,18,11,6,6,0,55,3,3,0,0,0,4,7,10,7,6,0,5,48,6,0,0,0,0,7,7,14,5,6,3,0,51,11,8,3,3,0,22,16,37,25,25,8,4,165,88,18,17,32,42,126,176,437,321,451,279,64,2050
118011339,0,0,6,3,0,0,0,0,0,4,4,3,4,12,0,40,4,0,3,0,3,0,3,5,3,0,3,3,27,5,0,0,0,0,3,0,3,0,0,8,5,28,9,0,3,0,3,5,9,17,11,10,23,11,102,71,18,14,17,21,61,60,140,105,182,519,68,1284
118011340,0,0,7,4,3,0,0,0,3,7,12,3,14,12,0,63,5,0,0,0,0,4,4,3,0,5,8,0,31,4,0,0,4,0,0,5,7,5,4,4,0,32,12,3,0,4,0,8,11,24,7,19,29,6,127,77,13,11,18,26,73,81,166,128,260,484,74,1416
118011341,7,0,9,3,0,0,0,0,3,3,3,9,12,16,0,48,0,0,0,0,0,3,3,0,5,0,4,0,27,4,3,0,0,0,0,5,3,0,3,4,0,20,5,3,0,0,0,5,14,8,17,17,31,4,112,59,6,6,11,23,73,60,133,110,195,438,46,1171
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,3,0,17,3,0,3,0,0,5,7,4,13,4,22,6,69,5,0,0,0,3,0,3,9,0,0,7,0,38,6,0,0,0,0,6,3,11,3,4,15,4,46,18,3,3,0,4,11,17,28,19,10,52,12,169,154,22,12,12,20,71,59,169,115,245,697,121,1696
118011344,0,0,7,0,0,0,0,0,0,7,0,4,3,11,0,22,3,0,0,0,0,4,4,3,0,0,3,3,16,0,0,0,0,0,0,7,4,0,3,0,4,24,4,0,0,0,0,4,18,6,8,8,11,6,72,61,12,10,7,8,56,52,91,74,154,414,78,1021
118011345,5,0,3,3,0,0,0,0,5,0,4,10,9,21,0,50,3,0,0,0,0,0,0,5,3,0,10,0,28,4,0,0,0,0,0,0,3,0,5,3,3,17,10,0,0,0,0,9,4,18,14,16,36,3,101,49,6,3,10,15,43,46,107,87,166,526,44,1109
118011346,3,0,6,5,0,0,0,0,0,0,5,0,5,11,3,28,3,0,0,0,0,0,3,0,0,0,8,0,21,0,3,0,0,3,0,0,0,0,0,3,0,17,11,3,0,0,0,0,6,12,4,4,22,6,70,83,11,6,11,9,35,37,88,63,128,432,83,980
