SA2_MAINCODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
123021437,0,16,46,28,18,11,15,10,0,147,0,3,0,0,0,0,5,3,0,8,0,8,11,13,7,15,0,4,0,65,55,54,147,112,94,94,82,47,16,705,90,299,1020,786,616,605,436,213,70,4147,0,3,14,14,4,6,0,0,0,46,3,8,21,11,3,0,0,0,0,44,0,3,8,19,20,8,11,11,0,85,0,3,0,3,4,0,0,0,0,8,0,0,6,0,0,0,0,0,0,8,0,28,83,63,77,46,20,3,0,320,0,20,57,47,62,28,14,8,3,245,16,100,195,120,124,63,24,12,3,655,8,48,80,58,38,30,0,4,0,263,0,19,21,18,8,0,0,0,0,68,9,40,44,32,20,13,4,3,0,159,0,0,0,3,3,0,0,0,0,6,0,3,6,7,5,6,0,0,0,25,58,61,81,74,93,92,80,77,10,625,93,329,628,459,455,303,152,116,15,2565
123021438,0,14,42,36,18,10,12,0,0,129,0,0,0,3,0,3,0,0,0,3,0,3,16,16,9,5,5,4,0,60,62,76,99,91,83,79,61,26,8,579,122,367,877,723,723,741,347,113,23,4032,4,10,12,15,14,0,0,0,0,50,0,9,19,14,12,0,0,0,0,55,0,3,7,10,23,12,3,0,0,70,0,0,3,5,4,0,0,0,0,15,0,7,7,0,0,0,0,0,0,12,10,21,74,97,108,36,6,4,0,355,4,28,71,68,103,30,8,4,0,304,35,124,222,211,173,61,10,3,0,846,14,65,101,88,55,27,0,0,0,344,3,17,29,14,9,3,0,0,0,75,19,34,53,57,34,11,0,3,0,214,0,0,0,5,0,0,0,0,0,7,0,5,8,9,13,0,0,0,0,30,105,71,124,142,153,97,63,36,11,800,188,393,730,735,697,278,93,56,15,3190
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,3,10,58,38,31,22,12,0,0,175,0,0,0,0,3,0,6,0,0,12,0,3,14,11,22,14,6,0,0,71,63,73,164,105,88,90,50,34,10,680,97,366,1169,988,847,799,411,133,39,4846,0,4,26,25,14,4,0,0,0,80,0,5,15,21,3,5,3,0,0,54,0,7,12,33,25,10,4,0,0,92,0,6,3,3,0,0,0,0,0,19,0,3,4,4,3,3,0,0,0,17,3,18,52,71,92,44,10,6,3,298,0,25,57,59,97,43,22,4,0,318,14,84,184,234,161,88,25,9,0,800,7,43,95,67,58,29,3,0,0,311,0,18,17,12,15,7,4,0,0,73,16,28,36,36,31,18,3,0,0,164,0,0,0,0,4,0,0,0,0,5,0,3,15,14,14,0,3,0,0,42,66,37,99,120,120,78,62,76,11,661,100,283,608,699,639,329,135,101,21,2924
123021441,5,5,38,27,32,12,19,5,0,149,0,0,0,0,0,4,0,0,0,12,0,4,13,14,11,5,8,5,0,61,33,35,80,70,67,62,73,30,12,461,70,258,753,715,575,592,522,176,42,3710,3,4,13,7,9,0,0,0,0,44,0,7,12,5,8,3,0,0,0,36,3,0,8,18,17,19,9,3,0,74,0,3,0,3,0,3,0,0,0,7,0,7,0,5,0,3,0,0,0,14,9,31,71,54,86,66,11,0,3,335,0,22,73,52,88,79,10,7,0,330,17,96,146,122,154,109,13,12,0,675,4,46,94,57,58,35,13,0,0,309,0,20,20,17,6,11,0,0,0,69,8,37,57,39,19,17,3,0,0,174,0,0,0,3,0,0,0,0,0,5,0,0,9,7,5,3,0,0,0,25,57,29,78,77,73,88,62,46,13,530,100,297,577,460,538,442,129,75,23,2637
123021442,6,10,40,41,33,22,9,3,0,163,0,7,7,0,0,0,0,0,0,10,3,5,9,15,19,15,7,0,0,71,82,63,104,129,117,95,86,86,56,812,120,340,1010,1243,928,745,449,203,78,5109,0,7,37,34,23,4,0,0,0,101,3,17,33,32,18,9,0,0,0,113,0,3,15,23,37,9,11,0,0,95,0,3,3,0,3,3,0,0,0,10,0,7,9,5,3,0,0,0,0,23,0,25,76,80,87,39,10,6,3,318,0,19,64,65,66,26,8,7,5,262,21,100,205,190,150,76,11,3,0,758,9,46,82,79,78,29,12,0,0,323,4,17,21,9,15,3,0,0,0,74,15,26,50,36,25,10,12,4,0,177,0,0,0,0,0,0,0,0,0,3,0,3,13,14,3,9,0,3,0,48,127,93,170,216,204,179,126,201,176,1482,176,348,775,783,709,395,188,222,180,3788
123021443,3,14,50,50,35,23,16,0,0,184,0,0,0,3,3,4,0,0,0,14,0,6,15,10,18,9,6,0,0,73,54,57,102,86,66,73,48,24,11,532,94,333,915,928,795,671,312,80,22,4149,3,6,22,29,11,9,0,0,0,75,4,9,27,16,17,0,0,0,0,70,0,4,9,27,16,9,6,0,0,67,0,0,4,7,0,0,0,0,0,10,0,3,6,3,3,0,0,0,0,23,7,26,67,75,86,34,5,0,0,300,3,21,55,64,52,28,10,0,0,236,17,98,194,194,154,48,9,3,0,720,3,50,82,84,70,24,0,0,0,324,3,23,18,19,10,5,0,0,0,73,8,27,58,42,31,10,0,0,0,182,0,0,3,3,0,0,0,0,0,10,3,4,8,9,4,0,0,0,0,37,91,57,131,142,136,105,60,39,9,769,138,339,696,702,592,284,95,53,12,2907
123021444,4,13,45,36,24,17,8,4,0,151,4,3,3,3,0,0,0,0,0,16,0,7,16,14,10,5,14,3,0,72,71,63,113,102,91,82,87,48,18,670,112,363,846,714,763,818,477,166,37,4298,3,10,13,21,19,10,0,0,0,70,3,14,16,17,14,4,0,0,0,74,0,0,3,22,19,15,3,4,0,72,0,8,3,7,7,0,0,0,0,22,0,4,4,3,0,0,0,0,0,21,3,32,82,103,109,50,0,9,0,383,0,17,79,84,84,60,10,0,3,333,24,89,183,222,181,86,8,6,0,814,10,66,109,70,62,31,4,3,0,358,4,17,18,20,10,4,0,0,0,73,21,42,76,40,37,17,0,0,0,234,0,3,0,3,0,0,0,0,0,10,0,6,7,5,10,3,0,0,3,32,112,57,92,131,141,102,71,67,57,824,184,363,674,755,693,382,107,94,59,3305
123031445,0,0,4,6,5,4,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,14,8,13,36,29,30,23,31,21,11,198,29,69,232,256,265,228,156,93,23,1347,0,0,6,3,5,0,0,0,0,15,0,0,3,6,3,0,0,0,0,11,0,0,3,4,8,0,4,4,0,20,0,0,4,0,0,0,0,0,0,5,0,0,3,8,4,0,0,0,0,11,0,8,27,25,32,16,9,0,0,116,0,4,21,22,29,25,5,0,0,103,3,25,37,53,30,26,7,3,0,181,3,5,37,23,7,9,0,0,0,88,0,0,4,4,8,0,0,0,0,16,0,8,23,22,5,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,16,17,30,20,33,30,29,23,5,194,28,66,193,190,162,118,55,22,9,846
123031446,0,6,16,9,16,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,7,3,3,0,25,27,18,46,42,41,39,38,16,8,286,50,148,491,521,483,379,260,95,21,2445,0,3,7,10,10,6,0,0,0,39,0,0,0,4,3,3,0,0,0,15,0,0,0,6,4,3,3,0,0,13,0,0,4,4,4,0,0,0,0,13,0,0,6,9,9,0,0,0,0,20,0,11,30,45,55,27,12,3,0,179,0,3,42,68,64,35,10,3,0,227,10,25,54,86,73,37,10,0,0,293,0,16,26,32,28,16,3,0,0,125,0,0,6,10,11,3,0,0,0,36,0,11,26,25,10,12,4,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,20,14,28,34,39,23,14,15,5,196,32,86,231,329,310,173,61,21,4,1249
123031447,3,8,21,25,16,16,10,7,0,100,0,0,0,0,0,0,0,0,0,3,0,0,7,10,9,9,12,3,0,43,64,32,80,82,114,93,81,73,44,660,114,246,673,747,784,696,433,216,71,3982,0,0,12,8,10,4,0,0,0,49,0,0,8,10,8,3,0,0,0,24,0,4,14,12,7,10,0,7,3,50,0,0,4,5,3,0,3,0,0,15,0,6,9,11,6,0,0,0,0,35,0,14,66,103,104,63,25,8,8,389,0,10,78,66,108,51,21,6,4,342,16,47,119,132,112,56,19,21,3,521,4,40,90,61,54,28,11,3,0,294,3,10,16,20,9,9,0,0,3,68,10,40,65,39,16,12,3,3,3,200,0,0,0,0,3,3,0,0,0,7,3,3,3,9,4,6,0,3,0,28,65,23,45,56,76,51,67,73,30,489,105,202,513,542,528,297,147,128,51,2527
123031448,0,7,10,7,9,9,3,3,0,43,0,0,0,0,0,0,0,0,0,3,0,0,6,6,8,7,4,0,0,29,30,19,18,52,37,45,48,23,9,277,56,158,324,459,457,432,257,77,22,2237,0,4,12,3,9,4,3,0,0,34,0,0,3,7,3,3,0,0,0,15,0,6,3,9,8,3,3,0,0,37,0,0,0,0,0,0,0,0,0,3,0,3,22,16,14,0,0,0,0,52,3,12,38,55,62,19,8,4,0,207,0,10,37,49,77,22,3,0,3,199,9,31,83,74,108,43,7,0,0,352,3,17,43,26,28,18,3,0,0,137,3,9,12,3,8,6,0,0,0,47,8,18,38,11,15,12,0,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,44,22,38,53,69,40,42,12,4,324,68,130,320,312,393,181,81,23,11,1523
124011449,3,3,16,20,10,11,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,19,5,3,25,33,40,34,41,12,4,197,14,50,173,236,304,327,279,120,26,1536,0,0,8,9,3,3,5,4,0,27,0,0,3,3,6,3,0,0,0,20,0,0,0,9,11,4,7,0,0,38,0,0,0,0,3,3,0,0,0,12,0,0,12,4,7,3,0,0,0,30,0,7,20,49,49,34,33,10,8,218,0,0,20,31,50,50,33,7,0,193,0,18,28,43,27,53,16,14,0,197,0,3,21,41,48,48,20,3,0,180,0,5,16,23,14,15,7,5,0,86,4,11,19,15,9,4,3,4,0,73,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,6,0,0,22,32,7,26,40,50,40,39,33,5,277,41,58,172,265,281,282,168,80,18,1364
124011450,5,5,27,21,16,13,15,0,0,106,0,3,0,0,3,0,0,3,0,10,4,8,7,12,11,9,9,5,3,64,18,20,53,79,60,68,53,41,9,412,65,237,715,1025,1039,1018,750,298,64,5223,0,5,32,29,26,13,4,0,0,121,0,3,7,15,21,4,0,0,0,55,0,0,17,19,16,11,11,5,3,91,0,0,7,11,0,0,0,0,0,28,0,4,13,11,11,4,5,0,0,50,3,31,121,164,186,107,42,27,6,685,0,21,135,201,344,181,60,14,7,956,19,101,162,192,208,169,53,21,6,935,6,43,122,133,146,94,21,7,3,581,4,28,53,42,33,19,13,5,0,191,9,24,38,44,43,16,3,0,0,182,0,0,0,0,0,0,0,0,0,3,0,0,12,3,12,4,3,0,0,38,60,16,36,53,51,58,54,45,22,402,101,283,753,915,1102,693,268,133,48,4310
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,12,31,45,36,30,17,16,6,0,191,0,7,0,0,0,0,6,0,0,14,0,4,11,11,9,12,8,5,3,69,37,26,52,71,82,139,122,69,30,623,63,160,389,550,664,843,655,273,83,3681,0,0,13,19,19,7,9,0,0,73,0,9,9,5,4,6,0,0,0,42,0,0,8,6,13,5,5,8,6,47,0,0,4,9,4,4,3,0,0,17,3,3,15,19,14,3,0,0,0,60,3,21,48,132,122,86,65,28,7,517,0,3,50,67,130,70,40,16,8,380,10,30,56,80,90,83,49,24,14,422,6,27,64,120,113,126,40,16,4,519,0,13,53,76,65,32,7,12,3,262,24,47,43,29,26,17,13,0,3,211,0,0,0,0,3,0,0,3,0,8,0,0,12,16,19,19,3,0,0,66,61,30,61,96,112,89,93,109,86,748,111,183,439,671,728,547,335,221,132,3366
124011453,3,11,24,21,13,10,11,0,4,95,0,0,0,0,0,3,0,0,0,8,0,0,8,11,15,8,11,5,0,52,34,18,15,44,44,53,46,19,6,274,56,154,380,551,617,597,416,137,35,2943,0,8,24,26,19,11,0,3,0,84,0,5,9,6,8,3,0,0,0,34,0,0,7,11,10,3,7,4,0,46,0,0,3,3,0,4,0,0,0,11,0,0,18,17,12,3,0,0,0,53,3,19,64,83,123,58,38,16,7,409,0,0,58,89,157,78,33,11,9,432,8,18,67,115,90,53,29,18,3,409,6,12,65,113,116,66,28,9,0,418,0,14,38,56,35,9,5,3,0,166,6,15,35,24,16,11,9,3,4,121,0,0,3,0,0,0,0,0,0,3,0,0,6,11,4,3,0,0,0,22,28,15,31,60,46,46,44,37,21,330,63,110,423,619,642,350,194,101,37,2533
124011454,3,14,20,25,34,21,8,3,4,137,0,0,0,0,0,0,3,0,0,6,0,0,13,21,13,17,7,3,3,76,38,20,41,62,77,51,60,45,25,413,72,264,730,1036,1145,1140,770,347,130,5632,0,10,24,30,35,27,4,3,0,132,3,4,10,18,17,6,0,0,0,57,0,3,8,23,18,9,12,17,3,89,0,3,10,11,7,3,0,0,0,35,0,5,15,12,11,6,3,0,0,52,0,45,130,200,278,139,75,41,27,929,0,14,137,233,356,158,76,30,11,1026,18,72,200,231,211,170,48,34,9,1002,5,64,122,158,182,111,28,18,3,690,3,34,69,55,32,24,14,10,3,246,17,38,60,56,22,18,9,3,0,222,0,3,0,3,0,0,0,0,0,9,0,4,13,17,11,3,7,3,0,57,62,25,42,67,78,79,60,126,75,616,108,319,833,1108,1256,769,337,285,134,5148
124011455,5,8,5,11,17,7,10,6,0,59,3,0,0,0,0,0,0,0,0,3,0,0,3,6,4,6,4,0,3,26,5,7,14,18,22,25,35,28,10,180,22,59,154,229,310,357,341,144,41,1645,0,3,5,10,9,0,10,0,0,37,0,0,3,4,4,0,0,0,0,13,0,0,0,10,8,7,3,4,0,31,0,0,0,4,0,0,4,0,0,14,0,0,5,5,0,5,0,0,0,20,3,8,24,46,68,48,41,16,4,260,0,3,25,37,66,61,48,20,0,255,8,9,29,51,45,53,33,18,0,235,5,3,26,47,53,60,19,9,0,224,0,3,21,27,13,15,9,6,3,100,0,0,15,14,13,12,0,3,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,3,6,3,0,21,8,10,15,24,38,31,39,70,65,304,26,45,171,285,325,301,203,149,69,1572
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,11,44,25,11,14,11,6,3,135,0,3,0,0,0,0,0,0,0,4,0,3,9,6,17,8,3,3,0,45,38,33,87,69,59,58,55,31,11,429,75,232,756,642,478,566,367,110,26,3257,0,3,5,10,7,7,0,0,0,32,0,0,10,6,4,3,0,0,0,31,0,0,12,6,14,11,3,0,0,50,0,3,3,0,0,0,0,0,0,8,0,7,3,3,0,0,0,0,0,16,0,24,63,62,84,42,14,0,4,297,0,20,72,60,54,29,3,8,0,250,27,79,184,124,141,76,13,6,0,648,11,47,80,46,44,24,3,0,0,252,0,16,30,11,13,3,0,0,0,76,9,43,55,39,32,8,0,0,0,197,0,0,0,0,0,0,0,0,0,4,0,3,5,4,6,0,0,0,0,18,65,24,62,57,60,58,53,66,11,450,121,270,577,430,461,262,96,79,16,2313
124031458,3,11,53,41,16,14,4,4,0,158,0,0,0,3,0,0,0,0,0,6,0,8,15,11,11,7,0,0,0,48,69,60,133,103,94,78,52,27,16,627,116,424,1376,1136,840,700,328,124,32,5087,0,3,10,9,16,0,0,0,0,42,4,7,15,21,11,3,0,0,0,48,0,0,12,20,13,3,3,0,0,54,0,4,0,6,3,0,0,0,0,14,0,3,9,3,0,0,0,0,0,23,0,24,60,78,81,32,12,0,0,291,0,16,85,63,84,22,10,4,0,285,14,69,214,180,117,46,13,3,0,665,10,49,89,74,40,16,5,0,0,289,0,11,19,7,5,5,4,0,0,58,14,34,75,54,26,13,5,0,0,224,0,0,0,0,0,0,0,0,0,6,0,0,6,8,3,0,0,0,0,21,82,38,78,91,99,73,43,18,0,523,139,253,688,611,506,218,89,36,3,2542
124031459,0,7,12,28,19,11,10,3,3,84,0,0,0,0,0,0,3,0,0,7,0,0,5,8,5,6,9,0,0,40,42,20,55,47,45,43,40,24,9,331,70,192,585,689,602,519,455,192,40,3349,0,0,18,11,12,7,0,3,0,46,0,0,5,11,10,0,0,0,0,24,0,0,8,8,15,14,9,6,0,57,0,0,4,4,0,0,0,0,0,6,0,4,9,0,0,4,0,0,0,17,4,35,67,79,95,63,20,7,4,369,0,22,86,69,122,69,23,5,0,409,8,63,170,142,148,107,22,13,0,680,4,32,67,55,44,23,8,4,0,229,0,18,24,15,12,13,10,3,3,94,4,28,49,38,25,15,3,3,5,179,0,0,0,0,0,0,0,0,0,4,0,0,8,8,3,5,0,0,0,17,54,54,118,92,58,80,46,90,73,661,75,249,622,532,552,400,144,138,90,2797
124031460,3,9,38,29,42,18,12,3,0,147,0,0,0,0,0,0,4,0,0,5,0,3,9,18,22,8,0,0,0,63,31,31,73,58,66,39,31,19,4,370,69,330,973,1037,995,715,313,107,17,4553,0,3,42,27,16,6,3,0,0,96,0,7,14,24,12,3,0,0,0,58,0,4,14,27,16,3,3,3,0,63,0,3,6,4,0,0,0,0,0,17,0,5,10,0,0,0,0,0,0,14,0,33,100,124,103,19,10,7,0,406,0,34,122,126,91,34,9,3,0,424,26,122,358,273,190,55,13,8,0,1036,5,68,142,89,53,13,3,0,0,371,3,14,49,17,9,5,3,0,0,103,17,54,81,58,23,14,6,0,0,255,0,0,0,3,0,0,0,0,0,3,3,0,12,22,11,0,0,4,0,45,89,45,80,80,85,49,31,26,7,481,145,391,1017,869,611,211,73,53,9,3375
124031461,3,17,45,32,17,13,17,3,0,139,0,0,0,0,0,0,0,3,0,6,0,4,5,6,10,12,4,3,0,40,33,39,89,87,76,72,72,49,12,527,50,239,846,798,588,582,463,173,32,3769,0,13,15,5,11,0,0,0,0,43,3,3,14,4,13,3,0,0,0,47,0,7,5,11,11,11,8,5,0,71,0,4,3,8,0,0,0,0,0,10,0,10,6,0,5,0,0,0,0,28,0,41,89,72,93,68,29,8,5,411,0,34,93,50,93,42,10,6,0,327,16,86,197,149,123,103,25,14,0,722,6,47,90,45,67,30,5,6,0,296,5,20,30,14,7,13,0,0,0,86,14,43,52,24,29,23,3,3,0,196,0,0,0,0,0,0,0,0,0,4,0,3,5,0,5,0,3,0,0,21,56,36,62,61,69,90,56,72,48,561,114,349,673,450,539,395,143,109,48,2818
124031462,0,12,60,30,26,6,5,4,0,152,0,3,0,4,0,3,0,0,0,14,3,0,10,15,15,13,0,3,0,65,50,51,146,125,96,94,65,43,18,695,97,344,1111,943,684,528,341,137,58,4243,0,5,18,14,9,4,0,0,0,49,3,5,17,9,10,4,0,0,0,55,0,9,12,17,6,9,4,3,0,59,0,6,0,3,3,0,0,0,0,15,0,4,7,6,3,0,0,0,0,25,3,42,112,74,61,45,17,7,0,357,0,15,108,47,56,24,4,3,0,255,15,100,203,110,103,48,19,7,3,595,5,57,104,71,46,18,9,0,0,315,3,21,39,6,6,9,0,0,0,82,15,28,68,32,18,10,5,0,0,178,0,0,0,4,3,0,0,0,0,10,0,0,8,14,7,4,3,0,0,33,50,66,99,94,76,69,66,75,45,639,93,351,791,502,392,248,122,111,54,2665
