SA2_MAINCODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
110041200,0,0,0,0,6,0,3,0,0,6,6,0,3,0,0,12,4,4,8,0,0,20,9,3,10,0,3,28,7,0,7,0,0,25,3,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,3,22,89,12,60,5,12,179
110041201,0,0,0,3,11,0,19,0,3,34,27,3,12,0,9,48,14,3,21,0,0,41,25,3,32,3,3,70,8,3,33,0,7,54,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,3,0,28,140,21,168,15,23,370
110041202,0,0,0,0,14,0,8,0,0,18,41,0,13,5,4,64,50,0,16,0,0,64,65,5,45,3,9,132,142,19,138,6,18,325,56,17,130,16,12,232,11,10,29,4,3,51,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,3,19,409,61,400,35,56,960
110041203,0,0,0,0,8,0,0,0,0,8,29,0,3,3,3,40,20,3,9,0,3,31,59,3,45,3,0,111,131,11,121,8,4,272,77,20,112,3,15,226,10,4,25,4,0,42,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,16,354,38,323,20,28,774
110041204,0,0,0,0,8,0,0,0,0,8,19,3,6,4,3,31,12,0,6,0,0,16,17,4,21,0,5,53,30,5,46,3,3,96,12,5,40,0,6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,103,25,127,6,23,285
110041205,0,0,0,0,20,3,9,0,3,35,32,0,26,5,3,63,28,0,15,3,0,47,29,3,18,3,9,62,32,3,56,0,5,95,17,5,30,3,3,54,6,3,18,0,4,36,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,3,15,3,3,42,237,32,242,27,33,562
111011206,0,0,0,3,10,0,3,0,0,15,23,0,4,0,0,25,10,0,4,0,0,20,16,0,7,3,0,34,63,8,29,3,4,101,83,3,98,17,18,212,15,11,33,10,9,80,10,9,17,6,5,46,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,14,243,32,199,45,38,555
111011207,0,0,0,0,4,0,0,0,0,4,18,5,0,0,0,18,6,0,0,0,0,12,13,3,3,0,3,18,38,0,12,7,5,69,29,13,24,4,3,68,8,0,13,3,3,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,123,16,63,17,18,237
111011208,0,0,0,3,0,0,0,0,0,7,29,0,11,0,3,38,25,0,9,0,0,33,21,0,10,0,4,40,105,7,84,0,8,209,174,15,134,11,14,353,42,9,61,4,9,129,14,3,21,5,3,40,3,0,3,3,0,12,4,0,5,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,12,0,4,0,0,15,433,40,343,25,49,891
111011209,0,0,0,3,3,3,0,0,0,7,11,0,3,0,0,13,13,4,6,0,0,22,17,3,11,0,0,35,73,6,57,3,12,148,121,19,140,19,15,321,16,9,41,7,13,80,7,4,9,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,9,290,50,276,34,49,686
111011210,3,0,0,9,10,0,4,0,0,21,70,3,12,0,9,95,11,6,4,3,5,28,16,3,11,0,6,41,50,6,42,5,25,125,51,4,35,0,12,103,3,7,7,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,15,226,32,130,10,62,462
111011211,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,4,0,0,12,11,0,7,0,0,23,7,5,11,0,0,18,3,0,9,3,0,10,3,0,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,36,5,0,87
111011212,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,11,12,0,0,0,0,9,17,0,7,0,0,21,45,5,22,3,10,82,52,4,44,8,11,126,13,3,31,3,9,64,10,3,6,3,0,19,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,178,19,120,20,35,376
111011213,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,4,0,0,0,0,0,3,11,0,3,0,0,16,25,3,27,0,4,63,21,11,28,7,10,72,3,4,23,3,0,35,5,3,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,6,78,25,92,17,19,228
111011214,0,0,0,0,8,0,0,0,0,9,10,0,0,0,0,10,4,0,3,0,0,6,15,0,0,0,0,16,46,0,18,4,4,74,77,10,80,3,18,193,32,3,46,4,5,85,7,0,10,3,3,28,0,4,5,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,207,26,174,20,35,455
111021215,0,0,0,5,6,0,3,0,0,9,31,0,0,0,0,35,8,0,0,3,0,20,4,3,14,0,9,29,31,6,24,9,11,75,28,4,33,6,7,86,4,3,8,0,5,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,115,15,88,22,39,279
111021216,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,5,13,0,3,0,3,22,26,5,24,3,6,64,56,15,83,5,9,163,18,3,31,0,4,52,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,133,32,151,9,20,345
111021217,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,22,5,3,4,0,0,6,9,0,6,0,0,15,27,0,28,0,0,58,41,7,87,6,12,150,58,29,143,11,16,244,7,3,11,0,4,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,189,42,277,14,33,549
111021218,0,0,0,6,24,0,3,0,0,29,18,0,7,0,3,31,21,0,13,0,0,39,19,0,15,3,3,37,43,8,50,3,5,110,61,18,85,13,9,185,25,15,24,5,3,75,5,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,233,42,228,32,31,565
111021219,0,0,0,0,11,0,0,0,0,11,32,3,5,0,3,41,15,0,3,0,3,18,21,4,13,3,4,42,55,14,47,4,11,128,68,15,67,10,9,165,11,3,14,3,6,42,3,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,13,226,44,158,25,49,499
111021220,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,4,0,3,0,0,7,7,0,5,0,3,16,28,4,24,0,4,61,40,4,44,4,7,108,13,8,11,3,6,38,0,0,3,3,3,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,101,24,96,10,25,263
111021221,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,10,4,0,4,0,0,3,0,0,3,0,3,7,13,3,25,0,0,43,13,4,27,4,3,46,6,0,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,10,80,3,7,145
111031222,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,13,5,0,5,0,0,3,20,0,11,0,0,35,66,3,40,3,3,117,110,13,84,10,19,239,38,7,59,7,9,122,3,5,13,3,0,26,0,4,10,4,0,14,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,10,0,3,0,0,9,288,31,227,25,29,605
111031223,0,0,0,0,4,0,0,0,0,8,14,4,7,0,3,23,4,0,6,0,3,14,17,0,19,0,4,45,45,7,59,3,14,132,24,8,34,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,126,20,125,3,33,303
111031224,0,0,0,3,5,0,0,0,0,4,28,0,3,0,3,34,15,0,8,0,0,25,26,0,8,0,3,37,59,3,25,0,3,93,101,3,55,8,11,173,56,3,35,3,3,102,13,3,4,0,0,28,3,3,3,0,0,8,0,0,9,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,315,13,158,14,31,539
111031225,0,0,0,0,7,0,3,0,3,11,24,0,0,0,3,25,11,0,3,0,0,15,16,0,10,0,0,30,68,3,27,3,10,110,139,12,115,11,17,291,32,7,45,4,3,94,7,3,24,3,0,37,3,3,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,12,325,28,247,20,40,654
111031226,0,0,0,0,3,0,3,0,0,5,4,0,3,0,0,6,6,0,3,0,0,7,8,3,10,0,0,19,26,7,23,5,9,56,49,3,82,5,15,159,43,14,95,10,13,174,5,5,13,0,0,25,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,14,149,40,239,22,31,485
111031227,0,0,0,0,9,0,0,0,0,9,16,0,8,0,0,28,17,0,0,0,4,20,36,0,11,3,3,59,100,9,57,3,12,171,207,20,133,14,14,386,27,3,35,7,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,432,38,244,29,29,774
111031228,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,19,3,0,0,0,0,8,16,0,5,0,0,19,75,0,4,0,0,80,147,0,20,3,5,180,63,7,30,3,3,100,17,4,29,0,0,60,12,4,13,0,0,29,0,0,7,0,0,14,0,0,7,0,0,9,0,0,6,0,0,8,7,0,3,0,0,12,355,23,139,13,13,544
111031229,0,0,0,0,11,0,0,0,0,10,9,0,3,0,0,11,7,0,0,0,0,6,21,0,0,0,0,21,79,0,11,0,0,94,185,0,31,6,0,225,127,0,27,4,8,164,66,0,22,0,5,90,30,0,8,0,0,46,13,0,11,0,0,23,0,3,6,0,0,9,4,0,0,0,0,7,6,0,4,0,0,7,571,9,120,19,13,735
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,0,0,0,0,4,0,0,0,0,10,21,0,3,0,5,25,13,0,4,0,0,13,21,3,15,0,5,40,80,4,101,0,7,198,81,11,119,8,12,226,21,5,20,3,0,42,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,12,0,4,0,0,13,256,29,272,16,21,591
111031232,0,0,0,0,9,0,0,0,0,9,14,0,3,0,0,16,5,0,0,0,0,7,11,3,6,0,0,19,16,7,18,0,3,37,30,3,17,3,3,61,30,6,37,5,8,80,3,0,12,0,0,20,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,126,19,95,13,17,269
111031233,0,0,0,3,9,0,0,0,0,12,21,0,5,0,3,36,20,0,6,0,3,36,29,0,17,0,4,50,104,3,96,3,9,217,166,20,154,9,22,375,24,7,34,11,6,86,3,3,5,0,3,9,3,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,10,410,36,320,31,61,857
111031234,0,0,0,0,6,0,3,0,0,16,15,0,3,0,0,23,15,0,3,0,3,25,25,0,16,0,0,44,90,6,46,3,7,149,137,5,88,10,7,250,27,7,30,3,4,71,5,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,342,15,194,21,29,595
111031235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,9,16,0,5,0,0,24,49,0,22,3,3,74,140,0,48,0,0,196,64,3,26,3,0,106,20,0,7,3,3,38,4,0,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,11,324,7,115,10,18,472
112011236,0,0,0,0,22,0,0,0,0,27,32,0,0,0,0,32,22,0,0,0,0,26,31,0,16,4,0,46,107,5,53,3,12,181,164,20,143,11,12,347,77,9,84,7,13,191,24,6,22,4,0,59,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,14,492,42,330,41,47,953
112011237,0,0,0,0,7,0,9,0,0,21,16,0,4,0,0,21,7,0,3,0,0,13,25,6,11,0,0,44,52,7,50,4,4,109,69,9,105,13,10,211,30,7,55,14,4,109,9,0,16,0,0,26,4,3,3,0,0,9,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,0,0,16,246,35,270,38,28,624
112011238,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,3,0,8,4,0,0,0,0,10,9,0,5,0,0,17,19,0,21,0,3,42,18,0,14,4,0,38,15,4,18,0,5,38,3,0,12,0,0,18,0,0,3,0,0,8,0,0,0,0,0,3,3,0,5,0,0,6,3,0,0,0,0,7,108,13,89,11,12,235
112011239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,6,0,6,0,0,17,23,0,13,0,0,35,60,9,59,3,4,135,25,8,46,6,4,92,17,3,18,0,0,37,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,148,18,161,11,19,354
112011240,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,8,0,0,0,0,8,7,0,0,0,0,5,15,0,3,0,0,14,39,0,22,0,4,63,42,3,31,0,3,83,38,0,45,3,0,84,27,0,21,0,0,49,10,3,9,0,0,25,13,3,6,3,0,26,8,0,13,0,0,23,3,0,6,0,0,15,217,9,164,13,12,416
112011241,0,0,0,0,4,0,0,0,0,4,8,4,3,0,0,13,5,0,6,0,3,18,30,0,15,4,3,55,23,3,17,3,6,56,13,3,35,3,3,58,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,105,14,89,9,17,236
112011242,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,3,3,0,3,0,0,4,4,0,7,0,0,11,32,3,45,0,4,81,30,8,58,5,0,102,19,0,24,9,0,50,8,4,18,0,3,41,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,11,113,22,165,13,6,318
112011243,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,4,0,9,3,0,15,9,0,7,0,0,17,13,0,10,0,0,29,22,3,46,3,3,75,14,10,38,8,3,72,9,0,20,0,0,36,3,0,5,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,4,92,17,165,12,16,300
112021244,0,0,0,3,9,0,3,0,5,17,27,0,7,0,7,50,15,4,10,5,3,37,58,10,70,3,5,138,49,24,99,11,13,188,5,3,16,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,10,181,48,223,18,38,500
112021245,0,0,0,3,10,0,4,0,0,11,13,0,10,0,5,27,5,0,5,0,0,17,20,0,26,6,3,48,15,7,13,0,3,41,3,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,93,16,80,3,15,209
112021246,0,0,0,5,5,0,5,0,0,13,13,0,6,0,3,27,14,3,6,0,0,28,47,0,18,3,5,77,87,12,79,7,6,191,47,7,76,7,10,152,8,3,15,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,13,246,28,215,19,28,536
112021247,0,0,0,0,10,0,3,0,3,14,8,0,13,0,0,21,11,3,15,0,0,25,24,6,22,4,0,50,15,3,12,3,3,40,4,0,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,88,12,78,7,12,200
112021248,0,0,0,0,4,0,0,0,0,4,26,0,6,0,0,35,32,4,14,0,0,49,72,3,32,0,4,114,83,18,97,7,10,212,44,12,56,13,3,129,8,3,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,273,37,210,21,21,567
112021249,0,0,0,0,5,0,4,0,0,13,7,5,11,0,3,27,15,0,4,0,3,19,21,3,25,4,0,57,37,5,44,3,3,97,28,6,30,5,5,74,10,3,14,0,0,25,6,0,0,0,0,4,0,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,15,154,28,167,24,19,392
112031250,0,0,0,3,7,0,0,0,0,7,9,4,0,0,0,16,3,0,3,0,0,9,17,0,10,0,0,26,48,0,27,3,0,87,92,8,64,4,9,171,42,14,72,3,6,139,21,6,39,4,13,80,16,3,35,3,0,53,4,3,16,3,0,25,0,0,8,0,0,11,0,0,3,0,0,3,6,0,0,0,0,14,267,38,295,33,27,655
112031251,0,0,0,0,4,0,0,0,0,4,10,0,7,0,0,12,12,0,4,0,0,15,10,0,5,0,3,22,36,3,37,3,5,84,23,13,80,5,10,135,10,10,14,3,0,35,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,111,29,146,17,17,323
112031252,0,0,0,0,4,0,3,0,0,8,8,0,0,0,0,11,4,0,12,0,0,23,10,0,6,0,0,21,24,3,20,3,9,62,19,9,33,3,3,63,15,6,16,4,3,41,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,99,21,118,11,21,268
112031253,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,4,0,0,0,0,9,7,0,0,0,0,13,51,4,17,6,0,73,100,16,98,11,11,226,31,14,91,4,12,148,10,7,28,4,0,52,3,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,15,232,40,251,27,31,578
112031254,0,0,0,3,3,3,0,0,0,6,26,0,3,0,0,29,22,0,3,0,0,31,34,0,17,3,0,57,127,0,76,9,17,225,139,15,127,20,22,315,55,11,43,12,10,135,13,4,8,3,4,36,0,3,5,3,0,11,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,18,437,39,312,48,58,889
112031550,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,3,0,4,0,0,10,12,0,6,0,4,19,38,0,31,4,10,81,85,11,84,12,15,201,31,19,71,14,13,135,17,0,20,6,8,43,4,0,4,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,14,217,40,230,31,49,565
112031551,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,5,3,7,0,0,17,3,5,16,0,0,27,3,0,10,0,0,17,3,0,3,0,0,10,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,38,4,3,84
112031552,0,0,0,0,8,0,0,0,0,4,17,0,0,0,0,19,11,0,0,0,0,8,17,0,7,0,0,25,45,6,16,3,3,69,79,10,92,6,17,203,14,5,16,6,10,58,5,4,3,0,0,13,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,9,200,24,139,18,31,412
113011256,0,0,0,6,33,3,11,4,0,56,78,11,72,10,10,183,46,4,40,5,8,111,79,9,125,6,3,227,77,17,120,4,15,239,42,28,87,10,17,172,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,25,388,85,484,37,58,1056
113011257,3,0,0,12,19,3,16,0,7,48,55,0,44,5,5,105,24,0,30,0,4,61,35,4,36,3,0,77,6,3,27,0,0,31,0,0,6,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,3,22,3,3,54,228,28,281,25,28,585
113011258,3,0,0,3,10,0,6,0,0,17,44,3,28,0,3,78,39,6,13,3,3,62,37,5,38,0,5,86,22,8,41,3,5,79,9,0,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,11,177,25,148,6,20,379
113011259,6,0,0,6,12,0,6,0,5,20,19,0,20,3,0,45,11,0,8,0,0,23,13,0,15,0,5,30,3,0,7,0,0,17,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,80,3,87,11,11,191
113021260,0,0,0,3,4,3,6,3,0,19,21,0,21,0,7,45,9,0,3,0,0,12,7,3,4,0,0,20,3,0,10,0,0,18,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,57,13,64,4,7,151
113021261,0,0,0,0,11,0,0,0,0,12,26,0,8,0,3,35,17,3,20,0,0,35,19,4,29,3,7,58,29,3,40,5,3,73,4,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,114,9,103,10,11,252
113021262,0,0,0,3,8,0,7,0,0,20,18,3,11,0,0,35,5,0,7,0,0,11,4,0,11,0,0,12,3,3,9,3,0,16,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,59,13,76,3,4,147
113031263,0,0,0,0,14,0,3,0,0,15,29,0,5,0,3,39,17,3,15,0,3,33,38,3,29,0,3,79,10,0,25,0,0,34,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,18,136,12,100,4,15,270
113031264,0,0,0,3,3,0,10,0,0,11,10,0,10,0,3,30,10,3,8,0,0,20,10,0,6,0,0,21,0,3,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,9,67,7,55,8,5,144
113031265,0,0,0,0,6,0,7,0,0,13,9,0,16,0,5,28,8,3,4,0,0,16,12,3,18,0,0,38,7,0,22,0,3,35,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,9,75,6,89,4,8,184
113031266,0,0,0,6,8,0,3,0,0,13,15,0,25,4,3,44,14,4,7,0,4,31,11,3,20,0,3,39,11,0,17,3,0,29,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,90,15,102,6,6,226
113031267,0,0,0,0,5,0,3,0,0,12,29,0,26,4,3,67,18,3,8,0,4,26,36,8,38,0,0,81,90,7,121,8,8,231,49,6,84,12,8,154,11,12,21,5,0,44,3,4,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,10,259,33,319,33,20,672
