SA2_MAINCODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
124031464,0,0,59,1905,1541,675,504,196,110,4934,552,805,459,403,188,115,2529,326,118,46,28,9,3,527,387,333,142,110,27,8,1001,711,457,185,130,37,15,1531,398,174,55,19,3,0,658,232,151,50,19,3,3,448,100,52,4,6,0,0,163,0,3,0,3,0,0,3,725,381,108,42,7,3,1275,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,3,3,5,4,0,0,0,7,7,4,3,0,0,0,19,2003,1650,766,581,234,128,5363
124031465,0,0,0,236,430,277,350,199,94,1580,226,418,271,347,202,100,1562,9,3,0,0,0,0,12,0,0,0,0,0,0,0,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,6,233,424,277,344,202,101,1578
124041466,0,0,0,1462,1613,790,651,273,173,4975,771,1177,642,550,288,169,3603,370,222,89,37,15,3,732,115,99,54,24,12,0,297,484,318,136,60,20,3,1025,174,67,19,4,0,0,269,42,27,4,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,213,91,25,7,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,3,5,0,0,0,0,5,6,9,0,0,3,0,20,1477,1601,811,620,318,176,4999
124041467,0,0,0,1156,1528,1033,946,453,223,5345,734,1244,845,816,390,201,4224,356,231,117,66,22,13,806,73,63,31,20,10,0,208,435,290,146,89,35,11,1015,36,16,5,3,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,5,3,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,19,11,0,0,0,0,0,18,14,13,6,3,0,0,35,1228,1561,1001,914,423,214,5349
124041468,0,0,4,216,438,301,358,250,184,1744,192,402,267,347,218,205,1626,8,3,3,0,0,0,16,0,3,0,0,0,0,3,8,4,3,0,0,0,18,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,9,11,12,7,5,8,7,43,220,425,275,354,227,208,1709
124051469,0,0,0,156,405,389,533,290,120,1891,191,460,354,522,242,115,1880,6,5,0,0,0,0,15,0,4,4,3,0,3,11,6,7,3,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,465,357,523,241,117,1904
124051470,0,0,0,657,1631,1329,1436,655,387,6085,699,1698,1232,1333,621,397,5988,11,6,3,3,3,9,31,5,3,4,0,0,3,14,13,14,8,3,4,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,718,1712,1240,1341,621,408,6040
124051580,0,0,0,687,1121,664,602,325,221,3626,549,954,589,522,288,224,3121,85,78,42,26,11,11,248,67,105,60,50,34,15,327,153,180,105,75,37,24,576,12,9,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,4,0,0,3,16,731,1138,697,597,325,252,3742
124051581,0,0,0,1498,1615,864,718,367,258,5325,828,1070,634,503,294,252,3579,155,79,29,14,7,3,286,182,263,171,128,63,29,834,339,338,202,146,64,34,1125,124,66,26,33,13,4,273,162,103,43,33,11,4,363,68,59,24,16,0,0,161,5,3,0,0,0,0,12,361,233,94,85,20,10,806,0,0,0,0,0,0,0,6,3,0,0,0,0,6,4,3,3,0,0,0,12,8,9,3,0,0,0,26,13,5,0,0,0,0,21,1555,1659,931,738,384,299,5558
125011473,0,0,0,797,1332,689,583,179,79,3650,68,186,184,283,106,68,898,0,0,0,0,0,0,4,44,138,131,162,56,26,551,44,140,131,164,56,26,557,3,10,8,9,0,3,37,87,140,72,52,13,7,363,1263,1905,809,360,78,21,4431,0,0,0,0,0,0,0,1350,2053,886,425,94,31,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,11,1470,2383,1206,869,256,121,6301
125011475,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,3,567,855,789,816,534,564,4122,257,444,359,417,332,486,2289,25,17,10,9,3,7,82,31,66,80,71,55,72,381,59,85,90,77,60,82,459,81,59,47,37,26,15,262,72,68,65,74,42,30,350,82,142,166,216,122,154,890,8,5,4,5,5,3,30,239,284,282,330,196,205,1541,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,17,10,3,8,19,71,9,17,16,3,8,19,78,10,11,5,3,3,0,33,577,847,749,834,604,791,4391
125011583,0,0,7,545,758,685,616,282,198,3084,91,95,97,82,78,91,535,14,9,3,5,5,4,48,6,16,10,21,12,19,72,21,22,14,25,15,24,122,197,304,270,300,139,82,1277,105,173,147,169,124,85,808,77,95,99,90,50,41,454,3,0,0,0,0,0,3,384,568,513,557,307,205,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,0,0,3,4,9,6,0,0,0,0,11,504,696,630,664,399,318,3216
125011584,0,0,0,335,434,373,429,274,285,2133,196,317,271,327,239,325,1662,16,16,5,6,6,5,59,76,87,65,61,43,36,369,91,100,73,70,46,44,425,30,13,11,7,4,7,74,8,13,13,7,0,0,36,0,0,0,0,0,0,0,3,3,0,0,0,3,6,41,24,19,14,5,9,114,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,9,3,3,3,0,3,0,11,331,443,369,406,290,374,2214
125011585,0,0,4,444,646,505,557,255,201,2615,221,344,303,329,202,210,1602,13,10,6,0,0,0,37,30,57,64,74,39,34,290,42,70,66,76,42,33,330,84,91,75,43,22,9,315,58,78,48,59,25,13,278,23,23,27,14,9,5,97,0,0,0,0,0,0,0,169,195,145,115,49,21,694,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,5,15,3,0,44,12,6,5,15,3,0,47,3,0,0,0,0,0,3,441,613,524,532,293,271,2675
125011586,3,0,14,781,1329,1089,1072,492,365,5131,384,653,531,639,380,359,2951,39,58,34,38,14,12,189,96,236,275,273,111,67,1050,138,289,304,307,122,78,1234,94,99,64,48,13,13,338,41,79,79,62,38,11,306,129,294,249,195,57,29,953,5,5,6,0,0,0,12,266,474,393,305,109,59,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,3,0,20,6,4,6,6,5,0,23,19,9,7,5,4,0,44,814,1435,1239,1258,617,500,5864
125011587,0,0,0,321,373,284,292,160,109,1537,157,235,186,226,107,130,1031,8,8,3,4,0,0,30,3,5,8,12,4,5,32,9,20,8,15,4,5,66,114,51,27,13,11,3,215,14,32,23,12,10,4,96,14,28,44,29,14,3,137,0,0,4,3,0,0,7,146,112,101,56,27,11,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,18,5,0,5,0,3,3,18,0,3,0,3,0,0,5,309,367,304,304,144,147,1582
125021476,0,0,10,1177,2387,1625,1864,707,330,8083,641,1694,1215,1450,668,388,6060,20,28,31,19,12,0,107,105,217,262,252,95,38,979,127,244,291,277,105,40,1078,203,64,18,10,8,0,302,64,68,41,39,9,0,215,160,323,261,228,52,17,1048,6,3,4,0,0,0,11,426,450,324,280,67,24,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,4,0,0,0,0,7,10,4,4,4,0,0,29,1211,2401,1835,2015,841,456,8750
125021477,0,0,4,1344,1803,1162,1327,533,258,6419,717,1205,845,964,437,250,4415,160,94,57,54,14,4,387,245,428,366,359,153,71,1614,400,522,428,420,167,74,2004,118,24,9,10,0,0,164,101,51,26,31,6,5,228,22,43,17,12,3,0,96,0,0,0,0,0,0,3,248,116,55,51,11,6,496,0,0,0,5,0,0,3,0,0,0,0,0,0,0,9,3,4,7,0,0,18,7,8,4,11,0,0,24,10,7,3,6,0,0,28,1383,1855,1337,1440,624,330,6970
125021478,3,3,45,1437,1573,944,997,448,212,5601,460,834,583,695,367,218,3153,184,72,38,26,10,5,331,364,417,370,358,134,45,1699,549,490,412,392,141,47,2029,70,50,20,9,4,0,163,164,128,65,44,8,0,416,155,86,22,13,0,3,275,0,0,3,0,0,0,3,393,268,110,68,16,6,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,19,6,3,0,0,0,0,19,11,3,4,0,5,0,23,1425,1597,1104,1154,528,268,6085
125031479,3,0,33,1169,1292,891,921,531,449,5260,689,827,686,774,467,523,3969,106,61,30,22,21,14,256,107,86,90,118,73,49,522,216,151,122,143,95,61,778,184,87,23,44,18,18,379,46,34,18,21,12,6,133,3,10,7,5,3,3,36,3,4,0,3,0,0,13,244,138,54,75,28,21,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,7,0,23,5,3,3,0,7,0,20,5,8,7,0,3,0,25,1157,1128,866,995,594,604,5356
125031480,0,0,3,1009,1049,679,672,463,500,4369,388,622,451,524,356,562,2899,54,46,29,24,13,18,178,60,50,30,41,37,19,238,109,96,59,64,47,36,411,301,172,74,56,18,6,638,174,119,55,36,10,3,398,0,6,3,0,0,0,9,4,0,0,0,0,0,3,482,298,138,84,32,11,1046,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,10,0,3,6,0,26,5,9,0,8,9,0,31,9,4,0,3,0,0,18,990,1023,646,688,444,611,4400
125031481,0,0,28,1077,1282,964,983,575,567,5450,498,719,602,644,487,566,3512,49,49,33,26,19,12,186,70,130,108,121,59,60,545,119,173,137,146,76,78,734,163,92,55,37,14,8,379,163,178,136,115,39,17,645,167,224,161,109,53,28,737,3,3,0,0,0,0,6,493,494,357,264,113,53,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,22,3,0,0,3,6,9,19,15,10,13,5,7,0,42,1128,1394,1104,1061,687,700,6076
125031482,0,0,3,1001,2430,1508,1629,711,360,7633,892,1961,1307,1613,758,387,6927,72,66,32,19,4,4,190,108,175,138,158,75,48,702,183,235,161,181,78,54,891,18,14,12,5,0,0,55,81,106,42,23,9,5,268,0,0,0,0,0,0,0,10,9,3,0,0,0,21,116,124,56,30,11,5,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,16,17,7,9,68,10,13,16,17,5,9,67,4,0,0,5,0,0,8,1199,2343,1545,1845,854,459,8238
125031483,0,0,9,1152,1172,791,841,581,756,5298,539,736,595,611,550,768,3801,181,58,6,15,10,7,271,175,205,135,124,82,73,797,358,260,140,138,92,80,1065,133,37,24,6,9,9,218,51,45,43,31,18,7,200,104,151,103,54,43,19,476,7,6,3,4,3,0,27,303,242,180,98,67,32,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,4,24,4,0,0,5,8,4,24,9,5,3,0,3,6,20,1201,1241,923,855,715,887,5829
125031484,0,0,3,1529,1734,1054,986,552,468,6335,583,872,608,732,463,445,3704,230,114,64,34,18,17,480,138,176,149,122,84,85,762,373,281,214,160,103,107,1239,104,64,31,23,11,3,228,286,256,175,106,47,17,893,147,123,76,43,19,16,437,0,0,0,0,0,0,0,538,437,289,178,82,36,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,3,3,0,0,0,12,10,6,3,3,7,8,32,1499,1607,1118,1068,654,596,6542
125031485,0,0,5,1882,2283,1523,1360,805,606,8458,685,1016,732,782,571,547,4338,235,157,88,96,38,14,632,176,222,214,249,173,109,1138,405,380,303,348,209,121,1771,128,161,87,67,26,10,476,403,465,375,237,93,31,1608,152,197,141,92,32,22,638,3,4,0,0,0,0,12,689,819,599,401,158,62,2728,0,0,0,0,0,0,0,0,3,3,0,0,4,11,8,12,9,8,7,3,48,4,20,14,9,7,4,59,10,9,11,4,0,3,40,1799,2240,1660,1541,950,746,8944
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3
125031487,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125041489,0,0,17,2166,2460,1328,900,330,191,7366,281,419,270,298,164,108,1538,73,40,31,15,3,3,170,218,259,235,193,68,23,998,292,302,261,208,70,26,1167,419,337,179,116,25,8,1076,676,742,479,247,58,16,2215,477,665,404,238,70,16,1860,0,4,0,0,0,0,3,1567,1741,1061,602,145,41,5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,8,8,0,3,0,0,0,8,14,5,0,6,7,0,38,2152,2471,1603,1113,381,176,7897
125041490,0,0,0,332,799,451,614,222,86,2501,270,651,458,560,215,121,2274,20,20,14,11,4,3,62,16,35,40,30,5,5,133,34,52,56,35,6,6,198,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,7,314,706,515,601,221,130,2493
125041491,0,0,0,1595,2072,1325,998,331,132,6449,309,639,399,461,195,102,2098,110,67,22,28,6,7,243,179,256,194,175,41,16,852,296,316,219,201,52,21,1095,286,127,41,36,6,6,510,299,341,311,212,47,13,1233,380,674,640,357,87,35,2180,0,3,0,0,0,0,5,972,1137,1001,608,147,54,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,0,0,18,1587,2101,1622,1276,390,175,7136
125041492,3,0,18,2062,2467,1712,1133,403,224,8001,160,212,173,166,114,96,920,28,39,23,18,8,3,120,35,73,78,60,30,25,299,59,115,101,76,34,33,412,350,416,385,276,94,35,1548,624,881,749,479,144,87,2972,843,1277,1026,520,153,77,3896,0,0,0,0,0,0,0,1819,2577,2162,1273,387,202,8419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,35,39,15,4,161,35,30,35,39,15,4,161,34,15,13,3,0,3,78,2101,2955,2491,1557,549,335,9993
125041493,0,0,8,1577,2100,1313,1281,602,313,7190,757,1379,957,1096,483,303,4972,306,229,119,77,29,13,767,160,192,197,205,79,51,888,468,419,321,280,102,63,1648,343,167,42,19,3,0,585,0,3,3,3,0,3,15,4,24,36,22,5,3,97,3,6,0,0,0,0,15,357,203,89,44,13,8,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,5,14,5,6,7,0,0,38,1587,2005,1376,1423,596,378,7370
125041494,0,0,0,449,1152,635,786,292,114,3425,399,1000,567,833,360,132,3299,9,3,3,0,0,0,16,21,43,23,19,6,0,105,26,44,23,18,6,0,122,35,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,461,1050,591,850,367,136,3456
125041588,0,0,0,904,1023,766,714,288,188,3874,305,470,346,407,180,165,1872,159,124,134,214,50,21,709,78,74,143,169,45,23,537,242,204,277,381,100,47,1245,137,101,97,70,16,13,440,99,82,102,52,17,8,373,10,17,20,15,3,3,62,3,3,0,0,0,0,11,262,207,221,139,44,20,884,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,10,6,4,8,3,5,5,24,808,880,852,923,326,240,4033
125041589,0,0,9,1114,1287,1024,895,374,197,4900,341,470,375,451,249,178,2074,125,72,59,69,16,15,354,122,103,113,114,29,27,506,244,181,173,186,47,42,861,160,240,260,221,52,24,953,236,208,272,238,48,23,1025,16,15,30,17,0,0,82,0,0,0,0,0,0,0,409,464,565,476,104,47,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,25,8,4,8,0,0,58,1026,1122,1119,1120,402,271,5059
126011495,3,0,3,1546,2337,1575,1816,682,243,8202,625,1446,1044,1359,636,334,5450,65,71,46,54,18,4,259,105,172,148,162,41,30,659,172,241,193,221,63,28,920,73,25,12,12,9,0,129,309,372,324,239,44,6,1292,193,388,302,190,33,5,1114,4,0,0,3,0,0,4,569,785,631,443,85,18,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,5,0,4,3,4,0,0,5,5,5,0,3,0,3,18,1381,2482,1876,2020,780,387,8930
126011496,0,0,0,1068,1906,1112,1456,656,235,6434,649,1530,1000,1492,625,299,5583,85,75,26,21,5,0,211,80,87,67,54,11,3,298,159,160,91,74,19,5,517,97,22,6,13,0,0,145,58,56,25,19,3,0,162,78,65,10,9,0,0,163,8,3,0,0,0,0,15,242,150,45,41,3,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,3,3,0,3,0,0,7,3,3,4,3,0,0,15,1054,1846,1136,1613,653,304,6605
126021497,0,0,5,1433,2199,1501,1695,651,298,7781,683,1338,957,1251,588,399,5214,250,254,187,150,49,17,903,100,124,121,118,49,34,544,348,371,308,269,98,59,1450,19,38,21,14,3,0,105,225,298,226,103,26,15,891,99,136,95,55,11,4,404,3,0,0,3,0,0,8,346,477,348,170,43,18,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,12,4,3,0,40,10,14,12,4,3,0,39,11,3,6,4,0,4,33,1398,2205,1627,1699,730,481,8134
126021498,0,0,3,1599,1611,779,838,325,118,5274,407,716,449,711,314,113,2716,82,65,37,34,7,0,227,117,195,109,81,34,7,540,203,260,149,116,42,8,769,153,73,25,16,4,0,274,558,448,129,54,12,0,1199,214,156,45,18,0,0,436,0,0,0,0,0,0,0,927,681,198,88,13,0,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,9,4,3,0,3,0,0,9,8,6,3,4,4,0,28,1547,1662,798,918,374,119,5432
126021499,0,0,0,786,942,449,571,289,106,3148,277,588,361,537,314,104,2173,11,28,6,5,4,0,61,68,107,50,42,8,4,283,83,134,59,53,15,4,348,182,94,28,14,4,0,319,120,74,16,3,4,0,225,54,25,8,3,0,0,88,0,0,0,0,0,0,0,362,193,52,20,4,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,3,0,0,13,720,913,477,610,334,109,3167
126021500,0,0,0,2210,2329,1240,889,276,144,7079,231,435,291,322,156,163,1594,84,72,47,47,11,6,266,820,767,479,342,84,31,2525,908,840,523,393,97,34,2787,116,67,40,20,5,0,241,481,539,325,199,46,13,1610,459,704,290,103,14,7,1572,0,0,0,0,0,0,3,1054,1311,653,325,71,16,3428,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,43,21,4,14,3,3,88,2245,2598,1476,1047,323,219,7907
126021501,0,0,3,744,1128,745,877,344,126,3968,478,852,609,846,329,151,3262,85,66,49,42,17,3,254,49,72,69,67,21,11,286,127,139,113,107,34,12,536,95,40,9,0,6,0,151,0,4,7,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,50,13,5,3,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,3,0,0,0,0,6,0,0,7,4,0,0,8,703,1043,740,966,362,166,3976
126021503,0,0,0,1862,2233,1171,960,341,125,6694,362,662,519,586,250,156,2533,75,128,89,50,20,9,362,36,35,29,29,15,7,157,107,166,115,78,39,20,524,87,88,39,34,0,3,262,485,534,211,111,20,9,1383,734,1037,514,261,63,17,2627,0,0,0,3,0,0,4,1316,1663,768,410,90,29,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,10,0,0,0,42,20,11,7,0,0,0,44,3,3,7,0,0,0,17,1810,2507,1416,1076,377,206,7395
126021590,0,0,0,212,354,250,312,159,44,1331,128,295,209,286,150,44,1118,26,28,13,11,0,0,73,25,22,24,24,6,4,107,49,54,36,37,6,4,178,0,3,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,186,356,247,328,157,49,1317
126021591,0,0,8,2067,2485,1407,1406,567,210,8147,642,1173,815,1096,488,233,4447,170,190,110,93,22,0,586,150,130,98,103,36,14,534,318,320,211,202,59,19,1121,177,96,45,18,9,3,347,733,683,313,161,28,11,1922,435,855,430,224,49,14,2006,0,3,0,0,0,0,3,1347,1634,792,404,81,22,4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,3,3,3,0,0,0,8,10,24,5,6,4,0,52,2317,3145,1824,1710,628,275,9906
127011504,0,0,5,1262,1217,838,758,514,541,5123,675,937,718,731,534,562,4148,25,11,5,5,0,3,49,64,46,32,24,9,7,183,87,55,35,26,13,14,229,267,79,41,25,9,5,421,190,44,21,12,3,0,268,3,5,0,0,0,0,11,0,0,0,0,0,0,0,461,127,61,40,7,4,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,5,10,3,0,0,0,0,16,1240,1120,810,796,551,581,5099
