SA2_MAINCODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
117031329,6,0,3,6,5,3,4,8,4,0,3,0,49,8,3,7,9,4,0,0,0,0,0,0,0,30,48,3,17,11,8,7,4,9,0,0,6,4,115,22,3,22,30,7,8,9,10,0,0,0,4,118,0,0,0,5,0,4,3,3,0,0,0,0,12,3,0,5,37,16,31,19,9,5,0,0,3,136,3,0,7,42,21,29,16,18,10,3,5,7,159,3,0,5,28,28,39,46,18,10,4,0,0,179,3,0,10,24,19,60,59,39,15,3,3,5,245,0,0,0,8,4,23,48,45,18,6,6,3,163,3,0,0,3,7,25,61,62,30,9,14,0,207,0,0,0,0,0,9,14,39,27,6,4,0,107,3,0,0,0,0,8,40,100,50,33,44,3,281,0,0,0,0,0,3,6,22,37,22,18,0,123,0,0,0,0,0,0,0,6,17,15,33,3,80,4,0,0,3,0
117031330,3,0,0,6,3,4,11,8,0,0,0,0,35,7,6,0,0,0,3,4,8,0,0,0,0,29,45,9,9,6,6,7,9,5,0,0,3,0,83,13,11,11,5,5,9,14,16,0,0,0,0,95,4,0,3,0,0,0,3,3,0,0,0,0,15,9,4,20,14,3,11,36,19,3,3,0,3,133,4,0,3,13,8,14,53,18,0,0,0,4,118,3,3,3,9,3,22,71,45,6,3,3,0,169,3,0,0,11,14,28,158,88,15,0,0,5,325,0,0,4,4,4,23,128,74,9,0,0,3,256,0,0,3,6,4,18,173,186,40,4,8,5,447,0,0,3,3,3,6,87,155,40,8,7,0,311,0,0,0,3,0,7,70,133,41,11,4,3,271,0,0,0,0,0,3,28,78,32,23,4,0,168,0,0,0,0,0,0,4,21,18,13,10,0,64,3,0,4,4,3
117031331,16,0,4,11,4,9,15,8,8,0,0,0,82,33,11,12,5,5,3,0,3,3,3,0,4,91,277,37,22,27,14,8,8,7,3,3,12,17,436,116,52,53,47,20,17,14,3,3,3,4,17,345,15,6,69,7,3,11,8,4,4,0,3,8,141,20,18,71,57,20,21,40,17,4,0,7,12,298,13,0,14,52,39,46,31,17,9,3,3,6,233,6,4,17,43,38,47,47,24,6,4,4,0,242,10,7,19,32,42,72,108,57,22,7,4,6,387,3,0,5,8,18,37,69,55,15,7,5,4,231,10,0,5,12,3,26,72,114,37,12,12,3,299,9,0,4,9,5,14,51,92,41,12,11,0,245,3,0,0,10,5,13,46,113,54,31,24,0,298,3,0,0,3,0,3,12,71,57,32,25,0,201,0,0,0,0,0,0,0,14,19,26,16,0,82,18,10,23,15,9
117031332,8,0,4,5,13,18,16,24,0,4,3,3,102,20,3,0,0,4,3,8,9,3,0,3,0,62,88,14,13,16,6,16,22,16,3,3,7,15,200,36,21,19,41,17,21,17,20,3,3,3,7,210,4,0,11,6,3,5,9,9,3,0,0,0,50,12,11,26,60,41,63,53,44,13,3,3,5,331,11,3,3,86,34,42,55,39,11,3,4,0,291,0,0,10,54,42,54,79,53,15,4,7,8,322,16,0,10,37,44,87,140,123,35,11,4,6,510,11,0,3,16,13,46,113,95,27,5,3,9,335,4,0,3,14,17,32,150,165,45,8,6,6,457,4,0,0,9,4,12,81,157,52,10,3,3,330,5,3,0,3,7,12,78,160,49,20,9,4,341,8,0,0,4,0,3,22,91,52,19,5,0,212,0,0,0,0,0,0,8,13,15,10,4,0,53,10,4,8,10,11
117031333,3,7,0,10,16,14,15,14,3,0,8,6,89,17,0,3,5,7,0,6,3,0,0,0,3,56,94,16,23,55,30,19,17,3,3,0,3,11,279,36,19,30,87,41,36,18,15,7,0,4,3,317,3,3,18,7,0,3,3,3,0,0,0,0,55,14,7,29,121,90,68,33,17,7,0,9,12,402,12,0,16,99,124,92,54,17,18,0,7,4,444,4,3,6,77,72,101,78,38,15,3,4,4,415,10,0,9,61,85,155,134,79,22,13,15,5,598,5,0,3,25,28,85,120,71,24,12,9,8,395,3,0,9,20,17,49,116,95,41,16,13,0,398,3,0,0,5,3,9,48,74,32,5,11,3,196,12,0,9,6,13,39,85,161,116,47,99,5,589,0,0,0,4,4,5,20,68,84,28,47,3,264,0,0,0,0,0,3,0,18,30,21,56,0,136,6,4,10,17,8
117031334,5,0,3,3,10,49,54,60,17,12,7,4,244,8,0,4,0,4,16,23,15,3,3,3,4,80,88,7,0,4,12,21,24,6,3,3,3,10,186,45,7,15,8,6,26,20,11,7,0,10,3,161,8,15,18,4,0,0,7,10,3,0,0,0,62,15,3,22,21,16,21,42,43,27,3,9,7,234,4,0,4,16,18,28,52,37,15,7,3,7,197,5,0,0,0,8,26,73,58,32,9,10,10,241,8,0,4,0,22,18,105,110,47,17,12,9,349,4,0,0,8,8,18,67,108,45,15,8,3,284,9,0,0,6,7,13,95,150,65,24,15,10,387,0,0,0,3,4,10,36,110,73,16,14,9,263,3,0,0,0,3,9,57,161,87,39,42,8,418,3,0,0,0,0,3,17,78,77,39,47,4,261,0,0,0,0,0,0,0,19,35,27,51,0,132,10,4,8,8,3
117031335,17,0,3,6,6,13,32,25,8,7,3,7,123,40,5,8,8,0,4,10,3,3,0,0,10,94,427,35,20,13,4,12,12,10,7,3,13,29,585,112,40,30,18,6,17,14,7,3,0,8,7,271,15,14,94,8,0,3,3,4,4,0,3,0,154,48,13,44,41,22,32,36,31,5,3,3,15,287,9,3,11,21,18,34,48,26,14,0,3,4,190,4,0,13,16,8,42,57,45,16,0,0,0,204,12,0,8,20,21,59,115,73,25,3,3,4,344,7,0,8,6,18,36,82,55,28,7,0,3,238,4,0,0,11,0,20,92,131,35,10,3,7,314,4,0,0,3,5,6,44,102,34,15,3,8,227,3,0,7,0,0,10,49,72,47,22,3,3,211,0,0,3,0,3,4,14,41,42,19,10,0,137,0,0,0,0,0,0,0,15,17,14,3,0,52,17,9,18,8,9
117031336,4,0,0,5,3,7,19,22,6,3,0,8,85,31,10,11,4,0,3,8,6,0,0,0,4,79,230,18,15,10,3,6,11,4,7,7,9,20,343,95,30,24,23,8,14,22,18,3,0,0,10,242,8,6,37,3,3,10,8,5,0,0,0,0,87,31,5,29,33,22,32,36,38,10,0,3,12,236,4,0,5,22,15,26,37,23,6,6,4,3,163,8,0,3,12,14,30,67,39,14,4,3,8,204,3,0,0,9,14,36,138,107,35,3,12,9,375,5,0,3,8,7,29,93,72,34,5,5,3,263,8,0,0,3,4,14,118,158,49,21,14,0,390,0,0,0,0,4,7,64,106,53,18,8,3,269,6,0,0,3,4,11,74,126,80,29,22,3,359,0,0,0,3,0,0,26,75,67,39,17,3,235,0,0,3,0,0,0,5,27,23,26,26,0,110,10,0,4,6,5
117031337,12,0,3,4,0,5,51,127,98,68,57,26,456,20,0,3,0,0,3,4,19,20,6,13,11,111,83,4,3,6,0,0,20,21,22,9,11,9,195,45,8,10,7,0,10,7,29,31,15,5,17,178,3,3,8,0,0,0,3,6,3,8,3,6,52,14,0,22,9,3,12,31,65,39,28,26,16,255,13,0,3,9,7,6,30,57,42,23,22,12,225,14,3,3,6,3,9,43,73,58,31,16,14,267,9,0,9,3,0,11,41,102,90,57,42,11,370,14,0,0,0,4,7,27,75,59,36,28,9,258,8,0,0,3,3,7,38,89,52,38,41,11,276,5,0,0,3,0,4,8,39,41,34,29,0,167,9,0,3,0,3,5,26,87,78,75,139,17,431,0,0,0,0,0,0,5,28,40,47,56,4,187,0,0,0,0,0,3,0,5,21,28,59,0,118,11,4,4,0,3
117031338,23,5,7,3,0,8,27,55,20,12,0,11,165,80,14,21,3,0,3,8,27,6,0,4,11,168,528,48,36,17,6,0,7,24,6,4,25,45,756,155,56,16,3,3,7,15,18,6,0,5,13,301,21,20,128,9,4,6,3,3,3,0,0,10,204,34,15,76,28,3,23,27,30,8,3,5,18,265,11,3,12,17,7,28,58,42,15,6,3,7,213,3,0,14,3,5,21,61,75,16,8,3,3,213,8,0,12,12,6,36,108,89,38,3,0,3,316,8,0,0,7,4,19,70,107,25,3,3,3,243,3,3,3,7,3,13,85,151,38,3,8,0,317,3,0,0,0,3,5,48,130,35,11,3,0,244,4,0,0,5,0,10,41,127,49,8,9,3,259,0,0,0,0,0,0,16,79,48,12,8,4,172,0,0,0,0,0,0,0,20,25,4,3,0,53,18,9,27,8,7
118011339,0,0,0,0,3,8,5,3,0,0,3,4,29,4,3,0,0,0,8,0,0,4,0,0,0,18,54,3,3,3,3,13,8,7,0,0,3,9,107,19,4,3,16,9,3,28,16,3,0,3,3,111,3,0,6,0,0,3,3,5,0,0,0,4,25,4,0,14,13,15,21,54,24,3,3,3,11,165,7,0,6,6,13,29,47,26,4,0,0,5,142,9,0,3,8,7,32,63,49,17,3,9,0,198,4,0,0,7,15,39,105,78,26,4,12,3,297,0,0,3,3,5,28,77,68,15,3,7,0,226,8,0,0,5,4,31,99,105,40,18,7,3,335,4,0,0,0,0,12,46,76,31,13,7,0,188,5,0,0,4,3,14,66,118,72,28,56,9,366,3,0,0,0,0,3,16,77,51,33,36,10,229,0,0,0,0,0,0,0,22,18,34,49,3,124,4,0,5,4,6
118011340,0,0,0,0,9,15,8,15,7,3,3,0,63,10,0,4,0,0,0,3,3,0,0,0,0,29,41,7,4,7,7,10,12,15,0,4,0,7,111,29,11,7,13,11,23,26,16,9,5,0,7,147,9,0,9,0,3,3,0,3,0,0,0,3,22,19,3,6,17,19,57,60,41,9,3,0,11,242,7,0,3,12,16,47,81,45,12,3,3,3,248,8,0,0,14,20,52,71,48,10,4,0,0,231,13,0,5,7,15,63,151,91,20,14,9,7,387,0,0,0,3,9,34,93,85,13,7,3,8,264,0,0,0,4,0,42,127,142,37,27,10,5,402,3,0,0,0,4,11,67,113,39,9,15,3,260,3,0,0,0,0,17,66,130,87,32,45,3,380,5,0,0,0,0,4,22,69,67,40,41,0,253,0,0,0,0,0,0,3,19,24,35,49,0,136,15,0,5,3,3
118011341,0,0,3,4,4,12,14,8,8,3,3,4,68,14,0,0,6,0,3,3,6,0,3,3,0,40,60,4,5,10,4,5,9,3,3,3,3,4,120,33,10,10,10,13,18,5,12,0,5,4,3,125,3,3,8,0,3,5,7,4,0,0,0,3,37,11,0,13,18,23,24,34,30,12,5,11,3,178,15,3,3,17,17,35,41,27,12,7,0,4,177,5,0,0,3,22,43,25,38,11,3,0,3,153,5,0,3,12,18,27,59,59,21,18,11,3,241,0,0,3,8,11,19,32,53,27,9,12,5,175,5,0,0,3,7,18,46,79,42,22,11,8,239,9,0,0,0,0,8,36,78,47,15,14,0,204,7,0,0,0,3,11,38,81,72,29,47,3,296,8,0,0,0,0,3,12,33,56,30,36,3,185,0,0,0,0,0,0,0,13,26,26,17,0,91,3,0,7,3,3
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,3,0,0,0,0,0,13,12,6,6,16,0,62,8,0,0,0,0,3,4,3,0,0,5,3,23,8,0,3,0,7,5,4,9,3,0,4,7,41,13,0,5,6,10,12,27,11,3,0,0,3,90,5,0,0,0,0,0,0,4,3,0,3,0,16,12,0,0,10,9,21,42,28,19,0,12,9,165,9,0,0,7,11,20,52,28,17,11,10,6,179,13,0,3,8,9,22,65,49,13,3,19,4,205,18,0,3,8,14,37,84,114,31,10,15,9,354,11,0,0,4,8,23,78,73,34,15,18,3,265,12,0,0,5,4,22,79,120,47,14,31,12,342,0,0,0,0,0,3,45,83,43,17,37,4,242,20,0,0,0,4,10,61,139,85,40,130,12,501,15,0,0,3,3,3,29,79,77,32,87,10,335,9,0,0,0,0,3,11,29,37,28,92,0,208,8,0,0,0,4
118011344,7,0,0,0,0,7,7,10,3,0,0,0,29,0,0,0,0,0,0,3,5,5,0,0,0,14,8,3,0,3,3,4,9,5,0,0,0,3,40,8,3,3,5,12,5,15,3,4,0,0,4,52,0,0,4,0,0,0,3,0,0,0,0,0,14,6,0,0,3,6,13,22,17,3,3,0,6,92,3,0,0,3,6,14,30,17,3,0,3,0,83,5,0,3,3,12,5,35,22,12,0,4,4,104,5,0,0,3,3,17,33,33,5,3,3,3,114,3,0,0,3,3,13,35,31,21,5,4,3,117,0,0,0,0,3,3,25,43,16,8,13,3,121,0,0,0,0,0,4,23,33,15,5,12,0,94,5,0,0,0,0,0,14,23,19,8,24,4,112,0,0,0,0,0,0,9,14,8,6,18,0,60,0,0,0,0,0,0,3,5,6,7,13,0,31,5,0,0,4,0
118011345,3,0,0,9,0,9,10,6,3,4,0,0,40,0,0,3,4,5,0,3,0,3,0,0,3,29,20,0,7,27,7,11,3,3,3,0,0,0,89,12,3,9,43,10,14,8,10,0,3,0,3,124,0,0,3,3,0,0,8,0,0,0,0,0,15,11,0,17,55,34,27,26,13,8,7,4,0,204,6,0,7,49,38,55,25,15,3,4,0,4,205,3,0,3,23,48,49,42,29,4,6,8,0,214,9,0,5,21,26,65,67,32,16,9,10,3,267,5,0,0,14,23,50,51,33,17,13,7,3,218,4,0,0,5,5,32,46,42,30,14,22,8,219,3,0,0,0,7,10,38,44,33,20,17,0,174,4,0,0,9,3,27,52,92,70,46,88,9,382,7,0,0,0,3,10,8,33,63,64,78,4,272,0,0,0,0,0,0,5,10,39,47,111,3,223,7,0,0,4,0
118011346,4,0,0,0,0,0,0,3,0,0,4,0,11,0,0,3,0,0,0,0,0,0,3,0,0,8,12,0,0,0,0,9,4,0,0,0,0,3,30,7,0,0,5,0,3,10,6,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,25,17,0,0,3,0,62,4,0,0,3,0,8,15,16,0,0,0,0,49,4,0,0,0,3,8,12,11,3,3,0,0,43,5,0,3,0,0,5,18,25,16,4,7,0,85,3,0,0,0,0,0,14,16,12,8,4,6,65,10,0,0,0,0,0,26,33,14,3,14,0,101,5,0,0,0,4,0,12,25,7,3,7,0,67,10,0,0,0,0,3,19,22,16,13,65,4,158,0,0,0,0,0,0,9,16,16,4,35,0,91,8,0,0,0,0,0,0,4,9,7,38,0,59,3,0,0,0,0
118011347,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,3,0,3,0,0,0,0,5,11,0,0,0,0,0,0,3,0,0,0,7,29,16,5,0,0,0,5,5,6,0,3,3,5,53,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,6,15,5,0,0,3,0,53,0,0,0,0,0,3,14,8,3,0,0,0,36,0,0,0,0,3,10,11,5,3,0,10,0,48,4,0,0,3,5,16,26,18,0,3,0,8,81,0,0,0,0,0,3,25,17,8,3,7,4,72,3,0,0,3,0,9,25,37,13,7,10,6,104,0,0,0,0,0,0,13,24,4,6,5,3,60,0,0,0,3,3,3,24,38,23,13,34,0,145,6,0,0,0,0,0,4,19,15,20,23,0,92,0,0,0,0,0,0,4,7,8,10,28,0,65,0,0,0,5,3
118021348,11,0,0,5,5,6,11,12,0,3,11,0,61,41,9,15,0,3,3,10,3,0,0,0,3,76,171,28,16,6,7,3,14,5,3,0,7,17,280,89,36,15,6,10,15,41,8,5,0,0,10,237,7,10,49,3,0,8,10,3,0,0,3,3,85,24,8,37,26,17,40,64,25,0,0,3,4,254,13,0,12,24,8,48,63,35,6,3,3,0,207,14,0,5,8,8,64,101,42,12,0,4,3,258,14,0,8,13,16,60,190,76,27,11,6,12,431,3,0,3,3,4,36,124,80,31,11,8,7,320,0,0,10,18,8,36,193,172,44,14,15,4,508,7,0,6,15,9,16,135,141,49,11,17,6,415,6,0,3,6,4,14,99,161,92,42,50,3,479,7,0,0,5,0,9,41,109,72,43,35,0,322,0,0,0,0,0,0,15,25,28,21,28,0,125,9,6,11,29,7
118021350,5,0,6,3,0,0,3,0,0,0,3,0,27,33,7,4,4,0,0,0,4,0,0,0,12,63,259,39,23,5,3,3,0,0,0,0,14,23,377,97,55,25,12,3,7,4,4,0,3,3,17,231,10,12,63,5,3,5,4,3,0,0,0,10,111,31,23,38,28,17,20,17,19,3,0,3,5,199,6,3,9,9,17,29,20,7,4,0,3,6,113,8,4,11,11,5,21,17,18,4,0,0,7,94,10,3,20,11,11,23,32,45,7,4,3,3,172,5,0,0,11,5,7,22,38,10,3,3,0,111,3,0,6,7,3,16,34,48,12,7,9,3,138,3,0,4,7,4,0,10,32,21,6,3,6,98,8,0,0,3,0,3,14,20,12,7,10,0,81,0,0,0,3,0,4,4,13,13,4,4,0,40,0,0,0,0,0,0,0,0,0,7,3,0,10,4,4,13,18,0
118021564,6,0,3,3,3,15,30,17,3,5,12,3,108,6,0,4,0,0,6,10,8,3,0,0,0,44,16,0,9,0,3,9,19,7,3,0,8,3,70,14,7,6,3,8,9,22,8,4,0,0,0,85,0,0,0,0,0,4,4,0,0,0,0,0,18,10,3,11,9,8,27,66,18,7,0,0,3,166,5,0,3,0,14,29,59,9,3,0,0,0,134,3,0,3,10,9,29,78,15,7,3,0,3,168,10,0,6,7,16,57,118,40,13,6,0,6,280,3,0,3,3,7,39,66,26,15,3,6,0,166,4,0,0,0,3,32,93,49,18,3,4,0,210,9,0,0,0,0,19,54,38,13,3,7,0,150,3,0,0,4,0,9,34,26,23,15,16,0,133,0,0,0,3,0,3,13,20,9,10,7,3,75,0,0,0,0,0,0,0,7,5,6,10,3,29,6,0,3,6,0
118021565,5,0,9,16,14,21,48,61,22,3,0,9,208,11,0,0,0,4,5,19,22,14,0,0,3,70,40,0,4,9,3,10,20,21,0,0,0,3,120,27,7,25,5,11,14,24,11,12,0,0,3,137,3,0,3,3,0,5,11,5,0,0,3,3,45,11,0,14,16,13,29,60,35,9,0,3,9,199,9,3,3,20,18,27,34,26,14,0,5,0,158,3,0,0,10,18,32,53,40,12,4,0,5,179,3,3,3,13,8,49,71,57,19,4,3,0,234,9,0,0,0,3,27,36,30,15,7,0,3,128,10,0,0,0,3,23,46,55,25,3,6,6,174,3,0,0,3,0,16,39,45,28,5,3,3,146,0,0,0,0,0,4,15,30,20,8,5,0,93,0,0,0,0,0,0,10,14,14,4,3,0,53,0,0,0,0,0,0,0,8,8,0,0,0,15,7,0,5,4,3
118021566,0,0,0,3,0,8,12,14,6,0,0,3,47,4,0,5,0,0,0,3,3,0,0,3,0,24,31,3,0,0,3,0,7,3,0,0,4,4,53,13,4,5,6,8,7,9,3,0,0,0,3,58,0,3,8,0,3,0,0,0,0,0,0,0,14,3,0,11,6,0,15,16,12,0,0,0,0,67,3,0,5,3,3,10,14,13,3,0,0,3,59,3,0,0,0,5,15,32,16,8,4,0,0,79,0,0,0,3,0,19,40,27,10,0,0,0,99,3,0,0,0,3,9,38,24,8,3,0,3,94,7,0,0,0,0,8,46,49,10,9,3,0,130,0,0,0,5,0,4,19,24,9,0,4,0,66,0,0,0,0,0,4,13,33,14,6,10,0,80,3,0,0,0,0,0,6,11,7,3,7,0,39,0,0,0,0,0,0,0,5,7,3,3,0,14,0,0,3,0,0
118021567,9,0,7,0,0,3,7,0,3,0,0,0,38,30,14,9,0,0,0,0,0,0,0,5,0,61,234,32,28,4,0,9,7,4,5,0,7,13,341,75,47,15,10,3,10,12,3,3,3,0,10,195,8,13,48,3,0,3,9,0,0,0,3,0,94,20,11,53,19,11,23,29,6,3,0,3,0,183,7,3,7,11,12,20,32,12,0,4,0,3,118,3,3,6,9,7,28,49,24,3,0,0,3,139,3,0,3,4,12,34,74,38,15,3,3,5,185,5,0,0,3,5,12,38,36,7,3,0,3,115,3,0,3,0,3,14,69,44,12,7,5,3,170,3,0,0,0,0,5,33,33,19,9,0,0,103,4,0,0,0,6,5,22,27,14,8,7,0,96,0,0,0,0,0,5,15,14,9,7,0,0,56,0,0,0,0,0,0,4,8,3,3,3,0,19,7,10,12,13,0
118021568,4,0,0,3,0,7,3,28,16,0,3,0,64,0,0,0,0,0,0,6,16,3,0,0,0,26,17,0,0,3,3,3,6,12,5,0,0,3,50,7,3,0,5,7,7,7,3,4,0,0,0,47,0,0,3,0,0,7,5,3,0,0,0,0,15,3,0,3,9,7,10,14,19,3,0,0,3,79,0,0,0,8,11,15,22,23,9,3,0,0,87,0,0,0,6,3,21,26,44,7,3,0,0,118,9,0,0,5,4,11,39,39,18,0,0,0,136,0,0,0,4,0,10,25,30,9,0,0,0,82,3,0,0,0,0,17,29,58,21,0,4,0,134,0,0,0,3,0,4,12,37,19,7,0,4,84,4,0,0,0,0,0,6,25,13,4,9,3,59,0,0,0,0,0,0,5,13,7,3,0,0,31,0,0,0,0,0,0,0,4,3,0,3,0,10,3,0,0,3,0
118021569,0,0,0,3,0,5,21,18,4,10,0,3,60,4,0,0,0,0,0,6,3,0,0,0,0,22,22,4,3,5,4,8,15,10,0,3,0,7,81,12,6,3,11,9,18,31,8,3,0,0,4,93,0,3,8,3,4,7,8,3,0,3,0,0,43,9,3,8,7,6,45,94,22,3,3,3,4,206,4,0,0,11,15,43,85,26,6,3,4,3,209,9,3,3,6,8,63,107,38,9,0,3,6,254,3,0,5,9,15,84,196,75,27,3,5,8,438,7,0,0,4,11,46,158,66,15,9,3,3,309,8,0,0,7,3,37,193,97,28,13,10,3,394,4,0,3,3,5,12,123,105,17,6,10,0,285,4,0,3,3,0,20,97,99,34,15,9,3,285,3,0,0,0,0,4,30,48,29,14,10,0,145,0,0,0,0,0,0,4,12,14,7,11,0,49,5,0,8,6,3
118021570,3,0,0,0,0,7,32,21,3,0,0,3,74,5,0,0,0,0,7,11,5,0,0,3,6,37,35,4,3,0,4,6,21,0,0,0,4,3,82,18,4,4,16,4,10,18,8,4,0,0,7,86,3,0,3,3,3,0,13,0,0,0,0,3,30,11,0,7,7,5,19,49,14,5,0,0,3,124,5,0,0,6,4,27,58,14,5,0,0,0,129,9,0,7,4,10,33,72,14,4,0,0,0,162,6,0,7,7,7,42,102,38,15,7,0,6,235,6,0,0,0,8,25,63,40,8,3,0,3,155,4,0,4,0,4,21,118,59,27,6,7,0,244,3,0,0,3,0,10,66,53,24,3,4,3,176,4,0,3,0,3,11,47,41,35,3,10,5,171,3,0,3,0,3,5,10,39,25,7,11,0,113,0,0,0,0,0,0,3,14,9,7,12,0,46,8,0,3,8,3
