SA2_MAINCODE_2016,C11_CF_NCu15DS_1000_1399,C11_CF_NCu15DS_1400_1799,C11_CF_NCu15DS_1800_2399,C11_CF_NCu15DS_2400_2999,C11_CF_NCu15DS_3000_3999,C11_CF_NCu15DS_4000ov,C11_CF_NCu15DS_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_0_299,C11_CF_NDCO_300_449,C11_CF_NDCO_450_599,C11_CF_NDCO_600_799,C11_CF_NDCO_800_999,C11_CF_NDCO_1000_1399,C11_CF_NDCO_1400_1799,C11_CF_NDCO_1800_2399,C11_CF_NDCO_2400_2999,C11_CF_NDCO_3000_3999,C11_CF_NDCO_4000ov,C11_CF_NDCO_NS,C11_CF_NDCO_Tot,C11_CF_T_0_299,C11_CF_T_300_449,C11_CF_T_450_599,C11_CF_T_600_799,C11_CF_T_800_999,C11_CF_T_1000_1399,C11_CF_T_1400_1799,C11_CF_T_1800_2399,C11_CF_T_2400_2999,C11_CF_T_3000_3999,C11_CF_T_4000ov,C11_CF_T_NS,C11_CF_T_Tot,C11_1PF_Cu15DS_0_299,C11_1PF_Cu15DS_300_449,C11_1PF_Cu15DS_450_599,C11_1PF_Cu15DS_600_799,C11_1PF_Cu15DS_800_999,C11_1PF_Cu15DS_1000_1399,C11_1PF_Cu15DS_1400_1799,C11_1PF_Cu15DS_1800_2399,C11_1PF_Cu15DS_2400_2999,C11_1PF_Cu15DS_3000_3999,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T,C16_CFNC_0_299,C16_CFNC_300_449,C16_CFNC_450_599,C16_CFNC_600_799,C16_CFNC_800_999,C16_CFNC_1000_1399,C16_CFNC_1400_1799,C16_CFNC_1800_2399,C16_CFNC_2400_2999,C16_CFNC_3000_3999,C16_CFNC_4000ov,C16_CFNC_NS,C16_CFNC_T,C16_CF_Cu15DS_0_299,C16_CF_Cu15DS_300_449,C16_CF_Cu15DS_450_599,C16_CF_Cu15DS_600_799,C16_CF_Cu15DS_800_999,C16_CF_Cu15DS_1000_1399,C16_CF_Cu15DS_1400_1799,C16_CF_Cu15DS_1800_2399,C16_CF_Cu15DS_2400_2999,C16_CF_Cu15DS_3000_3999,C16_CF_Cu15DS_4000ov,C16_CF_Cu15DS_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_0_299,C16_CF_Cu15NDS_300_449,C16_CF_Cu15NDS_450_599,C16_CF_Cu15NDS_600_799,C16_CF_Cu15NDS_800_999,C16_CF_Cu15NDS_1000_1399,C16_CF_Cu15NDS_1400_1799,C16_CF_Cu15NDS_1800_2399,C16_CF_Cu15NDS_2400_2999,C16_CF_Cu15NDS_3000_3999,C16_CF_Cu15NDS_4000ov,C16_CF_Cu15NDS_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_0_299,C16_CF_NCu15DS_300_449,C16_CF_NCu15DS_450_599,C16_CF_NCu15DS_600_799,C16_CF_NCu15DS_800_999,C16_CF_NCu15DS_1000_1399,C16_CF_NCu15DS_1400_1799,C16_CF_NCu15DS_1800_2399,C16_CF_NCu15DS_2400_2999,C16_CF_NCu15DS_3000_3999,C16_CF_NCu15DS_4000ov,C16_CF_NCu15DS_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_0_299,C16_CF_NDCO_300_449,C16_CF_NDCO_450_599,C16_CF_NDCO_600_799,C16_CF_NDCO_800_999,C16_CF_NDCO_1000_1399,C16_CF_NDCO_1400_1799,C16_CF_NDCO_1800_2399,C16_CF_NDCO_2400_2999,C16_CF_NDCO_3000_3999,C16_CF_NDCO_4000ov,C16_CF_NDCO_NS,C16_CF_NDCO_Tot,C16_CF_T_0_299,C16_CF_T_300_449,C16_CF_T_450_599,C16_CF_T_600_799,C16_CF_T_800_999,C16_CF_T_1000_1399,C16_CF_T_1400_1799,C16_CF_T_1800_2399,C16_CF_T_2400_2999,C16_CF_T_3000_3999,C16_CF_T_4000ov,C16_CF_T_NS,C16_CF_T_T,C16_1PF_Cu15DS_0_299,C16_1PF_Cu15DS_300_449,C16_1PF_Cu15DS_450_599,C16_1PF_Cu15DS_600_799,C16_1PF_Cu15DS_800_999,C16_1PF_Cu15DS_1000_1399,C16_1PF_Cu15DS_1400_1799,C16_1PF_Cu15DS_1800_2399,C16_1PF_Cu15DS_2400_2999,C16_1PF_Cu15DS_3000_3999
101041017,3,7,3,4,3,0,0,30,3,3,0,4,5,6,4,17,0,3,0,3,44,9,6,3,15,13,50,39,77,38,26,12,8,304,0,0,0,0,0,3,0,3,0,0,0,0,5,3,0,0,3,3,8,3,6,0,0,0,3,34,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,6,0,0,0,0,0,14,4,0,0,3,7,17,16,13,0,3,0,0,63,25,19,6,32,38,104,88,125,55,40,18,23,565,21,12,10,20,16,32,31,35,8,8,7,6,210,0,0,0,0,3,6,6,7,3,4,0,3,33,4,3,0,4,7,24,39,44,14,4,3,3,148,3,0,0,3,0,3,3,14,4,0,0,3,33,3,0,0,3,4,8,8,9,0,4,0,4,42,9,8,3,9,13,46,55,66,24,14,4,13,261,0,0,0,0,0,0,3,0,0,0
101041018,11,4,9,5,4,5,4,47,0,0,3,4,4,10,9,8,0,0,0,5,51,12,4,4,14,15,51,46,75,43,21,12,14,315,0,0,4,0,0,3,0,0,0,0,0,0,14,3,0,0,9,0,13,3,4,3,3,0,4,41,0,0,0,0,0,4,3,0,0,0,0,0,14,5,0,0,0,3,3,3,0,0,0,0,0,16,7,0,5,10,4,21,9,6,8,3,0,8,79,43,22,13,30,42,109,86,112,73,36,18,34,614,32,8,6,15,23,42,51,49,12,17,4,15,272,0,0,0,0,0,0,6,8,3,3,0,0,27,0,0,3,3,8,32,39,50,9,10,7,8,168,0,0,0,0,3,13,12,7,5,0,0,0,37,0,4,3,3,4,11,6,8,0,0,0,6,46,7,4,4,11,15,52,55,79,20,13,11,15,283,0,0,0,0,0,0,0,3,0,0
101041019,15,10,3,5,3,4,6,69,4,0,4,8,4,9,5,10,3,0,0,3,53,10,7,14,27,41,105,111,74,37,18,12,19,487,0,0,0,3,3,0,6,0,0,0,0,0,14,0,0,3,0,7,14,11,5,5,0,0,0,46,5,0,0,4,0,6,0,3,0,0,0,0,19,3,0,0,3,3,10,3,3,0,0,0,0,22,9,3,5,10,16,28,13,10,5,0,0,4,101,41,21,27,54,81,184,166,116,54,28,21,30,825,17,7,9,18,22,44,31,48,12,10,0,12,228,0,0,4,0,0,11,9,13,3,0,0,0,53,3,3,3,7,17,59,70,62,21,16,5,6,281,0,0,5,0,4,12,9,11,0,0,0,6,51,7,0,0,3,12,10,11,6,6,3,3,3,70,7,5,15,20,37,90,106,94,34,19,10,21,459,0,0,0,0,0,4,0,0,0,0
101041020,20,4,3,4,0,0,0,64,8,0,9,7,9,12,12,7,3,0,0,8,75,26,19,19,34,60,118,98,67,30,20,15,31,539,4,0,0,3,0,3,0,3,0,0,0,0,16,0,4,3,8,8,15,4,3,3,0,0,3,46,0,3,3,11,0,0,3,3,3,0,0,0,27,0,0,0,4,3,6,0,3,3,0,0,3,25,3,9,7,19,9,27,11,11,9,0,0,4,111,57,50,41,75,97,215,151,118,53,32,29,64,991,45,19,18,30,41,64,43,42,21,8,8,21,359,0,5,3,7,4,23,14,11,6,10,0,3,78,7,3,0,11,22,65,70,56,14,11,6,10,271,6,0,3,6,11,10,12,9,3,0,6,4,64,3,0,0,5,5,5,9,12,5,4,3,3,60,17,11,10,32,42,103,98,85,31,23,10,15,471,0,0,0,0,3,4,0,0,0,0
101041021,3,3,0,0,0,0,0,11,0,3,0,0,0,4,3,7,0,3,0,0,16,3,9,3,7,6,16,19,29,14,13,4,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,8,0,3,0,0,3,10,8,3,0,0,4,0,32,6,16,6,7,23,30,32,47,24,16,6,12,230,9,11,3,5,9,15,10,19,3,7,4,5,101,0,0,0,0,3,0,6,4,3,3,0,3,25,0,4,0,3,3,9,25,28,9,0,0,3,86,0,0,0,0,0,5,4,4,0,0,0,0,19,0,0,0,0,0,4,0,3,4,4,3,4,25,6,3,0,4,4,27,36,38,13,8,3,9,150,0,0,0,0,0,3,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,5,6,0,0,0,0,0,17,0,0,0,3,0,5,3,3,0,0,0,0,13,3,0,0,6,3,28,33,32,9,3,3,3,125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,10,4,3,0,3,0,0,33,13,0,8,15,18,57,46,52,10,7,4,13,247,9,4,10,3,7,13,16,13,4,0,0,5,88,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,13,22,18,4,0,3,3,65,0,0,0,0,0,6,4,0,0,0,0,0,10,0,0,0,0,0,6,4,3,0,0,0,4,21,3,0,3,0,3,27,34,24,4,0,6,9,106,0,0,0,0,0,0,0,0,0,0
101041024,4,5,7,0,0,0,3,26,0,0,0,0,3,0,0,0,0,0,3,0,13,8,3,3,8,17,19,29,29,11,3,4,13,155,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,3,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,4,0,0,0,0,0,15,0,4,3,3,8,9,12,0,0,0,0,0,46,17,14,15,21,30,56,58,49,16,11,14,20,314,5,8,8,13,13,26,16,20,3,9,11,8,131,0,0,0,0,3,3,3,3,0,0,0,0,19,0,0,4,7,4,11,19,12,9,3,0,4,74,3,0,0,0,3,5,6,4,3,0,0,0,26,0,0,0,3,5,8,4,4,0,0,0,0,29,3,3,5,5,20,26,29,22,12,8,7,8,142,0,0,0,0,0,3,0,0,0,0
101041025,14,4,17,3,3,3,3,65,5,0,3,0,6,8,8,10,3,11,0,5,65,10,8,9,15,30,87,80,111,51,29,21,18,475,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,3,6,4,3,8,0,0,0,4,35,0,0,0,0,0,0,3,3,0,3,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,15,0,3,3,4,9,8,11,11,6,6,0,7,70,45,25,25,41,59,139,121,177,71,59,34,51,847,38,22,5,24,22,62,70,57,17,20,8,16,366,5,3,0,4,0,11,11,4,6,3,3,3,62,3,4,3,11,12,49,58,76,25,19,4,6,263,3,0,0,3,3,16,12,12,8,7,0,3,65,0,3,4,0,5,19,15,7,0,5,3,0,61,10,11,5,15,26,90,91,99,48,36,15,17,457,0,0,0,0,0,0,0,4,0,0
101041026,12,7,5,0,0,0,0,41,4,7,5,3,8,9,5,3,0,3,0,0,42,13,13,8,23,25,65,58,79,27,16,10,20,357,0,0,0,0,3,3,4,3,0,0,0,0,11,0,0,4,5,3,12,15,3,0,0,0,3,45,0,0,0,0,4,0,4,3,0,0,0,0,14,0,0,0,4,3,5,7,3,0,0,0,0,25,3,7,6,4,12,19,25,9,4,0,0,3,99,41,34,26,51,59,134,104,126,44,34,13,33,693,27,22,8,12,20,43,36,37,18,10,7,14,255,0,0,0,0,3,3,10,14,0,0,0,3,31,8,3,7,4,7,33,53,40,9,11,5,12,186,3,0,0,0,3,8,15,13,3,3,0,0,51,5,0,4,5,4,10,11,8,8,3,3,3,59,15,7,9,10,16,61,86,73,23,17,8,20,332,0,0,0,0,0,3,3,0,0,0
101041027,11,6,5,0,4,0,0,43,0,3,3,4,0,9,7,8,5,0,0,0,33,5,9,4,22,18,59,56,61,20,20,7,4,287,0,0,0,0,0,3,0,3,0,0,0,0,7,3,3,0,5,3,11,9,3,0,3,0,3,37,0,0,0,0,3,3,4,0,0,0,0,0,17,3,0,0,0,3,0,0,0,0,3,0,3,13,8,3,0,7,10,20,9,7,0,6,0,3,75,44,24,11,38,51,120,110,112,31,37,21,20,617,33,14,13,14,22,58,55,23,17,12,7,13,286,3,0,0,0,0,0,7,7,0,3,0,5,31,4,0,3,5,13,45,45,43,12,6,4,8,190,0,0,0,3,6,3,5,8,3,0,0,3,29,3,3,0,4,6,8,0,3,0,0,0,4,37,12,5,0,11,24,54,59,60,18,11,3,18,278,0,0,0,0,0,3,0,0,0,0
101051539,27,28,39,13,5,3,3,149,11,3,3,14,18,36,37,30,21,10,0,11,188,31,21,27,49,88,233,310,284,111,65,28,40,1283,0,0,3,4,4,7,5,5,0,0,0,0,29,0,0,0,3,12,38,30,20,9,5,0,4,122,3,7,0,7,3,13,3,9,0,0,0,0,48,0,6,3,9,5,13,9,4,0,0,4,3,63,5,10,8,23,25,69,55,41,9,6,7,11,264,57,44,49,116,155,420,495,424,169,89,51,94,2169,33,16,19,42,40,129,150,111,36,23,20,25,650,3,0,0,12,5,34,25,41,13,5,4,9,146,11,11,6,14,37,136,204,207,61,29,18,21,742,3,0,0,3,11,26,37,30,6,10,0,8,138,8,13,4,3,16,36,44,41,11,10,0,8,198,27,18,15,32,65,225,314,309,94,55,25,45,1228,0,0,0,3,4,7,3,0,0,0
101051540,14,8,17,6,7,0,3,80,7,4,5,5,9,9,19,13,9,3,4,7,91,30,14,10,24,33,118,108,137,83,58,25,46,684,0,0,0,0,3,3,3,4,0,0,0,0,22,0,0,0,4,0,6,6,6,7,0,0,7,51,0,0,0,3,0,3,3,0,0,0,0,0,16,4,0,0,0,5,3,6,3,3,0,0,5,31,3,3,3,12,9,20,17,20,8,3,0,14,118,65,26,19,74,73,201,179,230,136,102,47,80,1227,19,22,9,30,34,84,77,62,37,39,20,33,471,3,0,0,7,6,11,22,20,15,12,0,4,101,14,0,6,11,18,67,88,118,41,34,16,20,434,3,0,0,0,3,14,15,12,12,10,3,5,80,3,0,0,4,12,20,18,31,13,11,5,5,125,26,4,6,28,36,110,142,184,86,64,29,36,746,0,0,0,0,0,3,0,3,3,0
101061541,9,10,5,3,6,0,3,42,3,0,0,7,0,11,3,9,3,6,0,4,41,8,10,3,18,15,67,75,121,60,41,15,19,455,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,9,11,8,3,0,0,3,40,0,0,0,0,0,4,3,0,0,0,0,0,16,0,0,0,0,0,3,7,6,0,0,0,0,17,3,0,3,4,0,16,21,11,6,3,0,3,74,18,14,15,31,31,111,121,184,99,72,35,39,759,16,4,11,0,16,27,34,53,30,26,5,11,232,0,0,0,0,0,4,9,10,11,5,6,0,50,13,0,0,4,10,38,70,100,49,29,7,4,326,0,0,0,0,5,3,8,17,4,3,0,0,38,4,0,0,0,3,7,13,10,3,4,3,0,60,14,8,4,6,15,58,102,138,66,40,11,10,469,0,0,0,0,0,0,3,3,0,0
101061542,15,9,20,17,14,16,9,111,4,8,4,3,7,8,17,10,7,6,11,7,78,18,18,13,14,29,81,119,164,131,159,96,35,885,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,11,9,6,7,3,4,4,48,0,0,0,0,0,3,0,3,3,3,0,0,15,0,0,0,3,0,3,5,4,4,0,0,0,18,0,0,0,3,3,15,16,12,18,8,11,6,93,43,24,29,32,48,162,188,255,223,237,158,58,1471,39,11,11,24,20,66,51,81,55,79,56,21,517,3,3,0,3,10,21,22,39,16,30,20,7,166,16,5,6,9,19,43,80,105,102,122,68,23,590,4,0,3,3,7,11,18,23,26,24,13,8,134,5,3,7,4,6,18,7,23,10,16,8,14,122,27,11,9,15,43,84,130,184,161,196,110,44,1013,0,0,0,0,0,3,0,4,0,0
101061543,22,10,3,3,0,0,3,60,3,5,0,3,4,18,7,3,5,0,0,4,61,11,11,12,28,49,174,152,98,38,30,11,12,629,0,0,0,0,3,3,3,0,0,0,0,0,9,3,0,3,0,12,19,9,3,4,0,0,3,58,0,0,0,3,0,3,3,0,0,0,0,3,9,3,0,5,5,0,3,0,0,3,0,0,0,22,7,6,3,10,12,26,18,6,8,0,0,6,102,25,33,27,58,88,267,196,123,51,39,13,31,959,24,11,8,23,26,59,48,33,6,6,3,12,255,3,0,3,3,7,23,19,27,6,0,4,3,97,11,3,3,19,29,90,81,53,20,14,3,12,330,3,0,0,0,10,20,7,9,0,0,3,3,59,6,0,3,5,8,16,13,4,0,0,0,3,74,20,8,8,31,50,145,130,97,29,16,9,18,558,0,0,0,0,3,7,3,0,0,0
101061544,7,4,8,0,0,0,0,37,3,0,3,3,4,5,3,8,0,6,0,4,37,34,16,15,21,36,66,45,49,5,21,6,22,343,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,4,9,5,0,0,0,0,3,39,0,0,0,3,4,4,0,0,0,0,0,0,12,4,3,0,4,0,3,0,0,0,0,0,5,21,7,7,7,11,14,16,5,0,0,0,0,9,78,74,36,35,59,83,127,80,67,17,20,12,46,661,22,10,19,23,30,44,20,26,5,11,4,22,249,4,0,0,4,3,13,3,9,3,0,0,3,48,13,0,4,13,23,30,33,33,9,4,3,15,172,5,0,0,3,4,11,10,3,3,0,3,7,52,4,6,4,5,8,15,5,3,3,3,0,4,52,23,6,10,23,41,62,55,50,15,7,4,22,329,0,0,0,0,0,0,0,0,0,0
102011028,12,13,17,11,13,6,3,98,5,3,0,3,3,11,7,12,11,5,0,11,77,17,3,8,13,24,57,84,133,109,122,54,19,635,0,0,0,0,3,0,5,4,0,4,0,0,13,4,0,0,0,0,3,3,7,3,4,0,0,25,3,0,0,3,3,6,0,8,0,3,0,0,25,3,0,0,0,0,8,5,3,0,0,0,0,27,5,0,0,3,7,21,14,20,6,9,0,0,85,37,13,11,25,35,95,110,184,146,159,64,32,916,7,7,8,10,5,22,11,44,26,24,19,6,178,3,0,3,3,3,13,11,24,14,19,7,3,113,4,0,0,4,7,19,24,106,84,79,47,7,392,3,3,3,3,8,11,17,19,10,12,11,3,106,5,0,0,3,4,15,13,7,14,13,4,4,88,14,7,9,20,19,61,65,159,124,120,73,20,698,0,0,0,0,0,4,3,7,0,4
102011029,9,23,21,17,13,12,11,123,3,0,0,5,10,23,22,23,14,12,11,11,139,16,10,14,17,25,83,106,187,142,125,64,33,816,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,3,9,5,10,8,6,0,4,50,3,0,0,0,0,5,4,7,0,0,0,0,23,3,0,0,5,3,7,4,0,0,0,4,7,30,7,3,3,5,8,17,19,18,14,8,5,11,109,55,23,27,45,48,131,149,264,201,167,94,61,1270,37,10,8,9,16,26,46,67,36,38,28,21,351,0,3,0,3,8,11,11,25,20,11,4,9,106,11,4,3,5,12,42,64,130,89,81,38,24,498,3,0,10,3,12,15,16,35,18,15,8,4,144,9,3,4,6,10,21,15,21,14,17,9,4,128,25,14,18,21,33,84,114,215,141,129,56,45,874,0,0,0,0,3,3,0,4,0,0
102011030,4,3,4,0,6,3,3,41,3,3,0,0,3,3,10,8,3,4,3,3,40,9,10,4,10,5,22,33,46,20,38,36,17,258,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,15,3,0,0,0,0,8,10,9,0,0,6,6,43,29,17,12,12,10,53,62,69,36,57,69,42,459,20,5,4,7,6,20,13,19,15,22,23,8,151,0,0,0,0,0,4,6,3,5,6,7,6,40,3,0,3,6,3,15,18,28,19,18,15,3,128,4,4,0,4,3,3,9,6,0,4,6,3,52,10,0,4,0,0,6,6,5,7,3,9,4,59,23,8,8,7,13,26,30,44,32,32,41,12,274,0,0,0,0,0,0,0,0,4,0
102011031,27,31,41,22,30,18,8,200,16,4,9,10,3,23,14,18,13,15,19,16,151,39,17,13,34,18,105,117,220,151,158,125,50,1032,0,0,0,0,3,3,0,6,0,3,0,0,17,3,0,0,0,3,7,7,10,8,8,3,4,60,3,0,0,0,3,10,7,3,0,0,3,0,34,3,0,0,0,8,8,11,8,3,7,3,4,55,10,7,6,8,18,30,27,31,13,11,8,9,175,71,30,26,55,47,178,186,324,205,206,156,76,1557,29,18,14,19,23,34,35,64,34,40,29,10,352,0,0,0,0,0,13,18,28,21,23,20,6,133,12,7,6,10,7,41,71,130,90,101,46,16,536,3,0,0,7,10,17,21,31,21,25,15,4,166,7,9,4,6,8,28,25,26,19,25,7,4,169,32,20,10,19,24,103,129,221,150,166,90,33,999,0,0,0,0,3,0,4,3,3,3
102011032,14,19,30,11,10,11,5,110,4,5,6,3,7,20,24,18,14,11,3,4,119,18,11,14,23,34,94,159,297,106,76,38,26,891,3,0,0,0,0,0,3,3,0,0,0,0,11,3,0,0,9,0,6,20,12,7,4,5,3,73,0,0,0,0,5,11,8,14,3,0,0,0,37,12,0,0,6,4,20,15,16,7,3,0,5,75,12,7,0,12,15,29,46,48,13,7,6,7,204,57,30,30,59,69,199,292,464,167,115,65,63,1611,25,6,12,13,14,60,96,122,52,42,19,17,476,0,0,0,4,4,5,22,27,20,11,6,3,100,7,9,6,14,13,70,123,176,70,45,18,16,573,3,7,0,8,4,14,29,35,10,6,6,4,130,4,6,7,4,3,17,19,23,8,3,3,4,105,16,14,14,25,21,109,194,261,115,71,34,24,905,0,0,0,0,0,0,6,5,0,0
102011033,24,25,25,19,10,3,4,109,3,0,0,3,4,17,18,17,9,6,0,9,81,9,4,3,11,22,84,116,215,130,51,9,34,698,0,0,0,0,0,0,3,9,0,0,0,0,11,0,3,0,0,0,5,13,13,0,0,0,0,38,3,0,0,0,0,0,3,9,3,3,0,0,21,0,5,3,0,0,3,5,6,5,4,0,4,29,5,4,5,0,0,12,23,32,11,8,0,4,104,19,12,8,18,36,118,164,305,174,75,15,50,1003,13,3,4,13,3,26,40,69,29,19,6,3,222,0,0,0,0,3,8,16,23,8,4,0,3,72,10,6,0,8,10,30,69,118,61,31,15,10,369,4,4,0,6,9,20,22,27,13,7,4,4,107,3,0,0,4,9,9,17,31,11,10,7,4,104,19,6,3,13,24,66,122,200,98,55,27,23,656,0,0,0,0,0,3,0,4,0,0
102011034,15,20,17,7,3,3,4,91,5,0,0,5,8,17,6,13,8,6,0,3,77,13,3,9,26,24,55,66,150,105,41,24,34,548,0,0,0,0,0,3,0,4,0,0,0,0,14,0,0,3,0,4,0,14,7,4,5,3,3,42,0,0,0,3,0,3,8,7,0,3,0,0,24,3,0,3,0,3,8,8,9,3,0,3,3,45,3,0,7,6,6,18,22,25,10,8,3,9,123,27,13,16,39,43,98,109,217,146,61,38,51,853,12,3,10,5,6,18,32,43,16,14,5,3,186,0,0,0,4,3,7,6,24,9,7,3,0,59,5,0,0,3,5,17,49,101,73,25,14,10,299,0,0,0,9,3,14,16,22,8,3,6,9,88,4,3,4,9,6,11,20,21,10,5,3,4,106,15,3,10,21,13,47,83,165,101,42,22,19,545,0,0,0,0,0,3,3,0,5,0
102011035,26,19,19,14,7,3,3,109,0,9,0,5,8,8,13,15,3,4,0,0,75,8,12,9,12,25,81,105,191,75,42,14,20,594,0,0,0,0,0,3,0,5,0,3,0,0,14,0,4,3,0,3,3,15,14,4,3,0,0,44,0,0,3,0,0,7,7,3,3,0,0,0,32,0,0,0,0,0,10,12,6,0,3,0,3,34,3,5,5,4,8,22,33,24,9,9,0,6,124,22,28,21,27,38,121,174,268,96,65,29,41,937,11,8,4,9,10,24,39,66,22,12,3,14,225,3,0,0,6,4,3,23,21,4,3,0,0,64,8,0,0,3,3,33,81,115,50,25,9,12,336,0,0,0,0,12,15,19,21,7,4,4,5,87,3,4,0,10,3,12,10,26,12,11,3,3,96,16,6,3,16,24,65,130,178,72,40,13,29,589,0,0,0,0,0,3,3,0,0,3
102011036,10,27,28,13,10,0,4,120,3,3,0,3,13,12,20,22,7,7,3,3,100,16,10,11,23,38,90,130,221,116,77,19,24,787,0,0,0,0,0,7,3,3,0,3,0,3,17,0,0,0,0,0,12,13,11,7,3,0,3,48,0,0,0,0,0,4,4,0,4,0,3,0,25,4,0,4,7,8,7,7,5,3,3,0,0,43,6,6,4,8,5,29,24,23,14,9,3,4,133,26,20,16,35,61,158,195,315,169,106,26,40,1179,10,7,3,10,11,27,41,68,20,19,11,7,250,3,0,0,0,3,15,11,28,18,8,4,4,104,6,3,5,3,10,36,82,141,60,42,17,6,419,6,4,0,6,6,19,14,45,11,9,3,3,130,11,10,4,3,4,16,15,15,16,7,3,8,110,25,20,9,15,35,81,126,223,110,69,27,27,764,0,0,0,0,3,3,3,4,0,0
