SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
115011290,3,0,0,0,0,5,3,6,90,129,188,128,88,30,6,686,0,0,0,0,0,3,6,8,30,5,3,0,0,0,3,63,0,0,0,0,3,6,3,14,70,63,31,28,21,6,3,249,0,0,0,0,0,0,3,0,13,4,11,7,4,0,0,52,0,0,0,3,0,21,22,23,58,34,12,31,6,0,4,216,0,0,0,4,5,12,18,21,34,5,3,0,3,0,0,111,0,0,0,0,0,0,0,4,4,4,5,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,17,24,17,6,4,160,144,30,38,102,6,4,5,0,4,11,565,0,0,0,0,4,0,0,0,0,4,0,0,0,0,89,97,24,18,9,13,175,196,82,121,416,252,261,210,132,43,117,2065,0,0,0,0,0,7,4,4,52,76,143,115,110,57,62,634,0,0,0,0,3,6,0,3
115011291,0,0,0,0,0,4,0,7,34,66,68,60,82,19,3,347,0,0,0,0,3,4,0,7,14,9,3,6,0,0,0,47,0,0,0,0,0,0,4,3,63,45,26,12,28,0,0,191,0,0,0,0,0,0,0,0,6,8,3,8,13,0,3,47,0,0,0,0,0,8,13,9,51,23,8,29,7,0,5,161,0,0,3,5,4,9,8,11,22,7,3,3,0,0,0,90,0,0,0,0,0,8,0,3,3,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,10,17,4,7,3,83,79,13,32,88,14,6,5,0,0,11,361,0,0,0,0,4,0,0,3,0,3,0,0,0,0,58,65,15,9,11,20,89,115,39,79,290,182,124,122,129,25,86,1344,0,0,0,0,0,3,3,3,59,80,130,162,229,141,97,915,0,0,0,0,0,0,0,6
115011294,0,0,0,0,0,0,0,0,16,14,22,16,21,6,0,101,0,0,0,0,0,0,0,0,13,4,4,0,0,0,0,25,0,0,0,0,0,0,0,5,16,4,11,9,14,5,3,71,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,14,0,0,0,0,0,0,3,4,17,4,5,10,3,0,0,50,0,0,0,0,3,6,0,3,6,3,0,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,3,0,0,14,24,0,8,31,9,6,0,5,0,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,6,3,0,3,21,35,6,21,104,46,41,47,52,18,36,432,0,0,0,0,0,0,0,0,6,24,39,39,76,47,21,258,0,0,0,0,0,0,3,3
115011296,0,0,0,0,0,5,0,0,17,23,46,26,52,28,0,200,0,0,0,0,0,4,0,0,11,3,4,0,3,0,0,36,0,0,0,0,0,0,3,4,14,15,14,14,29,6,0,107,0,0,0,0,0,0,0,0,5,3,0,3,4,3,0,22,0,0,0,0,0,0,7,10,24,13,9,27,9,4,0,101,0,0,0,0,3,0,3,3,17,8,0,3,3,0,0,45,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,12,9,6,6,3,40,36,5,13,58,14,9,7,3,3,3,228,0,0,0,0,0,3,3,0,4,0,0,0,0,0,40,47,12,9,3,6,48,53,22,26,164,85,85,86,106,42,45,805,3,0,0,0,3,5,3,3,24,56,65,76,134,154,85,613,0,0,0,0,3,3,0,0
115011553,0,0,0,0,0,8,0,0,25,40,51,40,35,12,5,217,0,0,0,0,0,3,0,3,14,3,0,0,0,0,0,24,0,0,0,0,0,3,0,8,21,19,18,4,9,0,0,81,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,17,0,0,0,0,0,4,4,8,21,16,0,15,0,0,3,78,0,0,3,3,0,5,9,3,9,3,0,3,0,0,0,41,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,7,3,0,3,41,48,3,19,40,8,7,3,0,0,8,196,0,0,0,0,5,0,0,0,0,0,0,0,0,0,35,43,12,5,3,4,47,73,28,46,140,97,72,66,45,20,55,712,0,0,0,0,0,3,0,0,16,25,45,35,54,28,26,231,0,0,0,0,0,0,0,0
115011554,0,0,0,0,0,0,0,0,3,8,10,11,12,4,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,3,3,3,0,0,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,3,3,5,0,0,0,16,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,39,40,10,9,47,10,9,3,0,3,10,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,3,3,0,0,35,50,13,10,71,37,21,26,21,11,31,328,0,0,0,0,0,0,0,0,17,15,26,33,48,45,22,205,0,0,0,0,0,0,0,0
115011555,0,0,0,0,0,0,0,0,22,29,40,43,36,8,3,190,0,0,0,0,3,3,0,3,6,5,4,3,0,3,0,31,0,0,0,0,0,0,0,6,26,28,25,24,17,0,0,130,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,4,5,3,32,22,4,28,3,0,0,112,0,0,0,3,3,3,10,9,16,6,3,4,0,0,0,53,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,4,3,54,48,8,19,57,16,8,6,0,4,15,268,0,0,0,0,3,0,0,0,0,0,0,0,0,0,45,56,16,14,4,13,63,68,23,43,175,105,90,119,63,19,72,872,4,0,0,0,3,3,0,0,25,29,61,72,111,94,55,459,0,0,0,0,0,0,0,0
115011556,0,0,0,0,0,0,0,0,31,25,45,21,36,20,6,182,0,0,0,0,0,3,0,3,3,7,3,0,5,0,0,27,0,0,0,0,0,6,0,3,33,22,12,17,11,3,0,117,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,17,0,0,0,0,0,6,6,9,12,13,5,22,3,0,3,80,0,0,0,0,0,8,5,5,17,3,3,0,0,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,0,3,47,40,11,6,48,5,4,3,3,3,3,196,0,0,0,0,0,0,3,0,0,0,0,0,0,0,35,36,15,8,3,3,51,62,30,28,162,73,79,66,56,26,50,721,3,0,0,0,0,3,0,0,19,35,38,45,83,51,42,318,0,0,0,0,0,0,0,0
115011557,0,0,0,0,0,0,0,0,11,7,40,23,16,12,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,11,16,5,9,10,0,0,54,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,5,12,4,3,4,0,0,0,37,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,13,16,0,0,19,3,3,0,0,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,9,0,0,0,12,24,3,10,59,37,54,48,32,16,20,329,0,0,0,0,0,0,3,4,17,31,42,51,56,35,17,253,0,0,0,0,0,0,0,0
115011558,3,0,0,0,0,3,0,3,32,49,60,51,74,31,3,306,0,0,0,0,4,4,0,4,15,5,7,8,3,0,0,50,0,0,0,0,3,0,6,5,45,43,28,24,16,3,5,187,0,0,0,0,0,0,0,0,3,3,5,7,4,0,0,24,0,0,0,0,0,3,3,7,36,18,12,30,9,0,3,108,0,0,0,0,0,10,8,4,27,7,3,3,3,3,0,77,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,13,5,7,79,80,26,40,103,21,13,8,0,0,11,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,76,34,21,5,11,84,98,43,63,268,152,124,132,110,39,99,1285,4,3,0,0,0,0,3,3,55,73,146,124,226,141,98,866,0,0,0,0,0,0,0,5
115011559,0,0,0,0,0,0,0,0,41,67,73,66,65,18,4,337,0,0,0,0,0,9,0,3,13,4,3,3,0,0,0,34,0,0,0,0,0,0,3,14,34,31,21,14,15,0,3,136,0,0,0,0,0,0,0,0,13,5,3,3,3,0,0,27,0,0,0,0,0,7,9,5,32,11,3,19,3,0,6,101,0,3,0,3,3,11,10,6,7,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10,15,0,0,55,35,12,13,26,7,4,0,0,0,10,198,0,0,0,0,0,3,3,0,3,0,0,0,0,0,53,62,10,16,0,5,66,65,33,48,172,125,115,109,90,26,75,947,0,3,0,0,0,0,0,6,52,67,144,130,166,57,78,709,0,0,0,0,0,3,0,0
115021297,3,0,0,0,0,8,0,3,72,66,65,47,73,25,6,369,3,0,0,0,0,8,3,8,30,13,6,9,3,3,4,94,3,0,0,3,0,12,0,8,66,45,24,33,35,13,9,254,0,0,0,0,0,5,4,3,7,8,3,5,3,6,3,44,0,0,3,0,0,9,14,17,53,24,5,27,8,3,7,173,0,3,3,8,8,20,15,16,19,9,0,8,4,3,5,120,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,21,0,0,0,0,0,0,0,0,4,5,3,3,0,3,0,25,13,18,11,3,123,101,20,38,109,39,21,26,5,7,24,543,0,0,0,0,4,3,0,0,4,4,0,0,0,0,90,104,23,23,18,17,139,159,58,93,363,212,121,155,141,57,150,1745,4,0,0,0,8,5,3,9,67,67,93,94,128,119,92,684,0,0,0,0,0,0,3,9
115021298,0,0,0,0,0,0,0,0,17,17,15,8,11,17,3,98,0,0,0,0,0,0,0,3,11,4,0,0,0,0,0,17,0,0,0,0,0,3,0,4,11,12,15,10,7,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,3,0,0,0,0,3,5,8,4,0,11,0,0,0,37,0,0,0,5,0,4,3,5,8,0,0,0,0,0,0,33,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,3,3,3,0,31,33,9,4,32,5,4,3,0,3,6,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,3,10,5,3,36,45,20,21,102,43,35,36,34,21,47,474,0,0,0,0,0,0,4,3,18,20,20,22,32,19,26,167,0,0,0,0,0,0,0,3
115031299,0,0,0,0,0,3,4,0,18,17,8,6,3,3,0,64,0,0,0,0,3,0,0,0,7,5,0,0,0,0,0,14,0,0,0,0,0,3,4,3,20,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,24,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,20,3,5,14,4,4,3,0,0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,3,10,3,3,29,33,11,18,68,36,14,14,11,4,29,281,0,0,0,0,3,0,3,0,14,8,6,4,0,0,9,49,0,0,0,0,0,0,0,3
115031300,3,0,0,0,3,11,3,11,140,111,111,56,50,14,20,519,0,0,0,3,3,8,3,4,29,14,3,5,0,0,0,80,0,0,0,0,4,6,10,16,119,66,31,25,13,8,8,304,0,0,0,0,0,3,3,3,17,15,6,0,0,0,0,48,0,0,0,0,4,15,21,21,65,26,12,25,4,0,11,198,0,0,3,8,10,17,15,13,27,7,0,0,0,0,3,98,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,11,14,19,12,3,137,95,23,23,67,17,8,9,5,8,18,464,0,3,0,0,4,3,0,0,0,3,0,0,0,0,101,112,18,22,16,19,165,163,76,95,472,255,169,127,75,23,155,1853,0,0,0,0,3,15,5,10,88,110,124,116,101,38,82,690,0,0,0,3,3,7,4,7
115041301,0,0,0,0,0,3,0,3,48,48,50,25,14,3,3,203,0,0,0,0,0,5,0,3,12,4,0,0,0,0,7,36,0,0,0,0,0,6,5,6,48,28,17,7,10,0,3,127,0,0,0,0,0,3,0,0,9,3,7,3,0,0,3,20,0,0,0,0,0,8,9,16,30,12,0,3,3,0,3,86,3,0,0,0,0,8,3,10,11,0,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,5,16,3,0,59,35,9,10,27,5,5,0,0,0,12,193,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,43,10,14,6,6,68,71,29,46,186,98,79,45,25,9,65,761,0,3,0,0,0,0,0,0,58,54,60,40,47,17,46,341,0,0,0,0,0,0,0,6
115041302,0,0,0,0,0,0,0,3,49,73,113,95,77,21,6,442,0,0,0,0,4,0,0,8,15,8,3,0,3,0,0,49,0,0,0,0,0,3,0,9,48,30,16,17,10,3,4,150,0,0,0,0,0,3,0,3,4,5,8,8,3,0,3,40,0,0,0,0,0,7,10,8,31,18,9,17,3,0,11,118,0,0,0,0,3,4,3,5,13,3,0,3,0,0,0,41,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,10,18,8,4,4,53,44,10,14,33,3,5,0,0,0,12,205,0,0,0,0,0,0,0,0,4,0,0,0,0,0,58,67,16,14,4,10,58,68,27,48,210,146,152,155,92,32,97,1133,3,0,0,0,0,0,3,8,85,115,165,164,170,69,69,852,0,0,3,0,0,4,3,3
116011303,0,0,0,0,0,3,4,5,94,71,70,22,8,3,8,283,0,0,0,0,0,5,0,3,11,7,0,0,0,0,0,32,0,0,0,0,0,3,3,14,58,23,11,3,3,0,3,105,0,0,0,0,0,0,0,0,14,0,6,3,0,0,0,32,0,0,0,0,0,23,30,23,51,14,0,8,0,0,0,156,0,3,3,4,6,15,4,3,11,3,0,0,0,0,3,58,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,21,7,0,147,68,8,5,28,3,0,0,0,0,7,318,3,0,0,0,3,4,0,3,3,0,0,0,0,0,55,72,19,21,9,7,162,127,55,60,261,124,86,39,12,3,82,1074,3,3,0,0,0,3,0,3,62,82,61,29,43,7,29,324,0,0,0,0,0,3,3,0
116011304,0,0,0,0,0,0,0,3,97,95,61,28,13,0,3,299,0,0,0,0,3,9,0,3,7,0,3,0,0,0,0,28,0,0,0,0,0,6,0,7,66,34,12,3,0,3,5,144,0,0,0,0,0,0,0,3,15,7,3,0,0,0,0,32,4,0,0,3,0,13,31,22,51,6,3,6,0,0,8,146,0,0,0,0,0,15,4,0,11,3,0,0,0,0,4,38,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,27,18,11,3,221,81,13,12,30,0,0,0,0,0,21,440,0,0,0,0,7,3,0,0,0,0,0,0,0,0,76,90,28,19,9,11,227,131,56,61,284,153,83,41,15,3,126,1243,3,3,0,0,0,0,0,3,97,129,93,69,32,12,45,486,0,0,0,0,0,3,3,4
116011306,0,0,0,0,0,0,0,7,70,94,58,42,11,3,0,288,0,0,0,0,0,4,4,5,6,3,0,0,0,0,0,20,0,0,3,0,0,3,5,9,51,29,8,6,3,0,3,113,0,0,0,0,0,0,0,4,19,8,3,0,0,0,4,35,0,0,0,0,0,18,30,22,41,13,4,0,0,0,14,146,0,0,0,0,3,11,4,0,5,0,0,0,0,0,0,32,0,0,0,0,0,4,3,0,6,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,6,19,6,6,151,54,9,5,22,6,4,4,0,3,17,311,0,0,0,0,4,8,0,0,0,0,0,0,0,0,62,83,14,24,6,14,158,104,62,47,221,145,76,59,18,7,98,1062,8,0,0,0,0,6,3,3,143,168,221,123,90,30,72,861,0,0,0,0,0,4,0,3
116011307,0,0,0,0,0,6,0,3,102,161,176,67,56,13,10,608,0,0,0,4,3,8,3,3,17,3,3,3,0,0,0,43,0,0,0,0,0,6,9,15,91,57,25,19,10,0,4,238,0,0,0,0,0,3,0,3,15,13,14,7,3,0,4,54,0,0,0,0,0,12,32,30,69,31,8,12,0,0,14,208,0,0,0,5,3,14,12,7,14,4,0,4,0,0,3,72,0,0,0,0,0,3,0,3,7,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,6,5,3,3,0,0,3,15,15,38,9,11,242,112,35,26,55,0,5,0,0,3,16,579,0,0,0,0,8,3,0,0,4,0,0,0,0,0,109,129,20,46,14,21,260,166,85,92,380,278,231,113,69,18,166,1974,0,0,0,0,0,4,3,5,98,117,147,120,109,50,71,731,3,0,0,0,0,3,3,7
116011308,0,0,0,0,4,5,0,3,139,151,107,49,24,6,5,493,0,0,0,0,3,6,0,3,20,0,3,0,0,0,0,36,0,0,0,0,0,9,10,16,84,32,22,5,3,0,4,180,0,0,0,0,0,0,0,4,17,13,5,4,3,0,0,53,0,0,0,0,0,26,43,31,68,17,3,6,0,0,6,212,0,3,3,9,11,18,6,3,14,3,0,0,0,0,3,66,0,0,0,0,0,3,10,3,4,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,19,15,29,10,10,242,132,30,23,51,3,0,0,0,0,19,567,0,3,0,0,6,5,3,0,3,0,0,0,0,0,69,93,22,35,19,18,269,205,105,90,406,224,147,67,34,6,113,1752,6,0,0,0,0,0,0,4,116,183,186,114,75,30,68,783,0,0,0,0,4,10,6,0
116011560,0,0,0,0,0,0,0,0,65,69,55,17,15,0,6,225,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,0,0,0,0,0,5,0,3,29,20,9,3,3,0,0,76,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,20,0,0,0,0,0,16,20,20,20,9,3,0,3,0,3,101,0,0,0,4,3,11,4,0,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,11,24,5,0,129,73,19,16,31,0,0,0,0,3,5,325,0,4,0,0,11,3,3,0,3,0,0,0,0,0,43,67,12,30,5,4,148,114,47,51,168,109,66,20,19,0,62,864,0,0,0,0,0,3,0,3,75,67,60,49,21,9,27,316,0,0,0,0,0,3,3,3
116011561,0,0,0,0,0,3,0,3,91,85,55,28,14,0,6,277,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,13,0,0,0,0,0,0,3,14,38,22,6,7,3,0,0,96,0,0,0,0,0,0,0,6,11,7,6,3,0,0,3,34,0,0,0,0,0,15,28,26,48,8,0,5,0,0,4,146,0,5,0,6,3,13,3,3,7,0,0,0,0,0,6,41,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,17,30,13,3,165,91,17,9,28,0,0,0,0,0,9,379,0,0,0,0,5,3,0,0,0,0,0,0,0,0,69,77,24,29,10,12,178,134,56,61,228,134,70,42,20,0,102,1094,0,0,0,0,0,3,0,8,89,97,90,45,46,3,48,434,0,0,0,0,0,3,5,4
116021309,0,0,0,0,0,0,3,0,52,78,101,79,48,15,5,378,0,0,0,0,0,3,0,0,7,3,3,0,0,0,0,15,0,0,0,0,0,3,3,5,36,26,21,9,9,0,5,110,0,0,0,0,0,0,0,3,9,6,3,5,5,0,4,35,0,0,0,0,0,8,8,13,33,13,3,7,0,0,3,97,0,0,0,3,3,4,4,4,9,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,10,21,3,0,51,28,4,8,17,0,3,0,0,0,4,153,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41,48,15,18,9,7,63,49,24,30,164,124,134,101,67,14,64,884,0,0,0,0,0,3,0,9,81,125,194,138,113,34,65,760,0,0,0,0,0,0,0,3
116021310,3,0,0,0,0,0,0,0,44,74,132,112,46,6,3,421,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,25,31,13,3,0,0,3,87,0,0,0,0,0,0,0,0,6,3,10,5,3,0,0,31,0,0,0,0,3,3,5,12,17,3,4,10,0,0,0,54,0,0,0,4,3,3,4,3,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,17,10,3,3,7,52,20,4,0,14,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,11,3,3,8,57,32,16,17,117,115,155,130,58,7,48,793,0,0,0,0,0,0,0,3,65,86,125,90,67,23,29,482,0,0,0,0,0,3,3,3
