SA2_MAINCODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
108041162,2599,198,84,292,0,3174,1435,31,19,9,0,1487,496,70,144,18,0,728,0,9,42,0,0,45,220,28,46,15,3,304,6,8,0,0,0,12,36,5,11,64,0,116,39,3,6,0,0,50,794,121,249,102,4,1261,18,119,0,3,0,144,188,36,33,38,0,295,5042,502,386,437,4,6367,2806,187,87,237,0,3307,1521,36,21,13,0,1587,588,95,124,10,3,824,28,7,18,0,0,50,260,35,31,6,0,338,12,10,0,0,0,21,43,9,9,71,0,130,22,0,0,3,0,31,961,155,184,91,3,1391,44,37,13,4,0,103,232,26,35,17,0,307,5559,437,338,358,3,6700,2938,288,56,343,15,3644,1545,45,10,19,3,1628,534,134,131,17,11,820,12,4,42,0,0,56,241,34,26,13,4,311,10,18,0,0,5,32,23,7,0,73,0,106,20,6,0,0,5,32,833,202,197,98,16,1351,30,81
108041163,3258,539,247,171,0,4221,2428,160,149,3,0,2740,887,342,639,3,0,1874,69,81,76,14,0,238,338,88,165,9,0,604,18,30,12,0,0,60,47,8,17,25,0,99,23,10,19,3,0,61,1378,564,939,53,0,2936,31,127,22,3,0,183,253,91,168,26,0,535,7345,1479,1516,255,3,10603,3319,542,288,167,0,4315,2596,241,168,7,3,3015,962,454,734,15,0,2170,54,102,72,0,0,231,334,118,152,7,4,608,14,13,13,4,0,48,33,10,23,29,0,100,27,12,22,0,0,60,1422,703,1017,58,10,3212,37,49,15,47,0,150,209,79,213,50,3,548,7583,1617,1709,323,9,11238,3459,518,345,90,10,4421,2628,246,164,3,5,3043,1048,485,735,3,8,2276,56,112,116,0,0,282,291,110,162,6,8,570,27,18,14,0,0,56,38,16,32,20,0,110,32,9,22,0,0,59,1492,745,1081,32,18,3364,75,66
108041164,1375,490,229,213,0,2307,954,167,48,16,0,1184,390,234,299,13,0,931,187,148,85,0,0,420,196,70,74,12,0,350,14,19,38,0,0,77,20,3,19,67,0,110,24,15,17,3,0,56,835,484,530,99,0,1947,47,39,153,16,0,249,150,69,108,40,0,371,3363,1251,1072,380,0,6064,1681,403,292,161,0,2534,1108,166,117,13,0,1410,478,208,289,16,0,988,203,125,133,5,0,460,224,61,70,20,0,384,19,37,17,0,0,76,32,9,10,87,0,145,20,7,14,3,0,37,976,446,528,132,0,2089,59,104,56,9,0,224,215,101,123,28,0,468,4037,1222,1117,343,5,6725,1784,514,347,193,10,2851,1260,205,96,11,5,1577,618,332,353,9,6,1320,160,162,145,0,3,476,196,83,66,9,5,359,19,44,18,0,0,81,20,16,20,42,4,99,15,7,17,0,4,36,1028,648,619,53,18,2374,21,81
108041165,822,4,0,34,0,857,635,3,0,3,0,643,60,0,0,0,0,60,0,0,0,0,0,0,156,0,3,6,0,170,3,0,0,0,0,3,13,0,0,9,0,28,47,0,0,0,0,44,277,0,4,20,0,302,27,0,0,3,0,25,74,4,3,11,0,90,1832,8,13,65,0,1913,799,0,4,22,0,825,664,0,0,9,0,668,80,4,0,0,0,84,0,0,0,0,0,0,172,0,9,0,0,175,4,0,3,0,0,5,13,0,3,13,0,28,24,0,0,0,0,30,294,3,9,13,0,320,20,0,0,0,0,20,121,0,4,18,0,134,1888,4,22,57,0,1972,769,0,0,4,20,795,646,0,3,0,12,666,98,0,0,0,0,99,0,0,0,0,0,0,152,0,3,0,3,165,0,0,0,0,0,0,17,0,0,0,9,23,28,0,0,0,0,28,298,0,3,0,18,318,22,0
108041166,1342,52,10,5,5,1422,1068,9,9,7,3,1093,250,33,60,9,0,344,114,17,0,0,0,127,167,8,24,7,0,206,14,12,0,0,0,22,22,0,0,0,0,29,14,3,3,7,0,23,585,70,87,16,0,753,14,28,0,0,0,46,203,12,12,6,0,232,3218,168,113,38,3,3541,1413,43,9,12,0,1480,1198,12,3,3,0,1224,328,54,67,15,0,455,111,14,12,0,0,142,206,15,11,4,3,236,27,8,4,0,0,38,12,3,0,3,0,17,15,0,0,0,0,20,703,97,92,20,0,910,41,0,0,0,0,42,149,10,4,3,0,171,3506,156,120,41,3,3826,1492,48,32,4,7,1583,1267,19,6,6,3,1303,345,129,23,7,0,509,106,24,20,0,0,150,208,18,3,7,3,236,9,4,11,0,0,25,11,0,3,3,0,20,20,0,0,3,0,25,698,177,59,21,0,963,13,0
108051167,945,3,6,30,0,981,452,0,3,9,0,460,112,8,31,3,0,152,39,0,11,0,0,43,126,5,17,3,0,157,3,0,4,0,0,6,24,0,3,3,0,37,38,0,4,0,0,40,342,12,67,11,0,438,19,0,0,0,0,18,79,3,14,9,0,99,1832,18,91,64,0,2005,956,3,4,29,0,994,459,0,3,7,0,467,170,3,37,12,0,222,38,0,4,0,0,45,136,9,10,12,0,162,3,0,0,0,0,10,36,3,8,10,0,57,13,0,4,3,0,20,387,17,68,36,0,508,13,0,0,0,0,13,78,3,8,10,0,98,1892,24,83,78,0,2080,990,5,6,21,9,1033,429,0,0,3,4,443,204,12,33,9,0,258,37,0,5,0,0,42,142,4,7,3,0,155,0,0,6,0,0,3,20,3,3,0,0,29,22,0,0,0,0,22,419,18,49,11,4,507,8,0
108051168,1311,135,17,105,0,1563,872,55,6,5,0,935,355,86,75,10,0,529,0,0,0,0,0,0,130,26,13,4,0,170,3,6,0,0,0,6,15,3,0,12,0,28,17,0,4,5,0,28,513,125,86,31,0,764,11,26,3,0,0,44,98,21,0,10,0,129,2803,358,116,154,0,3434,1446,149,17,55,0,1665,994,45,8,3,0,1052,436,162,59,11,0,670,0,0,0,0,0,3,138,36,10,0,0,189,3,4,4,0,0,17,21,0,0,9,0,36,17,0,0,0,0,23,622,211,78,21,0,933,17,26,0,0,0,42,110,28,11,3,0,156,3185,459,116,84,0,3845,1651,179,58,83,15,1986,1049,35,12,5,8,1114,397,143,90,12,18,661,3,0,0,0,0,3,146,26,8,3,0,185,0,6,3,0,0,10,16,0,0,11,0,29,19,3,3,4,0,26,578,184,106,25,16,912,30,63
108051169,2712,150,150,19,0,3026,1979,26,41,8,0,2061,713,94,396,6,0,1218,404,43,89,0,0,533,323,33,64,3,0,425,76,26,4,0,0,116,34,7,17,44,0,101,45,7,11,0,0,69,1599,215,590,53,0,2456,31,20,3,0,0,59,250,27,55,15,0,351,6564,441,836,102,3,7947,2624,134,152,20,3,2927,2015,35,42,4,0,2096,835,145,374,5,6,1361,337,34,155,0,0,528,333,39,61,5,6,441,75,28,43,0,0,146,36,20,13,29,0,93,24,9,12,4,0,49,1637,279,652,46,12,2621,21,18,23,4,0,60,338,29,114,24,0,506,6636,488,981,90,19,8216,2681,226,58,18,23,2997,1910,45,19,9,9,1990,987,241,311,9,6,1548,314,61,125,3,3,510,321,48,44,3,10,418,42,59,41,0,0,137,25,18,6,27,3,90,27,5,6,3,0,44,1716,432,536,45,21,2755,30,29
108051170,2081,25,17,102,0,2224,1160,5,3,15,0,1185,275,23,33,0,0,333,0,0,0,0,0,0,249,13,8,13,0,278,7,0,3,0,0,14,34,0,0,8,0,45,70,0,3,4,0,78,639,34,49,27,0,746,30,0,0,0,0,33,172,0,3,19,0,201,4089,74,75,159,0,4396,2174,63,7,84,0,2323,1219,13,0,9,0,1232,369,41,41,3,0,447,0,0,0,0,0,0,278,6,8,11,0,302,5,0,0,0,0,5,29,0,3,10,0,41,55,0,0,4,0,62,739,47,49,29,0,861,26,0,0,0,0,28,267,3,3,12,0,277,4422,124,59,129,0,4732,2388,70,3,115,10,2588,1264,16,3,12,6,1302,359,68,14,0,3,438,0,0,0,0,0,0,290,6,0,6,0,309,6,0,0,0,0,6,31,0,0,18,0,55,42,0,0,0,0,45,725,79,15,29,5,848,43,0
108051171,875,14,24,6,0,912,686,5,4,3,0,697,153,10,65,0,0,231,59,4,3,0,0,67,97,6,7,3,0,114,15,0,0,0,0,21,16,0,0,3,0,17,3,0,0,0,0,3,346,25,81,7,0,449,6,0,11,0,0,18,81,0,10,0,0,88,1984,43,124,9,0,2163,834,15,29,8,0,883,621,6,4,0,0,636,173,24,62,3,0,258,54,11,3,0,0,66,97,4,8,3,0,113,16,4,0,0,0,21,13,0,3,3,0,18,8,0,0,3,0,14,361,41,74,13,0,489,6,0,0,0,0,6,93,0,10,0,0,113,1921,60,121,22,0,2128,856,30,12,3,3,905,603,3,3,7,4,616,202,43,34,4,3,279,48,3,4,0,0,54,104,5,3,0,0,111,12,3,0,0,0,13,4,0,0,0,0,8,11,0,0,0,0,14,380,54,42,5,3,475,11,0
109011172,997,8,66,0,0,1077,1673,14,59,3,0,1747,320,18,304,0,0,647,83,0,0,0,0,81,130,7,71,0,0,215,13,3,0,0,0,18,20,0,4,14,0,39,11,0,5,0,0,12,573,37,388,14,0,1015,55,0,0,0,0,57,144,5,68,0,0,220,3447,62,583,20,0,4112,1160,17,44,3,0,1224,1881,23,90,0,0,1993,483,72,309,0,3,864,91,0,0,0,0,92,176,5,58,0,0,238,10,0,3,0,0,13,38,0,10,0,0,45,19,0,3,0,0,23,809,82,383,0,3,1278,73,0,3,0,0,76,147,6,39,0,0,198,4067,127,559,3,3,4767,1369,59,7,8,3,1447,2087,63,5,3,3,2155,750,353,52,0,3,1160,74,3,0,0,0,75,193,36,9,0,5,242,6,3,0,0,0,14,53,4,3,3,0,63,8,4,0,0,0,7,1088,400,65,3,8,1567,86,4
109011173,1010,43,50,15,0,1126,1231,40,43,6,3,1325,291,77,178,8,0,555,276,3,18,3,0,295,124,24,34,0,0,178,6,0,0,0,0,6,12,0,0,20,0,31,14,4,7,0,0,18,720,104,230,31,0,1084,25,0,0,0,0,24,185,16,47,10,0,251,3167,199,368,67,8,3805,952,19,74,8,0,1053,1220,11,48,0,0,1278,394,40,213,0,0,648,199,0,38,0,0,239,143,9,37,0,0,190,6,0,9,0,0,17,15,3,5,14,0,34,15,0,0,0,0,14,774,53,299,12,0,1145,15,0,0,0,0,14,190,6,60,3,0,267,3156,95,476,26,0,3760,1040,64,0,4,0,1112,1176,40,0,0,7,1219,486,297,10,3,3,796,176,36,0,0,6,211,156,35,0,0,0,190,10,16,0,0,0,26,15,7,0,3,0,17,16,0,0,0,0,13,852,385,10,3,14,1263,27,0
109011174,1086,129,91,5,0,1307,939,47,62,4,0,1050,320,187,430,11,0,941,159,42,104,0,0,301,119,37,58,3,0,218,7,3,36,0,0,39,17,9,3,3,0,36,22,3,10,0,0,39,641,279,640,20,0,1580,14,8,23,0,0,42,155,41,78,6,0,276,2833,502,891,36,3,4265,1232,100,66,0,0,1395,988,61,55,3,0,1107,413,139,471,0,4,1030,121,4,136,0,0,264,139,27,60,0,0,234,12,16,26,0,0,53,29,9,10,3,0,53,7,0,8,0,0,15,729,187,708,11,7,1643,31,9,5,0,0,45,167,31,97,11,3,308,3136,393,935,20,12,4494,1240,163,17,4,3,1428,935,113,9,3,0,1060,416,536,119,8,0,1080,100,94,8,0,0,203,114,85,4,4,0,208,9,29,0,0,3,37,6,10,0,0,3,25,14,5,0,3,0,19,659,755,138,19,6,1574,39,5
109011175,1666,3,6,16,0,1688,1367,7,3,12,0,1387,122,0,37,0,0,162,20,0,13,0,0,31,292,3,11,7,0,311,5,0,9,0,0,16,76,0,7,8,0,92,60,0,0,3,0,65,584,12,74,16,0,683,37,0,3,0,0,43,169,0,6,9,0,183,3825,16,92,51,0,3984,1643,0,0,13,0,1661,1419,3,5,3,3,1436,187,17,8,0,0,219,15,3,0,0,0,22,294,0,3,3,0,298,8,6,3,0,0,13,84,0,3,3,0,87,63,3,3,0,0,70,652,28,22,7,0,712,36,0,0,0,0,39,225,10,0,9,0,250,3973,41,28,42,6,4092,1664,7,3,7,12,1695,1528,7,0,3,13,1549,200,18,9,5,5,231,7,0,11,0,0,18,281,3,4,3,0,292,5,3,0,0,0,12,62,3,4,7,3,74,45,3,0,0,0,46,605,29,33,12,8,683,40,5
109011176,1376,114,174,34,3,1700,1613,91,130,7,0,1841,396,208,589,0,0,1187,194,11,53,3,0,260,206,49,109,4,0,370,35,9,3,0,0,48,20,3,9,30,0,62,22,0,13,3,0,39,873,283,778,39,0,1970,28,4,3,3,0,38,190,29,107,10,0,335,4077,521,1188,98,3,5886,1379,100,167,41,0,1688,1620,73,149,0,0,1846,441,186,665,5,0,1299,169,13,54,0,0,232,232,56,124,3,0,413,16,28,15,0,0,63,21,4,7,19,0,58,25,0,4,0,0,33,905,285,873,32,0,2094,9,12,0,3,0,29,192,28,122,5,0,347,4110,497,1317,81,0,6006,1586,182,3,28,9,1801,1540,115,7,0,0,1662,742,726,88,4,6,1565,156,44,3,0,3,202,242,98,10,3,3,359,36,22,0,0,0,55,21,8,3,16,0,48,17,3,0,0,0,19,1208,902,108,26,15,2254,32,4
109021177,474,3,6,28,0,514,322,0,5,0,0,327,63,0,44,0,0,108,53,0,9,0,0,59,103,0,19,0,0,117,3,0,0,0,0,4,68,0,9,8,0,85,24,0,6,0,0,28,310,0,93,12,0,409,11,0,3,0,0,16,54,0,15,6,0,75,1174,4,115,48,0,1342,459,0,6,40,0,505,297,0,0,4,0,302,65,0,39,0,0,103,36,0,5,0,0,38,127,0,9,0,0,137,3,0,0,0,0,4,62,0,5,8,0,74,21,0,0,0,0,18,306,3,59,8,0,381,9,0,0,0,0,9,51,0,16,7,0,71,1123,5,81,60,3,1271,458,0,0,21,13,490,235,3,0,3,6,238,76,5,32,0,3,116,31,4,3,0,0,31,105,3,8,0,0,115,0,0,0,0,0,0,38,0,6,3,0,55,18,0,3,0,0,23,263,17,52,3,3,347,14,0
109021178,753,10,14,91,0,871,748,5,9,0,0,764,113,5,39,0,0,160,45,0,0,0,0,49,146,4,10,3,0,166,54,7,3,0,0,63,77,3,7,32,0,121,39,0,3,8,0,42,466,23,66,42,0,603,11,3,0,7,0,20,111,3,12,16,0,151,2099,48,101,154,0,2399,734,3,17,114,0,874,719,4,3,7,0,736,144,3,50,0,0,201,33,3,0,0,0,35,151,4,7,9,0,166,60,9,3,3,0,72,60,0,11,27,0,89,18,3,0,3,0,26,465,20,71,35,0,593,11,0,0,3,0,18,147,3,10,10,0,172,2080,34,102,171,3,2389,753,3,20,98,9,882,683,0,5,7,3,701,122,12,50,0,0,189,38,0,0,0,0,36,147,8,8,3,0,170,45,11,12,0,0,69,41,5,3,14,3,67,16,0,3,6,0,25,407,29,84,26,4,557,10,0
109021179,514,0,8,31,0,551,314,0,0,4,0,318,30,0,9,0,0,36,16,0,3,0,0,28,128,0,14,12,0,148,13,0,5,0,0,15,95,4,13,18,0,129,42,0,0,3,0,49,325,5,42,29,0,400,22,0,0,6,0,26,77,0,11,15,0,101,1252,10,58,85,0,1398,561,0,3,24,0,584,324,3,0,3,0,331,37,9,13,0,0,52,20,3,4,0,0,25,124,3,0,7,0,130,17,5,3,0,0,26,83,0,3,11,0,94,39,3,0,6,0,46,317,19,21,24,0,382,16,0,0,0,0,19,106,3,12,63,0,176,1319,24,38,111,3,1490,535,3,3,31,4,571,294,0,0,3,3,302,39,4,15,0,0,55,17,3,8,0,0,29,125,7,0,5,3,139,9,0,3,0,0,13,81,0,12,15,3,115,24,0,0,0,3,27,302,12,36,19,5,375,22,0
109031180,861,32,59,45,0,998,686,14,19,4,0,724,159,20,92,3,0,272,32,0,3,0,0,40,107,5,25,5,0,144,0,3,11,0,0,11,11,4,5,6,0,24,8,0,0,0,0,8,322,29,131,16,0,500,20,6,12,3,0,36,73,13,18,0,0,103,1965,101,232,67,0,2355,794,23,78,31,0,933,672,10,32,0,3,710,177,21,103,4,0,305,35,0,0,0,0,36,132,8,28,0,0,168,3,0,12,0,0,20,22,0,3,4,0,30,9,3,3,0,0,18,376,33,150,11,0,571,7,3,9,0,0,15,92,4,25,19,0,140,1947,70,300,59,3,2374,858,41,25,21,4,946,610,15,4,3,0,632,220,39,74,3,4,338,30,0,0,0,0,30,133,10,13,0,0,154,6,10,3,0,0,16,8,0,0,0,0,14,8,0,3,0,0,16,413,50,97,3,3,567,11,3
109031181,1010,12,33,41,0,1099,694,9,5,8,0,711,103,17,23,6,0,150,0,4,4,0,0,15,152,4,28,0,0,186,4,0,5,0,0,7,61,0,7,14,0,85,37,0,3,3,0,45,358,29,73,20,0,485,30,0,0,0,0,32,123,3,12,28,0,163,2217,51,126,99,0,2497,1094,28,33,38,0,1198,747,9,11,3,0,777,148,10,42,0,0,203,8,0,5,0,0,13,158,10,20,0,0,183,5,0,0,0,0,5,51,0,7,14,0,70,34,0,0,0,0,34,405,18,68,14,3,508,26,3,0,3,0,30,133,11,9,16,0,162,2408,71,125,72,3,2680,1063,38,43,49,4,1207,771,8,17,3,0,798,180,20,54,0,0,255,5,0,3,0,0,9,148,11,17,4,0,175,0,0,0,0,0,0,45,4,3,13,0,64,30,0,3,0,0,32,405,30,83,12,3,538,28,7
109031182,1001,27,59,24,0,1110,924,11,20,5,0,955,248,28,138,7,0,428,94,3,22,0,0,118,101,8,25,3,0,140,15,0,23,0,0,39,32,0,10,3,0,38,25,0,9,0,0,33,508,42,225,20,0,795,10,0,3,0,0,18,128,5,31,23,0,186,2578,90,335,68,0,3062,1034,29,23,39,4,1133,866,11,7,5,0,892,316,79,56,8,0,462,91,4,18,0,0,116,118,16,11,0,0,154,22,5,5,0,0,28,12,8,0,17,0,39,22,0,0,0,0,20,583,109,92,24,0,817,11,0,3,0,0,14,192,22,16,11,0,239,2682,178,139,85,12,3090,1053,6,43,23,11,1140,844,3,6,0,9,858,347,33,126,4,4,512,78,9,17,0,9,116,134,3,21,5,3,166,12,0,3,0,0,17,26,0,5,12,0,38,12,0,8,0,0,19,615,50,173,19,17,872,10,0
109031183,1153,4,16,24,0,1200,764,3,8,4,0,777,70,0,22,0,0,94,7,0,4,0,0,9,211,3,24,0,0,245,38,0,0,0,0,38,142,0,12,11,0,164,125,0,8,7,0,133,595,3,64,17,0,678,56,0,0,0,0,56,199,0,12,8,0,226,2764,9,100,55,0,2933,1135,4,25,26,3,1194,693,0,5,6,0,705,87,7,39,0,0,132,9,0,3,0,0,12,208,3,14,11,0,238,38,0,4,0,0,41,117,0,3,8,0,132,69,0,0,0,0,77,523,12,68,21,0,627,43,0,7,0,0,47,157,0,7,6,0,171,2556,17,108,65,3,2749,1146,21,12,39,3,1216,658,5,4,6,0,673,80,6,25,0,4,116,4,0,8,0,0,9,207,12,12,7,3,237,30,0,4,0,0,34,121,7,5,3,4,138,53,0,0,0,0,58,489,25,51,17,10,586,50,0
109031184,567,25,23,54,0,663,503,3,12,4,0,523,172,17,62,0,0,252,8,0,0,0,0,11,77,3,15,7,0,103,3,5,5,0,0,9,15,0,0,23,0,39,7,3,0,3,0,11,285,30,91,29,0,429,3,22,15,3,0,45,88,15,33,9,0,144,1442,95,163,101,0,1796,732,5,79,37,3,867,541,4,14,5,4,565,232,7,68,0,3,315,14,0,0,0,0,14,76,3,15,7,0,96,5,0,8,0,0,11,19,0,0,18,0,41,15,0,0,3,0,19,363,8,87,31,3,500,30,0,10,0,0,41,97,3,27,18,0,143,1775,29,217,87,11,2122,790,50,37,52,3,928,666,8,14,6,3,696,249,24,89,3,3,366,10,0,0,0,0,10,80,3,7,6,0,98,3,4,8,0,0,16,14,5,3,27,0,49,8,0,0,3,0,6,364,31,107,42,3,550,3,23
109031185,1525,28,45,65,0,1659,990,11,16,4,3,1028,175,22,68,13,0,275,29,3,0,0,0,34,231,10,34,14,0,297,17,9,9,0,0,38,117,3,11,13,0,143,50,0,3,0,0,58,620,52,128,38,0,843,42,0,4,0,0,48,127,6,15,7,0,161,3292,110,201,120,10,3731,1530,51,30,67,3,1684,997,17,9,12,0,1030,229,39,78,3,0,351,22,0,4,0,0,33,257,17,21,11,0,307,10,11,9,0,0,32,80,0,3,11,0,99,55,3,0,0,0,60,653,70,125,29,0,875,37,4,0,5,0,50,175,12,31,9,0,228,3393,158,192,121,3,3870,1541,25,30,91,3,1688,958,9,3,8,4,986,260,28,65,5,0,363,21,3,7,0,0,30,273,20,18,7,0,328,8,11,17,0,0,34,104,9,6,23,0,148,42,0,3,3,0,48,716,76,109,43,4,949,26,0
110011186,2452,57,62,19,0,2592,1966,28,34,5,0,2040,922,256,522,9,0,1708,316,23,62,0,0,402,369,37,81,11,0,489,54,22,6,0,0,89,49,3,8,25,0,95,53,8,8,3,0,77,1769,353,695,49,0,2862,39,12,3,3,0,57,332,29,75,8,0,449,6561,482,876,83,3,7999,2472,77,59,24,3,2640,2112,37,53,3,4,2208,1004,213,584,8,0,1805,278,63,109,0,0,452,348,38,83,6,0,477,40,35,26,0,0,103,50,9,14,29,0,102,47,11,6,0,0,62,1769,362,821,44,6,3001,39,13,6,3,0,56,365,39,152,31,0,585,6758,530,1092,101,9,8495,2467,96,16,11,18,2612,2039,48,16,4,3,2110,1184,543,262,8,21,2019,255,94,110,0,0,455,378,60,45,4,10,488,51,11,37,0,0,106,55,6,3,11,6,79,39,9,0,3,0,53,1963,722,457,30,32,3203,47,3
