SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
122011418,132,3845,0,0,0,0,0,0,6,0,0,0,0,11,67,41,22,0,0,131,173,102,124,22,8,416,32,31,50,28,6,142,3,0,3,0,0,7,285,173,190,50,13,707,0,0,0,0,0,0,63,7,0,0,0,70,271,160,58,8,3,503,84,60,48,11,0,211,0,3,3,4,0,17,3,0,0,0,0,8,423,236,118,20,6,798,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,12,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,13,5,5,0,0,22,4,0,0,0,0,9,1764,1160,1639,675,149,5388
122011419,38,1186,0,0,0,0,0,0,28,0,0,0,0,30,122,53,36,3,0,216,219,112,124,26,6,488,40,38,65,31,0,173,4,4,0,0,0,3,403,211,229,58,6,915,18,0,0,0,0,18,515,39,7,0,0,560,1125,414,186,30,0,1755,506,224,201,37,3,976,19,8,18,13,5,67,36,7,6,0,0,44,2225,694,416,82,4,3425,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,6,3,0,0,19,4,7,3,0,0,18,2998,1142,1032,328,52,5553
122021420,146,2908,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,13,10,12,7,3,0,27,6,0,10,0,3,21,0,0,0,0,0,0,23,11,14,0,3,55,0,0,0,0,0,0,17,0,0,0,0,20,106,35,15,0,0,154,60,16,19,3,0,100,3,3,9,7,6,27,0,0,0,0,0,0,188,59,41,15,4,303,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,6,3,3,0,0,19,1394,584,795,368,152,3296
122021421,123,2478,0,0,0,0,0,0,13,0,0,0,0,13,51,3,0,0,0,54,26,7,8,0,0,46,15,17,12,6,0,47,0,0,0,0,0,0,98,29,23,6,0,153,0,0,0,0,0,0,8,0,0,0,0,9,56,4,3,0,0,64,39,5,3,0,0,52,3,0,0,3,0,7,4,0,0,0,0,3,108,18,8,0,0,137,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,9,0,7,0,0,15,6,0,0,0,0,13,1112,494,737,325,126,2792
122021422,120,2941,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,26,63,31,14,3,0,114,5,3,0,3,3,12,0,0,0,0,0,0,84,41,19,6,3,153,4,0,0,0,0,5,40,8,0,0,0,45,177,82,40,9,0,302,54,21,22,9,0,99,5,0,5,3,4,21,8,0,0,0,0,10,283,109,71,21,4,482,0,0,0,0,0,0,6,0,0,0,0,6,12,3,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,29,13,5,0,0,0,16,1414,736,934,409,128,3632
122021423,250,4111,0,0,0,0,0,0,10,0,0,0,0,12,108,32,22,4,0,169,298,141,196,35,12,680,31,23,53,31,14,151,4,5,0,0,0,11,446,199,284,70,22,1024,0,0,0,0,0,0,80,5,0,0,0,95,364,165,86,10,0,627,172,68,61,9,3,312,8,7,11,5,0,28,8,3,3,0,0,14,627,255,159,23,4,1074,0,0,0,0,0,0,3,0,0,0,0,3,21,4,3,0,0,32,12,8,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,35,12,7,0,0,60,9,3,13,6,0,32,2306,1311,1727,670,281,6298
122031424,226,3074,0,0,0,0,0,0,15,0,0,0,0,15,25,8,3,0,0,37,26,34,36,8,0,104,14,17,25,13,3,63,3,0,0,0,0,3,80,56,68,21,4,226,0,0,0,0,0,0,12,0,0,0,0,12,50,12,0,0,0,64,8,5,8,5,0,32,3,3,3,3,3,14,4,0,0,0,0,3,83,23,14,11,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,0,11,1015,690,1040,462,232,3444
122031425,89,1658,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,42,35,16,35,6,0,93,3,3,3,3,0,14,0,0,0,0,0,0,74,24,39,16,0,150,0,0,0,0,0,0,25,0,0,0,0,27,47,12,5,0,0,72,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,78,23,5,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,612,395,565,254,94,1920
122031426,143,1984,0,0,0,0,0,0,7,0,0,0,0,7,20,12,8,0,0,41,31,37,55,11,3,141,5,4,5,13,0,33,0,3,0,0,0,8,65,56,69,31,5,226,10,4,0,0,0,14,514,77,18,0,0,608,1569,903,502,105,23,3100,111,119,109,35,13,379,10,7,6,3,3,32,24,18,14,4,3,67,2235,1122,654,149,39,4195,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,15,7,8,4,3,0,19,2814,1604,1391,459,190,6446
122031427,148,3107,0,0,0,0,0,0,12,0,0,0,0,12,29,8,7,0,0,45,25,9,20,7,0,59,3,4,9,3,0,21,0,0,0,0,0,0,68,15,39,13,0,137,3,0,0,0,0,3,28,0,0,0,0,25,26,18,3,0,0,51,21,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,80,26,3,3,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,0,0,8,1031,635,1092,450,153,3361
122031428,325,6173,0,0,0,0,0,0,12,0,0,0,0,12,86,3,3,0,0,88,119,50,60,6,0,236,16,9,19,9,5,58,3,0,0,0,0,3,230,66,82,17,3,396,0,0,0,0,0,0,3,4,0,0,0,3,10,3,0,0,0,18,16,5,4,3,0,30,6,3,9,0,0,17,0,0,0,0,0,0,34,18,14,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,12,2096,1262,2065,900,338,6661
122031429,162,2767,0,0,0,0,0,0,16,0,0,0,0,17,72,39,14,0,0,126,58,55,62,11,5,191,9,7,8,6,4,32,0,0,0,0,0,3,156,98,93,18,10,370,3,0,0,0,0,3,361,26,7,0,0,399,953,431,161,22,3,1566,101,65,58,9,3,233,5,5,11,6,3,26,16,0,3,3,0,19,1443,520,238,37,12,2244,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,8,3,0,0,3,3,12,0,0,0,0,0,4,0,0,0,0,0,0,8,3,3,3,3,27,5,3,3,3,3,18,2321,1160,1284,483,184,5428
122031430,167,3214,0,0,0,0,0,0,14,0,0,0,0,13,23,8,0,0,0,31,39,17,24,3,3,87,0,3,6,0,4,17,3,0,0,0,0,3,75,29,34,3,6,145,3,0,0,0,0,3,117,10,3,0,0,127,334,210,120,18,3,675,32,30,29,7,6,103,4,3,6,3,0,13,8,3,0,0,0,12,502,249,158,28,13,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,1372,930,1307,513,186,4310
122031431,243,3545,4,0,0,0,0,4,20,3,0,0,0,24,107,13,3,0,0,128,78,42,40,6,3,170,19,8,15,7,4,49,4,0,0,0,0,10,229,67,55,18,6,382,3,0,0,0,0,6,219,22,0,0,0,247,1017,436,189,22,3,1662,181,97,94,14,0,386,5,3,5,3,3,19,17,4,3,0,0,27,1449,561,289,44,3,2343,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,19,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,11,7,0,0,27,6,3,4,0,0,17,2663,1331,1473,577,256,6311
122031432,58,880,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,3,0,7,0,0,4,0,0,10,0,0,0,0,0,0,5,3,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,0,5,298,168,265,127,58,926
123011433,176,3138,0,0,0,0,0,0,8,0,0,0,0,8,76,7,0,3,0,85,32,6,3,0,0,40,3,3,4,5,0,18,3,0,0,0,0,3,123,13,10,5,0,152,0,0,0,0,0,0,3,0,0,0,0,3,28,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,675,832,378,177,3341
123011434,360,5300,0,0,0,0,0,0,3,0,0,0,0,3,13,6,0,0,0,20,45,24,14,3,3,88,18,20,20,15,6,73,3,0,0,0,0,3,82,50,29,14,4,189,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,8,3,0,0,0,6,1623,1193,1568,770,366,5520
123011435,460,7264,0,0,0,0,0,0,5,0,0,0,0,9,23,10,0,0,0,38,91,76,45,10,4,227,22,13,36,11,5,93,3,4,0,0,0,6,141,104,83,24,12,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2217,1773,2198,977,468,7634
123021436,386,4333,0,0,0,0,0,0,0,0,0,0,0,0,26,5,3,0,0,34,150,86,64,27,14,338,7,12,13,6,9,45,3,0,4,0,0,10,190,102,79,35,26,428,0,0,0,0,0,0,3,0,0,0,0,4,20,6,4,0,0,34,6,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,16,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1684,1132,1066,527,414,4823
123021437,329,3335,0,0,0,0,0,0,8,0,0,0,0,7,162,33,7,0,0,210,53,50,39,17,8,166,9,13,10,5,4,42,6,3,0,0,0,18,245,104,57,25,9,440,0,0,0,0,0,5,32,0,0,0,0,28,279,94,39,9,0,413,109,29,12,4,3,157,3,0,0,0,0,3,7,3,0,0,0,11,421,130,46,13,5,616,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,4,0,8,0,0,10,0,3,0,0,4,11,0,0,0,0,3,3,9,8,3,3,3,33,9,4,0,0,0,8,1749,996,890,445,352,4429
123021438,372,4487,0,0,0,0,0,0,3,0,0,0,0,8,34,21,5,0,0,59,169,145,81,49,39,480,14,12,23,18,38,98,4,6,0,0,0,16,223,183,106,65,78,665,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1596,1260,1240,614,456,5160
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,339,3687,3,0,0,0,0,3,10,4,0,0,0,14,214,90,38,12,7,359,213,177,157,52,29,630,25,22,32,19,20,112,4,3,3,3,0,16,466,298,234,84,53,1135,0,0,0,0,0,0,3,0,0,0,0,7,15,18,19,0,0,55,20,23,8,5,4,63,0,0,0,0,0,0,3,0,0,0,0,5,47,41,27,5,4,128,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,100,3,0,0,0,106,1683,1188,1213,584,394,5057
123021441,345,3873,3,0,0,0,0,3,9,0,0,0,0,9,106,32,15,12,3,168,36,26,13,11,4,90,8,4,3,0,4,22,0,3,0,0,0,8,172,60,28,21,14,296,0,0,0,0,0,0,5,9,0,0,0,11,69,28,8,4,3,115,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77,39,8,4,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1640,986,917,398,361,4304
123021442,394,4331,3,0,3,0,0,6,15,0,3,0,0,18,249,151,104,31,7,536,212,216,185,62,37,716,18,27,36,23,17,120,12,5,10,3,0,25,507,398,328,113,69,1419,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,9,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,9,6,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,9,0,5,0,0,16,1710,1469,1524,624,462,5787
123021443,409,4479,0,0,0,0,0,0,6,0,0,0,0,6,93,47,23,4,4,173,72,63,50,28,11,221,7,11,15,9,12,54,7,0,0,5,0,15,180,125,89,47,27,470,0,0,0,0,0,0,3,0,0,0,0,3,28,18,3,0,0,45,8,5,4,3,0,21,0,0,0,0,0,0,3,0,0,0,0,3,33,22,7,5,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1445,1167,1335,644,434,5027
123021444,468,4766,0,0,0,0,0,0,4,0,0,0,0,5,38,10,3,0,0,50,149,80,48,24,12,318,10,5,9,10,9,41,4,0,0,0,0,10,195,100,67,42,17,420,0,0,0,0,0,0,3,0,0,0,0,3,62,17,6,3,0,87,42,3,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,103,20,13,3,5,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1820,1140,1196,678,492,5333
123031445,132,1392,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,25,6,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,69,6,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,4,0,0,0,0,5,571,286,323,179,133,1486
123031446,179,2416,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,54,11,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,69,3,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,4,0,0,0,0,0,0,3,4,4,3,0,13,0,0,3,0,0,8,867,486,658,331,179,2516
123031447,287,4156,0,0,0,0,0,0,10,0,0,0,0,10,43,4,4,0,0,53,47,8,8,0,0,65,7,3,4,12,0,31,8,0,0,0,0,9,112,20,17,12,0,158,0,0,0,0,0,0,3,0,0,0,0,3,16,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,5,3,4,3,0,14,8,3,3,0,0,13,1656,915,991,520,291,4372
123031448,209,2245,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,9,5,0,0,0,3,9,781,428,521,342,209,2283
124011449,29,1427,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,5,0,3,0,0,8,845,280,219,76,33,1452
124011450,220,5107,0,0,0,0,0,0,0,0,0,0,0,3,29,6,0,0,0,31,50,18,12,0,0,79,0,3,4,3,0,14,3,0,0,0,0,3,85,27,13,8,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,2096,1103,1260,560,225,5242
124011451,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
124011452,85,2872,0,0,0,0,0,0,6,0,0,0,0,6,25,4,0,0,0,30,47,18,7,0,3,72,0,3,3,0,0,8,0,0,0,0,0,0,82,24,9,0,0,115,0,0,0,0,0,0,15,0,0,0,0,15,48,5,0,3,0,56,15,4,6,0,0,23,5,0,3,0,0,4,5,0,0,0,0,9,76,10,8,4,0,106,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,15,0,0,0,0,13,1699,660,484,192,86,3116
124011453,134,2951,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,13,4,3,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,20,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,1280,645,641,294,134,2993
124011454,256,5667,0,0,0,0,0,0,5,0,0,0,0,3,60,4,0,0,0,73,71,21,6,10,0,107,4,4,0,3,3,12,7,0,0,0,0,5,147,37,9,10,3,202,0,0,0,0,0,0,7,0,0,0,0,8,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,5,0,4,0,0,10,2487,1222,1314,629,254,5908
124011455,46,1583,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,9,16,7,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,25,9,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,875,315,285,111,48,1637
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
