SA2_MAINCODE_2016,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650m,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R0_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650m,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R0_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649,C16_2500_2999_R650m,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R0_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650m,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000m_R0_74,C16_4000m_R75_99,C16_4000m_R100_149,C16_4000m_R150_199,C16_4000m_R200_224,C16_4000m_R225_274,C16_4000m_R275_349,C16_4000m_R350_449,C16_4000m_R450_549,C16_4000m_R550_649,C16_4000m_R650m,C16_4000m_R_NS,C16_4000m_R_Tot,C16_PI_S_R0_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650m,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R0_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650m,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R0_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650m,C16_Tot_R_NS,C16_Tot_R_Tot
118011343,0,0,3,3,8,48,66,89,121,11,361,9,0,0,0,3,0,9,29,77,124,179,9,432,4,0,0,0,0,3,7,8,38,76,134,0,265,20,0,0,0,6,0,3,19,47,123,423,11,645,14,0,0,0,0,3,0,3,23,82,607,9,750,5,0,0,3,3,0,6,12,26,48,259,14,381,3,0,0,0,0,0,0,3,3,5,20,17,59,143,5,7,15,22,30,80,268,449,725,1999,109,3852
118011344,0,0,0,0,4,18,40,39,49,5,163,4,0,0,0,0,0,0,9,48,64,55,3,191,0,0,0,0,0,0,0,0,13,19,58,0,90,8,0,0,0,0,0,0,9,22,39,121,0,192,7,0,0,0,0,0,0,0,4,23,135,3,165,7,0,0,0,0,0,0,0,16,19,73,9,129,0,0,0,0,0,0,0,3,0,3,4,3,17,46,4,5,9,12,9,47,124,232,297,587,44,1419
118011345,0,0,0,9,42,91,78,28,39,11,305,5,0,0,0,0,0,18,58,96,71,104,7,353,0,0,0,0,0,0,0,15,32,35,66,0,152,4,0,0,0,0,3,15,30,44,69,268,6,440,6,0,0,0,0,0,3,3,24,33,491,6,578,4,0,3,0,0,4,10,11,16,34,171,8,263,4,0,0,3,0,0,5,3,7,5,14,10,42,68,3,35,28,35,64,286,446,418,318,1251,89,3049
118011346,0,0,0,4,0,8,21,34,43,0,114,0,0,0,0,0,0,0,5,18,28,47,0,111,4,0,0,0,0,0,0,3,11,22,33,0,74,5,0,0,0,0,0,3,3,7,27,105,4,166,5,0,0,0,0,0,0,7,0,13,157,3,200,4,0,0,0,0,0,0,3,11,16,66,4,111,0,0,0,0,0,0,0,0,0,0,3,5,15,57,3,9,6,3,11,18,51,127,220,554,42,1093
118011347,0,0,0,0,4,13,29,16,33,3,111,3,0,0,0,0,0,6,9,30,34,47,0,132,0,0,0,0,0,0,3,0,11,3,41,0,64,6,0,0,0,0,0,3,3,16,36,121,0,194,7,0,0,0,0,0,0,3,5,22,196,3,240,0,0,0,0,0,0,0,4,6,18,55,6,92,0,0,0,0,0,0,0,3,0,0,8,4,25,44,3,17,7,8,5,23,75,133,178,577,36,1109
118021348,3,8,4,6,12,56,123,125,119,3,465,6,0,0,0,5,3,9,42,119,199,180,9,582,3,0,0,0,0,4,12,19,72,123,149,3,393,5,0,0,0,5,3,11,24,90,211,388,6,744,9,0,0,0,0,3,9,9,40,122,546,16,757,3,3,4,7,4,13,17,9,57,103,252,13,483,11,3,27,3,5,3,3,3,8,11,20,17,110,114,47,370,130,64,89,150,297,712,1071,1831,123,5008
118021350,4,11,4,10,3,28,40,38,60,3,214,7,0,0,0,3,7,0,16,46,61,102,4,237,3,0,0,0,0,3,3,6,24,24,54,3,126,6,0,3,3,0,3,8,4,26,39,136,4,230,6,0,0,4,0,0,3,0,7,11,119,3,162,5,0,15,9,0,4,13,18,14,28,81,9,186,5,0,25,8,8,3,3,4,0,3,9,26,93,139,54,470,218,80,79,83,175,256,257,662,119,2611
118021564,0,0,3,3,7,54,107,70,56,7,313,8,0,0,6,0,8,7,41,116,90,60,3,329,3,0,0,0,0,0,0,7,60,42,47,3,166,3,0,0,0,0,5,8,20,46,59,88,0,229,3,0,0,0,0,0,5,9,17,28,104,0,174,3,0,0,0,0,4,3,12,44,31,56,11,166,4,0,3,3,0,4,0,19,7,9,3,10,61,71,0,34,34,19,59,88,516,719,502,606,80,2729
118021565,0,3,4,6,10,62,73,49,69,4,289,5,0,0,0,3,4,8,31,58,54,68,9,239,3,0,0,0,0,0,5,19,46,43,58,3,178,0,0,0,0,3,6,4,12,33,38,55,3,152,3,0,0,3,3,3,3,9,13,17,92,4,141,3,0,3,3,0,3,8,17,41,26,76,15,191,0,0,7,3,7,3,6,18,3,7,8,17,72,74,15,76,69,80,106,156,414,545,482,823,111,2946
118021566,0,0,0,0,5,5,46,26,28,0,121,0,0,0,0,0,0,0,10,36,48,47,0,153,0,0,0,0,0,0,0,4,21,26,39,0,99,3,0,0,0,0,0,0,0,26,25,73,0,130,0,0,0,0,0,0,0,0,12,14,104,0,135,0,0,0,0,0,0,0,3,9,14,44,5,78,0,0,3,0,0,3,0,3,7,0,6,3,29,33,8,35,17,13,17,33,77,226,231,418,27,1126
118021567,3,3,6,0,0,22,73,53,36,4,205,0,3,3,3,0,3,0,15,61,53,59,4,192,3,0,0,0,0,0,0,5,29,35,33,0,112,0,0,0,0,0,0,3,3,38,46,73,0,166,3,0,0,0,0,0,0,0,11,17,87,4,118,3,3,8,10,6,5,8,4,32,26,56,6,178,3,0,28,0,3,0,0,3,3,0,4,18,67,90,59,411,133,71,60,65,122,384,294,412,89,2192
118021568,0,0,0,4,9,14,30,55,54,6,177,10,0,0,0,0,0,3,8,38,55,63,3,185,0,0,0,0,0,0,4,3,16,30,47,4,109,0,0,0,0,0,0,0,3,14,22,75,0,118,0,0,0,0,0,0,3,0,3,11,86,0,108,0,0,0,0,0,0,0,3,26,31,54,3,122,0,0,0,0,0,0,0,0,3,3,13,0,21,51,0,15,20,9,21,59,99,258,333,576,47,1489
118021569,0,0,0,9,10,50,157,128,53,7,419,9,0,0,0,0,7,8,31,163,168,95,3,488,5,0,3,0,0,0,8,10,86,137,80,0,337,3,0,4,0,0,0,4,17,106,165,200,8,507,3,0,0,0,0,3,0,3,43,85,238,10,390,0,0,0,4,0,0,3,5,54,73,90,12,245,0,0,0,0,0,0,0,3,10,11,10,6,44,79,3,25,37,42,58,88,281,836,964,870,74,3350
118021570,0,0,4,3,16,47,74,92,48,6,295,4,0,0,0,0,4,3,24,96,112,73,4,330,0,0,0,0,3,3,5,7,48,91,60,4,225,5,0,4,0,3,9,7,17,55,115,134,3,350,0,0,0,0,0,3,0,7,17,57,188,3,277,3,0,0,4,0,3,4,12,50,59,78,6,230,3,0,0,3,0,0,0,9,11,9,15,3,59,63,9,57,37,21,52,83,226,527,689,720,55,2544
119011354,8,0,8,7,24,44,45,20,15,3,172,3,0,0,3,0,3,10,30,38,13,9,3,118,3,0,0,3,0,0,0,14,18,5,3,0,51,0,0,0,0,0,0,3,4,14,12,10,3,46,0,0,0,0,0,0,0,9,11,12,11,3,44,9,0,9,18,8,9,14,17,46,23,9,19,174,9,3,17,6,0,3,0,7,0,3,0,17,67,133,56,336,223,105,113,144,292,380,150,92,101,2123
119011355,0,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,0,13,18,19,4,75
119011356,0,0,0,0,5,19,43,11,3,3,84,0,0,0,3,0,0,0,17,25,11,11,0,69,5,0,0,0,0,0,4,6,14,7,3,0,33,0,0,0,0,4,0,0,4,14,4,5,0,38,3,0,0,0,0,0,0,0,9,6,0,0,20,3,0,0,0,5,4,3,9,16,16,12,3,74,0,0,4,0,0,0,0,0,3,0,0,3,13,36,3,32,30,23,30,57,161,247,120,52,39,828
119011357,0,0,4,5,12,48,55,30,20,6,187,4,0,0,3,0,0,6,31,29,18,19,3,113,4,0,0,0,0,0,3,11,17,15,7,0,58,3,0,4,0,0,0,0,10,12,18,12,3,58,0,0,3,0,0,0,0,8,7,4,10,4,38,4,0,3,13,17,10,10,35,37,26,14,9,181,4,0,19,3,3,0,0,6,5,5,0,8,58,135,49,336,186,127,95,125,364,416,262,142,100,2343
119011358,3,0,3,3,13,42,63,23,15,6,166,4,0,0,0,0,3,8,42,77,30,19,0,186,0,0,0,0,0,0,3,16,29,16,7,0,71,0,0,0,3,0,0,0,4,28,20,19,3,78,0,0,0,0,0,0,0,8,11,17,16,0,59,0,0,0,4,3,3,6,20,21,22,7,5,96,0,0,6,3,0,0,0,4,3,0,0,16,36,79,19,203,69,48,47,71,272,355,168,102,68,1493
119011359,0,3,6,8,9,38,71,41,14,3,209,0,0,0,0,0,3,10,29,77,44,27,7,194,3,0,0,0,0,3,0,20,35,34,14,3,107,0,0,0,0,0,0,3,13,53,35,34,0,134,0,0,0,0,0,0,0,7,13,23,33,0,79,0,0,3,4,9,3,3,20,37,23,16,10,121,3,0,12,0,0,0,6,0,0,3,0,14,43,73,27,251,100,79,68,101,270,443,259,175,71,1911
119011360,0,0,0,4,10,47,61,18,11,4,166,3,0,0,0,4,5,6,33,54,33,21,0,166,3,0,0,0,0,3,0,18,38,25,18,0,99,4,0,3,0,0,0,4,20,32,29,29,3,124,0,0,0,3,0,0,4,6,3,11,21,0,51,4,3,9,8,0,4,3,19,35,22,12,3,126,0,0,7,3,0,4,0,4,0,0,0,8,33,54,31,198,112,67,84,91,271,384,185,141,49,1664
119011361,3,3,7,6,8,70,54,14,9,12,182,5,0,0,0,3,0,5,41,48,13,12,4,130,3,0,4,0,0,3,5,15,21,7,9,3,73,3,0,0,0,0,0,9,13,23,8,12,3,67,0,0,0,0,3,0,0,8,7,0,9,0,31,8,0,3,12,3,5,7,18,38,15,5,7,129,4,0,13,7,0,0,3,8,6,0,0,21,53,83,32,198,163,113,106,126,479,453,122,76,112,2053
119011571,6,5,0,3,15,141,67,13,6,10,272,6,0,3,0,0,4,12,101,53,7,4,3,199,0,0,0,0,0,0,3,34,29,4,9,0,84,0,0,6,4,0,0,0,41,20,6,6,3,79,3,0,0,0,0,0,0,7,3,7,3,0,21,0,0,10,6,6,3,14,75,38,11,9,7,175,3,0,3,0,0,0,0,8,3,0,3,10,41,72,26,159,113,59,87,196,1217,429,91,54,95,2591
119011572,0,3,8,3,11,106,50,10,7,12,211,4,0,0,6,0,0,9,65,41,11,0,4,145,3,0,0,0,0,0,10,43,18,3,0,0,80,0,0,0,0,0,0,0,18,18,12,8,0,56,0,0,0,0,0,0,0,4,4,3,4,0,25,3,0,3,9,0,4,6,44,34,11,4,7,126,3,0,12,6,0,0,0,4,4,0,0,18,58,88,22,145,117,54,62,185,833,344,87,48,81,2062
119021362,4,0,0,10,51,93,53,29,11,13,269,3,0,0,0,6,3,20,78,54,34,16,3,216,0,0,0,0,0,0,9,24,30,24,15,3,114,0,0,0,0,0,0,5,20,15,15,19,0,73,0,0,0,0,0,0,3,3,10,10,12,0,45,5,0,4,11,11,4,24,55,41,17,12,13,204,0,0,4,5,6,3,3,8,3,0,3,7,38,96,14,172,125,65,101,419,699,354,213,117,98,2479
119021363,4,7,13,11,61,276,128,51,19,7,596,3,0,3,10,5,6,35,233,150,63,15,5,527,3,0,0,0,0,0,10,123,75,32,19,0,270,0,0,3,0,0,0,16,62,65,31,28,3,209,0,0,0,0,0,3,5,12,29,13,16,0,78,11,3,0,8,3,11,27,133,69,37,19,19,336,3,0,3,4,3,0,7,18,11,3,3,12,67,120,26,116,153,122,127,567,2037,912,413,189,133,4925
119021364,0,0,4,3,11,51,55,41,29,7,205,6,0,0,0,0,7,3,26,46,72,42,7,219,7,0,0,0,0,0,3,7,43,49,32,0,149,3,0,0,0,0,0,6,13,27,45,57,0,152,3,0,0,0,0,0,0,3,13,26,41,0,91,4,0,3,6,3,5,5,18,33,31,23,8,133,0,0,3,3,0,0,0,0,0,0,0,11,28,76,8,59,53,40,47,82,263,343,341,267,69,1644
119021366,0,6,3,12,31,65,64,20,10,0,226,7,0,0,3,0,7,16,31,38,13,3,7,114,3,0,0,0,0,7,3,13,13,20,0,0,59,0,0,0,3,0,0,4,15,16,12,7,0,61,0,0,3,0,0,0,0,3,3,4,3,0,25,0,0,0,11,3,0,25,31,34,14,6,9,132,0,0,4,3,4,0,6,3,4,3,0,6,52,78,30,141,126,83,92,329,555,386,170,60,86,2132
119021367,0,3,0,4,7,31,31,20,10,0,110,0,0,0,0,0,0,7,19,27,26,11,0,92,3,0,0,0,0,0,3,13,14,14,6,0,64,3,0,0,0,0,0,0,5,12,12,9,3,51,0,0,0,0,0,0,0,4,6,0,9,0,20,6,0,3,6,3,3,14,15,20,7,11,7,93,0,0,4,0,0,0,7,0,4,0,0,3,22,46,10,71,62,39,35,138,276,219,146,90,45,1170
119021573,3,3,0,4,95,144,26,17,3,3,304,0,0,0,0,0,7,37,92,17,3,0,4,161,0,0,0,0,0,0,13,35,7,4,3,0,73,0,0,0,0,0,0,9,13,10,3,6,0,53,0,0,3,0,0,0,3,11,3,5,3,0,22,6,0,8,6,0,0,51,82,18,8,8,20,201,0,0,0,0,0,3,8,18,0,3,0,6,38,62,10,65,56,29,76,823,1246,211,84,40,66,2774
119021574,0,0,4,4,64,110,20,0,4,5,222,0,0,0,0,0,0,32,54,20,4,4,0,107,0,0,0,0,0,0,3,22,10,0,3,0,39,0,0,0,0,0,0,6,9,4,3,0,0,31,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,3,7,4,0,41,64,10,5,7,12,152,0,0,0,3,0,4,4,11,0,0,0,3,26,25,4,48,38,33,46,523,754,160,38,24,42,1742
119031368,0,4,0,6,16,92,165,82,30,5,420,8,0,3,4,0,4,7,72,141,81,20,4,346,3,0,0,3,3,0,0,30,76,51,29,10,196,3,0,0,0,0,4,5,13,59,58,31,6,179,0,0,0,0,0,0,0,4,25,35,21,0,90,6,0,3,3,3,9,5,34,71,51,24,14,219,6,0,4,0,0,0,0,3,10,4,3,9,43,106,20,94,62,49,79,133,598,1023,624,256,101,3150
119031369,0,3,7,6,23,252,89,37,22,14,467,4,0,0,0,0,9,20,180,90,36,18,4,365,3,0,0,0,0,0,7,79,47,31,22,3,195,3,0,3,0,3,3,11,54,38,39,44,5,193,4,0,0,0,0,0,4,23,21,27,32,6,115,4,0,3,3,7,4,15,68,39,24,15,3,178,0,0,0,0,0,0,8,14,0,3,3,5,38,72,9,59,46,55,68,249,1349,504,241,190,69,2918
119031370,0,10,0,5,17,50,69,33,4,7,193,6,0,0,0,0,3,3,39,43,28,8,5,140,3,0,0,3,0,0,3,8,28,17,11,3,81,3,0,0,3,0,0,3,10,35,13,13,3,82,0,0,0,0,0,0,0,3,12,3,16,0,38,0,0,3,3,3,3,14,22,23,12,11,5,103,3,0,8,0,0,0,3,3,3,0,3,11,36,58,24,173,117,60,62,134,304,333,164,97,80,1609
119031371,0,3,3,3,10,48,30,7,7,3,120,3,0,0,0,0,8,0,27,46,21,14,0,126,3,0,0,0,0,3,0,18,26,14,9,0,83,3,0,0,0,0,0,0,15,25,21,24,3,93,0,0,0,0,0,0,0,0,7,13,18,0,54,0,0,0,0,0,3,5,17,11,13,16,0,68,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,3,7,9,33,53,231,223,132,113,23,864
119031372,0,0,0,9,4,16,42,30,9,7,114,4,0,0,0,0,0,5,8,38,36,24,0,120,3,0,0,0,0,0,0,5,12,10,11,0,45,0,0,0,0,0,0,3,3,17,21,24,3,76,0,0,0,0,0,0,0,0,7,7,19,0,36,3,0,0,5,4,7,7,6,24,12,18,3,81,3,0,12,5,0,0,0,0,0,7,0,7,40,49,19,165,51,39,34,45,92,220,155,131,44,1040
119031373,3,0,3,6,14,43,65,20,3,3,166,0,0,3,3,0,0,6,26,52,14,3,3,120,6,0,0,0,4,0,3,20,40,5,0,3,79,0,0,3,3,0,0,3,14,27,11,6,4,72,0,0,0,0,0,3,3,7,12,8,3,0,34,3,5,10,8,8,14,13,11,29,6,3,5,124,9,3,28,5,3,6,0,0,4,0,0,17,87,101,60,473,272,121,102,125,289,383,118,32,103,2186
119031374,3,7,4,5,11,75,116,51,22,8,310,3,0,0,3,0,6,3,58,105,58,28,3,271,5,0,0,0,0,0,3,25,39,39,19,3,139,0,0,0,0,0,0,8,21,50,35,31,6,151,0,0,0,0,0,0,0,6,21,16,34,0,84,9,0,3,3,3,4,0,24,48,27,21,14,161,0,0,0,0,3,0,3,0,5,0,0,4,27,86,9,54,49,30,55,80,460,675,357,242,99,2204
119041375,3,4,3,3,17,40,133,169,52,6,434,7,0,0,3,0,7,12,38,143,202,103,12,513,3,0,0,0,4,3,4,15,67,114,46,4,260,3,0,0,0,3,0,4,8,75,162,89,9,354,0,0,0,0,0,0,4,7,13,72,68,0,166,7,0,0,4,3,4,7,13,41,109,61,20,264,0,0,3,0,0,0,0,0,8,11,3,5,38,77,11,128,57,49,61,117,285,747,1155,563,114,3367
119041376,0,7,9,10,20,175,123,40,22,10,414,9,0,0,0,0,0,16,132,109,48,27,6,352,6,0,0,0,3,3,4,50,63,23,21,0,174,7,0,0,0,0,0,6,48,59,24,31,7,179,0,0,0,0,0,0,0,15,25,24,22,4,91,7,0,0,0,3,5,9,64,42,23,12,8,188,0,0,0,0,0,0,0,7,3,0,0,5,21,89,0,31,38,51,63,177,965,727,302,197,70,2718
119041377,0,3,0,3,9,22,37,30,5,0,103,7,0,3,3,0,3,8,22,32,42,13,3,132,3,0,0,0,0,0,0,7,22,25,13,0,70,6,0,0,0,0,0,5,7,29,31,21,0,95,3,0,0,0,0,3,4,4,4,19,11,0,57,5,0,3,0,0,0,12,6,17,20,13,5,78,0,0,4,0,0,0,0,0,3,0,0,0,10,52,5,61,53,24,42,66,136,238,246,103,46,1066
119041378,0,3,3,3,14,111,99,34,15,4,286,5,0,0,4,0,0,8,86,119,45,16,7,285,4,0,0,0,3,5,0,40,57,45,9,0,163,6,0,0,0,4,0,3,36,48,42,21,0,160,0,0,0,0,0,3,0,14,32,20,15,0,83,3,0,0,0,0,0,5,32,36,20,11,4,108,0,0,0,0,0,0,0,3,4,5,0,8,25,42,3,21,32,27,35,74,585,541,287,108,52,1798
119041379,0,3,0,3,14,116,117,37,12,4,311,6,0,0,3,0,3,7,91,123,35,23,0,293,3,0,0,0,0,0,8,38,80,19,12,3,168,0,0,0,0,0,0,0,23,50,31,27,3,135,0,0,0,0,0,0,3,8,28,26,20,3,83,3,0,0,8,0,3,4,32,44,31,16,4,146,0,0,0,3,0,3,3,3,10,3,0,8,29,62,10,33,43,26,36,92,638,678,261,132,60,2074
119041380,0,0,0,4,18,102,102,31,24,3,302,4,0,0,0,7,3,10,90,91,40,38,4,278,0,0,0,0,0,3,5,35,36,23,20,3,126,3,0,0,0,0,0,3,24,29,25,32,3,127,4,0,0,0,0,0,0,3,8,12,24,0,59,5,0,0,0,0,5,7,25,37,20,25,3,119,3,0,3,0,0,0,3,8,8,0,0,3,25,63,12,55,32,28,39,136,671,550,235,203,53,2075
119041381,0,4,4,5,18,107,153,77,25,0,406,3,0,3,0,0,8,11,87,152,72,34,7,381,4,0,3,0,0,5,3,43,97,59,15,10,242,3,3,4,4,3,8,0,42,91,88,19,7,267,0,0,3,0,0,0,3,8,30,26,28,0,101,7,0,3,0,0,3,11,33,75,40,18,19,206,4,0,0,0,0,3,0,0,9,3,4,6,29,83,4,65,46,35,71,149,584,926,501,193,102,2763
119041382,0,0,6,5,6,86,74,28,26,4,249,9,0,0,0,0,3,4,66,64,42,34,0,231,5,0,0,0,0,3,0,20,26,26,26,3,111,3,0,0,0,0,0,0,13,37,35,54,3,149,3,0,0,0,0,0,0,4,8,5,41,0,67,3,0,0,0,0,4,3,25,38,15,21,6,121,0,0,6,0,0,0,0,3,0,0,0,3,27,75,7,70,28,27,40,88,509,442,237,235,56,1820
120011383,3,4,3,6,6,30,65,31,63,5,225,11,0,0,0,0,9,8,29,57,51,95,5,256,4,0,0,0,0,0,4,8,32,30,79,0,159,5,0,0,0,0,0,5,10,47,40,162,3,281,3,0,0,0,0,3,3,5,21,22,202,3,264,7,0,0,3,3,3,7,17,19,19,67,11,155,0,0,4,4,3,0,0,4,7,5,8,7,45,68,11,76,47,29,37,76,218,346,263,812,73,2043
120011384,0,0,7,8,11,30,153,145,156,6,535,8,0,6,4,0,3,11,25,173,171,179,9,597,6,0,3,0,0,9,3,9,107,84,91,4,313,3,0,4,3,0,10,3,4,128,156,166,6,484,6,0,0,0,0,3,4,7,50,107,181,7,364,10,0,0,3,3,12,8,14,57,79,104,20,305,7,0,0,0,0,0,0,0,12,10,9,10,49,92,14,71,39,39,68,97,189,1070,1169,1351,135,4324
120011385,0,0,0,0,3,39,72,44,57,5,240,11,0,0,0,0,3,3,24,93,81,78,3,300,3,0,0,0,0,3,3,3,55,58,65,3,202,9,0,0,0,0,0,3,19,62,78,194,8,379,8,0,0,0,0,3,0,9,29,49,198,3,294,6,0,0,0,3,3,5,10,27,41,87,4,200,0,0,9,3,0,0,3,5,13,0,3,7,37,86,6,75,40,21,33,73,185,476,428,785,68,2273
120011386,0,0,3,3,9,27,103,83,57,11,303,7,0,3,0,0,7,6,18,118,117,118,3,396,3,0,4,0,0,3,3,9,53,63,78,0,212,4,0,3,0,0,3,3,16,60,119,173,5,386,3,0,0,0,0,0,3,3,36,81,207,0,339,8,0,3,4,4,3,4,11,38,46,72,5,204,0,0,10,4,3,0,0,3,5,3,6,7,49,83,19,194,88,43,47,65,188,606,642,806,66,2847
120021387,0,0,3,4,10,45,45,31,63,14,223,3,0,0,0,3,4,9,29,49,52,97,13,259,3,0,0,0,0,0,0,12,23,30,77,7,152,6,0,0,0,0,0,0,15,42,61,262,4,404,5,0,0,0,0,0,4,4,14,43,408,3,493,4,0,4,0,0,3,3,6,15,24,91,0,164,0,0,9,0,0,0,0,0,7,0,12,7,36,83,19,177,63,34,90,97,224,256,296,1097,71,2509
120021388,0,3,3,15,43,117,96,77,105,5,472,7,0,0,0,0,8,23,68,102,109,162,11,496,6,0,0,0,3,0,10,19,42,79,128,4,285,9,0,3,0,0,3,9,30,52,96,318,11,527,3,0,0,0,4,7,4,11,15,62,408,5,523,3,0,3,3,0,3,10,21,37,56,159,16,306,0,3,13,3,0,0,8,6,0,0,3,17,54,95,29,177,92,63,125,285,517,507,604,1436,116,4042
120021389,0,0,0,3,8,38,37,24,53,4,172,3,0,0,0,0,7,9,21,44,60,89,8,238,0,0,0,0,0,0,3,9,24,29,78,0,145,0,0,0,0,3,0,6,20,43,62,232,0,364,3,0,0,0,0,0,3,3,18,43,318,7,398,0,0,4,0,3,10,6,6,15,18,99,3,168,3,3,10,0,0,0,4,0,0,3,6,6,36,46,12,160,46,24,45,88,161,265,285,957,60,2140
120031390,0,4,3,12,41,261,229,57,32,12,672,4,0,3,4,3,10,19,229,253,69,42,11,649,0,0,0,0,6,7,12,100,158,38,44,3,368,6,0,0,0,0,5,5,90,142,59,42,3,354,3,0,0,0,0,0,3,26,57,39,63,4,200,7,0,8,3,5,6,9,64,86,40,40,21,286,3,3,0,4,3,3,3,17,10,3,8,10,62,102,18,77,113,78,145,313,1413,1334,420,341,117,4461
120031391,8,3,5,13,24,74,126,75,81,17,431,14,0,0,0,3,14,18,60,140,85,77,5,413,0,0,0,3,0,3,3,32,72,44,60,9,237,5,0,0,5,3,5,9,23,62,65,73,8,266,4,0,0,0,3,0,0,14,39,30,87,3,184,10,0,6,0,3,4,5,21,56,53,56,23,236,3,0,4,3,3,0,0,11,8,9,14,15,67,116,18,144,97,72,106,204,480,887,635,819,154,3734
120031392,3,0,0,3,12,40,52,16,11,4,146,3,0,0,0,0,0,3,29,52,28,17,0,140,0,0,0,0,0,0,0,17,35,13,7,0,80,0,0,0,0,0,0,0,17,24,22,17,0,81,0,0,0,0,0,0,0,7,8,8,23,0,49,0,0,0,0,3,4,3,18,31,19,8,4,85,0,0,0,0,0,0,0,6,0,0,0,4,14,22,4,16,21,19,21,70,299,290,165,103,34,1076
120031393,3,0,3,3,9,93,56,35,17,9,241,5,0,0,0,0,0,13,71,54,41,20,3,217,0,0,0,0,0,4,4,9,40,36,14,3,115,0,0,0,0,0,0,3,26,27,41,24,0,123,3,0,0,0,0,0,0,12,9,11,35,0,80,3,0,0,0,7,5,9,26,22,21,17,8,114,3,0,4,0,0,0,5,3,5,0,7,7,31,58,11,118,48,34,52,132,561,335,250,168,75,1844
120031394,0,5,3,8,25,192,142,53,32,5,468,7,0,0,6,0,5,19,99,148,78,38,6,408,0,0,0,0,0,0,3,44,81,49,51,3,245,3,0,0,0,3,0,0,34,85,57,87,3,280,3,0,0,0,0,0,3,11,15,33,84,0,156,0,0,0,6,0,0,7,25,44,24,52,0,168,0,0,0,7,3,0,0,6,3,0,0,9,37,59,13,45,99,60,85,235,812,762,373,386,50,2982
120031395,0,3,3,3,11,111,84,18,17,3,252,10,0,0,0,0,3,8,78,100,36,22,0,268,0,0,0,0,0,0,3,29,52,34,29,3,153,3,0,0,0,0,0,0,32,66,39,48,0,195,4,0,0,0,0,0,0,10,17,18,75,0,122,3,0,0,3,0,3,0,23,47,14,33,4,129,3,0,0,3,0,0,4,3,0,3,0,3,25,57,0,26,44,33,64,110,548,497,197,257,34,1869
120031396,4,9,3,4,9,135,166,52,22,7,412,6,0,4,0,7,4,11,113,188,55,24,6,418,0,0,0,0,0,5,6,45,113,23,13,6,225,8,0,0,0,6,3,7,42,109,28,24,5,237,0,0,0,0,4,3,0,18,48,33,33,4,143,4,0,8,0,4,3,7,56,77,27,13,5,203,3,0,0,3,0,0,0,7,4,0,3,4,23,60,15,91,53,47,45,90,739,1086,340,180,81,2827
