SA2_MAINCODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
109011172,873,113,50,1026,565,250,16,7,839,17,14,26,865,92,50,1008,557,212,15,8,796,16,9,24,823,87,43,956,464,180,17,9,665,18,8,30,695,102,37,833,414,182,14,7,618,13,12,26,644,159,34,838,215,154,17,6,384,5,18,19,404,302,39,745,75,77,7,3,166,0,3,11,175,453,20,643,25,27,4,0,49,0,0,0,54,457,36,549,3,14,0,0,19,0,0,0,19,877,78,974,4562,2524,246,106,7429,197,198,392,7823,3408,598,11833
109011173,414,99,46,561,289,139,13,5,444,19,14,27,473,106,56,628,315,138,15,3,472,34,5,37,516,99,52,668,301,136,10,7,454,13,7,18,474,125,43,640,255,153,24,12,438,16,10,23,460,141,50,651,123,128,16,0,266,5,12,20,284,219,41,547,43,65,15,4,126,0,9,9,130,354,31,512,7,19,4,0,31,0,0,0,30,341,34,407,0,4,3,0,14,0,0,0,13,725,86,821,2485,1508,168,65,4233,238,129,365,4596,2740,660,7998
109011174,441,91,40,570,277,126,10,5,426,11,13,24,446,74,48,564,339,148,18,8,512,23,13,32,551,94,61,700,354,140,16,3,521,23,4,22,545,99,41,682,340,166,21,5,530,12,9,15,549,157,42,748,187,157,17,3,366,12,12,22,385,242,66,699,83,107,7,0,200,0,0,3,203,395,52,645,18,41,3,0,65,0,3,5,67,362,52,485,3,16,0,3,24,0,0,0,24,880,213,1121,2774,1648,178,78,4676,192,128,317,4992,2881,816,8688
109011175,439,79,33,554,359,175,16,9,555,13,7,20,572,95,33,702,419,202,13,10,640,16,5,21,662,88,45,791,476,218,31,3,720,14,15,27,748,100,35,887,407,197,41,13,656,16,5,23,685,180,62,924,259,175,18,18,466,15,4,15,482,278,55,814,123,93,14,6,231,0,0,0,236,463,65,760,64,50,7,9,132,0,0,0,132,383,48,559,40,40,11,10,98,0,0,0,102,641,123,862,3113,1828,232,114,5282,135,99,235,5519,2894,635,9054
109011176,617,165,59,841,322,185,19,10,534,36,11,45,581,175,52,812,358,188,12,14,571,37,9,49,619,188,60,867,367,184,25,11,587,31,9,38,623,191,60,878,383,194,29,7,608,28,10,39,642,251,74,972,257,187,23,3,466,12,21,33,503,419,69,987,64,98,5,5,177,0,3,7,178,630,57,865,9,30,3,3,41,0,0,0,41,607,45,702,4,17,0,3,25,0,0,0,25,1104,137,1272,3338,2122,220,130,5809,366,221,585,6397,4593,901,11890
109021177,90,23,13,127,71,42,3,0,113,0,0,3,117,19,11,151,103,34,0,3,140,6,0,6,149,24,18,188,135,51,5,9,198,3,0,3,206,43,32,279,109,47,7,9,172,3,0,3,174,44,17,233,64,28,12,7,107,0,0,3,107,63,18,192,32,22,6,3,66,0,0,0,66,105,26,202,10,15,3,0,22,0,0,0,23,117,27,162,12,11,0,0,21,0,0,3,24,203,60,290,815,395,55,40,1310,32,29,62,1371,772,310,2453
109021178,210,41,28,277,170,86,3,12,272,10,3,13,281,61,33,379,176,68,4,10,254,15,6,23,276,69,39,384,216,70,8,0,295,16,3,13,310,73,29,415,171,91,7,14,279,6,6,16,296,106,57,458,128,74,22,3,230,6,3,11,239,165,39,442,50,58,3,6,109,0,3,3,114,286,53,449,22,20,0,0,45,0,0,0,46,234,30,303,7,9,0,10,29,0,0,0,25,401,52,484,1399,802,95,83,2377,114,49,168,2540,1773,502,4817
109021179,147,28,26,195,115,41,4,3,158,7,0,6,165,28,20,210,121,44,6,7,180,3,3,5,191,30,21,238,143,49,6,3,202,7,0,10,208,37,37,280,140,46,6,6,200,3,3,9,210,54,35,294,93,56,10,3,159,0,0,6,161,90,44,301,38,18,6,7,65,0,0,0,69,108,34,208,9,9,0,0,23,0,0,0,23,101,19,146,12,16,4,0,30,0,0,0,30,195,44,272,1054,449,56,56,1610,48,27,79,1691,849,383,2916
109031180,174,33,10,223,134,55,12,4,207,8,6,17,224,26,18,261,152,72,14,5,239,3,5,11,257,55,23,330,192,82,19,3,291,7,0,8,296,55,24,372,168,79,24,8,278,7,8,12,288,93,21,406,100,78,12,9,198,4,3,9,211,172,28,411,38,42,0,7,86,0,0,3,89,309,29,429,11,20,7,0,41,0,0,0,40,285,26,360,3,11,3,0,14,0,0,0,14,602,128,749,1270,754,128,60,2211,82,53,138,2350,1864,373,4583
109031181,278,39,26,347,202,76,7,5,287,3,3,3,293,43,33,365,196,84,9,4,291,6,0,10,303,41,31,379,225,89,13,3,330,12,7,14,345,62,39,448,202,105,26,5,339,12,5,15,354,123,46,522,136,83,17,6,245,7,6,17,262,224,38,523,50,61,10,4,127,3,0,4,133,425,68,622,38,16,7,0,62,0,3,3,64,337,43,449,17,20,4,5,46,0,0,0,46,597,111,747,1668,882,131,62,2747,76,40,115,2860,2147,529,5543
109031182,265,52,27,347,241,98,9,7,357,10,8,20,375,49,36,465,200,94,7,10,304,4,3,6,317,75,40,425,221,114,13,6,351,10,3,18,364,66,38,468,232,107,17,3,352,9,3,16,373,139,58,569,157,88,21,7,278,6,0,8,286,225,63,571,54,58,9,3,132,0,0,5,135,303,62,496,23,25,0,0,49,0,0,0,49,276,44,373,15,9,3,0,28,0,0,0,28,733,119,885,1845,1070,121,53,3092,106,80,185,3278,2286,603,6160
109031183,223,43,27,299,186,83,3,6,276,3,0,3,280,42,29,351,228,93,9,4,333,7,4,4,340,54,48,446,261,97,16,13,391,6,7,12,402,79,50,529,268,134,23,10,442,12,7,10,455,111,57,627,218,91,16,5,337,6,3,14,348,190,58,596,84,57,10,12,166,3,0,3,163,270,49,483,50,33,7,5,98,0,0,0,100,279,31,413,36,23,3,3,75,0,0,0,75,479,98,656,1896,931,132,83,3052,66,41,105,3156,1860,537,5553
109031184,214,33,13,258,189,82,8,12,284,3,3,5,290,22,24,341,223,77,12,3,314,3,0,3,322,27,10,360,168,62,6,3,244,7,0,13,248,34,15,304,147,70,10,7,238,7,8,15,256,73,34,365,79,78,12,3,173,4,3,9,185,173,23,379,39,47,4,3,85,0,0,0,88,403,28,514,16,24,6,4,45,0,0,0,45,385,37,469,6,12,4,0,24,0,0,0,24,589,87,701,1486,798,106,51,2441,61,39,101,2545,1921,362,4823
109031185,337,76,39,456,247,114,10,4,381,19,4,25,399,71,62,534,261,100,18,3,391,15,5,18,407,64,57,525,234,130,24,10,399,13,4,14,418,105,48,568,292,173,22,7,492,13,9,20,513,150,68,736,228,136,36,7,398,14,6,22,422,289,76,786,93,94,7,10,209,4,0,5,212,580,76,871,36,41,11,7,96,0,0,0,93,486,69,652,25,33,3,5,65,0,0,0,65,949,143,1161,2247,1291,194,105,3827,129,61,188,4017,3192,835,8040
110011186,864,225,74,1158,608,282,14,14,918,33,11,44,961,235,78,1272,658,292,23,9,981,36,16,57,1036,197,89,1324,726,300,24,19,1064,29,17,41,1113,229,124,1467,652,294,48,10,1005,24,19,43,1044,292,104,1438,377,240,30,11,653,18,13,30,686,432,74,1194,126,140,18,7,289,0,3,8,292,732,73,1096,37,76,3,10,118,0,0,0,119,697,78,890,17,29,3,3,58,3,0,4,64,1506,202,1763,5483,3564,410,186,9636,398,475,876,10515,7205,1503,19225
110011187,173,41,23,232,135,70,0,4,207,0,0,6,212,43,24,271,158,55,3,3,222,6,0,10,230,31,11,278,173,82,5,3,266,3,0,5,271,53,31,357,137,78,7,3,231,4,3,7,235,78,41,351,122,46,6,6,184,3,5,9,188,99,24,309,79,43,5,3,129,0,0,0,129,157,28,312,57,19,0,0,75,0,0,0,75,148,29,249,27,25,10,0,60,0,0,0,60,236,43,330,1300,645,62,41,2043,58,42,105,2151,1116,301,3571
110011188,241,46,16,308,179,107,6,3,296,9,3,8,309,37,30,367,226,97,5,9,330,12,4,14,348,55,29,428,241,108,10,0,359,4,10,15,374,86,33,500,222,96,18,8,337,12,5,16,351,105,24,488,145,93,17,11,256,3,3,5,263,199,40,497,65,56,8,4,129,0,3,3,129,283,26,434,31,29,0,3,67,0,0,0,68,243,30,333,26,23,3,4,61,0,0,0,61,346,37,447,1613,979,98,53,2739,76,64,140,2875,1678,326,4875
110011189,107,15,15,138,80,50,0,0,134,3,0,5,138,25,21,189,109,37,0,3,151,7,0,5,155,20,21,197,141,41,0,0,186,0,0,3,189,29,18,237,105,47,3,4,161,3,4,6,161,52,22,234,96,46,8,6,150,0,3,0,154,69,25,248,66,45,3,4,122,0,0,0,122,113,31,263,44,17,3,0,67,0,0,0,67,135,32,231,20,18,3,0,46,0,0,0,46,215,75,339,926,469,47,28,1467,27,19,48,1516,832,313,2660
110021190,296,97,37,435,194,94,5,6,305,25,8,30,332,120,38,495,208,119,17,4,352,12,0,13,362,112,31,508,232,113,13,5,362,20,7,27,391,133,36,560,250,148,13,3,419,24,12,31,447,222,52,721,136,115,14,5,274,12,14,24,293,307,49,654,91,61,12,7,173,0,3,3,173,454,73,703,50,44,7,5,103,0,0,0,106,420,68,596,31,29,8,6,79,5,0,4,82,746,156,988,1845,1166,135,87,3224,190,87,283,3509,3134,683,7322
110021191,434,96,36,559,309,149,10,14,488,30,14,48,534,110,43,679,338,138,13,14,503,18,4,27,530,122,33,679,301,160,14,9,484,14,8,26,509,134,47,687,286,157,17,11,471,15,6,24,488,179,48,713,182,111,13,7,310,9,7,18,329,292,42,663,70,80,9,0,158,0,0,0,159,512,62,738,27,42,4,4,75,0,0,0,75,508,63,639,23,29,0,11,64,0,0,0,62,1041,108,1216,2637,1601,173,124,4536,236,139,371,4904,3740,646,9286
110021192,165,52,30,252,111,72,4,0,188,12,3,21,207,67,27,298,152,57,5,13,221,7,8,17,236,84,39,363,141,60,3,0,206,15,4,17,223,78,33,336,155,78,7,12,250,9,8,15,268,152,48,470,99,55,6,0,157,9,5,19,178,182,56,413,50,25,0,0,78,0,0,0,75,242,45,363,30,26,0,3,55,0,0,0,57,193,29,285,36,16,6,9,66,0,0,0,66,316,52,430,1101,636,61,62,1861,124,51,172,2030,1728,483,4245
110021193,199,47,20,272,145,68,6,5,222,12,0,12,236,50,31,319,190,81,5,3,283,12,0,11,298,71,41,403,235,81,13,3,333,5,0,9,339,94,26,465,184,74,17,4,277,8,4,9,288,105,55,447,112,62,16,7,193,14,5,20,212,151,45,402,69,47,10,8,130,0,3,3,136,289,37,454,50,30,0,8,85,0,0,0,89,272,34,391,27,27,3,4,64,0,0,0,70,494,100,666,1500,712,96,58,2363,84,47,133,2492,1874,494,4860
110021194,176,78,33,283,147,90,9,10,250,8,13,25,276,77,25,381,165,72,6,8,250,16,3,19,266,74,42,382,156,81,7,7,248,21,9,29,284,122,37,444,203,130,16,7,357,7,4,17,374,176,67,610,167,103,14,4,296,14,19,30,321,294,70,688,84,64,10,3,157,0,3,3,164,434,66,662,45,41,0,0,90,0,0,0,90,321,63,474,25,22,3,11,64,0,0,0,60,481,151,694,1350,838,95,74,2361,122,73,200,2558,2387,647,5591
110031195,372,88,58,520,249,88,13,3,354,14,14,25,377,65,60,506,241,83,8,10,341,22,3,29,363,98,66,530,259,75,7,4,347,18,4,30,374,90,71,531,233,87,10,12,343,9,4,17,356,121,58,541,153,60,7,7,230,8,3,11,239,139,52,434,79,51,4,6,135,4,0,5,142,251,69,459,24,30,3,0,56,0,0,0,60,247,53,353,14,10,10,0,30,0,0,0,30,485,96,610,2247,842,120,86,3295,198,74,271,3570,2088,824,6481
110031196,230,55,46,327,171,61,8,9,252,4,3,8,257,59,46,357,217,71,11,3,293,8,9,17,312,54,59,421,234,58,9,15,312,8,0,11,318,56,39,420,175,67,7,8,251,5,3,7,260,64,43,365,151,54,7,6,218,3,0,9,223,73,37,339,64,34,7,6,110,0,0,0,112,117,30,257,32,18,0,3,59,0,0,0,59,103,27,186,31,13,8,0,55,0,0,0,55,130,23,214,1701,606,102,73,2485,72,32,113,2599,1072,501,4177
110031197,314,56,29,403,221,79,9,6,319,7,12,18,342,46,28,417,234,71,11,5,317,7,7,11,331,47,34,418,246,92,13,5,352,9,7,15,370,72,53,494,228,88,16,7,334,12,4,18,347,116,53,521,133,83,17,8,241,9,3,10,254,138,38,432,49,50,8,3,110,0,0,0,111,223,34,370,9,24,3,0,36,0,0,0,36,244,24,297,10,6,5,0,21,0,0,0,21,438,124,577,2009,952,134,62,3155,126,76,202,3351,1720,583,5656
110031198,195,51,34,284,144,51,8,7,207,0,3,5,210,44,32,279,137,50,3,3,198,16,4,18,221,34,32,289,183,84,4,3,279,8,0,10,290,56,59,399,172,66,6,3,253,0,3,5,263,101,46,401,123,41,11,4,178,10,3,10,190,92,36,316,76,39,11,0,126,0,0,0,129,131,36,296,36,21,3,4,57,0,0,0,57,131,25,213,24,15,6,9,48,0,0,0,51,187,70,309,1357,576,86,58,2071,86,33,126,2192,1064,480,3736
110041199,414,67,39,526,261,94,10,6,371,17,8,28,395,74,33,508,263,112,13,9,400,13,5,20,418,84,35,538,280,102,14,6,399,8,3,16,420,79,42,539,236,103,9,11,364,16,3,19,380,140,36,562,159,94,11,3,271,6,5,11,283,174,30,486,58,49,4,0,115,0,0,3,112,325,36,472,6,32,5,3,44,0,0,0,44,313,41,400,6,6,0,5,17,0,0,0,23,803,116,944,2487,1165,157,79,3888,159,80,245,4134,2550,563,7241
110041200,181,30,22,233,132,52,3,0,193,4,3,9,202,39,19,260,134,72,4,8,213,4,0,5,219,56,35,313,165,53,4,3,227,12,6,16,237,43,18,301,166,61,3,14,242,7,3,10,247,59,22,338,123,56,4,0,190,9,5,11,200,79,21,302,43,42,4,0,84,0,0,0,84,151,21,261,25,11,0,3,46,0,0,0,46,133,20,195,21,19,0,7,58,0,0,0,58,205,33,292,1262,547,58,53,1920,74,36,109,2024,1004,315,3336
110041201,290,63,26,381,189,87,8,10,296,24,5,26,325,87,31,440,237,94,10,6,352,6,7,10,363,79,40,485,231,104,14,5,354,12,3,13,369,106,43,516,223,115,14,9,363,19,14,33,391,142,58,593,183,90,15,11,296,18,10,23,320,212,60,591,82,61,7,4,158,0,0,0,154,316,43,524,37,30,3,3,78,0,0,0,78,325,44,454,25,23,0,3,53,0,0,0,53,593,90,734,1872,942,117,83,3015,161,81,241,3258,2415,580,6243
110041202,909,167,82,1156,625,257,20,17,921,26,20,39,964,163,89,1218,672,278,18,18,987,38,11,48,1035,155,75,1267,665,255,33,14,969,27,9,40,1005,228,79,1312,622,265,36,14,939,27,13,38,975,276,98,1344,375,237,30,10,648,19,18,30,687,452,86,1217,143,131,12,6,284,3,4,8,295,800,87,1179,24,67,6,5,97,0,0,0,100,732,77,907,13,28,3,3,49,0,0,0,49,1386,189,1623,5749,2864,309,182,9109,365,196,558,9672,5487,1188,16351
110041203,629,141,44,810,475,167,16,12,671,18,11,29,705,110,68,879,493,171,26,6,689,24,12,36,727,149,53,926,458,175,21,17,672,3,6,14,685,134,44,861,417,151,18,15,608,15,6,18,624,217,69,910,267,144,15,8,428,16,11,29,456,322,71,848,90,78,12,0,178,0,4,3,184,495,59,740,26,44,3,0,81,0,3,3,79,515,44,640,13,27,3,10,53,0,0,0,49,1377,198,1624,4296,1973,241,135,6652,241,158,405,7056,4255,912,12218
110041204,245,75,37,355,126,54,6,0,187,11,7,20,206,51,39,302,130,52,4,6,185,18,3,18,208,72,24,304,137,44,3,6,184,13,0,12,198,73,25,303,93,54,7,9,151,3,6,17,165,96,39,303,71,41,3,3,117,9,6,10,133,115,30,270,9,15,0,3,27,0,0,0,27,152,27,208,7,11,0,0,15,0,0,0,16,121,25,161,0,4,0,0,10,0,0,0,10,180,22,215,1227,615,54,45,1940,166,76,244,2182,1409,429,4027
110041205,793,116,68,981,685,239,19,13,958,24,7,35,995,145,69,1212,704,252,15,19,991,20,7,31,1023,160,92,1268,648,305,32,15,1003,31,12,41,1042,197,110,1348,587,295,42,14,934,21,15,37,978,315,101,1387,429,243,33,8,720,25,20,44,761,512,112,1382,210,143,20,9,385,0,3,3,389,778,117,1290,77,81,4,9,172,0,3,3,173,736,100,1007,63,50,9,8,129,0,0,0,136,1174,216,1526,5186,2547,316,173,8215,259,145,397,8615,4968,1223,14812
111011206,787,125,28,940,548,298,21,11,883,28,16,43,927,156,45,1128,685,263,12,10,970,23,10,38,1001,172,31,1205,602,270,19,14,909,33,8,47,953,188,26,1161,476,227,34,8,745,23,10,35,780,322,41,1144,241,197,24,12,478,16,10,26,506,640,54,1197,52,96,13,3,162,0,0,3,165,910,49,1125,14,35,0,0,55,0,0,0,51,721,51,826,3,22,6,3,35,0,0,0,35,1488,286,1812,4550,2721,292,98,7657,322,247,565,8224,5549,730,14496
111011207,205,38,14,255,157,92,6,0,255,14,4,14,275,58,11,345,191,91,10,7,302,13,5,18,319,68,21,406,195,85,20,5,299,16,8,24,322,105,15,436,158,97,9,0,263,6,7,15,281,157,10,450,73,69,10,6,150,0,3,6,151,253,15,422,22,30,6,0,56,0,0,0,56,351,22,431,0,10,0,0,6,0,0,0,6,287,18,314,0,3,0,0,7,0,0,0,7,480,52,541,1290,833,92,33,2241,121,85,206,2451,2090,218,4758
111011208,1306,218,67,1596,748,421,33,12,1215,35,13,53,1264,204,63,1528,799,373,26,14,1215,32,17,46,1261,228,64,1560,769,325,41,15,1143,25,26,48,1196,273,47,1516,650,312,41,15,1014,24,19,41,1051,381,48,1483,329,258,28,5,622,27,24,46,669,615,57,1335,85,106,10,3,205,0,3,3,204,894,54,1149,18,64,0,4,83,0,0,0,85,872,59,1018,8,22,0,3,39,0,0,0,38,1923,151,2112,6516,3961,421,159,11064,402,309,703,11767,6765,851,19379
111011209,1288,202,42,1529,802,382,22,10,1221,38,17,56,1276,209,52,1532,820,368,24,11,1221,32,20,56,1281,197,49,1529,772,343,30,6,1159,32,24,59,1217,260,42,1518,639,334,53,11,1041,36,22,55,1095,372,58,1525,331,256,27,5,629,31,14,39,669,633,45,1346,91,120,11,4,221,10,9,14,238,1047,61,1348,19,35,4,0,61,3,7,10,67,815,38,921,17,12,0,4,33,0,0,0,29,1480,156,1664,6559,3788,400,150,10899,426,351,773,11676,6422,755,18851
111011210,324,117,34,477,210,107,18,4,336,14,7,22,361,151,25,535,232,122,5,4,364,16,8,23,388,153,31,570,230,127,3,3,375,19,14,32,406,180,38,625,213,120,14,11,350,13,8,21,375,216,39,626,94,71,4,3,185,5,0,6,192,246,38,478,30,29,4,0,60,0,0,3,61,387,37,485,3,12,0,0,18,0,0,0,18,356,28,403,3,5,0,0,10,0,0,0,10,758,79,843,1858,1213,113,56,3250,204,126,330,3574,3129,452,7151
111011211,146,28,3,176,129,68,0,0,192,4,4,5,201,36,8,244,146,58,5,5,219,8,3,8,229,30,7,267,112,55,0,3,171,9,0,6,180,31,8,219,120,56,3,0,180,7,6,9,194,73,12,277,53,45,6,0,111,3,8,10,117,127,10,251,11,21,0,0,38,0,0,0,38,157,13,198,3,9,0,0,15,0,0,0,15,176,10,202,0,0,0,4,3,0,0,0,3,324,80,413,848,591,53,18,1510,47,38,87,1591,1098,175,2864
111011212,447,75,26,547,332,153,19,9,516,15,9,23,545,92,19,654,360,177,9,10,562,23,6,32,595,112,22,735,381,200,20,8,608,13,13,28,635,156,29,818,331,194,31,5,564,21,10,30,591,272,33,903,159,144,14,7,328,21,11,34,355,465,38,865,31,66,5,0,101,3,7,11,113,725,28,862,13,29,5,0,47,0,0,0,46,665,40,751,0,11,0,4,18,0,0,3,22,1208,131,1362,2587,1736,219,78,4619,218,150,374,4989,4259,459,9710
111011213,570,63,16,642,454,215,15,6,692,15,5,19,711,96,17,819,527,235,16,8,790,12,13,29,815,85,48,947,488,210,14,4,725,9,9,20,741,103,35,882,451,194,27,9,679,13,11,27,699,174,45,924,211,168,25,0,408,12,11,21,432,399,21,855,62,94,11,0,164,0,4,8,170,636,27,828,17,45,0,0,67,0,0,0,67,628,17,713,0,12,0,0,21,0,0,0,21,860,39,918,3215,2152,193,60,5628,147,180,326,5952,3484,317,9750
111011214,591,90,21,699,482,222,16,15,735,23,13,34,769,102,23,897,504,218,20,9,752,20,9,32,782,116,44,943,486,192,23,7,711,21,6,30,739,145,41,925,410,191,26,3,638,18,11,23,660,222,29,917,199,149,22,3,367,14,10,29,395,410,32,837,76,102,12,0,182,3,4,3,187,650,46,883,13,45,4,3,68,0,0,0,65,629,37,734,3,15,3,3,22,0,0,0,22,1158,85,1265,3598,2195,239,76,6103,232,173,408,6510,4101,471,11080
111021215,334,88,13,434,210,106,3,4,331,21,12,32,359,112,19,488,262,117,11,13,401,20,10,32,431,109,29,577,264,135,12,3,420,23,13,40,453,127,22,602,256,127,16,4,411,18,12,30,441,171,32,647,98,67,7,6,185,13,5,19,197,266,27,491,37,38,4,0,77,0,4,4,84,432,42,554,14,12,0,0,27,0,0,0,30,378,44,453,0,10,0,3,12,0,0,0,12,661,199,871,1950,1187,113,70,3315,241,146,385,3707,2851,512,7065
111021216,350,70,13,438,239,133,7,9,384,8,8,21,409,73,25,507,286,121,10,3,423,20,5,23,442,87,16,547,251,112,11,13,384,19,7,26,408,125,18,550,234,119,20,3,375,10,5,18,394,163,35,592,150,100,7,3,257,10,8,17,276,310,20,606,45,65,4,0,115,3,3,9,118,426,23,575,7,37,4,0,48,0,0,3,48,476,31,551,3,15,4,0,20,0,3,3,22,741,41,804,2121,1284,133,62,3596,173,126,295,3888,2915,283,7092
111021217,917,153,32,1097,609,233,29,16,877,19,10,25,907,119,37,1057,500,185,14,5,705,24,7,23,736,103,21,861,413,183,13,10,614,7,3,11,627,138,33,795,321,138,12,12,478,18,5,26,502,172,30,708,162,105,17,4,284,5,8,17,306,328,33,660,30,35,9,3,74,3,0,3,81,509,31,622,3,14,3,0,20,0,0,0,20,378,32,435,0,3,0,0,3,0,0,0,3,657,163,821,4196,2154,250,103,6708,231,154,388,7093,3250,526,10864
111021218,535,137,17,697,402,181,10,17,613,16,10,31,640,138,43,823,464,202,9,13,685,23,5,31,719,152,51,926,440,215,26,8,685,21,17,35,717,199,37,959,373,194,24,7,605,21,11,24,634,310,69,1007,217,179,18,6,419,16,12,23,445,486,62,992,82,88,9,4,181,3,3,4,192,698,73,955,23,41,4,0,71,0,0,0,73,753,66,893,12,13,0,6,30,0,0,0,35,1923,144,2107,3267,2043,211,133,5661,268,177,449,6109,5776,712,12598
111021219,469,126,24,613,367,191,24,11,594,32,13,44,637,150,28,818,387,196,12,7,606,34,8,43,653,138,33,823,385,178,22,6,592,24,13,36,631,193,36,858,386,192,25,4,609,12,7,26,637,290,37,961,213,183,14,5,419,16,7,26,443,521,44,1007,68,102,9,8,188,3,3,7,191,764,58,1012,11,44,3,5,68,0,0,0,68,732,51,842,6,21,3,4,42,0,0,0,40,1284,231,1553,2983,1984,213,104,5288,274,180,454,5747,4890,649,11288
111021220,363,65,13,438,282,133,11,9,435,10,8,20,455,63,14,534,275,130,13,8,422,14,5,25,446,71,23,543,311,132,17,8,460,14,3,15,481,125,19,624,302,146,28,9,483,8,10,16,502,205,27,730,171,126,19,0,317,12,17,31,349,390,23,759,53,79,7,5,142,0,3,3,147,629,37,808,7,27,3,0,34,0,3,3,37,524,24,582,0,8,0,0,8,0,0,0,10,671,48,728,2225,1331,148,57,3763,160,121,287,4045,3128,273,7456
111021221,346,69,24,435,221,91,9,5,331,10,7,14,340,47,14,405,229,115,4,4,360,11,5,10,372,55,15,441,204,89,12,13,313,14,7,16,330,102,18,449,196,89,11,6,300,7,3,9,308,138,15,459,104,59,9,8,179,9,3,14,192,229,19,434,23,25,3,0,50,0,0,0,46,308,19,372,4,8,0,0,10,0,0,0,10,188,7,200,0,3,0,0,6,0,0,0,6,251,15,278,1869,979,105,58,3006,156,75,234,3238,1722,206,5166
111031222,964,111,21,1101,616,306,24,10,954,28,11,35,985,116,26,1131,605,283,32,19,939,26,13,33,974,118,31,1122,518,235,22,4,782,26,7,29,818,142,27,983,432,182,22,7,642,13,16,33,673,183,30,876,184,150,12,0,349,14,18,27,375,367,22,765,53,64,0,3,121,4,0,3,125,511,27,669,13,47,0,0,58,0,0,0,59,583,20,658,3,31,3,3,40,0,3,3,38,1224,60,1323,4526,2704,267,114,7608,247,229,473,8081,4059,354,12492
