SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
107041548,99,381,346,164,152,143,70,67,24,1455,1028,2771,2812,1319,1307,1280,1013,687,318,12530,25,73,77,43,40,21,6,7,0,293,70,145,190,136,185,287,281,173,118,1585,0,0,0,0,3,3,0,0,0,3,12,20,32,13,8,12,16,9,3,125,0,0,0,0,0,0,0,0,0,0,179,425,488,259,347,412,367,234,106,2821,0,0,0,0,0,0,5,0,0,8,63,70,54,66,83,69,59,43,21,532,3,0,8,7,8,3,3,3,0,32,0,9,3,0,0,3,3,0,0,13,4,6,4,0,6,11,13,12,6,62,3,4,15,5,0,4,0,0,0,38,3,0,13,3,4,9,4,3,0,48,13,27,28,16,9,18,7,6,0,133,14,22,24,17,38,59,56,57,34,324,0,0,0,4,0,3,4,3,3,22,0,3,4,5,0,0,3,0,0,21,9,29,33,15,33,54,56,46,28,299
107041549,195,237,238,149,146,75,61,70,34,1209,2521,2836,2670,2035,1729,1464,1024,739,342,15357,34,96,114,70,38,25,24,4,3,414,214,247,180,209,260,231,219,130,65,1750,0,0,0,0,3,0,0,0,0,3,25,25,32,21,7,22,14,0,3,151,0,0,0,0,0,0,0,0,0,0,601,582,441,441,427,365,283,196,102,3438,3,3,3,0,4,0,5,0,0,16,201,110,130,174,166,157,183,166,39,1320,7,6,3,5,8,9,3,0,0,54,3,3,6,0,0,0,0,0,0,17,0,4,3,4,7,11,11,3,0,40,8,3,8,14,0,0,3,3,0,41,15,9,23,9,3,0,7,5,0,67,61,39,46,33,29,17,10,0,0,236,23,32,27,31,39,60,35,25,20,291,0,3,3,3,3,6,0,3,3,30,4,0,3,0,4,7,0,0,0,10,72,66,39,52,51,54,37,29,21,418
108011151,71,45,25,52,56,64,35,22,14,391,849,534,333,608,741,729,554,280,110,4728,0,0,5,3,6,3,3,0,0,24,164,110,73,131,233,257,227,138,58,1391,0,0,0,0,0,0,0,0,0,0,19,4,12,7,21,19,11,10,0,109,0,0,0,0,0,0,0,0,0,0,143,92,70,97,169,124,117,70,17,890,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,7,3,0,0,3,3,0,0,3,3,18,0,0,0,0,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,0,0,15,0,0,0,0,0,4,0,0,0,3,16,6,6,4,19,48,27,20,10,154,0,0,0,0,0,7,0,7,0,12,0,0,0,0,0,4,3,0,0,7,46,33,17,35,51,58,47,29,9,331
108011152,216,140,116,97,136,174,172,149,147,1348,2084,1224,958,1290,1686,2083,2166,1569,635,13699,9,13,10,12,20,21,7,6,4,113,389,232,192,311,446,659,894,597,306,4029,0,0,0,0,0,0,0,0,0,0,39,13,9,21,25,36,29,50,19,237,0,0,0,0,0,0,0,0,0,0,492,321,217,297,371,428,578,351,120,3179,5,0,3,0,3,4,7,3,7,27,4,5,0,3,11,3,15,8,0,45,21,13,10,19,14,20,17,5,0,119,0,0,0,3,3,4,7,3,3,17,0,0,0,0,3,0,4,13,4,27,3,0,0,0,0,0,0,0,0,7,21,17,14,20,15,12,15,7,9,125,9,7,3,7,5,11,19,14,3,85,17,14,13,19,48,106,161,99,50,526,0,0,4,4,0,8,16,5,4,46,4,6,0,3,3,0,0,0,0,27,48,28,25,47,66,123,164,100,55,649
108011153,148,51,37,63,74,74,54,22,3,522,1081,474,346,647,876,1030,796,300,59,5617,3,5,4,6,11,12,0,0,0,48,186,88,72,157,223,324,366,144,36,1593,0,0,0,0,0,0,0,0,0,3,12,3,4,8,6,17,17,7,4,70,0,0,0,0,0,0,0,0,0,0,191,83,54,138,174,182,196,63,12,1082,0,0,0,0,0,0,0,3,3,8,0,0,3,0,4,0,5,0,0,13,3,0,0,0,0,3,0,0,0,9,8,5,0,0,3,3,3,0,0,20,0,0,0,0,3,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,3,0,0,18,0,0,0,0,0,5,0,0,0,11,4,7,4,4,25,38,58,22,11,160,0,0,0,0,0,4,0,5,0,13,0,0,0,0,3,3,9,0,0,20,23,23,12,20,36,69,43,31,8,254
108011154,57,43,24,34,38,55,67,68,69,460,650,436,326,474,674,884,1062,891,399,5799,7,4,3,7,8,10,7,0,0,36,117,98,64,106,172,331,474,355,179,1897,0,0,0,0,0,0,0,0,0,0,6,0,6,6,11,14,20,13,7,90,0,0,0,0,0,0,0,0,0,0,118,103,77,101,164,211,307,225,94,1399,0,0,0,0,0,0,4,0,4,10,0,0,0,0,3,0,0,3,0,13,11,3,3,0,8,5,6,3,0,44,0,0,0,0,0,0,3,7,3,20,0,0,0,0,0,8,4,3,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,9,14,3,34,0,0,3,3,0,6,12,8,3,41,5,3,6,16,18,46,72,58,27,244,4,0,3,0,5,3,4,9,0,34,0,0,0,0,0,3,3,3,0,12,33,18,25,20,26,49,81,60,25,330
108021155,320,261,302,254,201,165,107,66,30,1715,3108,1786,1449,1604,1890,1846,1376,835,403,14292,9,4,10,11,13,12,4,0,0,73,407,276,201,306,398,523,501,288,176,3069,0,0,0,0,0,0,0,0,0,0,15,6,5,9,18,16,23,11,5,121,0,0,0,0,0,0,0,0,0,0,733,403,339,351,449,453,422,205,98,3461,0,0,0,0,0,3,0,0,0,4,3,4,0,11,5,0,3,3,0,27,20,9,10,11,17,18,15,6,6,110,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,12,7,9,3,45,30,17,16,24,26,27,6,8,0,158,26,10,24,23,50,84,86,53,21,383,22,13,18,15,13,21,15,9,3,122,92,48,36,27,33,34,17,13,4,314,109,76,52,74,114,153,159,83,49,884
108021156,161,111,65,103,135,162,84,43,16,882,1604,844,641,996,1607,1715,947,448,136,8945,13,11,4,11,12,33,8,3,0,93,202,145,128,163,300,417,329,182,55,1919,0,0,0,0,0,0,0,0,0,0,8,4,0,8,8,13,16,0,3,66,0,0,0,0,0,0,0,0,0,0,300,181,150,166,265,355,244,109,28,1795,0,0,0,0,0,0,3,0,0,8,0,0,0,0,4,3,3,0,0,16,7,12,3,9,15,12,16,3,4,78,3,0,3,3,4,3,3,0,0,13,0,0,3,0,3,8,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,11,19,6,11,7,11,14,13,3,3,84,6,3,3,13,22,70,64,13,7,201,0,0,0,0,0,11,4,0,0,17,54,29,19,17,37,26,14,7,8,202,40,45,32,42,80,104,106,44,29,508
108021157,85,44,34,51,53,59,57,41,18,448,838,463,331,475,652,706,576,414,200,4643,6,3,5,6,11,7,3,0,0,37,132,67,56,104,126,167,199,122,69,1044,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,12,0,3,0,31,0,0,0,0,0,0,0,0,0,0,205,118,74,94,126,166,162,78,26,1048,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,6,19,14,10,12,15,16,12,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,10,0,0,4,7,3,3,0,0,27,16,8,5,20,33,46,41,41,15,225,11,8,3,7,13,7,12,5,3,75,23,0,10,11,3,3,13,5,3,71,8,20,8,13,31,39,54,27,22,209
108021158,129,65,72,36,65,76,70,62,35,606,1057,560,505,578,859,1045,1034,700,329,6664,14,8,4,3,15,18,7,0,0,69,132,89,75,103,185,271,350,267,126,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,12,6,60,0,0,0,0,0,0,0,0,0,0,174,116,91,113,139,193,229,121,49,1227,0,0,0,3,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,10,0,3,3,0,4,9,9,6,3,33,7,0,8,0,0,0,0,0,0,22,3,0,3,0,0,8,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,0,18,13,3,3,7,4,8,15,5,0,60,23,15,9,23,35,72,94,52,42,365,10,3,0,3,7,8,5,0,3,41,9,9,0,6,3,4,0,3,0,30,16,8,15,17,23,46,67,44,19,251
108021159,133,68,32,80,130,126,70,29,9,676,1423,742,455,816,1289,1298,841,364,103,7335,10,8,3,12,19,22,10,3,0,84,185,114,76,138,232,309,321,120,36,1529,0,0,0,0,0,0,0,0,0,0,3,3,3,7,4,7,7,8,0,46,0,0,0,0,0,0,0,0,0,0,305,150,116,152,189,240,188,83,20,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,14,4,5,12,10,15,6,0,0,68,0,0,0,0,3,5,0,0,0,12,0,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,16,10,11,3,5,8,15,9,6,0,66,38,16,18,23,41,74,75,44,12,342,14,0,3,6,12,17,9,4,0,71,11,3,0,3,5,11,8,3,4,53,35,27,25,25,44,59,63,30,10,310
108021160,75,42,17,52,66,66,52,38,20,426,770,412,299,501,653,873,802,464,177,4953,7,7,7,3,9,9,0,0,0,43,125,67,43,106,157,243,372,213,88,1411,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,5,12,3,0,35,0,0,0,0,0,0,0,0,0,0,139,106,59,102,145,195,212,123,37,1119,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,13,0,0,5,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,4,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,17,3,0,4,3,0,8,5,3,0,25,5,10,13,12,19,41,62,40,13,212,4,3,0,0,4,0,6,0,3,31,9,3,0,5,0,3,3,0,3,25,26,7,14,15,35,55,75,49,21,307
108031161,0,0,7,0,3,5,0,0,0,21,61,18,54,44,63,49,40,24,8,359,0,0,0,0,0,0,0,0,0,3,10,4,3,11,16,15,12,5,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,3,4,10,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,3,13,3,0,6,3,41,5,0,0,0,0,0,0,0,0,8
108041162,199,106,81,108,123,192,146,127,93,1178,2621,1316,927,1733,2139,2459,2415,1573,557,15740,4,6,10,12,16,31,15,5,0,98,439,235,183,389,588,822,1144,723,268,4782,0,0,0,0,0,0,0,0,0,0,20,18,10,15,31,55,85,41,18,288,0,0,0,0,0,0,0,0,0,3,621,328,218,333,497,513,628,351,88,3568,0,0,0,0,3,3,3,0,3,7,0,0,0,3,3,6,3,6,3,29,3,5,0,0,4,6,12,8,3,48,7,0,5,0,3,5,3,8,3,30,3,5,0,3,7,8,13,5,3,56,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,15,15,3,6,56,17,3,11,9,13,19,8,4,0,76,11,20,16,15,73,143,158,111,43,585,0,3,4,3,4,0,10,8,6,38,0,3,0,0,9,9,8,3,3,36,70,71,43,63,115,178,221,110,46,921
108041163,364,252,160,209,257,218,192,138,63,1844,4881,2856,2221,3313,3832,3421,3157,2138,890,26712,10,20,25,41,38,37,27,0,3,204,628,387,335,587,884,966,1213,787,351,6120,0,0,0,0,0,0,0,0,0,5,35,16,33,22,32,37,51,22,26,269,0,0,0,0,0,0,0,0,0,0,1535,837,547,774,985,955,770,514,248,7171,3,0,0,0,3,10,6,3,3,27,30,4,12,10,12,16,14,5,7,99,27,5,8,15,15,15,16,14,0,107,6,4,4,7,3,7,6,0,3,35,7,4,3,7,10,9,15,16,11,78,8,0,0,4,6,0,0,0,0,21,21,9,4,17,20,9,31,9,14,130,89,47,36,45,46,46,19,10,5,342,61,30,32,63,148,158,198,158,75,925,14,19,10,15,23,23,34,16,8,167,44,16,16,32,25,31,31,27,4,213,82,83,52,101,156,189,213,171,68,1121
108041164,252,152,131,120,163,175,142,149,89,1379,2382,1433,1388,1556,1812,2061,2035,1651,696,15010,21,10,15,31,27,18,5,0,0,137,435,243,253,376,540,631,845,653,343,4310,0,0,0,0,0,0,0,0,0,0,16,12,11,10,11,27,36,32,12,167,0,0,0,0,0,0,0,0,0,0,751,420,339,417,464,483,595,352,152,3967,0,3,0,0,0,0,3,0,4,13,3,0,0,5,3,8,6,5,0,40,5,5,3,5,11,5,13,5,3,66,4,4,4,0,3,7,6,0,3,27,3,0,0,0,5,10,16,13,4,50,0,0,0,0,5,0,0,0,0,5,4,3,3,6,11,5,13,10,6,62,62,32,30,40,20,45,30,22,4,279,28,30,27,39,81,105,156,118,72,659,9,0,3,13,6,9,18,12,0,66,17,7,17,4,6,9,16,12,3,92,59,57,49,54,86,92,163,148,79,769
108041165,103,49,31,63,90,77,57,23,7,503,871,541,333,622,906,947,568,193,54,5036,3,0,5,7,7,10,5,0,0,40,127,114,73,105,202,264,197,80,25,1190,0,0,0,0,0,0,0,0,0,0,10,3,0,5,10,12,12,0,3,44,0,0,0,0,0,0,0,0,0,0,183,103,76,119,161,169,104,30,9,944,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,3,0,0,12,6,4,7,0,4,5,5,0,0,32,3,0,0,0,3,3,0,0,0,5,3,3,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,4,6,7,0,10,6,4,3,0,38,11,12,7,18,38,60,46,15,9,217,4,0,0,0,0,3,3,0,0,14,15,9,4,7,23,14,5,7,0,80,22,30,14,24,49,60,52,21,4,267
108041166,196,104,73,75,106,93,70,65,69,852,2189,1108,823,1266,1418,1391,1109,644,265,10214,13,11,10,10,11,14,4,0,0,68,378,225,160,333,476,455,486,292,121,2925,0,0,0,0,0,0,0,0,0,0,14,12,8,10,12,31,32,11,4,145,0,0,0,0,0,0,0,0,0,0,604,310,225,261,309,319,246,126,55,2453,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,0,18,30,9,11,10,8,9,13,3,0,87,6,0,0,0,0,3,0,0,0,13,3,8,0,3,5,3,8,0,0,33,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,5,5,7,4,36,31,14,7,18,3,10,11,3,0,94,44,33,20,59,68,87,83,61,23,472,10,9,3,9,9,4,12,7,0,59,6,15,8,10,9,12,20,17,4,95,86,56,60,54,91,113,139,58,34,684
108051167,49,36,16,32,37,54,46,31,10,318,779,442,336,544,688,816,693,427,141,4870,5,4,3,3,5,3,8,0,0,38,211,115,78,159,199,241,321,165,73,1559,0,0,0,0,0,0,0,0,0,0,38,15,15,20,23,39,29,19,6,201,0,0,0,0,0,0,0,0,0,0,111,69,52,82,116,136,110,67,30,755,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,3,0,0,0,0,0,3,0,0,10,0,0,0,0,3,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,4,0,0,0,16,8,9,4,21,47,45,79,53,23,303,0,0,0,0,0,3,3,5,0,15,3,0,0,0,3,0,0,0,0,10,18,18,14,18,40,55,66,40,15,297
108051168,172,74,50,104,99,89,86,39,14,717,1780,914,679,1152,1326,1557,1307,677,163,9558,14,7,9,19,18,29,11,0,0,106,391,189,175,260,352,528,632,276,102,2901,0,0,0,0,0,0,0,0,0,0,44,12,13,14,27,31,30,18,9,198,0,0,0,0,0,0,0,0,0,0,353,180,159,200,307,356,365,164,45,2134,0,0,0,0,0,3,0,3,0,7,0,0,0,9,3,0,6,0,0,21,32,19,6,25,9,16,17,4,4,133,0,0,3,0,3,8,0,0,0,14,4,0,0,3,0,3,8,7,0,28,0,0,0,0,0,0,3,0,0,3,9,3,5,3,12,5,6,11,4,53,20,8,4,5,19,11,10,0,0,74,18,12,10,25,53,67,92,51,28,349,0,8,0,4,3,7,4,6,3,34,3,3,7,4,3,8,7,4,0,41,58,27,32,39,58,90,121,67,27,525
108051169,347,207,174,160,185,159,168,132,116,1654,3870,2344,1814,2227,2586,2614,2288,1596,773,20107,25,17,23,26,23,28,15,0,0,155,800,505,390,540,686,862,936,574,260,5555,0,0,0,0,0,0,0,0,0,0,126,69,52,57,86,82,66,39,13,588,0,3,0,0,0,0,0,0,0,9,597,386,347,396,464,492,505,307,114,3612,4,4,0,3,12,10,6,14,10,64,4,4,6,6,12,6,10,6,3,61,14,14,6,11,22,34,18,17,4,148,12,3,0,6,7,11,15,15,3,68,3,0,0,3,3,7,6,3,0,28,6,0,5,3,3,0,4,0,0,24,7,0,0,0,7,11,14,8,5,56,48,28,28,12,33,48,25,4,0,230,64,36,31,61,121,163,146,118,69,803,33,20,16,21,30,27,34,27,16,222,9,6,7,5,8,14,9,8,5,69,112,103,70,108,137,177,227,169,84,1192
108051170,258,105,67,103,167,204,141,53,18,1109,1948,1052,687,1163,1855,2301,1682,665,165,11514,7,11,9,8,18,24,16,0,0,94,408,250,149,300,478,694,800,295,80,3462,0,0,0,0,0,0,0,0,0,0,47,14,17,17,13,44,26,5,3,200,3,0,0,0,0,0,0,0,0,4,312,206,128,199,339,420,395,161,34,2192,0,0,0,0,0,7,8,3,0,22,0,0,0,0,4,4,10,5,0,22,0,5,4,3,7,3,6,8,5,38,3,3,0,3,4,3,3,0,0,20,0,0,0,3,0,9,7,3,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,8,12,0,0,25,3,4,9,0,3,9,9,3,0,36,15,20,10,27,79,117,129,60,20,471,5,8,3,6,6,16,23,5,0,70,0,7,3,3,16,14,4,9,0,55,65,55,28,44,98,172,138,84,25,708
108051171,88,45,30,36,67,54,29,51,20,413,1071,592,425,550,815,720,564,429,145,5312,3,0,5,9,0,3,4,0,0,28,259,174,131,172,269,295,263,174,86,1818,0,0,0,0,0,0,0,0,0,0,25,6,9,9,16,16,15,6,0,110,0,0,0,0,0,0,0,0,0,0,158,101,90,82,129,123,122,68,30,907,0,0,0,0,0,0,3,0,0,9,0,3,0,0,3,0,0,0,0,4,0,0,3,3,0,5,5,0,0,20,0,4,0,0,5,0,3,3,0,19,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,13,3,3,0,3,4,3,6,0,0,23,18,15,9,18,41,55,60,53,10,278,0,6,3,0,3,4,0,0,0,19,3,0,10,0,3,3,0,0,0,28,45,17,22,16,38,46,42,46,16,285
109011172,187,162,139,132,80,99,51,43,8,899,2816,1852,1777,1817,1653,1302,817,532,234,12805,21,20,27,39,40,19,8,7,3,181,375,264,240,311,341,344,305,180,86,2450,0,0,0,0,0,0,0,0,0,0,39,22,15,26,25,14,22,18,5,177,18,5,22,11,0,3,4,3,0,62,1093,638,548,584,504,417,313,153,81,4321,0,0,0,0,3,0,0,0,0,4,9,10,0,7,7,3,12,10,5,62,11,0,9,6,4,5,3,0,3,49,0,0,0,0,0,0,3,0,0,10,63,38,39,29,44,39,23,17,16,305,0,0,0,0,0,0,0,0,0,3,8,4,3,4,6,8,4,0,0,33,26,21,31,30,12,13,6,10,0,150,64,33,31,60,74,90,84,44,20,504,0,0,0,7,0,4,3,0,0,14,26,10,9,15,11,12,7,3,0,97,67,69,59,55,109,98,94,62,24,639
109011173,192,122,96,129,125,82,63,39,14,862,1916,1349,1115,1324,1247,999,728,492,152,9309,18,9,17,23,19,10,9,0,0,98,256,158,122,218,255,268,224,171,74,1744,0,0,0,0,0,0,0,0,0,0,10,8,12,15,3,11,13,11,0,74,3,0,7,0,0,3,0,0,0,12,449,351,277,249,356,289,242,147,67,2430,0,0,0,3,0,0,0,0,0,7,7,5,6,3,7,8,9,8,3,62,7,0,4,0,4,3,3,0,0,22,0,3,0,0,0,3,0,0,0,11,9,20,15,16,22,33,27,16,14,170,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,20,31,16,19,16,8,17,5,7,0,117,25,20,11,36,48,62,67,44,19,339,3,7,0,4,5,3,7,4,0,31,4,3,0,4,3,3,3,3,0,25,40,37,21,50,58,62,56,36,15,373
109011174,163,177,117,110,117,125,62,52,37,955,1676,1631,1217,1196,1463,1413,865,647,416,10524,13,23,14,23,21,12,7,0,0,103,180,122,105,155,252,276,282,164,100,1629,0,0,0,0,0,0,0,0,0,0,5,12,9,6,3,6,11,5,3,58,4,3,10,0,0,0,0,0,3,22,437,264,252,235,357,387,269,155,112,2459,0,0,0,0,4,4,4,0,0,11,12,13,10,10,25,11,8,14,6,106,5,8,5,8,9,3,3,0,5,42,3,0,0,4,0,0,3,0,0,9,21,17,8,16,22,25,33,20,21,173,3,0,0,3,0,0,0,0,0,5,0,0,3,0,4,4,0,3,0,11,12,11,6,16,4,8,0,3,0,71,20,31,19,21,47,70,66,38,30,352,0,0,0,0,0,3,0,3,0,9,5,0,8,0,3,3,5,0,0,25,32,51,34,33,61,124,78,73,48,531
