SA2_MAINCODE_2016,C06_CFNC_0_299,C06_CFNC_300_449,C06_CFNC_450_599,C06_CFNC_600_799,C06_CFNC_800_999,C06_CFNC_1000_1399,C06_CFNC_1400_1799,C06_CFNC_1800_2399,C06_CFNC_2400_2999,C06_CFNC_3000_3999,C06_CFNC_4000ov,C06_CFNC_NS,C06_CFNC_Tot,C06_CF_Cu15DS_0_299,C06_CF_Cu15DS_300_449,C06_CF_Cu15DS_450_599,C06_CF_Cu15DS_600_799,C06_CF_Cu15DS_800_999,C06_CF_Cu15DS_1000_1399,C06_CF_Cu15DS_1400_1799,C06_CF_Cu15DS_1800_2399,C06_CF_Cu15DS_2400_2999,C06_CF_Cu15DS_3000_3999,C06_CF_Cu15DS_4000ov,C06_CF_Cu15DS_NS,C06_CF_Cu15DS_Tot,C06_CF_Cu15NDS_0_299,C06_CF_Cu15NDS_300_449,C06_CF_Cu15NDS_450_599,C06_CF_Cu15NDS_600_799,C06_CF_Cu15NDS_800_999,C06_CF_Cu15NDS_1000_1399,C06_CF_Cu15NDS_1400_1799,C06_CF_Cu15NDS_1800_2399,C06_CF_Cu15NDS_2400_2999,C06_CF_Cu15NDS_3000_3999,C06_CF_Cu15NDS_4000ov,C06_CF_Cu15NDS_NS,C06_CF_Cu15NDS_Tot,C06_CF_NCu15DS_0_299,C06_CF_NCu15DS_300_449,C06_CF_NCu15DS_450_599,C06_CF_NCu15DS_600_799,C06_CF_NCu15DS_800_999,C06_CF_NCu15DS_1000_1399,C06_CF_NCu15DS_1400_1799,C06_CF_NCu15DS_1800_2399,C06_CF_NCu15DS_2400_2999,C06_CF_NCu15DS_3000_3999,C06_CF_NCu15DS_4000ov,C06_CF_NCu15DS_NS,C06_CF_NCu15DS_Tot,C06_CF_NDCO_0_299,C06_CF_NDCO_300_449,C06_CF_NDCO_450_599,C06_CF_NDCO_600_799,C06_CF_NDCO_800_999,C06_CF_NDCO_1000_1399,C06_CF_NDCO_1400_1799,C06_CF_NDCO_1800_2399,C06_CF_NDCO_2400_2999,C06_CF_NDCO_3000_3999,C06_CF_NDCO_4000ov,C06_CF_NDCO_NS,C06_CF_NDCO_Tot,C06_CF_T_0_299,C06_CF_T_300_449,C06_CF_T_450_599,C06_CF_T_600_799,C06_CF_T_800_999,C06_CF_T_1000_1399,C06_CF_T_1400_1799,C06_CF_T_1800_2399,C06_CF_T_2400_2999,C06_CF_T_3000_3999,C06_CF_T_4000ov,C06_CF_T_NS,C06_CF_T_T,C06_1PF_Cu15DS_0_299,C06_1PF_Cu15DS_300_449,C06_1PF_Cu15DS_450_599,C06_1PF_Cu15DS_600_799,C06_1PF_Cu15DS_800_999,C06_1PF_Cu15DS_1000_1399,C06_1PF_Cu15DS_1400_1799,C06_1PF_Cu15DS_1800_2399,C06_1PF_Cu15DS_2400_2999,C06_1PF_Cu15DS_3000_3999,C06_1PF_Cu15DS_4000ov,C06_1PF_Cu15DS_NS,C06_1PF_Cu15DS_Tot,C06_1PF_CU15_NDS_0_299,C06_1PF_CU15_NDS_300_449,C06_1PF_CU15_NDS_450_599,C06_1PF_CU15_NDS_600_799,C06_1PF_CU15_NDS_800_999,C06_1PF_CU15_NDS_1000_1399,C06_1PF_CU15_NDS_1400_1799,C06_1PF_CU15_NDS_1800_2399,C06_1PF_CU15_NDS_2400_2999,C06_1PF_CU15_NDS_3000_3999,C06_1PF_CU15_NDS_4000ov,C06_1PF_CU15_NDS_NS,C06_1PF_CU15_NDS_Tot,C06_1PF_NCu15DS_0_299,C06_1PF_NCu15DS_300_449,C06_1PF_NCu15DS_450_599,C06_1PF_NCu15DS_600_799,C06_1PF_NCu15DS_800_999,C06_1PF_NCu15DS_1000_1399,C06_1PF_NCu15DS_1400_1799,C06_1PF_NCu15DS_1800_2399,C06_1PF_NCu15DS_2400_2999,C06_1PF_NCu15DS_3000_3999,C06_1PF_NCu15DS_4000ov,C06_1PF_NCu15DS_NS,C06_1PF_NCu15DS_Tot,C06_1PF_NDCO_0_299,C06_1PF_NDCO_300_449,C06_1PF_NDCO_450_599,C06_1PF_NDCO_600_799,C06_1PF_NDCO_800_999,C06_1PF_NDCO_1000_1399,C06_1PF_NDCO_1400_1799,C06_1PF_NDCO_1800_2399,C06_1PF_NDCO_2400_2999,C06_1PF_NDCO_3000_3999,C06_1PF_NDCO_4000ov,C06_1PF_NDCO_NS,C06_1PF_NDCO_Tot,C06_1PF_T0_299,C06_1PF_T300_449,C06_1PF_T450_599,C06_1PF_T600_799,C06_1PF_T800_999,C06_1PF_T1000_1399,C06_1PF_T1400_1799,C06_1PF_T1800_2399,C06_1PF_T2400_2999,C06_1PF_T3000_3999,C06_1PF_T4000ov,C06_1PF_TNS,C06_1PF_TT,C06_T_0_299,C06_T_300_449,C06_T_450_599,C06_T_600_799,C06_T_800_999,C06_T_1000_1399,C06_T_1400_1799,C06_T_1800_2399,C06_T_2400_2999,C06_T_3000_3999,C06_T_4000ov,C06_T_NS,C06_T_T,C11_CFNC_0_299,C11_CFNC_300_449,C11_CFNC_450_599,C11_CFNC_600_799,C11_CFNC_800_999,C11_CFNC_1000_1399,C11_CFNC_1400_1799,C11_CFNC_1800_2399,C11_CFNC_2400_2999,C11_CFNC_3000_3999,C11_CFNC_4000ov,C11_CFNC_NS,C11_CFNC_T,C11_CF_Cu15DS_0_299,C11_CF_Cu15DS_300_449,C11_CF_Cu15DS_450_599,C11_CF_Cu15DS_600_799,C11_CF_Cu15DS_800_999,C11_CF_Cu15DS_1000_1399,C11_CF_Cu15DS_1400_1799,C11_CF_Cu15DS_1800_2399,C11_CF_Cu15DS_2400_2999,C11_CF_Cu15DS_3000_3999,C11_CF_Cu15DS_4000ov,C11_CF_Cu15DS_NS,C11_CF_Cu15DS_T,C11_CF_Cu15NDS_0_299,C11_CF_Cu15NDS_300_449,C11_CF_Cu15NDS_450_599,C11_CF_Cu15NDS_600_799,C11_CF_Cu15NDS_800_999,C11_CF_Cu15NDS_1000_1399,C11_CF_Cu15NDS_1400_1799,C11_CF_Cu15NDS_1800_2399,C11_CF_Cu15NDS_2400_2999,C11_CF_Cu15NDS_3000_3999,C11_CF_Cu15NDS_4000ov,C11_CF_Cu15NDS_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_0_299,C11_CF_NCu15DS_300_449,C11_CF_NCu15DS_450_599,C11_CF_NCu15DS_600_799,C11_CF_NCu15DS_800_999
106021116,6,5,5,15,7,28,29,30,8,4,5,15,170,3,3,0,6,10,10,12,17,7,0,3,5,79,0,7,10,11,24,78,67,72,24,19,6,21,345,3,0,5,5,9,12,12,11,9,3,0,5,68,0,8,3,3,3,10,12,7,0,3,0,9,53,6,21,17,24,44,113,97,108,37,19,6,39,543,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,3,5,3,5,8,0,0,0,0,0,29,0,0,0,0,3,5,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,13,0,3,0,7,6,16,12,3,0,0,0,3,56,11,26,27,47,64,155,138,143,49,26,16,61,773,15,9,6,10,12,27,28,51,33,41,8,8,239,6,0,3,5,3,13,13,25,6,8,6,4,81,6,3,3,11,13,30,58,119,49,63,30,17,398,3,4,3,3,4
106021117,10,32,13,30,31,126,96,103,27,22,5,34,529,0,3,4,15,16,28,20,19,11,0,3,12,128,4,11,16,41,74,213,211,151,35,12,6,41,808,4,0,9,9,6,25,19,10,4,5,0,5,105,5,20,17,13,18,35,27,18,4,0,3,10,174,16,39,39,72,122,297,277,199,53,25,11,71,1221,0,0,0,4,0,3,5,0,0,0,0,0,11,3,4,5,18,21,32,16,11,0,0,0,3,108,4,0,0,8,6,9,0,0,0,0,0,3,34,3,3,3,4,14,11,3,0,0,0,0,6,49,8,9,10,30,40,55,28,11,0,3,0,12,209,38,78,67,136,190,485,395,310,85,40,17,116,1963,32,4,10,22,27,73,111,153,73,42,20,19,586,3,0,4,5,8,28,35,36,24,15,8,7,168,8,6,12,17,30,119,181,296,111,80,31,28,907,5,4,0,4,7
106021118,7,11,11,12,21,48,58,52,18,14,3,23,288,0,0,9,5,15,28,16,10,3,0,5,3,97,5,3,15,26,49,152,141,130,28,12,4,26,597,10,0,3,10,16,28,19,8,0,5,3,4,109,4,5,6,6,26,30,18,11,6,3,0,11,122,21,16,30,48,97,241,191,162,38,25,11,48,930,0,0,0,3,0,3,0,0,0,0,0,0,8,0,4,3,10,10,13,4,10,0,3,5,0,60,0,0,0,0,0,3,3,0,0,0,0,0,14,0,3,3,3,3,5,0,4,0,0,0,0,34,0,9,8,13,20,20,13,19,3,3,5,6,118,28,41,49,81,141,312,259,234,65,36,20,71,1331,12,4,10,11,26,47,58,86,39,20,3,24,344,4,7,4,3,7,19,27,26,11,12,4,0,116,3,4,0,3,10,57,122,180,86,49,17,19,560,4,0,3,7,6
106031119,6,3,5,8,5,22,23,17,3,3,3,22,113,0,0,0,3,11,10,10,9,3,4,3,3,65,0,6,3,7,19,49,39,48,15,14,9,17,223,0,0,0,3,9,6,9,9,5,0,3,10,53,0,0,5,5,3,8,4,4,3,3,0,5,44,5,13,9,25,31,75,65,71,21,21,11,32,380,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,5,0,8,8,3,0,3,0,4,29,0,0,0,0,0,0,0,4,0,0,0,0,15,4,0,0,3,3,4,0,0,0,0,0,8,25,4,4,0,7,8,15,17,10,0,4,0,12,78,12,18,16,34,49,112,97,92,29,25,19,64,570,18,3,4,10,3,20,26,33,12,19,8,7,165,3,0,0,0,5,12,5,8,11,4,0,7,56,6,0,0,3,12,19,26,55,34,25,13,4,201,0,0,0,3,5
106031120,18,11,14,14,21,40,29,17,7,4,0,14,192,0,3,4,4,7,8,7,8,0,0,0,4,42,3,4,0,11,13,50,25,27,5,3,3,7,150,0,3,3,3,3,13,6,3,3,0,0,3,44,0,6,4,6,3,9,8,4,0,0,0,4,48,3,14,12,25,33,79,43,39,11,4,3,17,278,0,0,0,3,0,3,0,0,0,0,0,0,8,0,3,0,3,8,8,3,10,3,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,3,4,3,3,0,0,0,0,17,7,3,4,11,11,12,13,7,5,0,0,3,70,27,30,30,48,58,131,85,62,22,6,6,29,535,17,9,9,10,17,34,50,40,20,10,4,13,249,0,0,0,0,0,5,9,12,0,0,0,0,25,0,0,5,7,10,32,46,45,16,10,9,7,190,0,0,0,0,0
106031121,24,25,16,18,24,55,55,70,20,18,20,47,388,0,0,3,14,9,22,17,7,6,5,0,3,92,13,12,9,11,27,91,94,80,40,19,12,22,433,0,6,9,0,12,22,21,10,8,12,4,6,107,3,10,8,13,5,24,10,15,9,0,0,5,102,21,25,29,34,51,158,143,117,60,35,16,44,735,0,0,3,0,0,3,3,0,0,0,0,0,15,0,3,4,0,3,15,10,9,0,3,4,5,59,3,7,0,6,3,7,0,4,0,0,0,0,27,0,3,0,0,3,8,8,3,0,3,0,0,27,3,16,11,7,12,31,19,11,3,4,4,11,128,43,63,51,68,89,249,214,200,86,49,38,95,1249,34,11,19,29,29,56,62,93,52,40,29,27,488,5,4,3,3,12,15,18,12,11,15,4,6,109,6,3,3,3,10,45,55,132,99,44,23,17,441,0,3,4,6,7
106031122,22,14,11,28,23,74,82,37,10,11,3,27,338,3,0,0,9,12,21,19,13,6,0,3,3,94,3,6,11,37,54,143,93,68,8,6,5,25,448,7,4,14,12,11,22,14,10,7,3,0,5,103,7,16,14,14,14,22,12,15,0,0,0,6,116,19,27,40,70,93,210,130,103,23,8,11,39,763,0,3,0,7,0,3,3,0,0,0,0,0,23,0,6,14,22,13,30,12,9,0,0,0,6,114,5,0,0,8,7,4,0,0,0,0,0,0,31,0,0,5,3,4,9,3,0,0,0,0,3,27,4,13,17,34,24,51,17,14,0,3,3,6,190,40,50,66,137,143,332,229,152,32,16,15,71,1292,18,16,12,20,23,76,69,76,20,11,3,20,370,4,0,0,8,3,17,19,25,7,0,4,4,84,7,0,3,8,12,81,138,118,31,19,9,14,440,3,3,5,8,4
106031123,6,9,3,11,20,27,20,28,10,7,3,12,155,3,6,3,5,12,15,10,7,7,4,3,11,86,3,4,7,11,30,71,70,65,24,27,10,19,336,3,0,3,9,4,7,7,16,0,3,0,5,67,0,0,3,9,7,24,11,7,0,0,3,9,71,6,12,23,32,58,115,102,100,28,34,15,38,558,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,9,3,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,7,0,15,5,8,0,0,0,3,40,21,19,28,47,75,160,126,134,41,41,13,55,755,13,3,8,10,12,36,26,26,24,22,16,3,202,3,0,0,3,0,19,8,30,9,10,5,0,95,13,0,3,13,12,42,39,87,50,38,15,5,316,3,3,0,7,5
106031124,9,5,6,3,14,12,9,14,4,5,3,16,110,0,0,0,0,0,7,0,0,0,0,4,0,16,0,3,3,0,6,17,9,15,4,0,0,7,67,0,0,0,3,0,0,3,0,0,0,0,0,8,0,3,0,3,3,3,4,0,0,0,0,4,18,0,5,7,4,7,26,17,14,8,6,3,12,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,5,3,0,0,0,3,21,8,13,11,12,24,40,31,30,14,8,8,29,240,26,6,4,6,9,14,20,22,13,12,3,6,125,0,3,0,0,0,3,3,3,0,0,3,0,19,0,0,0,3,0,10,15,13,11,11,3,0,67,0,0,0,0,0
106031125,18,22,12,19,37,72,86,56,27,8,7,46,408,0,4,8,3,14,41,36,21,5,9,0,6,146,5,8,14,41,36,155,159,110,29,15,6,21,609,3,4,6,3,9,29,14,11,7,0,0,5,102,12,9,7,14,7,26,13,17,4,3,0,5,125,18,34,31,62,68,250,222,160,50,28,6,44,980,0,3,0,0,0,0,4,3,0,0,0,0,10,0,7,0,8,11,25,12,7,0,0,0,5,76,0,0,4,3,0,3,3,0,0,0,0,3,18,0,6,4,7,0,5,3,0,0,0,0,8,31,3,10,9,14,7,33,20,12,0,0,0,18,133,40,66,51,94,111,352,327,237,74,36,19,104,1512,20,15,11,16,20,74,82,102,48,44,19,26,476,3,3,0,3,12,18,16,28,14,13,3,4,121,5,3,3,24,23,71,124,178,88,60,17,24,617,3,0,0,3,16
106041126,0,13,15,18,33,80,58,40,18,11,4,29,312,0,0,0,13,3,33,20,25,0,0,3,16,114,0,8,19,35,38,132,107,101,24,6,4,29,496,0,0,3,0,11,18,10,6,0,3,0,0,58,3,0,3,8,12,15,10,7,4,3,4,3,76,5,16,26,55,62,201,149,140,33,11,6,45,748,0,0,0,0,4,0,0,0,0,0,0,3,11,0,0,10,4,13,11,9,3,0,3,0,3,58,0,0,0,4,0,4,0,0,0,0,0,3,18,0,0,0,5,0,10,0,0,0,0,0,0,25,0,3,14,16,16,22,19,4,0,3,0,11,104,7,30,46,91,115,305,227,182,44,19,17,86,1165,17,0,4,16,17,48,65,92,31,17,9,20,338,0,0,0,3,3,13,20,18,14,6,0,3,94,3,3,3,18,19,56,110,128,66,18,13,21,460,0,0,3,5,4
106041127,0,11,7,4,6,18,3,3,5,0,4,11,79,0,3,0,7,3,12,6,5,0,7,0,4,48,0,6,5,11,19,34,33,18,4,4,3,8,146,0,0,0,0,3,5,7,5,0,0,0,3,25,0,0,0,0,4,3,8,0,0,0,0,0,20,0,7,6,16,24,55,50,30,9,7,4,20,237,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,5,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,4,10,6,0,0,0,0,0,5,28,3,16,13,32,39,86,57,41,14,9,11,34,349,5,3,3,4,12,11,24,18,18,11,7,8,122,0,3,0,0,0,7,10,3,4,6,0,4,41,3,0,0,4,6,16,20,43,22,28,7,6,151,0,0,0,0,0
106041128,3,12,6,8,15,37,21,7,3,3,3,3,128,0,0,4,4,3,12,4,0,3,0,0,3,38,0,0,3,24,23,58,46,45,18,5,5,10,238,0,3,3,9,5,9,9,3,0,0,0,0,36,0,4,0,5,9,13,3,3,0,0,0,3,36,0,4,15,39,42,87,65,50,20,12,11,16,351,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,6,9,0,0,0,0,5,24,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,7,0,3,0,0,0,0,0,0,15,4,3,0,6,6,18,4,0,0,0,0,5,48,11,17,24,52,58,139,91,63,25,10,12,25,528,10,8,3,4,8,26,26,39,19,15,13,10,172,0,0,0,3,0,14,8,21,5,3,5,9,70,3,0,3,5,14,26,29,73,42,27,13,13,255,0,0,0,3,0
106041129,16,17,15,22,23,46,19,16,8,5,4,36,224,0,0,3,12,6,13,9,4,4,0,0,5,48,4,10,16,32,38,64,48,17,8,11,6,25,277,0,0,0,6,8,9,6,3,0,0,3,4,41,3,0,3,0,4,13,3,3,0,3,0,3,41,11,11,19,48,53,101,63,30,11,15,13,35,407,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,11,7,4,3,0,0,0,0,7,36,0,0,0,6,0,0,0,0,0,0,0,0,7,0,3,3,3,4,0,0,0,0,0,0,6,18,0,3,10,18,8,13,3,0,0,0,0,14,67,23,35,45,90,81,155,85,47,18,25,17,88,702,27,9,16,20,22,54,36,35,11,11,7,18,243,0,0,0,6,7,13,11,8,0,0,3,0,47,8,6,0,7,16,45,49,78,30,21,9,16,287,3,0,0,4,0
107011131,34,19,13,36,46,93,124,162,29,15,10,45,629,0,9,9,9,21,39,29,21,11,6,0,11,161,11,5,15,49,86,208,225,193,55,26,16,38,934,4,8,9,12,19,46,39,24,8,7,0,14,175,10,10,12,17,35,44,35,26,11,10,7,25,244,27,35,48,93,160,333,323,269,82,43,26,85,1516,0,0,6,5,4,4,3,4,0,0,0,0,28,0,6,7,11,18,41,27,17,0,3,3,11,137,0,5,0,7,7,14,7,0,3,0,0,0,45,4,4,4,9,4,16,12,14,0,0,3,3,70,10,17,20,28,33,72,48,34,3,8,7,16,289,64,67,76,155,242,500,494,462,119,67,41,144,2435,34,14,20,22,37,76,116,163,69,43,23,37,664,0,3,8,3,17,27,42,48,19,17,11,7,202,10,4,0,13,29,99,199,366,136,69,22,39,993,9,4,3,6,11
107011132,0,8,4,6,17,33,48,68,25,14,0,10,232,0,0,0,3,6,25,23,17,12,0,4,6,96,6,3,5,16,34,125,137,189,49,21,3,29,621,3,4,3,8,12,7,24,17,4,3,0,4,91,0,0,6,5,10,33,17,16,5,0,0,7,100,10,9,19,34,59,194,199,240,65,26,8,41,909,0,3,0,0,0,4,3,0,0,0,3,0,12,0,3,0,6,11,4,17,7,3,0,0,3,51,0,0,0,0,0,3,4,0,0,0,0,0,13,0,0,0,0,0,8,4,7,0,0,0,4,29,0,9,3,5,14,22,23,16,3,0,3,11,111,12,26,26,49,93,248,275,326,98,37,13,60,1247,8,3,0,6,12,26,31,83,46,22,12,12,261,3,0,0,4,5,14,14,30,15,9,3,6,112,5,3,0,4,13,46,72,163,106,59,16,18,520,3,3,4,3,8
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,8,7,14,14,24,57,55,92,42,18,5,24,358,7,4,6,15,12,36,33,24,13,8,0,20,184,12,17,17,34,53,156,157,178,57,42,16,50,793,6,3,7,14,18,35,22,27,7,12,3,8,162,4,3,4,10,6,30,23,20,8,8,3,16,132,30,29,32,67,97,260,230,252,81,68,23,94,1275,0,0,3,0,0,6,3,4,0,0,0,3,15,0,3,7,12,10,26,5,4,3,0,0,3,81,0,3,0,0,0,4,4,0,0,0,0,0,21,0,0,0,5,3,5,5,4,0,0,0,5,31,3,11,6,14,17,38,16,9,8,3,3,16,149,38,45,52,105,135,363,306,354,127,88,34,127,1781,14,4,9,17,18,29,49,78,46,37,17,19,330,0,10,3,5,21,24,27,35,21,24,8,4,178,13,11,3,15,29,86,115,201,112,88,30,25,731,9,7,11,12,12
107011545,15,9,9,19,22,38,55,39,10,3,4,23,246,3,6,5,9,6,17,15,7,4,4,5,5,83,9,7,14,25,26,76,88,67,14,13,0,22,367,4,0,3,3,6,12,14,14,0,0,0,6,60,7,3,3,10,10,27,19,8,3,4,0,9,105,21,17,23,46,48,133,136,97,26,21,11,38,610,0,0,0,0,0,0,3,0,0,0,0,0,8,0,4,4,5,17,15,9,0,0,0,0,4,65,0,0,3,7,3,5,0,0,0,0,0,0,22,3,4,3,6,8,13,5,0,4,0,0,9,52,3,10,11,18,35,30,24,3,8,0,0,11,146,40,39,46,85,101,197,210,136,44,28,10,72,1004,16,13,9,11,13,30,54,62,15,14,0,15,254,4,0,0,3,3,9,19,24,7,10,3,3,77,4,6,4,10,21,66,110,129,49,19,13,17,438,7,3,0,3,4
107011546,0,4,0,4,18,20,17,18,6,0,3,13,111,0,0,0,0,6,13,8,7,0,0,0,0,39,3,8,3,6,20,52,35,27,6,5,0,15,188,0,0,0,5,6,13,6,7,0,0,0,0,41,3,0,3,5,5,7,3,3,0,4,5,6,43,8,14,7,20,36,84,52,44,14,9,7,21,308,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,4,3,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,4,11,0,0,0,4,0,6,4,3,0,0,0,3,24,0,0,3,7,5,15,7,4,0,0,0,11,58,8,16,15,38,54,123,74,72,20,11,7,48,478,4,4,0,3,4,23,24,17,15,10,3,8,108,0,0,0,0,3,3,3,14,4,3,5,0,39,3,3,7,0,3,30,44,58,25,15,6,3,204,3,0,0,3,0
107011547,0,0,0,0,3,8,15,11,12,9,0,3,62,0,0,0,4,0,8,0,5,3,3,0,4,29,3,4,0,4,10,31,25,31,12,0,0,6,120,0,0,0,4,3,5,8,4,0,0,0,0,24,0,0,4,3,0,10,3,0,0,0,0,3,34,3,5,10,15,9,48,35,39,16,7,7,16,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,3,14,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,5,4,0,0,0,0,0,9,0,0,0,0,5,5,5,3,0,0,0,3,29,3,8,9,20,17,64,58,51,21,14,3,24,293,4,0,0,6,3,16,16,15,10,9,4,5,83,0,0,0,0,5,3,0,9,3,0,3,0,24,0,0,0,3,3,8,13,42,26,13,7,8,120,0,0,0,3,3
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,6,7,11,15,25,59,67,125,29,21,3,33,395,0,3,0,8,17,42,44,32,15,8,5,9,186,15,17,6,24,53,171,215,271,77,32,11,48,952,6,0,6,12,10,35,30,20,10,0,3,15,139,4,7,3,4,18,30,38,28,13,3,3,10,173,25,24,21,50,92,280,328,357,117,48,20,86,1444,0,0,0,0,4,5,6,3,0,0,0,0,21,0,3,3,6,4,24,22,20,0,0,0,3,97,0,0,0,3,0,6,3,0,4,0,0,3,30,0,7,3,0,6,9,5,3,0,0,0,5,45,3,8,7,12,20,42,40,24,6,3,4,13,195,33,44,35,76,140,385,429,509,157,73,31,128,2034,13,3,8,21,28,58,67,119,80,45,11,20,483,3,3,3,3,5,28,40,49,47,7,8,5,207,11,6,11,10,30,84,120,293,201,77,16,33,881,7,0,3,10,17
107031137,4,8,12,8,24,32,25,29,9,4,5,15,168,0,6,0,8,7,23,20,5,3,0,0,6,76,0,6,11,5,23,78,102,71,15,3,3,17,333,0,0,0,3,0,14,8,4,0,0,0,0,38,3,3,4,9,12,18,10,8,3,0,3,10,78,5,15,11,28,41,132,135,93,24,3,6,32,521,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,11,23,13,5,3,0,0,11,68,3,0,0,0,0,3,0,4,0,0,0,0,12,0,6,3,7,0,8,6,0,0,0,0,0,32,3,13,3,7,19,36,18,14,5,0,0,13,116,15,32,24,42,82,190,176,134,37,12,12,54,808,6,6,5,10,13,30,29,60,19,7,4,5,185,0,0,0,3,3,14,17,25,6,0,4,7,68,0,0,0,0,11,33,51,106,17,12,3,13,250,4,0,0,3,8
107031138,4,8,3,9,16,22,16,28,15,10,5,8,133,3,4,4,0,3,15,8,7,3,0,3,0,50,0,4,3,9,11,36,40,42,18,14,9,16,197,3,4,3,0,11,13,11,12,3,3,0,3,67,0,0,0,3,7,19,9,6,0,7,4,9,63,9,14,8,11,29,73,69,69,27,29,13,27,376,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,4,3,0,5,3,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,4,13,3,4,3,3,5,11,4,9,0,0,0,5,56,15,26,19,25,48,106,94,101,43,39,18,39,562,11,4,4,10,7,21,19,40,25,29,14,6,200,0,3,0,6,0,3,10,15,6,7,8,0,54,11,3,3,6,0,13,27,45,28,44,18,9,214,3,0,0,3,3
107031139,7,10,3,5,4,21,22,13,6,8,5,4,113,0,4,0,6,5,18,16,9,5,3,0,4,69,5,3,11,8,20,42,49,50,24,23,3,19,266,4,5,3,9,14,15,9,14,3,0,0,8,92,3,0,3,9,10,15,9,3,3,0,0,3,57,10,14,11,35,48,91,85,85,38,32,7,37,480,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,3,3,4,3,4,7,0,0,0,0,26,0,0,3,3,0,3,0,0,0,0,0,0,18,0,0,0,0,3,4,3,3,0,0,0,3,15,3,4,6,6,7,14,16,4,0,0,0,5,66,23,28,28,48,64,120,119,107,43,39,13,42,668,15,8,4,13,4,19,20,22,25,16,7,10,171,0,3,0,0,0,5,10,17,7,3,0,3,55,3,3,0,7,8,28,34,74,44,40,10,6,261,0,0,0,3,3
