region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
LGA16400,2417,39788,3260,56474,202,2140,1610,24761,720,29432,0,0,11,254,7,268,170,16,15,80,4,284,162,23,10,50,9,241,420,105,96,236,14,859,3695,1834,1339,15957,608,23427,144,6,65,0,3,219,83,12,14,147,12,266,450,187,106,1447,43,2229,110,43,12,93,9,267,79,11,8,16,3,108,46,9,6,5,3,70,518,293,179,4507,138,5631,293,116,42,461,23,931,23,0,0,0,9,32,24,8,4,20,0,56,36,4,6,12,0,55,125,39,23,39,10,238,101,29,14,21,8,174,199,102,55,49,9,412,200,35,27,91,7,365,49,12,7,21,3,89,832,467,321,3483,89,5194,70,12,8,17,4,114,12,6,6,9,0,29,73,4,17,11,4,109,84,17,5,52,5,164,11,3,0,0,0,18,25,3,3,0,0,26,147,59,37,173,7,418,934,255,198,422,44,1849,159,90,66,1365,2518,4204,9476,5940,4310,53799
LGA16470,1289,18824,1935,32272,220,1337,949,12345,298,15146,0,3,0,95,11,113,259,14,24,85,11,391,343,61,18,69,18,509,228,89,60,148,10,532,1762,999,676,7147,256,10838,217,3,29,5,5,253,59,13,11,45,4,128,431,149,83,740,32,1441,302,55,11,106,13,483,134,26,7,34,10,205,161,4,6,6,3,183,350,226,130,2988,63,3751,893,206,77,493,51,1726,17,5,3,0,0,29,39,10,3,14,0,65,881,99,23,111,20,1143,163,34,24,79,12,305,157,27,10,14,12,222,163,61,45,17,3,295,258,47,29,56,8,406,85,12,8,20,3,129,501,217,157,1739,51,2659,308,28,14,24,15,388,44,4,4,6,3,61,41,6,3,3,0,59,109,3,13,38,5,167,12,0,0,0,0,13,72,0,7,4,7,82,70,18,18,80,3,198,1380,198,161,278,39,2064,231,50,30,562,2117,2992,9890,4004,2633,27351
LGA16550,4667,42193,10443,118580,967,3940,2837,21645,743,30124,8,18,10,179,3,219,11949,212,233,269,212,12884,490,46,38,67,16,665,551,194,121,153,15,1035,8373,2564,1852,13425,641,26858,766,14,118,7,29,935,867,82,60,187,22,1220,1415,262,186,1340,59,3268,4702,677,296,1390,112,7179,742,103,54,76,5,981,1391,49,36,17,20,1515,2952,915,637,8333,300,13138,2521,498,197,1121,107,4431,548,0,14,5,3,572,752,148,108,255,27,1284,66,11,0,4,0,84,742,120,67,173,22,1133,624,69,31,33,23,786,737,155,135,47,28,1099,967,114,64,119,12,1281,1388,63,46,102,35,1635,2093,711,469,3787,129,7200,461,25,16,26,12,533,299,15,4,5,4,334,1057,77,42,14,18,1205,779,40,42,61,30,943,256,10,18,8,9,295,425,6,21,0,7,459,280,67,39,223,9,626,10938,959,712,736,289,13638,1214,159,119,959,10581,13033,61320,12323,8622,54766
LGA16610,576,16563,1118,20511,61,562,366,10096,327,11417,0,7,0,238,18,261,36,3,0,22,0,68,4,0,0,0,0,4,86,41,18,53,6,198,645,487,337,6367,215,8041,66,0,24,0,0,87,14,3,0,42,3,62,76,44,16,630,17,793,32,13,6,34,0,83,14,4,0,4,0,27,8,13,0,3,0,26,102,85,64,2203,61,2508,106,45,16,348,16,527,0,0,0,0,0,0,6,13,0,10,0,31,3,0,0,0,0,3,21,3,3,21,6,48,24,14,3,18,3,58,27,19,27,0,3,81,9,0,0,9,0,21,4,0,0,7,0,11,153,129,72,1389,31,1771,6,10,0,0,0,17,3,0,0,0,0,3,7,3,0,3,0,20,13,0,0,23,0,40,0,0,0,0,0,0,3,0,0,0,0,3,13,6,3,39,0,64,139,66,29,143,8,391,27,24,10,673,624,1358,1708,1594,994,22375
LGA16650,2642,22700,7569,87657,1398,1952,1224,10539,552,15660,12,10,3,78,5,108,8895,82,126,99,228,9431,667,58,11,75,35,850,238,64,38,74,9,416,3721,1251,870,6894,386,13121,1340,16,117,3,52,1521,226,19,13,85,3,338,519,133,71,576,16,1331,7244,755,315,1551,284,10150,253,20,10,17,0,306,1575,24,24,10,54,1683,909,370,165,3313,111,4879,2779,478,171,647,114,4190,287,6,10,3,9,312,5167,529,119,277,323,6413,4502,254,111,225,165,5251,690,113,68,124,24,1012,969,47,42,9,41,1111,305,71,40,12,16,451,318,29,24,45,16,431,387,17,10,21,0,428,907,346,194,1642,78,3167,837,56,31,38,20,987,106,7,4,3,3,128,170,9,16,3,3,199,916,22,33,37,12,1018,375,21,12,15,15,438,582,3,3,3,19,604,119,27,21,87,0,256,10164,571,334,371,304,11746,2181,167,104,682,6477,9604,58758,7527,4334,27558
LGA16700,3833,35230,5079,94244,771,3166,2125,18267,511,24834,9,0,5,16,4,35,14403,201,266,218,270,15355,574,56,15,74,19,738,436,154,67,135,16,805,4973,2236,1440,10971,474,20092,1212,22,69,0,42,1352,263,40,21,147,7,483,808,228,124,885,29,2073,1227,184,62,373,36,1875,284,54,24,23,3,384,2394,42,32,25,53,2553,1159,613,358,5251,153,7536,3773,891,276,1569,122,6628,2919,8,19,12,65,3024,1251,138,80,232,54,1754,170,12,4,15,9,209,294,61,51,84,14,507,223,23,14,13,4,284,479,148,86,27,10,747,543,47,35,65,8,697,287,41,19,40,13,395,1240,600,389,3191,78,5500,426,23,13,17,8,483,845,15,9,9,12,888,290,34,17,9,3,354,430,23,30,41,13,536,161,15,0,7,3,184,381,3,9,3,10,411,164,61,38,175,9,442,8693,635,447,537,199,10509,1054,139,100,799,5363,7448,52136,9913,6244,43230
LGA16900,3267,29367,3057,56964,445,2645,1850,19463,718,25120,9,7,3,147,20,181,184,19,15,58,9,285,433,66,36,65,15,622,530,160,77,229,30,1026,5102,2071,1705,10903,611,20391,236,6,55,5,8,310,76,14,18,105,0,214,1080,271,177,991,63,2580,337,85,40,173,21,654,198,40,15,55,5,318,73,3,9,11,0,101,680,312,268,3187,95,4544,1061,258,103,659,56,2141,12,3,3,3,0,15,81,14,14,15,4,130,1458,134,40,134,49,1815,548,147,71,240,27,1039,116,45,19,23,12,213,124,79,57,26,9,298,295,41,30,59,15,448,29,0,0,29,0,59,1191,450,370,2224,99,4335,372,49,18,30,16,481,17,0,0,0,0,18,30,8,5,6,0,50,810,109,59,160,38,1169,294,34,15,18,3,367,75,3,3,0,0,82,328,57,78,131,19,615,1858,382,223,404,47,2912,505,115,103,954,2290,3963,18587,7627,5479,40507
LGA16950,4024,55675,4735,83305,344,3543,2475,34665,1039,42060,0,11,7,480,32,533,205,29,24,109,14,374,170,38,16,36,10,260,648,154,104,270,20,1196,6546,2995,2219,21044,883,33690,207,12,70,3,16,311,130,29,32,202,8,401,948,216,147,1734,72,3127,254,64,24,167,15,523,153,35,11,41,7,247,118,11,3,8,7,143,848,498,348,6875,177,8749,674,234,79,764,36,1790,14,3,0,9,0,29,36,19,4,44,3,106,31,3,7,13,0,53,353,61,21,151,20,614,117,35,31,37,9,223,259,119,110,61,26,575,245,51,20,65,6,391,111,23,14,45,7,193,1407,726,526,4560,122,7339,116,15,7,31,7,179,25,0,3,3,0,26,69,31,25,17,3,141,122,20,15,54,7,220,29,3,0,3,0,32,30,3,0,3,3,45,259,81,49,196,5,590,1462,447,236,648,57,2850,317,143,97,1770,3423,5735,16247,9652,6724,74108
LGA17000,748,15565,1138,20290,61,623,504,10196,244,11628,0,0,0,44,0,46,57,5,4,17,3,90,11,3,3,4,0,17,129,56,34,79,4,299,908,479,411,6122,202,8125,65,0,11,3,3,79,21,9,4,37,3,76,115,58,38,756,15,975,19,5,0,17,0,49,14,3,0,9,0,29,18,0,3,7,0,25,190,69,72,1706,39,2068,39,32,3,139,4,220,5,0,0,0,0,5,3,0,0,6,0,6,0,0,0,3,0,10,41,15,7,32,0,95,85,18,24,9,7,141,87,31,25,10,6,160,37,9,5,26,0,74,6,0,3,15,0,29,235,126,107,1349,42,1855,14,3,3,6,0,26,3,0,0,0,0,3,50,3,3,0,0,59,11,3,0,18,3,29,0,0,0,0,3,3,14,0,0,0,0,14,26,15,5,52,3,95,228,81,39,90,7,443,58,19,8,482,857,1428,2550,1665,1316,21234
LGA17050,1039,10682,1918,18231,64,850,655,6048,127,7748,3,3,0,4,0,13,143,16,15,37,3,217,43,10,3,24,0,74,149,64,49,89,0,359,1093,704,486,3956,106,6337,20,0,9,0,0,37,50,12,12,50,0,122,233,98,54,400,19,804,52,19,7,52,3,133,46,4,7,9,0,68,22,10,0,6,0,41,196,155,106,1598,39,2088,151,80,20,189,7,443,17,0,0,0,0,17,20,5,4,13,0,38,20,3,0,3,3,19,28,5,8,32,4,80,35,10,0,6,3,49,98,49,40,20,3,211,90,7,9,42,0,149,34,8,5,33,3,83,283,174,128,1287,24,1896,48,8,3,9,0,72,3,5,3,0,0,5,46,6,5,5,0,56,15,0,3,16,0,38,8,0,0,0,0,14,17,0,0,0,0,16,26,21,4,61,4,120,532,139,111,208,13,1013,51,9,3,137,2685,2889,3636,2474,1749,14334
LGA17100,770,6235,1824,27777,349,485,320,2981,89,4221,0,3,0,18,3,26,5334,73,71,70,97,5656,230,20,13,44,13,315,64,12,3,10,0,95,896,279,193,1649,79,3101,304,5,12,8,4,325,57,3,10,34,8,113,169,34,13,154,12,378,602,89,48,152,26,915,103,9,3,7,0,115,2071,12,18,6,31,2138,288,117,57,1096,31,1593,1251,227,106,427,53,2056,2619,7,14,4,62,2705,1341,179,99,202,40,1868,20,6,0,3,0,28,91,16,11,23,3,139,108,3,7,0,12,135,107,17,27,4,0,157,161,17,10,15,4,203,267,7,17,24,4,320,178,78,48,449,17,772,138,9,7,0,4,156,1248,3,0,0,62,1316,49,11,3,0,0,67,153,4,9,7,11,178,143,13,0,0,6,167,466,0,8,4,13,487,22,8,7,39,0,75,3191,159,116,83,108,3661,614,25,27,122,2178,2968,22634,1930,1277,7635
LGA17150,9663,119418,9311,202158,1136,8798,5832,70229,1693,87685,11,15,11,159,5,201,3903,166,201,350,92,4710,892,122,64,187,24,1293,1399,436,233,544,30,2633,13210,6805,4598,42380,1502,68500,862,23,169,23,32,1104,462,114,51,400,31,1065,1781,562,333,3099,110,5876,3697,747,303,1458,158,6365,357,85,33,92,10,574,1356,95,65,33,35,1579,2706,1513,865,15949,429,21460,3443,1048,384,2683,155,7710,211,6,14,7,10,243,1283,227,98,279,49,1931,974,97,34,114,20,1241,997,301,157,414,34,1910,886,130,73,42,40,1173,938,355,234,124,33,1683,714,131,82,170,33,1127,550,73,49,123,13,812,2918,1565,948,9772,286,15491,437,79,21,52,11,601,160,18,17,9,3,206,611,88,74,37,11,826,683,48,67,138,22,961,214,18,10,8,3,253,328,5,11,3,14,358,453,171,88,505,17,1236,7328,1406,969,1523,234,11467,1113,351,243,2767,7281,11761,56013,25598,16331,153673
LGA17200,4822,42337,27693,137641,761,4405,3016,22882,742,31810,7,37,6,418,31,493,14743,240,240,243,287,15748,556,68,24,64,8,719,874,323,186,209,20,1614,11964,3491,2394,17194,709,35748,1054,19,78,7,22,1181,958,121,73,339,20,1512,2001,445,287,2088,85,4912,2212,299,108,473,66,3161,597,124,42,52,9,825,1739,40,45,20,21,1865,3501,1059,684,9771,268,15292,2031,609,186,955,79,3859,2564,4,16,10,45,2644,788,83,47,148,23,1096,192,23,0,14,3,240,460,140,77,103,11,788,554,41,45,17,17,672,1269,176,137,54,31,1662,963,151,89,221,20,1439,1387,68,45,101,28,1636,3025,950,678,5864,145,10662,571,44,21,27,14,680,283,20,11,8,6,332,475,53,37,12,3,582,835,41,30,80,19,1011,492,24,6,7,17,554,1315,3,19,3,37,1380,457,90,52,351,4,955,14576,1057,801,1010,302,17746,1307,126,109,731,40788,43061,74511,14374,9589,63476
LGA17310,1445,42189,2662,51753,79,1209,920,25685,644,28533,3,3,0,295,25,321,165,18,17,180,9,385,25,19,3,8,0,48,205,75,41,121,0,441,1382,1104,723,16119,484,19808,110,0,29,0,7,148,29,22,9,119,6,185,232,83,62,1726,52,2157,40,12,3,68,5,120,25,14,0,12,0,52,64,3,3,13,3,91,198,198,122,4903,103,5527,108,74,19,337,13,555,12,0,0,3,0,12,36,13,0,21,8,68,4,0,0,0,0,4,75,28,21,50,9,179,64,7,12,38,7,127,88,61,31,39,9,231,49,13,13,39,4,114,27,4,6,21,3,59,359,254,185,3517,56,4373,18,0,0,8,0,30,19,0,0,0,0,19,40,5,3,3,0,50,11,3,0,35,0,48,8,0,0,0,0,10,8,0,0,0,0,8,47,26,15,110,6,202,413,144,111,310,21,997,70,45,47,1447,2015,3631,4013,3437,2395,55227
LGA17350,114,5101,292,5968,8,91,75,2612,68,2850,0,0,0,7,3,7,14,4,0,3,0,21,0,0,0,0,3,4,25,12,3,9,0,51,119,96,70,1716,56,2052,9,0,9,0,0,12,3,0,0,3,0,5,21,12,10,534,8,581,4,3,0,5,3,14,0,0,0,0,0,0,0,0,0,6,0,7,19,19,15,580,13,640,9,5,0,13,3,37,0,0,0,3,0,3,3,0,0,6,0,13,0,0,0,0,0,0,3,0,0,0,0,3,3,6,3,3,0,18,10,3,6,7,0,24,15,3,0,8,0,19,3,3,0,0,0,4,38,27,14,408,12,493,4,0,0,3,3,4,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,3,3,0,12,3,19,32,10,0,34,4,79,6,5,0,196,145,354,369,302,205,6168
LGA17400,175,5113,318,6365,5,169,119,2814,86,3196,0,7,0,175,0,186,14,0,0,12,3,27,3,0,0,0,0,3,27,13,0,14,3,68,246,158,88,1830,73,2393,9,3,3,0,0,19,12,4,3,9,3,30,40,14,3,357,6,420,7,0,0,5,0,11,4,0,0,0,0,6,9,0,3,6,0,14,54,28,25,675,13,795,62,25,4,58,0,146,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,4,3,0,11,4,3,3,0,0,10,17,8,12,4,0,37,3,4,0,7,0,17,7,0,0,3,0,11,54,38,24,446,10,572,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,3,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,3,24,75,20,7,35,6,144,9,5,0,191,171,369,667,508,298,6688
LGA17420,6523,63988,5793,138420,1311,6186,4100,40467,864,52932,3,3,3,45,0,53,13309,207,279,325,236,14360,978,129,68,182,21,1376,1177,337,175,387,27,2096,10618,4269,2905,23152,725,41674,2563,34,130,27,75,2834,377,69,68,245,18,773,1575,351,241,2045,52,4264,1326,260,117,616,35,2353,440,67,37,65,10,619,4948,111,91,33,99,5278,2288,907,629,8646,207,12678,3795,1094,423,2303,151,7764,2486,5,26,3,66,2592,2167,342,210,566,98,3385,130,19,4,16,0,169,1338,338,190,601,50,2513,338,31,12,30,21,433,884,250,204,84,41,1466,1082,102,84,166,23,1460,478,58,36,98,11,689,2227,978,742,5780,129,9849,488,83,44,49,16,667,2060,43,28,10,41,2178,987,87,31,32,16,1159,806,79,61,59,25,1022,476,45,16,3,18,554,501,10,14,6,17,540,369,92,70,293,14,841,10603,1071,785,1058,324,13838,1374,249,170,1688,3968,7447,73502,17906,11993,89080
LGA17450,100,2538,461,3545,11,82,51,1446,26,1619,0,0,0,0,0,0,7,0,0,4,3,18,5,0,0,0,0,5,26,7,3,13,0,45,131,81,55,971,27,1264,0,0,0,0,0,0,0,0,0,9,0,18,33,4,14,105,3,162,0,0,0,0,0,3,4,0,0,3,0,7,7,0,0,0,0,9,20,14,10,265,9,323,3,3,3,34,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,3,0,10,8,3,0,0,3,11,6,3,3,0,0,11,9,5,0,3,0,13,0,3,0,0,0,0,45,20,15,228,11,320,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,3,16,60,11,4,15,3,87,3,5,0,88,254,355,389,249,158,3197
LGA17500,331,8698,607,11172,20,246,218,4888,141,5515,0,0,3,68,0,68,38,0,4,23,0,64,12,3,0,0,0,13,62,10,10,35,0,123,369,204,147,3130,80,3932,17,0,3,0,0,20,4,3,0,24,0,31,115,19,17,326,8,487,13,4,0,17,4,39,14,3,0,0,0,12,9,0,3,0,0,15,51,42,27,995,29,1143,32,17,4,52,0,104,0,0,0,3,0,3,7,3,0,3,0,10,4,0,3,0,0,7,8,0,4,8,0,19,27,5,6,3,0,37,35,12,18,9,3,74,25,4,0,14,0,44,7,0,0,3,0,14,92,44,53,607,16,818,5,3,0,3,0,13,4,0,5,0,0,7,12,0,0,0,0,12,3,0,0,6,0,11,3,0,0,0,0,3,4,0,0,0,0,4,10,3,0,12,0,22,162,31,26,46,4,263,17,5,3,265,369,655,1181,661,554,10540
LGA17550,3263,48997,4101,73821,333,2900,2098,30012,1086,36429,4,12,0,272,8,297,268,25,21,148,12,470,87,16,8,21,0,124,564,146,84,255,25,1070,6974,2611,1716,19549,894,31739,199,3,98,8,12,320,177,34,26,177,7,417,737,216,148,2006,89,3190,118,87,15,125,4,355,117,19,5,19,5,178,226,25,41,19,11,318,1102,523,331,7224,240,9423,494,229,68,735,31,1558,21,0,4,0,0,21,21,16,8,74,10,122,7,3,0,7,0,25,128,34,23,50,3,247,255,46,49,37,7,401,456,144,125,54,16,791,149,31,16,51,3,261,94,19,10,29,3,150,1511,607,402,4677,149,7337,82,12,6,16,6,111,11,4,0,15,0,27,100,23,20,16,3,162,76,12,8,83,9,187,9,3,0,0,3,20,19,3,3,0,0,29,261,43,33,190,17,549,1430,444,246,900,107,3123,326,123,93,1695,3939,6176,16356,8413,5705,68464
LGA17620,442,10344,812,13040,27,295,220,6135,164,6842,0,0,0,22,0,23,37,0,0,12,0,54,4,3,0,3,0,8,48,21,12,30,0,109,435,248,201,3836,122,4846,28,0,12,0,8,44,7,3,0,33,0,40,44,28,33,313,9,425,8,3,3,5,0,21,5,4,0,0,0,6,15,3,0,7,4,27,97,47,22,1064,23,1257,29,23,11,66,7,122,18,0,0,0,0,16,10,0,0,11,0,18,0,0,0,0,0,0,11,7,7,18,0,37,24,5,4,9,0,43,27,15,13,4,3,68,13,4,0,9,0,26,9,0,0,3,0,15,107,64,51,792,13,1023,9,3,0,3,0,18,3,0,0,0,0,4,11,0,0,4,3,11,3,3,0,10,0,18,0,0,0,0,0,5,4,0,0,0,0,4,9,8,4,38,0,55,124,30,17,61,4,227,25,10,9,358,458,861,1191,827,619,12846
LGA17640,174,5436,316,6708,14,142,124,3160,81,3522,0,0,0,3,0,3,12,0,0,7,0,21,3,0,0,0,3,7,30,3,7,14,3,55,248,128,121,1907,72,2461,3,4,0,0,0,10,4,0,0,5,0,11,44,5,6,103,4,170,7,8,3,3,0,23,6,3,0,3,0,10,3,0,0,0,0,3,52,23,17,808,27,929,17,0,0,20,0,44,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,11,3,0,3,0,20,3,0,0,3,3,11,7,6,8,3,0,25,7,3,0,7,0,14,0,3,0,0,0,5,68,31,32,444,18,594,3,0,0,0,0,3,0,3,0,0,0,3,9,3,0,0,0,8,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,8,0,27,63,13,6,21,5,113,21,5,0,144,313,477,655,397,324,6672
LGA17650,164,4448,407,5728,19,154,108,2509,77,2870,0,0,0,44,3,48,12,4,0,13,0,32,0,0,0,0,0,0,35,8,9,19,0,75,205,139,110,1614,49,2127,3,0,4,0,0,10,6,3,0,16,3,29,54,16,11,200,3,281,4,3,0,3,0,9,8,0,0,4,0,12,0,0,0,0,0,0,39,26,16,572,17,671,17,11,3,21,3,53,0,0,0,0,0,0,3,5,0,3,0,9,0,0,0,0,0,0,3,6,0,6,0,17,10,0,0,0,0,7,15,5,11,6,0,32,13,0,3,0,0,16,4,4,0,0,0,9,46,32,26,397,0,505,0,0,0,5,0,7,0,0,0,0,0,0,3,0,0,4,0,6,0,4,0,6,0,9,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,4,0,12,85,22,9,31,10,158,3,13,3,152,137,308,598,455,313,5629
LGA17700,26,1150,42,1332,4,20,11,539,20,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,12,24,21,16,333,10,410,3,0,0,0,0,5,0,0,0,7,0,10,3,3,3,49,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,153,0,165,9,7,3,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,7,0,0,0,0,3,0,0,0,3,0,3,5,4,0,128,0,143,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,13,3,0,0,58,25,83,86,66,40,1285
