region_id,C01_OO_DS_Sep_house,C01_OO_DS_SemiDRTHT,C01_OO_DS_FUA,C01_OO_DS_OD,C01_OO_DS_NS_,C01_Owned_Outright_Tot,C01_OWM_DS_Sep_house,C01_OWM_DS_SemiDRTHT,C01_OWM_DS_FUA,C01_OWM_DS_OD,C01_OWM_DS_NS_,C01_Owned_with_mortgage_Tot,C01_R_REA_DS_Sep_house,C01_R_REA_DS_SemiDRTHT,C01_R_REA_DS_FUA,C01_R_REA_DS_OD,C01_R_REA_DS_NS_,C01_R_Real_Estate_Agent_Tot,C01_R_STHA_DS_Sep_house,C01_R_STHA_DS_SemiDRTHT,C01_R_STHA_DS_FUA,C01_R_STHA_DS_OD,C01_R_STHA_DS_NS_,C01_R_ST_House_Auth_Tot,C01_R_PNISH_DS_Sep_house,C01_R_PNISH_DS_SemiDRTHT,C01_R_PNISH_DS_FUA,C01_R_PNISH_DS_OD,C01_R_PNISH_DS_NS_,C01_R_Psn_NI_SameHsehld_Tot,C01_R_HCCCG_DS_Sep_house,C01_R_HCCCG_DS_SemiDRTHT,C01_R_HCCCG_DS_FUA,C01_R_HCCCG_DS_OD,C01_R_HCCCG_DS_NS_,C01_R_HCCCG_Tot,C01_R_OLT_DS_Sep_house,C01_R_OLT_DS_SemiDRTHT,C01_R_OLT_DS_FUA,C01_R_OLT_DS_OD,C01_R_OLT_DS_NS_,C01_R_Oth_Llord_Type_Tot,C01_R_LT_NS_DS_Sep_house,C01_R_LT_NS_DS_SemiDRTHT,C01_R_LT_NS_DS_FUA,C01_R_LT_NS_DS_OD,C01_R_LT_NS_DS_NS_,C01_R_Llord_Type_NS_T,C01_R_Tot_DS_Sep_house,C01_R_Tot_DS_SemiDRTHT,C01_R_Tot_DS_FUA,C01_R_Tot_DS_OD,C01_R_Tot_DS_NS_,C01_R_T_T,C01_OTT_DS_Sep_house,C01_OTT_DS_SemiDRTHT,C01_OTT_DS_FUA,C01_OTT_DS_OD,C01_OTT_DS_NS_,C01_OTT_Tot,C01_TT_NS_DS_Sep_house,C01_TT_NS_DS_SemiDRTHT,C01_TT_NS_DS_FUA,C01_TT_NS_DS_OD,C01_TT_NS_DS_NS_,C01_TT_NS_T,C01_Tot_DS_Sep_house,C01_Tot_DS_SemiDRTHT,C01_Tot_DS_FUA,C01_Tot_DS_OD,C01_Tot_DS_NS_,C01_T_T,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_OO_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_OWM_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_REA_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_STHA_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_PNISH_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_OLT_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_LT_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT
LGA11800,7876,755,518,806,62,10017,4884,211,153,42,10,5300,1694,725,976,16,5,3416,602,198,371,3,0,1174,1273,281,464,209,11,2238,79,40,23,4,0,146,221,38,115,113,5,492,85,20,49,16,0,170,3954,1302,1998,361,21,7636,143,93,129,68,6,439,462,100,155,138,14,869,17319,2461,2953,1415,113,24261,7533,728,510,771,8,9550,6399,340,255,55,0,7049,2037,846,1103,8,0,3994,597,299,273,3,0,1172,1237,245,298,60,0,1840,73,51,19,8,0,151,141,25,39,212,0,417,140,34,33,16,0,223,4225,1500,1765,307,0,7797,111,96,56,23,0,286,731,192,282,139,0,1344,18999,2856,2868,1295,8,26026,7783,695,412,850,0,9740,6892,399,222,38,0,7551,2516,932,1129,19,4,4600,578,292,286,0,0,1156,1294,258,276,63,6,1897,81,72,77,3,0,233,145,35,41,231,3,455,125,27,32,12,0,196,4739,1616,1841,328,13,8537,158,112
LGA11860,336,0,0,3,3,342,93,0,0,3,0,96,12,0,0,0,0,12,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,94,0,0,0,0,94,22,0,0,3,0,25,174,0,0,3,0,177,25,0,0,3,0,28,26,0,0,0,0,26,654,0,0,12,3,669,236,0,0,0,0,236,178,0,0,0,0,178,9,0,0,0,0,9,0,0,0,0,0,0,39,0,3,0,0,42,0,0,0,0,0,0,48,0,0,0,0,48,44,0,0,3,0,47,140,0,3,3,0,146,21,0,0,0,0,21,52,0,0,3,0,55,627,0,3,6,0,636,235,0,0,0,0,235,165,0,0,7,0,172,11,0,0,3,0,14,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,41,0,0,0,0,41,29,0,0,0,0,29,127,0,0,3,0,130,14,0
LGA12000,849,4,3,10,3,869,282,0,0,4,0,286,25,0,0,0,0,25,7,4,0,0,0,11,117,0,4,5,0,126,0,3,4,0,0,7,42,6,12,5,0,65,7,0,3,0,0,10,198,13,23,10,0,244,15,0,0,3,0,18,25,0,3,0,0,28,1369,17,29,27,3,1445,742,0,7,16,0,765,428,0,0,5,0,433,18,0,5,0,0,23,9,0,8,0,0,17,108,0,10,3,3,124,4,0,3,0,0,7,28,0,3,3,0,34,22,0,0,0,0,22,189,0,29,6,3,227,17,0,0,0,0,17,55,0,0,3,0,58,1431,0,36,30,3,1500,667,0,16,11,0,694,479,0,3,0,0,482,38,0,0,0,0,38,9,3,4,0,0,16,144,0,4,4,0,152,0,0,6,0,0,6,17,0,6,3,0,26,12,0,5,0,0,17,220,3,25,7,0,255,14,0
LGA12050,1644,16,19,12,0,1691,856,8,6,6,0,876,252,25,95,0,0,372,82,3,30,0,0,115,187,14,54,3,3,261,21,3,3,0,0,27,75,5,6,7,0,93,21,0,4,3,0,28,638,50,192,13,3,896,40,3,6,0,0,49,143,0,15,5,13,176,3321,77,238,36,16,3688,1529,18,7,21,0,1575,1185,7,7,10,0,1209,266,33,91,4,0,394,74,7,30,0,0,111,205,6,24,11,3,249,13,3,0,0,0,16,46,3,4,13,0,66,30,3,7,0,0,40,634,55,156,28,3,876,13,3,3,4,0,23,167,9,23,13,0,212,3528,92,196,76,3,3895,1487,22,10,15,0,1534,1267,12,0,13,3,1295,305,105,45,0,0,455,61,10,24,0,0,95,222,19,23,7,4,275,20,4,3,0,0,27,45,6,6,9,0,66,28,0,3,0,0,31,681,144,104,16,4,949,24,3
LGA12150,808,3,3,30,4,848,244,0,0,4,0,248,6,0,0,0,0,6,71,0,9,0,0,80,201,3,39,10,0,253,48,0,3,0,0,51,109,0,9,5,0,123,20,0,0,3,0,23,455,3,60,18,0,536,27,3,6,0,0,36,37,0,4,5,0,46,1571,9,73,57,4,1714,678,3,6,23,0,710,340,0,4,4,0,348,13,0,8,0,0,21,75,0,14,0,0,89,148,0,18,4,0,170,36,0,10,0,0,46,81,0,19,10,0,110,58,0,0,3,0,61,411,0,69,17,0,497,20,0,5,0,0,25,67,0,5,5,0,77,1516,3,89,49,0,1657,643,9,0,17,3,672,324,3,0,3,0,330,65,0,4,0,0,69,78,4,0,0,0,82,137,3,14,3,0,157,31,4,10,0,0,45,77,6,8,4,0,95,44,0,0,4,0,48,432,17,36,11,0,496,19,3
LGA12200,1378,7,11,11,0,1407,614,0,0,5,3,622,151,18,44,5,0,218,177,0,29,0,0,206,158,8,33,11,0,210,0,0,0,0,0,0,67,0,5,7,0,79,16,0,0,3,0,19,569,26,111,26,0,732,20,0,3,3,0,26,50,3,4,3,0,60,2631,36,129,48,3,2847,1304,23,3,16,0,1346,803,3,6,3,0,815,130,33,34,3,0,200,165,0,25,0,0,190,120,11,13,7,0,151,3,0,0,0,0,3,46,4,3,6,0,59,38,0,5,0,0,43,502,48,80,16,0,646,17,0,0,0,0,17,94,7,6,6,0,113,2720,81,95,41,0,2937,1313,21,21,7,0,1362,822,0,4,0,0,826,169,6,66,3,0,244,150,0,20,0,0,170,156,3,18,4,0,181,0,0,0,0,0,0,40,3,4,3,0,50,36,0,0,0,0,36,551,12,108,10,0,681,13,4
LGA12300,1864,55,92,86,18,2115,1000,10,17,4,5,1036,195,35,69,5,0,304,41,0,0,0,0,41,229,34,51,17,4,335,3,5,6,0,0,14,91,3,21,5,3,123,26,0,6,3,0,35,585,77,153,30,7,852,41,0,18,6,3,68,148,12,23,21,4,208,3638,154,303,147,37,4279,1695,42,88,86,0,1911,1284,20,27,10,0,1341,265,36,110,4,0,415,35,3,4,0,0,42,219,12,52,8,0,291,4,3,10,0,0,17,46,4,12,17,0,79,30,0,7,6,0,43,599,58,195,35,0,887,37,6,14,3,0,60,179,19,25,27,0,250,3794,145,349,161,0,4449,1683,54,114,64,0,1915,1308,19,47,3,3,1380,322,32,146,3,0,503,35,3,3,0,0,41,259,13,45,5,0,322,10,0,13,0,0,23,53,0,9,16,3,81,33,3,3,0,0,39,712,51,219,24,3,1009,18,8
LGA12350,2286,28,22,42,11,2389,931,8,5,7,3,954,252,28,81,3,3,367,211,7,34,0,3,255,267,25,66,17,3,378,23,0,5,0,0,28,105,0,12,9,0,126,34,3,4,0,0,41,892,63,202,29,9,1195,48,0,17,3,3,71,127,6,10,13,4,160,4284,105,256,94,30,4769,2001,26,23,39,0,2089,1308,4,13,8,0,1333,343,31,128,3,0,505,211,0,40,0,0,251,225,13,20,9,0,267,21,11,0,0,0,32,71,3,5,13,0,92,52,3,0,3,0,58,923,61,193,28,0,1205,39,10,0,0,0,49,164,13,19,5,0,201,4435,114,248,80,0,4877,1959,33,18,25,3,2038,1267,8,3,14,0,1292,414,37,111,4,0,566,138,9,27,0,0,174,281,14,26,7,0,328,19,14,4,0,0,37,70,3,3,12,0,88,35,0,8,0,0,43,957,77,179,23,0,1236,26,17
LGA12500,1122,8,78,33,5,1246,777,3,11,3,4,798,218,13,160,7,3,401,112,0,29,0,0,141,122,8,57,15,3,205,15,0,29,0,0,44,48,3,22,6,0,79,12,0,6,0,0,18,527,24,303,28,6,888,22,3,3,9,3,40,119,0,35,16,0,170,2567,38,430,89,18,3142,1001,28,58,23,0,1110,924,12,18,3,0,957,248,30,139,10,0,427,93,3,22,0,0,118,100,9,26,4,0,139,15,0,23,0,0,38,30,0,6,4,0,40,24,0,9,0,0,33,510,42,225,18,0,795,12,0,4,0,0,16,128,6,29,23,0,186,2575,88,334,67,0,3064,1033,30,22,41,6,1132,866,12,6,7,0,891,317,79,56,9,0,461,92,5,18,0,0,115,121,17,13,0,0,151,21,4,3,0,0,28,10,7,3,16,3,39,21,0,0,0,0,21,582,112,93,25,3,815,11,0
LGA12600,4430,134,112,109,21,4806,3592,72,28,18,11,3721,1113,343,635,22,8,2121,725,26,166,0,9,926,516,50,85,66,6,723,59,26,22,3,3,113,139,15,21,38,0,213,79,9,23,8,0,119,2631,469,952,137,26,4215,96,33,50,17,4,200,362,30,92,37,7,528,11111,738,1234,318,69,13470,3886,215,79,89,0,4269,4340,125,56,34,6,4561,1388,258,567,12,0,2225,586,34,126,0,0,746,525,44,46,5,0,620,62,8,20,0,7,97,78,5,12,27,0,122,90,11,10,4,0,115,2729,360,781,48,7,3925,51,76,13,3,0,143,743,92,188,71,0,1094,11749,868,1117,245,13,13992,3982,103,132,35,4,4256,4947,91,57,11,0,5106,1465,408,572,17,0,2462,476,79,197,0,0,752,631,51,76,15,0,773,48,15,30,0,0,93,83,7,22,28,0,140,81,7,7,3,0,98,2784,567,904,63,0,4318,56,12
LGA12700,1486,8,6,27,8,1535,697,0,0,8,3,708,138,4,4,4,0,150,26,4,3,0,0,33,206,5,13,12,3,239,3,3,0,0,0,6,89,8,5,3,3,108,15,3,0,0,0,18,477,27,25,19,6,554,47,0,0,5,0,52,108,4,6,6,7,131,2815,39,37,65,24,2980,1259,15,3,12,3,1292,1016,0,0,22,0,1038,179,4,11,0,0,194,23,10,5,0,0,38,169,11,9,5,0,194,5,5,0,0,0,10,38,4,0,0,0,42,28,6,0,0,0,34,442,40,25,5,0,512,24,7,0,0,0,31,176,0,3,6,3,188,2917,62,31,45,6,3061,1327,5,9,7,0,1348,1100,0,0,6,0,1106,210,9,11,0,0,230,26,10,0,0,0,36,215,4,8,4,0,231,3,12,0,0,0,15,43,0,0,0,0,43,26,0,0,0,0,26,523,35,19,4,0,581,29,7
LGA12750,6205,343,175,366,29,7118,2279,58,37,30,10,2414,889,263,198,14,3,1367,182,62,72,3,0,319,770,98,154,68,4,1094,132,10,14,0,0,156,166,6,36,47,3,258,65,10,9,10,0,94,2204,449,483,142,10,3288,132,44,37,36,0,249,451,48,71,44,58,672,11271,942,803,618,107,13741,5848,384,198,295,0,6725,3127,98,57,55,0,3337,1183,220,253,6,0,1662,223,79,87,3,0,392,788,93,123,25,0,1029,132,5,18,0,0,155,101,15,18,83,0,217,105,14,9,8,0,136,2532,426,508,125,0,3591,89,39,21,9,0,158,544,62,57,61,0,724,12140,1009,841,545,0,14535,6049,341,215,225,9,6839,3280,92,68,26,0,3466,1244,271,336,15,3,1869,231,98,86,3,0,418,850,104,104,31,4,1093,103,13,8,0,0,124,93,13,19,74,0,199,85,11,15,10,0,121,2606,510,568,133,7,3824,81,53
LGA12850,21127,1089,1039,54,97,23406,9980,886,525,14,60,11465,3375,1081,2861,56,41,7414,2073,1708,603,3,16,4403,2105,305,559,112,22,3103,96,118,71,5,3,293,536,84,113,32,5,770,177,75,99,3,4,358,8362,3371,4306,211,91,16341,711,76,59,6,7,859,1996,281,511,187,78,3053,42176,5703,6440,472,333,55124,16305,836,882,56,6,18085,14461,1530,1200,9,7,17207,4225,1210,2763,62,5,8265,2180,1347,652,0,3,4182,1903,275,347,15,4,2544,138,115,70,0,0,323,475,68,108,31,0,682,260,45,70,0,0,375,9181,3060,4010,108,12,16371,162,31,28,4,0,225,2789,502,901,48,3,4243,42898,5959,7021,225,28,56131,15914,1413,824,33,16,18200,14497,2305,1297,16,14,18129,4451,1446,2798,43,12,8750,1973,1421,786,0,0,4180,2103,406,388,19,5,2921,171,143,102,0,5,421,460,97,113,44,0,714,218,44,60,3,0,325,9376,3557,4247,109,22,17311,275,47
LGA12900,1685,14,22,33,6,1760,702,3,0,7,3,715,172,26,69,3,0,270,187,0,35,0,3,225,238,12,57,22,3,332,7,0,8,0,0,15,127,3,15,7,3,155,32,0,7,0,0,39,763,41,191,32,9,1036,47,0,7,8,0,62,78,0,7,8,0,93,3275,58,227,88,18,3666,1390,7,37,54,3,1491,956,4,9,3,3,975,264,4,114,3,0,385,163,0,28,3,0,194,186,5,42,6,0,239,7,0,7,0,0,14,72,0,10,18,0,100,67,0,4,0,0,71,759,9,205,30,0,1003,33,0,3,3,0,39,165,0,19,9,0,193,3303,20,273,99,6,3701,1294,26,13,35,3,1371,1050,6,3,8,0,1067,277,68,88,0,0,433,144,4,18,0,0,166,234,10,21,3,0,268,4,3,8,0,0,15,84,0,4,6,0,94,52,0,4,0,0,56,795,85,143,9,0,1032,20,0
LGA12950,849,6,24,24,6,909,283,3,0,8,3,297,40,4,18,0,3,65,56,0,5,0,0,61,139,9,13,4,0,165,24,0,5,0,0,29,61,0,5,5,3,74,15,0,0,0,3,18,335,13,46,9,9,412,26,0,11,3,0,40,60,0,3,14,3,80,1553,22,84,58,21,1738,750,0,0,10,0,760,397,0,0,4,0,401,89,3,34,0,0,126,67,0,0,0,0,67,121,0,4,0,0,125,13,0,0,0,0,13,43,0,3,3,0,49,25,3,0,0,0,28,358,6,41,3,0,408,26,0,0,0,0,26,84,0,10,37,0,131,1615,6,51,54,0,1726,689,0,13,17,0,719,408,0,18,0,0,426,77,3,57,0,0,137,60,0,0,0,0,60,142,3,9,4,0,158,22,0,0,0,0,22,31,0,5,8,0,44,27,0,3,0,0,30,359,6,74,12,0,451,21,0
LGA13010,1753,0,16,37,5,1811,614,0,3,5,3,625,177,9,71,0,0,257,72,3,9,0,0,84,213,5,29,12,3,262,39,5,24,0,0,68,76,3,10,12,0,101,32,0,5,0,0,37,609,25,148,24,3,809,45,0,0,8,0,53,114,0,9,15,0,138,3135,25,176,89,11,3436,1566,7,16,13,7,1609,843,4,3,7,3,860,271,3,97,0,0,371,85,0,11,0,0,96,184,9,13,6,0,212,28,4,13,0,0,45,43,0,3,0,0,46,41,3,9,0,0,53,652,19,146,6,0,823,32,0,0,0,0,32,167,0,13,24,0,204,3260,30,178,50,10,3528,1533,16,7,13,4,1573,881,3,0,5,3,892,332,61,48,0,0,441,75,4,4,0,0,83,201,8,5,0,0,214,30,16,0,0,0,46,73,0,0,3,0,76,34,5,0,3,0,42,745,94,57,6,0,902,34,6
LGA13050,968,4,5,31,3,1011,335,0,0,6,0,341,91,12,13,3,0,119,39,7,0,0,0,46,147,6,23,10,0,186,5,3,0,0,0,8,48,8,4,4,0,64,19,3,3,0,0,25,349,39,43,17,0,448,20,0,0,0,0,20,47,0,4,5,0,56,1719,43,52,59,3,1876,944,3,5,31,0,983,449,3,3,8,0,463,112,6,31,3,0,152,37,0,8,0,0,45,127,6,18,5,0,156,3,0,4,0,0,7,26,0,5,5,0,36,38,0,3,0,0,41,343,12,69,13,0,437,19,0,0,0,0,19,77,3,13,9,0,102,1832,21,90,61,0,2004,960,5,5,28,0,998,458,0,4,6,0,468,168,4,38,12,0,222,37,0,6,0,0,43,133,9,9,12,0,163,5,0,0,0,0,5,34,4,9,9,0,56,11,0,5,3,0,19,388,17,67,36,0,508,13,0
LGA13100,20280,2879,1115,855,481,25610,15179,499,216,38,80,16012,4380,1530,1234,103,40,7287,815,613,584,0,9,2021,2338,488,475,198,65,3564,86,90,55,11,14,256,429,76,99,60,45,709,227,28,56,15,6,332,8275,2825,2503,387,179,14169,478,502,391,57,45,1473,1808,320,266,126,84,2604,46020,7025,4491,1463,869,59868,17506,2697,1163,206,29,21601,18180,997,454,37,10,19678,5326,1848,1651,165,0,8990,833,613,524,0,0,1970,1951,378,288,70,0,2687,114,111,133,0,0,358,245,46,45,90,3,429,252,63,50,18,0,383,8721,3059,2691,343,3,14817,311,543,224,3,0,1081,3238,703,711,95,17,4764,47956,7999,5243,684,59,61941,17153,3058,1178,375,17,21781,19177,1383,662,32,27,21281,5671,2018,1943,77,48,9757,750,638,613,0,0,2001,2307,453,316,47,19,3142,91,134,125,0,0,350,271,76,26,89,0,462,216,49,58,5,0,328,9306,3368,3081,218,67,16040,250,563
LGA13310,3827,98,48,58,24,4055,2286,54,7,13,26,2386,553,207,272,16,10,1058,525,23,66,0,0,614,531,78,83,37,9,738,21,12,19,0,0,52,173,15,13,19,3,223,36,7,10,3,0,56,1839,342,463,75,22,2741,80,7,16,6,3,112,604,36,62,42,21,765,8636,537,596,194,96,10059,3441,160,36,53,0,3690,2920,71,20,10,3,3024,791,209,344,15,3,1362,506,15,78,0,0,599,490,49,37,23,0,599,30,31,6,0,0,67,90,3,12,37,0,142,70,4,10,0,0,84,1977,311,487,75,3,2853,37,29,0,0,0,66,452,26,44,42,3,567,8827,597,587,180,9,10200,3573,137,24,59,6,3799,3332,75,21,19,11,3458,897,239,288,16,8,1448,482,20,60,0,0,562,567,57,31,28,0,683,23,25,18,0,0,66,113,7,3,54,0,177,62,7,4,3,0,76,2144,355,404,101,8,3012,59,7
LGA13320,5633,905,272,438,36,7284,1918,91,43,40,11,2103,820,322,444,11,11,1608,44,90,85,0,14,233,585,127,179,95,8,994,35,39,10,3,0,87,138,28,29,48,0,243,73,9,14,16,0,112,1695,615,761,173,33,3277,120,45,25,34,0,224,300,38,106,49,15,508,9666,1694,1207,734,95,13396,5466,751,288,396,3,6904,2691,140,66,28,0,2925,1036,321,535,17,0,1909,37,83,110,3,0,233,603,93,143,27,0,866,55,30,28,16,0,129,94,9,22,66,0,191,86,16,15,21,0,138,1911,552,853,150,0,3466,107,62,22,10,0,201,498,130,151,82,0,861,10673,1635,1380,666,3,14357,5485,808,362,337,7,6999,2910,169,97,40,3,3219,1209,389,650,16,5,2269,49,111,69,0,0,229,631,123,135,23,0,912,58,59,10,0,0,127,98,17,19,73,0,207,61,13,12,16,0,102,2106,712,895,128,5,3846,132,58
LGA13340,1738,3,7,12,0,1760,857,4,0,10,0,871,92,3,16,3,0,114,17,0,3,0,0,20,252,3,14,10,0,279,3,0,9,0,0,12,123,3,10,4,0,140,37,0,4,0,0,41,524,9,56,17,0,606,42,0,5,3,0,50,81,0,9,5,0,95,3242,16,77,47,0,3382,1557,0,5,10,0,1572,1189,6,3,8,0,1206,121,3,36,3,0,163,21,0,12,0,0,33,286,7,5,4,0,302,6,0,11,0,0,17,83,0,7,9,0,99,59,0,3,3,0,65,576,10,74,19,0,679,38,0,4,0,0,42,159,0,6,9,0,174,3519,16,92,46,0,3673,1549,0,3,17,4,1573,1222,3,5,5,4,1239,185,17,8,0,0,210,15,4,0,0,0,19,286,0,3,4,0,293,6,5,3,0,0,14,81,0,3,4,0,88,60,3,3,0,0,66,633,29,20,8,0,690,37,0
LGA13380,7281,254,230,211,41,8017,3629,39,52,32,14,3766,1161,170,502,18,19,1870,472,28,108,0,0,608,870,76,171,99,20,1236,102,17,7,4,0,130,186,20,31,35,5,277,71,7,18,7,3,106,2862,318,837,163,47,4227,141,56,21,20,9,247,402,26,45,32,12,517,14315,693,1185,458,123,16774,6972,323,210,222,0,7727,4696,91,53,37,0,4877,1496,224,569,19,3,2311,458,47,97,0,0,602,798,78,92,21,0,989,107,34,10,0,0,151,100,9,15,65,0,189,129,6,20,11,0,166,3088,398,803,116,3,4408,86,53,14,4,0,157,595,50,72,48,3,768,15437,915,1152,427,6,17937,7081,362,199,167,4,7813,4856,95,54,19,0,5024,1813,369,533,24,4,2743,394,42,159,0,0,595,849,85,88,18,6,1046,102,40,47,0,0,189,89,18,16,63,5,191,109,12,14,10,0,145,3356,566,857,115,15,4909,71,44
LGA13450,3311,89,39,67,12,3518,1392,25,18,7,5,1447,639,278,347,34,5,1303,314,14,23,0,0,351,513,62,118,49,3,745,62,24,36,0,0,122,223,10,31,25,3,292,57,6,20,10,0,93,1808,394,575,118,11,2906,97,3,15,9,0,124,275,32,51,53,0,411,6883,543,698,254,28,8406,2820,53,85,45,3,3006,2142,53,53,4,0,2252,746,100,462,11,0,1319,285,17,51,0,0,353,431,9,64,15,0,519,59,8,16,0,0,83,142,16,16,23,0,197,107,0,13,0,0,120,1770,150,622,49,0,2591,45,3,3,3,0,54,424,25,173,14,0,636,7201,284,936,115,3,8539,2696,110,87,36,0,2929,2427,69,57,0,0,2553,905,250,278,4,0,1437,284,9,42,0,0,335,484,39,50,5,0,578,38,7,17,0,0,62,137,15,21,19,0,192,93,8,9,0,0,110,1941,328,417,28,0,2714,52,7
LGA13500,694,12,5,19,0,730,247,3,3,5,0,258,56,3,8,0,0,67,34,0,5,0,0,39,103,8,11,9,0,131,0,0,0,0,0,0,62,3,0,8,0,73,35,3,0,0,0,38,290,17,24,17,0,348,17,0,0,0,0,17,44,3,0,6,0,53,1292,35,32,47,0,1406,613,16,3,5,0,637,360,0,0,8,0,368,64,5,3,3,0,75,33,6,5,0,0,44,89,5,8,4,0,106,0,0,0,0,0,0,42,0,3,8,0,53,44,0,0,3,0,47,272,16,19,18,0,325,18,0,0,4,0,22,55,5,0,4,0,64,1318,37,22,39,0,1416,609,5,14,20,0,648,377,0,0,5,0,382,71,8,22,4,0,105,26,0,5,0,0,31,80,7,5,10,0,102,0,0,0,0,0,0,48,0,3,10,0,61,28,0,0,0,0,28,253,15,35,24,0,327,21,0
LGA13550,1960,45,50,24,12,2091,882,11,6,8,6,913,243,11,87,0,3,344,182,0,27,0,0,209,326,6,75,8,4,419,17,0,26,0,0,43,149,4,14,3,3,173,40,0,4,3,0,47,957,21,233,14,10,1235,43,5,5,0,0,53,134,6,14,49,13,216,3976,88,308,95,41,4508,1709,13,34,36,4,1796,1145,8,14,6,7,1180,340,19,127,4,0,490,148,0,33,0,0,181,289,0,42,6,0,337,20,0,22,0,0,42,101,0,7,11,0,119,68,0,8,0,0,76,966,19,239,21,0,1245,56,0,3,0,0,59,192,0,29,10,0,231,4068,40,319,73,11,4511,1616,30,42,30,0,1718,1251,7,11,7,3,1279,440,44,152,7,0,643,130,8,31,0,0,169,296,4,42,0,0,342,25,8,14,0,0,47,108,4,13,8,0,133,50,0,0,0,0,50,1049,68,252,15,0,1384,33,17
