region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
LGA13800,430,582,278,65,22,12,181,1972,0,3,13,63,58,54,78,17,11,5,3,48,353,0,0,7,15,29,42,57,11,8,4,0,25,198,0,0,0,3,7,5,24,23,18,3,5,26,114,12,7,67,108,86,55,81,39,13,3,5,66,542,0,0,3,0,8,3,6,3,0,0,0,333,356,24,22,125,400,758,1049,2317,1515,785,308,198,1204,8705,3,0,13,90,152,117,183,61,18,4,0,78,719,3,11,103,171,75,43,44,14,0,0,0,39,503,0,3,5,20,4,9,15,3,3,0,0,18,80,0,9,70,33,10,0,0,0,0,0,0,14,136,9,60,343,232,116,47,62,14,3,3,0,99,988,0,3,0,3,0,0,0,0,0,0,0,26,32,15,86,534,549,357,216,304,92,24,7,0,274,2458,69,147,1239,1512,1633,1766,3612,2342,1113,415,241,1931,16020,5,4,0,7,31,32,381,331,315,155
LGA13850,20,14,4,0,3,3,8,95,0,0,3,6,5,3,3,0,0,0,0,3,23,0,0,0,3,3,3,3,0,0,0,0,3,15,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,3,16,6,3,3,0,3,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,16,55,56,69,103,30,6,8,3,78,424,0,0,0,6,7,0,3,0,0,0,0,4,20,0,0,7,10,6,0,3,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,10,3,3,33,13,5,0,3,0,0,0,0,13,73,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,47,29,21,0,9,0,0,0,0,21,136,6,12,131,135,127,105,166,54,23,8,6,143,916,3,0,3,3,3,3,27,15,13,0
LGA13950,505,718,356,104,54,34,305,2768,0,4,62,133,121,79,110,44,14,5,9,88,669,3,0,10,30,46,27,59,19,16,3,0,56,269,3,0,0,5,12,9,40,23,9,7,3,23,134,38,34,290,332,256,188,338,144,61,25,15,296,2017,0,0,4,4,8,11,9,5,3,0,3,424,471,47,49,421,838,1049,1233,2687,1808,885,393,252,1703,11365,0,0,15,124,176,134,240,134,30,8,3,128,992,3,9,89,143,84,53,51,17,5,0,0,50,504,0,3,15,14,19,17,22,8,3,0,0,16,117,3,18,69,45,13,9,11,3,0,0,0,18,189,31,139,513,369,195,168,217,59,23,6,3,232,1955,0,3,5,6,5,0,7,0,0,0,0,36,62,37,172,706,701,492,381,548,221,61,14,6,480,3819,160,286,2514,2439,2212,2150,4441,2904,1290,521,289,2787,21993,5,0,3,9,17,20,498,489,433,227
LGA14000,452,1071,1658,385,163,135,435,4836,3,12,49,97,104,78,186,144,57,24,17,108,879,0,3,6,17,38,28,69,92,17,11,11,59,351,0,0,3,6,10,14,35,52,46,21,23,51,261,51,41,127,165,136,132,302,186,89,33,38,180,1480,0,0,3,0,4,5,10,8,0,0,0,1114,1144,68,70,258,569,966,1260,3957,4959,3602,1886,1420,3412,22427,8,3,25,122,175,227,434,312,101,32,21,239,1699,0,20,111,194,148,98,111,57,24,7,0,110,880,0,3,7,19,19,17,26,15,8,3,0,27,144,8,11,44,32,12,7,11,5,0,0,0,16,146,51,63,303,261,169,153,236,76,48,13,6,199,1578,3,0,3,4,4,3,3,0,0,0,0,25,45,70,100,493,632,527,505,821,465,181,55,27,616,4492,263,236,1804,2577,2727,2728,6730,7329,5159,2723,1764,4975,39015,4,3,3,7,19,20,408,610,720,540
LGA14100,14,41,148,44,20,21,46,352,0,0,0,3,9,3,10,8,8,0,3,11,55,0,0,0,3,0,3,0,0,5,3,0,5,19,0,0,0,0,0,0,3,3,5,3,7,5,26,3,3,6,10,5,5,28,11,6,8,4,15,104,0,0,0,0,0,0,3,0,0,0,0,82,85,3,3,6,23,42,44,180,290,285,170,208,315,1569,0,0,3,4,11,8,24,24,13,3,3,18,111,0,0,4,11,7,6,3,5,3,0,0,11,50,0,3,0,3,3,3,3,0,0,0,0,0,15,0,3,3,3,3,3,3,0,0,0,0,3,21,3,8,28,31,11,11,22,6,5,3,3,30,161,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,38,52,35,31,55,35,21,6,6,62,358,16,23,115,162,143,139,366,495,441,304,305,460,2969,5,0,0,0,5,0,22,37,35,46
LGA14150,304,504,378,123,55,47,210,2120,3,8,46,104,76,51,90,49,23,7,9,53,519,0,3,3,27,25,21,45,23,8,3,0,42,200,0,0,0,3,7,8,24,21,15,8,5,18,109,33,20,128,149,142,110,254,120,50,23,11,162,1202,0,0,4,4,7,0,9,4,3,3,0,367,401,45,37,237,580,727,870,2072,1710,1088,519,344,1372,9601,0,3,15,102,110,93,198,98,32,12,5,82,750,3,13,62,135,78,42,59,13,9,3,3,39,459,0,3,7,22,16,6,10,6,3,3,0,14,90,11,15,54,20,7,3,4,0,3,0,0,10,127,49,88,284,224,132,127,156,62,31,5,4,144,1306,0,0,3,6,3,4,3,0,0,0,0,27,46,63,122,425,509,346,275,430,179,78,23,12,316,2778,200,207,1798,1978,1786,1643,3421,2641,1568,738,427,2182,18589,4,6,0,4,23,15,327,339,314,182
LGA14200,67,60,16,3,0,0,35,348,0,0,18,30,25,16,14,3,0,0,3,11,120,0,0,3,7,11,4,7,0,3,0,0,5,40,0,0,3,3,3,3,4,0,0,0,3,3,22,8,3,48,74,40,23,20,3,3,0,0,23,245,0,0,0,3,3,0,0,0,0,0,0,78,84,14,7,108,221,288,257,373,143,64,15,17,238,1745,3,5,7,25,19,18,16,0,3,0,0,14,110,0,3,23,42,14,0,4,0,0,0,0,11,97,0,0,5,7,3,0,3,0,0,0,0,3,21,0,6,40,9,7,0,0,0,0,0,0,6,68,5,23,149,92,19,18,10,3,0,0,0,44,363,0,0,0,3,0,0,0,0,0,0,0,12,15,8,37,224,178,62,36,33,3,3,0,0,90,674,53,60,767,701,593,424,593,233,111,18,20,482,4055,10,6,5,17,23,14,149,50,27,13
LGA14250,9,6,4,0,0,0,3,45,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,0,0,3,3,3,0,0,0,0,3,12,0,0,0,3,3,0,3,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,4,22,41,38,47,14,9,0,7,49,234,0,3,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,0,0,9,5,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,3,3,0,0,0,0,0,3,35,3,6,47,74,81,60,77,28,18,0,10,70,474,3,5,3,0,3,0,23,8,0,0
LGA14300,38,38,13,4,0,0,12,158,0,0,0,4,5,6,3,3,0,0,0,5,26,0,0,0,3,3,5,4,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,13,15,12,10,15,0,0,0,0,11,76,0,0,0,0,0,0,0,0,0,0,0,30,30,6,0,23,47,82,105,163,75,26,14,16,112,669,0,0,0,9,11,5,4,3,0,0,0,5,37,0,0,12,8,3,0,0,0,0,0,0,3,26,0,0,0,0,0,3,0,3,0,0,0,0,6,0,3,11,4,0,0,0,0,0,0,0,5,23,0,6,49,28,14,4,5,3,0,0,0,8,117,0,0,0,0,3,0,0,0,0,0,0,4,7,0,9,72,49,31,12,9,9,0,0,0,25,216,9,15,204,178,171,145,239,120,38,17,25,194,1355,6,0,3,4,3,6,44,21,15,5
LGA14350,113,80,23,3,3,0,40,486,0,3,24,92,64,22,19,4,0,0,0,23,251,0,0,5,14,18,9,12,4,0,0,0,10,72,0,0,0,0,3,3,8,3,0,0,0,4,21,3,12,142,178,116,57,37,3,0,0,3,67,618,0,0,3,0,3,0,3,0,0,0,0,133,142,9,22,212,438,492,386,537,173,72,18,14,410,2783,3,0,11,29,43,25,23,4,0,0,0,20,158,0,9,89,84,29,21,12,3,0,0,0,19,266,0,0,5,13,6,7,5,3,0,0,0,3,42,3,20,73,27,5,3,4,0,0,0,0,14,149,0,62,305,215,65,26,20,8,0,0,0,79,780,0,0,0,3,0,0,0,0,0,0,0,18,21,6,91,483,371,148,82,64,18,0,0,0,153,1416,35,134,1599,1406,1038,687,891,315,135,31,25,828,7124,9,7,3,11,23,12,168,74,40,12
LGA14400,88,162,81,23,7,4,45,487,0,3,5,16,28,24,16,13,0,0,0,14,119,0,0,0,8,5,9,16,8,3,0,0,6,55,0,0,0,3,0,4,12,11,6,4,0,5,45,0,4,19,42,33,15,32,6,3,3,0,31,188,0,0,0,0,0,0,3,0,0,0,0,114,117,3,7,31,123,188,258,676,437,301,90,35,371,2520,3,0,5,17,33,20,42,14,8,3,0,21,166,0,3,34,53,33,12,11,0,0,0,0,9,155,0,0,0,5,3,0,0,0,0,0,0,5,13,0,3,20,11,3,0,0,0,0,0,0,6,43,3,7,65,75,28,19,12,0,3,0,0,23,235,0,0,0,0,0,0,0,0,0,0,0,5,5,6,13,124,161,100,51,65,14,11,3,0,69,617,17,33,482,657,582,502,1026,631,409,127,58,637,5161,4,0,0,6,6,4,63,56,52,50
LGA14450,202,338,321,100,45,48,180,1559,0,4,28,62,39,32,49,29,15,6,15,44,323,0,0,5,17,21,21,28,18,7,4,4,29,154,0,0,0,3,5,10,23,9,18,6,10,22,106,16,16,77,86,85,86,152,93,36,16,28,116,807,3,0,0,3,3,5,6,0,0,0,3,305,328,26,26,140,358,451,567,1375,1240,862,435,401,1076,6957,0,0,13,54,77,72,131,81,25,12,8,71,544,0,7,50,73,49,24,37,11,6,0,0,17,274,0,0,6,10,8,5,8,4,0,3,0,10,54,0,3,21,11,3,6,3,0,0,0,0,14,61,20,36,146,140,94,55,120,36,25,6,0,86,764,0,0,4,4,0,3,4,0,0,0,0,20,35,20,46,240,292,231,165,303,132,56,21,8,218,1732,107,105,1014,1213,1109,1090,2329,2014,1275,646,487,1694,13083,4,0,0,5,10,20,239,235,256,154
LGA14500,113,353,1762,456,265,272,483,3866,0,3,23,37,51,43,95,127,67,49,52,104,651,0,0,3,7,7,7,29,81,28,12,10,35,219,4,0,0,0,0,4,15,26,32,28,25,34,168,56,29,43,75,54,78,181,167,95,48,62,162,1050,3,0,0,3,3,0,3,7,5,4,0,1003,1031,74,40,90,229,307,414,1439,3417,2873,2027,2014,2994,15918,3,3,8,35,70,81,215,185,74,19,16,146,855,0,10,42,73,72,68,86,59,25,8,3,68,514,0,3,6,5,8,11,12,7,4,3,0,13,72,9,0,14,6,5,5,7,3,0,3,0,10,62,70,47,101,138,88,95,178,76,64,28,13,145,1043,0,0,0,0,3,0,0,0,0,0,0,11,14,82,63,171,257,246,260,498,330,167,61,32,393,2560,202,141,741,1201,1257,1355,3400,5085,4239,2846,2505,4046,27018,8,0,0,6,9,12,111,145,222,206
LGA14550,30,28,14,3,0,3,17,201,0,0,16,31,16,8,0,0,0,0,0,11,82,0,0,3,7,5,4,3,0,0,0,0,3,25,0,0,3,3,3,3,3,0,0,0,0,0,15,0,3,51,86,34,16,6,0,0,0,3,22,221,0,0,0,0,0,0,0,0,0,0,0,64,64,0,6,99,185,199,118,178,76,19,0,10,178,1068,0,0,5,12,8,7,4,0,0,0,0,8,44,0,4,19,28,5,4,0,3,0,0,0,6,69,0,0,3,3,0,0,0,0,0,0,0,0,6,0,3,19,9,3,0,0,3,0,0,0,5,42,0,15,122,42,14,12,4,0,3,0,0,27,239,0,3,0,0,0,0,0,0,0,0,0,4,7,0,25,168,94,30,23,8,6,3,0,0,50,407,20,52,546,478,355,224,279,118,41,3,13,322,2451,5,3,0,20,20,16,66,17,14,6
LGA14600,33,21,10,3,3,3,16,170,0,0,5,8,13,0,3,3,0,0,0,6,38,0,0,0,5,4,7,3,0,0,0,0,3,22,0,0,0,3,0,0,3,0,3,0,0,6,15,0,0,10,29,13,6,3,0,0,0,0,20,81,0,0,0,0,0,0,0,0,0,0,0,33,33,3,3,42,103,145,122,150,79,32,13,24,147,863,0,3,0,6,7,3,9,0,0,0,0,5,33,0,3,18,13,7,0,0,0,0,0,0,7,48,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,14,3,3,0,0,0,0,0,0,4,28,0,13,54,40,13,3,5,3,0,0,0,20,151,0,0,3,0,0,0,0,0,0,0,0,5,8,0,23,89,65,30,6,14,3,0,0,0,41,271,21,32,264,266,296,205,262,142,50,16,42,274,1870,7,8,5,16,12,5,68,41,18,7
LGA14650,974,1409,645,168,49,25,461,4815,0,13,104,331,240,155,221,53,15,5,0,128,1265,0,0,14,65,87,92,109,56,14,3,4,82,526,0,0,3,8,22,20,60,50,33,11,6,61,274,11,17,367,798,521,379,387,97,27,6,7,355,2972,0,0,3,7,12,16,15,7,0,0,0,976,1036,18,37,586,1765,2313,2814,5854,3532,1796,642,294,3261,22912,3,5,35,197,327,278,402,119,27,3,3,182,1581,0,30,310,540,241,93,98,24,5,0,0,144,1485,0,6,52,70,33,19,23,14,3,0,0,35,255,5,42,340,128,39,17,10,6,3,0,0,52,642,26,177,1391,1177,372,213,172,42,16,0,3,445,4034,3,0,9,6,5,3,3,3,0,0,0,73,105,37,260,2137,2118,1017,623,708,208,54,3,6,931,8102,120,405,7129,7364,5625,4973,9344,5347,2488,821,368,5807,49791,15,5,0,22,35,51,838,791,696,302
LGA14700,59,117,355,74,41,39,97,839,0,0,7,18,11,10,14,20,20,10,6,14,130,0,0,3,0,4,5,3,19,5,3,5,9,56,0,0,0,0,3,3,4,7,4,5,3,6,35,9,5,9,11,22,23,48,35,18,6,10,18,214,0,0,0,0,0,0,0,3,3,0,0,199,205,9,5,28,68,101,166,410,761,668,430,404,595,3645,0,3,4,18,41,45,92,92,27,13,6,53,394,0,5,16,30,30,19,22,15,4,3,0,18,162,0,0,0,3,3,0,4,5,3,0,0,9,27,0,3,14,6,3,3,3,0,3,0,0,6,41,8,12,37,38,36,37,37,16,17,8,3,38,287,0,0,0,0,0,3,0,0,0,0,0,3,6,8,23,71,95,113,107,158,128,54,24,9,127,917,29,38,267,356,374,457,1007,1378,1157,802,617,956,7438,3,0,0,0,8,0,98,143,199,174
LGA14750,76,88,23,7,3,3,19,316,0,0,5,12,10,6,8,3,0,0,0,4,48,0,3,3,3,4,12,8,4,0,0,0,5,42,0,0,0,3,0,3,3,3,0,0,0,9,21,3,0,12,28,24,12,17,7,0,0,3,20,126,0,0,0,0,3,3,0,0,0,0,0,71,77,6,6,32,118,161,213,379,202,87,14,25,216,1459,0,0,3,17,19,22,18,3,0,0,0,14,96,0,3,21,21,9,4,6,0,0,0,0,3,67,0,0,0,0,3,0,0,0,0,0,0,4,7,3,3,12,3,0,0,0,0,0,0,0,4,25,0,12,59,50,20,14,11,4,0,0,0,22,192,0,0,0,0,0,0,0,0,0,0,0,8,8,3,18,95,91,51,40,35,7,0,0,0,55,395,18,34,317,361,328,362,610,318,120,19,31,366,2884,0,3,3,5,18,6,83,49,35,16
LGA14800,65,145,297,80,33,33,91,825,0,0,9,13,13,16,40,23,9,4,0,20,147,0,0,3,4,4,6,11,14,4,3,0,5,54,0,0,0,3,3,3,3,13,11,5,10,6,57,7,9,29,52,54,44,77,33,10,7,3,54,379,0,0,0,3,0,0,4,3,0,0,0,225,235,10,12,51,136,185,235,647,842,646,434,353,643,4194,3,3,10,29,67,89,171,145,26,15,5,92,655,0,7,44,50,44,35,43,21,7,3,0,27,281,0,3,6,5,6,12,5,4,0,0,0,11,52,4,8,27,14,3,3,4,3,3,3,0,5,77,8,40,150,128,81,62,63,22,21,3,0,61,639,0,0,3,3,0,3,0,0,0,0,0,12,21,15,61,240,229,201,204,286,195,57,24,5,208,1725,36,83,657,595,610,670,1632,2026,1664,1456,917,1337,11683,3,3,0,8,5,8,190,245,447,472
LGA14850,216,178,50,14,7,0,78,905,0,0,27,98,69,37,30,9,3,0,3,34,310,0,0,4,16,14,14,9,4,0,0,0,12,73,0,0,3,0,4,4,10,13,0,0,0,3,37,3,6,118,209,100,44,50,16,0,3,0,50,599,0,0,0,7,3,4,4,0,0,0,0,192,210,9,10,199,557,683,619,1088,499,188,59,27,632,4570,0,5,16,89,92,64,69,16,0,0,0,65,416,0,11,118,170,58,24,17,4,0,0,0,37,439,0,0,10,7,9,0,3,0,3,0,0,8,40,0,23,116,38,3,3,0,3,0,0,0,23,209,3,59,455,296,67,36,38,8,3,3,0,106,1074,3,0,6,3,3,3,0,0,0,0,0,22,40,6,98,721,603,232,130,127,31,6,3,0,261,2218,34,139,1687,1846,1434,1132,1761,741,292,85,39,1214,10404,4,3,3,19,29,32,346,155,123,33
LGA14870,109,163,85,13,5,3,57,546,0,0,6,33,23,15,15,6,0,0,0,5,103,0,0,3,7,10,9,20,6,0,0,0,6,61,0,0,0,3,0,3,6,9,0,0,0,5,26,3,0,50,101,53,32,30,7,3,0,3,39,321,0,0,3,0,3,3,0,3,0,0,0,82,94,3,0,68,201,244,282,597,359,169,53,25,334,2335,0,0,4,19,23,16,31,18,4,3,0,18,136,0,3,35,51,29,8,3,3,0,0,0,12,144,0,0,6,5,4,3,3,0,0,0,0,0,21,0,7,37,19,3,0,0,3,0,0,0,3,72,0,35,177,146,38,25,24,5,0,0,3,47,500,0,0,3,5,0,3,0,0,0,0,0,11,22,0,45,262,245,97,55,61,29,4,3,3,91,895,21,63,783,735,563,488,913,565,245,67,32,591,5066,4,0,0,10,15,7,107,84,56,30
LGA14900,1056,1424,580,184,74,40,623,5434,3,9,93,253,214,152,159,58,18,10,4,141,1114,3,4,26,86,81,111,131,47,11,10,4,129,643,3,0,4,4,21,23,89,73,19,18,14,72,340,54,68,652,705,487,372,545,198,93,31,23,532,3760,0,0,6,15,21,12,18,4,3,3,0,961,1043,73,92,887,1674,2205,2651,5719,3603,1731,715,446,3608,23404,0,3,33,205,274,239,337,163,55,7,8,164,1488,0,16,199,277,142,60,73,30,7,3,3,77,887,0,4,21,41,17,14,28,10,5,0,0,33,173,12,37,150,69,35,17,22,3,0,0,0,52,397,44,243,969,670,335,225,243,66,38,9,8,406,3256,3,3,11,9,7,9,4,0,0,0,0,66,112,59,306,1383,1271,810,564,707,272,105,19,19,798,6313,235,468,4209,3900,3935,4040,8335,5280,2357,917,519,5409,39604,13,0,0,11,35,23,771,737,624,250
LGA14920,36,47,7,3,0,0,20,207,0,0,5,16,11,4,9,0,0,0,0,6,51,0,0,0,3,4,3,3,0,0,0,0,5,18,0,0,0,0,3,3,3,4,0,0,0,0,13,0,0,16,37,13,13,8,3,0,0,0,14,104,0,0,0,3,3,0,0,0,0,0,0,38,44,3,3,31,137,140,133,167,84,25,9,9,126,867,0,0,0,13,16,7,3,3,0,0,0,3,45,0,0,13,27,7,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,12,4,0,0,0,0,0,0,0,3,22,0,10,55,41,16,8,8,0,0,0,0,17,155,0,0,0,3,0,3,0,0,0,0,0,7,13,3,10,80,88,39,18,11,3,0,0,0,33,285,24,22,333,372,317,228,269,136,46,12,22,237,2018,5,4,0,5,15,9,58,36,17,5
LGA14950,23,12,4,0,0,0,11,89,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,11,4,6,3,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,26,26,3,3,20,40,66,69,88,40,15,9,0,78,431,0,0,0,5,3,0,0,3,0,0,0,3,14,0,0,5,4,0,3,0,0,0,0,0,3,15,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,12,3,3,17,14,10,4,5,0,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,25,29,13,7,5,3,0,0,0,13,104,18,9,119,136,120,113,144,61,31,15,3,116,885,4,3,0,4,6,0,33,12,12,4
LGA15050,366,525,272,51,23,4,166,1795,0,0,27,86,71,54,61,31,9,0,3,31,373,0,0,5,11,32,30,27,16,4,3,0,23,151,0,0,0,0,7,4,24,9,15,0,0,26,85,6,10,133,232,163,83,116,29,7,0,4,92,875,0,0,0,0,3,0,4,0,0,0,0,295,302,12,16,201,513,765,898,1960,1170,580,200,86,1012,7413,0,3,6,74,117,72,125,44,14,3,0,56,514,3,10,109,189,79,30,31,9,0,0,0,46,506,0,0,15,22,8,4,9,3,3,0,0,7,71,0,24,124,58,12,4,7,0,0,0,0,17,246,8,83,518,370,99,50,44,10,7,0,3,154,1346,0,0,0,5,0,0,0,0,0,0,0,24,29,11,120,772,718,315,160,216,66,24,3,3,304,2712,40,161,2031,1978,1650,1450,2881,1665,782,256,117,1742,14753,3,3,0,6,16,26,347,331,266,99
LGA15150,63,121,459,103,52,61,89,999,0,0,4,17,19,14,33,36,13,9,9,22,176,3,0,0,4,3,3,6,33,10,3,3,11,79,0,0,0,0,0,3,7,7,16,6,5,10,54,8,4,16,17,10,15,51,47,9,13,14,42,246,0,0,0,0,0,0,0,3,3,0,0,222,228,17,7,28,68,117,178,503,980,642,388,384,619,3931,0,0,4,13,36,51,95,81,32,8,4,64,388,0,5,25,55,37,28,27,18,5,0,0,28,228,0,3,4,6,4,9,3,6,0,0,0,9,44,0,5,14,8,3,0,3,0,0,0,0,6,39,6,13,59,53,44,34,72,28,18,6,4,52,389,0,0,0,3,0,0,0,0,0,0,0,8,11,6,26,106,138,124,122,200,133,55,14,8,167,1099,46,47,313,469,522,600,1337,1767,1224,820,716,1179,9040,3,0,0,0,8,3,98,167,234,210
