region_id,C01_0_14_SEO,C01_0_14_SOL_SE_Vw_w,C01_0_14_SOL_SE_Nw_Na,C01_0_14_SOL_SE_P_E_n,C01_0_14_SOL_SE_T,C01_0_14_LPE_NS,C01_0_14_T,C01_15_24_SEO,C01_15_24_SOL_SE_Vw_w,C01_15_24_SOL_SE_Nw_N,C01_15_24_SOL_SE_P_E_n,C01_15_24_S_ot_l_SE_T,C01_15_24_LPE_NS,C01_15_24_T,C01_25_34_SEO,C01_25_34_SOL_SE_Vw_w,C01_25_34_SOL_SE_Na,C01_25_34_SOL_SE_P_E_n,C01_25_34_SOL_SE_To,C01_25_34_LPE_NS,C01_25_34_T,C01_35_44_SEO,C01_35_44_SOL_SE_Vw_w,C01_35_44_SOL_SE_Na,C01_35_44_SOL_SE_P_E_n,C01_35_44_SOL_SE_To,C01_35_44_LPE_NS,C01_35_44_T,C01_45_54_SEO,C01_45_54_SOL_SE_Vw_w,C01_45_54_SOL_SE_Na,C01_45_54_SOL_SE_P_E_n,C01_45_54_SOL_SE_To,C01_45_54_LPE_NS,C01_45_54_T,C01_55_64_SEO,C01_55_64_SOL_SE_Vw_w,C01_55_64_SOL_SE_Na,C01_55_64_SOL_SE_P_E_n,C01_55_64_SOL_SE_To,C01_55_64_LPE_NS,C01_55_64_T,C01_65_74_SEO,C01_65_74_SOL_SE_Vw_w,C01_65_74_SOL_SE_Na,C01_65_74_SOL_SE_P_E_n,C01_65_74_SOL_SE_To,C01_65_74_LPE_NS,C01_65_74_T,C01_75_84_SEO,C01_75_84_SOL_SE_Vw_w,C01_75_84_SOL_SE_Na,C01_75_84_SOL_SE_P_E_n,C01_75_84_SOL_SE_To,C01_75_84_LPE_NS,C01_75_84_T,C01_85ov_SEO,C01_85o_SOL_SE_Vw_w,C01_85o_SOL_SE_Na,C01_85o_SOL_SE_P_E_n,C01_85o_SOL_SE_To,C01_85o_LPE_NS,C01_85o_T,C01_T_SEO,C01_To_SOL_SE_Vw_w,C01_To_SOL_SE_Nw_Na,C01_To_SOL_SE_P_E_n,C01_T_SOL_SE_T,C01_T_LPE_NS,C01_T_T,C06_0_14_SEO,C06_0_14_SOL_SE_Vw_w,C06_0_14_SOL_SE_Nw_Na,C06_0_14_SOL_SE_P_E_n,C06_0_14_SOL_SE_T,C06_0_14_LPE_NS,C06_0_14_T,C06_15_24_SEO,C06_15_24_SOL_SE_Vw_w,C06_15_24_SOL_SE_Nw_N,C06_15_24_SOL_SE_P_E_n,C06_15_24_S_ot_l_SE_T,C06_15_24_LPE_NS,C06_15_24_T,C06_25_34_SEO,C06_25_34_SOL_SE_Vw_w,C06_25_34_SOL_SE_Na,C06_25_34_SOL_SE_P_E_n,C06_25_34_SOL_SE_To,C06_25_34_LPE_NS,C06_25_34_T,C06_35_44_SEO,C06_35_44_SOL_SE_Vw_w,C06_35_44_SOL_SE_Na,C06_35_44_SOL_SE_P_E_n,C06_35_44_SOL_SE_To,C06_35_44_LPE_NS,C06_35_44_T,C06_45_54_SEO,C06_45_54_SOL_SE_Vw_w,C06_45_54_SOL_SE_Na,C06_45_54_SOL_SE_P_E_n,C06_45_54_SOL_SE_To,C06_45_54_LPE_NS,C06_45_54_T,C06_55_64_SEO,C06_55_64_SOL_SE_Vw_w,C06_55_64_SOL_SE_Na,C06_55_64_SOL_SE_P_E_n,C06_55_64_SOL_SE_To,C06_55_64_LPE_NS,C06_55_64_T,C06_65_74_SEO,C06_65_74_SOL_SE_Vw_w,C06_65_74_SOL_SE_Na,C06_65_74_SOL_SE_P_E_n,C06_65_74_SOL_SE_To,C06_65_74_LPE_NS,C06_65_74_T,C06_75_84_SEO,C06_75_84_SOL_SE_Vw_w,C06_75_84_SOL_SE_Na,C06_75_84_SOL_SE_P_E_n,C06_75_84_SOL_SE_To,C06_75_84_LPE_NS,C06_75_84_T,C06_85ov_SEO,C06_85o_SOL_SE_Vw_w,C06_85o_SOL_SE_Na,C06_85o_SOL_SE_P_E_n,C06_85o_SOL_SE_To,C06_85o_LPE_NS,C06_85o_T,C06_T_SEO,C06_To_SOL_SE_Vw_w,C06_To_SOL_SE_Nw_Na,C06_To_SOL_SE_P_E_n,C06_T_SOL_SE_T,C06_T_LPE_NS,C06_T_T,C11_0_14_SEO,C11_0_14_SOL_SE_Vw_w,C11_0_14_SOL_SE_Nw_Na,C11_0_14_SOL_SE_P_E_n,C11_0_14_SOL_SE_T,C11_0_14_LPE_NS,C11_0_14_T,C11_15_24_SEO,C11_15_24_SOL_SE_Vw_w,C11_15_24_SOL_SE_Nw_N,C11_15_24_SOL_SE_P_E_n,C11_15_24_S_ot_l_SE_T,C11_15_24_LPE_NS,C11_15_24_T,C11_25_34_SEO,C11_25_34_SOL_SE_Vw_w,C11_25_34_SOL_SE_Na,C11_25_34_SOL_SE_P_E_n,C11_25_34_SOL_SE_To,C11_25_34_LPE_NS,C11_25_34_T,C11_35_44_SEO,C11_35_44_SOL_SE_Vw_w,C11_35_44_SOL_SE_Na,C11_35_44_SOL_SE_P_E_n,C11_35_44_SOL_SE_To,C11_35_44_LPE_NS,C11_35_44_T,C11_45_54_SEO,C11_45_54_SOL_SE_Vw_w,C11_45_54_SOL_SE_Na,C11_45_54_SOL_SE_P_E_n,C11_45_54_SOL_SE_To,C11_45_54_LPE_NS,C11_45_54_T,C11_55_64_SEO,C11_55_64_SOL_SE_Vw_w,C11_55_64_SOL_SE_Na,C11_55_64_SOL_SE_P_E_n,C11_55_64_SOL_SE_To,C11_55_64_LPE_NS,C11_55_64_T,C11_65_74_SEO,C11_65_74_SOL_SE_Vw_w,C11_65_74_SOL_SE_Na,C11_65_74_SOL_SE_P_E_n,C11_65_74_SOL_SE_To,C11_65_74_LPE_NS,C11_65_74_T,C11_75_84_SEO,C11_75_84_SOL_SE_Vw_w,C11_75_84_SOL_SE_Na,C11_75_84_SOL_SE_P_E_n,C11_75_84_SOL_SE_To,C11_75_84_LPE_NS,C11_75_84_T,C11_85o_SEO,C11_85o_SOL_SE_Vw_w,C11_85o_SOL_SE_Na,C11_85o_SOL_SE_P_E_n
LGA17500,2395,34,10,6,50,123,2568,1161,21,0,0,21,54,1236,1339,41,0,0,41,45,1425,1579,54,3,0,57,52,1688,1455,48,8,0,56,57,1568,1017,26,13,0,39,48,1104,775,31,8,0,39,36,850,512,24,4,0,28,17,557,163,3,0,0,3,3,169,10396,282,46,6,334,435,11165,2162,27,6,6,39,72,2273,1073,21,0,0,21,31,1125,1140,31,0,0,31,46,1217,1395,49,3,3,55,45,1495,1427,42,8,0,50,55,1532,1240,19,6,5,30,50,1320,811,24,4,0,28,37,876,568,19,8,0,27,47,642,197,3,3,0,6,10,213,10013,235,38,14,287,393,10693,2094,48,8,3,59,81,2234,1118,28,0,0,28,41,1187,1041,47,9,0,56,50,1147,1297,62,6,3,71,38,1406,1464,57,0,0,57,41,1562,1318,35,10,0,45,54,1417,945,27,7,0,34,45,1024,579,22,5,0,27,27,633,225,14,5,0
LGA17550,13254,235,51,26,312,712,14278,6732,154,21,3,178,251,7161,6411,236,20,8,264,255,6930,9643,318,25,5,348,260,10251,9142,280,27,5,312,281,9735,7989,310,26,3,339,247,8575,8696,336,38,3,377,305,9378,5533,188,22,3,213,335,6081,1202,95,19,4,118,115,1435,68602,2152,249,60,2461,2761,73824,13562,295,79,37,411,706,14679,7840,197,24,5,226,385,8451,6511,303,25,0,328,337,7176,9265,353,39,4,396,481,10142,10570,319,29,4,352,521,11443,9757,306,26,4,336,448,10541,8822,307,27,0,334,428,9584,6617,230,32,6,268,440,7325,1783,79,6,4,89,167,2039,74727,2389,287,64,2740,3913,81380,14269,392,119,14,525,576,15370,8142,273,24,9,306,362,8810,6818,456,21,6,483,320,7621,9317,527,44,9,580,398,10295,11234,419,35,4,458,468,12160,10987,342,33,4,379,448,11814,9166,298,24,0,322,411,9899,6746,208,38,9,255,487,7488,2561,73,19,4
LGA17620,2670,18,7,5,30,144,2844,1493,23,0,0,23,61,1577,1456,21,5,0,26,57,1539,1874,16,3,0,19,72,1965,1789,32,3,0,35,50,1874,1345,20,4,0,24,38,1407,912,15,0,0,15,51,978,561,10,0,0,10,34,605,223,3,0,0,3,23,249,12323,158,22,5,185,530,13038,2491,28,8,9,45,57,2593,1513,9,14,3,26,58,1597,1357,26,13,3,42,47,1446,1627,35,4,0,39,40,1706,1832,18,3,0,21,46,1899,1530,27,3,0,30,57,1617,988,18,0,0,18,56,1062,632,13,0,0,13,48,693,199,6,3,0,9,34,242,12169,180,48,15,243,443,12855,2719,24,18,4,46,107,2872,1487,25,10,3,38,56,1581,1484,68,29,0,97,75,1656,1658,40,6,0,46,84,1788,1798,37,5,0,42,64,1904,1629,22,4,0,26,63,1718,1138,19,0,0,19,63,1220,682,9,0,0,9,35,726,271,3,0,0
LGA17640,1447,8,4,3,15,66,1528,550,5,3,0,8,19,577,613,7,0,0,7,14,634,958,13,5,0,18,21,997,906,15,0,0,15,26,947,864,19,0,0,19,22,905,635,17,3,0,20,29,684,322,8,0,0,8,13,343,84,0,0,0,0,6,90,6379,92,15,3,110,216,6705,1305,14,8,6,28,69,1402,567,5,3,0,8,31,606,544,10,0,0,10,18,572,896,16,3,0,19,54,969,968,7,3,0,10,51,1029,982,14,0,0,14,34,1030,692,12,0,0,12,30,734,356,3,3,3,9,15,380,95,0,0,0,0,7,102,6405,81,20,9,110,309,6824,1230,17,4,0,21,54,1305,617,8,0,0,8,20,645,474,22,0,0,22,18,514,806,20,3,0,23,31,860,1045,22,3,0,25,35,1105,1028,15,3,0,18,28,1074,796,19,3,0,22,33,851,444,15,0,0,15,25,484,137,0,0,0
LGA17650,1192,13,0,3,16,94,1302,626,13,0,0,13,25,664,565,13,0,3,16,36,617,826,19,0,0,19,46,891,865,13,3,0,16,27,908,593,11,3,3,17,27,637,385,11,3,0,14,26,425,197,8,0,3,11,13,221,64,3,0,0,3,0,67,5313,104,9,12,125,294,5732,1185,13,3,3,19,21,1225,611,12,0,0,12,11,634,496,7,0,0,7,10,513,775,17,3,0,20,21,816,860,19,3,0,22,20,902,758,16,0,0,16,19,793,432,7,0,0,7,19,458,211,7,3,0,10,11,232,71,0,0,0,0,8,79,5399,98,12,3,113,140,5652,1187,17,4,0,21,43,1251,590,8,4,0,12,15,617,476,12,0,0,12,11,499,702,15,0,0,15,21,738,863,22,0,0,22,20,905,865,17,0,0,17,33,915,510,11,0,0,11,14,535,265,7,3,0,10,10,285,70,0,0,0
LGA17700,313,6,0,0,6,3,322,109,0,0,0,0,0,109,148,0,0,0,0,3,151,217,0,0,0,0,3,220,172,3,0,0,3,3,178,151,3,0,0,3,3,157,104,0,0,0,0,3,107,60,3,0,0,3,3,66,23,0,0,0,0,0,23,1297,15,0,0,15,21,1333,276,3,0,3,6,3,285,80,3,0,0,3,3,86,115,3,0,0,3,0,118,165,8,0,0,8,0,173,184,4,0,0,4,7,195,161,3,0,0,3,0,164,130,0,0,0,0,3,133,57,0,0,0,0,3,60,13,0,0,0,0,0,13,1181,24,0,3,27,19,1227,223,0,0,0,0,8,231,92,3,0,0,3,5,100,81,3,0,0,3,0,84,101,3,0,0,3,5,109,159,0,0,0,0,10,169,164,0,0,0,0,12,176,129,3,0,0,3,10,142,73,3,3,0,6,0,79,19,0,0,0
LGA17750,11574,196,36,19,251,591,12416,9261,332,29,5,366,225,9852,7043,218,9,6,233,184,7460,7265,228,23,4,255,166,7686,6585,156,19,5,180,188,6953,4146,98,13,0,111,141,4398,3003,89,12,0,101,157,3261,1954,61,7,3,71,104,2129,630,18,3,0,21,38,689,51461,1396,151,42,1589,1794,54844,11829,240,69,34,343,338,12510,9799,387,33,7,427,235,10461,6772,298,24,0,322,178,7272,7026,279,26,3,308,141,7475,7113,181,14,5,200,185,7498,5077,108,18,4,130,130,5337,3334,72,9,4,85,139,3558,2230,68,7,0,75,151,2456,764,20,11,0,31,76,871,53944,1653,211,57,1921,1573,57438,11673,425,139,16,580,316,12569,9757,493,24,8,525,316,10598,6848,578,124,15,717,196,7761,6839,412,77,0,489,198,7526,7012,294,31,3,328,189,7529,6051,163,28,4,195,161,6407,3698,69,15,4,88,123,3909,2389,75,10,0,85,129,2603,1033,40,4,0
LGA17800,1089,15,3,0,18,27,1134,428,7,3,0,10,16,454,463,14,0,0,14,15,492,712,14,0,0,14,14,740,644,18,0,0,18,8,670,481,14,3,0,17,13,511,435,18,5,0,23,24,482,215,8,0,0,8,17,240,63,0,3,0,3,0,66,4530,108,17,0,125,134,4789,826,12,3,0,15,27,868,399,6,0,0,6,15,420,313,14,10,0,24,15,352,552,21,4,0,25,21,598,661,13,4,0,17,22,700,524,8,3,0,11,35,570,400,13,3,0,16,25,441,266,9,0,0,9,34,309,59,0,0,0,0,14,73,4000,96,27,0,123,208,4331,637,12,4,0,16,40,693,372,10,3,0,13,19,404,275,17,3,0,20,19,314,371,24,3,0,27,17,415,588,6,0,0,6,30,624,576,9,3,0,12,43,631,410,13,3,0,16,26,452,304,9,0,0,9,18,331,89,6,3,0
LGA17850,685,12,3,0,15,27,727,255,9,0,0,9,6,270,348,9,0,0,9,5,362,423,8,0,0,8,4,435,458,9,0,0,9,6,473,390,4,0,0,4,3,397,233,0,0,0,0,13,246,141,4,3,0,7,4,152,37,3,0,0,3,3,43,2970,58,6,0,64,71,3105,660,0,4,0,4,8,672,291,4,0,0,4,6,301,295,3,0,0,3,13,311,430,13,0,0,13,8,451,470,0,0,0,0,8,478,455,4,0,0,4,13,472,262,4,0,0,4,7,273,162,7,0,0,7,5,174,64,0,0,0,0,4,68,3089,35,4,0,39,72,3200,529,10,3,0,13,9,551,301,4,0,0,4,5,310,249,6,0,0,6,8,263,349,7,0,0,7,8,364,408,7,0,0,7,6,421,453,0,0,0,0,6,459,347,10,3,0,13,8,368,174,0,0,0,0,6,180,71,4,0,0
LGA17900,1515,51,4,4,59,187,1761,765,27,0,0,27,88,880,960,55,4,3,62,105,1127,1079,56,10,3,69,88,1236,1056,88,18,3,109,95,1260,876,105,28,8,141,61,1078,530,64,21,3,88,52,670,165,16,4,3,23,36,224,39,0,0,0,0,7,46,6985,462,89,27,578,719,8282,1375,31,13,3,47,69,1491,597,11,0,3,14,36,647,783,22,4,0,26,47,856,850,40,7,0,47,62,959,1006,45,6,3,54,86,1146,937,82,13,3,98,70,1105,565,79,25,3,107,52,724,238,16,8,3,27,26,291,49,5,0,0,5,0,54,6400,331,76,18,425,448,7273,1154,29,3,0,32,143,1329,563,21,5,0,26,44,633,609,28,0,3,31,55,695,696,53,3,0,56,55,807,879,41,8,0,49,76,1004,947,74,10,0,84,83,1114,722,66,17,0,83,59,864,257,36,9,3,48,34,339,60,0,0,0
LGA17950,702,0,0,0,0,26,728,342,0,0,0,0,6,348,451,4,0,0,4,16,471,507,3,0,0,3,5,515,376,3,0,0,3,14,393,336,0,0,0,0,11,347,202,0,0,0,0,12,214,94,3,3,0,6,6,106,30,0,0,0,0,0,30,3040,13,3,0,16,96,3152,573,4,3,0,7,12,592,206,0,0,0,0,11,217,287,3,0,0,3,13,303,374,6,0,0,6,5,385,379,3,0,0,3,13,395,339,4,0,0,4,3,346,244,9,0,0,9,7,260,118,0,0,0,0,4,122,44,3,0,0,3,0,47,2564,32,3,0,35,68,2667,539,12,5,0,17,13,569,288,3,0,0,3,17,308,276,10,0,0,10,12,298,295,6,0,0,6,15,316,421,6,0,0,6,12,439,364,5,3,0,8,12,384,274,3,0,0,3,6,283,136,3,0,0,3,4,143,47,0,0,0
LGA18000,19308,2292,519,167,2978,1415,23701,12551,2291,129,30,2450,556,15557,16488,2695,196,37,2928,559,19975,15945,3016,385,32,3433,592,19970,13591,2384,403,27,2814,456,16861,10799,1507,340,19,1866,352,13017,7229,885,426,17,1328,357,8914,5779,486,276,8,770,580,7129,1888,136,128,3,267,334,2489,103578,15692,2802,340,18834,5201,127613,21535,2451,509,169,3129,947,25611,12085,2199,127,25,2351,650,15086,14985,2748,184,39,2971,1022,18978,17167,3319,306,38,3663,774,21604,13655,2531,401,25,2957,567,17179,11442,1716,325,12,2053,444,13939,7388,1091,415,6,1512,313,9213,6092,579,373,8,960,366,7418,2530,244,167,4,415,251,3196,106879,16878,2807,326,20011,5334,132224,23779,2894,608,109,3611,818,28208,12141,2229,102,28,2359,434,14934,13185,3723,172,33,3928,667,17780,18372,3672,260,42,3974,670,23016,15321,3029,418,27,3474,513,19308,11405,2100,373,22,2495,386,14286,8550,1272,328,10,1610,285,10445,5576,744,357,13,1114,270,6960,2895,497,162,13
LGA18020,2292,19,4,0,23,157,2472,947,12,0,0,12,65,1024,917,15,5,0,20,53,990,1361,30,3,0,33,78,1472,1396,42,3,0,45,41,1482,1202,31,6,0,37,56,1295,919,25,5,0,30,46,995,533,10,0,0,10,43,586,186,3,0,3,6,23,215,9753,187,26,3,216,562,10531,2064,16,7,4,27,65,2156,893,18,0,0,18,37,948,799,9,3,4,16,26,841,1167,30,4,0,34,40,1241,1329,25,4,0,29,51,1409,1303,27,3,0,30,52,1385,975,26,0,0,26,37,1038,557,15,0,0,15,32,604,200,3,0,0,3,10,213,9287,169,21,8,198,350,9835,1791,26,3,0,29,103,1923,793,15,0,0,15,67,875,679,21,3,0,24,33,736,958,28,3,3,34,64,1056,1202,26,0,3,29,63,1294,1340,23,0,3,26,64,1430,1067,22,0,0,22,59,1148,643,10,0,0,10,40,693,235,4,0,0
LGA18050,5656,939,181,76,1196,1388,8240,4906,1408,93,20,1521,812,7239,10842,2136,160,32,2328,872,14042,7049,1593,127,21,1741,828,9618,4964,1408,172,29,1609,765,7338,3131,984,198,22,1204,505,4840,2232,815,246,17,1078,408,3718,1908,706,203,16,925,282,3115,849,230,83,7,320,85,1254,41537,10219,1463,240,11922,5945,59404,6161,825,182,63,1070,1214,8445,4117,1064,48,14,1126,1190,6433,9318,2079,78,33,2190,2720,14228,7054,1494,58,14,1566,1540,10160,4732,1177,117,6,1300,1033,7065,3638,1078,111,10,1199,784,5621,2078,744,212,9,965,463,3506,1751,643,219,8,870,402,3023,806,257,104,6,367,182,1355,39655,9361,1129,163,10653,9528,59836,7483,1066,280,50,1396,819,9698,4366,1015,37,17,1069,733,6168,10341,2680,87,14,2781,1927,15049,8213,1926,88,15,2029,1097,11339,5186,1312,91,9,1412,655,7253,3930,1123,112,12,1247,469,5646,2379,805,157,12,974,360,3713,1541,539,199,12,750,207,2498,802,291,116,8
LGA18100,738,3,0,0,3,30,771,354,0,0,0,0,7,361,343,4,0,0,4,4,351,482,7,3,0,10,6,498,538,7,0,0,7,6,551,464,8,0,0,8,14,486,341,3,0,0,3,9,353,202,0,0,0,0,5,207,70,0,0,0,0,0,70,3532,32,3,0,35,81,3648,681,10,0,3,13,3,697,314,0,0,0,0,3,317,322,5,0,0,5,5,332,426,10,0,0,10,9,445,516,6,0,0,6,7,529,509,3,0,0,3,11,523,376,4,0,0,4,7,387,236,4,0,0,4,8,248,81,0,0,0,0,5,86,3461,42,0,3,45,58,3564,634,8,0,3,11,25,670,296,3,0,0,3,4,303,265,4,0,0,4,8,277,374,7,0,0,7,7,388,483,3,3,0,6,12,501,542,9,0,0,9,18,569,440,11,3,0,14,19,473,259,4,0,0,4,14,277,92,0,0,0
LGA18150,1845,12,5,0,17,128,1990,782,11,3,0,14,45,841,756,8,0,0,8,46,810,1054,10,3,0,13,38,1105,1025,26,3,0,29,30,1084,952,20,0,0,20,27,999,780,19,8,0,27,39,846,397,5,0,0,5,22,424,119,3,0,0,3,5,127,7710,114,22,0,136,380,8226,1881,25,5,0,30,70,1981,818,7,4,0,11,30,859,697,17,3,0,20,35,752,900,15,5,0,20,30,950,1038,17,3,0,20,39,1097,952,25,0,0,25,40,1017,767,18,4,0,22,43,832,478,11,4,0,15,34,527,126,4,0,0,4,8,138,7657,139,28,0,167,329,8153,1640,26,5,3,34,65,1739,755,9,3,0,12,152,919,638,18,0,0,18,213,869,854,23,0,0,23,149,1026,998,16,6,0,22,91,1111,1025,25,3,0,28,60,1113,832,12,3,0,15,39,886,485,18,3,3,24,34,543,142,0,0,0
LGA18200,1374,25,3,4,32,95,1501,705,31,3,0,34,51,790,749,29,9,0,38,52,839,913,50,7,0,57,39,1009,971,52,4,3,59,42,1072,781,20,6,3,29,36,846,470,22,8,0,30,48,548,249,12,6,0,18,21,288,63,3,4,0,7,8,78,6275,244,50,10,304,392,6971,1354,24,6,3,33,53,1440,708,22,0,0,22,40,770,736,18,3,0,21,35,792,855,32,8,0,40,40,935,981,44,4,0,48,57,1086,893,32,0,0,32,51,976,544,18,8,0,26,34,604,291,10,8,0,18,31,340,94,6,3,0,9,3,106,6456,206,40,3,249,344,7049,1269,16,3,4,23,49,1341,710,13,0,0,13,47,770,635,21,6,0,27,38,700,827,45,0,3,48,25,900,977,32,0,0,32,47,1056,970,42,0,0,42,37,1049,682,28,9,0,37,37,756,332,20,3,0,23,25,380,104,7,3,0
LGA18250,6947,1793,573,117,2483,777,10207,4668,2319,150,12,2481,337,7486,6840,2669,266,36,2971,400,10211,6231,2397,526,20,2943,351,9525,5498,1737,450,19,2206,296,8000,3343,1006,331,27,1364,217,4924,2374,706,384,15,1105,223,3702,2173,389,228,11,628,172,2973,985,127,85,0,212,93,1290,39059,13143,2993,257,16393,2866,58318,8055,1997,693,121,2811,595,11461,4446,2828,230,27,3085,599,8130,5794,3588,291,32,3911,829,10534,6638,2853,545,30,3428,576,10642,5501,2028,616,16,2660,421,8582,4330,1346,404,11,1761,306,6397,2206,823,432,15,1270,189,3665,2002,524,289,13,826,164,2992,948,141,122,0,263,109,1320,39920,16128,3622,265,20015,3788,63723,8841,2483,877,68,3428,497,12766,4170,2908,216,20,3144,403,7717,5059,4703,345,33,5081,553,10693,6620,3588,518,24,4130,417,11167,5734,2411,629,22,3062,335,9131,4651,1682,570,13,2265,263,7179,2701,895,473,8,1376,174,4251,1788,591,394,8,993,139,2920,1131,195,150,8
LGA18350,8682,196,44,15,255,520,9457,3969,280,75,3,358,177,4504,3977,173,13,7,193,214,4384,5535,237,26,4,267,211,6013,5030,213,12,8,233,187,5450,4238,197,21,3,221,141,4600,3122,181,19,3,203,126,3451,1909,76,8,0,84,105,2098,616,22,13,3,38,28,682,37078,1575,231,46,1852,1709,40639,8171,200,64,16,280,321,8772,4125,214,70,3,287,170,4582,3345,151,6,3,160,166,3671,5245,241,22,0,263,233,5741,5298,243,17,3,263,241,5802,5222,240,15,0,255,227,5704,3694,192,24,3,219,171,4084,2185,117,12,3,132,152,2469,717,29,6,0,35,92,844,38002,1627,236,31,1894,1773,41669,7947,236,54,10,300,270,8517,4371,192,10,3,205,143,4719,2988,182,6,3,191,124,3303,4880,302,19,4,325,187,5392,5734,296,17,3,316,184,6234,5651,283,8,3,294,202,6147,4837,228,17,4,249,188,5274,2614,131,19,5,155,158,2927,956,37,7,5
LGA18400,8748,193,50,24,267,499,9514,4643,183,3,0,186,184,5013,4520,227,11,3,241,165,4926,5567,297,27,3,327,188,6082,4832,306,27,7,340,166,5338,2738,234,34,3,271,108,3117,1504,138,31,3,172,80,1756,753,117,22,0,139,66,958,185,29,26,0,55,13,253,33490,1724,231,43,1998,1469,36957,9067,229,52,26,307,392,9766,5058,163,7,3,173,239,5470,4412,236,11,3,250,171,4833,5668,287,24,3,314,198,6180,5381,301,23,0,324,242,5947,3715,295,24,3,322,128,4165,1746,179,34,3,216,88,2050,912,123,24,0,147,62,1121,273,52,14,3,69,16,358,36232,1865,213,44,2122,1536,39890,9346,241,34,8,283,327,9956,5319,185,10,3,198,216,5733,4180,244,7,4,255,150,4585,5856,359,13,4,376,220,6452,5695,308,23,0,331,168,6194,4568,323,31,3,357,145,5070,2439,200,41,5,246,89,2774,1129,117,32,3,152,54,1335,361,61,17,0
LGA18450,30254,3202,563,200,3965,2289,36508,20421,4237,250,77,4564,860,25845,19412,4367,311,86,4764,871,25047,21427,3981,496,71,4548,849,26824,18256,3359,839,66,4264,718,23238,12746,2699,1226,60,3985,502,17233,9951,2245,1425,66,3736,547,14234,6776,1049,692,33,1774,470,9020,1936,142,167,12,321,152,2409,141179,25281,5969,671,31921,7258,180358,30286,2695,574,198,3467,1540,35293,20850,3581,272,55,3908,1242,26000,18177,3919,247,53,4219,971,23367,20483,3787,309,54,4150,992,25625,19727,3296,625,46,3967,884,24578,14855,2813,921,40,3774,655,19284,10203,2284,1381,37,3702,624,14529,7623,1451,977,26,2454,572,10649,2449,253,213,8,474,200,3123,144653,24079,5519,517,30115,7680,182448,30550,2837,858,103,3798,1131,35479,22048,3871,417,55,4343,1045,27436,18188,4519,336,35,4890,953,24031,20241,4051,336,34,4421,830,25492,20954,3656,452,43,4151,837,25942,16948,2939,825,48,3812,703,21463,11566,2287,1145,34,3466,517,15549,7683,1610,1168,23,2801,587,11071,3076,485,359,16
LGA18500,5209,586,86,17,689,1123,7021,4538,685,35,7,727,664,5929,7729,1057,39,9,1105,740,9574,5465,974,48,15,1037,672,7174,5374,949,52,6,1007,608,6989,3955,624,46,6,676,414,5045,2526,463,55,4,522,360,3408,2135,507,56,12,575,201,2911,838,188,26,5,219,71,1128,37769,6033,443,81,6557,4853,49179,5553,617,124,34,775,833,7161,4153,668,30,10,708,659,5520,6709,1011,33,12,1056,1096,8861,5533,985,43,7,1035,936,7504,4667,796,38,9,843,713,6223,4853,758,37,4,799,717,6369,2622,459,52,0,511,380,3513,2163,447,47,3,497,359,3019,935,237,34,4,275,164,1374,37188,5978,438,83,6499,5857,49544,6332,739,162,28,929,799,8060,4418,629,28,11,668,513,5599,6952,1239,34,12,1285,1016,9253,5760,1147,37,12,1196,801,7757,5023,902,39,3,944,612,6579,4741,722,45,3,770,506,6017,3352,537,61,7,605,396,4353,1892,335,55,6,396,234,2522,1067,231,36,10
LGA18550,27273,496,112,49,657,1669,29599,13925,377,23,5,405,518,14848,15004,503,45,16,564,496,16064,17370,661,61,11,733,553,18656,14724,563,75,7,645,475,15844,11505,553,70,0,623,453,12581,11258,510,70,14,594,542,12394,7336,288,45,3,336,565,8237,2043,54,17,0,71,199,2313,120438,4005,518,105,4628,5470,130536,27705,557,138,68,763,1179,29647,15315,384,21,9,414,607,16336,14051,534,36,3,573,546,15170,17267,702,51,10,763,593,18623,16408,674,71,7,752,605,17765,13691,633,86,12,731,515,14937,11218,569,93,10,672,534,12424,8467,336,52,10,398,657,9522,2533,100,30,4,134,384,3051,126655,4489,578,133,5200,5620,137475,28378,636,168,22,826,1134,30338,17258,439,27,10,476,647,18381,14477,676,48,4,728,541,15746,17421,901,63,13,977,716,19114,17855,808,79,10,897,651,19403,15869,756,119,5,880,551,17300,12776,701,110,7,818,559,14153,8492,413,79,12,504,534,9530,3332,122,34,5
LGA18710,2420,48,9,5,62,91,2573,1199,29,0,0,29,27,1255,1270,29,0,0,29,31,1330,1718,59,5,0,64,40,1822,1715,58,3,0,61,19,1795,1198,36,3,0,39,20,1257,709,23,3,0,26,26,761,367,15,7,0,22,17,406,145,0,0,0,0,3,148,10741,297,30,5,332,274,11347,2756,63,21,5,89,106,2951,1316,27,3,0,30,45,1391,1218,47,3,0,50,22,1290,1944,76,5,0,81,64,2089,1948,69,8,0,77,64,2089,1576,56,5,3,64,60,1700,857,30,7,0,37,26,920,485,23,4,0,27,24,536,153,0,0,0,0,6,159,12253,391,56,8,455,417,13125,3089,77,20,5,102,186,3377,1486,41,11,0,52,59,1597,1242,57,3,0,60,68,1370,2154,105,3,0,108,97,2359,2047,76,15,0,91,74,2212,1791,68,4,0,72,64,1927,1065,38,8,0,46,35,1146,531,27,0,0,27,24,582,199,9,3,0
