region_id,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000mo,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_199,C11_CFNC_1F1P_200_399,C11_CFNC_1F1P_400_599,C11_CFNC_1F1P_600_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_199,C11_CFNC_1E1A_200_399,C11_CFNC_1E1A_400_599,C11_CFNC_1E1A_600_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_199,C11_CFNC_1F1NW_200_399,C11_CFNC_1F1NW_400_599,C11_CFNC_1F1NW_600_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_199,C11_CFNC_1P1NW_200_399,C11_CFNC_1P1NW_400_599,C11_CFNC_1P1NW_600_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_mr,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_199,C11_CFNC_1A1NW_200_399,C11_CFNC_1A1NW_400_599,C11_CFNC_1A1NW_600_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_199,C11_CFNC_BA_200_399,C11_CFNC_BA_400_599,C11_CFNC_BA_600_799,C11_CFNC_BA_800_999,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000m,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_N,C11_CFNC_BNW_1_199,C11_CFNC_BNW_200_399,C11_CFNC_BNW_400_599,C11_CFNC_BNW_600_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000m,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_199,C11_CFNC_LFns_200_399,C11_CFNC_LFns_400_599,C11_CFNC_LFns_600_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000mo,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_199,C11_CFNC_T_200_399,C11_CFNC_T_400_599,C11_CFNC_T_600_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000M,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CF_BFT_N,C11_CF_BFT_1_199,C11_CF_BFT_200_399,C11_CF_BFT_400_599,C11_CF_BFT_600_799,C11_CF_BFT_800_999,C11_CF_BFT_1000_1499,C11_CF_BFT_1500_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_mr,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_N,C11_CF_BPT_1_199,C11_CF_BPT_200_399,C11_CF_BPT_400_599,C11_CF_BPT_600_799,C11_CF_BPT_800_999,C11_CF_BPT_1000_1499,C11_CF_BPT_1500_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_mr,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_N,C11_CF_1F1P_1_199,C11_CF_1F1P_200_399,C11_CF_1F1P_400_599,C11_CF_1F1P_600_799,C11_CF_1F1P_800_999,C11_CF_1F1P_1000_1499,C11_CF_1F1P_1500_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000mo,C11_CF_1F1P_Ns,C11_CF_1F1P_T,C11_CF_1E1A_N,C11_CF_1E1A_1_199,C11_CF_1E1A_200_399,C11_CF_1E1A_400_599,C11_CF_1E1A_600_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_mr,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_N,C11_CF_1F1NW_1_199,C11_CF_1F1NW_200_399,C11_CF_1F1NW_400_599,C11_CF_1F1NW_600_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_199,C11_CF_1P1NW_200_399,C11_CF_1P1NW_400_599,C11_CF_1P1NW_600_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_mr,C11_CF_1P1NW_Ns
LGA13800,17,22,13,19,3,200,3,7,0,21,34,52,186,194,147,66,81,13,804,3,0,3,3,4,15,25,29,30,13,28,8,161,3,3,6,31,58,70,170,109,33,71,19,22,595,0,10,13,52,58,52,69,26,18,11,8,12,329,0,0,4,5,3,8,14,5,3,3,3,3,51,3,3,0,4,3,5,12,12,7,0,6,3,58,41,70,35,481,279,249,159,57,27,8,27,53,1486,0,3,0,10,6,4,4,3,0,5,0,274,309,61,100,68,624,487,533,868,741,687,351,473,416,5409,8,4,0,8,6,24,115,202,397,276,627,209,1876,0,0,6,4,15,16,63,55,25,24,34,21,263,5,3,3,18,31,65,389,566,541,319,505,235,2680,0,0,0,0,0,11,57,85,82,54,74,42,405,7,6,8,23,66,132,474,345,125,210,113,118,1627,0,3,4,18,39,35,65,25,26,17,14,39
LGA13850,3,0,0,0,0,15,0,0,0,3,3,6,10,6,3,4,0,0,35,0,0,0,0,3,3,3,0,3,0,0,0,12,3,0,0,0,5,3,9,0,0,0,0,3,23,0,3,3,3,3,3,3,0,0,3,3,0,24,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,48,23,19,6,0,3,0,0,8,114,0,0,3,0,0,0,0,0,3,0,0,28,34,6,10,9,57,44,46,56,16,16,10,12,45,327,0,0,0,0,4,3,12,8,15,5,6,15,68,0,0,0,0,3,5,4,0,3,0,0,3,18,0,0,0,0,3,4,25,15,12,6,5,8,78,0,0,0,0,0,0,3,3,3,3,0,4,16,0,0,0,0,6,11,11,12,3,3,0,5,51,0,0,0,0,0,3,5,0,0,0,0,0
LGA13950,17,14,7,5,3,200,4,0,0,7,23,55,245,194,127,39,71,17,782,0,0,0,5,5,6,27,30,36,7,25,5,146,8,4,11,61,144,192,334,174,27,81,25,32,1093,3,13,45,76,103,62,61,33,15,5,4,16,436,4,3,3,10,14,12,18,17,3,5,0,7,96,0,0,0,0,0,8,13,6,9,4,8,6,54,150,176,109,1038,485,321,162,38,15,13,10,89,2606,3,3,0,32,13,8,14,0,4,4,0,382,463,178,208,172,1253,828,767,1169,869,755,448,552,584,7783,4,3,3,5,15,42,216,424,604,397,895,178,2786,0,4,0,11,32,46,79,59,44,24,27,43,369,10,6,4,10,32,91,418,516,493,289,464,173,2506,4,3,3,5,11,22,71,84,100,70,120,35,528,12,12,31,126,271,359,948,650,220,400,157,181,3367,10,9,49,95,144,128,150,90,48,31,38,78
LGA14000,76,63,35,78,8,574,0,5,3,22,31,67,265,292,288,187,425,25,1610,3,0,3,14,10,12,32,35,43,27,77,8,264,14,0,8,24,79,123,315,250,108,363,154,35,1473,6,21,34,92,141,129,198,129,60,40,51,20,921,0,0,5,6,12,21,37,19,8,13,13,7,141,0,0,0,7,0,5,13,15,14,11,41,5,111,259,198,93,935,764,863,755,276,169,85,100,139,4636,3,3,6,21,12,10,3,9,0,0,0,679,746,296,245,156,1152,1111,1361,1925,1423,1463,1161,2321,964,13578,11,4,6,3,10,53,205,345,667,620,3171,479,5574,0,0,11,16,38,70,164,132,101,87,166,83,868,9,15,13,20,54,108,574,896,1136,1200,2939,494,7458,0,0,0,5,14,15,77,90,134,150,415,75,975,11,15,12,58,141,194,731,869,279,1730,684,297,5021,5,15,32,93,97,100,178,160,92,111,112,85
LGA14100,7,7,7,21,0,57,0,0,0,0,0,10,13,20,19,27,58,3,150,0,0,0,0,0,0,0,3,5,3,8,0,19,0,0,0,0,0,5,23,12,17,40,35,4,136,0,0,0,0,15,9,8,9,15,12,23,0,91,0,0,0,0,0,0,4,0,0,3,0,5,12,0,0,0,0,0,0,3,0,3,0,7,0,13,15,14,0,67,38,48,32,26,29,22,43,16,350,3,0,0,0,0,0,0,0,3,0,0,74,80,18,14,0,67,53,79,103,101,135,136,353,102,1161,0,0,0,0,3,3,5,21,29,23,250,46,380,0,0,0,0,0,3,6,6,4,4,21,6,50,3,0,0,0,3,3,25,34,41,59,292,54,514,0,0,0,0,0,3,0,3,3,9,43,7,68,0,0,0,0,4,11,25,32,17,163,114,54,420,0,0,3,3,0,6,9,3,9,17,16,4
LGA14150,32,21,3,14,3,256,5,0,0,14,23,60,192,160,125,60,107,10,756,0,3,0,7,0,13,30,18,30,7,22,7,137,0,4,11,30,136,119,224,109,43,77,32,24,809,3,13,36,66,87,60,67,30,12,7,12,20,413,0,3,3,5,13,13,13,9,6,0,5,8,78,0,0,0,0,3,3,8,10,6,4,13,5,52,237,166,80,851,468,353,262,87,48,17,26,83,2678,9,3,0,19,3,8,5,0,3,0,0,334,384,261,199,141,1008,797,709,1018,746,739,356,663,511,7148,7,10,4,10,16,29,169,295,410,260,898,194,2302,0,3,0,5,29,58,78,46,42,28,56,41,386,7,3,8,15,48,96,402,420,470,327,692,161,2649,0,0,3,4,5,10,54,62,69,65,125,41,438,4,14,24,77,175,235,524,390,153,393,196,140,2325,0,5,34,70,100,68,109,57,42,29,50,48
LGA14200,4,4,0,4,0,76,4,0,0,11,24,37,78,37,26,7,20,6,250,0,4,0,3,0,0,9,5,8,3,0,7,39,3,3,3,23,42,32,36,21,3,7,3,4,180,0,0,4,18,29,20,15,6,0,0,0,4,96,0,0,0,4,5,3,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,4,9,17,27,9,328,123,112,52,10,7,3,5,31,724,0,4,0,11,5,4,3,0,0,0,0,102,129,38,48,22,419,252,259,300,155,102,36,74,169,1874,3,3,3,3,9,19,61,77,78,41,50,46,393,0,3,0,0,6,5,14,9,5,0,3,3,48,0,3,3,9,17,33,138,101,48,23,24,35,434,0,0,0,0,3,3,19,7,10,3,9,6,60,3,4,3,8,35,39,85,42,11,15,4,16,265,0,0,0,5,13,17,11,4,4,3,0,8
LGA14250,6,0,0,0,0,15,0,0,0,5,3,5,3,0,4,0,0,0,20,0,0,0,3,0,0,3,0,0,0,0,0,6,5,0,0,3,3,3,3,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,6,3,0,0,0,0,0,47,0,0,3,0,0,0,0,0,0,0,0,16,19,10,3,3,37,21,21,23,15,14,6,4,21,178,0,0,3,3,0,0,6,4,6,6,3,16,47,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,3,3,0,9,19,3,0,0,9,50,0,0,0,0,3,3,0,3,0,0,0,0,9,0,0,0,4,0,5,12,5,0,0,0,5,31,0,0,3,0,3,0,0,0,0,0,0,0
LGA14300,0,0,3,0,4,19,0,0,0,0,8,9,20,16,12,3,7,3,78,0,0,0,0,0,0,7,6,0,0,0,0,13,0,0,6,3,11,3,19,7,0,3,3,0,55,0,0,0,8,5,6,5,0,0,0,0,5,29,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,3,3,0,0,0,0,0,6,0,9,4,85,39,19,11,3,0,3,3,7,183,0,0,0,0,0,0,0,0,0,0,0,35,35,9,12,16,99,73,48,88,61,39,20,21,57,543,4,0,0,0,3,3,20,24,25,12,27,28,146,0,0,0,0,0,0,5,0,0,4,0,0,9,0,0,0,3,0,6,32,25,37,8,20,24,155,3,3,0,0,0,0,3,3,6,3,3,4,28,0,0,0,3,9,17,38,22,9,3,3,6,110,0,0,0,3,5,3,11,3,4,0,0,0
LGA14350,14,12,3,3,3,148,0,3,0,4,22,50,116,66,46,18,13,8,346,0,0,0,8,3,11,17,16,12,8,5,7,87,0,3,0,22,37,31,59,35,9,9,3,12,220,0,5,13,52,67,35,42,19,8,5,4,5,255,0,3,6,7,9,6,10,4,0,3,0,3,51,0,3,3,3,0,3,6,3,3,0,3,0,27,22,47,31,665,324,252,128,21,3,0,4,48,1545,0,3,0,16,3,3,9,0,0,0,0,185,219,31,70,53,801,503,462,501,277,147,71,86,282,3284,3,3,0,0,10,17,54,83,73,45,51,41,380,3,0,0,4,7,14,49,14,10,3,3,19,126,0,4,0,3,24,30,186,149,88,47,35,57,623,0,0,4,0,3,11,19,18,20,8,4,6,93,0,0,0,11,23,67,114,65,18,22,10,31,361,0,4,6,13,33,32,51,14,5,3,0,15
LGA14400,7,8,4,10,3,96,0,0,0,3,8,15,47,55,46,21,62,5,262,0,0,0,3,5,3,7,5,15,10,9,0,57,0,3,4,4,13,23,50,36,25,42,15,12,227,0,0,0,15,43,38,35,17,14,12,8,4,186,0,0,0,8,5,3,6,8,3,3,3,0,39,0,0,0,3,3,3,0,3,0,0,3,0,15,14,36,18,262,235,226,169,65,27,15,19,43,1129,0,0,0,10,0,4,0,3,0,0,0,153,170,14,39,25,312,328,355,365,266,224,165,223,223,2539,4,0,0,0,3,9,13,45,71,62,211,47,465,0,0,0,3,3,15,23,19,13,12,16,17,121,0,3,0,0,11,20,98,171,168,104,193,77,845,0,0,0,0,0,5,16,21,22,23,37,14,138,0,0,0,4,11,22,100,80,24,81,40,24,386,0,4,0,3,10,13,17,15,3,11,6,19
LGA14450,23,23,5,18,3,209,3,0,0,7,14,49,125,123,91,38,82,6,538,3,0,0,0,3,6,21,21,25,10,28,4,121,4,3,3,26,74,63,141,71,27,64,41,17,534,0,12,26,51,66,30,64,31,10,14,14,6,324,5,0,8,3,7,11,8,3,0,3,3,8,59,0,0,0,0,0,5,11,7,0,3,16,7,49,150,101,31,504,259,223,179,61,40,21,38,64,1671,0,0,3,21,10,0,0,0,0,4,0,282,320,169,121,74,629,480,444,721,547,504,325,633,407,5054,0,0,5,0,14,34,121,197,306,214,755,145,1791,7,0,6,14,12,27,49,47,37,15,51,26,291,3,0,3,8,33,62,227,314,306,236,683,140,2015,0,0,3,0,10,12,27,38,49,48,111,35,333,5,12,17,38,101,132,312,292,99,344,182,91,1625,0,4,21,40,58,55,66,40,29,34,36,38
LGA14500,57,68,35,126,7,484,3,3,0,5,8,39,100,122,140,135,405,11,971,0,0,0,0,7,13,13,22,17,16,77,10,175,6,3,3,15,31,48,140,139,80,308,227,30,1030,4,6,21,53,63,81,168,123,95,93,157,14,878,5,0,0,5,3,10,11,15,12,15,14,3,93,0,3,0,4,0,3,8,14,3,4,30,8,77,120,104,42,366,364,570,669,429,303,169,455,139,3730,0,0,0,6,8,6,0,6,0,7,12,565,610,142,134,73,466,508,840,1256,1049,946,969,2474,806,9663,14,3,0,11,6,26,80,111,226,234,2454,348,3513,6,0,6,9,10,20,51,54,61,64,224,74,579,4,0,3,7,21,51,175,292,381,818,2897,449,5098,3,0,0,0,7,5,21,29,55,72,319,64,575,9,6,9,24,59,63,228,326,138,1897,943,321,4023,3,12,16,18,36,30,86,66,62,107,166,80
LGA14550,11,0,0,0,3,60,0,0,4,7,3,15,42,18,10,8,8,3,118,0,0,0,0,6,4,4,10,6,0,0,0,30,0,0,4,11,16,19,18,13,8,3,4,0,96,0,0,7,31,31,24,10,3,0,4,0,0,110,0,0,0,4,4,0,0,3,0,0,0,3,14,0,0,0,0,0,0,0,4,5,0,0,0,9,7,15,8,207,80,61,32,4,0,3,0,18,435,0,3,0,3,0,3,0,0,0,0,0,65,74,10,27,23,282,161,156,169,87,54,27,27,96,1119,0,5,0,6,5,9,36,36,27,20,20,22,186,0,0,0,0,5,10,10,9,6,0,0,4,44,0,0,6,10,3,11,55,42,23,12,9,20,191,0,0,0,0,3,0,6,6,0,3,6,0,24,3,0,0,8,20,24,61,21,8,13,0,13,171,0,0,0,13,15,16,10,10,3,0,0,0
LGA14600,3,3,0,0,3,34,0,3,0,5,8,15,31,22,9,4,5,0,102,3,0,3,0,0,6,0,3,4,0,3,3,25,3,3,3,3,11,5,16,3,0,3,3,3,56,0,3,3,9,17,5,0,3,0,0,0,3,43,0,3,0,0,0,3,3,0,0,0,3,3,15,3,0,0,0,0,3,0,3,0,0,3,0,12,6,3,5,104,40,23,10,5,4,0,3,13,216,0,0,3,3,0,0,0,0,0,0,0,45,51,26,18,20,136,93,97,103,72,47,17,42,77,748,3,6,0,0,8,10,25,30,18,16,15,18,149,0,0,0,0,3,3,0,9,0,0,0,3,18,0,3,3,5,9,9,49,54,30,12,20,22,216,3,0,0,0,0,3,6,3,6,0,3,3,27,3,0,6,8,18,14,33,22,3,9,4,11,131,0,0,0,4,3,3,4,0,0,0,0,4
LGA14650,89,75,21,61,13,660,7,5,3,13,58,133,620,562,417,203,332,35,2388,0,0,6,5,7,27,70,79,89,41,79,22,425,8,6,10,57,141,202,529,347,111,272,79,67,1829,3,34,47,187,299,197,256,107,54,33,40,29,1286,3,0,3,25,26,39,55,39,16,44,5,14,269,0,3,0,5,4,11,17,26,28,15,24,7,140,137,287,164,3204,2018,1642,1005,273,123,48,73,332,9306,3,3,3,60,36,25,9,8,3,3,5,1116,1274,171,348,251,3602,2677,2471,3116,2205,1882,1126,1593,1684,21126,8,4,0,4,19,45,253,510,813,603,1509,446,4214,0,4,8,8,35,55,152,133,114,57,82,72,720,11,10,6,23,53,148,1002,1600,1478,959,1529,586,7405,4,0,0,10,15,22,150,212,241,148,293,94,1189,8,9,18,39,124,254,972,846,271,730,318,331,3920,8,5,10,75,131,137,197,148,84,46,41,104
LGA14700,11,14,18,33,0,137,0,0,0,0,5,11,53,68,60,42,135,4,378,0,0,0,0,3,3,14,9,12,8,30,3,82,3,0,3,3,13,18,69,50,19,81,56,5,320,3,3,6,21,18,20,37,7,22,17,26,7,187,3,0,0,0,0,0,0,3,0,5,7,0,18,0,0,0,3,0,0,3,3,0,5,11,4,29,34,23,10,104,59,110,122,62,52,26,78,24,704,0,0,0,0,8,0,0,0,0,0,0,183,191,43,29,19,136,126,188,353,300,371,338,964,240,3107,3,0,0,0,3,5,15,54,93,87,629,79,968,3,3,0,3,3,3,12,7,16,9,52,6,117,3,3,3,3,4,6,50,78,118,171,711,104,1254,3,0,0,3,3,0,11,14,12,25,132,9,212,4,5,4,5,15,25,94,99,41,417,216,48,973,0,0,3,6,19,11,20,14,12,12,36,12
LGA14750,0,5,0,0,0,35,0,3,3,7,7,17,41,37,21,11,8,3,158,0,0,0,3,0,4,12,5,3,4,0,3,34,3,0,0,8,16,11,27,11,3,5,3,0,87,0,0,3,11,19,7,7,0,0,0,3,8,58,0,0,0,0,0,3,4,6,0,0,0,0,13,0,0,0,0,0,4,0,4,0,0,0,0,8,4,20,3,149,64,55,25,3,3,0,3,13,342,0,3,0,0,0,0,0,3,0,0,0,51,57,7,33,9,187,121,116,161,142,85,34,44,83,1022,4,0,4,3,7,7,51,47,55,34,50,29,291,0,0,0,3,0,7,7,3,6,0,4,6,36,5,0,3,4,7,18,87,81,69,31,30,29,364,0,3,0,0,0,4,11,15,8,6,6,8,61,0,3,0,6,20,34,68,43,17,9,0,10,210,0,0,3,3,12,4,8,3,0,3,0,3
LGA14800,42,18,16,49,0,221,3,0,3,0,3,20,90,112,122,94,304,13,764,0,0,0,3,0,6,12,7,20,16,82,11,157,0,0,0,9,26,34,94,77,46,178,139,10,613,0,3,3,20,35,20,49,29,21,26,23,5,234,0,0,0,0,0,3,5,7,4,6,14,5,44,0,0,0,0,0,0,0,0,8,7,38,5,58,14,32,18,199,89,81,100,53,39,13,40,18,696,0,3,0,6,0,0,0,3,0,0,0,411,423,30,47,24,245,170,207,452,473,614,622,2452,493,5829,0,3,3,3,3,5,29,43,87,103,906,101,1286,0,0,0,3,3,7,25,26,30,15,60,12,181,0,3,3,0,3,8,65,146,184,244,977,85,1718,0,0,0,0,0,4,18,20,40,46,285,19,432,8,0,0,3,15,31,111,139,61,537,203,41,1149,0,0,6,3,17,14,28,28,21,28,32,9
LGA14850,43,19,4,12,4,265,6,3,3,17,29,58,224,132,91,31,45,6,645,0,0,0,3,3,9,30,22,18,8,10,3,106,0,0,5,33,72,67,101,59,18,27,5,10,397,3,8,13,65,91,61,53,28,16,3,3,10,354,0,3,4,6,7,7,13,9,4,3,3,0,59,0,0,0,0,0,6,6,8,3,0,4,7,34,19,54,32,524,285,238,134,51,13,8,13,57,1428,0,0,0,18,10,8,8,0,0,0,0,233,277,35,79,63,691,548,566,838,537,350,137,190,340,4374,4,3,3,9,11,22,127,155,185,112,158,98,887,0,0,3,6,23,25,82,46,26,12,16,15,254,3,0,0,9,27,59,329,297,195,90,121,60,1190,3,3,0,0,4,13,52,44,34,14,24,14,205,0,3,3,20,64,104,245,129,39,60,26,53,746,0,3,0,24,60,58,81,23,6,7,3,23
LGA14870,15,6,0,0,4,88,0,0,0,3,10,15,63,60,46,26,51,9,283,0,0,0,4,0,8,11,6,14,5,9,0,57,0,0,4,14,22,25,64,40,13,35,0,12,229,3,4,6,25,32,24,28,10,6,3,4,7,152,0,0,0,0,3,11,10,0,0,7,0,5,36,0,0,0,0,0,3,0,0,3,3,9,0,18,12,38,18,390,154,132,56,13,3,0,5,38,859,0,3,3,3,3,3,3,0,0,0,0,122,140,15,48,34,455,239,261,290,217,155,120,169,205,2208,3,0,0,3,3,8,31,43,74,42,117,46,370,0,0,0,7,9,5,15,7,4,0,3,5,55,3,0,0,3,9,17,93,134,85,110,150,46,650,0,0,0,0,4,4,16,14,20,11,29,8,106,3,0,0,13,13,32,93,84,17,90,25,25,395,0,0,5,4,13,9,11,8,3,3,3,19
LGA14900,36,28,10,11,10,261,4,3,3,16,30,74,299,245,204,52,123,23,1076,0,3,0,0,7,16,55,57,52,27,39,24,280,14,5,8,77,199,232,427,200,61,86,22,58,1389,9,21,46,99,114,70,81,30,6,3,6,16,501,4,3,7,14,22,21,29,14,6,0,0,17,137,0,0,0,4,3,4,13,19,23,11,10,13,100,187,254,119,1674,580,462,180,44,28,15,18,152,3713,9,6,3,46,14,12,15,3,0,5,0,563,676,237,305,193,1958,1016,1018,1539,1239,1308,561,757,924,11055,24,8,5,13,40,87,488,882,1388,838,1734,476,5983,7,3,3,21,63,69,137,125,91,38,58,59,674,16,13,11,18,81,184,923,1143,1030,602,857,360,5238,7,6,3,11,27,40,143,176,209,147,209,104,1082,25,21,32,160,431,619,1719,1065,453,655,328,429,5937,13,30,57,165,291,192,315,143,70,55,40,123
LGA14920,4,3,3,3,0,42,3,0,0,7,3,21,43,27,14,8,9,4,139,3,0,0,6,3,0,4,6,3,0,0,0,25,0,0,3,3,16,17,17,8,3,4,3,6,80,0,0,4,12,19,11,10,4,0,0,0,0,60,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,3,3,3,0,0,0,3,4,16,4,16,3,165,52,49,19,3,0,4,3,10,328,0,3,0,3,0,0,3,0,0,0,0,59,68,10,24,10,208,121,123,140,95,44,32,50,89,946,0,0,0,6,4,11,29,26,19,15,26,20,156,0,0,0,0,0,0,4,9,3,0,3,3,22,0,0,0,0,8,6,43,40,33,20,10,32,192,0,0,0,0,0,5,6,4,3,0,3,3,24,3,0,4,4,13,27,43,30,11,10,3,11,159,0,3,0,6,4,6,6,3,0,3,0,3
LGA14950,4,3,0,0,0,24,0,0,3,0,3,10,10,9,3,0,3,5,46,0,0,3,0,0,3,3,3,3,0,0,0,15,0,0,3,0,12,9,11,0,3,7,3,0,48,0,3,0,4,5,0,5,0,3,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,9,3,6,3,42,18,20,9,0,0,0,0,0,101,0,0,0,0,0,0,3,0,0,0,0,22,25,6,12,12,56,48,52,62,32,28,10,15,32,365,0,0,3,0,4,3,12,8,12,7,9,13,71,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,6,9,31,18,14,4,11,15,114,0,0,0,0,0,0,6,6,0,0,0,4,16,0,0,0,8,12,12,20,7,0,0,0,7,66,3,0,0,4,4,3,3,3,0,0,0,0
LGA15050,36,29,14,12,7,218,0,4,0,15,18,54,211,205,164,80,116,15,882,0,0,3,3,7,10,25,40,37,13,30,3,171,3,0,4,21,58,98,215,147,37,130,24,28,765,3,4,6,53,104,57,62,36,8,13,11,12,369,0,0,0,7,11,8,20,15,5,7,0,0,73,3,0,0,0,0,4,6,11,6,10,15,7,62,40,68,40,879,505,390,207,42,18,15,11,86,2301,3,3,0,14,14,8,0,3,0,0,0,364,409,58,85,53,1012,742,682,933,827,698,461,581,544,6676,3,3,0,3,3,17,96,211,366,243,617,154,1716,0,0,0,0,6,22,49,47,28,27,39,25,243,3,3,0,0,20,59,357,563,573,373,627,166,2744,0,0,0,4,7,7,48,80,84,63,108,34,435,4,3,8,13,36,127,464,401,130,427,140,122,1875,0,0,3,19,42,48,89,47,21,15,9,25
LGA15150,33,29,14,40,7,224,0,0,0,0,5,17,82,89,79,55,186,9,522,0,0,0,3,4,0,10,9,13,14,39,4,96,3,0,0,3,12,31,57,44,37,121,77,9,394,3,3,10,23,24,26,57,44,22,24,29,4,269,0,0,0,0,3,3,9,3,5,5,7,6,41,0,3,0,0,3,0,5,3,5,5,28,0,52,27,19,11,121,119,136,181,103,70,65,96,44,992,0,0,0,3,3,0,3,0,3,0,0,317,329,36,28,26,156,191,246,503,428,527,465,1395,413,4414,3,3,0,0,4,5,6,36,49,70,547,62,785,0,0,0,0,5,12,17,10,18,24,57,21,164,3,3,5,0,4,18,48,111,153,261,845,92,1543,3,0,0,0,0,3,10,21,21,28,145,13,244,3,4,0,8,12,12,68,97,44,622,242,69,1181,0,0,0,12,14,13,29,24,19,33,47,29
