region_id,C11_P_NatPhy_sci_15_19,C11_P_NatPhy_sci_20_24,C11_P_NatPhy_sci_25_34,C11_P_NatPhy_sci_35_44,C11_P_NatPhy_sci_45_54,C11_P_NatPhy_sci_55_64,C11_P_NatPhy_sci_65_74,C11_P_NatPhy_sci_75_84,C11_P_NatPhy_sci_85_ov,C11_P_NatPhy_sci_Tot,C11_P_InfTec_15_19,C11_P_InfTec_20_24,C11_P_InfTec_25_34,C11_P_InfTec_35_44,C11_P_InfTec_45_54,C11_P_InfTec_55_64,C11_P_InfTec_65_74,C11_P_InfTec_75_84,C11_P_InfTec_85_ov,C11_P_InfTec_Tot,C11_P_EngRT_15_19,C11_P_EngRT_20_24,C11_P_EngRT_25_34,C11_P_EngRT_35_44,C11_P_EngRT_45_54,C11_P_EngRT_55_64,C11_P_EngRT_65_74,C11_P_EngRT_75_84,C11_P_EngRT_85_ov,C11_P_EngRT_Tot,C11_P_ArchBuild_15_19,C11_P_ArchBuild_20_24,C11_P_ArchBuild_25_34,C11_P_ArchBuild_35_44,C11_P_ArchBuild_45_54,C11_P_ArchBuild_55_64,C11_P_ArchBuild_65_74,C11_P_ArchBuild_75_84,C11_P_ArchBuild_85o,C11_P_Arch_building_Tot,C11_P_AgEnv_RS_15_19,C11_P_AgEnv_RS_20_24,C11_P_AgEnv_RS_25_34,C11_P_AgEnv_RS_35_44,C11_P_AgEnv_RS_45_54,C11_P_AgEnv_RS_55_64,C11_P_AgEnv_RS_65_74,C11_P_AgEnv_RS_75_84,C11_P_AgEnv_RS_85o,C11_P_AgEnv_RS_Tot,C11_P_Health_15_19,C11_P_Health_20_24,C11_P_Health_25_34,C11_P_Health_35_44,C11_P_Health_45_54,C11_P_Health_55_64,C11_P_Health_65_74,C11_P_Health_75_84,C11_P_Health_85o,C11_P_Healt_To,C11_P_Educ_15_19,C11_P_Educ_20_24,C11_P_Educ_25_34,C11_P_Educ_35_44,C11_P_Educ_45_54,C11_P_Educ_55_64,C11_P_Educ_65_74,C11_P_Educ_75_84,C11_P_Educ_85o,C11_P_Educ_Tot,C11_P_MngtCom_15_19,C11_P_MngtCom_20_24,C11_P_MngtCom_25_34,C11_P_MngtCom_35_44,C11_P_MngtCom_45_54,C11_P_MngtCom_55_64,C11_P_MngtCom_65_74,C11_P_MngtCom_75_84,C11_P_MngtCom_85o,C11_P_MngtCom_Tot,C11_P_Soc_cult_15_19,C11_P_Soc_cult_20_24,C11_P_Soc_cult_25_34,C11_P_Soc_cult_35_44,C11_P_Soc_cult_45_54,C11_P_Soc_cult_55_64,C11_P_Soc_cult_65_74,C11_P_Soc_cult_75_84,C11_P_Soc_cult_85o,C11_P_Society_cultur_Tot,C11_P_Creative_art_15_19,C11_P_Creative_art_20_24,C11_P_Creative_art_25_34,C11_P_Creative_art_35_44,C11_P_Creative_art_45_54,C11_P_Creative_art_55_64,C11_P_Creative_art_65_74,C11_P_Creative_art_75_84,C11_P_Creative_art_85o,C11_P_Creative_arts_Tot,C11_P_FoodHos_PS_15_19,C11_P_FoodHos_PS_20_24,C11_P_FoodHos_PS_25_34,C11_P_FoodHos_PS_35_44,C11_P_FoodHos_PS_45_54,C11_P_FoodHos_PS_55_64,C11_P_FoodHos_PS_65_74,C11_P_FoodHos_PS_75_84,C11_P_FoodHos_PS_85o,C11_P_Foo_hos_pers_S_Tot,C11_P_MixFld_pr_15_19,C11_P_MixFld_pr_20_24,C11_P_MixFld_pr_25_34,C11_P_MixFld_pr_35_44,C11_P_MixFld_pr_45_54,C11_P_MixFld_pr_55_64,C11_P_MixFld_pr_65_74,C11_P_MixFld_pr_75_84,C11_P_MixFld_pr_85_ov,C11_P_MixFld_pr_Tot,C11_P_FldStu_ID_15_19,C11_P_FldStu_ID_20_24,C11_P_FldStu_ID_25_34,C11_P_FldStu_ID_35_44,C11_P_FldStu_ID_45_54,C11_P_FldStu_ID_55_64,C11_P_FldStu_ID_65_74,C11_P_FldStu_ID_75_84,C11_P_FldStu_ID_85o,C11_P_FldStu_ID_Tot,C11_P_FldStu_NS_15_19,C11_P_FldStu_NS_20_24,C11_P_FldStu_NS_25_34,C11_P_FldStu_NS_35_44,C11_P_FldStu_NS_45_54,C11_P_FldStu_NS_55_64,C11_P_FldStu_NS_65_74,C11_P_FldStu_NS_75_84,C11_P_FldStu_NS_85o,C11_P_FldStu_NS_T,C11_P_Tot_15_19,C11_P_Tot_20_24,C11_P_Tot_25_34,C11_P_Tot_35_44,C11_P_Tot_45_54,C11_P_Tot_55_64,C11_P_Tot_65_74,C11_P_Tot_75_84,C11_P_Tot_85o,C11_P_T_T
LGA18000,4,87,384,645,523,334,189,63,26,2255,10,129,650,779,573,216,44,11,3,2415,22,291,1348,1994,2125,1495,1200,694,231,9400,25,235,944,1155,813,561,343,208,81,4365,10,70,311,333,216,89,61,41,14,1145,14,207,1096,1338,1239,769,488,297,96,5544,4,116,925,1202,1091,1054,583,251,73,5299,82,909,3649,5292,3722,2323,1361,596,265,18199,44,528,1566,2275,1475,972,487,190,62,7599,22,375,1098,934,532,289,163,81,33,3527,64,309,866,878,537,280,211,76,29,3250,3,3,8,17,8,9,6,5,3,62,6,43,147,224,162,94,58,32,21,787,557,418,1035,1122,1025,833,836,1025,1116,7967,867,3720,14027,18188,14041,9318,6030,3570,2053,71814
LGA18020,0,0,0,11,11,15,9,3,0,49,0,3,6,7,12,5,3,0,0,36,13,12,44,110,102,108,83,32,12,516,0,3,18,16,29,36,28,11,3,144,6,18,34,52,81,57,35,11,0,294,3,6,52,53,82,101,37,23,10,367,0,18,47,61,79,71,41,13,4,334,3,18,67,88,101,77,40,10,3,407,6,11,39,61,52,42,15,3,0,229,3,0,6,10,4,6,5,3,3,40,11,15,34,37,17,25,16,3,3,161,0,0,0,0,0,0,0,3,0,3,3,3,3,0,6,7,4,3,3,32,84,38,54,89,131,115,148,134,56,849,132,145,404,595,707,665,464,252,97,3461
LGA18050,0,57,341,282,173,136,73,38,12,1112,0,35,387,334,188,64,13,0,0,1021,3,84,718,540,426,441,311,179,77,2779,3,120,548,385,279,185,106,50,9,1685,0,12,113,93,44,23,7,4,0,296,6,101,742,590,524,384,205,138,52,2742,7,46,438,385,424,417,222,99,24,2062,19,446,3460,2572,1233,728,323,173,99,9053,15,266,1890,1578,915,733,304,121,34,5856,14,290,1537,973,448,197,77,44,19,3599,10,124,440,337,193,111,78,27,21,1341,0,0,9,6,0,5,10,4,3,37,3,42,177,198,109,53,33,14,6,635,275,617,2184,1291,842,690,637,498,342,7376,355,2240,12984,9564,5798,4167,2399,1389,698,39594
LGA18100,0,0,4,3,0,5,0,0,0,12,0,3,0,0,6,3,0,0,0,12,3,12,32,29,31,39,29,22,3,200,0,3,10,5,8,15,10,4,0,55,3,8,22,34,39,26,19,3,0,154,0,0,13,19,32,32,14,8,3,121,0,3,27,26,33,32,11,9,3,144,0,11,29,37,40,37,12,5,3,174,0,8,12,11,20,9,9,0,0,69,0,0,0,15,0,0,3,0,0,18,0,5,9,14,10,6,9,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,12,18,6,14,25,38,49,65,46,15,276,24,59,175,218,260,259,181,97,30,1303
LGA18150,0,0,6,3,9,6,3,0,0,27,0,4,4,7,9,3,7,0,0,34,11,23,50,55,93,93,65,32,6,428,3,10,15,28,25,26,24,6,3,140,7,8,43,56,62,44,29,10,0,259,3,8,37,70,56,73,39,15,8,309,0,7,44,63,51,62,28,14,3,272,3,22,54,81,75,66,31,5,4,341,6,16,42,57,57,41,19,9,0,247,0,0,6,12,11,9,3,0,0,41,4,11,21,29,21,13,15,10,3,127,0,0,0,3,0,0,3,0,0,6,0,3,3,8,7,3,3,0,0,27,102,113,243,194,130,113,120,118,23,1156,139,225,568,666,606,552,389,219,50,3414
LGA18200,0,0,7,3,10,7,9,3,0,39,0,4,0,4,0,3,4,0,0,15,6,35,99,76,92,83,56,20,5,472,0,14,16,40,39,17,27,6,0,159,0,13,37,61,30,26,7,4,0,178,4,10,34,49,54,48,34,8,3,244,0,3,39,54,43,57,31,12,0,239,5,17,76,74,65,52,26,6,6,327,7,17,24,54,38,42,7,6,0,195,0,3,8,6,3,6,6,0,0,32,4,22,27,40,23,19,8,3,0,146,0,0,0,0,0,3,0,0,0,3,0,0,6,8,6,3,3,3,0,29,70,30,59,51,99,75,82,74,33,573,96,168,432,520,502,441,300,145,47,2651
LGA18250,0,95,342,369,301,226,155,71,25,1584,9,81,884,722,348,128,9,3,0,2184,3,115,655,766,711,581,373,255,106,3565,3,56,213,310,242,217,112,57,18,1228,0,13,80,80,58,42,25,11,7,316,3,119,687,700,687,535,334,210,90,3365,3,43,328,404,496,491,278,158,39,2240,32,667,3131,3230,2118,1326,506,261,146,11417,10,277,1086,1461,1131,801,361,149,53,5329,20,224,624,442,345,182,79,57,20,1993,10,125,312,260,171,96,37,18,7,1036,10,3,0,6,7,5,8,6,0,45,3,35,114,154,103,69,21,13,10,522,286,336,677,577,520,463,378,370,283,3890,392,2189,9133,9481,7238,5162,2676,1639,804,38714
LGA18350,3,15,46,75,114,98,79,39,10,479,3,13,39,49,45,30,18,5,0,202,26,134,312,555,748,617,552,282,60,3286,15,70,189,277,301,212,169,70,10,1313,17,52,120,171,147,105,62,21,5,700,7,58,172,351,527,486,324,213,39,2177,0,25,150,331,457,524,321,143,18,1969,18,143,353,658,686,731,584,216,65,3454,14,100,243,455,448,443,315,108,17,2143,6,45,104,183,157,129,110,40,10,784,44,122,209,255,199,114,88,24,13,1068,0,4,3,3,4,0,3,0,0,17,0,7,18,49,51,47,37,22,4,235,250,116,207,335,406,423,460,482,353,3032,403,904,2165,3747,4290,3959,3122,1665,604,20859
LGA18400,4,22,64,84,81,67,21,5,3,351,8,17,66,42,46,26,7,0,0,212,37,242,569,970,922,705,388,148,27,4008,17,138,305,363,280,191,93,28,7,1422,12,43,117,130,95,64,29,6,0,496,7,59,224,334,355,264,109,43,12,1407,0,58,252,357,361,342,87,35,7,1499,60,206,491,700,656,468,158,40,9,2788,43,142,368,405,305,197,64,19,5,1548,13,70,96,73,70,44,22,6,0,394,40,120,213,225,134,98,32,8,4,874,6,3,3,0,0,3,3,0,0,18,6,9,19,43,41,31,14,9,0,172,303,164,268,400,388,317,288,238,116,2482,556,1293,3055,4126,3734,2817,1315,585,190,17671
LGA18450,3,224,564,486,443,371,198,48,15,2352,45,297,793,497,346,153,34,11,0,2176,85,941,2685,3274,3797,3006,1862,1010,329,16989,71,388,1077,1160,970,649,455,270,78,5118,21,91,330,334,252,140,47,26,8,1249,53,467,1540,1638,1686,1104,516,234,67,7305,11,262,1269,1393,1633,1631,626,277,78,7180,212,1448,3371,3466,2771,1853,853,351,114,14439,109,904,2080,2089,1756,1187,456,179,41,8801,49,366,721,619,441,254,117,58,22,2647,137,492,1142,910,647,376,214,87,34,4039,15,54,16,12,11,17,15,7,3,150,13,67,153,169,181,124,57,36,15,815,1100,999,1507,1582,1768,1696,1752,2153,911,13468,1924,7000,17248,17629,16702,12561,7202,4747,1715,86728
LGA18500,0,68,225,230,135,130,97,41,26,952,0,17,198,155,103,38,17,0,0,528,3,39,338,261,274,267,231,150,95,1658,0,60,278,267,186,176,114,37,25,1143,3,6,53,42,46,26,16,15,3,210,0,80,466,464,558,594,447,263,114,2986,0,31,262,232,312,485,213,111,43,1689,12,408,2372,1936,1407,901,520,214,92,7862,10,269,1520,1257,1123,1015,599,235,70,6098,8,236,970,593,398,227,105,51,28,2616,9,80,218,190,116,101,44,24,14,796,3,0,3,3,0,3,3,6,3,24,4,41,118,136,118,95,55,23,4,594,306,357,1115,905,730,642,564,424,351,5394,358,1692,8136,6671,5506,4700,3025,1594,868,32550
LGA18550,0,57,119,170,135,124,78,37,10,730,29,98,271,241,187,104,25,8,3,966,62,443,1264,1813,2209,1851,1505,852,236,10235,56,282,954,960,909,773,535,311,78,4858,39,117,256,275,224,123,70,22,8,1134,62,274,888,1143,1290,938,472,210,59,5336,10,134,727,782,828,843,398,200,43,3965,216,706,2015,2192,1918,1408,852,353,101,9761,109,498,1161,1216,1015,716,300,101,29,5145,36,154,272,276,179,159,107,47,12,1242,154,398,955,931,601,457,263,122,26,3907,3,9,9,10,12,11,6,8,3,71,8,20,71,115,97,74,51,33,21,490,1091,541,952,1415,1462,1396,1805,2069,1031,11762,1875,3731,9914,11539,11066,8977,6467,4373,1660,59602
LGA18710,0,5,32,80,66,51,30,3,0,267,3,9,29,55,53,33,6,0,0,188,10,42,122,206,228,144,101,44,8,905,6,25,67,115,99,66,36,9,4,427,3,21,60,100,89,67,36,18,5,399,6,16,66,133,118,126,63,24,6,558,0,11,70,105,105,134,70,22,3,520,3,46,171,343,255,192,84,24,9,1127,7,36,120,229,202,186,82,14,0,876,3,11,30,64,49,32,10,8,0,207,11,26,60,72,48,32,12,0,0,261,0,0,0,0,0,3,0,3,0,6,0,0,8,27,24,13,7,3,0,82,95,42,93,143,135,101,111,141,104,965,147,290,928,1672,1471,1180,648,313,139,6788
LGA18750,0,0,7,16,13,5,8,0,0,49,5,6,6,3,8,4,0,0,0,32,11,57,92,136,138,127,79,26,8,674,3,18,42,64,56,34,33,10,3,263,6,12,49,74,73,43,32,12,0,301,0,15,58,89,116,122,49,26,11,486,0,10,58,89,63,91,35,14,8,368,13,30,144,173,118,99,36,14,10,637,3,37,64,86,61,44,18,8,0,321,0,3,16,9,3,8,4,0,0,43,8,29,55,77,41,34,22,3,0,269,0,3,0,0,0,0,0,6,0,9,0,3,9,3,12,3,3,0,0,33,96,56,92,125,119,163,146,144,64,1005,145,279,692,944,821,777,465,263,104,4490
LGA19399,0,6,14,7,6,10,6,3,0,52,0,0,0,0,3,6,3,0,0,12,0,9,22,36,70,71,72,36,5,321,0,7,3,12,15,21,19,14,0,91,0,12,13,25,18,12,6,4,0,90,0,3,21,21,34,44,30,8,6,167,0,3,3,17,17,38,48,11,0,137,0,10,27,40,38,60,27,12,0,214,0,6,9,19,19,27,21,0,0,101,0,0,7,4,5,8,6,0,0,30,0,13,21,18,16,17,13,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,12,13,26,41,72,97,101,66,13,441,12,82,169,243,313,414,352,154,24,1763
