region_id,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85o,C11_M_Foo_hos_pers_S_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85_ov,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85o,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85o,C11_M_FldStu_NS_T,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85o,C11_M_T_T,C01_F_NatPhy_sci_15_19,C01_F_NatPhy_sci_20_24,C01_F_NatPhy_sci_25_34,C01_F_NatPhy_sci_35_44,C01_F_NatPhy_sci_45_54,C01_F_NatPhy_sci_55_64,C01_F_NatPhy_sci_65_74,C01_F_NatPhy_sci_75_84,C01_F_NatPhy_sci_85O,C01_F_NatPhy_sci_T,C01_F_InfTec_15_19,C01_F_InfTec_20_24,C01_F_InfTec_25_34,C01_F_InfTec_35_44,C01_F_InfTec_45_54,C01_F_InfTec_55_64,C01_F_InfTec_65_74,C01_F_InfTec_75_84,C01_F_InfTec_85O,C01_F_InfTec_T,C01_F_EngRT_15_19,C01_F_EngRT_20_24,C01_F_EngRT_25_34,C01_F_EngRT_35_44,C01_F_EngRT_45_54,C01_F_EngRT_55_64,C01_F_EngRT_65_74,C01_F_EngRT_75_84,C01_F_EngRT_85_ov,C01_F_EngRT_Tot,C01_F_ArchBuild_15_19,C01_F_ArchBuild_20_24,C01_F_ArchBuild_25_34,C01_F_ArchBuild_35_44,C01_F_ArchBuild_45_54,C01_F_ArchBuild_55_64,C01_F_ArchBuild_65_74,C01_F_ArchBuild_75_84,C01_F_ArchBuild_85o,C01_F_Arch_building_Tot,C01_F_AgEnv_RS_15_19,C01_F_AgEnv_RS_20_24,C01_F_AgEnv_RS_25_34,C01_F_AgEnv_RS_35_44,C01_F_AgEnv_RS_45_54,C01_F_AgEnv_RS_55_64,C01_F_AgEnv_RS_65_74,C01_F_AgEnv_RS_75_84,C01_F_AgEnv_RS_85o,C01_F_AgEnv_RS_T,C01_F_Health_15_19,C01_F_Health_20_24,C01_F_Health_25_34,C01_F_Health_35_44,C01_F_Health_45_54,C01_F_Health_55_64,C01_F_Health_65_74,C01_F_Health_75_84,C01_F_Health_85o,C01_F_Healt_T,C01_F_Educ_15_19,C01_F_Educ_20_24,C01_F_Educ_25_34,C01_F_Educ_35_44,C01_F_Educ_45_54,C01_F_Educ_55_64,C01_F_Educ_65_74,C01_F_Educ_75_84,C01_F_Educ_85o,C01_F_Educ_T,C01_F_MngtCom_15_19,C01_F_MngtCom_20_24,C01_F_MngtCom_25_34,C01_F_MngtCom_35_44,C01_F_MngtCom_45_54,C01_F_MngtCom_55_64,C01_F_MngtCom_65_74,C01_F_MngtCom_75_84,C01_F_MngtCom_85o,C01_F_MngtCom_T,C01_F_Soc_cult_15_19,C01_F_Soc_cult_20_24,C01_F_Soc_cult_25_34,C01_F_Soc_cult_35_44,C01_F_Soc_cult_45_54,C01_F_Soc_cult_55_64,C01_F_Soc_cult_65_74,C01_F_Soc_cult_75_84,C01_F_Soc_cult_85o,C01_F_Soc_cult_T,C01_F_Creative_art_15_19,C01_F_Creative_art_20_24,C01_F_Creative_art_25_34,C01_F_Creative_art_35_44,C01_F_Creative_art_45_54,C01_F_Creative_art_55_64,C01_F_Creative_art_65_74,C01_F_Creative_art_75_84,C01_F_Create_art_850,C01_F_Creative_arts_T,C01_F_FoodHos_PS_15_19,C01_F_FoodHos_PS_20_24,C01_F_FoodHos_PS_25_34,C01_F_FoodHos_PS_35_44,C01_F_FoodHos_PS_45_54,C01_F_FoodHos_PS_55_64,C01_F_FoodHos_PS_65_74,C01_F_FoodHos_PS_75_84,C01_F_FoodHos_PS_85o,C01_F_FoodHos_PS_T,C01_F_MixFld_pr_15_19,C01_F_MixFld_pr_20_24,C01_F_MixFld_pr_25_34,C01_F_MixFld_pr_35_44,C01_F_MixFld_pr_45_54,C01_F_MixFld_pr_55_64,C01_F_MixFld_pr_65_74,C01_F_MixFld_pr_75_84,C01_F_MixFld_pr_85o,C01_F_MixFld_pr_T,C01_F_FldStu_ID_15_19,C01_F_FldStu_ID_20_24,C01_F_FldStu_ID_25_34,C01_F_FldStu_ID_35_44,C01_F_FldStu_ID_45_54,C01_F_FldStu_ID_55_64,C01_F_FldStu_ID_65_74,C01_F_FldStu_ID_75_84,C01_F_FldStu_ID_85o,C01_F_FldStu_ID_T,C01_F_FldStu_NS_15_19,C01_F_FldStu_NS_20_24,C01_F_FldStu_NS_25_34,C01_F_FldStu_NS_35_44,C01_F_FldStu_NS_45_54,C01_F_FldStu_NS_55_64,C01_F_FldStu_NS_65_74,C01_F_FldStu_NS_75_84,C01_F_FldStu_NS_85o,C01_F_FldStu_NS_T,C01_F_Tot_15_19,C01_F_Tot_20_24,C01_F_Tot_25_34,C01_F_Tot_35_44,C01_F_Tot_45_54,C01_F_Tot_55_64,C01_F_Tot_65_74,C01_F_Tot_75_84,C01_F_Tot_85o,C01_F_T_T
LGA12000,0,0,3,3,6,8,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,15,8,6,13,36,19,25,22,11,155,28,32,87,129,165,120,82,43,11,697,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,13,3,3,15,16,25,11,4,6,0,83,0,4,20,24,23,7,3,3,0,84,6,8,19,43,18,3,4,0,0,101,0,5,11,5,11,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,3,7,5,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,14,16,10,18,29,12,122,23,26,88,114,104,38,29,38,12,472
LGA12050,3,5,12,18,22,15,3,7,0,85,0,0,0,0,0,3,0,0,0,3,0,3,0,7,10,3,3,0,0,26,19,39,68,89,91,57,54,28,22,467,41,137,307,445,528,441,277,152,57,2385,0,3,7,6,6,5,3,0,0,30,3,0,4,10,5,3,3,0,0,28,0,3,4,12,10,9,4,6,0,48,0,0,4,3,3,0,0,0,0,10,0,3,10,11,9,4,0,0,0,37,3,3,36,83,64,44,26,7,3,269,0,4,28,49,66,36,14,0,0,197,3,21,56,97,77,37,18,15,3,327,4,13,28,38,31,21,8,3,0,146,0,3,10,13,9,8,3,3,0,49,3,12,18,23,13,9,3,3,0,84,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,14,35,12,40,52,48,46,77,50,27,387,51,81,248,400,345,222,159,87,33,1626
LGA12150,0,0,10,0,0,6,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,25,14,11,23,31,32,39,27,6,208,33,41,106,109,135,105,85,46,6,666,0,0,0,3,3,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,0,0,3,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,6,4,3,3,0,0,0,16,3,3,17,38,25,17,11,4,0,118,0,8,26,28,21,7,7,3,0,100,0,6,29,18,14,8,0,3,0,78,3,3,6,3,4,4,0,0,0,23,0,0,0,4,0,3,3,0,0,10,0,4,0,5,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,5,13,17,20,18,38,15,6,145,19,32,103,123,101,63,59,25,6,531
LGA12200,0,7,14,12,11,8,7,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,39,12,23,36,44,42,48,55,18,317,42,63,166,234,280,281,204,110,28,1408,0,0,5,0,3,0,0,0,0,8,0,0,0,3,0,3,0,0,0,6,0,0,0,7,3,3,3,3,0,19,0,0,3,3,0,3,0,0,0,9,0,0,4,4,0,0,0,0,0,8,0,9,33,70,49,43,12,9,0,225,0,8,17,36,25,21,7,4,6,124,6,18,64,60,47,20,14,6,3,238,3,6,22,14,16,10,5,3,0,79,0,3,5,6,3,0,0,3,0,20,0,7,15,7,11,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,3,16,33,26,24,52,47,17,232,23,54,184,243,186,131,93,75,26,1015
LGA12300,5,3,24,25,24,15,10,8,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,5,3,0,27,35,22,29,27,54,69,80,82,30,428,63,117,292,347,439,458,365,218,57,2356,0,0,8,4,3,0,3,0,0,18,0,3,3,0,3,0,0,0,0,9,0,0,5,4,6,4,10,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,3,0,0,22,0,8,37,81,60,35,33,13,5,272,0,4,24,42,55,35,5,4,0,169,10,22,63,57,37,14,23,13,0,239,0,7,18,23,15,11,8,0,0,82,0,0,6,7,6,4,6,0,0,29,3,20,36,24,19,14,4,3,0,123,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,12,23,8,39,39,42,63,105,94,33,446,36,75,250,289,249,183,200,134,38,1454
LGA12350,0,8,16,21,15,13,9,7,3,92,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,4,0,0,0,22,46,43,50,68,69,90,95,73,25,559,65,138,279,390,432,508,343,176,53,2384,3,3,4,4,7,3,0,0,0,24,0,0,4,3,5,3,0,0,0,15,0,3,0,5,7,9,6,3,3,36,0,0,0,3,0,0,0,0,0,3,0,8,13,11,8,0,3,0,0,43,3,6,31,65,83,46,36,20,7,297,0,3,35,58,72,35,23,3,3,232,16,27,93,106,80,31,14,10,4,381,0,12,30,31,17,11,5,4,0,110,0,6,7,9,8,3,5,3,0,41,8,6,29,19,11,8,3,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,40,21,38,49,55,62,97,78,23,463,70,95,288,363,357,211,192,121,43,1740
LGA12500,3,6,17,12,7,13,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,7,4,0,0,25,42,15,35,49,40,55,40,47,20,343,55,85,191,237,269,278,155,101,37,1408,0,0,4,5,3,0,3,0,0,15,0,0,3,6,3,0,0,0,0,12,0,3,4,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,3,6,12,7,6,0,0,0,0,34,0,10,40,49,56,26,20,12,4,217,0,5,37,45,24,19,9,6,3,148,8,24,53,59,25,11,4,9,0,193,3,12,24,21,9,7,0,3,0,79,0,3,10,4,3,5,0,0,0,25,4,11,22,19,10,6,5,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,12,24,14,30,38,34,48,79,60,39,366,42,88,242,256,176,122,126,96,46,1194
LGA12600,8,29,78,66,54,42,21,12,3,313,3,3,0,3,4,0,0,0,0,13,0,3,9,19,21,11,8,7,0,78,177,121,161,176,223,195,162,130,48,1393,276,588,1455,1553,1577,1251,688,350,94,7832,3,3,18,19,17,4,0,0,0,64,6,3,17,22,11,3,0,0,0,62,0,9,23,27,8,6,9,4,3,89,0,3,5,4,3,3,0,0,0,18,3,17,56,31,5,6,0,3,0,121,5,79,195,319,237,143,63,27,9,1077,0,49,207,178,197,96,33,18,3,781,35,184,369,348,238,108,29,21,3,1335,6,53,137,118,80,24,12,5,3,438,0,15,29,23,16,8,7,4,3,105,24,56,138,83,63,32,4,3,3,406,3,0,0,3,0,0,0,0,0,6,0,3,7,3,5,6,3,0,0,27,124,75,157,179,177,178,198,181,82,1351,209,549,1358,1357,1057,617,358,266,109,5880
LGA12700,0,7,7,18,10,6,9,3,0,60,3,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,3,3,0,21,20,15,27,37,51,39,46,31,11,277,32,78,212,316,412,365,249,102,27,1793,0,0,3,3,5,3,0,0,0,14,0,0,3,5,9,0,0,0,0,17,0,0,3,5,0,3,4,0,0,15,0,3,6,0,3,0,0,0,0,12,0,3,9,12,10,0,0,0,0,34,0,3,31,70,44,36,17,8,0,209,0,5,24,30,50,28,7,3,3,150,8,18,64,63,47,26,5,5,0,236,0,5,20,19,25,22,3,0,0,94,0,0,6,13,13,3,0,0,0,35,3,9,19,20,6,3,3,0,0,63,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,3,3,0,0,12,20,5,16,23,32,31,50,42,14,233,31,51,204,272,244,158,92,58,17,1127
LGA12750,8,27,68,79,74,70,38,24,5,393,0,0,0,0,4,0,3,0,0,7,0,5,12,19,7,21,24,9,0,97,126,51,98,176,207,218,268,255,98,1497,187,256,741,1176,1527,1922,1532,881,263,8485,0,5,11,17,14,8,12,3,0,70,0,3,4,16,15,4,0,0,0,42,0,3,10,20,15,14,33,21,3,119,0,0,7,12,5,0,3,0,0,27,3,6,17,24,12,8,7,0,0,77,4,17,76,236,212,189,119,49,18,920,0,7,59,147,193,139,59,25,7,636,21,53,151,234,228,198,122,58,8,1073,9,32,77,104,109,70,45,17,5,468,0,7,23,33,35,19,22,7,5,151,17,29,95,87,65,34,23,13,3,366,0,0,3,0,0,3,3,3,0,12,3,0,5,9,7,4,4,4,0,36,111,49,100,147,133,174,325,277,71,1387,168,211,638,1086,1043,864,777,477,120,5384
LGA12850,19,144,240,224,177,124,58,25,0,1011,15,9,14,16,23,11,8,0,3,99,13,22,75,94,81,63,24,13,4,389,797,562,965,1089,1224,946,750,627,175,7135,1152,2919,6433,5903,5764,4423,2416,1297,304,30611,5,75,230,126,69,19,6,3,0,533,18,111,217,87,35,4,3,0,0,475,4,45,214,239,178,98,62,40,5,885,3,10,37,19,17,7,0,3,0,96,3,10,21,16,13,7,3,0,0,73,18,147,466,391,381,155,61,33,12,1664,5,135,349,382,381,147,48,28,7,1482,214,1047,1952,1335,769,229,72,45,3,5666,34,278,521,363,280,87,24,11,0,1598,8,138,192,83,67,26,14,11,3,542,70,219,453,337,229,89,37,11,3,1448,0,0,0,4,3,0,0,0,0,7,5,14,46,43,31,24,6,3,0,172,723,518,1116,1216,1024,776,803,666,209,7051,1110,2747,5814,4641,3477,1668,1139,854,242,21692
LGA12900,3,5,11,6,17,11,11,0,0,64,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,3,3,0,12,34,16,24,35,37,51,67,49,15,328,65,98,261,267,319,292,202,107,27,1638,0,3,6,4,3,5,0,0,0,21,0,0,3,3,3,0,0,0,0,9,0,0,3,3,3,3,3,3,3,21,0,3,3,0,0,0,0,0,0,6,0,7,12,8,3,0,0,0,0,30,0,12,39,74,53,43,30,9,3,263,0,4,42,55,48,29,15,0,4,197,9,22,69,72,63,31,8,9,0,283,3,13,31,17,15,7,4,3,0,93,0,3,6,6,6,5,3,0,0,29,4,10,32,13,8,6,3,0,0,76,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,22,10,25,36,36,46,61,73,56,365,41,87,271,291,241,178,127,97,66,1399
LGA12950,0,3,3,7,3,5,5,0,0,26,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,15,4,11,19,30,26,34,20,15,174,23,46,103,121,165,124,109,40,21,752,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,7,4,3,0,0,0,22,0,5,17,37,30,14,6,4,3,116,0,3,18,23,22,17,6,3,0,92,6,10,26,32,22,13,8,3,0,120,0,7,8,5,9,3,0,0,0,32,0,0,5,4,0,3,0,0,0,12,4,0,7,7,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,11,13,24,24,24,43,22,10,180,19,42,103,142,119,80,66,32,13,616
LGA13010,3,4,13,16,9,9,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,3,0,0,21,26,35,69,60,70,60,51,53,10,434,49,89,230,273,343,333,234,125,22,1698,0,0,5,6,4,3,0,0,0,18,0,0,0,4,0,3,0,0,0,7,0,3,4,3,0,3,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,5,10,4,3,3,3,0,0,28,0,14,31,62,72,46,24,15,0,264,0,4,21,42,38,17,10,3,3,138,5,20,54,60,34,20,10,0,3,206,0,9,23,18,23,15,5,0,0,93,0,3,8,11,4,4,4,0,0,34,5,7,20,14,10,4,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,10,15,6,15,38,43,38,72,62,11,300,25,71,197,262,234,160,131,80,17,1177
LGA13050,0,3,8,6,5,6,3,3,0,34,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,6,0,0,3,15,15,3,5,17,21,25,21,24,13,144,22,36,88,185,191,221,175,76,22,1016,0,0,3,0,0,3,0,3,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,17,0,3,13,35,36,34,20,7,3,151,0,3,8,19,22,12,8,3,0,75,3,10,26,26,24,15,9,3,3,119,0,3,4,14,5,4,4,0,0,34,0,3,0,0,3,3,0,0,0,9,3,0,11,9,7,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,13,19,8,17,25,26,10,132,15,30,85,137,108,91,72,42,16,596
LGA13100,32,121,298,313,243,194,115,56,19,1391,5,0,5,0,9,7,7,7,0,40,7,22,48,64,72,76,51,23,15,378,568,365,615,740,900,755,810,862,482,6097,854,2046,5288,7021,7582,6500,4371,2831,1134,37627,3,31,117,135,95,40,27,10,3,461,10,24,73,104,79,20,3,3,0,316,4,26,97,148,112,80,104,78,19,668,0,9,42,52,23,6,7,0,0,139,6,25,68,69,27,16,3,4,0,218,23,211,824,1285,916,497,330,162,50,4298,3,103,493,800,829,380,261,112,30,3011,144,578,1426,1587,1259,667,451,311,47,6470,39,214,525,588,454,226,115,54,5,2220,11,81,229,251,138,86,68,41,16,921,70,201,464,426,288,147,87,60,5,1748,0,0,3,3,8,3,0,0,0,17,5,13,41,60,52,19,16,17,6,229,451,271,572,735,662,615,1141,1535,562,6544,769,1787,4974,6243,4942,2802,2613,2387,743,27260
LGA13310,0,13,46,73,47,27,17,8,3,234,0,0,0,0,3,3,0,0,0,6,0,4,12,16,14,20,4,4,0,74,109,124,300,292,253,206,168,131,36,1619,163,425,1039,1272,1267,1156,709,389,96,6516,0,6,6,16,14,8,3,3,3,59,0,10,19,15,7,4,0,0,0,55,3,5,12,12,16,10,12,5,3,78,0,0,3,3,4,3,0,0,0,13,4,3,21,14,4,7,0,0,0,53,3,43,120,208,192,110,64,22,4,766,0,13,53,95,126,72,25,13,3,400,27,95,207,176,148,72,32,28,4,789,6,54,119,82,80,23,12,4,4,384,0,9,27,20,21,22,8,3,3,113,13,38,63,52,36,17,3,3,0,225,0,0,0,3,0,3,0,0,0,6,0,3,8,3,10,6,4,0,0,34,100,66,145,179,168,162,205,148,69,1242,156,345,803,878,826,519,368,229,93,4217
LGA13320,3,33,70,73,54,60,67,23,3,386,0,0,3,0,0,3,0,0,0,6,3,0,10,9,17,20,23,13,6,101,110,53,87,129,166,223,309,301,123,1501,158,249,644,1043,1333,1642,1680,1019,299,8067,0,0,10,11,12,11,5,3,0,52,3,3,8,24,20,4,0,0,3,65,0,0,11,20,14,24,38,28,5,140,0,0,3,4,6,3,0,0,0,16,3,0,13,13,9,9,0,0,3,50,0,13,76,186,173,127,98,43,10,726,0,7,58,103,131,111,72,20,4,506,16,49,146,218,192,183,131,72,8,1015,10,27,65,76,86,55,22,5,3,349,3,9,21,26,24,26,23,8,3,143,12,25,72,71,59,35,40,14,0,328,0,0,0,0,0,4,3,0,0,7,0,3,3,10,7,4,7,0,3,37,71,29,80,117,118,169,284,351,80,1299,118,165,566,879,851,765,723,544,122,4733
LGA13340,3,3,13,16,10,10,3,3,3,64,0,0,3,0,0,0,0,0,0,3,0,0,0,6,3,3,3,0,3,18,42,9,27,47,51,64,63,35,16,354,61,84,254,360,415,408,250,91,34,1957,0,0,5,3,3,3,0,0,0,14,0,0,4,6,5,0,0,0,0,15,0,0,4,0,5,5,3,3,0,20,0,3,3,3,0,0,0,0,0,9,0,5,18,22,5,3,3,0,0,56,3,6,41,78,72,40,18,8,3,269,0,3,20,36,66,37,15,0,0,177,3,17,44,74,51,18,8,3,0,218,3,8,22,28,27,6,4,0,0,98,0,0,12,8,8,0,3,0,0,31,3,9,25,18,6,8,0,3,0,72,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,9,29,9,18,31,43,39,44,55,29,297,44,60,216,313,291,159,98,72,32,1285
LGA13380,12,39,70,82,87,59,40,14,3,406,0,0,3,0,4,0,3,3,3,16,3,3,15,24,10,18,17,9,6,105,159,91,148,174,235,303,302,308,128,1848,248,403,974,1410,1819,2088,1549,857,255,9603,0,0,11,18,33,6,6,3,3,80,3,3,19,22,16,5,0,0,0,68,0,3,13,37,23,19,21,9,4,129,0,0,5,3,0,0,0,0,0,8,3,11,24,33,21,8,0,0,3,103,4,37,145,329,279,176,82,40,10,1102,3,18,78,182,261,141,60,24,7,774,30,100,234,330,276,172,95,39,10,1286,11,44,102,110,97,63,22,5,0,454,3,13,19,34,24,22,14,5,0,134,7,39,92,76,70,33,21,7,3,348,0,0,0,3,0,3,0,0,0,6,0,0,6,5,13,10,0,0,0,34,124,50,132,144,159,181,303,341,156,1590,188,318,880,1326,1272,839,624,473,196,6116
LGA13450,5,10,43,36,24,21,10,6,0,155,0,3,0,3,0,0,0,0,0,6,0,5,12,9,17,6,0,0,0,49,113,90,204,168,171,143,128,85,27,1129,149,372,1027,957,950,653,352,179,47,4686,0,4,23,16,7,0,0,0,0,50,0,6,7,12,3,0,0,0,0,28,4,9,15,19,10,10,6,3,0,76,0,0,0,6,0,0,0,0,0,6,0,9,26,10,3,3,0,0,0,51,0,25,97,116,100,38,25,11,3,415,0,26,121,95,92,42,11,10,3,400,32,112,196,164,128,38,17,11,3,701,7,29,62,54,34,14,3,3,0,206,0,10,19,19,3,3,0,3,0,57,16,41,81,58,26,8,3,4,0,237,0,0,0,0,0,0,0,0,0,0,3,4,10,9,5,3,0,3,0,37,99,46,117,121,101,86,100,114,34,818,161,321,774,699,512,245,165,162,43,3082
LGA13500,0,7,6,6,14,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,14,11,7,9,15,18,28,39,16,11,154,23,43,92,129,144,126,94,35,15,701,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6,0,0,5,4,3,0,0,0,0,12,0,5,22,30,21,15,3,3,3,102,0,0,15,18,25,12,3,0,0,73,3,12,28,20,15,11,3,0,0,92,3,5,7,7,3,0,0,0,0,25,0,3,3,3,3,3,0,0,0,15,0,9,9,6,4,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,5,8,16,12,15,28,24,7,121,12,39,109,107,86,66,40,27,10,496
LGA13550,0,6,16,16,15,8,8,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,4,3,3,0,32,55,37,67,71,71,70,68,85,25,549,78,159,427,394,462,406,236,151,40,2353,3,3,6,4,3,0,0,0,0,19,0,4,3,10,7,0,0,0,0,24,0,0,5,6,7,4,7,3,0,32,0,0,0,0,0,3,0,0,0,3,3,4,12,7,4,0,3,0,0,33,6,16,56,107,57,44,24,12,5,327,0,5,52,67,69,39,12,12,5,261,18,41,72,76,62,24,12,6,0,311,3,11,35,26,19,9,0,0,0,103,0,0,11,4,5,0,5,0,0,25,3,16,32,15,17,7,3,4,0,97,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,3,0,0,0,8,29,14,41,55,48,52,74,58,20,391,65,114,330,377,301,185,140,95,30,1637
LGA13650,0,3,3,7,10,4,3,3,0,33,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,0,0,0,0,7,23,17,13,27,16,33,23,10,7,169,35,50,99,128,131,136,85,39,7,710,0,0,4,3,3,3,0,0,0,13,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,4,0,0,0,23,0,3,10,17,25,18,10,3,0,86,0,0,10,16,20,8,3,3,0,60,0,10,24,33,23,4,0,0,0,94,0,3,11,10,9,9,0,0,0,42,0,0,6,3,3,3,0,3,0,18,0,3,6,8,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,5,14,20,9,15,33,26,9,143,12,27,96,121,95,74,49,35,9,518
LGA13660,0,3,3,4,9,3,5,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,12,4,5,9,18,22,30,35,28,5,156,19,47,111,138,139,124,122,57,17,774,0,0,3,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,6,0,3,3,3,0,3,3,0,0,15,0,0,0,0,0,3,0,0,0,3,3,5,7,13,3,3,3,0,0,37,0,3,28,42,25,24,12,9,3,146,0,5,16,26,28,16,4,3,0,98,3,4,29,27,19,10,0,7,0,99,0,0,11,14,7,4,3,0,0,39,0,0,8,4,0,5,0,3,0,20,0,3,13,9,8,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,19,24,27,26,36,31,9,192,19,30,140,165,120,98,61,53,12,698
LGA13700,4,0,4,5,8,3,3,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,3,14,15,15,20,28,9,4,115,14,27,85,117,110,133,100,34,13,633,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,6,9,6,0,0,0,0,24,0,3,11,21,27,15,8,3,3,91,0,6,9,21,18,12,6,3,0,75,0,6,22,21,14,8,3,0,0,74,0,4,8,11,5,8,3,0,0,39,0,0,3,3,3,0,0,3,0,12,0,7,7,6,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,7,9,12,17,12,20,29,23,4,133,7,38,87,112,101,66,49,32,7,499
