SA3_CODE_2016,Per_age_15ov_C06_M,Per_age_15ov_C06_F,Per_age_15ov_C06_P,Per_age_15ov_C11_M,Per_age_15ov_C11_F,Per_age_15ov_C11_P,Per_age_15ov_C16_M,Per_age_15ov_C16_F,Per_age_15ov_C16_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Em_FT_C16_M,Lfs_Em_FT_C16_F,Lfs_Em_FT_C16_P,Lfs_Em_PT_C06_M,Lfs_Em_PT_C06_F,Lfs_Em_PT_C06_P,Lfs_Em_PT_C11_M,Lfs_Em_PT_C11_F,Lfs_Em_PT_C11_P,Lfs_Em_PT_C16_M,Lfs_Em_PT_C16_F,Lfs_Em_PT_C16_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Em_AFWr_C16_M,Lfs_Em_AFWr_C16_F,Lfs_Em_AFWr_C16_P,Lfs_Unem_LFW_C06_M,Lfs_Unem_LFW_C06_F,Lfs_Unem_LFW_C06_P,Lfs_Unem_LFW_C11_M,Lfs_Unem_LFW_C11_F,Lfs_Unem_LFW_C11_P,Lfs_Unem_LFW_C16_M,Lfs_Unem_LFW_C16_F,Lfs_Unem_LFW_C16_P,Lfs_Tot_LForc_C06_M,Lfs_Tot_LForc_C06_F,Lfs_Tot_LForc_C06_P,Lfs_Tot_LForc_C11_M,Lfs_Tot_LForc_C11_F,Lfs_Tot_LForc_C11_P,Lfs_Tot_LForc_C16_M,Lfs_Tot_LForc_C16_F,Lfs_Tot_LForc_C16_P,N_LForc_C06_M,N_LForc_C06_F,N_LForc_C06_P,N_LForc_C11_M,N_LForc_C11_F,N_LForc_C11_P,N_LForc_C16_M,N_LForc_C16_F,N_LForc_C16_P,Pcnt_Unemp_C06_M,Pcnt_Unemp_C06_F,Pcnt_Unemp_C06_P,Pcnt_Unemp_C11_M,Pcnt_Unemp_C11_F,Pcnt_Unemp_C11_P,Pcnt_Unemp_C16_M,Pcnt_Unemp_C16_F,Pcnt_Unemp_C16_P,Pcnt_LForc_prt_C06_M,Pcnt_LForc_prt_C06_F,Pcnt_LForc_prt_C06_P,Pcnt_LForc_prt_C11_M,Pcnt_LForc_prt_C11_F,Pcnt_LForc_prt_C11_P,Pcnt_LForc_prt_C16_M,Pcnt_LForc_prt_C16_F,Pcnt_LForc_prt_C16_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,Pcnt_Emp_to_pop_C16_M,Pcnt_Emp_to_pop_C16_F,Pcnt_Emp_to_pop_C16_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,No_sc_qu_Po_De_C16_M,No_sc_qu_Po_De_C16_F,No_sc_qu_Po_De_C16_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Gr_D_G_Ce_C16_M,N_s_q_Gr_D_G_Ce_C16_F,N_s_q_Gr_D_G_Ce_C16_P,N_s_q_BD_C06_M,N_s_q_BD_C06_F,N_s_q_BD_C06_P,N_s_q_BD_C11_M,N_s_q_BD_C11_F,N_s_q_BD_C11_P,N_s_q_BD_C16_M,N_s_q_BD_C16_F,N_s_q_BD_C16_P,N_s_q_AdDip_DL_C06_M,N_s_q_AdDip_DL_C06_F,N_s_q_AdDip_DL_C06_P,N_s_q_AdDip_DL_C11_M,N_s_q_AdDip_DL_C11_F,N_s_q_AdDip_DL_C11_P,N_s_q_AdDip_DL_C16_M,N_s_q_AdDip_DL_C16_F,N_s_q_AdDip_DL_C16_P,N_s_q_Cert_III_IV_C06_M,N_s_q_Cert_III_IV_C06_F,N_s_q_Cert_III_IV_C06_P,N_s_q_Cert_III_IV_C11_M,N_s_q_Cert_III_IV_C11_F,N_s_q_Cert_III_IV_C11_P,N_s_q_Cert_III_IV_C16_M,N_s_q_Cert_III_IV_C16_F,N_s_q_Cert_III_IV_C16_P,N_s_q_Cert_I_II_C06_M,N_s_q_Cert_I_II_C06_F,N_s_q_Cert_I_II_C06_P,N_s_q_Cert_I_II_C11_M,N_s_q_Cert_I_II_C11_F,N_s_q_Cert_I_II_C11_P,N_s_q_Cert_I_II_C16_M,N_s_q_Cert_I_II_C16_F,N_s_q_Cert_I_II_C16_P,N_s_q_Cert_Lev_nfd_C06_M,N_s_q_Cert_Lev_nfd_C06_F,N_s_q_Cert_Lev_nfd_C06_P,N_s_q_Cert_Lev_nfd_C11_M,N_s_q_Cert_Lev_nfd_C11_F,N_s_q_Cert_Lev_nfd_C11_P,N_s_q_Cert_Lev_nfd_C16_M,N_s_q_Cert_Lev_nfd_C16_F,N_s_q_Cert_Lev_nfd_C16_P,N_s_q_Cert_Lev_Tot_C06_M,N_s_q_Cert_Lev_Tot_C06_F,N_s_q_Cert_Lev_Tot_C06_P,N_s_q_Cert_Lev_Tot_C11_M,N_s_q_Cert_Lev_Tot_C11_F,N_s_q_Cert_Lev_Tot_C11_P,N_s_q_Cert_Lev_Tot_C16_M,N_s_q_Cert_Lev_Tot_C16_F,N_s_q_Cert_Lev_Tot_C16_P,Mi_Liv_SA_1yr_ag_C06_M,Mi_Liv_SA_1yr_ag_C06_F,Mi_Liv_SA_1yr_ag_C06_P,Mi_Liv_SA_1yr_ag_C11_M,Mi_Liv_SA_1yr_ag_C11_F,Mi_Liv_SA_1yr_ag_C11_P,Mi_Liv_SA_1yr_ag_C16_M,Mi_Liv_SA_1yr_ag_C16_F,Mi_Liv_SA_1yr_ag_C16_P,Mi_Liv_DA_1yr_ag_C06_M,Mi_Liv_DA_1yr_ag_C06_F,Mi_Liv_DA_1yr_ag_C06_P,Mi_Liv_DA_1yr_ag_C11_M,Mi_Liv_DA_1yr_ag_C11_F,Mi_Liv_DA_1yr_ag_C11_P,Mi_Liv_DA_1yr_ag_C16_M,Mi_Liv_DA_1yr_ag_C16_F,Mi_Liv_DA_1yr_ag_C16_P,Mi_Liv_SA_5yrs_ag_C06_M,Mi_Liv_SA_5yrs_ag_C06_F,Mi_Liv_SA_5yrs_ag_C06_P,Mi_Liv_SA_5yrs_ag_C11_M,Mi_Liv_SA_5yrs_ag_C11_F,Mi_Liv_SA_5yrs_ag_C11_P,Mi_Liv_SA_5yrs_ag_C16_M,Mi_Liv_SA_5yrs_ag_C16_F,Mi_Liv_SA_5yrs_ag_C16_P,Mi_Liv_DA_5yrs_ag_C06_M,Mi_Liv_DA_5yrs_ag_C06_F,Mi_Liv_DA_5yrs_ag_C06_P,Mi_Liv_DA_5yrs_ag_C11_M,Mi_Liv_DA_5yrs_ag_C11_F,Mi_Liv_DA_5yrs_ag_C11_P,Mi_Liv_DA_5yrs_ag_C16_M,Mi_Liv_DA_5yrs_ag_C16_F,Mi_Liv_DA_5yrs_ag_C16_P
12404,13387,13773,27159,13880,14274,28152,14570,15045,29613,7101,3761,10861,7307,3854,11160,7173,4094,11271,1196,3073,4268,1281,3394,4678,1560,3468,5029,652,526,1172,554,497,1047,433,451,880,360,455,815,453,513,966,434,478,911,9312,7814,17127,9598,8258,17855,9595,8499,18092,3228,5206,8432,3609,5427,9034,4122,5629,9755,3.9,5.8,4.8,4.7,6.2,5.4,4.5,5.6,5,69.6,56.7,63.1,69.1,57.9,63.4,65.9,56.5,61.1,66.8,53.4,60,65.9,54.3,60,62.9,53.3,58,159,136,298,231,222,448,284,332,617,63,143,202,78,165,239,94,220,306,640,1093,1734,706,1275,1988,760,1498,2252,693,921,1609,817,1237,2049,918,1446,2357,3664,1264,4934,3942,1711,5652,4238,2083,6324,111,295,405,143,327,469,117,279,395,173,381,559,135,365,498,242,454,699,3954,1944,5892,4217,2408,6626,4601,2809,7411,13344,13886,27230,13894,14518,28410,13565,14269,27832,2307,2515,4821,2293,2302,4594,2203,2270,4474,8599,8982,17587,9214,9679,18893,9325,9712,19031,5911,6301,12213,5781,6060,11840,5789,6217,12009
12405,19208,19690,38903,20198,20681,40871,21059,21808,42867,10566,5668,16238,10838,6146,16983,10838,6444,17285,1707,4200,5906,1832,4318,6150,2229,4435,6669,862,693,1555,869,745,1614,618,672,1286,896,761,1654,860,850,1714,930,944,1869,14036,11320,25356,14405,12057,26459,14620,12493,27110,4023,7246,11272,4690,7589,12279,5110,7855,12962,6.4,6.7,6.5,6,7,6.5,6.4,7.6,6.9,73.1,57.5,65.2,71.3,58.3,64.7,69.4,57.3,63.2,68.4,53.6,60.9,67,54.2,60.5,65,53,58.9,190,130,317,280,263,547,448,453,901,61,118,175,78,150,229,102,208,308,944,1310,2253,1189,1672,2867,1469,2047,3519,872,1168,2040,1062,1497,2557,1258,1960,3212,4727,1536,6262,5014,2198,7211,5146,2849,7993,172,392,561,206,410,618,204,389,592,223,424,651,208,483,690,376,570,948,5123,2358,7475,5428,3092,8521,5720,3814,9533,20745,21011,41755,21519,21832,43349,21101,21300,42404,2879,2908,5786,2742,2932,5672,3160,3323,6485,14838,14985,29827,15572,15832,31410,15235,15258,30496,7088,7361,14449,6950,7217,14168,7828,8279,16101
12501,27267,24948,52219,31011,28773,59790,39721,34295,74020,9997,5831,15832,11807,7019,18827,15150,8551,23700,2893,3081,5971,4162,4155,8313,6267,5958,12226,1012,730,1742,1157,861,2019,1177,878,2061,1405,958,2364,1501,1241,2745,2464,1575,4036,15314,10596,25909,18632,13276,31904,25057,16962,42020,9247,12046,21297,9878,13608,23486,12039,15123,27162,9.2,9,9.1,8.1,9.3,8.6,9.8,9.3,9.6,56.2,42.5,49.6,60.1,46.1,53.4,63.1,49.5,56.8,51,38.6,45.1,55.2,41.8,48.8,56.9,44.9,51.3,1111,668,1775,1791,1292,3079,2755,2290,5042,159,177,334,256,276,532,349,478,826,3090,3031,6114,4437,4636,9077,6580,6618,13202,1484,1747,3232,2418,2443,4863,2930,3134,6067,2778,1089,3864,3046,1439,4489,3441,1713,5152,161,283,449,188,363,543,213,288,503,249,323,569,249,360,613,469,566,1036,3191,1698,4890,3487,2160,5642,4129,2564,6688,23838,23482,47322,28342,27753,56096,33140,31077,64212,5050,4839,9891,5714,5277,10989,8955,6906,15864,14269,14407,28674,16954,16938,33890,18757,18566,37327,12327,11786,24109,14528,13628,28157,21188,17406,38590
12502,21694,23116,44816,23493,24811,48306,26191,27660,53851,10325,6203,16525,10984,6704,17687,12042,7513,19554,2395,4774,7172,2775,5243,8022,3402,5924,9327,782,777,1552,743,818,1557,628,702,1329,715,562,1280,838,750,1593,1104,980,2080,14220,12316,26536,15347,13513,28859,17176,15118,32292,6274,9681,15955,7073,10180,17256,7866,11349,19212,5,4.6,4.8,5.5,5.6,5.5,6.4,6.5,6.4,65.5,53.3,59.2,65.3,54.5,59.7,65.6,54.7,60,62.2,50.8,56.3,61.7,51.4,56.4,61.4,51.1,56.1,1257,853,2105,1835,1446,3281,2515,2319,4837,225,366,597,299,481,775,380,604,990,3716,3811,7527,4357,4771,9125,5497,6023,11525,1714,2391,4098,2021,2645,4670,2265,3056,5321,3830,1242,5072,3802,1497,5297,3883,1724,5600,164,318,482,178,286,465,149,280,431,297,631,922,314,591,905,429,703,1132,4289,2182,6476,4291,2371,6664,4460,2706,7165,22470,23687,46160,24507,25330,49837,25954,27048,52996,3284,3283,6561,3331,3362,6695,4514,4596,9108,15826,16645,32469,16945,17736,34681,17257,18053,35311,8417,8838,17249,9244,9417,18664,11896,12251,24146
12503,47664,49080,96749,52521,53949,106475,59479,59041,118524,19915,11436,31354,21472,12329,33800,23063,13145,36207,4675,7351,12021,5857,8346,14206,7703,9923,17623,2047,1461,3509,2072,1664,3733,1822,1566,3390,2478,1790,4272,2647,2060,4702,3311,2482,5790,29116,22043,51161,32043,24394,56443,35897,27116,63017,14870,23560,38426,16916,26135,43059,19784,28236,48019,8.5,8.1,8.4,8.3,8.4,8.3,9.2,9.2,9.2,61.1,44.9,52.9,61,45.2,53,60.4,45.9,53.2,55.9,41.3,48.5,56,41.4,48.6,54.8,41.7,48.3,870,558,1429,1591,1282,2870,2401,2099,4502,212,290,506,306,405,714,389,607,998,3635,4175,7804,4898,5811,10712,6720,7862,14581,2565,3429,5994,3600,4444,8038,4358,5617,9973,8578,2921,11498,9177,3913,13095,9385,4440,13826,366,805,1164,410,804,1217,410,790,1200,566,1029,1597,550,1050,1599,942,1328,2270,9511,4754,14265,10136,5765,15904,10740,6560,17298,48770,50271,99041,54747,56050,110800,59215,59599,118815,7417,7230,14651,7595,7597,15193,9770,8865,18629,33920,34862,68788,36992,37953,74945,39687,40611,80297,18061,18627,36687,20401,20907,41309,25361,23942,49306
12504,45340,45266,90608,50936,50874,101812,56880,56645,113525,22079,13600,35676,25477,15150,40629,28816,16802,45626,5121,7717,12837,6036,9162,15200,6900,10464,17361,1603,1473,3074,1487,1564,3052,1486,1564,3049,1805,1567,3375,1999,2136,4137,2513,2918,5430,30612,24354,54965,35002,28015,63015,39715,31748,71466,10956,17763,28720,12436,19724,32157,13364,21232,34589,5.9,6.4,6.1,5.7,7.6,6.6,6.3,9.2,7.6,67.5,53.8,60.7,68.7,55.1,61.9,69.8,56,63,63.5,50.3,56.9,64.8,50.9,57.8,65.4,50.9,58.2,3231,2192,5420,5251,4114,9366,7284,6568,13859,512,666,1180,753,892,1645,960,1173,2141,7309,7789,15092,9330,10450,19782,12822,13660,26480,3369,3966,7334,4613,4933,9538,4893,5249,10139,7251,2637,9894,7486,3120,10604,6992,3273,10264,353,649,1007,350,633,982,286,522,810,595,1062,1655,547,970,1519,804,1169,1975,8210,4345,12554,8385,4719,13100,8080,4970,13050,40640,41449,82084,47325,47978,95304,50722,51363,102081,9459,9110,18564,10150,9756,19901,13390,12312,25701,23795,24952,48749,27477,28620,56091,28799,30231,59026,22942,22284,45225,25864,25224,51080,31894,29775,61666
12601,15989,17349,33340,16933,18380,35314,18883,20032,38919,8097,4696,12798,8498,5009,13507,9154,5660,14807,2076,4304,6374,2269,4552,6822,2569,4836,7403,486,561,1049,423,542,961,418,507,921,422,361,781,641,549,1191,763,703,1463,11077,9925,20999,11829,10654,22483,12907,11697,24605,4245,6821,11067,4646,7302,11957,5358,7691,13046,3.8,3.6,3.7,5.4,5.2,5.3,5.9,6,5.9,69.3,57.2,63,69.9,58,63.7,68.4,58.4,63.2,66.7,55.1,60.7,66.1,55,60.3,64.3,54.9,59.4,1844,1192,3037,2378,1720,4099,3134,2634,5769,331,545,875,431,617,1048,509,669,1182,4034,3983,8024,4619,4764,9384,5399,5732,11130,1417,2109,3531,1483,2214,3706,1555,2103,3651,1861,652,2517,1838,742,2584,1715,795,2510,116,177,291,93,166,260,75,138,210,278,502,780,212,404,612,266,484,755,2252,1332,3585,2141,1314,3455,2057,1413,3475,16420,17684,34110,17456,18765,36221,18529,19623,38146,2481,2604,5081,2691,2748,5441,3440,3459,6904,11339,12264,23603,12067,13119,25187,12306,13162,25463,6613,7095,13709,7093,7379,14471,8884,9095,17979
12602,45159,49531,94688,47797,51866,99665,54024,58273,112299,21893,14216,36108,23325,15196,38518,25693,17348,43037,4921,10114,15032,5693,10737,16429,7002,12409,19408,1514,1632,3145,1369,1611,2977,1299,1720,3020,1376,1172,2551,1712,1687,3396,2229,2041,4269,29698,27138,56837,32097,29223,61318,36218,33511,69730,12341,19248,31590,13441,20308,33747,15356,22108,37461,4.6,4.3,4.5,5.3,5.8,5.5,6.2,6.1,6.1,65.8,54.8,60,67.2,56.3,61.5,67,57.5,62.1,62.7,52.4,57.3,63.6,53.1,58.1,62.9,54,58.3,3429,2762,6190,4842,4247,9092,6745,6600,13342,621,1100,1720,782,1270,2051,868,1518,2394,8867,9828,18694,10660,11993,22655,13516,15174,28688,3684,5304,8993,4246,5579,9829,4563,6076,10638,6645,2404,9049,6524,2654,9174,6496,2970,9472,278,535,816,291,531,819,271,500,773,689,1226,1912,538,1135,1666,780,1436,2212,7609,4165,11770,7350,4318,11664,7552,4908,12454,43332,46437,89766,46708,49536,96245,49631,52359,101991,7716,8279,15998,8498,8890,17391,11142,11694,22831,28515,31015,59528,30232,32582,62818,31196,33321,64520,19631,20921,40552,21623,22572,44198,27254,28374,55634
12701,27043,28027,55070,29937,31132,61071,38679,40118,78799,13339,7196,20536,14276,7961,22234,18476,10745,29224,2525,4852,7376,2910,5762,8665,4344,7951,12297,1310,977,2284,1346,1073,2417,1232,1265,2495,1215,1106,2319,1404,1132,2536,1667,1523,3190,18386,14131,32519,19932,15921,35854,25717,21486,47204,6636,11792,18429,8033,13228,21256,10478,16169,26648,6.6,7.8,7.1,7,7.1,7.1,6.5,7.1,6.8,68,50.4,59.1,66.6,51.1,58.7,66.5,53.6,59.9,63.5,46.5,54.8,61.9,47.5,54.6,62.2,49.8,55.9,240,211,449,368,370,742,806,1036,1838,85,130,223,106,191,298,209,370,579,1585,2076,3656,2100,2812,4908,3444,4856,8300,1369,1933,3303,1814,2531,4347,2793,4012,6809,5582,1851,7430,6190,2548,8740,8122,3647,11768,192,511,703,231,587,822,304,673,979,337,655,992,334,657,996,628,1024,1654,6110,3018,9128,6757,3798,10557,9057,5344,14402,30654,30960,61612,33403,33769,67170,39826,40559,80383,3594,3600,7190,3856,4073,7932,6581,6797,13380,21141,21355,42491,24524,24660,49187,25700,25997,51701,10305,10598,20906,10139,10691,20825,17990,18845,36829
12702,64747,67958,132708,68294,71933,140228,73347,77342,150687,26964,15039,42010,27186,15259,42446,27138,15849,42992,6275,9135,15414,7131,10868,17993,8801,12592,21389,2860,2081,4943,2601,2143,4743,2064,1716,3781,3948,3266,7209,3754,3069,6827,4226,3659,7879,40053,29520,69575,40669,31338,72009,42226,33815,76037,20501,34281,54786,23976,37018,60992,27543,39925,67470,9.9,11.1,10.4,9.2,9.8,9.5,10,10.8,10.4,61.9,43.4,52.4,59.5,43.6,51.4,57.6,43.7,50.5,55.8,38.6,47,54.1,39.3,46.5,51.8,39,45.2,498,342,836,788,721,1509,1135,1299,2435,165,241,409,198,299,497,261,486,748,4166,4539,8706,5074,5925,11000,6442,7535,13982,3232,3878,7107,3907,4908,8816,4648,6208,10853,9984,3714,13697,10476,4767,15248,11032,5449,16487,482,981,1460,544,1070,1613,535,1088,1620,705,1238,1945,675,1237,1915,1088,1583,2667,11168,5932,17098,11692,7085,18780,12655,8124,20776,69865,71973,141838,73738,76188,149926,75288,78256,153547,7852,8143,15999,8054,8564,16620,9708,10013,19721,50250,51495,101742,54161,55855,110016,55153,57166,112319,22183,23450,45631,22232,23743,45980,26094,27298,53395
12703,35194,36334,71529,39508,40720,80222,44798,46288,91086,17755,9864,27628,19194,10731,29926,20385,11826,32204,2970,6240,9210,3546,7049,10601,4764,8453,13216,1413,1200,2614,1429,1360,2792,1317,1313,2623,1583,1369,2953,1630,1557,3186,2060,1823,3883,23724,18669,42398,25804,20700,46506,28515,23414,51933,8458,14775,23226,10925,17339,28266,12751,19434,32184,6.7,7.3,7,6.3,7.5,6.9,7.2,7.8,7.5,67.4,51.4,59.3,65.3,50.8,58,63.7,50.6,57,62.9,47.6,55.2,61.2,47,54,59.1,46.6,52.7,664,542,1207,1114,1042,2151,1758,1809,3568,193,254,446,255,379,632,334,538,871,2859,3686,6540,3908,4946,8854,5059,6704,11766,2257,2811,5066,2954,3604,6560,3793,4778,8567,7460,2559,10019,8179,3448,11624,8526,4107,12635,295,722,1021,346,756,1100,340,659,1000,442,848,1284,449,824,1274,755,1113,1868,8198,4127,12333,8975,5030,14004,9621,5877,15501,35969,36867,72837,41304,42177,83487,44694,45741,90442,6199,6164,12367,6418,6503,12919,7364,7432,14795,22639,23181,45821,27089,27667,54759,29015,29791,58810,16063,16563,32631,16910,17309,34218,20055,20429,40486
12801,40385,42755,83139,41135,44543,85682,43212,46817,90027,21265,11809,33080,21776,12588,34362,22384,13126,35510,4371,10500,14876,4811,11503,16319,5180,12319,17505,1648,1551,3199,1388,1648,3040,1209,1545,2755,866,727,1596,1046,980,2028,1025,1028,2055,28159,24589,52747,29020,26720,55741,29800,28022,57820,9495,15621,25113,10152,16001,26156,11246,16567,27812,3.1,3,3,3.6,3.7,3.6,3.4,3.7,3.6,69.7,57.5,63.4,70.5,60,65.1,69,59.9,64.2,67.6,55.8,61.5,68,57.8,62.7,66.6,57.6,61.9,1260,871,2130,1604,1280,2887,2168,2103,4272,429,707,1132,529,878,1410,650,1084,1736,4763,5476,10237,5538,6945,12479,6517,8469,14986,3346,4720,8069,4008,5524,9535,4380,6119,10498,10950,3124,14080,11292,3738,15024,11483,4057,15544,353,635,988,352,667,1021,291,647,936,700,1440,2143,662,1386,2043,960,1683,2642,12009,5197,17204,12300,5784,18088,12739,6384,19121,39277,41460,80737,41433,44236,85671,42650,45243,87901,6548,6845,13393,6532,6905,13431,6407,6709,13112,26863,28519,55385,27778,30047,57827,28796,30688,59482,16318,17229,33549,17295,18413,35709,18486,19643,38132
12802,39905,42074,81974,41005,43335,84338,41808,44496,86302,23560,12419,35980,23377,12399,35774,23019,12957,35973,4353,12339,16687,4586,12840,17424,5027,13171,18198,1684,1699,3383,1459,1740,3201,1068,1425,2491,864,749,1612,1081,933,2017,1046,1020,2063,30463,27201,57667,30507,27909,58419,30157,28575,58731,8077,13374,21453,9112,14076,23188,10357,14555,24916,2.8,2.8,2.8,3.5,3.3,3.5,3.5,3.6,3.5,76.3,64.7,70.3,74.4,64.4,69.3,72.1,64.2,68.1,74.2,62.9,68.4,71.8,62.3,66.9,69.6,61.9,65.7,1284,894,2174,1645,1396,3040,2142,2117,4253,462,786,1246,523,966,1490,648,1195,1848,4710,5565,10277,5421,6792,12207,6227,8154,14379,3491,4708,8198,3939,5253,9190,4287,5786,10071,11314,3158,14473,11718,3914,15627,11759,4324,16083,378,734,1112,379,753,1126,275,591,871,822,1658,2477,748,1507,2253,894,1785,2682,12505,5555,18059,12842,6166,19006,12930,6706,19630,43893,45270,89164,44948,46452,91401,44849,46773,91626,4986,5207,10194,4948,5175,10126,4680,4933,9621,31965,32712,64678,33270,34135,67406,33263,34570,67834,13813,14703,28516,13398,14386,27781,14328,15239,29571
19797,37,7,50,51,55,110,157,220,374,30,5,38,16,3,19,28,25,48,0,0,0,0,0,3,7,18,25,0,0,3,5,4,7,22,26,49,0,0,0,0,0,0,0,3,4,33,7,43,24,11,32,61,72,130,0,0,0,26,36,65,77,110,185,0,0,0,0,0,0,0,4.2,3.1,89.2,100,86,47.1,20,29.1,38.9,32.7,34.8,81.1,71.4,82,41.2,12.7,26.4,36.3,31.4,32.6,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,3,3,7,3,3,3,11,25,35,4,0,4,3,3,6,13,20,31,20,0,20,20,4,23,42,22,61,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,11,8,20,0,20,23,6,26,41,33,74,26,3,31,43,47,93,138,182,322,11,6,12,11,6,13,14,21,43,16,0,15,32,35,72,105,139,245,23,5,32,23,16,40,43,61,104
19999,5446,3771,9217,6955,4779,11739,6958,4590,11545,1508,707,2209,1523,761,2284,1322,653,1977,469,455,926,471,530,1002,531,520,1047,237,122,359,216,156,365,189,116,301,601,324,921,640,420,1066,583,358,941,2813,1602,4417,2853,1866,4719,2623,1646,4272,1924,1803,3723,2239,2148,4386,2178,1876,4062,21.4,20.2,20.9,22.4,22.5,22.6,22.2,21.7,22,51.7,42.5,47.9,41,39,40.2,37.7,35.9,37,40.7,34,37.9,31.8,30.3,31.1,29.3,28.1,28.8,148,137,281,160,181,345,193,177,365,37,69,109,46,69,112,51,67,120,522,605,1127,600,686,1283,574,673,1247,244,290,530,298,350,646,294,374,663,983,264,1248,1088,362,1448,1063,351,1416,55,55,116,67,93,164,64,60,126,63,97,164,66,125,193,104,92,195,1103,421,1529,1222,579,1802,1231,504,1738,1186,606,1800,1332,814,2145,1571,849,2420,3851,3100,6948,4161,3581,7743,3356,2845,6200,839,410,1250,875,478,1356,1027,548,1571,3962,3112,7073,4323,3695,8020,3734,3027,6765
