SA3_CODE_2016,C06_0_14_SEO,C06_0_14_SOL_SE_Vw_w,C06_0_14_SOL_SE_Nw_Na,C06_0_14_SOL_SE_P_E_n,C06_0_14_SOL_SE_T,C06_0_14_LPE_NS,C06_0_14_T,C06_15_24_SEO,C06_15_24_SOL_SE_Vw_w,C06_15_24_SOL_SE_Nw_N,C06_15_24_SOL_SE_P_E_n,C06_15_24_S_ot_l_SE_T,C06_15_24_LPE_NS,C06_15_24_T,C06_25_34_SEO,C06_25_34_SOL_SE_Vw_w,C06_25_34_SOL_SE_Na,C06_25_34_SOL_SE_P_E_n,C06_25_34_SOL_SE_To,C06_25_34_LPE_NS,C06_25_34_T,C06_35_44_SEO,C06_35_44_SOL_SE_Vw_w,C06_35_44_SOL_SE_Na,C06_35_44_SOL_SE_P_E_n,C06_35_44_SOL_SE_To,C06_35_44_LPE_NS,C06_35_44_T,C06_45_54_SEO,C06_45_54_SOL_SE_Vw_w,C06_45_54_SOL_SE_Na,C06_45_54_SOL_SE_P_E_n,C06_45_54_SOL_SE_To,C06_45_54_LPE_NS,C06_45_54_T,C06_55_64_SEO,C06_55_64_SOL_SE_Vw_w,C06_55_64_SOL_SE_Na,C06_55_64_SOL_SE_P_E_n,C06_55_64_SOL_SE_To,C06_55_64_LPE_NS,C06_55_64_T,C06_65_74_SEO,C06_65_74_SOL_SE_Vw_w,C06_65_74_SOL_SE_Na,C06_65_74_SOL_SE_P_E_n,C06_65_74_SOL_SE_To,C06_65_74_LPE_NS,C06_65_74_T,C06_75_84_SEO,C06_75_84_SOL_SE_Vw_w,C06_75_84_SOL_SE_Na,C06_75_84_SOL_SE_P_E_n,C06_75_84_SOL_SE_To,C06_75_84_LPE_NS,C06_75_84_T,C06_85ov_SEO,C06_85o_SOL_SE_Vw_w,C06_85o_SOL_SE_Na,C06_85o_SOL_SE_P_E_n,C06_85o_SOL_SE_To,C06_85o_LPE_NS,C06_85o_T,C06_T_SEO,C06_To_SOL_SE_Vw_w,C06_To_SOL_SE_Nw_Na,C06_To_SOL_SE_P_E_n,C06_T_SOL_SE_T,C06_T_LPE_NS,C06_T_T,C11_0_14_SEO,C11_0_14_SOL_SE_Vw_w,C11_0_14_SOL_SE_Nw_Na,C11_0_14_SOL_SE_P_E_n,C11_0_14_SOL_SE_T,C11_0_14_LPE_NS,C11_0_14_T,C11_15_24_SEO,C11_15_24_SOL_SE_Vw_w,C11_15_24_SOL_SE_Nw_N,C11_15_24_SOL_SE_P_E_n,C11_15_24_S_ot_l_SE_T,C11_15_24_LPE_NS,C11_15_24_T,C11_25_34_SEO,C11_25_34_SOL_SE_Vw_w,C11_25_34_SOL_SE_Na,C11_25_34_SOL_SE_P_E_n,C11_25_34_SOL_SE_To,C11_25_34_LPE_NS,C11_25_34_T,C11_35_44_SEO,C11_35_44_SOL_SE_Vw_w,C11_35_44_SOL_SE_Na,C11_35_44_SOL_SE_P_E_n,C11_35_44_SOL_SE_To,C11_35_44_LPE_NS,C11_35_44_T,C11_45_54_SEO,C11_45_54_SOL_SE_Vw_w,C11_45_54_SOL_SE_Na,C11_45_54_SOL_SE_P_E_n,C11_45_54_SOL_SE_To,C11_45_54_LPE_NS,C11_45_54_T,C11_55_64_SEO,C11_55_64_SOL_SE_Vw_w,C11_55_64_SOL_SE_Na,C11_55_64_SOL_SE_P_E_n,C11_55_64_SOL_SE_To,C11_55_64_LPE_NS,C11_55_64_T,C11_65_74_SEO,C11_65_74_SOL_SE_Vw_w,C11_65_74_SOL_SE_Na,C11_65_74_SOL_SE_P_E_n,C11_65_74_SOL_SE_To,C11_65_74_LPE_NS,C11_65_74_T,C11_75_84_SEO,C11_75_84_SOL_SE_Vw_w,C11_75_84_SOL_SE_Na,C11_75_84_SOL_SE_P_E_n,C11_75_84_SOL_SE_To,C11_75_84_LPE_NS,C11_75_84_T,C11_85ov_SEO,C11_85o_SOL_SE_Vw_w,C11_85o_SOL_SE_Na,C11_85o_SOL_SE_P_E_n,C11_85o_SOL_SE_To,C11_85o_LPE_NS,C11_85o_T,C11_T_SEO,C11_To_SOL_SE_Vw_w,C11_To_SOL_SE_Nw_Na,C11_To_SOL_SE_P_E_n,C11_T_SOL_SE_T,C11_T_LPE_NS,C11_T_T,C16_0_14_SEO,C16_0_14_SOL_SE_Vw_w,C16_0_14_SOL_SE_Nw_Na,C16_0_14_SOL_SE_P_E_n,C16_0_14_SOL_SE_T,C16_0_14_LPE_NS,C16_0_14_T,C16_15_24_SEO,C16_15_24_SOL_SE_Vw_w,C16_15_24_SOL_SE_Nw_N,C16_15_24_SOL_SE_P_E_n,C16_15_24_S_ot_l_SE_T,C16_15_24_LPE_NS,C16_15_24_T,C16_25_34_SEO,C16_25_34_SOL_SE_Vw_w,C16_25_34_SOL_SE_Na,C16_25_34_SOL_SE_P_E_n,C16_25_34_SOL_SE_To,C16_25_34_LPE_NS,C16_25_34_T,C16_35_44_SEO,C16_35_44_SOL_SE_Vw_w,C16_35_44_SOL_SE_Na,C16_35_44_SOL_SE_P_E_n,C16_35_44_SOL_SE_To,C16_35_44_LPE_NS,C16_35_44_T,C16_45_54_SEO,C16_45_54_SOL_SE_Vw_w,C16_45_54_SOL_SE_Na,C16_45_54_SOL_SE_P_E_n,C16_45_54_SOL_SE_To,C16_45_54_LPE_NS,C16_45_54_T,C16_55_64_SEO,C16_55_64_SOL_SE_Vw_w,C16_55_64_SOL_SE_Na,C16_55_64_SOL_SE_P_E_n,C16_55_64_SOL_SE_To,C16_55_64_LPE_NS,C16_55_64_T,C16_65_74_SEO,C16_65_74_SOL_SE_Vw_w,C16_65_74_SOL_SE_Na,C16_65_74_SOL_SE_P_E_n,C16_65_74_SOL_SE_To,C16_65_74_LPE_NS,C16_65_74_T,C16_75_84_SEO,C16_75_84_SOL_SE_Vw_w,C16_75_84_SOL_SE_Na,C16_75_84_SOL_SE_P_E_n,C16_75_84_SOL_SE_To,C16_75_84_LPE_NS,C16_75_84_T,C16_85o_SEO,C16_85o_SOL_SE_Vw_w,C16_85o_SOL_SE_Na,C16_85o_SOL_SE_P_E_n
12401,13974,375,104,74,552,556,15081,8522,402,27,3,426,309,9257,6986,360,21,7,389,280,7649,9659,562,23,7,597,384,10638,10944,545,20,6,570,407,11922,8585,498,28,5,532,332,9449,4693,312,28,3,344,194,5228,2958,231,22,3,253,163,3372,1046,69,15,0,89,102,1237,67377,3352,281,108,3743,2721,73848,13540,441,123,23,583,648,14769,8045,293,32,4,328,359,8726,6295,373,26,3,398,279,6978,9282,640,33,5,686,411,10376,10456,595,27,0,628,538,11620,10404,527,24,11,571,439,11409,6066,383,29,11,420,252,6742,3083,239,27,10,274,177,3530,1293,100,14,0,115,144,1548,68455,3586,333,69,3996,3247,75699,12846,575,131,22,727,472,14044,7612,463,19,4,483,295,8395,6166,487,47,4,535,275,6977,8472,742,41,4,784,403,9660,9762,672,35,4,719,473,10952,10585,577,35,3,619,519,11722,8161,531,49,0,585,484,9227,3557,253,35,4,298,237,4091,1404,108,27,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12403,24479,1480,311,138,1936,1008,27420,15932,1424,53,6,1484,692,18108,15961,1666,84,25,1776,677,18412,14479,1799,134,14,1953,583,17014,13823,1771,188,14,1976,516,16316,9916,1332,184,8,1530,415,11856,4301,712,215,3,931,260,5490,2683,360,142,8,511,230,3420,821,120,47,6,175,117,1111,102398,10663,1365,231,12260,4490,119153,24290,1634,422,51,2112,1005,27402,15507,1511,57,14,1587,656,17751,15499,2091,97,25,2214,734,18444,15078,2178,156,23,2356,606,18039,13751,1906,147,21,2074,609,16431,11918,1627,195,17,1838,494,14249,5858,931,216,9,1156,293,7312,2788,430,173,13,614,219,3622,1110,142,64,3,202,101,1420,105800,12449,1532,177,14158,4720,124673,25687,2459,621,88,3169,1185,30037,15983,1820,67,19,1903,879,18760,16953,3258,138,40,3433,1202,21585,15463,3329,194,27,3549,947,19957,13890,2412,195,28,2631,876,17390,12378,1863,298,25,2186,717,15276,8311,1278,299,12,1592,586,10485,3334,614,236,15,864,280,4480,1340,176,88,6
12404,7356,210,44,29,283,397,8031,4825,245,7,4,258,589,5667,4405,330,8,8,339,436,5186,4584,275,12,0,289,355,5224,3861,339,29,4,372,255,4491,2642,255,29,0,283,163,3093,1487,169,48,0,217,101,1807,1032,72,23,0,93,73,1204,398,29,8,0,40,48,482,30599,1930,199,50,2179,2412,35189,6992,231,61,11,296,303,7593,4976,221,18,0,242,464,5682,4276,307,21,0,335,327,4934,4255,336,14,0,349,292,4896,4248,338,24,3,359,232,4837,3220,293,34,6,325,173,3724,1878,187,39,3,231,109,2218,1073,101,37,0,140,65,1277,505,31,5,7,46,32,584,31431,2038,252,28,2321,1996,35751,6305,230,52,6,292,333,6933,4674,220,11,0,234,466,5376,4268,352,26,7,392,659,5313,3718,376,30,6,410,503,4631,4229,364,26,3,396,404,5030,3453,333,54,6,386,226,4073,2377,247,51,3,307,195,2873,1333,128,37,4,167,126,1630,552,48,18,0
12405,9340,1501,279,96,1879,695,11913,6543,1326,29,15,1372,335,8247,5081,1496,63,14,1575,292,6953,5543,1549,131,20,1704,319,7562,5531,1583,141,14,1733,286,7544,3413,1001,198,8,1202,198,4816,1406,440,194,9,639,113,2155,881,222,141,7,367,79,1322,206,40,42,0,81,19,302,37940,9150,1214,173,10544,2338,50814,8761,1521,320,56,1904,526,11191,6503,1354,31,23,1412,287,8199,5466,1711,85,17,1815,298,7576,5007,1586,108,23,1715,275,6997,5551,1701,168,24,1891,260,7691,4147,1283,202,12,1497,192,5836,1857,593,199,9,803,146,2808,829,258,151,0,415,64,1312,292,78,44,0,122,40,454,38404,10082,1318,162,11565,2090,52066,8431,1605,416,52,2072,623,11126,5955,1499,59,21,1583,414,7957,5558,2067,93,12,2176,485,8219,4532,1986,141,20,2150,427,7108,4803,1637,191,17,1839,377,7020,4629,1463,219,14,1697,394,6726,2508,819,199,9,1024,229,3763,903,342,175,5,522,111,1540,339,86,65,3
12501,2928,6639,2547,365,9546,1419,13893,2007,7003,609,87,7703,1285,10992,2205,6321,1288,96,7703,1743,11646,1760,5074,1948,69,7093,1226,10077,1841,3439,2183,61,5687,736,8276,1567,1728,1481,28,3238,437,5238,965,799,1111,17,1920,190,3071,1057,342,608,7,964,154,2175,419,85,174,0,258,53,733,14747,31438,11950,730,44118,7247,66116,3370,7224,2665,290,10173,1086,14636,2021,7668,818,103,8591,988,11607,2423,9659,1514,104,11280,1506,15206,1822,5778,1985,60,7830,928,10576,1770,4220,2679,50,6954,679,9407,1747,2464,1993,26,4485,380,6614,944,1065,1238,34,2336,181,3465,761,392,776,12,1177,104,2045,461,124,243,4,370,43,872,15324,38603,13915,685,53201,5897,74419,4373,7203,2945,220,10369,908,15649,2401,8554,893,57,9506,974,12878,3225,13621,2937,110,16668,1994,21886,2212,7112,2253,72,9447,1204,12855,1789,4803,2880,64,7746,744,10282,1759,3123,2972,43,6140,503,8401,1088,1437,1610,24,3073,285,4455,604,557,965,12,1530,132,2268,436,149,349,6
12502,6185,3388,705,134,4225,446,10854,4174,2759,113,38,2908,289,7368,3635,2278,186,32,2494,289,6421,4532,3314,634,26,3970,284,8789,4375,2804,741,31,3570,290,8232,3905,1388,485,9,1885,202,5992,2982,613,507,17,1137,175,4295,2145,286,296,5,586,146,2873,644,60,76,3,143,54,847,32574,16881,3753,290,20922,2171,55671,6318,3572,928,82,4581,396,11295,4135,3348,142,29,3522,236,7892,3325,3288,229,25,3532,275,7132,4095,3551,632,31,4216,287,8598,4187,3566,1028,36,4632,328,9144,3779,1992,767,27,2783,267,6835,2936,847,626,16,1487,204,4629,2020,359,420,11,792,203,3016,690,98,87,5,193,169,1055,31490,20619,4858,256,25733,2372,59598,6456,4302,1470,90,5862,398,12720,4174,3774,178,18,3969,226,8375,3411,4642,475,16,5136,372,8921,3576,4802,756,22,5584,355,9515,3969,3898,1166,28,5095,326,9390,3522,2669,1439,22,4131,262,7908,2803,1296,904,17,2216,230,5243,1951,514,588,8,1105,155,3213,891,144,150,3
12503,10791,10793,2637,563,13991,2048,26837,7262,9343,513,99,9953,957,18177,6434,9450,1215,103,10772,1073,18283,6270,7929,1977,86,9996,996,17257,6577,5809,2212,75,8095,828,15497,5997,3803,1724,56,5578,570,12141,3749,2009,1668,25,3697,437,7892,3429,1022,1002,23,2041,345,5826,1080,214,267,12,486,113,1679,51597,50363,13213,1040,64613,7368,123588,11925,12005,3186,444,15628,1890,29443,7195,10687,570,108,11362,990,19550,6382,12634,1266,118,14019,1269,21673,5969,9452,1890,102,11444,896,18309,6063,7224,2586,86,9900,752,16712,6051,4720,2257,75,7054,583,13693,3885,2522,1703,55,4281,391,8555,2797,1147,1345,35,2529,391,5714,1266,377,357,10,740,253,2257,51528,60770,15162,1036,76964,7421,135916,13952,13182,3422,305,16903,1883,32740,7173,11780,789,90,12659,1062,20890,6464,15095,2240,137,17471,1598,25543,5542,11358,2338,112,13811,1168,20518,5402,8532,2897,95,11524,1051,17970,5320,5664,3065,80,8810,786,14912,4263,3296,2131,58,5485,534,10288,2363,1465,1501,40,3002,323,5694,1406,462,640,16
12504,10296,5854,1823,346,8016,1495,19812,7399,6268,339,93,6697,1195,15296,9660,9829,590,90,10510,1776,21940,7900,6978,1103,65,8143,1091,17141,6731,4276,1101,37,5410,757,12899,6677,2281,887,42,3208,534,10424,3820,1272,1021,19,2312,351,6480,2954,692,591,13,1299,304,4556,1359,171,145,10,322,199,1880,56794,37608,7597,719,45923,7701,110415,11139,7471,2723,259,10459,1366,22964,6938,6758,336,60,7161,1069,15168,8687,16444,754,132,17330,1815,27834,7917,8934,903,84,9924,1100,18943,6594,5454,1349,45,6852,782,14221,6228,3133,1286,33,4453,449,11131,4642,1575,1002,24,2594,295,7531,2823,754,807,34,1598,265,4690,1533,246,248,6,500,263,2291,56512,50775,9415,677,60869,7397,124776,12106,10178,3213,306,13699,1564,27363,6499,6967,379,45,7385,827,14715,7934,20348,1169,142,21662,2060,31657,7322,13781,1067,91,14945,1372,23639,6413,6149,1358,51,7561,743,14712,5551,4002,1826,33,5864,708,12117,5058,2056,1253,36,3341,438,8835,2911,991,1000,27,2015,335,5260,1648,329,386,17
12601,5418,1658,362,47,2061,225,7707,3878,2042,118,17,2178,196,6252,2596,1285,74,17,1383,152,4123,3606,1785,277,16,2076,161,5846,4025,1848,395,8,2255,180,6465,3554,820,178,11,1007,153,4713,2262,315,212,12,539,98,2893,1816,176,123,8,312,96,2226,679,42,42,3,83,61,822,27832,9964,1792,138,11892,1322,41041,5233,1871,439,28,2338,122,7693,3797,2403,137,10,2552,91,6438,2355,1982,100,21,2103,128,4590,3247,2002,263,4,2269,91,5609,3865,2358,510,6,2881,113,6857,3563,1330,329,11,1678,121,5358,2529,432,250,0,685,75,3287,1726,200,205,3,404,69,2203,801,76,64,0,141,33,976,27120,12658,2298,92,15050,836,43007,4995,2608,826,49,3489,188,8667,3766,2688,212,6,2905,139,6813,2073,3246,229,15,3483,168,5721,2798,3131,371,14,3515,163,6478,3559,2441,493,22,2954,133,6650,3250,1809,690,14,2509,122,5882,2593,735,425,11,1177,121,3895,1639,257,289,4,549,149,2337,793,80,112,0
12602,12685,4311,974,240,5519,1121,19329,8766,6083,436,63,6587,1004,16364,8916,6074,395,62,6531,1049,16499,9996,5843,745,77,6673,938,17608,9160,4528,959,54,5540,800,15504,7259,2832,878,46,3756,577,11591,4676,1602,1092,32,2725,341,7746,4735,770,767,42,1572,397,6704,2062,175,200,56,434,183,2680,68255,32224,6450,673,39345,6414,114019,13151,4678,1479,143,6296,727,20177,8403,7084,590,59,7734,785,16924,8073,9086,511,53,9651,805,18531,9566,6605,717,33,7353,575,17495,8996,5438,1112,37,6591,533,16117,7704,3607,1150,33,4789,420,12911,4865,1959,1071,32,3061,276,8205,3945,1017,998,23,2031,285,6266,2307,335,314,21,671,230,3215,67022,39804,7942,431,48176,4648,119843,13195,5902,2196,180,8276,761,22230,9175,7555,764,39,8356,727,18256,8189,12875,996,62,13936,998,23128,8687,9024,870,48,9941,758,19383,8918,6125,1265,40,7437,632,16985,7626,4347,1857,34,6239,541,14401,5582,2667,1366,27,4059,416,10055,3402,1310,1253,30,2590,314,6307,2446,515,530,15
12701,10373,6169,1398,295,7864,1472,19709,5291,5041,148,81,5269,603,11173,4276,4998,519,52,5567,555,10397,5137,5227,1010,67,6302,638,12077,3905,4007,1280,47,5338,484,9725,2547,2228,886,33,3153,368,6065,1760,874,732,21,1627,198,3588,706,346,480,6,836,133,1672,142,56,143,3,206,26,372,34134,28955,6597,603,36157,4484,74778,10257,6402,1325,181,7911,1106,19269,6186,5514,176,48,5731,557,12479,4124,5509,455,38,6006,544,10673,4735,5554,857,70,6483,489,11702,4554,5184,1336,48,6565,521,11641,2920,3215,1230,30,4472,385,7777,1798,1303,837,25,2167,262,4231,875,441,582,13,1034,135,2045,174,97,210,5,313,38,528,35620,33220,7010,460,40682,4043,80339,13397,7500,1517,183,9195,1419,24009,7781,6486,247,42,6777,781,15341,6633,6953,580,52,7582,820,15040,5573,7137,990,84,8218,817,14596,5273,6089,1492,68,7657,739,13668,3728,4341,1773,60,6177,571,10478,2197,2141,1195,38,3379,398,5976,1169,731,742,13,1479,230,2881,266,174,309,3
12702,11713,16322,5021,877,22214,2445,36378,8358,15410,956,174,16540,965,25863,5337,12960,2997,177,16136,904,22371,5628,12144,5700,206,18047,1023,24697,6200,10377,6916,167,17465,889,24546,4622,6682,4666,113,11462,587,16664,2840,3383,3873,74,7331,443,10612,1883,1343,2730,57,4134,336,6350,470,222,812,14,1046,74,1590,47045,78837,33677,1864,114375,7665,169085,11586,16659,4760,588,22008,1813,35408,8365,15965,1068,155,17183,805,26355,5461,14373,2711,168,17241,749,23453,4797,12963,5204,187,18354,799,23950,5911,11322,7268,154,18739,795,25445,4763,8333,6257,122,14719,644,20124,2903,4141,3987,91,8221,417,11543,1886,1776,3166,58,5003,298,7185,521,405,1104,26,1537,127,2187,46190,85933,35529,1552,123010,6438,175637,12735,16004,4446,335,20778,1603,35116,8134,17161,1286,136,18578,969,27683,5951,14763,3320,119,18206,947,25102,4534,12725,4866,161,17755,861,23149,4973,12133,7299,158,19586,956,25512,5016,9224,8324,133,17685,873,23570,3213,5350,5200,130,10685,505,14407,1705,2347,3627,74,6052,327,8079,639,604,1731,34
12703,11622,6700,1608,339,8640,1798,22061,6662,5450,234,78,5763,843,13276,7151,6064,622,59,6749,981,14883,6668,6121,1006,61,7185,904,14756,5234,4326,1379,59,5764,718,11718,4367,2494,1113,34,3642,508,8522,2290,1167,932,13,2121,330,4735,1471,534,577,13,1134,208,2814,474,100,180,0,282,67,822,45954,32965,7650,659,41271,6364,93589,12208,8005,2021,260,10292,1470,23965,6940,6338,317,62,6712,703,14353,6552,7768,720,75,8554,1024,16126,6686,7331,993,57,8380,755,15813,5578,6025,1372,58,7454,697,13733,4424,3416,1458,53,4931,542,9898,2803,1595,1149,30,2774,336,5910,1583,721,730,17,1470,246,3303,596,159,210,17,381,106,1082,47367,41358,8965,629,50947,5879,104187,13173,8866,2203,237,11310,1781,26263,7358,7068,365,57,7498,1037,15888,6788,8822,919,65,9801,1394,17990,6132,8883,1228,84,10194,1198,17526,5684,6919,1444,72,8430,982,15096,4324,4506,1875,62,6443,791,11560,3348,2252,1406,35,3690,501,7540,1685,936,979,30,1945,308,3939,721,302,371,10
12801,15475,1357,238,107,1695,809,17979,10875,1109,30,14,1147,744,12766,11573,1529,48,14,1592,829,13987,11730,1980,112,15,2104,718,14550,11399,1533,186,13,1727,643,13767,9595,1086,185,15,1282,538,11411,6467,757,233,4,995,404,7872,5733,366,156,5,529,459,6718,1727,93,47,0,150,194,2063,84562,9797,1223,192,11217,5334,101113,16227,1579,314,51,1947,513,18683,10799,1196,39,11,1242,379,12420,11063,1790,58,15,1857,633,13555,12032,2293,102,14,2408,491,14935,11786,1948,173,20,2139,459,14383,10333,1344,210,7,1562,390,12292,7151,907,234,7,1146,318,8618,5645,500,208,4,714,283,6633,2444,150,66,3,217,177,2840,87485,11698,1408,134,13239,3643,104367,16835,1727,485,55,2274,709,19818,10525,1323,59,6,1391,477,12390,10925,2074,83,16,2164,789,13882,11475,2512,115,23,2655,695,14820,12027,2276,207,19,2492,600,15114,11061,1564,308,17,1890,587,13539,8398,1136,232,18,1382,464,10243,5258,652,226,19,897,316,6474,2960,238,114,10
12802,19684,1263,217,125,1606,534,21827,13443,1180,27,7,1215,375,15036,11447,1215,41,8,1270,343,13060,13238,1839,93,18,1953,349,15547,13652,1722,145,8,1866,318,15835,10353,1077,148,9,1233,240,11828,4639,539,170,4,716,170,5527,3292,264,108,5,375,166,3839,1100,57,46,0,101,96,1302,90856,9173,993,187,10343,2596,103800,19481,1315,263,36,1615,466,21565,12856,1131,39,10,1187,317,14360,10389,1505,45,10,1569,414,12373,13157,1798,97,15,1906,380,15447,13194,1889,145,16,2047,396,15639,11321,1394,175,8,1576,335,13227,6481,678,162,3,847,177,7507,3321,373,144,4,520,194,4034,1458,107,52,0,152,139,1753,91662,10187,1128,108,11418,2822,105898,19260,1548,396,48,1989,487,21732,11868,1115,50,9,1177,329,13372,10170,1684,89,9,1779,356,12299,12478,2245,92,9,2347,437,15255,12543,1968,135,9,2116,414,15071,11347,1601,286,19,1904,415,13664,8209,969,211,7,1188,294,9692,3757,422,191,10,623,188,4569,2045,157,74,3
19797,0,0,0,0,0,0,0,11,3,0,0,3,0,11,21,0,0,0,0,0,22,7,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,6,3,50,3,0,0,0,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,3,7,3,0,0,3,0,10,8,3,0,0,3,3,14,19,3,3,0,10,0,27,25,8,0,0,8,0,26,22,3,0,0,3,3,27,0,0,0,0,0,0,0,83,22,3,0,25,5,112,29,7,0,0,6,5,39,20,0,0,0,0,3,25,23,8,0,0,5,3,32,26,7,0,0,7,3,34,40,9,5,0,10,3,50,45,9,17,0,22,6,74,75,16,13,0,24,13,108,20,11,7,0,11,10,42,5,3,0,0
19999,705,83,70,18,169,83,957,1219,282,51,10,339,153,1713,1662,391,43,7,444,251,2353,1261,238,47,7,295,190,1744,1030,154,51,3,207,130,1365,976,90,26,0,114,116,1211,444,37,18,0,61,57,562,136,27,5,0,31,32,205,48,4,3,0,10,11,66,7491,1311,315,45,1666,1017,10175,877,104,74,15,189,115,1181,1427,281,58,4,341,307,2078,1640,442,63,3,506,509,2654,1286,234,43,7,282,531,2101,1184,154,41,3,194,522,1895,1207,98,32,0,135,329,1680,752,49,20,3,70,147,968,167,25,12,0,40,40,241,81,8,6,3,17,25,122,8616,1396,348,32,1779,2523,12917,551,64,37,3,110,81,740,1057,359,71,0,428,390,1876,1289,574,88,0,660,748,2703,985,226,31,4,263,655,1900,1029,137,38,3,177,594,1798,1156,102,28,3,133,430,1722,906,50,14,0,58,231,1196,191,18,6,0,24,59,282,42,0,11,0
