region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
105554100,3,0,26,1111,1343,631,741,345,123,4294,446,836,485,672,352,133,2924,23,25,14,12,0,0,74,101,146,64,46,11,0,368,124,171,78,58,11,0,442,200,162,43,20,3,0,428,202,133,43,24,3,0,405,174,61,15,0,0,0,250,3,0,0,0,0,0,3,579,356,101,44,6,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,5,0,4,0,35,15,11,5,0,4,0,35,0,0,0,0,0,0,0,1164,1374,669,774,373,133,4487
105554700,0,0,26,3220,3807,1739,1738,737,203,11444,778,1650,1004,1555,731,200,5918,81,72,23,24,3,0,203,118,188,89,90,16,3,504,199,260,112,114,19,3,707,443,353,129,69,13,5,1012,866,842,317,134,21,8,2188,697,822,310,98,27,8,1962,9,6,3,0,3,0,21,2015,2023,759,301,64,21,5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,3,3,3,35,17,5,4,3,3,3,35,15,8,6,8,3,0,40,3024,3946,1885,1981,820,227,11883
105555350,0,0,6,3479,3527,1327,1343,599,159,10434,534,1169,700,1047,581,145,4176,166,218,102,128,25,6,645,180,282,92,108,35,5,702,346,500,194,236,60,11,1347,470,511,162,73,10,6,1232,1076,752,196,76,17,0,2117,955,630,153,61,8,0,1807,0,3,0,0,0,0,3,2501,1896,511,210,35,6,5159,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,7,6,4,0,0,0,0,10,19,17,4,5,3,0,48,3406,3586,1409,1498,679,162,10740
105555950,0,0,9,10516,10702,3077,1776,429,103,26603,764,1269,723,807,296,79,3938,349,474,229,177,29,4,1262,711,1208,538,338,87,22,2904,1060,1682,767,515,116,26,4166,1393,1319,395,165,29,5,3306,2563,2609,646,234,30,3,6085,4828,4413,1076,374,53,18,10762,7,12,3,0,0,0,22,8791,8353,2120,773,112,26,20175,5,13,0,0,0,0,18,0,0,0,0,0,0,0,48,20,11,4,0,0,83,53,33,11,4,0,0,101,23,19,3,0,3,0,48,10691,11356,3624,2099,527,131,28428
105556700,3,4,13,9507,11061,5998,5931,2284,882,35663,3029,5463,3715,4783,2037,858,19885,799,808,499,395,116,27,2644,802,979,629,454,129,52,3045,1601,1787,1128,849,245,79,5689,1223,717,245,143,45,13,2386,2290,2025,832,398,86,18,5649,1320,1520,683,342,75,19,3959,9,7,3,3,0,3,25,4842,4269,1763,886,206,53,12019,7,3,0,0,0,0,10,0,0,0,0,0,0,0,17,15,4,8,0,4,48,24,18,4,8,0,4,58,7,14,0,6,0,0,27,9503,11551,6610,6532,2488,994,37678
105558250,0,0,3,5640,8037,4023,3916,1470,455,23541,1726,3360,2295,3106,1397,407,12291,246,309,181,143,42,6,927,207,330,205,196,43,14,995,453,639,386,339,85,20,1922,541,570,195,120,16,11,1453,958,1040,466,264,56,14,2798,2003,2346,1057,592,126,29,6153,10,4,3,3,0,0,20,3512,3960,1721,979,198,54,10424,0,0,3,0,0,0,3,0,0,0,0,0,0,0,16,17,10,6,3,0,52,16,17,13,6,3,0,55,0,3,3,0,3,0,9,5707,7979,4418,4430,1686,481,24701
105604001,0,0,3,3001,5672,3733,5166,2253,872,20697,2073,5167,3671,4858,2196,842,18807,391,248,49,38,16,8,750,181,283,221,220,64,13,982,572,531,270,258,80,21,1732,244,72,25,18,0,0,359,49,14,3,3,0,0,69,0,0,0,0,0,0,0,33,18,3,6,4,3,67,326,104,31,27,4,3,495,53,20,12,0,5,0,90,3,3,0,0,0,0,6,12,10,3,4,0,0,29,68,33,15,4,5,0,125,4,7,0,3,0,0,14,3043,5842,3987,5150,2285,866,21173
105604004,0,0,9,6240,9418,5460,5837,2346,839,30140,2722,6121,3861,5201,2209,838,20952,372,271,111,76,37,8,875,313,439,287,289,68,28,1424,685,710,398,365,105,36,2299,618,253,103,64,19,6,1063,1077,1120,537,340,61,26,3161,1136,1336,850,474,71,25,3892,42,14,4,7,3,0,70,2873,2723,1494,885,154,57,8186,0,4,0,0,0,0,4,0,0,0,0,0,0,0,15,5,8,3,3,0,34,15,9,8,3,3,0,38,6,11,5,0,3,0,25,6301,9574,5766,6454,2474,931,31500
105604500,0,0,19,5375,9761,5337,7754,3612,1156,32995,3133,7953,4943,7526,3588,1211,28354,197,175,30,35,5,0,442,296,442,154,147,32,8,1079,493,617,184,182,37,8,1521,766,589,144,84,11,5,1599,642,493,191,104,19,9,1458,733,1092,509,337,59,8,2738,17,10,8,3,0,0,38,2158,2184,852,528,89,22,5833,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,3,0,0,0,16,8,9,3,0,0,0,20,20,7,12,8,3,0,50,5812,10770,5994,8244,3717,1241,35778
105607421,0,0,3,2860,6836,4179,5270,2254,837,22236,1700,5261,3614,5042,2214,940,18771,219,236,92,69,21,0,637,623,961,597,452,126,58,2817,842,1197,689,521,147,58,3454,152,98,28,17,7,0,302,184,229,127,53,9,3,605,232,342,120,48,5,3,750,5,6,3,3,0,0,17,573,675,278,121,21,6,1674,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,6,0,0,3,0,0,0,3,3118,7133,4584,5687,2382,1004,23908
105607423,0,0,0,1352,3828,2844,4100,1954,867,14945,1212,3763,2766,4421,2176,973,15311,95,120,18,21,3,0,257,82,139,90,71,19,5,406,177,259,108,92,22,5,663,106,30,7,4,0,0,147,0,3,0,0,0,0,3,35,40,7,0,0,0,82,11,20,4,4,4,3,46,152,93,18,8,4,3,278,21,8,4,0,3,3,39,4,0,0,0,0,0,4,3,4,0,0,0,0,7,28,12,4,0,3,3,50,3,4,0,0,0,0,7,1572,4131,2896,4521,2205,984,16309
105607425,0,0,0,1545,3596,2511,3163,1279,544,12638,1077,3137,2084,2791,1139,504,10732,119,113,53,48,21,5,359,274,392,242,222,51,19,1200,393,505,295,270,72,24,1559,113,83,41,31,6,8,282,45,66,39,27,4,0,181,45,91,69,37,5,0,247,10,6,6,3,0,0,25,213,246,155,98,15,8,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,6,10,3,4,53,1704,3897,2540,3169,1229,540,13079
105655150,0,0,14,3814,5180,2043,2032,779,182,14030,788,1672,1016,1701,780,159,6116,176,273,148,146,37,6,786,218,388,183,160,39,13,1001,394,661,331,306,76,19,1787,624,833,306,161,34,4,1962,816,950,316,123,20,0,2225,1167,1292,339,127,26,3,2954,5,9,0,4,0,0,18,2612,3084,961,415,80,7,7159,3,0,0,0,0,0,3,0,0,0,0,0,0,0,23,10,3,5,3,3,47,26,10,3,5,3,3,50,11,10,0,0,0,0,21,3831,5437,2311,2427,939,188,15133
105656370,0,0,12,3771,6262,3026,3628,1459,513,18659,1990,4699,2498,3418,1503,522,14630,260,197,68,65,34,14,638,358,536,251,268,96,19,1528,618,733,319,333,130,33,2166,613,475,125,67,8,0,1288,425,526,173,63,10,8,1205,91,78,27,13,7,0,216,65,31,10,7,3,0,116,1194,1110,335,150,28,8,2825,20,9,0,0,0,0,29,4,0,0,0,0,0,4,43,45,12,7,3,0,110,67,54,12,7,3,0,143,6,3,0,0,3,0,12,3875,6599,3164,3908,1667,563,19776
105658000,0,0,9,11247,16082,7815,8427,3522,1345,48438,3759,8565,5429,8072,3505,1349,30679,456,276,87,90,26,8,943,630,704,350,359,97,31,2171,1086,980,437,449,123,39,3114,2046,1251,426,197,53,22,3995,3254,3643,1304,590,92,19,8902,1295,1561,458,210,43,16,3583,74,59,22,25,8,0,188,6669,6514,2210,1022,196,57,16668,29,12,0,3,3,0,47,0,0,0,0,0,0,0,22,37,15,11,4,0,89,51,49,15,14,7,0,136,10,6,4,9,10,0,39,11575,16114,8095,9566,3841,1445,50636
105703101,0,0,31,5868,8299,3360,3870,1789,596,23782,3782,6820,3170,3863,1643,620,19898,1059,747,114,63,17,3,2003,528,525,166,117,49,18,1403,1587,1272,280,180,66,21,3406,293,244,45,33,7,5,627,75,61,15,9,3,3,166,11,10,0,0,0,0,21,30,15,3,0,3,0,51,409,330,63,42,13,8,865,300,109,0,9,0,3,421,0,0,0,0,0,0,0,13,5,0,0,4,0,22,313,114,0,9,4,3,443,7,8,0,0,3,0,18,6098,8544,3513,4094,1729,652,24630
105703104,0,0,9,9791,11932,5179,4892,2165,850,34809,5600,8908,4543,4680,1989,916,26636,1651,1087,283,180,59,24,3284,748,710,302,187,60,24,2031,2399,1797,585,367,119,48,5315,1648,774,150,82,21,10,2685,402,288,72,17,0,0,779,336,411,87,42,6,0,882,61,21,0,3,0,0,85,2447,1494,309,144,27,10,4431,79,36,4,5,0,4,128,0,0,0,0,0,0,0,27,16,5,7,3,3,61,106,52,9,12,3,7,189,51,29,8,5,0,0,93,10603,12280,5454,5208,2138,981,36664
105708551,0,0,8,6986,9591,3991,3939,1830,822,27159,6001,9275,4135,4015,1914,1017,26357,750,410,105,48,7,6,1326,156,116,41,18,11,0,342,906,526,146,66,18,6,1668,379,142,30,3,3,0,557,5,13,3,0,0,0,21,0,0,0,0,0,0,0,19,4,0,3,0,0,26,403,159,33,6,3,0,604,261,85,10,13,0,3,372,3,0,0,0,3,0,6,11,15,3,7,0,4,40,275,100,13,20,3,7,418,5,0,3,6,0,0,14,7590,10060,4330,4113,1938,1030,29061
105708554,0,0,10,6545,8507,3885,3739,1733,746,25155,3949,7015,3437,3565,1649,797,20412,948,763,217,150,60,25,2163,425,449,219,134,51,16,1294,1373,1212,436,284,111,41,3457,1103,421,79,40,15,3,1661,185,134,45,15,7,3,389,241,228,64,18,3,6,560,38,19,4,7,0,0,68,1567,802,192,80,25,12,2678,151,63,8,5,0,3,230,0,0,0,0,0,0,0,23,21,4,5,3,0,56,174,84,12,10,3,3,286,6,3,0,0,0,3,12,7069,9116,4077,3939,1788,856,26845
110051720,3,0,30,3906,5760,2605,2613,1207,572,16663,3533,5831,2811,2620,1288,624,16707,405,267,78,54,19,5,828,29,20,4,0,0,0,53,434,287,82,54,19,5,881,334,143,38,11,4,3,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,3,21,337,151,42,14,4,6,554,23,13,0,3,4,0,43,0,0,3,0,0,0,3,11,6,6,3,0,0,26,34,19,9,6,4,0,72,3,6,3,0,3,0,15,4341,6294,2947,2694,1318,635,18229
110054651,0,0,8,5230,7783,3348,3641,1582,556,22140,3623,6817,3213,3510,1423,550,19136,816,504,97,52,23,11,1503,219,258,103,59,21,11,671,1035,762,200,111,44,22,2174,819,278,53,28,7,7,1192,46,32,8,0,0,0,86,35,35,5,5,0,0,80,26,11,4,0,0,0,41,926,356,70,33,7,7,1399,153,89,8,3,0,0,253,3,0,0,0,0,0,3,30,7,10,3,0,0,50,186,96,18,6,0,0,306,3,3,0,0,0,0,6,5773,8034,3501,3660,1474,579,23021
110054653,0,0,6,5941,9300,4360,4643,1845,614,26703,4398,8606,4266,4581,1842,688,24381,694,474,120,60,21,5,1374,150,173,73,37,14,0,447,844,647,193,97,35,5,1821,784,393,104,44,16,10,1351,57,35,9,3,0,0,104,74,81,16,7,4,0,182,25,14,3,0,0,0,42,940,523,132,54,20,10,1679,4,0,3,0,0,0,7,0,0,0,3,0,0,3,11,20,3,5,0,0,39,15,20,6,8,0,0,49,6,0,3,0,0,0,9,6203,9796,4600,4740,1897,703,27939
110054655,3,0,33,4335,6895,2814,2727,1285,539,18595,3631,6689,2758,2618,1207,539,17442,544,337,46,12,6,5,950,67,69,20,12,0,6,174,611,406,66,24,6,11,1124,376,193,16,6,0,0,591,13,17,4,3,0,0,37,7,8,3,0,0,0,18,10,5,3,3,0,0,21,406,223,26,12,0,0,667,191,101,18,3,5,3,321,4,0,0,0,0,0,4,9,7,0,0,0,0,16,204,108,18,3,5,3,341,3,9,0,3,3,0,18,4855,7435,2868,2660,1221,553,19592
110055050,0,0,6,4508,7279,3715,3958,1632,719,21811,3636,7217,3816,4040,1747,807,21263,597,420,110,54,15,6,1202,130,103,31,11,7,0,282,727,523,141,65,22,6,1484,713,312,94,34,12,7,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,727,312,94,34,12,7,1186,56,15,7,5,0,0,83,0,0,0,0,0,0,0,36,29,6,0,3,0,74,92,44,13,5,3,0,157,3,0,3,0,0,0,6,5185,8096,4067,4144,1784,820,24096
110055903,0,0,16,6896,7019,2726,2062,832,285,19820,3011,4558,2211,1848,770,262,12660,556,343,124,56,17,7,1103,712,867,310,162,40,11,2102,1268,1210,434,218,57,18,3205,1295,672,167,50,9,5,2198,680,462,85,31,5,4,1267,490,570,135,39,8,3,1245,4,8,0,3,0,0,15,2469,1712,387,123,22,12,4725,8,7,0,3,0,0,18,0,0,0,0,0,3,3,28,37,10,5,3,0,83,36,44,10,8,3,3,104,15,11,0,0,0,0,26,6799,7535,3042,2197,852,295,20720
110055904,0,0,0,3644,5122,2638,2559,1021,367,15351,2671,4620,2468,2409,1021,448,13637,697,460,127,63,27,5,1379,113,135,74,40,16,8,386,810,595,201,103,43,13,1765,360,178,66,27,8,6,645,86,45,15,8,3,0,157,6,4,0,0,0,0,10,8,10,3,0,0,0,21,460,237,84,35,11,6,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,0,15,8,0,4,0,3,0,15,9,4,0,0,0,0,13,3958,5456,2757,2547,1078,467,16263
110055905,0,0,6,6471,7141,3105,2728,1026,353,20824,3753,5829,2896,2785,1069,355,16687,652,366,97,50,14,3,1182,328,338,135,66,27,11,905,980,704,232,116,41,14,2087,1271,478,110,27,5,3,1894,301,130,31,9,8,3,482,104,25,6,0,0,0,135,27,11,3,0,5,4,50,1703,644,150,36,18,10,2561,3,0,0,0,0,0,3,3,0,0,0,0,0,3,33,29,3,13,0,3,81,39,29,3,13,0,3,87,31,13,0,0,0,0,44,6506,7219,3281,2950,1128,382,21466
110056400,0,0,3,5056,8315,3308,3357,1461,635,22132,3992,7500,2980,3096,1471,714,19753,695,551,141,70,35,13,1505,309,448,160,137,35,5,1094,1004,999,301,207,70,18,2599,419,251,49,43,16,3,781,74,56,8,6,0,0,144,61,70,8,6,0,3,148,15,5,3,0,0,0,23,569,382,68,55,16,6,1096,298,152,9,3,0,3,465,8,4,0,3,0,0,15,14,13,3,3,0,0,33,320,169,12,9,0,3,513,5,8,3,0,0,0,16,5890,9058,3364,3367,1557,741,23977
110102700,0,0,4,660,1087,420,437,221,90,2915,680,1154,452,445,192,93,3016,36,8,0,3,0,0,47,0,3,0,0,0,0,3,36,11,0,3,0,0,50,13,8,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,8,4,0,4,0,29,9,3,0,0,0,0,12,0,0,3,0,0,0,3,3,3,0,0,0,0,6,12,6,3,0,0,0,21,0,0,0,0,0,0,0,741,1179,459,448,196,93,3116
110103050,0,0,0,509,818,235,219,113,33,1927,484,805,227,199,84,44,1843,15,5,0,0,0,0,20,0,0,0,0,0,0,0,15,5,0,0,0,0,20,55,8,0,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,12,64,8,3,3,0,0,78,14,13,0,0,0,0,27,0,0,0,3,0,0,3,12,9,5,3,0,0,29,26,22,5,6,0,0,59,0,0,0,0,0,0,0,589,840,235,208,84,44,2000
110103320,0,0,3,3811,5941,1523,1286,624,238,13423,2544,4904,1321,1177,566,243,10755,719,558,85,52,10,7,1431,157,143,56,25,8,3,392,876,701,141,77,18,10,1823,386,235,53,12,7,0,693,125,104,21,6,0,3,259,168,119,15,13,0,0,315,17,5,5,0,0,0,27,696,463,94,31,7,3,1294,200,136,13,6,3,0,358,3,5,0,0,0,0,8,20,19,7,4,4,0,54,223,160,20,10,7,0,420,3,6,4,0,0,0,13,4342,6234,1580,1295,598,256,14305
110105650,0,0,9,1229,1787,814,827,476,172,5305,1039,1720,760,798,435,172,4924,104,46,17,6,0,0,173,17,15,3,5,3,0,43,121,61,20,11,3,0,216,205,72,25,9,3,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,208,72,25,9,3,0,317,31,11,3,0,0,0,45,0,0,0,0,0,0,0,6,0,0,5,0,0,11,37,11,3,5,0,0,56,11,5,3,0,0,0,19,1416,1869,811,823,441,172,5532
110107000,0,0,0,1387,2338,1161,1423,690,289,7288,1171,2272,1164,1363,634,280,6884,108,113,50,25,9,3,308,39,28,14,10,3,3,97,147,141,64,35,12,6,405,215,93,28,8,3,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,218,93,28,11,3,0,353,51,29,3,0,0,0,83,0,4,0,0,0,0,4,11,5,7,0,0,0,23,62,38,10,0,0,0,110,3,0,0,3,0,0,6,1601,2544,1266,1412,649,286,7758
110107620,0,0,9,1352,1823,701,680,329,117,5002,1172,1785,714,678,352,126,4827,52,30,14,5,0,4,105,0,0,0,0,0,0,0,52,30,14,5,0,4,105,111,50,13,6,0,0,180,0,0,0,0,0,0,0,5,3,0,0,0,0,8,10,0,0,0,0,0,10,126,53,13,6,0,0,198,65,18,0,3,0,0,86,0,0,0,0,0,0,0,9,6,0,4,0,0,19,74,24,0,7,0,0,105,3,3,0,0,3,0,9,1427,1895,741,696,355,130,5244
115054400,0,0,0,1518,2429,989,1168,537,174,6815,986,2340,950,1069,521,164,6030,105,100,24,18,6,0,253,132,196,44,27,9,3,411,237,296,68,45,15,3,664,188,92,17,11,3,0,311,78,60,7,4,3,0,152,107,60,0,0,0,0,167,17,5,0,3,0,0,25,390,217,24,18,6,0,655,10,10,0,0,0,0,20,0,0,0,0,0,0,0,22,8,11,0,0,0,41,32,18,11,0,0,0,61,0,3,0,0,0,0,3,1645,2874,1053,1132,542,167,7413
115056900,3,0,19,3994,6753,3657,3965,1760,700,20829,2764,5982,3421,3790,1667,836,18460,694,550,167,92,19,5,1527,357,341,146,81,31,10,966,1051,891,313,173,50,15,2493,586,299,95,46,13,4,1043,44,37,4,4,0,0,89,0,0,0,0,0,0,0,3,8,3,0,0,0,14,633,344,102,50,13,4,1146,175,96,11,3,0,3,288,3,0,0,0,0,0,3,10,17,6,6,0,4,43,188,113,17,9,0,7,334,5,0,0,0,0,0,5,4641,7330,3853,4022,1730,862,22438
115058451,0,0,7,10742,12614,5359,5087,2072,773,36647,4224,7519,4013,4520,1903,771,22950,1103,822,260,134,41,15,2375,1200,1283,611,357,119,37,3607,2303,2105,871,491,160,52,5982,2201,1272,381,187,60,17,4118,1247,923,261,103,28,3,2565,1109,1218,375,137,28,8,2875,55,29,14,3,0,0,101,4612,3442,1031,430,116,28,9659,55,31,5,3,0,3,97,4,0,0,0,0,0,4,64,45,20,13,6,0,148,123,76,25,16,6,3,249,19,11,7,0,0,0,37,11281,13153,5947,5457,2185,854,38877
115058454,6,0,21,6724,10257,5369,5760,2507,1069,31686,4911,9233,4929,5613,2419,1046,28151,633,487,160,103,38,11,1432,289,250,140,104,34,24,841,922,737,300,207,72,35,2273,924,382,119,54,19,8,1506,180,97,32,11,7,3,330,44,7,3,0,0,0,54,33,10,3,8,3,0,57,1181,496,157,73,29,11,1947,250,152,12,0,3,0,417,0,0,0,0,0,0,0,36,18,15,6,3,4,82,286,170,27,6,6,4,499,0,6,5,0,0,0,11,7300,10642,5418,5899,2526,1096,32881
115076951,0,0,0,2925,4035,1706,1671,741,308,11386,2206,3779,1627,1562,744,348,10266,363,247,79,36,20,10,755,27,23,3,3,0,5,61,390,270,82,39,20,15,816,577,180,27,11,0,4,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,17,587,187,27,11,0,4,816,109,46,9,0,5,0,169,0,0,0,0,0,0,0,4,6,3,0,0,0,13,113,52,12,0,5,0,182,7,5,0,4,0,0,16,3303,4293,1748,1616,769,367,12096
115106952,0,0,10,5869,9597,2769,2675,1132,526,22568,5385,9295,2829,2520,1071,481,21581,409,306,26,15,5,3,764,122,107,19,14,4,3,269,531,413,45,29,9,6,1033,387,192,40,14,4,3,640,14,0,0,3,3,0,20,4,0,0,0,0,0,4,28,9,0,0,0,0,37,433,201,40,17,7,3,701,281,137,4,0,0,3,425,0,0,0,0,3,3,6,6,24,5,7,3,3,48,287,161,9,7,6,9,479,24,16,0,4,0,0,44,6660,10086,2923,2577,1093,499,23838
115108350,0,0,3,3792,5900,2125,2186,1117,444,15564,3442,5924,2019,2150,1051,492,15078,525,296,83,70,34,11,1019,74,72,25,4,0,3,178,599,368,108,74,34,14,1197,186,63,6,4,0,0,259,0,0,0,0,0,0,0,4,6,0,0,0,0,10,20,4,3,0,0,0,27,210,73,9,4,0,0,296,45,12,0,5,0,0,62,0,3,3,0,0,0,6,20,13,5,0,0,0,38,65,28,8,5,0,0,106,9,6,0,3,0,0,18,4325,6399,2144,2236,1085,506,16695
120057554,3,0,21,6014,8301,2538,2262,1000,412,20527,2561,4975,1902,1894,962,375,12669,1357,1279,326,138,44,20,3164,628,587,204,107,31,18,1575,1985,1866,530,245,75,38,4739,959,715,194,77,35,9,1989,425,391,95,39,9,0,959,179,240,28,14,6,0,467,38,18,0,0,0,0,56,1601,1364,317,130,50,9,3471,543,318,25,13,0,4,903,4,0,0,0,0,0,4,12,8,5,3,0,0,28,559,326,30,16,0,4,935,13,9,7,3,0,0,32,6719,8540,2786,2288,1087,426,21846
120057556,0,0,0,752,1290,490,497,218,88,3335,405,963,402,474,214,96,2554,217,329,133,106,40,11,836,97,147,72,37,12,7,372,314,476,205,143,52,18,1208,86,64,13,7,0,0,170,44,63,16,8,0,4,135,6,10,5,4,0,0,25,0,3,0,0,0,0,3,136,140,34,19,0,4,333,54,28,3,3,0,0,88,3,0,0,0,0,0,3,4,0,0,0,0,0,4,61,28,3,3,0,0,95,0,0,0,0,0,0,0,916,1607,644,639,266,118,4190
120074851,0,0,0,3148,4030,1724,1505,673,331,11411,2019,3573,1524,1425,622,331,9494,371,178,58,23,7,3,640,116,81,29,17,3,0,246,487,259,87,40,10,3,886,613,303,84,38,6,0,1044,55,18,3,0,0,0,76,34,7,4,0,0,0,45,34,10,3,0,0,0,47,736,338,94,38,6,0,1212,78,22,9,3,0,3,115,9,0,0,0,0,0,9,35,13,3,3,3,3,60,122,35,12,6,3,6,184,0,0,0,0,0,0,0,3364,4205,1717,1509,641,340,11776
120100250,0,0,9,4081,5779,2143,1930,850,337,15120,2136,4479,1696,1708,736,338,11093,563,474,138,65,19,12,1271,215,292,126,72,16,5,726,778,766,264,137,35,17,1997,995,588,157,70,21,4,1835,23,41,8,6,0,0,78,31,28,7,0,0,0,66,16,3,0,0,0,0,19,1065,660,172,76,21,4,1998,264,170,24,7,0,0,465,3,3,0,0,0,0,6,11,10,5,4,0,0,30,278,183,29,11,0,0,501,3,3,3,0,0,0,9,4260,6091,2164,1932,792,359,15598
120101350,0,0,4,2852,3841,1763,1464,596,196,10712,2128,3362,1539,1391,540,235,9195,206,153,60,34,10,3,466,176,218,106,43,10,5,558,382,371,166,77,20,8,1024,265,145,47,19,0,0,476,36,22,3,3,0,0,64,0,4,0,0,0,0,4,35,17,7,0,0,0,59,336,188,57,22,0,0,603,189,83,14,5,0,0,291,10,0,0,0,0,0,10,32,15,3,0,0,0,50,231,98,17,5,0,0,351,11,6,3,4,0,0,24,3088,4025,1782,1499,560,243,11197
