region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
105558250,22631,25481,48112,24620,27640,52260,25723,28913,54636,12404,7954,20358,13006,8543,21549,13620,8825,22445,2441,4926,7367,2848,5667,8515,3124,6235,9359,892,953,1845,774,959,1733,744,980,1724,742,555,1297,601,585,1186,814,817,1631,16479,14388,30867,17229,15754,32983,18302,16857,35159,5159,9874,15033,5562,10031,15593,6068,10716,16784,4.5,3.9,4.2,3.5,3.7,3.6,4.4,4.8,4.6,72.8,56.5,64.2,70.0,57.0,63.1,71.2,58.3,64.4,69.5,54.3,61.5,67.5,54.9,60.8,68.0,55.5,61.4,1796,1180,2976,2533,2024,4557,3334,2876,6210,410,723,1133,444,751,1195,590,933,1523,5742,5563,11305,6869,7257,14126,7733,8334,16067,1707,2472,4179,2026,3051,5077,2166,3248,5414,2967,2133,5100,2661,1909,4570,2609,1773,4382,20562,22680,43242,22853,24965,47818,25159,27455,52614,5539,5915,11454,5112,5686,10798,5175,5656,10831,12008,13604,25612,13534,15245,28779,15270,16960,32230,12519,13501,26020,12561,13726,26287,12988,14179,27167
105604001,23892,25711,49603,24138,26521,50659,25125,27214,52339,13902,7119,21021,13461,7268,20729,13507,7409,20916,2684,6972,9656,2944,7501,10445,3266,7662,10928,1002,959,1961,854,908,1762,815,855,1670,673,522,1195,616,528,1144,813,677,1490,18261,15572,33833,17875,16205,34080,18401,16603,35004,4986,9176,14162,5539,9499,15038,6094,9769,15863,3.7,3.4,3.5,3.4,3.3,3.4,4.4,4.1,4.3,76.4,60.6,68.2,74.1,61.1,67.3,73.2,61.0,66.9,73.6,58.5,65.8,71.5,59.1,65.0,70.0,58.5,64.0,1227,660,1887,1550,1002,2552,1889,1415,3304,386,577,963,362,587,949,452,724,1176,3808,3808,7616,4243,4732,8975,4969,5604,10573,1984,2531,4515,2228,3247,5475,2443,3400,5843,5639,2986,8625,5442,2864,8306,5523,3049,8572,26336,27607,53943,26769,28507,55276,28050,29431,57481,3978,4145,8123,3221,3533,6754,2963,3119,6082,17049,17792,34841,19123,20201,39324,20332,21337,41669,11410,12275,23685,9096,10154,19250,8827,9364,18191
105604004,30762,34026,64788,32672,36257,68929,34459,37726,72185,16313,9531,25844,16984,10240,27224,17607,10558,28165,3658,7883,11541,4061,8597,12658,4559,9174,13733,1168,1237,2405,1037,1155,2192,933,1209,2142,1027,774,1801,950,844,1794,1268,1170,2438,22166,19425,41591,23032,20836,43868,24367,22111,46478,7818,13494,21312,8309,13862,22171,9044,14534,23578,4.6,4.0,4.3,4.1,4.1,4.1,5.2,5.3,5.2,72.1,57.1,64.2,70.5,57.5,63.6,70.7,58.6,64.4,68.7,54.8,61.4,67.6,55.1,61.0,67.0,55.5,61.0,2363,1309,3672,3125,2105,5230,4236,3197,7433,587,996,1583,620,1048,1668,818,1239,2057,6182,6112,12294,7623,8029,15652,8704,9461,18165,2644,3524,6168,3043,4346,7389,3265,4585,7850,5606,3431,9037,5245,3212,8457,5000,3225,8225,30739,33295,64034,32951,35913,68864,35625,38210,73835,6285,6582,12867,5824,6158,11982,5761,6090,11851,19873,21771,41644,21529,23538,45067,23503,25451,48954,15085,16221,31306,14876,16330,31206,15358,16434,31792
105604500,36957,42422,79379,36687,42180,78867,39958,45592,85550,18954,9524,28478,18413,9450,27863,19624,10525,30149,4843,10552,15395,4922,10947,15869,5302,11737,17039,1317,1431,2748,1251,1360,2611,1086,1372,2458,1047,662,1709,852,675,1527,1251,1063,2314,26161,22169,48330,25438,22432,47870,27263,24697,51960,10005,18978,28983,10251,18379,28630,11433,19362,30795,4.0,3.0,3.5,3.3,3.0,3.2,4.6,4.3,4.5,70.8,52.3,60.9,69.3,53.2,60.7,68.2,54.2,60.7,68.0,50.7,58.7,67.0,51.6,58.8,65.1,51.8,58.0,3892,2026,5918,4590,2712,7302,5714,3920,9634,614,1294,1908,686,1289,1975,894,1483,2377,10411,9113,19524,10936,10635,21571,12261,12658,24919,3136,4778,7914,3468,5534,9002,3488,5736,9224,4143,3535,7678,3721,2836,6557,3770,2855,6625,39239,43644,82883,39958,44139,84097,42658,46886,89544,6599,7236,13835,5645,6114,11759,6670,7472,14142,25912,28941,54853,27818,30987,58805,28951,31874,60825,17743,19780,37523,15351,17022,32373,17759,19903,37662
105607421,23781,25023,48804,26040,27837,53877,27999,30030,58029,14565,8114,22679,15483,8850,24333,15852,9241,25093,2581,6709,9290,2984,7405,10389,3284,7847,11131,1002,938,1940,909,1072,1981,932,1092,2024,679,479,1158,666,609,1275,897,798,1695,18827,16240,35067,20042,17936,37978,20965,18978,39943,4534,8252,12786,5283,9119,14402,6345,10337,16682,3.6,2.9,3.3,3.3,3.4,3.4,4.3,4.2,4.2,79.2,64.9,71.9,77.0,64.4,70.5,74.9,63.2,68.8,76.3,63.0,69.5,74.4,62.2,68.1,71.7,60.5,65.9,1061,569,1630,1554,955,2509,2262,1670,3932,342,501,843,351,567,918,488,699,1187,3703,3693,7396,4736,5077,9813,5797,6498,12295,1902,2449,4351,2492,3260,5752,2724,3780,6504,5958,2929,8887,5901,3158,9059,5839,3271,9110,25124,25886,51010,27940,28967,56907,30553,31946,62499,4278,4390,8668,3959,4261,8220,4097,4268,8365,16560,17027,33587,18038,18840,36878,21027,21865,42892,11333,11768,23101,11979,12673,24652,11393,12169,23562
105607423,14021,14156,28177,18366,19085,37451,20124,21057,41181,8818,4595,13413,11317,5823,17140,11853,6355,18208,1458,3921,5379,2015,5557,7572,2342,6116,8458,614,584,1198,706,717,1423,672,784,1456,341,237,578,381,386,767,597,542,1139,11231,9337,20568,14419,12483,26902,15464,13797,29261,2372,4364,6736,3259,5861,9120,4116,6696,10812,3.0,2.5,2.8,2.6,3.1,2.9,3.9,3.9,3.9,80.1,66.0,73.0,78.5,65.4,71.8,76.8,65.5,71.1,77.7,64.3,70.9,76.4,63.4,69.8,73.9,62.9,68.3,477,242,719,766,494,1260,1078,787,1865,145,237,382,195,309,504,274,393,667,1760,1840,3600,2659,3072,5731,3280,3960,7240,1032,1363,2395,1652,2255,3907,2003,2681,4684,4025,1807,5832,4875,2363,7238,5056,2615,7671,14246,14197,28443,20661,20951,41612,23111,23499,46610,3471,3558,7029,2994,3140,6134,2964,3156,6120,7432,7274,14706,11762,11708,23470,15682,15996,31678,9133,9390,18523,10058,10464,20522,8588,9029,17617
105607425,15225,16034,31259,15515,16475,31990,15955,16759,32714,8650,4900,13550,8348,4853,13201,8027,4732,12759,1650,3891,5541,1882,4240,6122,2062,4196,6258,576,568,1144,508,550,1058,454,563,1017,414,302,716,419,325,744,515,432,947,11290,9661,20951,11157,9968,21125,11058,9923,20981,3630,5992,9622,3901,6019,9920,4465,6412,10877,3.7,3.1,3.4,3.8,3.3,3.5,4.7,4.4,4.5,74.2,60.3,67.0,71.9,60.5,66.0,69.3,59.2,64.1,71.4,58.4,64.7,69.2,58.5,63.7,66.1,56.6,61.2,927,499,1426,1156,732,1888,1441,1053,2494,221,328,549,210,320,530,257,417,674,2873,2653,5526,3292,3260,6552,3683,3782,7465,1191,1505,2696,1358,1931,3289,1445,1967,3412,3129,1628,4757,2950,1592,4542,2846,1527,4373,16242,16758,33000,16638,17261,33899,17086,17502,34588,2556,2553,5109,2207,2206,4413,2099,2142,4241,10823,11170,21993,11875,12518,24393,12160,12663,24823,7105,7267,14372,6066,6032,12098,6030,6046,12076
105655150,14685,15772,30457,14391,15709,30100,15412,16563,31975,7790,4773,12563,7389,4645,12034,8312,5176,13488,1678,3185,4863,1779,3541,5320,1986,3953,5939,566,618,1184,539,570,1109,450,580,1030,453,304,757,290,287,577,404,377,781,10487,8880,19367,9997,9043,19040,11152,10086,21238,3058,5738,8796,3013,5248,8261,3148,5419,8567,4.3,3.4,3.9,2.9,3.2,3.0,3.6,3.7,3.7,71.4,56.3,63.6,69.5,57.6,63.3,72.4,60.9,66.4,68.3,54.4,61.1,67.5,55.7,61.3,69.7,58.6,64.0,880,536,1416,1137,849,1986,1605,1307,2912,236,409,645,237,423,660,340,511,851,3252,2932,6184,3676,3649,7325,4374,4641,9015,1310,1747,3057,1287,2078,3365,1463,2155,3618,2321,1583,3904,2074,1286,3360,2070,1248,3318,12397,13212,25609,12595,13583,26178,14122,15111,29233,3776,3867,7643,3299,3512,6811,3560,3726,7286,7299,8189,15488,7582,8357,15939,8192,8949,17141,7978,8082,16060,7310,7671,14981,8267,8682,16949
105656370,20465,21644,42109,20322,21700,42022,21302,23083,44385,11021,5882,16903,10487,5504,15991,10883,5732,16615,2757,5912,8669,2733,6227,8960,3032,6884,9916,880,828,1708,757,777,1534,725,799,1524,517,346,863,399,330,729,511,511,1022,15175,12968,28143,14376,12838,27214,15151,13926,29077,4293,7432,11725,4594,7582,12176,5296,8236,13532,3.4,2.7,3.1,2.8,2.6,2.7,3.4,3.7,3.5,74.2,59.9,66.8,70.7,59.2,64.8,71.1,60.3,65.5,71.6,58.3,64.8,68.8,57.6,63.0,68.7,58.1,63.2,773,476,1249,947,688,1635,1170,954,2124,251,469,720,260,509,769,302,634,936,2784,2814,5598,3169,3395,6564,3764,4284,8048,1609,2407,4016,1907,3018,4925,2276,3424,5700,5605,2510,8115,5183,2372,7555,5391,2722,8113,20001,20806,40807,20605,21590,42195,22206,23583,45789,4135,4152,8287,3305,3594,6899,3541,3803,7344,13033,13719,26752,13826,14528,28354,14897,15762,30659,9749,9966,19715,8545,9087,17632,9223,9892,19115
105658000,50304,53608,103912,51355,55259,106614,53296,57281,110577,27766,16074,43840,27856,16403,44259,28925,16785,45710,5894,12926,18820,6300,14090,20390,6768,15306,22074,2157,1996,4153,1850,1976,3826,1666,2014,3680,1438,964,2402,1007,872,1879,1391,1183,2574,37255,31960,69215,37013,33341,70354,38750,35288,74038,11158,19397,30555,11372,19131,30503,12530,19858,32388,3.9,3.0,3.5,2.7,2.6,2.7,3.6,3.4,3.5,74.1,59.6,66.6,72.1,60.3,66.0,72.7,61.6,67.0,71.2,57.8,64.3,70.1,58.8,64.2,70.1,59.5,64.6,1543,958,2501,2126,1642,3768,2866,2541,5407,575,998,1573,649,1091,1740,826,1377,2203,6700,6862,13562,8046,8970,17016,9825,11296,21121,4085,5333,9418,4837,7009,11846,5398,7740,13138,12821,6341,19162,12312,6216,18528,12590,6552,19142,49050,51335,100385,51445,54166,105611,54999,57580,112579,10399,10543,20942,9174,9680,18854,9605,9962,19567,31938,34028,65966,33711,35960,69671,36026,38236,74262,24113,24696,48809,22873,23987,46860,24085,25107,49192
105703101,23433,25974,49407,24187,27068,51255,25065,27919,52984,10547,5090,15637,10462,5490,15952,11059,5832,16891,2590,6355,8945,3020,6956,9976,3221,7380,10601,964,898,1862,915,885,1800,824,898,1722,1050,752,1802,836,674,1510,858,740,1598,15151,13095,28246,15233,14005,29238,15962,14850,30812,7529,11895,19424,7575,11506,19081,7929,11782,19711,6.9,5.7,6.4,5.5,4.8,5.2,5.4,5.0,5.2,64.7,50.4,57.2,63.0,51.7,57.0,63.7,53.2,58.2,60.2,47.5,53.5,59.5,49.3,54.1,60.3,50.5,55.1,459,245,704,617,393,1010,787,614,1401,280,423,703,264,448,712,339,555,894,2104,2356,4460,2543,3050,5593,2939,3859,6798,1591,2103,3694,1891,2729,4620,2141,3064,5205,7022,2909,9931,7143,3305,10448,7449,3905,11354,24079,25718,49797,24666,26907,51573,25754,28048,53802,5042,5478,10520,3990,4384,8374,4014,4338,8352,14382,15446,29828,16467,17822,34289,17413,19055,36468,13148,14191,27339,10537,11775,22312,10622,11718,22340
105703104,34194,37578,71772,34887,38339,73226,36479,40243,76722,15439,7764,23203,15150,8243,23393,15865,8735,24600,3306,7769,11075,3637,8254,11891,4076,9314,13390,1400,1191,2591,1332,1230,2562,1255,1401,2656,1928,1329,3257,1545,1342,2887,1637,1376,3013,22073,18053,40126,21664,19069,40733,22833,20826,43659,10628,17602,28230,10308,16058,26366,11286,17026,28312,8.7,7.4,8.1,7.1,7.0,7.1,7.2,6.6,6.9,64.6,48.0,55.9,62.1,49.7,55.6,62.6,51.7,56.9,58.9,44.5,51.4,57.7,46.2,51.7,58.1,48.3,53.0,433,286,719,599,474,1073,808,783,1591,245,362,607,271,475,746,331,611,942,1948,2495,4443,2333,3201,5534,2903,4077,6980,1748,2402,4150,2133,3093,5226,2480,3709,6189,9712,4192,13904,9719,4921,14640,10579,6484,17063,34147,36554,70701,34259,36891,71150,36657,39577,76234,7540,7938,15478,6149,6354,12503,5872,6595,12467,21495,22903,44398,22477,24249,46726,24402,26337,50739,17626,19014,36640,15286,16497,31783,15391,17085,32476
105708551,23756,25809,49565,26247,28908,55155,28975,31687,60662,9289,4079,13368,10471,5076,15547,11660,5842,17502,2086,4916,7002,2501,6039,8540,2741,6805,9546,853,708,1561,1016,873,1889,1028,1032,2060,1585,1037,2622,1334,1169,2503,1384,1183,2567,13813,10740,24553,15322,13157,28479,16813,14862,31675,9057,13891,22948,9590,14211,23801,10701,15259,25960,11.5,9.7,10.7,8.7,8.9,8.8,8.2,8.0,8.1,58.1,41.6,49.5,58.4,45.5,51.6,58.0,46.9,52.2,51.5,37.6,44.2,53.3,41.5,47.1,53.2,43.2,48.0,121,86,207,186,129,315,222,240,462,117,180,297,114,205,319,153,250,403,622,984,1606,872,1472,2344,1084,1970,3054,794,1180,1974,1074,1760,2834,1397,2265,3662,7357,2614,9971,8334,3928,12262,9463,5433,14896,24114,25431,49545,27172,28823,55995,30295,32161,62456,5894,6105,11999,5195,5683,10878,4995,5423,10418,13807,14636,28443,16556,17455,34011,19708,20842,40550,14155,14899,29054,13379,14737,28116,13088,14413,27501
105708554,24354,27018,51372,24805,27872,52677,26757,29985,56742,10449,5031,15480,10622,5421,16043,11634,6245,17879,2343,5674,8017,2660,6490,9150,3056,7085,10141,962,841,1803,940,855,1795,868,1013,1881,1586,1049,2635,1249,1038,2287,1323,1203,2526,15340,12595,27935,15471,13804,29275,16881,15546,32427,8043,13092,21135,7905,12426,20331,8424,12874,21298,10.3,8.3,9.4,8.1,7.5,7.8,7.8,7.7,7.8,63.0,46.6,54.4,62.4,49.5,55.6,63.1,51.8,57.1,56.5,42.7,49.2,57.3,45.8,51.2,58.1,47.8,52.7,202,126,328,276,238,514,377,349,726,139,234,373,158,272,430,197,348,545,1036,1399,2435,1299,1900,3199,1636,2605,4241,1023,1541,2564,1300,2003,3303,1621,2485,4106,7207,2822,10029,7548,3724,11272,8343,5071,13414,24707,26508,51215,25445,27702,53147,27457,29802,57259,5687,6107,11794,4390,4889,9279,4627,5104,9731,15020,16219,31239,16570,18037,34607,18218,19676,37894,13348,14496,27844,11242,12648,23890,11668,13151,24819
110051720,17141,17775,34916,17578,18377,35955,19670,20231,39901,6990,2910,9900,7598,3338,10936,8947,3854,12801,1394,3467,4861,1639,4092,5731,1749,4875,6624,741,549,1290,708,553,1261,791,719,1510,1315,779,2094,926,745,1671,745,709,1454,10440,7705,18145,10871,8728,19599,12232,10157,22389,5807,9054,14861,5883,8785,14668,6400,9108,15508,12.6,10.1,11.5,8.5,8.5,8.5,6.1,7.0,6.5,60.9,43.3,52.0,61.8,47.5,54.5,62.2,50.2,56.1,53.2,39.0,46.0,56.6,43.4,49.9,58.4,46.7,52.5,86,50,136,111,83,194,181,134,315,60,128,188,80,123,203,89,168,257,481,739,1220,597,967,1564,794,1340,2134,466,730,1196,615,1014,1629,795,1286,2081,4918,1750,6668,5393,2543,7936,6396,3504,9900,17407,18275,35682,18134,18829,36963,19951,20620,40571,3165,3330,6495,2958,3209,6167,3271,3490,6761,12632,13184,25816,12528,12944,25472,13782,14043,27825,6525,7004,13529,7082,7728,14810,7697,8373,16070
110054651,22115,23965,46080,22319,24409,46728,23357,25295,48652,9126,4201,13327,9463,4441,13904,10154,4983,15137,2069,5199,7268,2254,5809,8063,2491,6482,8973,920,737,1657,828,753,1581,803,799,1602,1681,971,2652,1113,798,1911,879,687,1566,13796,11108,24904,13658,11801,25459,14327,12951,27278,7633,11957,19590,7734,11529,19263,8039,11250,19289,12.2,8.7,10.6,8.1,6.8,7.5,6.1,5.3,5.7,62.4,46.4,54.0,61.2,48.3,54.5,61.3,51.2,56.1,54.8,42.3,48.3,56.2,45.1,50.4,57.6,48.5,52.8,279,149,428,366,257,623,475,411,886,168,322,490,162,326,488,229,379,608,1268,1532,2800,1570,1985,3555,1872,2620,4492,1070,1446,2516,1307,1849,3156,1574,2102,3676,7073,2416,9489,7181,3073,10254,7595,3698,11293,23032,24326,47358,23658,25237,48895,24352,25824,50176,4175,4455,8630,3347,3501,6848,3416,3680,7096,15431,16279,31710,16901,17992,34893,17652,18621,36273,10195,11108,21303,8559,9179,17738,8538,9211,17749
110054653,26538,28338,54876,27418,29510,56928,28556,30912,59468,12619,5821,18440,13368,6561,19929,14484,7485,21969,2692,7027,9719,2924,7678,10602,3081,8355,11436,1109,966,2075,1093,1002,2095,1058,1172,2230,1693,1017,2710,1087,873,1960,933,802,1735,18113,14831,32944,18472,16114,34586,19556,17814,37370,7902,12797,20699,7812,12275,20087,8153,12221,20374,9.3,6.9,8.2,5.9,5.4,5.7,4.8,4.5,4.6,68.3,52.3,60.0,67.4,54.6,60.8,68.5,57.6,62.8,61.9,48.7,55.1,63.4,51.6,57.3,65.2,55.0,59.9,401,250,651,495,376,871,656,623,1279,214,379,593,239,386,625,267,472,739,1667,2114,3781,2095,2883,4978,2588,3767,6355,1383,1800,3183,1612,2279,3891,2018,2742,4760,8929,2962,11891,9037,3931,12968,9600,4908,14508,28084,29218,57302,29094,30398,59492,30384,32002,62386,4896,5195,10091,4037,4340,8377,4268,4642,8910,19263,19989,39252,20825,21614,42439,21448,22452,43900,11748,12577,24325,10215,11223,21438,10915,12033,22948
110054655,18746,19715,38461,19453,20825,40278,20447,21893,42340,7172,3279,10451,7674,3699,11373,8206,4119,12325,1749,4032,5781,1938,4490,6428,2157,4998,7155,741,652,1393,693,645,1338,711,681,1392,1299,732,2031,918,716,1634,751,621,1372,10961,8695,19656,11223,9550,20773,11825,10419,22244,7086,10220,17306,7382,10427,17809,7813,10577,18390,11.9,8.4,10.3,8.2,7.5,7.9,6.4,6.0,6.2,58.5,44.1,51.1,57.7,45.9,51.6,57.8,47.6,52.5,51.5,40.4,45.8,53.0,42.4,47.5,54.2,44.8,49.3,335,163,498,412,242,654,537,400,937,125,258,383,134,237,371,172,324,496,1105,1297,2402,1270,1713,2983,1563,2163,3726,912,1371,2283,1117,1685,2802,1294,1989,3283,5760,2146,7906,6087,2816,8903,6596,3509,10105,19271,19810,39081,20004,21124,41128,20945,22044,42989,4026,4128,8154,3302,3322,6624,3196,3283,6479,12528,12684,25212,13355,13929,27284,14538,15280,29818,9320,9899,19219,8567,9239,17806,8223,8738,16961
110055050,19778,21077,40855,22603,24367,46970,25159,27045,52204,9471,4112,13583,11553,5200,16753,13331,6271,19602,2009,4921,6930,2238,6168,8406,2577,6961,9538,843,703,1546,907,795,1702,900,927,1827,1382,914,2296,977,927,1904,817,833,1650,13705,10650,24355,15675,13090,28765,17625,14992,32617,5643,9870,15513,5872,10185,16057,6373,10929,17302,10.1,8.6,9.4,6.2,7.1,6.6,4.6,5.6,5.1,69.3,50.5,59.6,69.3,53.7,61.2,70.1,55.4,62.5,62.3,46.2,54.0,65.0,49.9,57.2,66.8,52.4,59.3,204,118,322,280,225,505,411,390,801,139,227,366,169,296,465,188,388,576,984,1341,2325,1414,1992,3406,1723,2680,4403,900,1263,2163,1244,1750,2994,1575,2247,3822,5968,2262,8230,6961,3492,10453,8289,4610,12899,20977,21869,42846,23857,25043,48900,26448,27759,54207,4405,4571,8976,4239,4588,8827,4570,4822,9392,13868,14380,28248,14940,15623,30563,17580,18396,35976,9719,10379,20098,11071,12044,23115,11136,11988,23124
110055903,18898,19754,38652,20037,20825,40862,21508,21419,42927,7135,4200,11335,8452,5151,13603,10071,6022,16093,2167,3953,6120,2289,4736,7025,2685,5160,7845,670,636,1306,727,662,1389,713,777,1490,1664,955,2619,1074,768,1842,888,664,1552,11636,9744,21380,12542,11317,23859,14357,12623,26980,6325,8875,15200,5809,8065,13874,5785,7745,13530,14.3,9.8,12.2,8.6,6.8,7.7,6.2,5.3,5.8,61.6,49.3,55.3,62.6,54.3,58.4,66.8,58.9,62.9,52.8,44.5,48.5,57.2,50.7,53.9,62.6,55.8,59.2,504,347,851,712,586,1298,1130,913,2043,208,327,535,259,377,636,298,514,812,2070,2326,4396,2804,3244,6048,3478,4204,7682,1008,1332,2340,1213,1749,2962,1539,2010,3549,4229,1807,6036,4517,2344,6861,5073,2731,7804,15941,16658,32599,17021,17719,34740,18789,18762,37551,5251,5274,10525,4432,4708,9140,4687,4778,9465,10012,10741,20753,10655,11183,21838,11590,11820,23410,10111,10215,20326,9640,10106,19746,10626,10538,21164
