region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
150154750,536,107,36,679,379,128,13,10,530,12,9,21,551,103,45,699,441,127,16,11,595,10,0,10,605,113,33,751,393,156,20,18,587,8,3,11,598,132,41,771,312,91,19,13,435,13,4,17,452,133,17,602,163,81,12,8,264,7,0,7,271,233,44,548,58,56,7,4,125,0,0,0,125,308,26,459,21,16,0,4,41,0,3,3,44,332,30,406,13,18,5,3,39,0,0,0,39,603,80,722,3045,1284,179,114,4622,135,72,207,4829,2938,528,8295
150155550,116,23,9,148,79,21,6,3,109,0,0,0,109,25,5,139,87,31,6,6,130,3,6,9,139,23,8,170,92,24,6,8,130,0,3,3,133,17,13,163,74,24,3,3,104,0,0,0,104,28,0,132,44,23,3,3,73,0,0,0,73,38,3,114,24,11,0,0,35,0,0,0,35,45,3,83,9,6,0,3,18,0,0,0,18,64,10,92,6,8,0,0,14,3,0,3,17,110,15,142,701,252,36,51,1040,29,18,47,1087,503,92,1682
155050050,2407,501,112,3020,1643,700,81,47,2471,76,41,117,2588,435,159,3182,1709,662,56,36,2463,53,36,89,2552,426,127,3105,1778,697,94,47,2616,75,35,110,2726,480,139,3345,1287,642,85,29,2043,47,31,78,2121,690,126,2937,724,521,76,22,1343,38,29,67,1410,1128,100,2638,185,212,26,4,427,0,3,3,430,1359,105,1894,40,98,7,6,151,0,0,0,151,1360,113,1624,15,37,11,9,72,0,3,3,75,3072,319,3466,13876,7210,922,468,22476,831,573,1404,23880,12604,1875,38359
155053341,201,30,15,246,136,69,8,6,219,7,0,7,226,33,7,266,163,74,6,4,247,6,0,6,253,22,6,281,179,79,8,3,269,3,0,3,272,40,7,319,165,75,4,0,244,6,3,9,253,47,15,315,95,54,4,4,157,0,3,3,160,85,17,262,42,21,3,3,69,0,4,4,73,91,11,175,20,8,0,3,31,0,0,0,31,64,5,100,10,12,0,0,22,0,0,0,22,116,10,148,1198,604,71,40,1913,34,37,71,1984,731,117,2832
155102300,503,73,13,589,358,144,15,12,529,16,8,24,553,93,15,661,401,141,19,12,573,20,3,23,596,84,29,709,421,158,15,8,602,10,7,17,619,118,28,765,314,177,35,11,537,9,8,17,554,211,27,792,224,153,24,11,412,6,10,16,428,404,34,866,71,74,13,3,161,0,3,3,164,547,25,736,21,26,0,3,50,0,6,6,56,573,19,648,9,13,4,5,31,3,3,6,37,995,147,1179,2924,1463,197,119,4703,144,89,233,4936,3598,420,8954
155103342,219,42,18,279,184,81,5,6,276,6,3,9,285,54,19,358,245,106,9,8,368,6,4,10,378,40,25,443,218,90,12,3,323,12,0,12,335,69,13,417,174,73,14,5,266,4,0,4,270,110,19,399,141,79,16,6,242,7,10,17,259,192,22,473,85,45,6,6,142,0,0,0,142,219,36,397,28,12,0,3,43,0,0,0,43,233,24,300,35,16,0,3,54,0,0,0,54,452,50,556,1618,804,101,69,2592,79,37,116,2708,1787,274,4769
155107450,147,48,15,210,108,41,6,0,155,6,5,11,166,43,6,215,122,44,7,3,176,0,3,3,179,42,8,229,143,46,9,5,203,8,0,8,211,51,7,269,117,42,7,3,169,9,0,9,178,61,7,246,89,39,8,0,136,6,3,9,145,91,0,236,35,24,6,0,65,0,0,0,65,114,8,187,15,23,0,0,38,0,0,0,38,110,6,154,12,7,0,7,26,0,0,0,26,220,23,269,924,424,67,24,1439,75,20,95,1534,1020,106,2660
155107700,31,5,9,45,33,11,3,0,47,3,0,3,50,16,0,66,50,10,3,0,63,0,3,3,66,13,0,79,43,17,0,0,60,0,0,0,60,22,6,88,39,12,6,3,60,0,0,0,60,18,9,87,39,16,0,0,55,0,0,0,55,32,0,87,17,13,0,3,33,0,3,3,36,28,6,70,15,4,0,0,19,0,0,0,19,45,7,71,3,3,0,0,6,0,0,0,6,84,9,99,327,124,18,9,478,9,9,18,496,333,53,882
155150650,338,59,15,412,233,89,11,11,344,9,3,12,356,48,22,426,231,111,10,13,365,14,6,20,385,66,21,472,256,134,16,11,417,15,7,22,439,100,17,556,272,129,17,11,429,7,0,7,436,140,16,592,168,116,26,13,323,5,4,9,332,291,27,650,67,65,8,3,143,0,3,3,146,387,28,561,30,48,3,4,85,0,0,0,85,366,22,473,15,16,3,7,41,0,0,0,41,688,152,881,2012,1057,145,98,3312,112,52,164,3476,2572,385,6433
155151860,74,18,0,92,68,22,0,0,90,3,0,3,93,10,6,109,66,29,6,4,105,0,0,0,105,11,6,122,74,19,6,5,104,0,0,0,104,13,8,125,66,17,3,0,86,0,0,0,86,15,9,110,47,16,3,3,69,0,0,0,69,29,3,101,34,13,3,0,50,0,0,0,50,29,0,79,19,10,0,0,29,0,0,0,29,26,5,60,8,6,0,0,14,0,0,0,14,36,6,56,564,186,39,16,805,12,3,15,820,273,51,1144
155152500,348,51,29,428,209,104,9,12,334,14,3,17,351,75,24,450,240,100,13,7,360,9,6,15,375,55,17,447,275,103,21,8,407,4,6,10,417,92,27,536,222,93,22,10,347,7,5,12,359,135,37,531,121,96,10,4,231,6,0,6,237,202,26,465,39,43,3,5,90,3,0,3,93,247,25,365,19,17,0,0,36,0,3,3,39,293,25,357,11,17,3,3,34,0,0,0,34,651,72,757,1846,985,134,91,3056,99,51,150,3206,2155,377,5738
155154250,45,12,0,57,56,20,0,3,79,0,3,3,82,13,7,102,59,21,7,3,90,0,0,0,90,12,3,105,77,25,3,0,105,0,0,0,105,19,6,130,51,14,3,3,71,3,3,6,77,14,7,98,45,24,0,0,69,3,0,3,72,39,4,115,15,13,4,0,32,0,0,0,32,39,7,78,7,3,3,3,16,0,0,0,16,57,7,80,6,3,3,0,12,0,0,0,12,89,15,116,456,176,29,15,676,10,9,19,695,363,70,1128
155155500,333,42,24,399,251,97,15,3,366,9,6,15,381,56,24,461,236,80,23,3,342,12,0,12,354,46,16,416,265,114,18,8,405,6,3,9,414,59,20,493,199,85,20,3,307,9,10,19,326,122,18,466,114,101,14,11,240,3,6,9,249,285,19,553,57,61,6,6,130,0,6,6,136,390,30,556,13,28,4,6,51,0,0,0,51,349,34,434,19,14,7,6,46,0,0,0,46,576,66,688,1906,937,153,66,3062,93,57,150,3212,2185,309,5706
155157800,146,26,3,175,130,53,3,0,186,4,3,7,193,32,16,241,169,47,7,0,223,3,6,9,232,41,14,287,173,72,15,10,270,6,4,10,280,41,16,337,142,71,5,8,226,9,3,12,238,79,24,341,79,48,0,7,134,4,0,4,138,126,27,291,38,33,0,0,71,0,3,3,74,149,16,239,16,16,0,3,35,0,0,0,35,156,21,212,20,12,3,6,41,0,0,0,41,362,37,440,1142,512,63,60,1777,44,25,69,1846,1219,215,3280
155200300,110,31,13,154,80,24,6,9,119,3,6,9,128,24,8,160,89,35,3,6,133,6,0,6,139,27,13,179,111,28,6,6,151,3,3,6,157,30,17,204,87,41,7,3,138,0,3,3,141,41,12,194,57,16,4,7,84,3,0,3,87,65,11,163,23,9,7,0,39,0,0,0,39,69,14,122,10,9,0,3,22,0,0,0,22,78,16,116,0,0,0,3,3,0,0,0,3,132,26,161,721,284,39,49,1093,24,21,45,1138,632,160,1930
155208200,361,77,11,449,228,93,12,6,339,14,6,20,359,63,22,444,275,90,10,4,379,15,6,21,400,72,26,498,297,97,10,13,417,11,5,16,433,97,30,560,222,92,10,7,331,8,3,11,342,140,20,502,172,68,16,4,260,0,0,0,260,266,19,545,45,43,10,5,103,3,0,3,106,296,19,421,30,16,3,3,52,0,0,0,52,258,27,337,15,6,0,4,25,0,0,0,25,397,74,496,2081,829,112,67,3089,130,65,195,3284,2092,355,5731
160101250,748,191,58,997,477,228,33,24,762,50,9,59,821,238,60,1119,615,230,40,20,905,37,14,51,956,274,70,1300,656,276,64,15,1011,28,13,41,1052,336,96,1484,478,204,56,18,756,26,11,37,793,482,70,1345,249,150,38,7,444,13,14,27,471,765,82,1318,70,69,12,8,159,3,6,9,168,808,73,1049,15,31,0,3,49,0,0,0,49,701,98,848,6,4,6,6,22,0,0,0,22,1580,298,1900,4427,2128,401,205,7161,439,193,632,7793,6486,1155,15434
160101700,92,36,7,135,86,21,3,3,113,9,0,9,122,32,8,162,93,14,9,0,116,11,0,11,127,29,13,169,91,20,14,0,125,6,0,6,131,41,9,181,87,30,9,0,126,4,3,7,133,56,9,198,47,20,6,4,77,6,4,10,87,78,8,173,23,9,4,4,40,0,0,0,40,103,8,151,6,8,0,0,14,0,0,0,14,62,7,83,5,0,0,0,5,0,0,0,5,74,8,87,730,201,55,25,1011,72,19,91,1102,715,114,1931
160108809,55,8,3,66,39,4,0,3,46,0,0,0,46,10,3,59,47,8,0,0,55,0,0,0,55,6,6,67,57,3,3,0,63,0,0,0,63,11,0,74,55,13,3,0,71,0,0,0,71,20,5,96,35,6,3,0,44,0,0,0,44,35,0,79,19,7,0,0,26,0,0,0,26,43,3,72,7,0,0,0,7,0,0,0,7,25,3,35,4,0,3,0,7,0,0,0,7,21,3,31,417,74,21,11,523,3,3,6,529,205,35,769
185019779,45,11,17,73,21,0,57,0,78,6,0,6,84,13,20,117,36,6,55,0,97,0,0,0,97,24,25,146,33,7,68,0,108,0,0,0,108,15,33,156,23,13,85,0,121,0,0,0,121,46,34,201,22,12,68,0,102,0,0,0,102,121,45,268,10,3,28,3,44,0,0,0,44,170,37,251,3,0,6,3,12,0,0,0,12,192,38,242,0,0,3,0,3,0,0,0,3,234,53,290,224,63,425,10,722,12,9,21,743,870,345,1958
